,rust-lang/rust,python/cpython,JuliaLang/julia
2022-10-23,101,2.663299940979689,2
2022-10-24,106,13.953037962101565,16
2022-10-25,92,15.089967546576563,9
2022-10-26,95,10.506047747167187,9
2022-10-27,99,6.612951476834375,9
2022-10-28,74,8.004993422242189,5
2022-10-29,109,5.083610624121876,8
2022-10-30,39,2.440393807353127,1
2022-10-31,70,6.873191602170314,4
2022-11-01,71,9.679503021570314,8
2022-11-02,72,15.316372602643751,23
2022-11-03,52,20.630398672134376,12
2022-11-04,105,4.740859925590624,9
2022-11-05,102,4.770199648968751,2
2022-11-06,69,11.20281352422969,8
2022-11-07,158,11.824678698384377,5
2022-11-08,78,12.57108584017969,15
2022-11-09,122,5.309664988489064,6
2022-11-10,95,18.8765683127875,8
2022-11-11,86,9.817469775728126,1
2022-11-12,85,6.220443726996876,0
2022-11-13,71,7.794291388051564,3
2022-11-14,72,18.873229403743753,5
2022-11-15,102,4.819090616762502,8
2022-11-16,70,12.69575716246094,6
2022-11-17,70,2.330719049784376,3
2022-11-18,97,3.218616318332815,1
2022-11-19,105,0.5590187619906271,8
2022-11-20,106,2.158487250590628,2
2022-11-21,130,5.360397601468753,8
2022-11-22,80,17.20049876951094,4
2022-11-23,90,4.98495121206875,3
2022-11-24,86,12.640282816426563,3
2022-11-25,170,5.09155576633125,3
2022-11-26,80,10.597863117940626,2
2022-11-27,88,8.2253748232375,2
2022-11-28,100,6.256924579079689,12
2022-11-29,100,7.410798819996876,9
2022-11-30,65,11.357183827451564,9
2022-12-01,90,-0.05113149605781153,4
2022-12-02,87,1.9511820019781267,3
2022-12-03,75,2.2227947690859393,4
2022-12-04,54,4.451989839259378,1
2022-12-05,53,13.37247808261094,5
2022-12-06,106,8.511292417464063,3
2022-12-07,60,5.540812412020312,14
2022-12-08,59,10.785183953671876,0
2022-12-09,83,10.37655029045,4
2022-12-10,60,5.231144580329688,5
2022-12-11,68,0.5660547227937505,5
2022-12-12,68,10.169760630512501,6
2022-12-13,110,-0.4623748191999981,6
2022-12-14,112,4.308592286289064,5
2022-12-15,88,4.292820404229689,3
2022-12-16,70,9.335606709259377,3
2022-12-17,79,5.862465240329688,0
2022-12-18,53,0.0008346741578129091,1
2022-12-19,53,0.6504803606656258,2
2022-12-20,91,6.916836218704689,10
2022-12-21,59,8.444958641037502,12
2022-12-22,74,8.127189101834375,9
2022-12-23,60,13.913311747940625,3
2022-12-24,42,13.1967483466125,3
2022-12-25,44,-1.158004299520313,2
2022-12-26,22,1.042396561181251,3
2022-12-27,67,1.4059284738968767,16
2022-12-28,110,17.58363070330313,14
2022-12-29,67,1.0959038870562505,18
2022-12-30,52,0.997516004484376,2
2022-12-31,54,4.427257551390626,3
2023-01-01,39,7.3609141711750015,4
2023-01-02,87,4.129346357143751,6
2023-01-03,66,5.368683529631251,6
2023-01-04,80,5.283844974595313,7
2023-01-05,56,7.240481672595314,10
2023-01-06,62,7.006369636004688,8
2023-01-07,53,5.006841360809375,3
2023-01-08,37,11.119623473048438,5
2023-01-09,172,9.53451605264375,7
2023-01-10,52,4.381697237832813,32
2023-01-11,133,6.786326457425,6
2023-01-12,131,4.717498712389063,9
2023-01-13,106,2.9011481113578137,12
2023-01-14,131,6.179994973785939,4
2023-01-15,49,1.0319901848171888,1
2023-01-16,65,5.499373270545314,9
2023-01-17,100,1.3007514245953136,7
2023-01-18,72,4.693874474709377,9
2023-01-19,76,3.5862057788578134,11
2023-01-20,84,14.648179804817188,4
2023-01-21,83,6.5943261096703125,1
2023-01-22,54,5.821218806945312,10
2023-01-23,100,4.925949329415625,2
2023-01-24,50,11.067888337532814,8
2023-01-25,64,4.493300353201564,3
2023-01-26,81,6.856482133048438,5
2023-01-27,151,2.746736567206251,3
2023-01-28,77,3.113843612820314,8
2023-01-29,57,-0.7370353652156234,1
2023-01-30,91,6.832822036801565,5
2023-01-31,95,10.393615599853126,3
2023-02-01,72,7.848309726795312,9
2023-02-02,73,2.788937147173437,8
2023-02-03,80,7.2603979213578125,12
2023-02-04,30,4.021054268348438,3
2023-02-05,61,7.246248375992188,17
2023-02-06,65,9.010763704304688,7
2023-02-07,72,14.707763913339063,14
2023-02-08,52,12.920716648525,9
2023-02-09,84,9.668441045662501,8
2023-02-10,89,6.8125163183125,23
2023-02-11,53,-0.8826761198203115,2
2023-02-12,56,1.9972902953328147,5
2023-02-13,90,4.216226696393752,20
2023-02-14,139,5.16683109775469,11
2023-02-15,86,5.1098534983390635,6
2023-02-16,95,9.127404822389064,13
2023-02-17,75,7.8010273027218755,6
2023-02-18,98,1.7844583443765627,1
2023-02-19,73,8.352573238609375,1
2023-02-20,93,7.981128027865625,3
2023-02-21,91,6.791295500512501,7
2023-02-22,83,4.781373182425001,2
2023-02-23,66,9.959487057389063,3
2023-02-24,42,6.533079076576564,5
2023-02-25,79,5.649304581948439,5
2023-02-26,82,1.7984928850781259,3
2023-02-27,64,6.264059134700002,3
2023-02-28,79,8.040987490734377,7
2023-03-01,126,3.809945883750001,12
2023-03-02,66,3.1162656685671886,7
2023-03-03,93,2.3364819098109386,41
2023-03-04,80,7.540142332428126,5
2023-03-05,84,8.190550438051563,7
2023-03-06,75,2.9551532326500003,18
2023-03-07,60,6.33021529823125,7
2023-03-08,98,11.14432430955625,22
2023-03-09,97,4.5963093152968755,7
2023-03-10,104,3.9614524222062504,7
2023-03-11,75,7.156885344007813,1
2023-03-12,78,1.9364962477156258,0
2023-03-13,76,11.337807365770313,1
2023-03-14,87,9.6350219270625,2
2023-03-15,87,10.463444094445313,6
2023-03-16,86,13.213592411759375,10
2023-03-17,88,1.7787369359234377,6
2023-03-18,47,2.6833390879046886,1
2023-03-19,59,4.004997620143752,1
2023-03-20,70,6.076357123864065,7
2023-03-21,92,14.964105503153126,12
2023-03-22,91,14.006288659595313,4
2023-03-23,79,11.633957747865626,9
2023-03-24,75,3.604942865032812,17
2023-03-25,63,5.343639738096876,3
2023-03-26,61,-2.4294413552578105,2
2023-03-27,84,5.444669826726566,2
2023-03-28,81,1.146324581909377,10
2023-03-29,99,6.491007584696877,7
2023-03-30,105,4.172584654373439,11
2023-03-31,50,10.34060533790469,10
2023-04-01,33,-0.15451529914843753,5
2023-04-02,34,5.647877190623438,3
2023-04-03,105,6.4307582684625,4
2023-04-04,115,9.277794120140626,7
2023-04-05,91,12.850555448201563,17
2023-04-06,112,10.273879610767187,3
2023-04-07,70,9.14933367161875,7
2023-04-08,48,5.151744148596875,3
2023-04-09,85,13.499403419787502,11
2023-04-10,64,4.87032864631875,15
2023-04-11,101,12.339732931873439,9
2023-04-12,108,6.815345130290625,6
2023-04-13,99,7.099391725620314,17
2023-04-14,104,9.210540687757813,5
2023-04-15,47,0.1027818908453142,2
2023-04-16,111,-0.03350422455624802,0
2023-04-17,90,4.4487439139625025,14
2023-04-18,60,6.306428786550002,7
2023-04-19,83,10.164338896978126,8
2023-04-20,104,-1.3112222806953122,14
2023-04-21,94,2.623509451984376,5
2023-04-22,101,10.692586104703127,9
2023-04-23,70,8.983965363021875,2
2023-04-24,90,37.81574503886094,9
2023-04-25,93,6.743331946834372,7
2023-04-26,101,15.100857013159374,10
2023-04-27,109,15.753559177275,13
2023-04-28,92,6.486542271553127,8
2023-04-29,95,2.2413014029015645,3
2023-04-30,56,4.9520851749187536,0
2023-05-01,64,18.08930207639688,3
2023-05-02,150,10.96105500897969,10
2023-05-03,68,18.100946413625003,10
2023-05-04,67,23.615259259771875,31
2023-05-05,120,15.667706307754688,19
2023-05-06,118,6.919523978609375,11
2023-05-07,64,13.845724661510939,2
2023-05-08,83,8.571044071909377,13
2023-05-09,70,13.938723387634377,7
2023-05-10,67,8.58309998401094,12
2023-05-11,72,13.03066256811719,10
2023-05-12,74,15.799686708521877,17
2023-05-13,63,1.4769142256656265,6
2023-05-14,57,2.7947976455578147,2
2023-05-15,79,10.345069609037504,16
2023-05-16,72,16.92540514015,8
2023-05-17,54,7.148303019001563,16
2023-05-18,102,12.681423998900001,4
2023-05-19,39,15.396994595767188,6
2023-05-20,62,9.964051244076563,5
2023-05-21,44,16.2763222311875,5
2023-05-22,64,18.805354455440625,5
2023-05-23,75,10.209107253081251,4
2023-05-24,75,25.666332547970313,4
2023-05-25,105,11.329809628609375,3
2023-05-26,119,18.08439871010469,8
2023-05-27,46,3.664645664628126,2
2023-05-28,51,-0.0992610429015599,0
2023-05-29,66,3.9431996029343788,4
2023-05-30,72,15.16496368117188,8
2023-05-31,80,16.321088846439064,13
2023-06-01,100,14.858447947742189,6
2023-06-02,105,9.68965547640625,6
2023-06-03,61,-1.8250852587203115,2
2023-06-04,53,1.509351202032815,2
2023-06-05,116,10.967642476364066,5
2023-06-06,67,26.304006366246877,8
2023-06-07,73,19.431066735467187,8
2023-06-08,76,9.072022490290625,4
2023-06-09,66,15.829009729484376,8
2023-06-10,72,-2.491100272901561,2
2023-06-11,62,12.185512740965628,1
2023-06-12,108,5.582935629115627,4
2023-06-13,84,12.933526529403128,11
2023-06-14,102,26.36665695457969,8
2023-06-15,78,7.789570766582813,8
