,golang/go,nim-lang/Nim,rust-lang/rust
2014-06-16,3.0,7.0,30
2014-06-17,14.7,0.6000000000000003,46
2014-06-18,4.364999999999998,3.0399999999999996,33
2014-06-19,6.639499999999999,-0.29600000000000026,41
2014-06-20,5.440512499999999,-0.8512000000000004,22
2014-06-21,2.4107122500000004,6.482048,17
2014-06-22,1.6517877125000004,7.2235264,13
2014-06-23,5.827788223750001,-2.65508864,18
2014-06-24,11.503346042203127,-0.2978186240000005,36
2014-06-25,1.763453219657813,2.9286034432,60
2014-06-26,4.324769176367188,8.5394317312,31
2014-06-27,2.3992687069093757,5.1949092864,17
2014-06-28,4.616540416103126,6.059584409599999,29
2014-06-29,0.5343518539359384,-3.3329904640000003,20
2014-06-30,3.916495614559376,14.220652339199999,35
2014-07-01,12.770608650032813,6.6329739264,24
2014-07-02,6.823031103045313,-3.2730705920000007,36
2014-07-03,3.9228059374703124,-2.4805417984000018,41
2014-07-04,-0.7538981482375,-1.6586274816,56
2014-07-05,0.8220886802218763,-1.2183116799999996,32
2014-07-06,-1.0065997432374985,0.12939898880000056,22
2014-07-07,3.3032078525031268,-0.8333044735999999,19
2014-07-08,13.08722786985,5.4831738880000005,40
2014-07-09,13.007792263851563,7.377298841600002,44
2014-07-10,13.440343557356249,-0.46515056639999974,31
2014-07-11,0.07293272783281113,0.5539946495999992,31
2014-07-12,0.11660917926875047,2.7859711999999996,15
2014-07-13,-1.406755528567186,2.4714572799999996,27
2014-07-14,3.006708084928128,6.3500154879999995,27
2014-07-15,11.832129312937502,15.4718391296,32
2014-07-16,8.8857753138875,-2.8969963519999995,28
2014-07-17,7.6906726917625,-0.7395605504000007,27
2014-07-18,9.713169089960937,3.9484877823999995,36
2014-07-19,3.518146527878125,7.5317757952,20
2014-07-20,4.041213516360939,-2.4164748288,17
2014-07-21,6.171812097428126,-2.016832409600001,58
2014-07-22,5.022609059187501,11.6768103424,31
2014-07-23,7.039989736903126,4.429339340800001,29
2014-07-24,1.8530068613609387,2.6613900288,48
2014-07-25,3.3333325619484384,-2.849098444800001,43
2014-07-26,3.445585965953126,10.398239027199999,23
2014-07-27,-1.4678341360249987,1.4756120576000011,23
2014-07-28,3.116112599190626,4.229456384,23
2014-07-29,10.966666894409377,3.0748368895999993,48
2014-07-30,9.149443422353125,1.151773184,21
2014-07-31,9.910324617607813,0.5308044288000002,41
2014-08-01,2.645208531364062,5.9978933248,29
2014-08-02,-0.8028224564718744,4.2075672576,27
2014-08-03,-0.23017237775781108,-0.8719037439999999,18
2014-08-04,1.0429525523203145,-2.0095746048,23
2014-08-05,15.113606755437502,12.812255744,23
2014-08-06,44.75186377491875,1.361906995200001,41
2014-08-07,36.08124865889687,4.2874704895999995,24
2014-08-08,5.8957206221671825,6.105472102399999,28
2014-08-09,-5.065217004259377,2.6177456128000003,28
2014-08-10,-3.099985796945309,7.9841737728,13
2014-08-11,7.753440991948444,1.1230559232,15
2014-08-12,34.230834793932814,6.986791219199999,41
2014-08-13,32.396383287928124,5.211512832,50
2014-08-14,11.028866242690624,10.0883282944,25
2014-08-15,6.288041732904688,3.1131299840000004,21
2014-08-16,-0.4958198757124981,-0.15873198080000073,14
2014-08-17,-3.075299957967183,1.8433516543999993,24
2014-08-18,6.895707075000005,-2.9262265343999996,30
2014-08-19,20.441642133593753,12.2194681856,34
2014-08-20,0.9224562105625012,-0.02325555199999929,22
2014-08-21,16.112048879076564,0.15526860799999964,36
2014-08-22,6.356379064353125,2.7495389184000008,18
2014-08-23,1.0718378631656265,-1.3619234815999994,25
2014-08-24,9.87698465500625,-1.4778432512000002,23
2014-08-25,32.42566378610625,-0.9307631615999999,16
2014-08-26,5.926076856609374,-0.6736440320000001,15
2014-08-27,5.137974909067188,10.508298752,23
2014-08-28,29.711667472845313,18.389418086400003,21
2014-08-29,19.67753427752344,0.7218970624000001,30
2014-08-30,10.509545986660939,14.465726668799999,23
2014-08-31,-3.744803319921875,16.465665536,35
2014-09-01,11.959110077418753,-6.126965350400001,11
2014-09-02,13.274418792771879,-1.7865728000000027,21
2014-09-03,9.929580289320317,1.0907852799999986,18
2014-09-04,19.255325016214066,1.156853248,24
2014-09-05,13.380167141410938,6.280024473600001,31
2014-09-06,3.465955138423439,2.4929668096000004,19
2014-09-07,6.599652044601564,-1.0240835583999992,25
2014-09-08,24.89201839015938,1.8526937088000013,24
2014-09-09,12.254605190979689,12.943173939200001,45
2014-09-10,-0.44708364430468706,6.9619091456,25
2014-09-11,7.932632885920315,3.8535283711999995,19
2014-09-12,13.853144732637503,-1.7678135296000006,26
2014-09-13,-3.6973044376078104,3.5040712703999994,15
2014-09-14,0.8576660877281275,5.1892409344,35
2014-09-15,10.226493842056252,-3.2034264064,36
2014-09-16,20.543311073953127,3.239404851199999,22
2014-09-17,9.213529135228125,4.7480105984000005,61
2014-09-18,10.734173883576563,15.256407552,30
2014-09-19,18.735760060434373,-0.012978790399999163,21
2014-09-20,-4.163673236660937,-3.3375209472000016,18
2014-09-21,-1.3623034818609354,5.126441267199999,12
2014-09-22,5.309651668453128,-0.7156137983999997,43
2014-09-23,3.008513009954691,0.0849619967999995,19
2014-09-24,19.152587843959378,-0.5818240000000003,34
2014-09-25,12.692399799970312,-0.26108569599999987,31
2014-09-26,17.664542967314063,1.9471501312000012,21
2014-09-27,-2.9758785843468765,1.7143395328000008,16
2014-09-28,-1.3034987895406238,1.805636608,9
2014-09-29,12.434414000734378,-1.2185610239999998,47
2014-09-30,19.42747171260469,-0.6806791168,37
2014-10-01,8.232192395920313,3.5875223552,40
2014-10-02,5.677390511492188,8.9050524672,67
2014-10-03,6.052009704745314,-2.5355316223999997,43
2014-10-04,1.313218577346877,4.8403009536,22
2014-10-05,-1.04532458752031,6.0542486528,27
2014-10-06,16.62129331194844,-2.5987151872,25
2014-10-07,10.165626047745313,-0.30248325120000086,29
2014-10-08,10.054129960653125,-0.05759488000000035,23
2014-10-09,7.998974609271874,0.07116595199999987,48
2014-10-10,-0.7829341138218742,4.1513846784,12
