,llvm/llvm-project,gcc-mirror/gcc,golang/go
2016-07-11,91,18,4.557909184412501
2016-07-12,104,18,3.170274374151563
2016-07-13,108,29,6.112970811840626
2016-07-14,150,29,-0.21372390687968768
2016-07-15,147,35,3.2109335719875003
2016-07-16,48,3,2.1000915012828125
2016-07-17,43,2,0.1577934697484381
2016-07-18,151,14,11.409403718750001
2016-07-19,131,19,-0.6136171875781253
2016-07-20,139,28,4.033960099007813
2016-07-21,148,32,6.8796719024968755
2016-07-22,126,27,0.5302121467328131
2016-07-23,40,2,-0.009678705848437108
2016-07-24,48,11,0.23123255455937575
2016-07-25,114,34,0.3710650118765637
2016-07-26,106,23,7.456118632526564
2016-07-27,110,17,2.8024848753031253
2016-07-28,115,27,1.0034067373859374
2016-07-29,134,32,0.20133057819531253
2016-07-30,34,8,-0.5959999050687493
2016-07-31,25,16,-0.3642057268374992
2016-08-01,88,30,0.7313510381984383
2016-08-02,137,21,9.687739214448438
2016-08-03,106,28,-0.21676091666093789
2016-08-04,98,36,4.28068652265
2016-08-05,97,20,3.0855117675749995
2016-08-06,52,13,1.0973922319125005
2016-08-07,27,8,0.27410913496406275
2016-08-08,91,23,1.4338569287500005
2016-08-09,102,35,3.401098961984376
2016-08-10,116,20,3.194722258557813
2016-08-11,128,25,2.1084306303750004
2016-08-12,134,22,-0.7783809776140624
2016-08-13,35,6,-0.47950041974218693
2016-08-14,26,5,-0.3227667574249993
2016-08-15,100,20,4.7723440394125
2016-08-16,105,17,64.32709143643281
2016-08-17,132,26,22.13606822036562
2016-08-18,140,23,14.927350249043746
2016-08-19,148,24,12.576887150809371
2016-08-20,39,4,-2.0203428076078103
2016-08-21,17,2,14.578888687500005
2016-08-22,81,20,22.739702456250004
2016-08-23,97,23,38.54349306617188
2016-08-24,90,11,6.257856937554687
2016-08-25,88,8,13.136934411460938
2016-08-26,93,20,17.684337133129688
2016-08-27,39,6,-1.5171051012859351
2016-08-28,25,7,2.290142845306254
2016-08-29,77,19,16.87019345936094
2016-08-30,145,19,25.752629642931254
2016-08-31,135,19,15.42249997384219
2016-09-01,100,21,5.77454558995
2016-09-02,122,13,7.982864553450002
2016-09-03,43,3,-1.738706257542185
2016-09-04,37,9,8.467835712110942
2016-09-05,41,14,4.194521161762503
2016-09-06,83,11,16.471793224471877
2016-09-07,119,8,9.403997800062502
2016-09-08,119,4,26.65310404184375
2016-09-09,114,17,13.110502523573437
2016-09-10,28,14,7.599918585917187
2016-09-11,35,7,13.2260816472875
2016-09-12,93,14,18.967823990506254
2016-09-13,145,19,13.196320539745313
2016-09-14,135,18,19.362780158701565
2016-09-15,117,17,18.736143120114065
2016-09-16,113,22,26.503912594064065
2016-09-17,44,3,2.512315972140626
2016-09-18,27,4,-1.5673197255843725
2016-09-19,77,22,9.74477920955313
2016-09-20,84,28,14.382071475029692
2016-09-21,81,32,11.880261247392191
2016-09-22,84,36,4.9442097819781265
2016-09-23,103,68,3.645368884262502
2016-09-24,27,7,1.2104694688875024
2016-09-25,23,8,7.848533150459378
2016-09-26,86,28,17.69124061187969
2016-09-27,94,34,17.586448390689064
2016-09-28,91,30,3.9421607802515624
2016-09-29,144,25,13.917658292353126
2016-09-30,161,29,10.416282118534376
2016-10-01,67,4,3.5321897260671893
2016-10-02,25,3,1.2105058176859393
2016-10-03,82,17,13.778248772200003
2016-10-04,112,16,23.843621743078128
2016-10-05,137,44,25.414312593453126
2016-10-06,98,19,16.507749331370313
2016-10-07,100,27,5.808135023446875
2016-10-08,56,11,-2.1677962990796855
2016-10-09,22,9,4.183443638387503
2016-10-10,120,36,2.328483802685942
2016-10-11,125,47,15.665065407856254
2016-10-12,127,57,38.541789495503124
2016-10-13,92,60,16.767967136060935
2016-10-14,114,39,-2.529952896171876
2016-10-15,21,10,4.6111435710375
2016-10-16,36,7,2.9965835598234407
2016-10-17,84,35,40.426198397568754
2016-10-18,109,25,26.91020265967031
2016-10-19,112,24,28.39746432303906
2016-10-20,116,27,8.688901456446873
2016-10-21,103,38,9.187911805381251
2016-10-22,28,6,4.018017057626565
2016-10-23,23,8,-2.0203120267328067
2016-10-24,88,32,38.03683770036876
2016-10-25,100,35,45.697101511362504
2016-10-26,111,41,26.19450969268906
2016-10-27,107,23,29.818141833267184
2016-10-28,110,24,60.53168759674219
2016-10-29,28,7,0.2531896229406243
2016-10-30,21,7,2.276813989820316
2016-10-31,120,29,21.91024625489532
2016-11-01,113,24,25.92320981878751
2016-11-02,96,34,11.064653175464068
2016-11-03,102,21,43.31560339258438
2016-11-04,40,22,9.883817575398439
2016-11-05,26,8,3.931254025556253
2016-11-06,33,6,-4.4782541436671846
2016-11-07,87,40,16.582717481912507
2016-11-08,115,26,12.47500349645313
2016-11-09,106,29,3.418191195728129
2016-11-10,106,24,21.40333011901719
2016-11-11,152,14,25.23257703478594
2016-11-12,52,9,6.23646925465625
2016-11-13,50,19,2.759051662395313
2016-11-14,121,29,2.7119196715890643
2016-11-15,128,46,11.226552200901565
2016-11-16,117,53,15.650609245515628
2016-11-17,104,40,18.069431721514064
2016-11-18,117,25,6.512054066821875
2016-11-19,57,13,-2.7397546463671865
2016-11-20,38,10,-0.36363528101562226
2016-11-21,82,34,6.262111975959378
2016-11-22,96,32,18.97805216915469
2016-11-23,103,67,4.600359248815625
2016-11-24,65,30,0.2813329122000008
2016-11-25,48,28,-0.9613072557765616
2016-11-26,34,2,-0.35329042021249735
2016-11-27,20,12,-0.9636909334109351
2016-11-28,68,31,5.342891188932814
2016-11-29,126,30,18.870879319553126
2016-11-30,77,59,18.296859748884373
2016-12-01,116,38,27.51351774137031
2016-12-02,98,50,3.140873531915622
2016-12-03,51,11,-0.34930906687343777
2016-12-04,21,4,0.6033132594484392
2016-12-05,108,16,5.019809469964066
2016-12-06,124,36,7.858894684406254
2016-12-07,103,32,10.525829115721876
2016-12-08,134,33,8.122049942203127
2016-12-09,113,25,19.23578303576094
2016-12-10,44,8,-0.7946203089890629
2016-12-11,51,9,-1.2545909355843738
2016-12-12,86,24,4.438017254595314
2016-12-13,101,21,9.263422876282815
2016-12-14,119,28,10.74146871334219
2016-12-15,149,48,17.3450157216875
2016-12-16,114,23,2.463424368860937
2016-12-17,37,9,-2.543821365489062
2016-12-18,20,5,-1.5894422160874984
2016-12-19,74,26,5.960123064376566
2016-12-20,65,13,12.494744448120315
2016-12-21,73,37,8.6251966403625
2016-12-22,98,14,1.5528785529015625
2016-12-23,73,3,1.194248979220313
2016-12-24,37,4,0.5790208211875014
2016-12-25,26,1,-1.0444492027156236
2016-12-26,27,8,-0.6973582987499984
2016-12-27,80,14,-0.5505265761093735
2016-12-28,53,4,0.5428976912796889
2016-12-29,37,9,0.5610702988250008
2016-12-30,45,10,0.6647342562921879
2016-12-31,21,1,0.7420122583093751
2017-01-01,11,8,-0.23849568363906246
2017-01-02,40,6,2.8729230449281253
2017-01-03,66,21,4.6215587375
2017-01-04,118,32,5.30396504125
2017-01-05,141,33,7.039559228234374
2017-01-06,111,58,9.683289625698437
2017-01-07,67,8,4.188276388198437
2017-01-08,34,7,-0.5850119530515627
2017-01-09,102,30,5.947009496214063
2017-01-10,108,29,11.564633004703126
2017-01-11,104,33,1.8103443498140628
2017-01-12,105,38,8.365201151726563
2017-01-13,102,63,6.960803396909375
2017-01-14,55,10,1.902403796540626
2017-01-15,43,6,-1.6351927897390617
2017-01-16,86,27,2.9836845355187513
2017-01-17,117,35,3.866626855104689
2017-01-18,113,38,2.733124303045314
2017-01-19,81,53,0.8196795899703131
2017-01-20,131,53,5.11308014345
2017-01-21,45,13,-0.1862576274999994
2017-01-22,33,9,-0.7567447248859368
2017-01-23,79,58,0.5344277423562507
2017-01-24,129,28,8.5689017166875
2017-01-25,113,21,5.785501214778125
2017-01-26,112,34,3.668956267757812
2017-01-27,92,25,-0.22461872617500034
2017-01-28,54,8,0.1881194705843755
2017-01-29,43,2,1.349688309268751
2017-01-30,123,19,1.3724195887140633
2017-01-31,133,27,2.3787080832343754
2017-02-01,105,17,33.27824114407344
2017-02-02,120,20,25.139359892317184
2017-02-03,79,26,23.28005225842031
2017-02-04,41,7,3.7427987030546834
2017-02-05,49,13,-2.8038538330515617
2017-02-06,90,29,13.460609091432815
2017-02-07,114,19,27.535840405146878
2017-02-08,144,15,15.70988182088125
2017-02-09,122,21,19.842514008610937
2017-02-10,130,21,20.332659578825
2017-02-11,71,14,3.1536097332703132
2017-02-12,51,7,-1.2590003343968723
2017-02-13,71,25,21.028306236660942
2017-02-14,110,26,16.486557542964064
2017-02-15,123,17,12.136484722190627
2017-02-16,108,15,7.383108016807814
2017-02-17,133,22,15.06977180635469
2017-02-18,68,8,-0.34329125555468565
2017-02-19,39,12,4.059631378175003
2017-02-20,53,27,-1.5903803343703102
2017-02-21,99,26,20.17345359626719
2017-02-22,107,18,11.417587729559376
2017-02-23,127,16,4.550155682979688
2017-02-24,136,28,18.243491721951564
2017-02-25,72,8,2.2227151997718755
2017-02-26,27,4,-1.7261753364953112
2017-02-27,107,13,13.223217177496878
2017-02-28,127,23,23.211301714232814
2017-03-01,152,18,23.743469967370313
2017-03-02,105,24,21.791685716474998
