,rust-lang/rust,JetBrains/kotlin,apple/swift
2011-04-16,0.9548589056000001,-18.017135620117188,0
2011-04-17,1.3199555583999985,-5.500244140625,0
2011-04-18,6.9285617664,2.084075927734375,0
2011-04-19,11.251705548799997,-3.4195098876953125,0
2011-04-20,-1.3119320064000028,0.4944610595703125,0
2011-04-21,-4.395930009600001,16.012298583984375,0
2011-04-22,7.483872256,-5.9715423583984375,2
2011-04-23,-9.5554799616,-5.9190673828125,0
2011-04-24,-4.395023052800001,-2.3541412353515625,0
2011-04-25,4.0310721536,4.76220703125,0
2011-04-26,4.2106988543999995,1.142059326171875,0
2011-04-27,4.113988915199998,-3.8923492431640625,0
2011-04-28,14.530089881599999,13.541122436523438,1
2011-04-29,5.002156543999998,-7.4089202880859375,7
2011-04-30,-16.4179007488,-3.0071258544921875,0
2011-05-01,4.6060829696,-1.3768157958984375,0
2011-05-02,-4.607423692800001,4.15234375,0
2011-05-03,20.7642756096,1.89166259765625,0
2011-05-04,-1.7773751296000029,0.40911865234375,0
2011-05-05,27.9282510848,-1.2542572021484375,0
2011-05-06,-11.471159193600005,2.779693603515625,0
2011-05-07,-16.193977856000004,-3.5087738037109375,1
2011-05-08,-7.118280089600001,-1.1564178466796875,0
2011-05-09,9.4950183936,4.31689453125,0
2011-05-10,-1.0879137792000027,0.021942138671875,0
2011-05-11,26.46718208,-0.4871978759765625,0
2011-05-12,-6.965628518400003,0.0708160400390625,0
2011-05-13,7.941732761600001,22.216796875,0
2011-05-14,6.550540902399998,-9.7161865234375,0
2011-05-15,-19.086138572800003,-4.9422454833984375,0
2011-05-16,12.7483172864,6.85009765625,0
2011-05-17,4.391027404799999,-3.834503173828125,0
2011-05-18,12.2442580992,0.9344940185546875,0
2011-05-19,8.477492735999995,8.522140502929688,0
2011-05-20,2.9821288447999983,0.527191162109375,0
2011-05-21,2.0837935103999996,-4.458587646484375,0
2011-05-22,7.157815295999995,-3.446624755859375,0
2011-05-23,-18.1085103104,0.4531097412109375,0
2011-05-24,6.2457201664,3.002288818359375,0
2011-05-25,0.014587596799998437,-3.4817962646484375,0
2011-05-26,-9.9747648512,14.763702392578125,0
2011-05-27,29.90573056,0.23870849609375,0
2011-05-28,-21.333518438400002,-7.01788330078125,0
2011-05-29,-10.681791692800001,1.58380126953125,0
2011-05-30,-3.4658750464,13.655914306640625,0
2011-05-31,22.7398033408,-9.89581298828125,2
2011-06-01,12.602581094399998,0.9635009765625,0
2011-06-02,-2.3814187008000047,2.2843170166015625,0
2011-06-03,-2.9008006144000014,2.3720703125,0
2011-06-04,4.491713228799998,-0.339263916015625,0
2011-06-05,-13.3324259328,-3.4175262451171875,6
2011-06-06,-2.7770130432,-1.2325439453125,0
2011-06-07,-0.6340177919999999,-1.723236083984375,0
2011-06-08,13.3706615808,1.0528106689453125,0
2011-06-09,15.199986892799997,-1.5308837890625,0
2011-06-10,4.862956543999999,4.3460693359375,0
2011-06-11,-11.024387584000003,-2.9105224609375,0
2011-06-12,-5.926434816,5.1184234619140625,0
2011-06-13,-3.9925500928,-1.4509429931640625,0
2011-06-14,27.3339643904,0.9896697998046875,0
2011-06-15,23.636757811199995,17.695144653320312,0
2011-06-16,14.736470015999998,-6.86309814453125,0
2011-06-17,1.5954890751999926,18.967926025390625,0
2011-06-18,-19.681386700800005,-10.110382080078125,0
2011-06-19,5.463385292799998,-6.3055267333984375,0
2011-06-20,3.320505855999997,-0.87542724609375,0
2011-06-21,-9.3607565312,-2.847015380859375,0
2011-06-22,-5.279531724800002,1.47210693359375,0
2011-06-23,2.8836296703999977,5.4144134521484375,0
2011-06-24,4.057551052799997,-3.19244384765625,0
2011-06-25,-7.562453913600001,-2.66448974609375,0
2011-06-26,-6.6384601088,-1.222412109375,0
2011-06-27,32.5913690112,1.40460205078125,0
2011-06-28,24.646338867199997,2.61541748046875,0
2011-06-29,1.8643773439999975,6.461090087890625,0
2011-06-30,6.079010406399995,11.665802001953125,0
2011-07-01,0.887830527999995,-10.122817993164062,0
2011-07-02,-23.503550464000003,-3.01190185546875,0
2011-07-03,-5.018433945600002,-1.586273193359375,0
2011-07-04,-1.9409883136000001,1.9755859375,0
2011-07-05,15.6255668224,6.75994873046875,0
2011-07-06,47.9484555264,19.557159423828125,0
2011-07-07,-14.692013056000008,-11.247894287109375,0
2011-07-08,27.455733350399996,8.374557495117188,0
2011-07-09,-29.403136409600002,-9.556564331054688,0
2011-07-10,-8.227658649600002,-2.2216796875,0
2011-07-11,18.8374366208,-0.40869140625,0
2011-07-12,22.2835692544,13.549102783203125,0
2011-07-13,-6.5176480768000005,4.6897735595703125,1
2011-07-14,-5.249133363200002,8.074996948242188,2
2011-07-15,2.9769406463999957,-2.3930816650390625,0
2011-07-16,-15.355185766400005,-8.041213989257812,0
