,golang/go,gcc-mirror/gcc,llvm/llvm-project
2008-09-15,4,10,3.230797297651563
2008-09-16,8,11,15.236194467709371
2008-09-17,12,21,11.569621515874996
2008-09-18,9,28,8.924229329754684
2008-09-19,12,9,16.53880169740156
2008-09-20,5,7,-2.493209267254688
2008-09-21,1,12,12.054957486656253
2008-09-22,11,19,43.278993010175
2008-09-23,9,29,4.849418416096874
2008-09-24,11,12,44.36846944081563
2008-09-25,7,10,1.6469528287890611
2008-09-26,19,27,34.210215008570316
2008-09-27,7,3,-9.058008403573439
2008-09-28,2,8,-7.081049811187498
2008-09-29,7,10,15.740528912364066
2008-09-30,18,14,35.26977985427031
2008-10-01,5,14,5.710625168274998
2008-10-02,7,9,6.050350010746875
2008-10-03,7,9,31.093981745864063
2008-10-04,4,5,12.364122912890622
2008-10-05,3,8,34.235047330415625
2008-10-06,4,13,39.783075372389064
2008-10-07,7,18,7.2371835419875055
2008-10-08,11,15,-11.268752159312498
2008-10-09,2,11,-11.727900387323437
2008-10-10,13,11,18.29138298711094
2008-10-11,2,10,-3.3081557868171885
2008-10-12,0,7,21.83243481428125
2008-10-13,1,10,14.243286627245311
2008-10-14,6,13,24.877643819417184
2008-10-15,9,17,39.55637645902812
2008-10-16,20,18,5.2013763324390645
2008-10-17,10,7,40.96293104341719
2008-10-18,6,7,-12.9461106486125
2008-10-19,1,9,-12.06431629243437
2008-10-20,13,10,33.26855851419531
2008-10-21,11,14,33.11764345035312
2008-10-22,10,13,22.050250528129684
2008-10-23,7,7,-0.24931362921250155
2008-10-24,14,16,40.87829946453438
2008-10-25,8,3,-8.466375500415626
2008-10-26,4,2,7.045562923818753
2008-10-27,3,11,42.36470216143438
2008-10-28,2,7,13.708072051153124
2008-10-29,22,19,22.040804851682815
2008-10-30,14,9,24.765599518181247
2008-10-31,11,14,22.244052047671875
2008-11-01,4,17,-24.099635899253123
2008-11-02,3,6,4.161306807489066
2008-11-03,12,23,28.471284029440625
2008-11-04,10,11,36.953759706262495
2008-11-05,15,22,14.551409432393747
2008-11-06,15,17,6.2233797507234385
2008-11-07,8,21,24.846045603014062
2008-11-08,4,1,20.621686821848435
2008-11-09,0,5,-9.90120434995
2008-11-10,6,17,33.811105899775
2008-11-11,5,11,44.74843344265781
2008-11-12,8,25,44.74804539108594
2008-11-13,8,16,28.414733984593752
2008-11-14,8,20,-3.6389457630093744
2008-11-15,5,14,1.7654079298171936
2008-11-16,1,17,25.764936723090628
2008-11-17,9,9,6.736506170542185
2008-11-18,17,15,59.33217362947969
2008-11-19,36,23,57.48594609528437
2008-11-20,11,21,18.54077698348594
2008-11-21,9,17,29.45799954579531
2008-11-22,2,15,1.2604018396218777
2008-11-23,2,9,-9.476513444132806
2008-11-24,19,18,35.63477721723594
2008-11-25,10,15,8.674498190314061
2008-11-26,3,12,28.515958469790625
2008-11-27,1,9,17.719876293945312
2008-11-28,0,7,-2.7646964138640655
2008-11-29,0,13,2.596584115025003
2008-11-30,0,6,23.720596157048437
2008-12-01,2,15,40.068120104864065
2008-12-02,6,30,22.047077587209372
2008-12-03,12,18,25.568969073642187
2008-12-04,8,12,6.6194218480656275
2008-12-05,11,26,15.378131501200002
2008-12-06,2,16,-9.199755314826561
2008-12-07,0,7,22.681420282326563
2008-12-08,2,16,23.120514469510937
2008-12-09,10,27,36.53898061975781
2008-12-10,13,15,7.936321443273435
2008-12-11,10,12,12.9878225660375
2008-12-12,8,20,21.287947195620312
2008-12-13,1,8,2.8614316604984396
2008-12-14,1,5,-8.554149455792185
2008-12-15,8,10,20.789180253903126
2008-12-16,6,7,30.126300709987497
2008-12-17,8,7,25.052094221823435
2008-12-18,4,17,19.34630230820781
2008-12-19,21,11,5.8405810588125
2008-12-20,2,4,-0.20162925479687743
2008-12-21,6,18,1.0329640800890623
2008-12-22,1,7,24.699610202046877
2008-12-23,1,5,27.577534495662498
2008-12-24,0,2,-7.472826093410941
2008-12-25,0,1,-8.63304270867031
2008-12-26,1,2,0.6534228658921855
2008-12-27,0,5,-5.1664793714578146
2008-12-28,0,2,-0.026795209792188857
2008-12-29,0,10,10.752109674082812
2008-12-30,3,13,-6.657170340796878
2008-12-31,0,6,12.22102399593906
2009-01-01,0,4,2.2897436735609364
2009-01-02,0,10,31.89729137716875
2009-01-03,0,12,-2.2100905795484387
2009-01-04,0,16,19.695855862379688
2009-01-05,4,27,83.71816027147813
2009-01-06,18,25,4.9128641961062485
2009-01-07,14,19,18.054345746512503
2009-01-08,9,9,30.32974695977032
2009-01-09,14,17,25.446837288637504
2009-01-10,3,6,-16.73522693317031
2009-01-11,0,11,7.616264078467193
2009-01-12,0,22,31.601112185004688
2009-01-13,4,25,39.83603807373437
2009-01-14,6,19,-5.654977865456246
2009-01-15,11,13,14.244981149251565
2009-01-16,38,20,61.82583628138281
2009-01-17,1,12,10.708085550604686
2009-01-18,0,10,7.152962842478125
2009-01-19,0,4,25.485762709570317
2009-01-20,7,14,33.37822916641875
2009-01-21,9,11,41.20504204859687
2009-01-22,3,13,18.226702916464063
2009-01-23,7,6,19.769559137387503
2009-01-24,2,8,3.723999354059373
2009-01-25,0,3,-4.904798048287503
2009-01-26,11,9,61.705346088982814
2009-01-27,15,8,19.227795325342186
2009-01-28,5,17,45.429754895660935
2009-01-29,4,12,19.9101286514125
2009-01-30,11,13,59.3644313044
2009-01-31,3,8,-15.583435595128122
2009-02-01,2,2,-24.688605251146868
2009-02-02,3,14,42.51825542102969
2009-02-03,5,12,65.84354150410155
2009-02-04,5,7,52.21666065405468
2009-02-05,11,11,18.72870422698125
2009-02-06,10,10,23.70030629867344
2009-02-07,8,5,25.505772452784377
2009-02-08,5,3,2.032531822418747
2009-02-09,4,15,14.87910385794219
2009-02-10,7,16,21.60401493540313
2009-02-11,4,9,27.109107383301563
2009-02-12,4,17,23.143129721403128
2009-02-13,7,16,54.642985281356246
2009-02-14,1,2,2.715445431873434
2009-02-15,3,5,-2.6278598973937477
2009-02-16,4,7,33.56149301123125
2009-02-17,12,16,65.77930466499063
2009-02-18,4,16,53.78314785698281
2009-02-19,0,11,26.771626420226568
2009-02-20,7,8,43.63678881237813
2009-02-21,1,15,-10.701409122140625
2009-02-22,1,5,1.2438859823140689
2009-02-23,0,8,7.6670445390593756
2009-02-24,6,8,20.74294668634844
2009-02-25,1,13,19.614858416753123
2009-02-26,3,7,40.278778557140626
2009-02-27,2,10,12.515140341501564
2009-02-28,2,7,26.48495305092031
2009-03-01,0,18,16.12612966894062
2009-03-02,0,9,47.76645766609531
2009-03-03,11,12,20.514886652045313
2009-03-04,7,13,65.30168696814063
2009-03-05,21,9,24.01394918206406
2009-03-06,12,9,31.39775672675313
2009-03-07,7,5,-11.952094633542188
2009-03-08,5,5,0.8876802079390629
2009-03-09,1,8,52.053857388484374
2009-03-10,13,7,30.297975047626558
2009-03-11,13,15,37.78747994742187
2009-03-12,6,12,36.990131795939064
2009-03-13,12,6,67.09162099261405
2009-03-14,0,3,-34.02815415268125
2009-03-15,0,3,-12.683503608957807
2009-03-16,3,12,-1.8246870811968705
2009-03-17,7,22,31.812292568318746
2009-03-18,8,13,75.34215889903281
2009-03-19,4,8,5.619444899735932
2009-03-20,9,3,28.630402887842195
2009-03-21,3,2,-5.836843488873441
2009-03-22,0,7,4.86022522334844
2009-03-23,3,9,36.353870452315626
2009-03-24,13,11,34.069968404734375
2009-03-25,10,14,15.24360394655156
2009-03-26,4,7,26.964495627537495
2009-03-27,9,29,28.058261194992184
2009-03-28,3,41,33.18861444962812
2009-03-29,0,23,15.668476557117188
2009-03-30,6,32,18.229485749534376
2009-03-31,20,35,37.15581108561406
2009-04-01,7,27,51.03828752501718
2009-04-02,8,23,5.861679159087501
2009-04-03,14,14,8.545949160439065
2009-04-04,1,19,-17.422167163953127
2009-04-05,0,11,-10.65758973549531
2009-04-06,1,25,13.767452535342187
2009-04-07,10,44,48.078857635599995
2009-04-08,3,46,29.85734122080156
2009-04-09,9,49,27.308001241564057
2009-04-10,7,53,45.65469464473438
2009-04-11,2,10,-9.301230939324995
2009-04-12,1,6,20.836052000540633
2009-04-13,9,16,34.9481854008375
2009-04-14,8,14,30.654541093971872
2009-04-15,10,50,73.3172772509703
2009-04-16,16,61,13.67881611496562
2009-04-17,10,68,19.108286285610944
2009-04-18,3,26,39.76187646904688
2009-04-19,1,17,18.323493261639058
2009-04-20,10,75,20.235103615765624
2009-04-21,9,20,45.441877373075
2009-04-22,11,59,32.79096328833437
2009-04-23,1,18,17.532645526898435
2009-04-24,5,62,14.561229732125
2009-04-25,5,24,29.40219771289844
2009-04-26,1,24,6.381191429565625
2009-04-27,3,22,38.228027023890625
2009-04-28,8,36,16.65285033737969
2009-04-29,3,62,41.84768679147031
2009-04-30,15,19,8.113760068226561
2009-05-01,1,7,22.93192297785781
2009-05-02,5,10,-4.371947205040627
2009-05-03,2,14,130.8592421269172
2009-05-04,3,14,12.652544815934363
2009-05-05,8,14,-5.001493737082811
2009-05-06,12,47,13.43929461461407
2009-05-07,10,21,7.4472074724953075
2009-05-08,22,19,38.13836129831094
2009-05-09,0,8,-8.01782176154532
2009-05-10,0,19,-9.891889643485936
2009-05-11,3,13,36.06043819331562
2009-05-12,7,21,30.171196153045308
2009-05-13,6,17,34.36739690485312
2009-05-14,11,25,13.435680600210937
2009-05-15,12,32,32.268804050456254
2009-05-16,7,15,3.7398840536468754
2009-05-17,1,12,-10.006401535514058
2009-05-18,11,22,47.19538283123594
2009-05-19,10,17,31.362661839920307
2009-05-20,9,15,11.893849206043747
2009-05-21,15,18,0.900612905751565
2009-05-22,12,13,24.551998284385938
2009-05-23,11,10,3.3887558148421846
2009-05-24,2,10,-0.9755507520093758
2009-05-25,1,10,-0.5275322996265608
2009-05-26,9,16,15.376659351014062
2009-05-27,15,26,34.689526060918745
2009-05-28,8,18,6.048494480115622
2009-05-29,11,19,11.540020104057813
2009-05-30,1,6,30.30651759076875
2009-05-31,5,11,0.1455977181093715
2009-06-01,0,24,9.086396989690627
2009-06-02,8,26,10.78121404209844
2009-06-03,15,29,40.84412407957656
2009-06-04,17,16,32.89762909870625
2009-06-05,8,19,19.623087727678126
2009-06-06,10,3,-0.8724865129656223
2009-06-07,12,20,-3.4118568217296854
2009-06-08,6,21,18.333636975470313
2009-06-09,11,16,3.4341137572437503
2009-06-10,3,20,-10.68323477422031
2009-06-11,2,13,18.404539660828124
2009-06-12,1,21,36.866632009578126
2009-06-13,0,12,5.31160929900156
2009-06-14,0,3,8.02747750142344
2009-06-15,3,14,46.75930648968594
2009-06-16,16,36,48.16561172126562
2009-06-17,9,23,37.82636236374531
2009-06-18,6,22,19.519901373804693
2009-06-19,9,31,16.482806316903137
2009-06-20,1,11,-0.6163396280609348
2009-06-21,0,15,-0.32534979504062633
2009-06-22,10,38,26.935376827328128
2009-06-23,7,37,71.79445943596562
2009-06-24,5,25,58.41412716641406
2009-06-25,17,25,26.028917662917188
2009-06-26,10,24,72.64435940086562
2009-06-27,3,15,-20.28336306056562
2009-06-28,0,10,-24.491421157621872
2009-06-29,9,16,33.422927823145315
2009-06-30,5,34,52.04695904193281
2009-07-01,8,22,45.097047303046864
2009-07-02,15,17,14.844079633609375
2009-07-03,10,8,-2.9098581051828063
2009-07-04,1,17,-23.799530341535934
2009-07-05,1,4,-3.532618131798433
2009-07-06,12,14,44.60008318618438
2009-07-07,36,25,49.811570370568745
2009-07-08,9,13,38.93723702617031
2009-07-09,11,25,62.2822920360875
2009-07-10,13,25,32.16116237729531
2009-07-11,2,13,11.946669886223447
2009-07-12,0,11,-8.31724294572031
2009-07-13,10,47,65.49410923588907
2009-07-14,25,21,83.46946374682344
2009-07-15,14,30,69.25528083883125
2009-07-16,7,13,178.1420784924047
2009-07-17,23,14,-2.705939980785942
2009-07-18,1,12,-5.163218089010925
2009-07-19,0,6,-33.06908173426249
2009-07-20,8,28,32.98228552776406
2009-07-21,13,14,104.35500839205
2009-07-22,3,29,34.02763836386873
2009-07-23,0,44,23.200980203437496
2009-07-24,1,20,35.503224745907815
2009-07-25,0,12,15.016009407868744
2009-07-26,1,6,6.401330727395319
2009-07-27,14,26,48.81198693405
2009-07-28,18,26,51.05447300080937
2009-07-29,20,21,76.44706892614843
2009-07-30,11,22,13.17486789395781
2009-07-31,12,29,44.29432030768281
2009-08-01,5,9,7.697521693296878
2009-08-02,0,15,34.21363573222813
2009-08-03,5,12,32.37910063888282
2009-08-04,12,13,32.163419602043746
2009-08-05,16,10,61.94150258498907
2009-08-06,8,23,23.18465808042656
2009-08-07,20,13,18.365278415771876
2009-08-08,4,4,27.68373093033125
2009-08-09,4,9,-27.82169420481094
2009-08-10,5,22,43.718005160089064
2009-08-11,8,16,76.56405626013125
2009-08-12,18,31,43.622036672631246
2009-08-13,18,9,26.772761869662503
2009-08-14,12,30,21.884026536896883
2009-08-15,3,5,30.91819102330313
2009-08-16,0,15,3.7099967068015616
2009-08-17,9,34,5.848216322745316
2009-08-18,11,12,40.55964426218906
2009-08-19,13,13,65.1836164666953
2009-08-20,14,17,3.9598982657156228
2009-08-21,11,11,52.42693679017188
2009-08-22,9,8,20.55398868477031
2009-08-23,1,14,36.3615798862875
2009-08-24,13,18,23.21322894029531
2009-08-25,8,24,40.934535585675
2009-08-26,14,14,44.96189567710313
2009-08-27,17,15,46.08380861861875
2009-08-28,19,22,23.182661554700005
2009-08-29,5,8,-10.803235971487496
2009-08-30,5,13,13.858174667523443
2009-08-31,18,10,32.115275274439064
2009-09-01,22,14,41.28504435705
2009-09-02,13,31,32.68999114862656
2009-09-03,22,27,59.230696847259374
2009-09-04,8,21,-3.163160429931253
2009-09-05,0,7,-5.8779365845328115
2009-09-06,2,6,-1.972551563517186
2009-09-07,0,15,3.1692495851250015
2009-09-08,8,31,63.42635158256562
2009-09-09,9,23,48.58127554715468
2009-09-10,9,26,20.499854725940622
2009-09-11,6,16,43.0143048587
2009-09-12,0,9,10.550691099257818
2009-09-13,0,8,17.74757225082969
2009-09-14,7,15,27.457017671382815
2009-09-15,18,14,57.628772747546876
2009-09-16,10,26,38.374011238890624
2009-09-17,9,23,10.283425325871875
2009-09-18,18,17,30.765339620748435
2009-09-19,7,7,-19.72968111167812
2009-09-20,0,12,49.63603311956875
2009-09-21,8,16,15.343092650087499
2009-09-22,13,70,43.1398081684625
2009-09-23,2,25,16.846383927349997
2009-09-24,15,23,9.859655083540623
2009-09-25,13,22,32.566018609057814
2009-09-26,1,7,13.039498174640627
2009-09-27,0,14,22.78814670537969
2009-09-28,9,19,21.30298362792813
2009-09-29,10,22,27.15770081573281
2009-09-30,15,21,13.779948580212498
2009-10-01,8,20,0.8250044841875024
2009-10-02,4,22,-10.132579494234378
2009-10-03,9,6,-5.822566395454686
2009-10-04,0,2,-7.962874645395313
2009-10-05,10,27,33.16421476448593
2009-10-06,21,18,34.131004209354685
2009-10-07,10,30,32.74704015699375
2009-10-08,6,26,35.43378707128437
2009-10-09,13,19,29.120240739578122
2009-10-10,2,18,6.334762282568754
2009-10-11,3,15,38.965809687823445
2009-10-12,14,21,40.19623647436563
2009-10-13,11,19,66.42376824593438
2009-10-14,11,26,16.77313626866406
2009-10-15,27,25,14.768352214273442
2009-10-16,17,24,20.90956230699844
2009-10-17,0,25,45.78736921289844
2009-10-18,0,1,15.209661180190622
2009-10-19,9,17,53.258291991140624
2009-10-20,19,26,35.44068063847969
2009-10-21,4,15,41.409398777882814
2009-10-22,21,20,15.14779594350938
2009-10-23,13,20,-6.296375650253118
2009-10-24,2,10,-8.15841798468906
2009-10-25,4,6,28.114587343970314
2009-10-26,5,20,25.76514285750781
2009-10-27,7,26,79.20497941057968
2009-10-28,7,33,22.118231282287496
2009-10-29,5,23,29.490490920789064
2009-10-30,9,31,28.245330908767187
2009-10-31,2,8,10.145124918292183
2009-11-01,12,8,2.9187638137484413
2009-11-02,29,16,30.446668227589065
2009-11-03,13,27,62.83980828729062
2009-11-04,31,29,24.846876712982805
2009-11-05,55,17,44.45525935705312
2009-11-06,39,20,25.694258354599995
2009-11-07,16,10,52.602409788648444
2009-11-08,24,15,1.0330755674109398
2009-11-09,28,13,69.22173230178751
2009-11-10,26,13,56.27682570122031
2009-11-11,41,15,57.38535115727031
2009-11-12,18,19,53.138982561062505
2009-11-13,16,24,27.32239099311562
2009-11-14,13,5,11.044654625375003
2009-11-15,19,5,-1.757262472257807
2009-11-16,11,15,46.38702089835781
2009-11-17,26,19,96.71255918944374
2009-11-18,37,24,17.160045275907805
2009-11-19,14,21,44.69670026208125
2009-11-20,32,20,26.689141077684376
2009-11-21,1,16,-10.822374334940626
2009-11-22,0,8,11.357039962740629
2009-11-23,7,30,33.00227740469062
2009-11-24,23,22,19.09174300122031
2009-11-25,9,131,31.09743193773437
2009-11-26,0,25,21.177824896168744
2009-11-27,0,15,1.9640653268874928
2009-11-28,0,12,-10.707342969087506
2009-11-29,4,6,26.26439666929375
2009-11-30,21,101,33.61360421469687
2009-12-01,12,20,42.9313804027875
2009-12-02,24,25,19.15983238152031
2009-12-03,16,19,78.48659151119219
2009-12-04,22,24,62.30333138548906
2009-12-05,10,10,-3.2393502148046878
2009-12-06,4,6,-2.4583133033703035
2009-12-07,7,25,39.60125203184844
2009-12-08,2,14,24.359715552642186
2009-12-09,18,9,33.08469318662969
2009-12-10,14,20,8.881188973151566
2009-12-11,16,25,39.92000452246719
2009-12-12,3,3,-6.73248661857032
2009-12-13,6,7,-11.405569105132813
2009-12-14,8,24,58.436722316054684
2009-12-15,14,22,38.521776021282804
2009-12-16,20,10,40.498130740492186
2009-12-17,11,22,11.57145302222969
2009-12-18,8,11,36.890768503960935
2009-12-19,2,6,12.062804949692186
2009-12-20,0,3,-23.9428624762375
2009-12-21,5,8,24.098219298307818
2009-12-22,6,15,56.68959524357969
2009-12-23,11,18,95.19913442645625
2009-12-24,4,9,-1.8039916112078132
2009-12-25,0,1,-30.693398880215625
2009-12-26,1,7,-21.17043314345937
2009-12-27,1,3,-10.52106504405469
2009-12-28,5,8,43.420354188725
2009-12-29,13,10,11.921257371239058
2009-12-30,1,13,14.694903647979686
2009-12-31,1,8,29.772764555085935
2010-01-01,0,17,2.8156531066812462
2010-01-02,1,11,5.237283058293752
2010-01-03,1,16,-3.979385034604686
2010-01-04,1,25,50.34834378772656
2010-01-05,5,21,199.84018221172968
2010-01-06,18,11,-32.497285292614066
2010-01-07,12,21,12.206854573293768
2010-01-08,11,14,-14.070720845173433
2010-01-09,2,23,13.31389188694375
2010-01-10,1,12,5.957948168360936
2010-01-11,8,16,39.64295789747969
2010-01-12,11,14,18.520196784242188
2010-01-13,13,18,54.75389241605468
2010-01-14,11,37,25.739975860153123
2010-01-15,11,15,49.98932559742031
2010-01-16,2,9,21.718604092326565
2010-01-17,0,15,-21.092167636956248
2010-01-18,3,17,53.45948924492813
2010-01-19,14,14,71.49944403907344
2010-01-20,9,24,36.549257353059375
2010-01-21,0,14,12.381210589539066
2010-01-22,5,11,60.5930839949375
2010-01-23,4,4,13.755642571048433
2010-01-24,1,4,2.6316494414859406
2010-01-25,10,15,36.661117558092194
2010-01-26,21,29,84.79400246284688
2010-01-27,16,23,13.277164146643749
2010-01-28,15,19,-0.30552338972968585
2010-01-29,8,15,41.72720977604844
2010-01-30,9,2,-2.195150351039061
2010-01-31,0,13,-8.348144247006246
2010-02-01,11,8,28.184118331154686
2010-02-02,19,8,79.25092561292188
2010-02-03,3,19,35.42585136279062
2010-02-04,18,9,-2.7007703632046827
2010-02-05,13,18,53.44078916874219
2010-02-06,4,18,-11.182660647670318
2010-02-07,3,17,-20.722671404026556
2010-02-08,5,10,52.64922030207031
2010-02-09,8,15,61.47486193935781
2010-02-10,16,24,38.48930034746405
2010-02-11,8,23,40.92970809233282
2010-02-12,4,9,37.54926364951094
2010-02-13,0,2,21.20474153488594
2010-02-14,0,7,2.102778846001563
2010-02-15,0,13,33.43937574941563
2010-02-16,12,13,53.06895511805156
2010-02-17,14,21,51.47480420950781
2010-02-18,7,19,25.753357710090626
2010-02-19,20,21,4.175965116087504
2010-02-20,6,10,-42.053221222579694
2010-02-21,1,8,31.61360703088594
2010-02-22,11,21,15.95871888197031
2010-02-23,9,18,90.65888254321563
2010-02-24,7,23,17.625284032735934
2010-02-25,14,11,47.60388902153906
2010-02-26,13,21,29.643796735987493
2010-02-27,1,8,2.9878432810328093
2010-02-28,1,10,20.95849370219532
2010-03-01,1,22,52.00881356590625
2010-03-02,5,20,30.519698998693748
2010-03-03,6,22,22.255123586917186
2010-03-04,10,12,12.56117950273594
2010-03-05,11,6,23.572715630015622
2010-03-06,5,4,-5.623366716903121
2010-03-07,2,3,3.623425740076563
2010-03-08,6,22,39.0035813866875
2010-03-09,14,15,37.06733549535781
2010-03-10,7,11,49.11314710007812
2010-03-11,4,10,38.0347278697625
2010-03-12,5,14,29.086700560045315
2010-03-13,2,18,8.485179156995315
2010-03-14,0,4,23.035694363801568
2010-03-15,5,13,14.794583912553122
2010-03-16,9,20,36.13919278355313
2010-03-17,11,13,19.20768819200937
2010-03-18,4,22,43.566739013112496
2010-03-19,15,22,47.705663150215614
2010-03-20,4,9,10.010081573004683
2010-03-21,4,6,-27.039109392289063
2010-03-22,1,21,35.68510176720781
2010-03-23,10,17,40.15565984422031
2010-03-24,18,18,40.548637841535935
2010-03-25,14,7,39.6577856938
2010-03-26,13,20,31.196468358749996
2010-03-27,2,6,-3.3788693037781314
2010-03-28,2,3,6.092266748409379
2010-03-29,10,13,27.094519560795312
2010-03-30,20,18,50.8127519845375
2010-03-31,15,32,22.54285701464218
2010-04-01,8,23,11.28769694577187
2010-04-02,3,14,38.022597896078125
2010-04-03,0,3,-2.8252383492765603
2010-04-04,1,2,30.71877057816719
2010-04-05,6,3,48.65716956683125
2010-04-06,18,34,16.885847291298433
2010-04-07,5,40,72.16638268991875
2010-04-08,6,18,20.871540008679688
2010-04-09,14,27,11.349088922321876
2010-04-10,2,8,-8.725755406262493
2010-04-11,10,9,1.9263162611781262
2010-04-12,5,22,44.52823836268438
2010-04-13,8,28,39.60484850875312
2010-04-14,6,25,50.446874571256245
2010-04-15,5,21,25.424140862546878
2010-04-16,6,39,61.45888636300157
2010-04-17,0,16,5.52770612586562
2010-04-18,3,8,-12.754614287753121
2010-04-19,5,20,21.715723500784378
2010-04-20,2,23,47.819771077442184
2010-04-21,16,22,16.885980908784376
2010-04-22,5,22,36.91989707988594
2010-04-23,3,11,17.20906375369062
2010-04-24,0,11,16.090075580598437
2010-04-25,0,12,-13.347982516849996
