,moby/moby,containerd/containerd,canonical/lxd
2016-01-05,48.0,4.0,0
2016-01-06,20.599999999999998,-0.5999999999999996,6
2016-01-07,18.46,-0.8799999999999999,15
2016-01-08,31.269000000000005,-0.376,19
2016-01-09,0.019700000000000273,-0.2304000000000002,4
2016-01-10,-1.495259499999996,-0.1614080000000001,5
2016-01-11,6.810784850000003,0.8781952,1
2016-01-12,32.4529321725,1.5035545600000002,5
2016-01-13,25.680216688999998,-0.9989934079999998,13
2016-01-14,40.653999370528126,-0.3703483392,13
2016-01-15,0.14159030182031174,-0.18239815680000004,7
2016-01-16,-12.353571414665623,1.8868479999999999,0
2016-01-17,-12.428536960268747,-0.8828671999999999,3
2016-01-18,11.10603475739375,-0.30429696,2
2016-01-19,26.066125586195312,-0.17989683199999998,13
2016-01-20,29.147139585374997,0.8736904191999999,0
2016-01-21,25.483117522056247,4.5144996864,2
2016-01-22,10.492754764542184,7.8340736,8
2016-01-23,0.35506457138281533,-3.700741119999999,0
2016-01-24,12.176110621610938,-0.991911424,2
2016-01-25,15.545361417892188,4.5764516864,9
2016-01-26,53.14838138197344,-1.1727232,25
2016-01-27,29.796178465751566,2.94169344,6
2016-01-28,-13.235293734579685,-3.0321925119999995,1
2016-01-29,11.24148285080938,-0.3027975168000001,3
2016-01-30,0.9970567767796865,-1.239793664,2
2016-01-31,-10.429088149490624,-0.6871910400000002,1
2016-02-01,27.442824222676563,-0.39786362880000004,1
2016-02-02,31.097127274234374,1.7031104512,5
2016-02-03,30.857689653693747,5.971094835200001,5
2016-02-04,10.336774707035932,-2.1643380735999993,9
2016-02-05,8.220482173003127,-1.4503613439999998,3
2016-02-06,-13.981961614171873,-0.6663557120000001,0
2016-02-07,-8.846642562292185,-0.4279021568000004,0
2016-02-08,10.080781324020315,-0.2971904000000002,1
2016-02-09,21.5002625122625,-0.22743552000000003,13
2016-02-10,18.77782169814062,-0.18186854399999997,16
2016-02-11,34.91197314750156,9.8499431424,19
2016-02-12,15.853448721353125,1.8952571904000006,5
2016-02-13,-16.393677271845313,-3.6127981567999994,1
2016-02-14,-10.210008489557811,-1.3599999999999999,1
2016-02-15,0.3280503103093757,-0.8000000000000005,4
2016-02-16,19.448834241023437,2.4508799999999997,2
2016-02-17,26.225727185312497,0.3906560000000001,20
2016-02-18,22.184364751521873,-1.4814847999999998,15
2016-02-19,9.096816907024998,2.30621952,9
2016-02-20,-4.664025455712498,-1.6717158399999998,1
2016-02-21,-6.1626235436546875,0.3901550591999998,6
2016-02-22,4.84433384332344,0.2792064000000001,3
2016-02-23,20.162915894410936,3.25416192,11
2016-02-24,16.380012398967185,-1.9560642559999997,30
2016-02-25,21.52870066010625,9.2768045056,11
2016-02-26,2.7007510457968706,5.591740006400001,17
2016-02-27,0.4829521844859386,-5.464782335999999,8
2016-02-28,-2.5960544229531237,-2.0395362304,0
2016-02-29,41.29836473988125,6.818620928,10
2016-03-01,35.07727262265156,0.9830438912000004,7
2016-03-02,16.814736950521873,-3.5625730048,16
2016-03-03,16.176115005781252,-1.5765302272000001,4
2016-03-04,5.693555130189061,-0.9880627200000003,1
2016-03-05,-13.029915226690626,-0.7271546880000004,0
2016-03-06,-6.310580784371874,-0.4614471680000001,0
2016-03-07,5.703715709368751,2.73821952,19
2016-03-08,15.557363645124997,-0.4130984959999997,15
2016-03-09,12.239064152501559,1.0618361856000003,10
2016-03-10,11.675056439290621,-1.1759907839999997,19
2016-03-11,27.617860981098435,6.5712,12
2016-03-12,-4.249257173014065,-1.0594559999999995,1
2016-03-13,-5.848045097359373,-1.8220416,0
2016-03-14,21.322961759278126,2.17402112,0
2016-03-15,25.88902471037031,2.2710359039999997,28
2016-03-16,20.261993606853125,0.6568446976000004,5
2016-03-17,21.745329011292185,7.8642440192,8
2016-03-18,11.994620418792188,-0.9409166335999988,4
2016-03-19,-7.502004508207811,-1.3910871039999995,2
2016-03-20,-2.970009414760936,-2.3533961216,3
2016-03-21,26.045163305400003,8.8255832064,8
2016-03-22,21.51401350065312,6.218241024000001,6
2016-03-23,17.862117014892185,1.813231001600002,17
2016-03-24,17.118984928079687,-2.592122163199999,3
