,rust-lang/rust,nim-lang/Nim,golang/go
2014-06-16,30,7.0,3.0
2014-06-17,46,0.6000000000000003,14.7
2014-06-18,33,3.0399999999999996,4.364999999999998
2014-06-19,41,-0.29600000000000026,6.639499999999999
2014-06-20,22,-0.8512000000000004,5.440512499999999
2014-06-21,17,6.482048,2.4107122500000004
2014-06-22,13,7.2235264,1.6517877125000004
2014-06-23,18,-2.65508864,5.827788223750001
2014-06-24,36,-0.2978186240000005,11.503346042203127
2014-06-25,60,2.9286034432,1.763453219657813
2014-06-26,31,8.5394317312,4.324769176367188
2014-06-27,17,5.1949092864,2.3992687069093757
2014-06-28,29,6.059584409599999,4.616540416103126
2014-06-29,20,-3.3329904640000003,0.5343518539359384
2014-06-30,35,14.220652339199999,3.916495614559376
2014-07-01,24,6.6329739264,12.770608650032813
2014-07-02,36,-3.2730705920000007,6.823031103045313
2014-07-03,41,-2.4805417984000018,3.9228059374703124
2014-07-04,56,-1.6586274816,-0.7538981482375
2014-07-05,32,-1.2183116799999996,0.8220886802218763
2014-07-06,22,0.12939898880000056,-1.0065997432374985
2014-07-07,19,-0.8333044735999999,3.3032078525031268
2014-07-08,40,5.4831738880000005,13.08722786985
2014-07-09,44,7.377298841600002,13.007792263851563
2014-07-10,31,-0.46515056639999974,13.440343557356249
2014-07-11,31,0.5539946495999992,0.07293272783281113
2014-07-12,15,2.7859711999999996,0.11660917926875047
2014-07-13,27,2.4714572799999996,-1.406755528567186
2014-07-14,27,6.3500154879999995,3.006708084928128
2014-07-15,32,15.4718391296,11.832129312937502
2014-07-16,28,-2.8969963519999995,8.8857753138875
2014-07-17,27,-0.7395605504000007,7.6906726917625
2014-07-18,36,3.9484877823999995,9.713169089960937
2014-07-19,20,7.5317757952,3.518146527878125
2014-07-20,17,-2.4164748288,4.041213516360939
2014-07-21,58,-2.016832409600001,6.171812097428126
2014-07-22,31,11.6768103424,5.022609059187501
2014-07-23,29,4.429339340800001,7.039989736903126
2014-07-24,48,2.6613900288,1.8530068613609387
2014-07-25,43,-2.849098444800001,3.3333325619484384
2014-07-26,23,10.398239027199999,3.445585965953126
2014-07-27,23,1.4756120576000011,-1.4678341360249987
2014-07-28,23,4.229456384,3.116112599190626
2014-07-29,48,3.0748368895999993,10.966666894409377
2014-07-30,21,1.151773184,9.149443422353125
2014-07-31,41,0.5308044288000002,9.910324617607813
2014-08-01,29,5.9978933248,2.645208531364062
2014-08-02,27,4.2075672576,-0.8028224564718744
2014-08-03,18,-0.8719037439999999,-0.23017237775781108
2014-08-04,23,-2.0095746048,1.0429525523203145
2014-08-05,23,12.812255744,15.113606755437502
2014-08-06,41,1.361906995200001,44.75186377491875
2014-08-07,24,4.2874704895999995,36.08124865889687
2014-08-08,28,6.105472102399999,5.8957206221671825
2014-08-09,28,2.6177456128000003,-5.065217004259377
2014-08-10,13,7.9841737728,-3.099985796945309
2014-08-11,15,1.1230559232,7.753440991948444
2014-08-12,41,6.986791219199999,34.230834793932814
2014-08-13,50,5.211512832,32.396383287928124
2014-08-14,25,10.0883282944,11.028866242690624
2014-08-15,21,3.1131299840000004,6.288041732904688
2014-08-16,14,-0.15873198080000073,-0.4958198757124981
