,netdata/netdata,cacti/cacti,grafana/grafana
2021-10-01,1.8359937023999997,0,16.470002634621874
2021-10-02,-1.0496556031999997,3,-4.6748062293937505
2021-10-03,-1.3455528960000003,1,-2.630515043603123
2021-10-04,3.1376719871999996,0,12.106245233678129
2021-10-05,5.5596368896,0,9.123075571234379
2021-10-06,3.771683328000001,2,18.951699757607816
2021-10-07,3.6764098560000003,0,14.951674632196875
2021-10-08,2.64156672,1,10.8264526394875
2021-10-09,-1.2296989696000002,0,-3.832894976582812
2021-10-10,-1.4143323136000006,26,-2.225120078254685
2021-10-11,2.1020061695999996,5,16.5120881025
2021-10-12,6.7321733120000005,0,24.027199237781254
2021-10-13,0.6239954944000004,0,10.521705503309375
2021-10-14,0.21314795519999996,0,19.052500466974998
2021-10-15,3.6089952256,2,10.3505968531625
2021-10-16,0.18691061760000038,11,-3.113591893417187
2021-10-17,-0.3391088640000004,0,-2.53848876303906
2021-10-18,3.0295120895999994,0,19.255450380000003
2021-10-19,5.565064704,51,18.52168762946875
2021-10-20,2.7929724928000006,2,22.71393072168125
2021-10-21,5.8844126208,6,16.872504335045313
2021-10-22,7.3123893248,4,12.998466056351562
2021-10-23,-2.3685035008,2,-4.700318749810936
2021-10-24,-0.920516096000001,1,-2.761409363554684
2021-10-25,1.5934851071999994,4,13.066342001214068
2021-10-26,5.4410607616,5,22.97313627167188
2021-10-27,5.6243846144,3,19.458925636651564
2021-10-28,-0.8620617727999997,0,13.078403250287499
2021-10-29,1.1305195519999998,0,16.432104062685937
2021-10-30,-1.7367954431999995,0,-4.729980640071874
2021-10-31,-1.0008463360000002,0,-2.721545033146872
2021-11-01,5.3638731775999995,2,14.134155231250004
2021-11-02,1.3105780736000003,0,32.92813690226563
2021-11-03,5.5289986048,0,15.463624388554688
2021-11-04,2.7744730112000004,0,11.899901526690623
2021-11-05,0.9150896128000001,0,15.39163028360625
2021-11-06,0.34188216319999976,0,-2.717331918974998
2021-11-07,-1.3517888512000003,3,-1.985583603254684
2021-11-08,4.186401279999999,0,13.898954160000004
2021-11-09,4.395411968,0,24.781896914250005
2021-11-10,-0.08241827840000004,0,20.1522772571125
2021-11-11,6.5448859648,0,21.775977649128123
2021-11-12,-0.46686177279999974,0,14.443048075479687
2021-11-13,-1.6046433280000003,0,-4.133414158423437
2021-11-14,-0.9327434752000003,4,-1.1461310729999972
2021-11-15,6.351982899199999,1,23.651792241912503
2021-11-16,3.1141555200000006,0,18.631932081714066
2021-11-17,5.042971136,1,31.094991351237503
2021-11-18,1.5841371135999998,2,24.529412504853124
2021-11-19,0.9909061632,0,29.351689797679686
2021-11-20,-1.7312822272000001,1,-5.370826000032813
2021-11-21,-0.9628203008000005,0,-4.359980331234372
2021-11-22,4.3222169599999996,1,14.044561631432819
2021-11-23,-1.5312931839999995,0,21.00496944277188
2021-11-24,1.1639657472,0,30.867635182206254
2021-11-25,2.0679459840000005,1,9.402896589360937
2021-11-26,1.8763835392000003,0,14.691564015221875
2021-11-27,-1.1567205375999998,6,-5.163558339676561
2021-11-28,-0.5907520512000003,7,-3.0480182798249955
2021-11-29,3.6194944,3,28.98475614617813
2021-11-30,3.90979584,2,11.315045822484377
2021-12-01,3.445905408,0,20.690711416498438
2021-12-02,0.2671580159999998,0,15.901330028039062
2021-12-03,-1.2932819968000002,0,9.00113687545625
2021-12-04,-0.7507151872000002,0,-4.213467150887499
2021-12-05,-0.5108032512000001,0,-2.5789299382187463
2021-12-06,2.63526912,1,12.209671966250005
2021-12-07,4.104599552,0,7.169106094015628
2021-12-08,0.5126928384000005,0,7.177163394385939
2021-12-09,2.887861248,27,7.360174737784376
2021-12-10,1.608077824,26,1.4095073657734387
2021-12-11,-1.2855467008000003,1,-1.877591785473436
2021-12-12,-0.6881664000000005,0,-1.1346446105031232
2021-12-13,4.51760384,0,17.2312756275
2021-12-14,2.628401664,3,24.579669030281252
2021-12-15,1.4984767488000001,1,15.969708846840623
2021-12-16,-1.380115456,1,13.928743331984373
2021-12-17,2.2667302912,0,12.934528559484374
2021-12-18,-1.0991205375999997,0,-2.0502507774218746
2021-12-19,-0.5824960512000003,23,-1.5969138851437474
2021-12-20,5.6130432,0,21.076179130000003
2021-12-21,2.4982681600000003,6,16.221636316968752
2021-12-22,5.47271424,0,6.75287630293125
2021-12-23,3.8376730624000004,1,5.4500279762171875
2021-12-24,-2.2417882112000003,0,-1.0114777962499986
2021-12-25,-1.1467791360000006,0,-2.051625321912497
2021-12-26,-0.7853248512000003,0,-1.3718596028921846
2021-12-27,-0.5636275200000003,0,3.034991968162503
2021-12-28,-0.4502507519999998,0,4.818498135604689
2021-12-29,-0.3734267903999997,3,-0.43726213988906126
2021-12-30,-0.2521517055999995,1,3.1166042148593758
2021-12-31,1.8263882752000007,1,-0.8993395875359372
2022-01-01,-0.4748161023999997,0,-0.49166829885468677
2022-01-02,-0.16000000000000014,3,-0.3008087550718745
2022-01-03,-0.09600000000000007,3,7.777886390000001
2022-01-04,3.9328,1,23.0175355579375
2022-01-05,0.14892800000000017,0,16.0852529655125
2022-01-06,-0.5608576000000003,0,10.687663786768749
2022-01-07,-0.30585344000000025,0,22.849027895401562
2022-01-08,-0.21117542399999997,2,-4.429929410143751
2022-01-09,-0.1606827008,0,-2.4536855999999982
2022-01-10,11.8927488,0,19.25886888
2022-01-11,5.511864320000001,0,14.544267048375001
2022-01-12,2.3655224319999997,0,11.144085763587501
2022-01-13,5.7197348863999995,0,15.210605519340625
2022-01-14,2.2003306495999997,0,9.896116817098438
2022-01-15,-1.4552320000000005,0,-3.759236823909374
2022-01-16,-1.601433600000001,0,-2.2663114284343724
2022-01-17,1.9169689599999993,1,17.496777403750002
2022-01-18,11.569501696,0,11.906455456671877
2022-01-19,11.485922099200002,0,15.654276281214063
2022-01-20,1.3812128768000003,0,15.193747555368748
2022-01-21,1.5926891519999993,0,17.96182001716406
2022-01-22,-1.9020280832000003,0,-3.5061903304015622
2022-01-23,-1.8619888640000006,0,-1.633500923003123
2022-01-24,0.7665360895999993,2,15.120983833750003
2022-01-25,0.6611415039999997,45,13.867425121453127
2022-01-26,2.6777980928000007,0,11.367307640332815
2022-01-27,2.336842444800001,0,17.40559551091406
2022-01-28,2.3383710720000006,0,12.774521274520312
2022-01-29,-0.5939533823999996,27,-3.0920840432765617
2022-01-30,-1.0150640640000002,69,-2.476613227556248
2022-01-31,0.40427560959999964,2,28.364522035698442
2022-02-01,1.371111936,0,17.724702552448438
2022-02-02,4.1811197952,0,20.407103229373437
2022-02-03,1.5345523712000002,2,27.895856227904687
2022-02-04,2.6748360704,27,19.799452789882814
2022-02-05,-0.4970909695999999,3,-5.085708420770312
2022-02-06,-0.9677659136000003,29,-3.6288401811265594
2022-02-07,1.4292663295999997,0,22.498444734964067
2022-02-08,4.190606848,3,34.542261229531256
2022-02-09,0.5170912256000002,2,33.36114471882813
2022-02-10,6.8490913792,0,28.38409636756875
2022-02-11,3.7391544320000003,0,25.144613742085937
2022-02-12,-1.2669576192000003,1,-7.805788218342187
2022-02-13,-1.3640027136000006,6,-4.523042041449995
2022-02-14,3.1636612096,1,-2.128079746285931
2022-02-15,2.591845376,15,24.439592020859383
2022-02-16,3.3990228992000002,2,20.22243142899219
2022-02-17,9.113355263999999,0,24.71249275297344
2022-02-18,3.8115704832000006,2,22.038332153749998
2022-02-19,-0.9595517952000003,13,-4.054617270809375
2022-02-20,-0.9290630144000005,12,-3.5570388961859347
2022-02-21,8.6448285696,35,14.722738216250004
2022-02-22,9.080502272,5,9.54279907573438
2022-02-23,3.0892693504,8,16.50345991479219
2022-02-24,3.6243165183999997,30,20.730942418639064
2022-02-25,2.7225077759999996,2,17.044269276132813
2022-02-26,-1.0467190783999998,0,-3.9796629830156256
2022-02-27,-1.0949075968000006,27,-2.903326459537498
2022-02-28,5.4843087872,3,15.112605796178128
2022-03-01,4.5411792896000005,18,14.843886627484379
2022-03-02,3.2127493120000006,14,23.24167620018594
2022-03-03,5.3279219712,4,28.121925225470314
2022-03-04,0.9928466432,1,16.956329293890626
2022-03-05,-2.3698459648,0,-5.631977645992189
2022-03-06,0.6521281535999994,0,-3.2415862813062475
2022-03-07,2.6851689471999998,0,5.793577336214067
2022-03-08,9.347068825600001,0,8.47518755873438
2022-03-09,5.828865843200001,2,8.120428411357816
2022-03-10,2.6700593151999996,6,9.098657939181251
2022-03-11,3.1089033215999997,11,8.028521638264063
2022-03-12,-1.7819072512000003,3,-1.8069548330453116
2022-03-13,-0.7167420416000008,7,-1.640041458326561
2022-03-14,9.679376895999999,3,15.982734042500002
2022-03-15,8.864641331200001,25,15.507452199625
2022-03-16,8.0021284864,13,17.784636177790624
2022-03-17,2.5620786176,4,15.11383793643281
2022-03-18,4.348324454399999,2,12.948337694667186
2022-03-19,-2.6185938944,3,-3.016541119853125
2022-03-20,-2.2164793344000007,2,-2.456223903410935
2022-03-21,3.5361714175999994,1,23.305552836214066
2022-03-22,2.8854475776000004,2,15.175269133734377
2022-03-23,4.7061743616000005,0,17.882296763857813
2022-03-24,7.330261811200001,0,13.429734889774998
2022-03-25,-0.3741887487999995,2,7.592008800698438
2022-03-26,-1.2509938688000002,0,0.23416053430156403
2022-03-27,-1.4991665152000004,0,-2.6951923686265595
2022-03-28,8.0620010496,1,-1.7843129962859339
2022-03-29,1.4962662400000006,4,21.60839617085938
2022-03-30,8.912731648,1,22.551202196804688
2022-03-31,7.6288496640000005,2,26.572821232973435
2022-04-01,3.1232284672000006,0,18.53172320492812
2022-04-02,-2.3570073600000008,24,-3.321611386834376
2022-04-03,-1.995398963200001,1,-3.210469732493748
2022-04-04,5.686978969599999,0,25.830105302356255
2022-04-05,2.613990912,2,27.550113411250003
2022-04-06,4.6469622784,1,29.195343310640624
2022-04-07,0.3011262464000004,0,12.128023869517186
2022-04-08,0.9304564736000005,0,16.226889395581253
2022-04-09,-0.7775555583999996,2,-5.67716033348906
2022-04-10,-1.1915547648000002,0,-3.359668936893745
2022-04-11,11.2633476096,3,12.66772064992813
2022-04-12,5.046242816000001,6,29.655625268062504
2022-04-13,3.9907945472,8,21.490720006243752
2022-04-14,0.0833367039999997,16,17.283501259553127
2022-04-15,5.851142451199999,53,7.514743396445311
2022-04-16,-1.8487299072,8,-4.398194834526562
2022-04-17,-1.7204293632000007,0,-2.712445193290621
2022-04-18,0.8774276095999993,3,2.118358393750005
2022-04-19,8.755524096,4,11.095711241015628
2022-04-20,8.1576046592,4,38.26648904619532
2022-04-21,-1.5362153471999993,0,29.239232238642188
2022-04-22,-0.11349114880000055,0,15.61079173092031
2022-04-23,0.3554915327999999,1,-3.594141177529689
2022-04-24,-0.4359601152000001,4,-1.4060133829671848
2022-04-25,6.945293209599999,1,16.483544802500006
2022-04-26,1.682968576,0,18.212204934187504
2022-04-27,4.9978606592000006,0,19.418611036903126
2022-04-28,5.453658624000001,0,32.81561193964219
2022-04-29,-0.8869853183999998,0,21.118549747979685
2022-04-30,-0.8226843648000006,1,-6.507767392601563
2022-05-01,-1.3154152448000005,1,-3.669645511821872
2022-05-02,14.1199926272,2,19.49374416514688
2022-05-03,8.342232473600001,1,21.850468230131256
2022-05-04,3.8761049088000004,1,25.82224473047344
2022-05-05,5.367601254399999,0,29.898488924334373
2022-05-06,1.2233306111999998,1,16.93363314954375
2022-05-07,0.9643030527999992,0,-6.382362660803125
2022-05-08,-1.5529904128000007,1,-2.6903051460062466
2022-05-09,4.221796249599999,0,3.3862571075000054
2022-05-10,5.547809280000001,0,1.3719356236562557
2022-05-11,5.930954240000001,0,5.6634100720531295
2022-05-12,1.6170376192000004,0,10.598088265581254
2022-05-13,4.2732709888,0,5.2148358428234385
2022-05-14,0.07368560639999977,0,-2.337510716168749
2022-05-15,0.8339148799999996,1,0.748094767887501
2022-05-16,9.0969201664,0,27.045674959484376
2022-05-17,6.635051417600001,0,31.51970263437031
2022-05-18,3.2520457216,1,23.705543900221873
2022-05-19,0.6377125887999999,0,24.326018934481247
2022-05-20,4.3498558464,0,20.806388040509376
2022-05-21,0.05197670400000032,0,-1.263012112092187
2022-05-22,-1.2485055488000008,0,-0.19121331278749665
2022-05-23,5.439794892799999,0,58.72780869146875
2022-05-24,7.530714316800001,0,27.381421799240627
2022-05-25,0.6312057856000006,0,30.670898857196875
2022-05-26,1.5176760319999998,0,27.29014010878906
2022-05-27,5.8146542592,0,0.3775020247390657
2022-05-28,-0.8485523455999999,0,-4.993015058749995
2022-05-29,-0.9121369088000004,0,-4.05207064354843
2022-05-30,1.6448851967999996,0,21.08418761775782
2022-05-31,7.4888902656,0,34.2658121303875
2022-06-01,4.2599273472000005,0,28.082612020459376
2022-06-02,4.237946368,0,29.851529173596873
2022-06-03,1.1979643903999997,0,24.332580203785938
2022-06-04,-1.2942693376000003,2,-2.454706704684374
2022-06-05,-1.5277673472000004,0,-1.7472870358390598
2022-06-06,4.040082227199999,1,11.446435199964068
2022-06-07,2.2878734336,0,28.842016146375006
2022-06-08,3.2358699008000005,1,24.870441000278127
2022-06-09,1.0013236224000004,1,31.350831384301564
2022-06-10,2.3638648832,5,21.43741648716406
2022-06-11,-0.7038430207999999,5,-4.129011829079687
2022-06-12,-1.1005531136000002,0,-4.407706372478122
2022-06-13,3.3207018496,1,29.082254692023444
2022-06-14,7.69920256,4,34.560015383407816
2022-06-15,4.4784384,1,16.744828573695315
2022-06-16,9.4081526784,3,18.462611092829686
