,bitcoin/bitcoin,bitcoinj/bitcoinj,libbitcoin/libbitcoin-system
2015-08-13,-0.24885044176874982,0,0
2015-08-14,2.073376194118751,0,4
2015-08-15,0.0745325419093763,0,12
2015-08-16,-0.6905536468343739,0,0
2015-08-17,5.550918671142188,0,7
2015-08-18,1.0619770155781254,0,73
2015-08-19,6.247135649964063,0,0
2015-08-20,3.877577217395312,3,3
2015-08-21,0.9312158806624999,0,1
2015-08-22,10.189277012167187,1,28
2015-08-23,-0.6231079456234376,0,0
2015-08-24,1.030585194964063,3,14
2015-08-25,5.147859891906251,4,12
2015-08-26,1.808983322503126,3,6
2015-08-27,-0.9905151524312494,4,15
2015-08-28,-0.6370448128296867,0,16
2015-08-29,1.5619679400390636,0,7
2015-08-30,-0.5181548694937492,0,6
2015-08-31,2.658534591589063,2,9
2015-09-01,0.5094163064328125,1,7
2015-09-02,14.616186328084375,5,6
2015-09-03,15.2581684457375,0,13
2015-09-04,8.482991917392185,2,0
2015-09-05,-2.3837001425000013,1,30
2015-09-06,0.6358230864687506,0,3
2015-09-07,2.830245443678127,0,2
2015-09-08,7.771498927203127,0,14
2015-09-09,-1.7392087768734368,0,7
2015-09-10,-1.0456235215203113,0,11
2015-09-11,-0.7820582680546861,0,7
2015-09-12,2.4752145387171893,0,0
2015-09-13,1.387726429604688,0,9
2015-09-14,0.4830304764687503,0,6
2015-09-15,2.569585776615625,0,2
2015-09-16,27.416302272715626,1,2
2015-09-17,5.871235077176561,0,4
2015-09-18,4.662117962499998,1,4
2015-09-19,-0.04070936375000134,0,1
2015-09-20,-0.46245459404687317,0,21
2015-09-21,6.87835558261094,0,8
2015-09-22,7.380128293162501,0,0
2015-09-23,9.091172350917189,0,0
2015-09-24,2.729017324204688,0,0
2015-09-25,4.141820663103125,0,7
2015-09-26,1.3686862310671883,0,0
2015-09-27,-0.27915664003281115,1,14
2015-09-28,5.079829549412501,0,11
2015-09-29,8.735370489589064,2,11
2015-09-30,7.201665641321876,1,8
2015-10-01,25.094705577754688,0,7
2015-10-02,2.2236310920265607,0,4
2015-10-03,-1.5206727420234376,0,0
2015-10-04,-0.6557938255124991,0,2
2015-10-05,7.748114576876565,4,1
2015-10-06,11.172168944370314,0,0
2015-10-07,-0.4521568491218746,0,0
2015-10-08,5.373115533750001,7,3
2015-10-09,16.22376243575469,0,0
2015-10-10,0.10590214468593784,0,0
2015-10-11,2.25014401301875,0,0
2015-10-12,0.48621240569843827,0,0
2015-10-13,19.78470200407344,2,0
2015-10-14,1.0296117779734377,1,6
2015-10-15,5.024105942251563,1,3
2015-10-16,-0.9072404661812499,0,8
2015-10-17,0.6879032592171896,0,0
2015-10-18,0.8838151553062517,5,0
2015-10-19,7.11033603532969,0,0
2015-10-20,11.581172542575,1,0
2015-10-21,0.8713170990999997,3,0
2015-10-22,4.5079744584328125,0,0
2015-10-23,22.558975177496876,0,0
2015-10-24,-3.269918198267188,1,0
2015-10-25,0.322475778932813,1,2
2015-10-26,13.647884686396875,0,4
2015-10-27,3.5403512020531265,0,0
2015-10-28,11.977365946759376,1,0
2015-10-29,6.340834500485937,0,0
2015-10-30,0.6079738542984385,0,0
2015-10-31,1.2239170974093763,3,0
2015-11-01,2.501334459137502,0,0
2015-11-02,2.7033888552187517,0,0
2015-11-03,7.716308997193751,0,0
2015-11-04,14.238499723867188,0,1
2015-11-05,5.426320948815625,0,15
2015-11-06,-0.20008287889375032,0,2
2015-11-07,-1.4566532506203118,0,3
2015-11-08,0.05542491834531438,0,4
2015-11-09,9.19352929282969,0,5
2015-11-10,19.40243687154375,0,0
2015-11-11,14.986761032715624,0,12
2015-11-12,14.60558122392656,0,0
2015-11-13,17.3356427128,0,0
2015-11-14,10.88243054118125,0,5
2015-11-15,-2.8278882763218745,0,0
2015-11-16,18.56756596198438,0,1
2015-11-17,8.129520171057814,0,0
2015-11-18,6.456584893812503,0,0
2015-11-19,10.774391917464063,1,0
2015-11-20,7.604163961321877,1,0
2015-11-21,2.866916874775002,0,0
2015-11-22,2.4985774427609395,0,0
2015-11-23,0.9395946276953149,6,0
2015-11-24,13.37700009413594,0,1
2015-11-25,3.3348399530578137,0,0
2015-11-26,1.9429237544125009,0,0
2015-11-27,18.340981108671876,2,0
2015-11-28,10.935504631325,3,1
2015-11-29,3.9755219752609374,2,0
2015-11-30,40.59170354345625,1,0
2015-12-01,29.192206279523436,0,0
2015-12-02,24.46595851965781,0,0
2015-12-03,0.23822029886718532,0,0
2015-12-04,-0.5886132172781231,0,0
2015-12-05,-0.48711525545624523,6,0
2015-12-06,-1.8296795941874935,1,0
2015-12-07,4.884481747137505,0,0
2015-12-08,2.7075015663265662,1,0
2015-12-09,1.8979652141578152,0,0
2015-12-10,1.3856057840078142,0,0
2015-12-11,3.8055423077765633,0,0
2015-12-12,1.891361928935938,0,0
2015-12-13,1.0607381170593757,3,2
2015-12-14,13.217814693126563,0,7
2015-12-15,2.089343675104687,0,0
2015-12-16,0.5799343946703126,0,0
2015-12-17,0.9519660840078126,0,0
2015-12-18,4.1172366320593765,1,0
2015-12-19,-0.08792773643593677,0,0
2015-12-20,0.23505323077343843,1,0
2015-12-21,0.3866485188609382,0,1
2015-12-22,12.469501102709376,0,0
2015-12-23,-0.6791148550656254,0,0
2015-12-24,0.10899125882499994,0,0
2015-12-25,0.343155925146875,0,0
2015-12-26,2.4528757711000013,0,0
2015-12-27,-0.6794985344453119,0,0
2015-12-28,-0.4004462743015619,0,0
2015-12-29,0.7023735206984381,0,0
2015-12-30,1.664853119510938,0,0
2015-12-31,-0.4363593547328122,0,0
2016-01-01,-0.18704689930156237,1,0
2016-01-02,2.8710892456984376,0,0
2016-01-03,2.6054544584171877,0,0
2016-01-04,12.494407929892187,0,0
2016-01-05,14.442082278749998,0,0
2016-01-06,1.6357567944843732,5,0
2016-01-07,10.371626771432812,0,0
2016-01-08,3.790753507428125,3,0
2016-01-09,4.133115123750001,0,0
2016-01-10,-0.7856101902968742,0,0
2016-01-11,-0.26212874790468566,0,0
2016-01-12,-0.013107816810935535,0,0
2016-01-13,12.141227473782815,0,0
2016-01-14,1.1243856773625003,0,0
2016-01-15,4.75577133116875,0,0
2016-01-16,0.6198004514749997,2,0
2016-01-17,2.027712047940626,0,0
2016-01-18,17.08327761301875,4,0
2016-01-19,2.635507725698437,0,0
2016-01-20,14.264803245698438,6,0
2016-01-21,0.3227389145109365,0,0
2016-01-22,6.186448525485939,0,0
2016-01-23,1.0713061342984382,3,0
2016-01-24,-1.496410804996873,0,0
2016-01-25,5.006145260881252,6,0
2016-01-26,0.637362876860939,3,0
2016-01-27,8.923072411775001,0,0
2016-01-28,13.356985290320313,0,0
2016-01-29,3.5777028128781243,0,126
2016-01-30,1.1669503495171871,0,3
2016-01-31,1.5887736656656255,0,5
2016-02-01,10.80481223989219,0,3
2016-02-02,4.00255635440625,0,5
2016-02-03,8.237915108753125,2,5
2016-02-04,5.919803896021875,0,5
2016-02-05,0.9491383144062508,3,1
2016-02-06,-1.5185357923828116,1,4
2016-02-07,0.06335120698750152,0,0
2016-02-08,3.222034573345314,0,0
2016-02-09,9.02587988370469,2,2
2016-02-10,8.368720578975001,3,4
2016-02-11,5.141025647128124,2,3
2016-02-12,6.272417131765625,0,0
2016-02-13,-0.7801497718343748,5,0
2016-02-14,0.8837691961421885,0,1
2016-02-15,6.035631776984376,0,1
2016-02-16,4.614153557901563,4,0
2016-02-17,-1.4539460902999994,1,0
2016-02-18,2.1104346207343756,1,0
2016-02-19,0.09925070103125089,3,0
2016-02-20,-0.6445484431265615,0,0
2016-02-21,-0.4182811133031243,0,0
2016-02-22,-0.27465092731718677,0,2
2016-02-23,1.7806491763187506,0,0
2016-02-24,5.628195366654688,0,0
2016-02-25,-0.7868362164656253,0,0
2016-02-26,4.633201364703125,2,0
2016-02-27,4.252910129376562,4,0
2016-02-28,-0.8896073525359376,0,1
2016-02-29,6.509475475,7,0
2016-03-01,6.9530280325,2,0
2016-03-02,0.6154049464687499,6,0
2016-03-03,5.019898604334375,2,1
2016-03-04,-1.2343091589656248,1,3
2016-03-05,1.291572703671876,2,1
2016-03-06,-0.7232289152578117,0,4
2016-03-07,-0.4711547364296864,2,0
2016-03-08,3.6642477138906258,2,0
2016-03-09,5.322177060623438,0,0
2016-03-10,0.034876876181249905,1,1
2016-03-11,8.415468391834375,9,1
2016-03-12,0.7287694922843746,6,1
2016-03-13,-0.8410786260312497,0,3
2016-03-14,27.466691244928125,0,2
2016-03-15,2.8175738899999985,0,1
2016-03-16,3.8356268079374995,0,1
2016-03-17,4.0792094030124995,0,9
2016-03-18,18.19432128051875,0,3
2016-03-19,0.867054937823438,0,2
2016-03-20,-2.1549381488546864,0,2
2016-03-21,14.622931224928127,5,0
2016-03-22,0.3626024830625014,0,4
2016-03-23,9.136902998400002,3,5
2016-03-24,0.8069275791906252,6,4
2016-03-25,-0.5934249683093733,4,2
2016-03-26,-0.1544896605281234,2,3
2016-03-27,-0.9229802527812481,3,0
2016-03-28,3.4366476623562514,0,0
2016-03-29,11.171331015500002,0,0
2016-03-30,4.258617474128124,2,11
2016-03-31,7.552992147970312,0,0
2016-04-01,2.260001974307812,5,15
2016-04-02,6.665724433126563,4,3
2016-04-03,8.375508784448439,0,1
2016-04-04,6.032619212464063,0,0
2016-04-05,15.0439295679375,0,6
2016-04-06,4.09179754366875,0,2
2016-04-07,9.660753575225002,0,0
2016-04-08,2.38785368264375,0,0
2016-04-09,4.946070880114064,0,0
2016-04-10,1.9880027732312513,0,0
2016-04-11,6.3063550170562515,0,0
2016-04-12,0.08252454676562637,0,0
2016-04-13,1.6353265846968765,1,0
2016-04-14,15.777839648279688,0,3
2016-04-15,18.557018707310938,2,0
2016-04-16,1.6003092807406238,0,2
2016-04-17,-0.28236433878906286,0,0
2016-04-18,10.36474843518594,1,0
2016-04-19,14.687787405731251,1,0
2016-04-20,8.91787300243125,0,1
2016-04-21,5.06059350713125,0,4
2016-04-22,6.408680937376563,0,0
2016-04-23,2.427828927310939,0,0
2016-04-24,-1.0592837608328107,0,0
2016-04-25,11.641789543789065,0,0
2016-04-26,12.719449052490626,0,0
2016-04-27,9.136268743303125,0,0
2016-04-28,12.188445818201561,0,2
2016-04-29,-0.09521531330625033,0,0
2016-04-30,0.9416086188218764,0,0
2016-05-01,-1.6578323466515605,0,0
2016-05-02,3.8829506855546905,0,0
2016-05-03,-0.3463752654890606,0,0
2016-05-04,7.981397929298439,0,0
2016-05-05,17.41745572452344,0,0
2016-05-06,12.246109448084374,2,1
2016-05-07,-2.900715065835939,0,0
2016-05-08,-0.5382908091546874,1,0
2016-05-09,12.84103469864219,0,1
2016-05-10,16.761450876171878,0,0
2016-05-11,1.7982646705546874,0,5
2016-05-12,10.722613414073438,0,2
2016-05-13,6.204315186129688,0,0
2016-05-14,-2.561986905917186,0,3
2016-05-15,1.4936245907109393,0,0
2016-05-16,6.679345451984377,0,0
2016-05-17,11.250574223995315,0,0
2016-05-18,8.58349272345,2,0
