,ruby/ruby,php/php-src,python/cpython
2020-04-05,11,3.0,2.0
2020-04-06,11,6.4,3.4
2020-04-07,8,14.36,9.59
2020-04-08,21,12.096,4.161
2020-04-09,9,18.083199999999998,-0.8733249999999995
2020-04-10,25,3.0401919999999993,3.3854095000000006
2020-04-11,9,0.6143615999999978,1.8017697750000004
2020-04-12,9,-0.24395776000000158,3.9122392525
2020-04-13,9,-0.4298869760000015,7.29607848396875
2020-04-14,9,51.1328616448,14.851913645221874
2020-04-15,12,7.252861235200003,6.598887685146874
2020-04-16,14,4.225068441599998,-3.1572270259359385
2020-04-17,12,-1.0172109824,9.698725338840626
2020-04-18,18,0.015044300799999633,0.5585643034578123
2020-04-19,6,-0.8229570560000017,-0.019016966974999328
2020-04-20,10,19.1165776896,0.9676824052265633
2020-04-21,18,3.7836365824,0.3448750604484374
2020-04-22,10,11.948765900800002,8.878180950376562
2020-04-23,11,6.787309158400002,8.785444677609373
2020-04-24,13,12.665181184,0.664462711429687
2020-04-25,7,-5.199488409600001,0.27495481735156346
2020-04-26,12,0.8111229951999981,-1.7874075001171876
2020-04-27,4,26.251553689599998,11.57112368854375
2020-04-28,11,14.573388902400001,6.486697888759374
2020-04-29,11,14.1718719488,21.111221440525
2020-04-30,6,-0.1203349504000002,-0.7012293903671889
2020-05-01,24,2.331978444799998,13.588823261489065
2020-05-02,13,1.2531851264,-2.903267412617188
2020-05-03,15,-3.8753186816000005,-1.485425615206248
2020-05-04,8,20.843730739199998,9.06090455155625
2020-05-05,8,-0.10137907199999852,13.006292550067187
2020-05-06,13,15.888804352000001,1.5958128310546869
2020-05-07,54,17.9217358848,1.4819215722859376
2020-05-08,73,-2.5595625472000005,-0.4485453774406256
2020-05-09,13,-3.4366934016000013,-3.9432649294046875
2020-05-10,16,-3.684508057600001,4.075119344753125
2020-05-11,16,23.5248279552,2.238047174793749
2020-05-12,31,27.9587337216,8.36553567036875
2020-05-13,15,15.4334244864,7.603175089429687
2020-05-14,15,8.765759795199997,4.809448445923437
2020-05-15,8,9.8024329216,11.1365697323
2020-05-16,3,3.160150527999999,8.305713152812501
2020-05-17,9,2.765899673599997,1.9059001963390632
2020-05-18,13,8.645622579199998,22.356433810659375
2020-05-19,4,8.002751488,3.9617510430281246
2020-05-20,8,42.7756010496,-4.96848039308281
2020-05-21,8,-12.082694655999997,3.6375670332546886
2020-05-22,19,11.956317081599998,2.409008273553124
2020-05-23,22,-8.1647328256,-1.1135150018250002
2020-05-24,10,-3.564309401600001,3.32791924054375
2020-05-25,11,9.6901578752,9.084836215620312
2020-05-26,16,25.014678016,7.381774372720311
2020-05-27,15,11.136766464,8.804082787999999
2020-05-28,8,13.613973504,8.125199038198438
2020-05-29,16,0.12381337600000109,-3.2328220263187504
2020-05-30,5,-3.178702028800001,-2.2761973682171863
2020-05-31,7,2.666501222399999,0.27901091582812576
2020-06-01,6,0.8307809279999985,7.6770302759625
2020-06-02,8,7.315920793599999,3.8502455106703115
2020-06-03,19,8.351675084800002,-0.056421766226563363
2020-06-04,94,13.750110208000002,7.180692287742187
2020-06-05,18,13.505704448000001,6.836759447526561
2020-06-06,7,-4.2388768768,-1.7936797330515626
2020-06-07,6,8.794285670399997,0.36365843479062576
2020-06-08,8,13.782159564799999,13.947215353240626
2020-06-09,42,18.2478236672,-4.688951079851563
2020-06-10,13,12.415673856,11.61044213105
2020-06-11,23,-6.679794790400001,6.703353319578124
2020-06-12,10,14.9143431168,2.435103798165625
2020-06-13,6,-3.3342104575999993,-0.6580409579968745
2020-06-14,10,-4.740744704000001,-2.1845705996046867
2020-06-15,19,3.0597680127999993,11.278826835007813
2020-06-16,13,14.5972871168,0.22722791080468596
2020-06-17,17,12.281950822400002,7.6869424565125
2020-06-18,84,32.513550848,-1.6192971654484376
2020-06-19,17,3.9835186176000015,3.2580351910562504
2020-06-20,13,-7.122415820800001,3.0420375670843747
2020-06-21,14,-1.7659586560000022,1.095166558328125
2020-06-22,16,4.310795878399999,6.720368476556251
2020-06-23,11,27.853370368,15.409845630067187
2020-06-24,15,27.9641609216,-0.04879908710156222
2020-06-25,9,4.079662796800001,11.37924852066719
2020-06-26,10,2.8986933248,-6.808482045854687
2020-06-27,22,-7.5158214656,2.3178905847109395
2020-06-28,4,-0.20399052800000206,2.0278980800124993
2020-06-29,112,15.2968001536,4.15423701979375
2020-06-30,6,21.6181936128,6.66943562493125
2020-07-01,14,-3.131743027199999,-0.3745775863890639
2020-07-02,3,18.0662623232,-1.9006140312796873
2020-07-03,9,-1.259233996799999,5.577583544123438
2020-07-04,9,-3.4878613504000002,-2.693354075471875
2020-07-05,21,-3.634094284800001,2.1983494774250003
2020-07-06,5,14.593219072,9.799484276260937
2020-07-07,0,40.7361711104,-1.599770053520313
2020-07-08,7,4.962422886400002,2.2933351997171876
2020-07-09,6,17.068217036799997,4.2215861568625
2020-07-10,15,22.081334169599998,2.7149784315562506
2020-07-11,3,0.2904561663999985,-2.1819728005890626
2020-07-12,15,-4.417206476800004,0.27770226612343807
2020-07-13,8,13.143870259199996,-0.4722399190437505
2020-07-14,2,6.194354176,0.9572718458828122
2020-07-15,42,6.574931251200002,4.883051468410938
2020-07-16,3,9.8151704576,2.8218538189749998
2020-07-17,2,17.694595891200002,0.7292373952281248
2020-07-18,5,-9.057029734399999,2.246010541778125
2020-07-19,46,-3.6714298368000016,0.12243087758906235
2020-07-20,15,29.856502067199997,7.7054291382375
2020-07-21,23,34.1996667904,-2.2438130319796876
2020-07-22,6,14.050990694400001,0.5046234319875005
2020-07-23,16,13.367926886399998,1.667156900442187
2020-07-24,4,-1.2006660096000026,-2.5073633507234376
2020-07-25,0,-7.175588556800001,3.714336197290625
2020-07-26,2,-2.208058880000002,0.6586743169906244
2020-07-27,7,28.859120127999997,5.973507571039063
2020-07-28,10,12.370909593600002,1.561344457645312
2020-07-29,10,34.529138380800006,-1.0368953371093745
2020-07-30,12,-0.822442291199998,-1.0207148217624997
2020-07-31,53,5.752530739199997,-0.43862216926093756
2020-08-01,12,-1.2677119999999995,-0.1815371091812501
2020-08-02,3,2.871796223999998,0.9840714449218748
2020-08-03,9,36.2959681536,5.752287281039062
2020-08-04,3,11.924574412800002,4.251505182426562
2020-08-05,5,23.0513916928,0.7268709503093747
2020-08-06,4,-0.6510163967999993,0.3965461140546882
2020-08-07,5,13.9543819264,6.837640320518751
2020-08-08,0,-8.7511754752,2.1628416212515624
2020-08-09,0,-3.669368320000003,-0.5225324649984371
2020-08-10,9,26.7265876992,4.354127699485938
2020-08-11,9,14.695439462400003,4.413248539925
2020-08-12,5,-4.6865998848,0.8261501575109378
2020-08-13,9,19.0378343424,7.519700656557813
2020-08-14,4,12.348974182400001,-1.0835626919781252
2020-08-15,6,-8.5763499008,-0.5490686705890622
2020-08-16,10,-2.6291930112000026,0.14957662156093754
2020-08-17,13,4.568055705599999,3.5085328040562502
2020-08-18,34,15.916656947200002,-3.201022509557813
2020-08-19,19,0.4005354496000022,-0.6208419830046874
2020-08-20,6,0.32542423039999946,1.6436473990593747
2020-08-21,19,5.382627328000001,1.2766316169140617
2020-08-22,4,0.9329786880000013,-1.7924603213734378
2020-08-23,5,-1.1650601984000009,-0.8321832994781249
2020-08-24,6,25.848482816,0.4691682175046874
2020-08-25,7,20.9483436032,0.3310603472078122
