,nwjs/nw.js,AvaloniaUI/Avalonia,electron/electron
2022-05-10,0,32,7.32787712
2022-05-11,0,6,7.260261376000001
2022-05-12,0,6,0.6451813376
2022-05-13,0,10,-0.4696990720000005
2022-05-14,1,2,-1.807528448
2022-05-15,2,13,-1.1197228032000004
2022-05-16,0,11,2.2457471999999994
2022-05-17,0,37,3.8020889600000003
2022-05-18,0,34,0.2661094400000006
2022-05-19,0,9,2.6913342464000003
2022-05-20,0,5,-0.5168977919999995
2022-05-21,0,1,-0.9392608256000001
2022-05-22,0,1,0.4468948991999997
2022-05-23,0,2,9.41360384
2022-05-24,0,19,1.6156016640000006
2022-05-25,0,40,4.1015487488
2022-05-26,0,19,-1.2128578560000003
2022-05-27,0,26,-0.3329522688000004
2022-05-28,0,22,-1.0424539136000002
2022-05-29,0,5,-0.6654280704000003
2022-05-30,11,28,2.499813888
2022-05-31,1,40,1.9942378496000006
2022-06-01,1,29,5.830230528
2022-06-02,1,30,5.0424408064
2022-06-03,0,64,0.6890694655999998
2022-06-04,0,11,-1.7002650624000006
2022-06-05,0,12,-0.9615637504000005
2022-06-06,1,8,3.3299814399999996
2022-06-07,0,2,6.683503104
2022-06-08,0,17,0.6613321728000003
2022-06-09,2,11,1.2501045248
2022-06-10,2,22,0.40282040320000023
2022-06-11,0,8,-1.2853925888
2022-06-12,0,2,-0.7282112512000003
2022-06-13,0,1,7.49545472
2022-06-14,0,0,3.0019409920000006
2022-06-15,2,3,0.03188234240000032
2022-06-16,7,4,1.5814443007999999
2022-06-17,0,2,0.6167753727999998
2022-06-18,0,0,-1.1744714752000003
2022-06-19,2,3,-0.6872491008000003
2022-06-20,0,3,7.514570239999999
2022-06-21,1,20,6.0155991040000005
2022-06-22,0,28,8.4420947968
2022-06-23,0,7,-0.4067599359999998
2022-06-24,0,26,-1.2347552768000005
2022-06-25,0,5,-1.5072714752000005
2022-06-26,0,12,-0.9862571008000005
2022-06-27,0,29,4.2714598399999995
2022-06-28,2,13,8.414559744
2022-06-29,0,4,7.112127180800001
2022-06-30,0,14,-1.3692285951999996
2022-07-01,0,2,-1.0452527104000007
2022-07-02,0,9,-1.3554757632000005
2022-07-03,0,10,-0.8819733504000005
2022-07-04,0,30,0.34051839999999955
2022-07-05,0,11,5.26983424
2022-07-06,0,32,-0.7218846719999992
2022-07-07,0,15,1.9491471360000006
2022-07-08,2,18,1.8280043520000002
2022-07-09,2,9,-1.1544624128
2022-07-10,0,6,-0.6037141504000004
2022-07-11,0,73,6.590164479999999
2022-07-12,0,23,2.286215168
2022-07-13,0,23,2.3863832576
2022-07-14,0,7,1.3427296255999999
2022-07-15,0,31,3.5463873535999997
2022-07-16,0,2,-1.8257231872
2022-07-17,0,1,-0.9609536512000005
2022-07-18,0,14,0.3568537599999996
2022-07-19,0,17,6.305255936
2022-07-20,0,18,4.1184904192000005
2022-07-21,0,20,2.9316475904
2022-07-22,0,37,-1.0272741376
2022-07-23,0,14,-1.2580826112
2022-07-24,0,16,-0.7831275520000003
2022-07-25,0,19,4.47085568
2022-07-26,0,19,9.583272448
2022-07-27,0,20,6.057576345600001
2022-07-28,9,15,-1.1986741248000001
2022-07-29,8,19,2.0203186175999996
2022-07-30,4,6,-1.9660144640000004
2022-07-31,0,4,-1.1139093504000006
2022-08-01,2,11,4.2016256
2022-08-02,1,27,4.37253632
2022-08-03,0,29,9.884046336
2022-08-04,4,19,0.49777909760000094
2022-08-05,3,10,2.5752935423999994
2022-08-06,0,7,-1.3077695488000005
2022-08-07,0,13,-1.5004374016000006
2022-08-08,0,5,3.0319615999999994
2022-08-09,2,23,2.46321152
2022-08-10,2,17,0.28521113600000025
2022-08-11,0,10,1.6451444736000005
2022-08-12,0,7,-0.39864545279999963
2022-08-13,0,14,-0.9112866815999999
2022-08-14,0,5,-0.5517936640000001
2022-08-15,0,12,7.6382365696
2022-08-16,0,4,2.123676672
2022-08-17,0,5,2.3318959104
2022-08-18,0,8,1.3461382143999998
2022-08-19,0,7,2.5341714432
2022-08-20,1,5,-1.6224837632000002
2022-08-21,0,7,-0.8764437504000006
2022-08-22,9,3,5.387927039999999
2022-08-23,2,5,2.3244682240000003
2022-08-24,0,8,1.3315570688
2022-08-25,0,0,5.5520763904
2022-08-26,2,2,-0.19434741759999996
2022-08-27,0,0,-1.4865748992000003
2022-08-28,0,3,-0.8713942016000005
2022-08-29,0,7,5.408916479999999
2022-08-30,0,11,-0.6612715519999997
2022-08-31,2,10,3.9427792896
2022-09-01,0,7,2.3796148224
2022-09-02,0,7,-0.6215754751999998
2022-09-03,1,0,-1.0628768768
2022-09-04,6,0,-0.6130475008000003
2022-09-05,0,4,1.5679308799999998
2022-09-06,2,0,2.2588590080000004
2022-09-07,0,20,5.9589113856
2022-09-08,0,32,3.0914564096
2022-09-09,0,9,0.09197568
2022-09-10,0,8,-1.3521371136000004
2022-09-11,0,3,-0.7651349504000005
2022-09-12,2,5,3.4621081599999997
2022-09-13,0,10,7.782562816
2022-09-14,2,6,-0.4598048767999998
2022-09-15,0,12,5.4243867647999995
2022-09-16,0,7,0.6805225472000003
2022-09-17,0,2,-1.7516661760000003
2022-09-18,0,0,-0.9796779008000005
2022-09-19,0,6,4.31816192
2022-09-20,0,34,2.469699072
2022-09-21,1,16,3.3671701504000007
2022-09-22,1,3,2.1192269824
2022-09-23,0,11,4.2635671552000005
2022-09-24,1,17,-1.1525285888
2022-09-25,0,14,-1.2816960512000006
2022-09-26,0,28,6.2035712
2022-09-27,8,21,2.0064665600000002
2022-09-28,7,16,0.1669375999999998
2022-09-29,1,6,-0.3936316416000001
2022-09-30,3,10,-0.02908672000000001
2022-10-01,0,4,-0.8422823935999998
2022-10-02,2,0,-0.5295494143999999
2022-10-03,11,7,0.6546564095999998
2022-10-04,0,1,7.531585536000001
2022-10-05,0,6,2.0953454592000007
2022-10-06,0,16,1.3959916544
2022-10-07,0,6,-0.39385313280000034
2022-10-08,0,12,-0.9531930624000003
2022-10-09,0,3,-0.5955861504000003
2022-10-10,0,26,6.5686988799999995
2022-10-11,0,11,5.258275328
2022-10-12,0,35,4.757899673600001
2022-10-13,0,13,3.4754853888
2022-10-14,0,55,-1.4411672576
2022-10-15,0,40,-1.4817477632000007
2022-10-16,0,15,-0.9374229504000005
2022-10-17,0,22,5.31015936
2022-10-18,0,39,1.2509813760000004
2022-10-19,0,27,1.4654047232000003
2022-10-20,0,16,2.5620114432000003
2022-10-21,0,12,0.42386155520000046
2022-10-22,0,12,-1.2072198144000001
2022-10-23,0,19,-0.6644501504000004
2022-10-24,0,16,1.5301452799999997
2022-10-25,2,20,2.2322631680000002
2022-10-26,4,20,0.9384534016000003
2022-10-27,3,6,7.0748643328
2022-10-28,2,4,-1.1000123391999996
2022-10-29,0,3,-1.1665248256000003
2022-10-30,0,3,-0.6736043008000003
2022-10-31,0,4,0.5369881599999997
2022-11-01,0,18,2.4416988159999997
2022-11-02,2,26,-0.9709216767999997
2022-11-03,2,14,-0.5100260352000001
2022-11-04,0,15,-0.33456711679999956
2022-11-05,0,1,-0.2404785151999997
2022-11-06,0,6,-0.10950615040000002
2022-11-07,0,13,2.92178688
2022-11-08,0,16,0.3348321280000002
2022-11-09,0,25,1.5043675136
2022-11-10,0,50,0.3385919488
2022-11-11,0,3,0.49119999999999986
2022-11-12,0,3,-0.48620800000000014
2022-11-13,0,2,-0.2820224000000002
2022-11-14,0,15,2.79611904
2022-11-15,0,14,6.239916544000001
2022-11-16,0,20,1.2283859968000002
2022-11-17,0,8,-0.38260029440000043
2022-11-18,0,18,0.06694686719999965
2022-11-19,0,5,0.2373349375999998
2022-11-20,0,1,-0.6813077504000002
2022-11-21,0,17,0.5680102399999998
2022-11-22,0,16,2.4699274239999998
2022-11-23,0,3,0.05153300480000045
2022-11-24,0,9,-0.6813401087999997
2022-11-25,0,5,-0.34675128320000004
2022-11-26,0,11,-0.21811978240000002
2022-11-27,0,8,-0.15749386239999996
2022-11-28,0,7,0.8837815296
2022-11-29,0,15,1.714403328
2022-11-30,0,24,5.4474407936
2022-12-01,5,27,3.5402042368
2022-12-02,2,32,-1.6220693504000003
2022-12-03,4,16,-0.7807360000000005
2022-12-04,3,7,-0.5131008000000002
2022-12-05,0,42,4.62099968
2022-12-06,0,38,-0.29849395199999984
2022-12-07,0,43,-0.8449490944000002
2022-12-08,2,11,0.48410142720000016
2022-12-09,0,35,-0.5627546623999995
2022-12-10,0,8,-0.303626752
2022-12-11,0,13,-0.1756800000000001
2022-12-12,0,28,0.8613375999999999
2022-12-13,0,18,3.68559872
2022-12-14,0,4,3.0228367360000004
2022-12-15,0,24,-1.1973960704000002
2022-12-16,0,30,-0.5599877120000004
2022-12-17,2,5,-0.36440535040000016
2022-12-18,0,4,-0.2569728000000001
2022-12-19,0,1,-0.20078592000000012
2022-12-20,0,0,0.836190208
2022-12-21,1,10,0.6622729216000003
2022-12-22,2,13,0.6125717504000003
2022-12-23,0,11,-0.37787740159999994
2022-12-24,0,0,-0.16160000000000013
2022-12-25,0,1,-0.10713600000000006
2022-12-26,0,0,-0.07956480000000005
2022-12-27,0,12,-0.06289152000000003
2022-12-28,0,9,-0.05174323199999996
2022-12-29,0,13,-0.043783782399999915
2022-12-30,0,6,-0.026857062399999902
2022-12-31,0,7,-0.012469350399999964
2023-01-01,0,8,0.0
2023-01-02,0,9,5.0
2023-01-03,0,25,-0.9999999999999998
2023-01-04,0,18,1.5999999999999996
2023-01-05,0,29,3.36
2023-01-06,0,47,-1.1280000000000001
2023-01-07,0,38,-0.5436800000000004
2023-01-08,10,11,-0.3613440000000002
2023-01-09,0,22,2.7298944
2023-01-10,3,10,3.18505984
2023-01-11,1,21,2.782084608
2023-01-12,0,4,3.639517696
2023-01-13,2,10,-1.6952895488
2023-01-14,0,3,-0.8528854016000005
2023-01-15,0,2,-0.5378304000000004
2023-01-16,0,12,2.5973606399999998
2023-01-17,0,20,0.07973478400000023
2023-01-18,0,22,4.2951902208
2023-01-19,0,24,2.5839381504000003
2023-01-20,0,25,1.5293840384000001
2023-01-21,0,7,-0.33255475200000006
2023-01-22,0,16,-0.8868224000000005
2023-01-23,1,13,1.4427110399999996
2023-01-24,1,39,0.18682214400000008
2023-01-25,1,24,7.3116474367999995
2023-01-26,0,14,5.9850628096000005
2023-01-27,0,6,-1.5463065599999997
2023-01-28,0,2,-1.4186392576000004
2023-01-29,0,28,-0.8509893632000003
2023-01-30,0,14,0.4121604095999998
2023-01-31,0,38,8.352979456
2023-02-01,0,23,-0.24370657279999985
2023-02-02,0,28,3.5485863936
2023-02-03,0,27,3.1426167808000005
2023-02-04,0,17,-1.9380785152
2023-02-05,0,10,-0.9699221504000006
2023-02-06,13,14,5.34014208
2023-02-07,2,13,0.29673420800000017
2023-02-08,1,23,6.7143638016
2023-02-09,0,23,2.6242228224
2023-02-10,0,14,-2.1191108608
2023-02-11,0,6,-0.13870131200000024
2023-02-12,0,9,1.0552084479999997
2023-02-13,0,24,4.00529408
2023-02-14,3,47,7.380709888
2023-02-15,0,21,-1.6707492864
2023-02-16,2,27,3.5225900031999995
2023-02-17,0,21,4.0768058368
2023-02-18,0,4,-2.1982110720000003
2023-02-19,0,15,1.8661908479999991
2023-02-20,0,30,1.6087264255999998
2023-02-21,0,21,3.5610734592
2023-02-22,0,15,-0.8481228799999996
2023-02-23,0,28,-0.17861826560000016
2023-02-24,1,34,4.1166237696
2023-02-25,1,37,-1.5825674239999996
2023-02-26,0,23,-0.7961626624000003
2023-02-27,0,10,1.5047767039999997
2023-02-28,0,22,3.2208304128000003
2023-03-01,0,22,3.7656178688000006
2023-03-02,0,44,2.388194816
2023-03-03,0,38,-0.5706906624000003
2023-03-04,0,21,-1.0298799104
