,cfengine/core,saltstack/salt,ansible/ansible
2012-06-28,3,-6.434209688182811,0
2012-06-29,3,-2.459407967412499,3
2012-06-30,3,79.75359902225156,2
2012-07-01,0,1.063528888582809,2
2012-07-02,2,-7.183202809560932,8
2012-07-03,1,-0.5595683139749976,8
2012-07-04,10,-2.588554389014062,10
2012-07-05,2,3.729051969459375,2
2012-07-06,3,35.672986353410934,4
2012-07-07,0,-16.73661041374375,13
2012-07-08,0,10.878450246990624,2
2012-07-09,5,14.142917850992184,5
2012-07-10,21,2.7174522138125,11
2012-07-11,2,3.006015383770313,9
2012-07-12,9,-1.9032486941671856,16
2012-07-13,10,35.31108291920157,3
2012-07-14,0,-7.382894923979691,12
2012-07-15,0,32.34374607099219,21
2012-07-16,2,-2.4559675792781235,3
2012-07-17,10,-6.1884608555625,10
2012-07-18,26,-3.076940694803124,14
2012-07-19,9,5.8964660760562495,5
2012-07-20,0,6.7677763343656245,36
2012-07-21,0,10.039322548215623,10
2012-07-22,0,1.5719727420828118,10
2012-07-23,5,15.527250629249998,11
2012-07-24,9,-3.689801078510939,35
2012-07-25,0,-0.5877577340843736,23
2012-07-26,1,27.79936356052656,32
2012-07-27,10,27.2538637089,9
2012-07-28,0,-6.375379674760936,24
2012-07-29,0,-6.738536302039062,7
2012-07-30,0,8.137106327389063,27
2012-07-31,2,28.445182611331248,22
2012-08-01,15,21.5447538570375,40
2012-08-02,0,3.2816775067781236,36
2012-08-03,3,2.6662879135890645,12
2012-08-04,1,1.5706279651937507,0
2012-08-05,10,-1.5692652124828115,0
2012-08-06,4,5.910681802378127,2
2012-08-07,19,7.253735788085937,29
2012-08-08,7,1.53939277368125,25
2012-08-09,12,2.9194707625593743,29
2012-08-10,13,4.672958663309373,46
2012-08-11,4,-0.1043499741531253,34
2012-08-12,0,-6.487632114675,3
2012-08-13,12,22.505254865101563,12
2012-08-14,9,3.8696156124374994,23
2012-08-15,9,17.381823731492187,17
2012-08-16,11,10.993660876354689,0
2012-08-17,33,2.7065619812687487,19
2012-08-18,18,14.681942033253126,23
2012-08-19,7,-4.812709031151563,9
2012-08-20,16,18.458547501637504,19
2012-08-21,5,-5.997002143406251,9
2012-08-22,8,1.5353420162281246,14
2012-08-23,5,-6.793998904915625,8
2012-08-24,8,14.326636601587499,17
2012-08-25,0,9.305667750410937,3
2012-08-26,1,-8.445077345132812,0
2012-08-27,0,13.200723506304687,15
2012-08-28,12,16.728344050215625,34
2012-08-29,1,1.5721474753546865,21
2012-08-30,0,24.113728278464063,33
2012-08-31,2,-3.436099825343751,10
2012-09-01,2,1.2427201782203134,0
2012-09-02,0,0.33450269804531274,5
2012-09-03,4,16.595143605043752,0
2012-09-04,3,-5.298003121264063,17
2012-09-05,2,10.71965737141875,16
2012-09-06,8,13.425952579976562,12
2012-09-07,2,7.45648222595781,21
2012-09-08,2,-7.181215294854688,9
2012-09-09,3,-3.5181640937328114,1
2012-09-10,4,20.203830258548436,9
2012-09-11,7,-1.5357443389703143,9
2012-09-12,5,8.473212266818752,11
2012-09-13,5,-0.7175035649281263,3
2012-09-14,6,1.2282991749499992,6
2012-09-15,0,4.943783444598437,0
2012-09-16,0,-2.4865673522359373,0
2012-09-17,0,8.586752590521876,10
2012-09-18,6,28.485660577410936,6
2012-09-19,9,8.24541143828906,19
2012-09-20,5,16.749743972654688,0
2012-09-21,2,-4.485589523349999,4
2012-09-22,0,14.316614748762502,1
2012-09-23,0,11.438924752215625,9
2012-09-24,4,37.59224284112656,6
2012-09-25,33,7.052073222865623,16
2012-09-26,8,12.431423006176566,14
2012-09-27,9,23.336037204257813,14
2012-09-28,21,6.150353185175,29
2012-09-29,0,-6.901346671407811,35
2012-09-30,1,8.694901357796876,39
2012-10-01,5,19.5168381562875,23
2012-10-02,1,16.996017351115626,23
2012-10-03,1,-7.411767572326564,13
2012-10-04,3,30.127615149014062,23
2012-10-05,8,30.84004757062656,9
2012-10-06,0,-4.699893685215628,5
2012-10-07,0,13.784875730793754,7
2012-10-08,5,13.5102032773625,31
2012-10-09,0,8.847223357596874,15
2012-10-10,4,-4.1695682592125,24
2012-10-11,8,11.448130676914063,14
2012-10-12,7,18.879334259034373,43
2012-10-13,0,-16.22824953655781,9
2012-10-14,4,0.6051065035640644,4
2012-10-15,0,6.324510605609374,8
2012-10-16,0,29.43659226328281,19
2012-10-17,2,-5.687454187887504,15
2012-10-18,2,10.383343726012502,24
2012-10-19,7,17.0466652631,15
2012-10-20,0,-6.721758123351563,12
2012-10-21,0,-7.327752408446873,12
2012-10-22,8,28.28591801212813,6
2012-10-23,9,6.9557542024374985,11
2012-10-24,9,55.307441473898436,23
2012-10-25,1,35.276268238248434,18
2012-10-26,21,13.36669806361094,25
2012-10-27,0,-19.253797379092184,6
2012-10-28,0,-9.009571840376559,3
2012-10-29,1,36.121581840606254,12
2012-10-30,5,21.735680404753122,14
2012-10-31,5,18.72113655800625,17
2012-11-01,1,19.098186772048436,13
2012-11-02,14,2.1793836519499976,4
2012-11-03,0,-9.035095782606248,15
2012-11-04,0,18.438536283629688,6
2012-11-05,2,33.580848853026566,3
2012-11-06,2,2.7024765863687463,11
2012-11-07,2,19.278363922135938,26
2012-11-08,3,29.123722318082812,10
2012-11-09,3,15.978026444549997,30
2012-11-10,0,1.1581040170671884,12
2012-11-11,1,16.05136296079219,5
2012-11-12,2,32.510746019189064,14
2012-11-13,9,23.606260442753122,20
2012-11-14,1,41.547441408704685,9
2012-11-15,10,77.28286220260469,4
2012-11-16,20,25.035822406373434,5
2012-11-17,1,-11.768757346529682,15
2012-11-18,4,-8.68903417168437,11
2012-11-19,7,12.458135182384378,8
2012-11-20,4,23.237817582025,6
2012-11-21,8,24.014436117881246,9
2012-11-22,1,2.17559065403281,10
2012-11-23,7,11.530826552203123,8
2012-11-24,5,-8.659257660746881,11
2012-11-25,1,-0.07350160447656151,4
2012-11-26,16,32.46236573645781,15
2012-11-27,3,16.633570099067185,13
2012-11-28,10,10.55770136762031,13
2012-11-29,4,24.05617831676406,1
2012-11-30,7,18.00385276664531,0
2012-12-01,1,2.013528550489063,6
2012-12-02,4,10.454959800885941,11
2012-12-03,4,22.696734949509377,2
2012-12-04,4,34.19403789830781,5
2012-12-05,4,0.4816832779484379,5
2012-12-06,7,8.953840186904689,2
2012-12-07,9,1.120854686364062,1
2012-12-08,0,-9.587403692132817,0
2012-12-09,2,9.056920820815625,1
2012-12-10,1,28.491390342978125,1
2012-12-11,8,20.084063132609373,4
2012-12-12,3,11.618410612331246,16
2012-12-13,0,3.985291698276562,5
2012-12-14,26,14.154645624014062,10
2012-12-15,0,-14.049180381560937,9
2012-12-16,0,-1.198920298996871,4
2012-12-17,9,19.921313394559377,3
2012-12-18,6,5.680043305454685,5
2012-12-19,24,16.947619489846875,8
2012-12-20,12,35.45020700992187,2
2012-12-21,4,-0.5822875253078124,1
2012-12-22,0,14.491325755178128,0
2012-12-23,0,-9.774133153529686,6
2012-12-24,0,5.883502707428127,3
2012-12-25,0,-8.844054605298439,0
2012-12-26,19,3.4726214809359366,0
2012-12-27,1,51.903902546124996,1
2012-12-28,1,92.38999378796875,0
2012-12-29,2,39.10380402003281,0
2012-12-30,0,-18.41439441335625,0
2012-12-31,0,70.56561146440782,0
2013-01-01,0,-23.65193529962813,0
2013-01-02,0,-6.24824618650468,0
2013-01-03,16,-1.3323104866203082,10
2013-01-04,4,20.88653287975156,6
2013-01-05,2,-1.7491358932656311,5
2013-01-06,0,-8.980733245820318,3
2013-01-07,20,16.099407695551562,6
2013-01-08,9,12.02928883114687,2
2013-01-09,5,29.407726856104688,13
2013-01-10,30,54.57944692503125,8
2013-01-11,5,18.382412475031245,1
2013-01-12,0,-12.56004283278125,2
2013-01-13,34,8.586015951843752,14
2013-01-14,7,33.70179115247188,1
2013-01-15,8,47.64349124146875,0
2013-01-16,13,-3.109342445689066,1
2013-01-17,4,8.107964415762503,2
2013-01-18,3,39.882157393353125,10
2013-01-19,1,-12.037388014490631,3
2013-01-20,0,9.045153862610942,6
2013-01-21,11,41.37244157185469,8
2013-01-22,13,10.109484083403125,12
2013-01-23,45,4.706673973004687,16
2013-01-24,9,24.363969976771877,6
2013-01-25,10,3.229957136518749,14
2013-01-26,29,11.515827227084372,25
2013-01-27,0,-2.3743519697124995,3
2013-01-28,6,24.445979509875002,10
2013-01-29,8,33.30807922604687,6
2013-01-30,14,31.71813393519062,2
2013-01-31,1,48.739992622203125,10
2013-02-01,2,-3.864168149451558,5
2013-02-02,0,-5.599739379395309,22
2013-02-03,3,-3.107255450767184,13
2013-02-04,3,15.533061833520314,11
2013-02-05,6,4.862324067435935,2
2013-02-06,18,41.682129846595316,6
2013-02-07,2,30.061741531773432,21
2013-02-08,2,41.73976471227969,6
2013-02-09,0,-23.69384431292343,29
2013-02-10,0,-7.6843794587593734,24
2013-02-11,12,13.951132410846878,6
2013-02-12,7,39.07130881479375,8
2013-02-13,10,28.186294994176563,7
2013-02-14,16,-10.117025314257816,9
2013-02-15,29,6.231996073624998,2
2013-02-16,1,-1.6564689596281283,37
2013-02-17,0,8.06534959855,26
2013-02-18,23,36.140007088768755,19
2013-02-19,9,20.680152463753124,14
2013-02-20,33,10.837132716857809,29
2013-02-21,51,-5.196446352629689,5
2013-02-22,24,9.937737623648438,12
2013-02-23,2,1.5210042714203134,47
2013-02-24,0,4.898707287181251,10
2013-02-25,22,28.55276732818281,15
2013-02-26,13,50.013449458098435,9
2013-02-27,9,2.5132396436890616,31
2013-02-28,8,17.872016652209375,23
2013-03-01,8,2.16122195933594,44
2013-03-02,6,-12.55540547586406,28
2013-03-03,17,6.347785927915627,1
2013-03-04,29,25.4185443207625,2
2013-03-05,13,63.605560169420315,18
2013-03-06,20,-18.441342925621882,10
2013-03-07,23,67.3360495216875,13
2013-03-08,15,7.395424570926558,7
2013-03-09,2,-16.324329132201562,1
2013-03-10,17,6.4616716498375055,13
2013-03-11,43,31.47895172507344,22
2013-03-12,40,34.425463923467184,14
2013-03-13,16,-3.743575525126566,9
2013-03-14,41,9.179482717176565,15
2013-03-15,37,-0.49151147783437565,9
2013-03-16,6,-11.871061110192187,10
2013-03-17,2,22.781355031053124,38
2013-03-18,28,23.914635521332812,17
2013-03-19,38,-0.920901381601567,9
2013-03-20,12,30.918292091171875,3
2013-03-21,15,29.477446480859374,5
2013-03-22,14,9.205253982464065,7
2013-03-23,1,17.548346506971875,6
2013-03-24,1,13.76938285151719,16
2013-03-25,15,31.268023926821876,7
2013-03-26,14,14.997732050193747,23
2013-03-27,13,-14.394259744107814,7
2013-03-28,10,14.178695124859377,3
2013-03-29,4,20.554326974995313,7
2013-03-30,3,-15.182586437403124,9
2013-03-31,31,8.026505412476563,8
2013-04-01,13,11.827774580359375,8
2013-04-02,7,-3.4037898662078145,3
2013-04-03,12,14.58515534200625,9
2013-04-04,33,11.048028393551562,9
2013-04-05,10,41.81121358397188,38
2013-04-06,2,-13.90443000959219,26
2013-04-07,0,93.57375327957813,0
2013-04-08,18,-3.4595434122078146,12
2013-04-09,44,17.847057726204692,6
2013-04-10,28,36.66894097475938,19
2013-04-11,42,7.984954261550001,19
2013-04-12,33,-16.367919368193746,20
2013-04-13,4,-8.499547994695313,13
2013-04-14,6,-8.39328889994375,2
2013-04-15,24,14.322498006249996,0
2013-04-16,32,6.206480211776558,11
2013-04-17,21,11.588495986665624,14
2013-04-18,42,13.585340457773436,7
2013-04-19,14,5.562536255709372,8
2013-04-20,0,8.609382793767189,20
2013-04-21,0,-10.116721081449999,13
2013-04-22,12,44.479019360828126,4
2013-04-23,18,8.641877790212497,31
2013-04-24,48,13.355007373351562,7
2013-04-25,47,0.0847956254703135,10
2013-04-26,38,8.747474125992188,18
2013-04-27,12,4.454685267403125,41
2013-04-28,1,-7.194940867982812,8
2013-04-29,16,28.18485876108125,11
2013-04-30,20,32.54299081223906,11
2013-05-01,3,55.43785346444062,1
2013-05-02,16,58.68505228151406,12
2013-05-03,6,33.044945604251566,8
2013-05-04,14,-3.978151050049995,2
