,JetBrains/kotlin,rust-lang/rust,apple/swift
2015-02-23,-3.227561353749994,64,10
2015-02-24,5.4905614831718825,105,27
2015-02-25,7.133808341192193,32,16
2015-02-26,178.39750480177344,31,30
2015-02-27,-9.806797682757825,34,57
2015-02-28,-10.232778258462506,41,14
2015-03-01,-6.267079700559377,43,17
2015-03-02,3.690656734448452,32,31
2015-03-03,24.847474702464073,76,31
2015-03-04,28.009024770875005,31,44
2015-03-05,26.764546903306254,55,20
2015-03-06,84.1514098563125,59,27
2015-03-07,-14.04302193916094,15,19
2015-03-08,-6.468195375359374,38,20
2015-03-09,-4.342942432499997,35,33
2015-03-10,21.70530837962501,33,56
2015-03-11,91.84789300475938,24,36
2015-03-12,37.018019811426555,33,70
2015-03-13,22.290996316246872,29,39
2015-03-14,-9.096908283659378,18,27
2015-03-15,-5.234875683306241,42,30
2015-03-16,43.96049993750001,30,23
2015-03-17,30.064079881250006,53,39
2015-03-18,71.46947101335938,37,38
2015-03-19,-5.255070163414066,57,49
2015-03-20,19.825631218232814,41,35
2015-03-21,2.2317000219218786,10,15
2015-03-22,-5.691436095487491,23,19
2015-03-23,25.246738939448445,96,36
2015-03-24,24.165316665214068,65,44
2015-03-25,17.277573383681254,24,49
2015-03-26,8.720425142384375,44,46
2015-03-27,13.775089173000003,79,39
2015-03-28,-4.7923012972249985,26,29
2015-03-29,-2.9744518636624955,34,19
2015-03-30,31.96119440839063,37,24
2015-03-31,36.03948098504688,75,35
2015-04-01,38.06948673848906,95,49
2015-04-02,21.78791123029687,34,61
2015-04-03,36.548097615153125,37,35
2015-04-04,-1.735412735335938,42,30
2015-04-05,-4.732685873182808,18,31
2015-04-06,17.069043065000006,21,19
2015-04-07,82.89039274871875,43,51
2015-04-08,5.800786973887497,68,36
2015-04-09,32.821153772823436,38,41
2015-04-10,6.886716272914063,57,28
2015-04-11,-6.8785409850156185,45,11
2015-04-12,-4.4027226614406185,21,6
2015-04-13,26.94715099798282,36,17
2015-04-14,9.586118329135942,86,25
2015-04-15,19.134415506370317,49,36
2015-04-16,83.49323759630624,31,42
2015-04-17,6.251645680712496,75,51
2015-04-18,-3.779885962223438,35,10
2015-04-19,-5.013393265574999,22,12
2015-04-20,8.55099442500001,35,38
2015-04-21,22.110341115781257,99,24
2015-04-22,41.65409040618751,30,74
2015-04-23,38.14365550833594,45,44
2015-04-24,19.990563098246874,63,37
2015-04-25,-8.004228294979688,50,9
2015-04-26,-4.353569747709371,25,53
2015-04-27,38.95660565985626,51,63
2015-04-28,14.437546553812503,31,44
2015-04-29,37.066195582412504,97,53
2015-04-30,-1.002089267668751,70,50
2015-05-01,0.7420693408421908,44,41
2015-05-02,28.084855705893755,36,31
2015-05-03,-5.692810498542183,23,10
2015-05-04,-3.1909952549999963,43,34
2015-05-05,1.6504044445937538,52,47
2015-05-06,4.719250093912506,58,40
2015-05-07,25.85982268832344,56,69
2015-05-08,46.85512457234531,43,41
2015-05-09,-6.113350125845317,37,36
2015-05-10,-3.7586836317156256,54,15
2015-05-11,1.4887214188500022,54,39
2015-05-12,12.929934627500005,63,45
2015-05-13,128.9929177741875,66,41
2015-05-14,34.91242351624687,52,45
2015-05-15,10.64420474656093,53,57
2015-05-16,15.579349968946872,39,14
2015-05-17,-0.41975909234843023,40,20
2015-05-18,26.00876017496407,33,43
2015-05-19,16.504360654187508,84,58
2015-05-20,39.74516361462188,36,52
2015-05-21,42.49337004389844,35,31
2015-05-22,5.039596488225001,21,33
2015-05-23,-7.313788332406247,34,37
2015-05-24,2.4977450962828183,26,22
2015-05-25,20.054658352476572,34,9
2015-05-26,91.8580888657125,35,29
2015-05-27,108.058400832725,30,40
2015-05-28,8.267614922403116,41,32
2015-05-29,7.411985263998433,41,30
2015-05-30,-5.736531927618746,20,13
2015-05-31,-5.660913064324985,22,18
2015-06-01,33.03204363639064,28,15
2015-06-02,40.23547422112345,34,37
2015-06-03,30.229104592871877,26,25
2015-06-04,33.136645880373436,30,21
2015-06-05,9.181580666729687,25,11
2015-06-06,-6.054908576282809,30,10
2015-06-07,-4.498104474031244,20,4
2015-06-08,30.783841719340632,44,12
2015-06-09,8.054919582870317,58,5
2015-06-10,23.954969441384378,40,6
2015-06-11,51.9718986314,36,0
2015-06-12,9.822141197640624,35,6
2015-06-13,-2.7277868025921883,25,2
2015-06-14,-4.349501936198435,18,3
2015-06-15,51.04283654996407,35,19
2015-06-16,10.296308247468753,19,16
2015-06-17,41.87650046530938,52,57
2015-06-18,20.497955367043748,51,26
2015-06-19,14.249267842801565,36,25
2015-06-20,-6.828535679381248,37,10
2015-06-21,-4.007001625245307,28,2
2015-06-22,5.130612267356256,28,19
2015-06-23,53.929887214656254,44,23
2015-06-24,15.045468046278126,40,63
2015-06-25,39.68526016335312,36,64
2015-06-26,-1.349487316678129,25,33
2015-06-27,7.813733890114065,21,19
2015-06-28,-4.609963105790621,9,8
2015-06-29,51.05535546750001,32,19
2015-06-30,11.331878522125,57,25
2015-07-01,9.815377999071877,37,41
2015-07-02,4.495232341092189,28,35
2015-07-03,25.740646956704694,26,7
2015-07-04,0.23356454098750312,28,3
2015-07-05,-3.7657469619546844,35,0
2015-07-06,26.452184082032815,35,12
2015-07-07,28.209896168406253,29,21
2015-07-08,10.8430672507625,46,49
2015-07-09,61.07333095606719,32,40
2015-07-10,50.453439766768746,27,48
2015-07-11,-10.041348343328128,27,25
2015-07-12,-6.255189066671873,32,8
2015-07-13,2.8008335310343817,38,44
2015-07-14,8.100717233796885,39,22
2015-07-15,19.880725785692192,11,36
2015-07-16,88.88265509254845,47,48
2015-07-17,29.580289560357805,37,51
2015-07-18,-10.61428399455938,33,28
2015-07-19,-0.8639345526718749,24,13
2015-07-20,4.729924123714071,52,27
2015-07-21,83.97620965389063,46,50
2015-07-22,16.29850689106094,63,41
2015-07-23,20.95414978469375,45,38
2015-07-24,34.398524623168754,60,40
2015-07-25,-9.668522097534371,34,36
2015-07-26,-5.3135024002593685,35,30
2015-07-27,9.397414068671882,32,31
2015-07-28,42.855119300179695,52,31
2015-07-29,37.39889466180156,53,28
2015-07-30,21.1087107874,32,39
2015-07-31,20.367641299775,31,60
2015-08-01,-7.276558285749998,16,31
2015-08-02,-4.334556571545306,21,12
2015-08-03,25.094038611250006,20,25
2015-08-04,16.89986514454688,40,39
2015-08-05,2.63575849904844,37,16
2015-08-06,19.885332607607815,41,23
2015-08-07,46.058828750414065,23,17
2015-08-08,-6.833722340515626,16,11
2015-08-09,-3.2025727210062485,21,1
2015-08-10,38.17647823,27,22
2015-08-11,22.768640318062502,66,19
2015-08-12,2.5335746226500007,109,28
2015-08-13,4.390888142584376,78,40
2015-08-14,10.129449896087504,28,17
2015-08-15,2.964688616590629,36,3
2015-08-16,-3.228494251098434,40,6
2015-08-17,10.100479675698441,81,17
2015-08-18,32.32529926007344,42,36
2015-08-19,42.749592589823436,39,30
2015-08-20,-0.4436102319328157,26,16
2015-08-21,10.485399675035936,29,25
2015-08-22,-4.386790428792186,49,16
2015-08-23,7.227107473387506,25,6
2015-08-24,39.00167173974844,42,15
2015-08-25,17.7923695250625,67,19
2015-08-26,23.122940056521877,44,44
2015-08-27,33.58805007524219,44,35
2015-08-28,43.34547894341563,28,14
2015-08-29,-0.23324028798593943,23,11
2015-08-30,-6.11073877553906,29,12
2015-08-31,76.97010757734375,37,3
2015-09-01,19.811237755484377,51,20
2015-09-02,28.816494239865627,41,30
2015-09-03,52.757385224184375,60,31
2015-09-04,42.22230163458282,66,21
2015-09-05,-12.142775581484372,31,20
2015-09-06,-0.062373558973432,49,11
2015-09-07,144.48528704342658,27,17
2015-09-08,133.95089208698437,30,37
2015-09-09,23.66566550860468,29,32
2015-09-10,33.77284433429218,43,39
2015-09-11,18.51085634916563,32,35
2015-09-12,-3.9449268475718586,19,11
2015-09-13,-9.040821035690609,15,0
2015-09-14,19.843508708890642,40,21
2015-09-15,13.5724284411547,32,29
2015-09-16,9.83399321196876,25,34
2015-09-17,-0.5327444182640573,56,28
2015-09-18,84.96000020517657,25,34
2015-09-19,-2.468457512415627,52,7
2015-09-20,-6.5586045026640605,44,10
2015-09-21,49.961772587875004,29,28
2015-09-22,29.66011615354219,30,29
2015-09-23,36.43371623768594,19,21
2015-09-24,18.510963569928123,47,21
2015-09-25,161.66183869750938,32,35
2015-09-26,-20.199795739856256,44,11
2015-09-27,-8.73461036783906,31,4
2015-09-28,11.286390504676566,15,22
2015-09-29,35.41356607715627,27,32
2015-09-30,19.293440887215635,62,25
2015-10-01,79.23138289793125,53,35
2015-10-02,15.670448733945312,54,18
2015-10-03,40.09533973633751,23,8
2015-10-04,-9.980533633390625,11,8
2015-10-05,20.54206483963126,25,14
2015-10-06,18.65262919384532,37,25
2015-10-07,115.53972005089533,47,25
2015-10-08,17.887483368501556,60,32
2015-10-09,63.54422720608281,32,45
2015-10-10,-6.271128197381252,19,17
2015-10-11,38.604465730125014,19,19
2015-10-12,22.834232020885942,29,17
2015-10-13,35.86655795350626,53,31
2015-10-14,72.79042426687344,41,22
2015-10-15,45.640284264393756,46,11
2015-10-16,82.00334215503281,31,18
