,python/cpython,rust-lang/rust,JuliaLang/julia
2010-09-16,8,16.0,2.0
2010-09-17,16,-8.0,0.7999999999999998
2010-09-18,19,-2.0,7.81
2010-09-19,23,-1.0,-0.9020000000000008
2010-09-20,20,0.375,-0.4298250000000001
2010-09-21,32,11.0625,1.719104
2010-09-22,4,1.546875,-0.40774077499999944
2010-09-23,21,-1.8203125,0.7457165950000004
2010-09-24,13,4.00146484375,0.7074735777187503
2010-09-25,14,-5.670654296875,3.6985594119125005
2010-09-26,6,-1.9111328125,8.409321143339062
2010-09-27,16,1.86279296875,12.7773226547125
2010-09-28,31,2.707611083984375,17.0220333575
2010-09-29,29,-2.4727020263671875,13.082434611468749
2010-09-30,3,3.22332763671875,8.854517086178124
2010-10-01,16,-1.3232421875,2.0308641907343747
2010-10-02,20,-1.11322021484375,5.704977936948439
2010-10-03,15,-1.3870849609375,7.665398204151565
2010-10-04,12,0.37646484375,4.4665817877156275
2010-10-05,11,1.082305908203125,4.6943680162078145
2010-10-06,51,3.5644073486328125,-2.1807089227999983
2010-10-07,16,-0.0290679931640625,-1.3616646239328103
2010-10-08,14,3.5818328857421875,3.084729021987502
2010-10-09,12,5.1101837158203125,3.9735477594906268
2010-10-10,17,-3.742919921875,8.885570933195313
2010-10-11,4,-0.8219451904296875,7.32833608830625
2010-10-12,18,8.723236083984375,2.1962274097812498
2010-10-13,45,0.4301910400390625,1.6164503411390627
2010-10-14,61,2.4171142578125,-0.1351487677515617
2010-10-15,43,-4.0703887939453125,0.1936851525000013
2010-10-16,30,-2.2191925048828125,3.316437391687501
2010-10-17,89,-2.08074951171875,9.089213449778127
2010-10-18,30,7.8639068603515625,-0.5676814590859376
2010-10-19,17,-0.228179931640625,0.04525658500000029
2010-10-20,17,-0.16143798828125,-0.6890727761359371
2010-10-21,18,11.403579711914062,-0.43114805794062383
2010-10-22,13,3.1020965576171875,0.6911633831265633
2010-10-23,14,-0.69598388671875,18.66925867444844
2010-10-24,17,-6.949951171875,12.868112170401561
2010-10-25,11,-2.7037811279296875,1.4629657509499987
2010-10-26,9,3.340667724609375,6.258186965374999
2010-10-27,22,-1.6763458251953125,1.165828584448438
2010-10-28,19,5.5615386962890625,1.588283384964064
2010-10-29,55,-5.159942626953125,-0.2485731837499987
2010-10-30,37,-1.7699737548828125,0.031954270734376844
2010-10-31,68,-0.95050048828125,0.16932820641718915
2010-11-01,30,-0.5570068359375,8.263388471582815
2010-11-02,26,1.65966796875,1.6649956023984376
