,AMS_ij,normalized_AMS_ij,normalized_last
rust-lang/rust -> JetBrains/kotlin,-3.3569180334833235,-22.236042709390695,-8.72490620904449
apple/swift -> JetBrains/kotlin,-4.493482672369089,-32.79126377276312,-8.512518135122644
JetBrains/kotlin -> rust-lang/rust,-2.671680782855745,-19.541717772506605,-4.7401120953337355
apple/swift -> rust-lang/rust,-9.087732873508658,-62.86976275634413,-18.999910866385484
JetBrains/kotlin -> apple/swift,-0.7679413874726901,-10.557915866025944,-3.1724606831608826
rust-lang/rust -> apple/swift,-1.8090534046111726,-21.87571870720269,-12.004748501954657
