,moby/moby,containerd/containerd,canonical/lxd
2016-01-05,48.0,4.0,0
2016-01-06,25.400000000000002,-0.20000000000000018,6
2016-01-07,23.159999999999997,-0.7199999999999998,15
2016-01-08,36.096,-0.3429999999999998,19
2016-01-09,6.387199999999998,-0.22014999999999996,4
2016-01-10,2.7262719999999963,-0.15904349999999998,5
2016-01-11,9.919257599999996,0.8771563,1
2016-01-12,35.73548544,1.6008900424999999,5
2016-01-13,31.537447424,-0.7874641408125003,13
2016-01-14,47.2360183808,-0.33971036969687496,13
2016-01-15,8.789434368000002,-0.17274591323281246,7
2016-01-16,-6.5057079296,1.88995475,0
2016-01-17,-9.131391283200003,-0.6827213625,3
2016-01-18,12.879407411199997,-0.27551899874999985,2
2016-01-19,29.116982784,-0.172791264265625,13
2016-01-20,34.1801344,0.8743381532359373,0
2016-01-21,31.906961817600003,4.613392673534375,2
2016-01-22,17.435086131200002,8.348438275,8
2016-01-23,6.225336832,-2.6224145475,0
2016-01-24,16.534696345599997,-0.7194159335312493,2
2016-01-25,20.2273616896,4.742300423534376,9
2016-01-26,58.2548615168,-0.5380071124999999,25
2016-01-27,38.9114331136,3.2377734137500003,6
2016-01-28,-4.209088921599999,-2.480354460515625,1
2016-01-29,16.244768972799996,-0.2205158470609374,3
2016-01-30,6.371841638399999,-1.1250688700703129,2
2016-01-31,-6.129522790399999,-0.6756062978437503,1
2016-02-01,29.935530700799998,-0.39786674749843753,1
2016-02-02,36.27098112,1.6966749261734373,5
2016-02-03,37.66821847040001,6.162239468321875,5
2016-02-04,18.128886476800005,-1.4398312727937506,9
2016-02-05,14.6344138752,-1.240874339914062,3
2016-02-06,-8.419966464000002,-0.6177017167656247,0
2016-02-07,-5.990907699200003,-0.41366141323281247,0
2016-02-08,11.914749644799997,-0.29476597499999996,1
2016-02-09,24.4287571968,-0.23060083499999998,13
2016-02-10,23.271345152000002,-0.18773521228125012,16
2016-02-11,39.9717707776,9.842738882425,19
2016-02-12,22.9069034496,2.8890393906046867,5
2016-02-13,-10.0997769216,-2.863583413232812,1
2016-02-14,-7.369623859200004,-1.2249999999999992,1
2016-02-15,1.9334970367999968,-0.7586249999999998,4
2016-02-16,21.206409727999997,2.4618225000000002,2
2016-02-17,29.802737664000002,0.688869875,20
2016-02-18,27.354908774400002,-1.2442579125,15
2016-02-19,14.814161817600002,2.33898918984375,9
2016-02-20,0.18636144640000118,-1.3705819329218756,1
2016-02-21,-3.0736047104000033,0.43401377060312507,6
2016-02-22,6.786164531199997,0.3922169125000001,3
2016-02-23,22.4550263808,3.37107895375,11
2016-02-24,20.2777903104,-1.539205447796875,30
2016-02-25,25.9037861888,9.337991239270313,11
2016-02-26,7.948372992000003,6.608078602284374,17
2016-02-27,4.383645593600001,-4.311281262796875,8
2016-02-28,0.4283212799999987,-1.8468693759484367,0
2016-02-29,43.470461030399996,6.875417559484376,10
2016-03-01,41.0926241792,1.7958832750015619,7
2016-03-02,24.233383014399998,-2.947101405295312,16
2016-03-03,22.814675455999996,-1.4777150154312495,4
2016-03-04,12.070508441599998,-0.9671399051562504,1
2016-03-05,-7.793416499200001,-0.7331757999843757,0
2016-03-06,-3.5584811008000035,-0.47068228232812526,0
2016-03-07,7.6936897535999975,2.7319374975,19
2016-03-08,18.116222464000003,-0.12180010287500043,15
2016-03-09,15.942041497600005,1.1969491103093748,10
2016-03-10,15.608697241600002,-0.9514170661640625,19
2016-03-11,31.6303377408,6.6100125,12
2016-03-12,1.4069339136000014,-0.3483232500000004,1
2016-03-13,-2.4672020480000025,-1.5148878374999994,0
2016-03-14,23.4364540928,2.23390681625,0
2016-03-15,29.9316401152,2.586713350953125,28
2016-03-16,25.7037751296,1.1020917460359374,5
2016-03-17,27.4940234752,8.233756615735938,8
2016-03-18,18.2062615552,0.12008303228437489,4
2016-03-19,-1.9188179967999996,-0.827362314859375,2
2016-03-20,0.40993198079999793,-2.0510484136609373,3
2016-03-21,28.656839577599996,8.884052152284376,8
2016-03-22,26.4370306048,7.229845667203125,6
2016-03-23,23.4878867456,3.0568564469890624,17
2016-03-24,22.885687193600003,-1.5941004907281249,3
2016-03-25,34.580883968,6.881966772645312,7
2016-03-26,-9.028239667199998,-3.767245546890625,4
2016-03-27,2.098889727999996,-2.4956184614624997,1
2016-03-28,33.8381051904,6.468921448534376,8
2016-03-29,28.720338739200002,2.496170171093749,3
2016-03-30,17.863454924800003,0.4906562057499997,2
2016-03-31,28.880334335999997,4.098168024064062,15
2016-04-01,-7.862880153600003,-0.5674510561593751,7
2016-04-02,-10.557332377600002,-1.5702116811046878,6
2016-04-03,-6.375239270400001,-1.7084292490937498,5
2016-04-04,7.864475647999998,4.011554721767188,8
2016-04-05,5.519466086400001,1.7780899233749996,7
2016-04-06,51.529598054400005,4.702954011043749,8
2016-04-07,11.738652262400004,2.8052288997906247,9
2016-04-08,27.648093696,-3.2194358540406247,12
2016-04-09,7.578478592,-1.517422566676562,3
2016-04-10,1.427185663999996,-0.9300497689640623,3
2016-04-11,6.839661977599995,0.3494900180171876,3
2016-04-12,13.083027353599999,-0.7965002163281252,0
2016-04-13,16.0672785408,1.4911899755234372,5
2016-04-14,26.0151150592,2.0612856872093746,4
2016-04-15,31.3562390528,0.659493306776562,0
2016-04-16,-3.9059191808,-1.145220729396875,0
2016-04-17,-8.57360384,2.5078941375,0
2016-04-18,17.391236915199997,4.78211472625,4
2016-04-19,17.711326412800002,-1.3469241917656252,2
2016-04-20,11.3196804096,0.7107189517671881,0
2016-04-21,14.7203771392,3.68232552021875,1
2016-04-22,8.223131545600001,6.7876527257375,4
2016-04-23,-0.7288552447999983,-3.7048302607296875,0
2016-04-24,-3.2065899520000007,-1.5762690727156243,13
2016-04-25,27.029981491199997,-0.9804076552968749,2
2016-04-26,9.2945011712,15.288406710957812,6
2016-04-27,7.089575526400001,-4.319178306162501,6
2016-04-28,11.9152586752,0.6703490219859383,8
2016-04-29,15.491170611200001,0.7658341259562498,4
2016-04-30,-1.4427079680000006,-2.127907517054688,0
2016-05-01,-0.5906195456000018,-1.1314372190953124,6
2016-05-02,15.827846758399998,3.29879845,1
2016-05-03,10.460127334400001,-1.7362454925000002,2
2016-05-04,16.1985467392,1.1480119204999997,5
2016-05-05,10.0501653504,-1.1979257372406253,2
2016-05-06,17.5002484736,2.5112646152203126,1
2016-05-07,8.134265344,-1.2262613899953128,2
2016-05-08,-3.8029792256000015,-0.5291986896984373,0
2016-05-09,13.151475404799998,7.686230405,6
