,elastic/elasticsearch,blevesearch/bleve,apache/solr
2014-12-10,4.6090807296,0,6
2014-12-11,7.7609360384000015,0,7
2014-12-12,16.715733299200004,2,5
2014-12-13,-6.153084108799998,0,2
2014-12-14,-2.5142484992000007,0,2
2014-12-15,16.9603551232,0,9
2014-12-16,10.882701004800001,0,11
2014-12-17,11.3734597632,0,7
2014-12-18,-0.01559746560000086,2,11
2014-12-19,1.852165017599999,0,15
2014-12-20,-3.4861193215999995,0,7
2014-12-21,-1.8929119232000007,0,1
2014-12-22,5.949613875199999,0,5
2014-12-23,4.889882419200001,2,12
2014-12-24,3.557987328000001,0,17
2014-12-25,-3.215582412799999,0,2
2014-12-26,-1.7024141312,0,4
2014-12-27,-1.0344429567999998,2,5
2014-12-28,0.2784817152,2,4
2014-12-29,1.2955467775999998,14,3
2014-12-30,5.1140135936,4,11
2014-12-31,3.258656460800001,0,11
2015-01-01,-1.8100687871999996,0,5
2015-01-02,24.1319785472,3,4
2015-01-03,-4.513100799999999,2,3
2015-01-04,-2.5790003200000022,0,8
2015-01-05,3.421506047999999,2,16
2015-01-06,12.8670509056,2,14
2015-01-07,2.732101427200001,8,10
2015-01-08,8.4769893376,0,13
2015-01-09,2.6460564479999995,0,9
2015-01-10,0.2957004800000007,0,11
2015-01-11,-0.9825054720000002,0,4
2015-01-12,15.958513049599999,4,14
2015-01-13,6.0375270400000005,7,14
2015-01-14,0.30905292799999984,5,17
2015-01-15,8.45277952,6,17
2015-01-16,19.5559877632,10,9
2015-01-17,-7.1881586688,0,2
2015-01-18,-2.4913041408000023,0,10
2015-01-19,11.509069414399999,5,7
2015-01-20,16.4349125632,0,9
2015-01-21,4.306643660800001,0,14
2015-01-22,2.511886745599999,7,21
2015-01-23,20.374823424,0,6
2015-01-24,-5.746470092799999,0,9
2015-01-25,2.707949670399998,0,2
2015-01-26,14.009937407999999,1,4
2015-01-27,21.9056367616,0,5
2015-01-28,6.092062822400001,0,8
2015-01-29,14.5434730496,6,10
2015-01-30,2.5561578496,1,3
2015-01-31,-4.7167506432,0,2
2015-02-01,-1.3817226240000018,0,4
2015-02-02,7.587419955199999,0,3
2015-02-03,11.405963571200001,0,4
2015-02-04,8.097265356800001,1,10
2015-02-05,7.078065868800001,6,12
2015-02-06,6.33517056,4,18
2015-02-07,-3.4582263807999993,0,8
2015-02-08,-3.304411238400001,0,3
2015-02-09,9.8885394432,0,14
2015-02-10,1.016328396800001,0,7
2015-02-11,18.7964532736,1,12
2015-02-12,34.706797465600005,0,12
2015-02-13,14.791210598400001,1,6
2015-02-14,-8.3790395392,0,5
2015-02-15,-5.7384332288000035,0,3
2015-02-16,9.322404659199998,0,2
2015-02-17,19.676704256,3,9
2015-02-18,9.7973245952,1,2
2015-02-19,14.120907264,1,5
2015-02-20,6.178025779200002,0,6
2015-02-21,-4.7151453183999985,0,13
2015-02-22,-1.7177529344000009,0,3
2015-02-23,29.485445939199998,1,8
2015-02-24,10.972281344,0,5
2015-02-25,25.4562510848,0,21
2015-02-26,7.589059584000001,0,20
2015-02-27,16.4784268288,0,11
2015-02-28,0.5311040511999998,0,6
2015-03-01,0.19974604799999796,0,5
2015-03-02,16.717647052799997,2,12
2015-03-03,5.327899852800002,0,11
2015-03-04,9.2795655168,0,6
2015-03-05,4.234978304,0,6
2015-03-06,10.2287760384,5,4
2015-03-07,-5.1943504896,0,4
2015-03-08,-0.35244810240000035,0,4
2015-03-09,-0.5408943104000006,2,12
2015-03-10,1.0914321408000012,3,11
2015-03-11,-0.7544348671999987,9,4
2015-03-12,-0.019044249599999397,0,4
2015-03-13,4.331812659200001,0,3
2015-03-14,0.8232000512000015,0,3
2015-03-15,1.2849083392000002,0,6
2015-03-16,23.5387430912,0,3
2015-03-17,6.161722982400001,0,4
2015-03-18,11.0323140608,1,5
2015-03-19,16.2275129344,4,2
2015-03-20,10.6108311552,1,4
2015-03-21,9.607068467199998,0,3
2015-03-22,-6.419511398400002,0,7
2015-03-23,16.6793392128,0,3
2015-03-24,21.8103257088,0,9
2015-03-25,6.2365045760000015,0,15
2015-03-26,3.8843461631999983,2,17
2015-03-27,2.0288541695999998,0,12
2015-03-28,8.119856435199999,0,4
2015-03-29,-1.2891149312000003,0,2
2015-03-30,17.4619610112,0,6
2015-03-31,14.786821017600001,0,35
2015-04-01,9.704702873600002,0,31
2015-04-02,15.0797016064,0,12
2015-04-03,3.2266141696000012,4,12
2015-04-04,0.9767683071999986,1,7
2015-04-05,0.32168867839999926,0,4
2015-04-06,1.283221094399999,0,10
2015-04-07,24.826489344000002,14,11
2015-04-08,12.491369267200001,3,11
2015-04-09,24.618347315199998,3,14
2015-04-10,12.0512672768,15,10
2015-04-11,-7.093050163200001,0,3
2015-04-12,-3.959011020800002,0,8
2015-04-13,16.730867404799998,0,22
2015-04-14,9.7994899456,0,12
2015-04-15,2.6142007296000003,0,16
2015-04-16,18.7959947264,0,9
2015-04-17,22.440076185600002,0,6
2015-04-18,12.378500300800003,0,8
2015-04-19,-1.842928435200001,0,4
2015-04-20,13.207705804799996,0,12
2015-04-21,23.7568771072,0,11
2015-04-22,39.8651493376,0,17
2015-04-23,24.011555123199997,0,6
2015-04-24,26.028734976,6,10
2015-04-25,-6.944417792000003,0,7
2015-04-26,2.9277910015999957,0,8
2015-04-27,15.343511244799998,1,6
2015-04-28,36.9963271168,0,17
2015-04-29,55.929279488,0,8
2015-04-30,16.166369075200002,0,7
2015-05-01,3.8118404095999985,0,5
2015-05-02,-2.9855283200000002,0,0
2015-05-03,-5.172211916800002,0,2
2015-05-04,49.85713612799999,0,13
2015-05-05,39.7576761344,0,0
2015-05-06,12.663681023999999,2,8
2015-05-07,27.783519436800002,0,9
2015-05-08,10.4286098432,2,1
2015-05-09,-9.523203481600001,1,1
2015-05-10,-5.990230323200004,0,2
2015-05-11,31.591162163199996,0,2
2015-05-12,23.920203161600003,0,5
2015-05-13,32.324656332800004,0,5
2015-05-14,11.9406989312,1,5
2015-05-15,21.5790727168,3,10
2015-05-16,-14.176743936000001,0,0
2015-05-17,1.691600486399997,1,3
2015-05-18,39.4690333696,2,9
2015-05-19,25.604415590400002,0,5
2015-05-20,14.400462950400001,0,15
2015-05-21,48.8185638912,5,11
2015-05-22,52.6123461632,0,14
2015-05-23,-15.7249755136,0,4
2015-05-24,-11.286145126400006,0,4
2015-05-25,2.524065689599995,0,2
2015-05-26,33.775583232,1,8
2015-05-27,15.173088051200002,0,14
2015-05-28,12.165284864,3,15
2015-05-29,23.156175872,0,9
2015-05-30,0.4792690688000043,0,1
2015-05-31,-2.5697257471999997,0,2
2015-06-01,15.595373670399997,0,4
2015-06-02,2.6156904447999985,0,12
2015-06-03,12.1454497792,0,7
2015-06-04,24.1408150528,0,12
2015-06-05,39.582957056,0,4
2015-06-06,-4.050019942399999,0,4
2015-06-07,-8.312420454400002,0,10
2015-06-08,17.635877887999996,1,4
2015-06-09,21.8653431808,0,15
2015-06-10,4.6063315968000005,0,15
2015-06-11,16.7565309952,0,11
2015-06-12,19.341938176,0,9
2015-06-13,-5.891704115199998,0,7
2015-06-14,-4.509950054400001,0,8
2015-06-15,25.9798822912,0,14
2015-06-16,26.3782310912,0,7
2015-06-17,16.6610601984,0,8
2015-06-18,36.9082720256,0,10
2015-06-19,11.829827481599999,0,8
2015-06-20,-11.8318971904,0,2
2015-06-21,-6.030175744000005,0,0
2015-06-22,32.3309116416,0,2
2015-06-23,40.26671175680001,0,7
2015-06-24,19.2853984256,0,4
2015-06-25,2.4301720575999965,0,15
2015-06-26,0.11471319039999983,0,10
2015-06-27,-4.3741331456,0,4
2015-06-28,-6.549537075200002,0,6
2015-06-29,28.740676915199998,0,3
2015-06-30,46.1098540032,0,6
2015-07-01,17.486491340800004,0,10
2015-07-02,18.2921295872,0,5
2015-07-03,5.8700599296,0,5
2015-07-04,-11.478022451200003,0,4
2015-07-05,-4.652137164800004,0,0
2015-07-06,30.898034687999996,4,5
2015-07-07,59.008041984,0,8
2015-07-08,46.046420684800005,2,7
2015-07-09,26.2501764096,0,6
2015-07-10,7.062041190399999,0,3
2015-07-11,-12.699396403200005,0,4
2015-07-12,-8.415797248000004,0,10
2015-07-13,12.536070655999996,5,9
2015-07-14,40.3798684672,0,7
2015-07-15,19.880380825600003,0,2
2015-07-16,13.446796800000001,0,11
2015-07-17,25.113289625600004,0,8
2015-07-18,-12.1611385856,0,3
2015-07-19,-3.447522099200004,0,0
2015-07-20,17.5556767744,0,7
2015-07-21,38.7105902592,1,6
2015-07-22,13.972726272000003,0,4
2015-07-23,16.534368768,0,2
2015-07-24,21.8543512576,0,7
2015-07-25,-13.093320089599999,0,2
2015-07-26,-5.744520601600003,0,3
2015-07-27,24.5952857088,0,5
2015-07-28,11.037350400000001,2,8
2015-07-29,21.2830265344,2,5
2015-07-30,18.3486819328,0,9
2015-07-31,8.046821478400002,4,4
2015-08-01,-5.295114752,0,6
2015-08-02,-1.7153884160000024,0,4
2015-08-03,39.8623328256,2,14
2015-08-04,48.4765960192,0,5
2015-08-05,6.467465216000001,0,16
2015-08-06,36.0400669696,1,16
2015-08-07,6.173460377600001,0,10
2015-08-08,-12.047332352000003,0,2
2015-08-09,3.557048831999996,0,15
2015-08-10,36.827455488,0,9
2015-08-11,30.607756288,2,5
2015-08-12,36.2605568,2,6
2015-08-13,5.728777625600003,0,10
2015-08-14,41.30334976,3,6
2015-08-15,-4.652891648000001,0,9
2015-08-16,-3.060376473600005,0,3
2015-08-17,38.040002355199995,2,2
2015-08-18,60.7184919552,1,3
2015-08-19,15.729580032000001,0,4
2015-08-20,13.926109695999997,0,8
2015-08-21,33.1609433088,0,4
2015-08-22,-4.228562431999997,0,1
2015-08-23,-8.286220902400004,0,2
2015-08-24,37.191742464,0,4
2015-08-25,19.83436288,2,7
2015-08-26,5.834033356800003,0,11
2015-08-27,23.700798259200003,0,12
2015-08-28,37.201504256,0,4
2015-08-29,-12.3769235456,0,5
2015-08-30,-0.7223501824000031,0,2
2015-08-31,58.4021794816,0,3
2015-09-01,20.010133913600004,0,6
2015-09-02,39.5982574592,6,12
2015-09-03,30.320771481599998,0,6
2015-09-04,15.0520067072,1,3
2015-09-05,-16.5526873088,0,0
2015-09-06,-6.911833292800004,0,0
2015-09-07,7.993341337599997,0,1
2015-09-08,22.958810112000002,0,4
2015-09-09,59.7382449152,1,15
2015-09-10,46.181424230400005,5,11
2015-09-11,43.5695101952,0,5
2015-09-12,-11.9692391424,0,13
2015-09-13,-7.284591718400007,0,9
2015-09-14,35.047169331199996,0,3
2015-09-15,21.281278566399997,0,4
2015-09-16,24.9409181696,2,4
2015-09-17,38.813477683200006,1,1
2015-09-18,21.404677427200006,0,9
2015-09-19,-10.810356940799998,0,0
2015-09-20,-9.455193292800002,0,2
2015-09-21,19.796161228799996,3,1
2015-09-22,33.564833484800005,0,2
2015-09-23,70.2198649856,3,7
2015-09-24,8.603995340800004,0,3
2015-09-25,33.887071539199994,1,0
2015-09-26,8.7819405312,0,0
2015-09-27,-15.199178035200003,0,0
2015-09-28,-7.231127449600006,4,3
2015-09-29,29.192132812799997,7,4
2015-09-30,36.7557260288,0,2
2015-10-01,0.6060211200000047,0,3
2015-10-02,11.400601497599999,5,3
2015-10-03,-4.694973849599998,2,0
2015-10-04,2.0035212288000013,1,2
2015-10-05,41.196898304,3,2
2015-10-06,47.282121523200004,1,6
2015-10-07,30.8481282048,0,8
2015-10-08,61.325524275199996,0,5
2015-10-09,14.572150784000002,5,7
2015-10-10,-21.247856435200006,0,4
2015-10-11,-4.955523993600007,0,2
2015-10-12,1.3437980671999963,2,8
2015-10-13,34.9247104,5,2
2015-10-14,14.959775948800004,2,2
2015-10-15,11.028138905600002,0,3
2015-10-16,5.4567802880000045,5,5
2015-10-17,-9.542211174399997,0,1
2015-10-18,-1.8260312064000024,1,5
2015-10-19,21.464144896,5,4
2015-10-20,30.5856100352,10,13
2015-10-21,17.646008217600002,0,9
2015-10-22,1.7008948224000005,0,5
2015-10-23,6.893372928,2,6
2015-10-24,0.5963095040000006,0,9
2015-10-25,-6.593595699200002,0,1
2015-10-26,42.9686818816,4,6
2015-10-27,30.575932006400002,5,6
2015-10-28,36.2498953216,3,8
2015-10-29,13.3924050944,1,3
2015-10-30,18.046604799999997,1,2
2015-10-31,-5.730106777600003,0,0
2015-11-01,-10.028800614400003,0,2
2015-11-02,23.565845606399996,3,7
2015-11-03,30.221643776,1,8
2015-11-04,17.553625395200005,6,8
2015-11-05,23.1813419008,1,14
2015-11-06,27.2396030976,0,5
2015-11-07,9.9466351616,0,3
2015-11-08,11.387982028799996,0,5
2015-11-09,30.386041446399997,0,7
2015-11-10,17.01661952,0,11
2015-11-11,9.552390656,0,7
2015-11-12,9.3361156096,5,9
2015-11-13,22.5593644032,1,7
2015-11-14,-9.263312588799998,0,1
2015-11-15,-2.7860876288000007,0,0
2015-11-16,35.2229047296,0,3
2015-11-17,20.116964864000003,2,7
2015-11-18,32.7862330368,1,4
2015-11-19,28.9392160768,4,3
2015-11-20,27.834353663999998,0,7
2015-11-21,-10.986883379200002,1,0
2015-11-22,4.983776255999995,0,4
2015-11-23,42.859598336,11,10
2015-11-24,36.9454734336,5,11
2015-11-25,29.1112476672,0,9
2015-11-26,-5.134673715200002,0,3
2015-11-27,-0.8271171584000001,0,1
2015-11-28,-1.973723648,0,0
2015-11-29,12.399267327999999,0,0
2015-11-30,33.3829757952,7,8
2015-12-01,20.5910475776,1,13
2015-12-02,15.343978700800003,0,5
2015-12-03,30.302757990400004,0,7
2015-12-04,53.9082235904,1,6
2015-12-05,-14.189473792000001,0,5
2015-12-06,-4.739250483200006,3,3
2015-12-07,11.298296934399996,0,17
2015-12-08,24.2145888256,3,3
2015-12-09,41.4332592128,0,6
2015-12-10,20.676061696,0,5
2015-12-11,24.85467136,0,8
2015-12-12,-8.726891417600001,0,0
2015-12-13,-11.326134784000002,0,1
2015-12-14,18.263794380799997,0,3
2015-12-15,29.0429800448,1,10
2015-12-16,46.3319689216,2,8
2015-12-17,44.704272896000006,0,10
2015-12-18,40.54628352,0,15
2015-12-19,-2.7917290496000007,0,0
2015-12-20,-7.487826124800005,1,0
2015-12-21,63.4813246464,2,10
2015-12-22,26.27533312,0,7
2015-12-23,-0.7422689280000014,0,6
2015-12-24,-7.278547865600004,0,4
2015-12-25,-11.746186751999998,4,0
2015-12-26,-7.533384601599997,0,0
2015-12-27,-5.161075507199999,0,2
2015-12-28,22.4994830336,0,1
2015-12-29,9.120459366400004,0,14
2015-12-30,9.340480512000003,1,2
2015-12-31,1.9265193984000017,0,4
2016-01-01,-5.2409457664,2,0
2016-01-02,-0.8833601536000013,13,0
2016-01-03,0.6315391999999989,1,1
2016-01-04,23.71610368,0,11
2016-01-05,27.225051648,5,7
2016-01-06,57.8683923456,3,12
2016-01-07,42.6712174592,14,9
2016-01-08,14.395466035199995,3,13
2016-01-09,-15.157699993600005,0,3
2016-01-10,1.1082716159999944,3,2
2016-01-11,25.9711762432,1,14
2016-01-12,37.9141485568,10,9
2016-01-13,21.300480921600002,7,5
2016-01-14,23.869467750400002,6,8
2016-01-15,19.416244940800006,2,10
2016-01-16,-15.682130534400002,0,2
2016-01-17,-4.1071406080000035,1,4
2016-01-18,93.9529884672,0,12
2016-01-19,47.761105305600005,1,12
2016-01-20,18.433644544,0,7
2016-01-21,13.471545241599998,4,9
2016-01-22,28.451801702399997,2,16
2016-01-23,-19.8345954304,0,5
2016-01-24,-10.767824076800006,0,12
2016-01-25,12.771970969599996,1,5
2016-01-26,28.469451776000007,0,11
2016-01-27,56.40582543360001,1,10
2016-01-28,24.465210060800004,1,9
2016-01-29,25.60487424,2,11
2016-01-30,-12.111518310400001,0,1
2016-01-31,-7.648352051200005,0,4
2016-02-01,37.94230261759999,1,9
2016-02-02,48.0321458176,1,10
2016-02-03,39.179180953599996,2,13
2016-02-04,28.233090662400002,0,14
2016-02-05,9.876393369600002,5,5
2016-02-06,-15.0726953984,0,14
2016-02-07,-7.902034432000004,0,17
2016-02-08,20.167760179199995,1,12
2016-02-09,31.634640486400002,4,23
2016-02-10,40.560560025600005,0,9
2016-02-11,24.672775884800004,0,20
2016-02-12,23.553716224000002,0,4
2016-02-13,-6.976218214399999,0,4
2016-02-14,2.2833830911999957,0,2
2016-02-15,14.962626252799996,0,6
2016-02-16,-10.494909747200001,0,6
2016-02-17,-7.128688947200001,1,1
2016-02-18,-3.975975219199997,1,9
2016-02-19,-0.7124859903999958,0,13
2016-02-20,3.022867558400004,3,5
2016-02-21,11.056792371200002,2,7
2016-02-22,19.760212377600002,3,12
2016-02-23,-0.8855264255999984,4,25
2016-02-24,24.583241727999997,1,16
2016-02-25,12.853701529599999,0,8
2016-02-26,10.840355327999998,2,7
2016-02-27,7.870339993599998,0,11
2016-02-28,2.2933843967999987,0,0
2016-02-29,35.5567978496,0,13
2016-03-01,27.6434724864,2,14
2016-03-02,25.8317456384,4,21
2016-03-03,22.803755929599998,2,17
2016-03-04,20.3012184064,1,12
2016-03-05,-4.5868504064000035,2,10
2016-03-06,-0.7638378496000033,0,1
2016-03-07,27.222299033599995,4,10
2016-03-08,26.068833792,1,25
2016-03-09,30.998519603200002,4,13
2016-03-10,38.882169344000005,1,9
2016-03-11,20.903454208,3,11
2016-03-12,-17.4999708672,0,7
2016-03-13,1.7786305535999958,3,9
2016-03-14,31.8086189056,4,8
2016-03-15,32.741865984,0,10
2016-03-16,18.7307646976,2,8
2016-03-17,21.7096474624,0,8
2016-03-18,4.4862416896,0,0
2016-03-19,-8.1444281344,0,4
2016-03-20,-5.480124518400002,2,11
2016-03-21,22.9566329856,0,9
2016-03-22,38.7735109632,2,11
2016-03-23,43.45862184960001,0,15
2016-03-24,55.4832827392,1,7
2016-03-25,20.4237572096,0,12
2016-03-26,-17.140841267200003,0,3
2016-03-27,-11.210674278400006,0,4
2016-03-28,12.695980031999996,1,12
2016-03-29,53.6114398208,0,3
2016-03-30,72.5910344704,0,6
2016-03-31,22.687582822400003,2,6
2016-04-01,-2.0213236736000013,0,10
2016-04-02,-5.253439999999998,0,4
2016-04-03,-9.398107136000004,9,3
2016-04-04,16.593918566399996,0,11
2016-04-05,11.8650930176,0,8
2016-04-06,36.5092110336,0,9
2016-04-07,11.518363750400006,1,16
2016-04-08,3.040905011200003,6,12
2016-04-09,-9.572073574400001,0,6
2016-04-10,-6.112606412800002,0,4
2016-04-11,15.851646259199999,0,13
2016-04-12,25.8987941888,0,8
2016-04-13,50.305147904,0,17
2016-04-14,38.3758210048,0,11
2016-04-15,27.3544322048,2,21
2016-04-16,-19.038179635200002,0,8
2016-04-17,-8.975230668800005,1,6
2016-04-18,38.0795498496,1,19
2016-04-19,33.818291200000004,0,16
2016-04-20,-1.3489162239999999,2,12
2016-04-21,7.569211084799999,0,8
2016-04-22,29.516565913600004,1,9
2016-04-23,-11.724854886399996,1,2
2016-04-24,-8.125610188800003,0,6
2016-04-25,14.954751487999996,0,11
2016-04-26,23.168420249600004,1,14
2016-04-27,17.121089536000003,0,8
2016-04-28,31.8785445888,1,17
2016-04-29,15.7574542336,2,17
2016-04-30,-13.22638336,0,2
2016-05-01,-7.159398502400003,0,4
2016-05-02,13.390956748799997,0,6
2016-05-03,7.90946304,0,20
2016-05-04,31.746127360000003,0,17
2016-05-05,12.005881241600001,0,20
2016-05-06,30.279584972800002,0,11
2016-05-07,-8.923461427199998,0,6
2016-05-08,-7.867238912000004,0,7
2016-05-09,20.21858304,0,4
2016-05-10,38.459933184,0,6
2016-05-11,19.794326732800002,0,4
2016-05-12,19.120336895999998,0,7
2016-05-13,40.9562507264,0,14
2016-05-14,2.5366057984,0,3
2016-05-15,-6.620493926400004,0,0
2016-05-16,27.857307647999995,0,7
