,tensorflow/models,pytorch/vision,huggingface/transformers
2020-10-27,3.6081318891875,7,21
2020-10-28,4.4160273382406245,1,11
2020-10-29,-2.0057193525703125,0,21
2020-10-30,1.6139338149375,10,10
2020-10-31,-3.412638308132813,0,0
2020-11-01,13.260995046857813,0,2
2020-11-02,-3.630712503745313,2,15
2020-11-03,1.990200106910938,2,14
2020-11-04,-2.2408237544703127,2,13
2020-11-05,2.0287286094968744,2,10
2020-11-06,3.606704011857812,6,19
2020-11-07,4.990900238973437,0,2
2020-11-08,-1.8556016474140624,0,7
2020-11-09,0.620160138515625,7,19
2020-11-10,5.700572136726563,3,22
2020-11-11,0.44774736595624987,0,11
2020-11-12,2.164104947070313,2,9
2020-11-13,4.046991177204688,0,11
2020-11-14,-0.6212746185250007,0,0
2020-11-15,-2.6471833485218745,0,1
2020-11-16,3.5652670393562502,6,10
2020-11-17,3.5721826332374995,0,14
2020-11-18,2.9864733686765623,4,26
2020-11-19,1.753412670825,4,19
2020-11-20,1.9759267594906254,3,6
2020-11-21,-3.0075021547734373,0,0
2020-11-22,-1.5009148554265623,0,1
2020-11-23,2.0481442165515626,0,17
2020-11-24,2.4177738486718745,0,10
2020-11-25,2.943073428242187,0,5
2020-11-26,0.513548538759375,2,6
2020-11-27,-1.0391579319749997,5,12
2020-11-28,-1.3096113999921875,0,1
