,vuejs/core,sveltejs/svelte,facebook/react
2020-05-07,7.2146172409531255,0,1.3944781823999994
2020-05-08,-2.053539311732811,0,1.7875217407999995
2020-05-09,-1.2682982955999984,0,-0.09031925759999959
2020-05-10,-0.9026312175624982,0,-0.6210941952000002
2020-05-11,10.418299030737503,3,1.8800424959999997
2020-05-12,-1.537661795857812,0,9.6300531712
2020-05-13,-0.8446322528562494,2,2.980013670400001
2020-05-14,-0.4971191624312497,0,1.3433554944
2020-05-15,7.627805715107813,1,3.8247325695999996
2020-05-16,-1.0528739228234374,0,-2.4159184896
2020-05-17,2.4952178625,16,-1.3113619456000005
2020-05-18,12.34996934125,0,2.1095606271999996
2020-05-19,-1.7055514431718755,2,1.7318567936
2020-05-20,-0.8918213778953124,2,1.6278355968000007
2020-05-21,1.4622164000000004,4,8.6022311936
2020-05-22,0.39428768000000125,0,-2.7187272703999996
2020-05-23,-0.5155502916249992,0,0.7423883263999995
2020-05-24,-0.37357807153749933,0,-1.1935105024000001
2020-05-25,-0.24274799029687438,1,-0.6846745600000004
2020-05-26,0.7975193731890631,6,3.493410304
2020-05-27,-0.25162585796718717,1,9.7971606528
2020-05-28,-0.08034940499999993,1,6.1790896128
2020-05-29,1.9412696777187501,1,3.9058572288000004
2020-05-30,-0.24702851808750004,0,-2.9409469440000002
2020-05-31,-0.11451560253593748,0,-1.4925194240000008
2020-06-01,-0.07016201250000001,1,-0.02594990080000059
2020-06-02,-0.05241869624999981,6,-0.9574476800000002
2020-06-03,-0.04180181301562487,0,-0.6863559680000002
2020-06-04,-0.0347228775359374,0,-0.5514843135999994
2020-06-05,0.9778126075000001,0,-0.4187393023999992
2020-06-06,-0.11913662603125004,1,-0.23847413759999925
2020-06-07,-0.061797705071874987,0,-0.10771425279999976
2020-06-08,-0.028500000000000022,10,-0.01692672000000001
2020-06-09,11.9793375,3,-0.01438771199999994
2020-06-10,2.783883249999999,6,-0.012469350399999964
2020-06-11,11.0468379875,0,1.0
2020-06-12,20.266906303749998,1,2.8
2020-06-13,-3.1115183130156265,0,0.32000000000000006
2020-06-14,-1.6164498525359376,0,-0.4880000000000002
2020-06-15,10.90263885,0,0.7423999999999998
2020-06-16,1.966251595000002,1,1.625664
2020-06-17,3.3882928088125013,0,0.3893632
2020-06-18,-1.5837481124937494,0,-0.5117491200000002
2020-06-19,-0.9794264838312483,0,1.704803328
2020-06-20,-0.7298401167749984,0,-0.6132952063999998
2020-06-21,-0.5104984057906234,0,-0.31689656320000004
2020-06-22,-0.2663561549999992,0,-0.19178967040000008
2020-06-23,0.7749953963125007,9,4.864130048
2020-06-24,0.7054720362562504,1,-1.1092434943999996
2020-06-25,11.773563024778126,5,1.5198159871999999
2020-06-26,11.684505737320311,0,1.3136772095999998
2020-06-27,0.11083749999999859,6,-0.756775424
2020-06-28,-1.1637792500000006,1,-0.40861870080000023
2020-06-29,8.2622712375,0,0.7346559999999999
2020-06-30,5.556730791250001,1,7.5970944
2020-07-01,4.465551090734375,0,11.15613184
2020-07-02,1.4740688169484377,0,-1.425057792
2020-07-03,-0.24922318497343654,0,-1.9202288640000011
2020-07-04,0.05695005786562635,0,-1.1320501248000006
2020-07-05,-0.7140720714984362,0,-0.7824555008000003
2020-07-06,8.559036941178126,0,6.4204748799999996
2020-07-07,5.759744484109375,11,5.133552128
2020-07-08,7.609604671067188,2,7.6515239936
2020-07-09,11.349738302904687,0,2.7833515008000007
2020-07-10,6.806183736987499,0,7.2379230208
2020-07-11,-0.07704681687343751,0,-3.3988907008000004
2020-07-12,-0.41070502805156184,0,-1.7457536000000013
2020-07-13,6.939460543714064,3,5.8015513599999995
2020-07-14,5.420290946609376,3,-0.31270502399999955
2020-07-15,16.31160695731719,0,6.304800563200001
2020-07-16,8.196521051357813,0,2.3669891072000007
2020-07-17,7.382938216723438,2,2.648513024
2020-07-18,-2.5122208051078125,0,-2.2486452223999995
2020-07-19,10.540641654895314,0,-1.2275671040000005
2020-07-20,2.790361324412501,1,2.2283673599999996
2020-07-21,14.176573294589064,4,0.8063221760000003
2020-07-22,-2.806805181396875,0,1.8787013632
2020-07-23,4.404877614217189,0,0.7691820032000003
2020-07-24,-1.720081251318749,3,1.9068730368000004
2020-07-25,-1.0271984080515602,0,-0.18209331199999967
2020-07-26,-0.7117909428593735,0,0.18849484799999983
2020-07-27,5.495144562562501,0,9.34055424
2020-07-28,21.977172564490626,2,-0.41817497599999953
2020-07-29,-0.844059345929689,0,4.4839707648
2020-07-30,0.3930561819249996,1,0.9376223231999998
2020-07-31,-1.1268848780937502,0,6.3250715648
2020-08-01,-0.7693311152156229,0,-1.5560173568
2020-08-02,-0.5479823249999984,0,-1.5096824832000006
2020-08-03,7.557153035000002,1,2.0450021375999996
2020-08-04,2.8288775831562503,0,-0.3061807103999994
2020-08-05,1.9210242679250003,8,3.005796352
2020-08-06,5.057502373142188,0,4.624988467200001
2020-08-07,-1.050234331103125,2,2.0573782016
2020-08-08,-0.5838817050718745,0,-1.7516444671999998
2020-08-09,-0.4027505999999994,0,-0.9433649152000003
2020-08-10,-0.313722869999999,0,6.4205776896
2020-08-11,-0.2571078266249992,2,-0.8294210559999997
2020-08-12,1.7822827639000005,10,0.8957805567999997
2020-08-13,3.671137473309375,1,3.9307042815999997
2020-08-14,11.427393564298438,2,3.3528894464000003
2020-08-15,-1.4873931152156261,0,-0.8407189503999999
2020-08-16,-0.6953250000000003,0,-1.1256150016000004
2020-08-17,3.5431165,2,5.32201216
2020-08-18,7.2612589750000005,0,1.2978216960000006
2020-08-19,10.7517635575,0,4.5210493952
2020-08-20,5.104544438968749,1,4.0184416255999995
2020-08-21,4.261154687865625,1,0.7724603392000002
2020-08-22,2.3648178336687504,0,-0.773228032
2020-08-23,0.6001817195687511,0,-1.2055152640000004
2020-08-24,4.961290615000001,0,3.2458679295999997
2020-08-25,7.6742407779375,0,-0.36169523199999976
2020-08-26,7.25824914323125,1,2.0276796416
2020-08-27,-1.9204305252249998,2,0.8158829568000003
2020-08-28,-0.10468314904062415,0,4.9452486656
2020-08-29,1.1739363441546888,0,-0.7746499583999995
2020-08-30,0.23416091522187654,0,-1.0358469632000005
2020-08-31,0.398696923825001,1,0.3875869695999996
2020-09-01,2.4848285380843755,2,1.3635640320000002
2020-09-02,8.33270705139375,0,2.1772811264
2020-09-03,0.7087374975359373,0,3.9544052736
2020-09-04,2.1597133559265624,2,4.442227404800001
2020-09-05,-0.7695219680156251,1,-1.9649276928
2020-09-06,-0.4781039373171867,1,-0.9815046144000004
2020-09-07,-0.3488215018374992,0,0.39713832959999973
2020-09-08,-0.26392736680156165,0,0.36119244799999994
2020-09-09,-0.21162133283281187,1,1.3726150656
2020-09-10,-0.17298480474843703,13,5.1966917632000005
2020-09-11,-0.12800738760468716,1,1.3474930688000004
2020-09-12,-0.04550264411874988,0,-0.38380902399999983
2020-09-13,-0.025196557607812434,1,-0.9159809024000002
2020-09-14,11.0,0,3.4859724799999996
2020-09-15,21.9,10,-0.174188032
2020-09-16,8.204999999999998,0,0.18650869759999966
2020-09-17,-1.448500000000002,0,1.2983725055999997
2020-09-18,10.5222125,4,2.1551260672000003
2020-09-19,-2.2110217499999987,0,-1.0786499583999998
2020-09-20,-1.3112548874999979,0,-0.5286469632000002
2020-09-21,-0.9647036962499982,1,4.6626589696
2020-09-22,2.2307446555781274,2,4.753221632000001
2020-09-23,0.05894775149531406,0,0.20134256640000014
2020-09-24,-0.7024628977484364,6,-0.24199690240000038
2020-09-25,-0.36558004591093696,2,2.0919750656
2020-09-26,-0.21370610872343698,0,-1.1733818368
2020-09-27,-0.1697989804312495,0,-0.6479680512000003
2020-09-28,0.9443972125000002,0,1.5641215999999998
2020-09-29,-0.14644310124999996,9,0.25930752000000035
2020-09-30,-0.08479863529687492,1,2.3604367360000005
2020-10-01,-0.06326487062343743,4,3.0421953536000004
2020-10-02,-0.029061352535937404,2,-0.24530657280000012
2020-10-03,-0.016116749999999947,0,-0.8043044864000002
2020-10-04,-0.01316201249999996,1,-0.4766016512000002
2020-10-05,7.98890630375,0,2.68670976
2020-10-06,4.1904316869843745,0,0.15726745600000014
2020-10-07,2.1316011474640617,0,-0.6373577728000002
2020-10-08,5.247,0,2.6322318336
2020-10-09,-0.04280000000000017,0,2.1393143808
2020-10-10,0.3122535000000004,0,-1.0144731135999998
2020-10-11,-0.5638673499999994,0,-0.48329175040000033
2020-10-12,-0.400384882499999,0,0.6839910399999998
2020-10-13,17.682635977125003,0,1.5625021440000002
2020-10-14,-1.0640647991156258,0,6.3303098368
2020-10-15,5.9234598582734375,0,1.2674640896000002
2020-10-16,-1.3648621444515632,0,5.616456704
2020-10-17,-0.7864801244812487,0,-1.1493071871999998
2020-10-18,-0.5282311655515616,1,-1.2481088512000007
