,minio/minio,seaweedfs/seaweedfs,ceph/ceph
2018-11-30,4.0,0.0,47.0
2018-12-01,0.5999999999999996,0.0,9.0
2018-12-02,-0.28000000000000025,1.0,13.0
2018-12-03,1.841,7.9,20.0
2018-12-04,1.68885,9.155,30.0
2018-12-05,5.6248705,3.6114999999999986,38.0
2018-12-06,2.1842352,2.801337499999999,73.0
2018-12-07,0.2741382024999998,3.9085832499999995,36.0
2018-12-08,-0.5289254483124999,0.8287789875000005,8.0
2018-12-09,-0.35619624815937434,5.0801302037500005,4.0
2018-12-10,0.7559017299640631,-1.2256717580156244,35.0
2018-12-11,0.7106911564687505,3.2435281183390634,114.0
2018-12-12,5.696900703896875,-0.9638992316937494,33.0
2018-12-13,1.2058493155843748,-0.578223437937499,46.0
2018-12-14,5.3906457494875,0.6272394790078132,20.0
2018-12-15,1.067455879376562,1.6347535572781258,1.0
2018-12-16,-0.6886526150359373,1.5628399337890628,3.0
2018-12-17,-0.42328120874999964,8.554644366834376,33.0
2018-12-18,6.687157415734376,1.8375695997843744,63.0
2018-12-19,7.051121131948438,1.1422849979374998,27.0
2018-12-20,0.6857983018703122,-0.71181592264375,38.0
2018-12-21,-0.9219159437468751,2.568886278750001,75.0
2018-12-22,0.4409675243343756,7.3778820194843755,13.0
2018-12-23,1.495353008753126,-0.1928562335671875,7.0
2018-12-24,-0.5241907925718743,0.2470028651468752,7.0
2018-12-25,-0.3336854737499994,1.4024948640375003,2.0
2018-12-26,0.7402857138906256,1.3863677456296883,4.0
2018-12-27,2.685032385623438,12.448084278860938,1.0
2018-12-28,1.5232770411812502,5.360845856178124,1.0
2018-12-29,1.5822845736781248,6.469941728453124,2.0
2018-12-30,-0.42791820551562515,1.314942729517187,3.0
2018-12-31,0.7473602714328127,3.7254771454468756,8.0
2019-01-01,-0.2766349675718748,1.716366166948438,17.0
2019-01-02,0.8308617662500004,6.890553716432814,36.0
2019-01-03,-0.2299069267656248,-1.5407079698531243,109.0
2019-01-04,0.8487222909171878,1.0786995019750012,105.0
2019-01-05,0.7888626738609377,2.1250298684234386,5.0
2019-01-06,-0.21475884360312492,4.161920126873438,5.0
2019-01-07,0.882491848678125,0.9882157219156253,18.0
2019-01-08,1.828107174484375,0.23655968856406284,38.0
2019-01-09,3.6987282012140623,2.413830228273438,38.0
2019-01-10,2.4426529244843747,6.318270163267188,33.0
2019-01-11,0.40968293871406225,-0.11427300028750009,54.0
2019-01-12,-0.42710375926562505,0.3283762227187501,15.0
2019-01-13,-0.2765126780515621,1.4501005996312504,3.0
2019-01-14,1.799228926214063,-0.5748752776859367,44.0
2019-01-15,2.6465834944843754,1.6363096275390632,49.0
2019-01-16,7.482486948932813,2.5544395556625004,52.0
2019-01-17,1.9064859416156246,2.424636572167188,31.0
2019-01-18,1.1397809545593747,6.359336042532813,57.0
2019-01-19,-0.6919858706234375,-1.0676030020171878,8.0
2019-01-20,4.576126872464063,-0.5348755580515623,17.0
2019-01-21,0.1904050700000004,-0.36369725356718713,13.0
2019-01-22,4.42761093521875,2.728541114928126,13.0
2019-01-23,5.10652824838125,1.4952789977187504,68.0
2019-01-24,1.8818393245171876,-0.5059178203687498,31.0
