,grafana/grafana,elastic/kibana,getsentry/sentry
2021-09-07,20,41,25.343443968
2021-09-08,19,53,3.6685704192000035
2021-09-09,23,43,11.360986214400002
2021-09-10,21,26,2.1835770880000034
2021-09-11,0,0,-11.750267187199999
2021-09-12,1,1,-4.963452313600001
2021-09-13,26,41,27.8670464
2021-09-14,18,41,10.340753920000001
2021-09-15,25,46,13.535954944000002
2021-09-16,17,31,2.010070425600002
2021-09-17,22,6,2.770320998400001
2021-09-18,0,3,-13.9613609984
2021-09-19,1,5,-6.311829708800002
2021-09-20,23,25,27.003824639999998
2021-09-21,15,31,17.657136128
2021-09-22,14,39,14.773218099200001
2021-09-23,24,45,7.915781632000002
2021-09-24,2,3,-2.086530867199997
2021-09-25,2,0,-15.686077952000002
2021-09-26,0,3,-7.361042022400002
2021-09-27,17,35,21.29595904
2021-09-28,18,39,21.125787648
2021-09-29,26,41,18.153450803200002
2021-09-30,21,32,2.0522827776000057
2021-10-01,21,28,-1.0869230591999965
2021-10-02,0,2,-12.510701363199999
2021-10-03,0,1,-8.416530022400002
2021-10-04,14,58,23.028477439999996
2021-10-05,12,59,5.200780288000001
2021-10-06,22,61,29.8407007232
2021-10-07,19,51,7.221689856000005
2021-10-08,15,12,30.610417561600002
2021-10-09,0,2,-29.654524415999997
2021-10-10,0,2,-11.572243558400004
2021-10-11,18,42,7.052477849599997
2021-10-12,27,64,22.506136064
2021-10-13,15,57,6.380869529600002
2021-10-14,23,56,7.457611776
2021-10-15,15,51,6.317384908800001
2021-10-16,1,6,-17.1769678848
2021-10-17,0,5,-7.495404953600002
2021-10-18,21,57,29.660226559999998
2021-10-19,22,80,10.260311552000001
2021-10-20,27,69,7.6884953088
2021-10-21,22,68,4.772387225600003
2021-10-22,18,5,13.917859840000002
2021-10-23,0,1,-18.065259007999998
2021-10-24,0,0,-8.344608563200001
2021-10-25,15,48,15.051394559999999
2021-10-26,26,75,10.443676672
2021-10-27,24,33,12.051044044800003
2021-10-28,18,39,7.8325566464000005
2021-10-29,21,46,11.812540416000001
2021-10-30,0,8,-18.012841369599997
2021-10-31,0,0,-7.494908416000001
2021-11-01,16,38,14.5454482432
2021-11-02,36,70,5.212042240000001
2021-11-03,21,53,18.86320384
2021-11-04,17,44,24.104528998400003
2021-11-05,20,41,-2.0252648447999952
2021-11-06,2,2,-16.2062036992
2021-11-07,1,2,-8.065881190400003
2021-11-08,16,36,13.215388159999996
2021-11-09,28,54,20.363584512
2021-11-10,25,43,14.791143628800004
2021-11-11,27,69,9.403185971200003
2021-11-12,20,8,-0.5868738559999969
2021-11-13,1,1,-12.818100940799999
2021-11-14,2,0,-8.292966604800002
2021-11-15,26,47,26.2038085632
2021-11-16,23,60,0.1718794240000019
2021-11-17,36,35,0.2321273856000019
2021-11-18,31,39,6.955371315200001
2021-11-19,36,40,1.6594130944000014
2021-11-20,2,1,-9.9003287552
2021-11-21,0,2,-5.252523315200001
2021-11-22,17,36,15.870530969599999
2021-11-23,25,49,21.152186368000002
2021-11-24,36,45,17.567682867200002
2021-11-25,16,25,-5.619901644799995
2021-11-26,20,6,-4.173729894399999
2021-11-27,0,2,-9.775605350400001
2021-11-28,0,1,-4.949542707200003
2021-11-29,31,40,17.749534003199997
2021-11-30,16,48,15.168077312000001
2021-12-01,25,49,15.151356108800002
2021-12-02,21,38,17.1601062912
2021-12-03,14,40,0.04974766080000137
2021-12-04,0,3,-16.5461676032
2021-12-05,0,0,-7.3841626112000025
2021-12-06,14,36,32.31861504
2021-12-07,10,59,-4.206720511999997
2021-12-08,10,47,0.3133693952000023
2021-12-09,10,40,24.8393797632
2021-12-10,4,10,1.3046236160000007
2021-12-11,0,0,-15.00882944
2021-12-12,0,0,-7.302527692800002
2021-12-13,18,40,4.6478284799999985
2021-12-14,27,37,38.267657215999996
2021-12-15,20,37,17.498203750400002
2021-12-16,18,34,21.874282188800006
2021-12-17,17,35,-10.055126630399997
2021-12-18,2,1,-17.6349421568
2021-12-19,1,0,-8.380825804800002
2021-12-20,23,31,6.660394803199996
2021-12-21,20,49,4.286318591999999
2021-12-22,11,36,1.3038297088000004
2021-12-23,9,25,4.887960576000001
2021-12-24,2,3,-9.744634675199999
2021-12-25,0,0,-4.117788160000001
2021-12-26,0,2,-2.236103065600001
2021-12-27,4,12,-1.430840320000001
2021-12-28,6,13,-0.09260902400000015
2021-12-29,1,4,2.7258369024
2021-12-30,4,5,-1.3102767103999993
2021-12-31,0,2,-1.2969596927999998
2022-01-01,0,2,-0.5967741952
2022-01-02,0,0,-0.2603520000000002
2022-01-03,8,4,17.8156288
2022-01-04,24,25,16.659824640000004
2022-01-05,19,28,14.128398848000002
2022-01-06,14,23,9.4762084352
2022-01-07,26,4,5.928851660800001
2022-01-08,0,0,-14.4943341568
2022-01-09,0,0,-6.269785600000002
2022-01-10,21,36,27.997061119999998
2022-01-11,18,37,9.296812544000002
2022-01-12,15,45,10.908152729600001
2022-01-13,19,29,8.527675084800002
2022-01-14,14,27,0.3465290751999994
2022-01-15,0,2,-13.671889715199999
2022-01-16,0,0,-7.099583692800003
2022-01-17,19,24,9.675758079999998
2022-01-18,15,44,10.244194816
2022-01-19,19,28,16.2577818624
2022-01-20,19,45,10.973917696
2022-01-21,22,3,6.9483679744000035
2022-01-22,1,0,-15.465653452799998
2022-01-23,1,3,-7.308895334400001
2022-01-24,17,28,12.6758572032
2022-01-25,17,45,29.124705792
2022-01-26,15,27,6.998037196800006
2022-01-27,21,41,24.687401164800004
2022-01-28,17,35,0.1253907456000043
2022-01-29,1,0,-19.747241881599997
2022-01-30,0,1,-8.756013875200003
2022-01-31,30,57,16.581833523199997
2022-02-01,22,65,13.277958656000001
2022-02-02,25,36,10.919135846400003
2022-02-03,33,33,5.399653580800003
2022-02-04,26,34,4.524290150400002
2022-02-05,1,2,-13.5577575424
2022-02-06,0,0,-7.519096320000002
2022-02-07,25,32,17.649300479999997
2022-02-08,39,34,13.078437376000002
2022-02-09,40,35,3.9480413184000014
2022-02-10,36,49,6.285389619200004
2022-02-11,33,41,4.078960230400002
2022-02-12,0,2,-13.164312678399998
2022-02-13,0,0,-5.783463116800002
2022-02-14,1,35,27.4430833664
2022-02-15,27,43,23.023169536
2022-02-16,25,48,7.072107110400005
2022-02-17,30,43,1.867338752000002
2022-02-18,28,2,0.6414507008000001
2022-02-19,2,0,-14.150077952000002
2022-02-20,0,0,-6.629202022400002
2022-02-21,17,14,4.757655039999998
2022-02-22,13,22,17.252930048
2022-02-23,20,37,36.8415532032
2022-02-24,25,34,1.857153945600004
2022-02-25,22,4,5.300682137600003
2022-02-26,1,0,-17.234376396800002
2022-02-27,0,1,-8.351085465600002
2022-02-28,17,30,21.942748159999997
2022-03-01,18,34,25.561841152
2022-03-02,27,24,20.952145100800003
2022-03-03,33,40,15.107021516800003
2022-03-04,23,32,11.225460736000002
2022-03-05,0,0,-23.087517593599998
2022-03-06,0,1,-12.325996032000003
2022-03-07,8,39,38.787132723199996
2022-03-08,11,41,6.467723776000003
2022-03-09,11,59,7.533820006400003
2022-03-10,12,46,1.9767275520000034
2022-03-11,11,3,9.5477241856
2022-03-12,1,0,-16.597545164799996
2022-03-13,0,0,-9.725064294400001
2022-03-14,17,37,30.4502557696
2022-03-15,18,61,25.640091648000002
2022-03-16,21,56,7.012257587200004
2022-03-17,19,38,11.637191168000001
2022-03-18,17,42,8.943406796800002
2022-03-19,1,2,-22.6105012224
2022-03-20,0,1,-9.895578726400004
2022-03-21,25,51,14.869020569599996
2022-03-22,19,36,10.161699328
2022-03-23,22,39,12.825344307200002
2022-03-24,18,64,11.288476876800004
2022-03-25,12,9,3.1817068544000016
2022-03-26,4,0,-15.5779121152
2022-03-27,0,3,-7.641464217600001
2022-03-28,0,59,26.51300864
2022-03-29,23,79,37.368429568
2022-03-30,26,58,32.581804851200005
2022-03-31,31,50,-6.130606182399994
2022-04-01,24,40,7.693420441600004
2022-04-02,2,3,-22.8562547712
2022-04-03,0,0,-11.124030361600004
2022-04-04,28,37,35.0707448832
2022-04-05,32,27,26.144885248
2022-04-06,35,32,0.8147372032000035
2022-04-07,19,44,29.085204889600003
2022-04-08,22,6,-2.902270463999997
2022-04-09,0,1,-23.4124857344
2022-04-10,0,1,-10.721247129600002
2022-04-11,15,41,20.2895967232
2022-04-12,33,39,17.293436416000002
2022-04-13,27,46,11.729514598400002
2022-04-14,23,52,8.859934105600004
2022-04-15,13,21,-3.748819251199997
2022-04-16,0,5,-14.7193680896
2022-04-17,0,2,-7.657970790400002
2022-04-18,4,28,23.33174528
2022-04-19,13,63,31.379984896000003
2022-04-20,41,39,18.566773350400005
2022-04-21,35,29,4.609234841600006
2022-04-22,22,5,1.131724902400002
2022-04-23,2,0,-19.484218368
2022-04-24,2,1,-8.906285977600003
2022-04-25,19,16,41.302982963199995
2022-04-26,22,33,12.016264704000001
2022-04-27,24,36,19.083847577600004
2022-04-28,38,29,12.630985011200003
2022-04-29,28,28,11.703758745600002
2022-04-30,0,1,-26.1922239488
2022-05-01,0,1,-11.237946163200004
2022-05-02,22,25,9.020487679999999
2022-05-03,26,36,33.531329536
2022-05-04,31,55,9.142732390400003
2022-05-05,36,27,21.702471168000002
2022-05-06,24,34,-3.9322766335999937
2022-05-07,0,0,-17.018277171199998
2022-05-08,1,1,-9.350381158400001
2022-05-09,6,27,33.62191104
2022-05-10,4,35,26.586359808
2022-05-11,8,48,15.018917171200002
2022-05-12,13,46,10.456030208000005
2022-05-13,8,2,-1.5225549823999955
2022-05-14,0,0,-7.3910551552
2022-05-15,2,3,-14.463667302400001
2022-05-16,28,35,33.6135730176
2022-05-17,35,50,14.558926643200003
2022-05-18,29,53,18.896390144
2022-05-19,30,45,8.700857446400008
2022-05-20,27,51,7.400659558400001
2022-05-21,5,0,-24.2145577984
2022-05-22,4,1,-10.675982848000004
2022-05-23,62,51,15.286932172799997
2022-05-24,36,70,19.4324616192
2022-05-25,39,61,13.456690790400003
2022-05-26,36,28,9.8876468224
2022-05-27,9,2,-11.0893548544
2022-05-28,1,0,-12.8246161408
2022-05-29,0,0,-6.472745574400002
2022-05-30,24,28,20.92004608
2022-05-31,39,38,15.958048256000001
2022-06-01,35,32,32.0006943744
2022-06-02,37,25,8.598402969600006
2022-06-03,32,33,12.148128153600002
2022-06-04,5,1,-23.239499980799998
2022-06-05,3,1,-10.569069568000003
2022-06-06,15,31,28.527155199999996
2022-06-07,33,52,18.353244160000003
2022-06-08,31,40,13.416788992
2022-06-09,38,44,-3.6933732351999957
2022-06-10,29,8,-3.985862963199999
2022-06-11,3,0,-13.90343168
2022-06-12,0,0,-6.845425356800002
2022-06-13,32,46,30.6883218432
2022-06-14,40,45,19.781724160000003
2022-06-15,24,49,23.451371008000002
2022-06-16,25,34,23.611966566400003
2022-06-17,34,25,-18.245035724799997
2022-06-18,1,1,-15.735663104000004
2022-06-19,0,2,-9.003110195200003
2022-06-20,30,34,5.191551999999996
2022-06-21,30,36,32.295695359999996
2022-06-22,40,28,23.895443968000006
2022-06-23,29,52,14.996422758400005
2022-06-24,21,24,4.541287424000004
2022-06-25,1,2,-23.075218944
2022-06-26,0,5,-9.865360793600004
2022-06-27,29,28,43.806194483199995
2022-06-28,22,49,12.529118208
2022-06-29,34,57,31.7411576832
2022-06-30,27,55,9.288216371200008
2022-07-01,2,6,-25.734788608
2022-07-02,0,1,-14.255351500800002
2022-07-03,0,1,-8.150726860800004
2022-07-04,17,22,-0.44867840000000303
2022-07-05,14,53,22.85218048
2022-07-06,39,39,30.486317056000004
2022-07-07,46,42,4.614332006400005
2022-07-08,27,50,2.389281075200003
2022-07-09,1,3,-16.5783054336
2022-07-10,0,2,-7.964216627200003
2022-07-11,19,45,40.066022399999994
2022-07-12,20,49,19.44576
2022-07-13,20,46,20.455019008000004
2022-07-14,37,51,10.040838860800005
2022-07-15,22,5,7.430283059200004
2022-07-16,1,2,-24.8315384832
2022-07-17,1,1,-10.954889318400003
2022-07-18,24,54,20.114395443199996
2022-07-19,37,52,16.17888
2022-07-20,33,53,23.045053952000004
2022-07-21,22,47,12.546438451200004
2022-07-22,23,54,7.6923668480000025
2022-07-23,7,1,-23.6535281664
2022-07-24,3,2,-9.194407731200002
2022-07-25,31,78,18.388436479999996
2022-07-26,28,70,22.384544255999998
2022-07-27,32,44,26.654515302400004
2022-07-28,22,48,20.201296486400004
2022-07-29,18,31,11.869581721600003
2022-07-30,0,1,-28.9294316544
2022-07-31,0,1,-12.231813734400003
2022-08-01,30,38,11.553445887999997
2022-08-02,30,51,46.0414687232
2022-08-03,42,62,30.997280256000003
2022-08-04,18,43,7.256752742400003
2022-08-05,5,7,-11.199749222399994
2022-08-06,0,1,-21.3383394304
2022-08-07,0,1,-10.430591385600005
2022-08-08,30,48,39.40025856
2022-08-09,26,58,15.707487232000005
2022-08-10,37,40,15.035586252800005
2022-08-11,34,30,20.447212236800006
2022-08-12,26,34,7.190605619200003
2022-08-13,2,3,-24.853626982399998
2022-08-14,0,4,-12.392398336000003
2022-08-15,9,31,32.49810943999999
2022-08-16,21,38,32.592913408
2022-08-17,21,32,18.414695219200006
2022-08-18,27,29,-2.5183153151999917
2022-08-19,15,3,11.450118144000001
2022-08-20,0,3,-24.659495833599998
2022-08-21,0,2,-11.654179225600004
2022-08-22,30,31,-3.0984795136000027
2022-08-23,22,46,-2.7536435200000016
2022-08-24,26,31,-6.09629696
2022-08-25,28,24,-3.5591037952
2022-08-26,34,24,-2.173328691199999
2022-08-27,1,3,-1.2213307392
2022-08-28,1,1,-0.6875501568
2022-08-29,12,29,79.8218668032
2022-08-30,19,42,11.865894912000009
2022-08-31,21,32,24.688184524800008
2022-09-01,28,44,9.748807372800002
2022-09-02,30,3,-19.784
2022-09-03,0,1,-15.074560000000002
2022-09-04,0,2,-9.422144000000005
2022-09-05,24,14,-0.4391296000000038
2022-09-06,28,41,20.718719999999998
2022-09-07,23,41,28.181367808000005
2022-09-08,20,41,16.314970316800007
2022-09-09,34,54,13.203213414400004
2022-09-10,1,2,-24.840008396799995
2022-09-11,0,3,-10.057174323200002
2022-09-12,27,42,55.8201208832
2022-09-13,22,52,12.805429248000003
2022-09-14,34,38,21.393842483200004
2022-09-15,23,56,37.759376281600005
2022-09-16,26,12,-9.614628659199994
2022-09-17,1,1,-28.508067328000003
2022-09-18,0,2,-13.342432358400004
2022-09-19,35,70,51.574522879999996
2022-09-20,42,108,17.807297536000007
2022-09-21,40,58,-0.24315586559999502
2022-09-22,29,66,-3.2595803135999972
2022-09-23,29,73,51.6696588288
2022-09-24,0,5,-38.570819891199996
2022-09-25,0,1,-14.549830860800002
2022-09-26,29,42,40.343820799999996
2022-09-27,47,58,22.242867200000003
2022-09-28,36,49,25.193414656000005
2022-09-29,23,47,8.962358681600001
2022-09-30,27,35,-17.9632488448
2022-10-01,1,2,-17.7172187136
2022-10-02,0,1,-10.484360089600004
2022-10-03,23,35,24.609448959999998
2022-10-04,49,76,26.819871232000004
2022-10-05,32,61,18.896641740800007
2022-10-06,29,46,15.569716633600006
2022-10-07,28,2,-6.202974719999997
2022-10-08,2,1,-19.3006275584
2022-10-09,0,2,-9.833678950400005
2022-10-10,32,34,32.7726456832
2022-10-11,47,46,13.844351488000001
2022-10-12,24,42,38.160139571200006
2022-10-13,25,35,18.868953292800008
2022-10-14,27,32,24.5596699648
2022-10-15,3,1,-34.7646449664
2022-10-16,2,1,-15.794647961600006
2022-10-17,31,35,51.577681203199994
2022-10-18,32,38,39.908232192
2022-10-19,42,48,21.148841676800004
2022-10-20,34,51,0.08448122880000142
2022-10-21,25,5,14.410994688000002
2022-10-22,3,1,-32.4499485696
2022-10-23,0,1,-16.063151718400004
2022-10-24,26,30,43.3487883264
2022-10-25,31,43,47.794641408000004
2022-10-26,26,34,-1.2181050367999902
2022-10-27,31,40,37.324346163200005
2022-10-28,25,32,-6.331383193599997
2022-10-29,0,3,-30.461995724800005
2022-10-30,0,3,-15.043624550400006
2022-10-31,27,38,36.691528806399994
2022-11-01,24,39,33.800853504
2022-11-02,32,55,28.569374617600005
2022-11-03,41,44,15.039389491200005
2022-11-04,28,36,-0.11952762880000023
2022-11-05,2,3,-28.604039168
2022-11-06,1,1,-13.616164556800005
2022-11-07,32,50,40.64595128319999
2022-11-08,40,57,18.367684608
2022-11-09,25,49,9.864315699200002
2022-11-10,26,42,7.1469462528000065
2022-11-11,21,5,2.9797185536000015
2022-11-12,2,2,-21.9771661312
2022-11-13,1,1,-10.760613785600004
2022-11-14,16,60,30.407247974399997
2022-11-15,17,54,52.3884562432
2022-11-16,30,64,16.007713280000004
2022-11-17,14,49,7.286155776000001
2022-11-18,26,42,5.107512524800001
2022-11-19,0,2,-24.841245696
2022-11-20,0,1,-13.805284659200003
2022-11-21,25,44,25.655484723199997
2022-11-22,38,41,22.351924736
2022-11-23,45,46,16.4140908544
2022-11-24,29,36,-9.428814745599997
2022-11-25,2,4,-10.3874719744
2022-11-26,0,1,-11.951807897600002
2022-11-27,0,1,-6.404133580800003
2022-11-28,32,48,27.8537680896
2022-11-29,30,60,32.076751872
2022-11-30,47,39,3.4638056448000043
2022-12-01,32,22,11.903561830400001
2022-12-02,27,33,-3.0404898815999992
2022-12-03,0,2,-12.7228765184
2022-12-04,1,2,-9.473303654400002
2022-12-05,16,33,31.37250048
2022-12-06,17,39,20.132481536
2022-12-07,26,33,21.796964966400004
2022-12-08,24,23,-3.264164454399996
2022-12-09,21,4,23.6526215168
2022-12-10,1,1,-25.874403942399997
2022-12-11,1,3,-11.409554227200003
2022-12-12,31,41,8.091291852799998
2022-12-13,32,23,17.076194816
2022-12-14,41,43,17.1981154304
2022-12-15,34,45,17.417638604800004
2022-12-16,15,35,7.533078016000005
2022-12-17,0,2,-17.7424576512
2022-12-18,0,1,-10.927778611200003
2022-12-19,34,37,17.005505843199998
2022-12-20,30,32,17.59376384
2022-12-21,31,37,24.631555072000005
2022-12-22,23,30,12.204608921600006
2022-12-23,11,10,-22.573194547199996
2022-12-24,0,1,-11.000135270400001
2022-12-25,1,2,-6.310831308800003
2022-12-26,5,5,-4.140710707200003
2022-12-27,6,13,-0.09691033600000054
2022-12-28,5,12,0.3363388416000004
2022-12-29,12,21,-2.7340755967999986
2022-12-30,4,9,0.7801767936000004
2022-12-31,0,1,-2.2046432256
2023-01-01,0,1,-0.7058523136000002
2023-01-02,7,3,-0.42229760000000016
2023-01-03,21,37,33.69828352
2023-01-04,31,54,19.168231424000002
2023-01-05,22,34,21.5337225216
2023-01-06,21,2,28.142539980800002
2023-01-07,2,1,-18.264665292799997
2023-01-08,0,1,-14.925562470400003
2023-01-09,25,43,54.2084352
2023-01-10,36,43,7.929487360000003
2023-01-11,32,35,48.429312512
2023-01-12,38,38,5.372592332800011
2023-01-13,44,26,23.0272280576
2023-01-14,1,2,-33.5184433152
2023-01-15,0,5,-16.441359360000003
2023-01-16,25,21,13.546842111999997
2023-01-17,39,44,21.259480575999998
2023-01-18,37,45,16.500318822400004
2023-01-19,38,39,11.268749721600006
2023-01-20,26,6,8.431607296000003
2023-01-21,2,0,-21.173523865599996
2023-01-22,1,2,-12.534620774400002
2023-01-23,48,36,41.022036992
2023-01-24,35,52,17.8873918464
2023-01-25,44,43,4.6884587520000025
2023-01-26,57,41,26.745886412800004
2023-01-27,60,49,4.759736115200003
2023-01-28,1,4,-26.2591581184
2023-01-29,0,3,-11.558375936000003
2023-01-30,54,56,32.8540540928
2023-01-31,43,49,22.835503104
2023-02-01,39,56,22.583181209600006
2023-02-02,47,59,27.830410342400008
2023-02-03,38,12,4.642501939200002
2023-02-04,0,3,-29.29483776
2023-02-05,0,1,-13.634751488000004
2023-02-06,26,53,31.694348799999997
2023-02-07,41,75,26.995054080000003
2023-02-08,26,59,9.949519360000004
2023-02-09,27,65,5.640278732800006
2023-02-10,25,46,38.056073420800004
2023-02-11,3,4,-33.259372134399996
2023-02-12,2,1,-15.407657984000002
2023-02-13,2,36,60.1942546432
2023-02-14,4,44,18.19683328
2023-02-15,0,57,22.1794304
2023-02-16,4,55,7.583051468800008
2023-02-17,1,4,14.256098508800008
2023-02-18,1,1,-33.3261487104
2023-02-19,0,1,-12.779315814400004
2023-02-20,15,20,-9.815761510400002
2023-02-21,16,68,27.199959551999996
2023-02-22,27,55,29.153953996800002
2023-02-23,33,42,12.235000934400006
2023-02-24,24,44,1.1571315712000043
2023-02-25,0,2,-19.287763763199997
2023-02-26,0,4,-10.189422489600002
2023-02-27,20,47,36.160843776
2023-02-28,30,33,32.0282430464
2023-03-01,31,36,12.575450112000006
2023-03-02,31,40,27.593026252800005
2023-03-03,32,3,-0.3265158143999969
2023-03-04,1,0,-26.4158574592
2023-03-05,0,1,-12.738972057600003
2023-03-06,40,38,28.102206566399996
2023-03-07,34,36,16.869654016000002
2023-03-08,48,43,3.4217539584000036
2023-03-09,37,38,25.301705625600004
2023-03-10,31,25,12.460595302400005
2023-03-11,1,5,-24.115833548799998
2023-03-12,1,2,-12.452392243200002
2023-03-13,18,4,35.8339192832
2023-03-14,25,7,24.720885248000002
2023-03-15,20,6,41.1433126912
2023-03-16,26,9,15.271834214400002
2023-03-17,21,3,-2.5232249855999953
2023-03-18,0,2,-26.9891913728
2023-03-19,1,3,-14.158955008000003
2023-03-20,36,37,41.363313049599995
2023-03-21,28,32,27.740619264000003
2023-03-22,41,34,2.528211353600007
2023-03-23,25,40,28.840079462400006
2023-03-24,0,21,4.491993292800004
2023-03-25,0,3,-29.5471357952
2023-03-26,0,2,-12.951016755200001
2023-03-27,23,40,36.9419428864
2023-03-28,38,37,38.146780160000006
2023-03-29,25,37,16.244646912000007
2023-03-30,43,45,9.134133452800008
2023-03-31,37,31,5.826892800000003
2023-04-01,1,2,-27.4588095488
2023-04-02,0,1,-13.103096115200003
2023-04-03,39,41,39.945254399999996
2023-04-04,26,37,24.916759040000002
2023-04-05,35,27,22.650288640000003
2023-04-06,19,41,3.4920484864000088
2023-04-07,12,2,-1.363875532799998
2023-04-08,0,1,-21.2791486464
2023-04-09,1,1,-11.701321113600002
2023-04-10,3,30,19.862598963199996
2023-04-11,33,55,28.977524224
2023-04-12,33,37,34.67272079360001
2023-04-13,47,42,13.06921830400001
2023-04-14,31,4,17.215804825600003
2023-04-15,2,1,-30.680181145599995
2023-04-16,0,1,-14.527708057600002
2023-04-17,29,54,46.316734566399994
2023-04-18,39,48,37.812184576
2023-04-19,30,50,24.240090726400005
2023-04-20,37,65,31.226223104000006
2023-04-21,37,49,-16.778291711999998
2023-04-22,2,5,-29.461844377600002
2023-04-23,0,5,-14.380429107200005
2023-04-24,36,40,31.845827686399996
2023-04-25,37,87,37.83886848
2023-04-26,35,67,20.367806464000004
2023-04-27,56,47,26.324388147200004
2023-04-28,53,27,26.6064830464
2023-04-29,1,2,-40.4586610688
2023-04-30,0,3,-18.1029115904
2023-05-01,13,22,35.155491839999996
2023-05-02,21,52,31.864411648
2023-05-03,33,52,41.336645939200004
2023-05-04,20,47,4.367298355200006
2023-05-05,27,62,19.752463872000007
2023-05-06,3,4,-38.16509583359999
2023-05-07,1,3,-16.206112972800003
2023-05-08,21,60,42.3147403264
2023-05-09,35,40,24.269293568000002
2023-05-10,41,35,15.638030131200004
2023-05-11,25,34,19.473260953600004
2023-05-12,27,30,22.507873075200003
2023-05-13,0,3,-38.020575027199996
2023-05-14,1,2,-15.957926809600004
2023-05-15,27,49,44.396908851199996
2023-05-16,27,46,47.4848566272
2023-05-17,22,45,21.784021913600007
2023-05-18,13,29,13.097562521600011
2023-05-19,0,2,2.713745100799997
2023-05-20,0,1,-32.8323416064
2023-05-21,0,2,-15.881057894400003
2023-05-22,33,34,22.249858559999996
2023-05-23,21,43,37.057224192
2023-05-24,22,40,22.77878958080001
2023-05-25,35,24,15.164587315200002
2023-05-26,33,41,13.9736270848
2023-05-27,0,3,-33.408473087999994
2023-05-28,0,2,-14.242764697600004
2023-05-29,8,13,5.2910815231999955
2023-05-30,29,36,56.110519296
2023-05-31,20,42,41.2503465984
2023-06-01,22,33,19.360179302400006
2023-06-02,27,34,0.9221288960000038
2023-06-03,1,2,-31.655510016
2023-06-04,0,2,-15.900532326400004
2023-06-05,22,35,44.42771456
2023-06-06,31,42,50.484157952000004
2023-06-07,22,49,6.567542988800007
2023-06-08,31,34,25.893713817600002
2023-06-09,14,32,10.780594176000001
2023-06-10,1,2,-33.9305747456
2023-06-11,2,1,-18.126054809600006
2023-06-12,23,35,49.2419006464
2023-06-13,18,52,49.275981312
2023-06-14,31,50,33.42248468480001
2023-06-15,28,63,23.59992033280001
2023-06-16,36,11,23.998160384000002
2023-06-17,4,1,-43.8505831424
2023-06-18,0,2,-23.648431001600002
2023-06-19,12,42,5.191546572799995
2023-06-20,27,79,27.58125312
2023-06-21,38,47,27.16081408
