,grafana/grafana,elastic/kibana,getsentry/sentry
2018-01-17,7,3.1357308928000025,17
2018-01-18,20,6.4277758976,20
2018-01-19,10,17.3628930048,6
2018-01-20,3,-6.811984281599999,1
2018-01-21,2,-3.360519065600002,0
2018-01-22,13,6.814966169599999,12
2018-01-23,13,6.566106112,9
2018-01-24,18,1.974743654400001,16
2018-01-25,35,5.5285573632,20
2018-01-26,19,2.2947231744000005,14
2018-01-27,3,-0.22751651839999942,0
2018-01-28,1,-2.4271449088,0
2018-01-29,22,10.65975552,6
2018-01-30,45,13.603246592000001,8
2018-01-31,58,5.8444632064,17
2018-02-01,41,6.301458944,13
2018-02-02,11,9.333647769599999,14
2018-02-03,6,-2.3349625855999996,1
2018-02-04,3,-2.414836838400001,0
2018-02-05,41,8.6496857088,5
2018-02-06,13,4.139580416000001,11
2018-02-07,8,7.2085619712,12
2018-02-08,14,20.6793510912,16
2018-02-09,17,2.7471758336,6
2018-02-10,1,-5.487495782400001,1
2018-02-11,0,-2.0332655616000013,0
2018-02-12,16,4.7976839168,9
2018-02-13,6,13.0147352576,18
2018-02-14,30,7.987461529600001,7
2018-02-15,21,-3.1350756352000007,16
2018-02-16,23,1.8651411456000004,22
2018-02-17,2,-2.976391679999999,2
2018-02-18,2,-1.6259978240000004,0
2018-02-19,13,1.9010964479999994,0
2018-02-20,19,2.5313427456000004,10
2018-02-21,29,11.253926195200002,16
2018-02-22,26,5.413452697600001,16
2018-02-23,6,13.5916894208,7
2018-02-24,1,-5.051885260800001,0
2018-02-25,1,-0.4545771520000015,0
2018-02-26,9,0.017136639999999037,7
2018-02-27,13,1.2625315839999995,24
2018-02-28,12,-1.7889774592000003,14
2018-03-01,8,-1.1397477375999996,11
2018-03-02,2,1.1583827968000007,15
2018-03-03,4,2.0504551424000015,0
2018-03-04,6,5.8767020032,0
2018-03-05,6,0.14008473600000015,22
2018-03-06,26,0.7243057151999996,30
2018-03-07,39,7.8840261632,25
2018-03-08,14,7.5539263488,23
2018-03-09,9,11.84290816,26
2018-03-10,2,-3.5728291839999997,0
2018-03-11,1,-1.4609184768000016,0
2018-03-12,20,9.2213429248,16
2018-03-13,37,3.5788664832000006,21
2018-03-14,26,3.8450173951999993,27
2018-03-15,22,5.822736691199999,24
2018-03-16,18,13.378433126400001,25
2018-03-17,1,-4.349960703999999,0
2018-03-18,1,-2.849023488000001,0
2018-03-19,29,8.2667954176,15
2018-03-20,38,9.7187531776,19
2018-03-21,11,4.5920649216000005,16
2018-03-22,32,10.9668344832,17
2018-03-23,38,1.7950420991999998,12
2018-03-24,6,-1.0979019776000003,1
2018-03-25,2,-0.945022668800001,0
2018-03-26,14,3.842865049599999,15
2018-03-27,21,-0.6700236799999999,21
2018-03-28,24,15.97394176,17
2018-03-29,6,3.119698636800001,27
2018-03-30,6,5.1035147264,5
2018-03-31,0,-3.9038079999999997,0
2018-04-01,0,-2.046746828800001,0
2018-04-02,5,4.6309506048,23
2018-04-03,20,7.7804751872,15
2018-04-04,19,7.7184731136,9
2018-04-05,21,1.1088095232000006,30
2018-04-06,11,1.9465095168,10
2018-04-07,1,-2.6464602112,0
2018-04-08,6,-1.4997569536000006,0
2018-04-09,22,5.005255679999999,16
2018-04-10,24,9.024009728,21
2018-04-11,14,12.6852888576,5
2018-04-12,19,6.162264064,21
2018-04-13,29,-0.5033350144000002,16
2018-04-14,5,-3.105101312000001,0
2018-04-15,5,-1.851415552000001,0
2018-04-16,56,6.703546879999999,15
2018-04-17,56,9.385323008,16
2018-04-18,22,12.129230745600001,14
2018-04-19,21,-0.17927536639999886,16
2018-04-20,19,7.449718681599999,7
2018-04-21,1,-4.1702017024,1
2018-04-22,5,-2.1773398016000014,0
2018-04-23,19,1.5148646399999992,17
2018-04-24,16,1.2576368640000002,19
2018-04-25,10,12.2337251328,13
2018-04-26,11,1.1268140032000016,29
2018-04-27,24,6.177557913599999,13
2018-04-28,2,-3.270019584,1
2018-04-29,0,-1.7054572544000006,0
2018-04-30,12,12.93042944,14
2018-05-01,3,3.3899735040000003,16
2018-05-02,19,16.830486732799997,25
2018-05-03,10,7.260671180800001,9
2018-05-04,4,12.594750054399999,19
2018-05-05,2,-5.38454016,1
2018-05-06,1,-3.5129793536000022,0
2018-05-07,23,10.728504319999999,21
2018-05-08,38,15.686740992,18
2018-05-09,3,6.5873583104,14
2018-05-10,2,15.1876585472,16
2018-05-11,4,-0.39833702399999993,14
2018-05-12,1,-5.1459750912,0
2018-05-13,0,-3.019930419200001,0
2018-05-14,8,5.985339289599999,12
2018-05-15,5,13.837394944,14
2018-05-16,10,9.6823400448,14
2018-05-17,4,5.321110016,20
2018-05-18,11,18.9324694528,3
2018-05-19,3,-5.538058342399999,0
2018-05-20,2,-3.036827852800002,0
2018-05-21,21,6.252656639999999,9
2018-05-22,2,22.227416064,13
2018-05-23,15,1.5289724928000012,17
2018-05-24,11,15.499048243199999,13
2018-05-25,10,0.7116600320000002,15
2018-05-26,3,-5.352174182400001,0
2018-05-27,4,-3.143161753600001,0
2018-05-28,23,-0.04223969280000084,0
2018-05-29,24,18.0290313216,8
2018-05-30,18,18.568062054400002,20
2018-05-31,15,2.5314159616000005,18
2018-06-01,8,1.5030201343999998,12
2018-06-02,1,-4.4520300544,1
2018-06-03,0,-1.4977324032000014,2
2018-06-04,48,5.072706559999999,9
2018-06-05,19,9.171838976,8
2018-06-06,10,4.890025779200001,9
2018-06-07,15,1.9634391040000017,13
2018-06-08,5,13.6816354304,3
2018-06-09,2,-5.139788288,0
2018-06-10,0,-2.5040457728000014,0
2018-06-11,1,2.374555647999999,14
2018-06-12,8,10.9754208256,8
2018-06-13,11,10.111036723200002,8
2018-06-14,40,20.2400284672,11
2018-06-15,38,3.6352953344000003,8
2018-06-16,4,-4.7303512064,0
2018-06-17,0,-3.3760621568000015,0
2018-06-18,20,13.86121472,7
2018-06-19,18,11.180398592,8
2018-06-20,17,7.2208922624,18
2018-06-21,12,2.3150496767999993,10
2018-06-22,2,6.3135135744,24
2018-06-23,1,-4.897101311999999,2
2018-06-24,0,-2.587787366400001,0
2018-06-25,22,13.2610743296,9
2018-06-26,24,7.659506688000001,13
2018-06-27,6,6.305913241600001,11
2018-06-28,14,9.3733195776,7
2018-06-29,23,5.7766028288,9
2018-06-30,4,-3.8922596352000003,0
2018-07-01,6,-0.8716268544000014,0
2018-07-02,12,7.741657599999999,16
2018-07-03,8,12.421242880000001,15
2018-07-04,30,3.7576140800000006,2
2018-07-05,8,3.577676083199999,20
2018-07-06,17,12.9797144576,16
2018-07-07,9,-5.6555800576,2
2018-07-08,8,-2.8446680064000014,0
2018-07-09,23,17.1480032256,21
2018-07-10,12,8.801009459200001,9
2018-07-11,23,13.575220224,8
2018-07-12,9,14.3562976256,18
2018-07-13,10,8.454519910399998,11
2018-07-14,5,-5.091929907200001,1
2018-07-15,13,-3.284030156800002,0
2018-07-16,12,15.07360512,16
2018-07-17,11,24.251656192,15
2018-07-18,12,12.847265894400001,11
2018-07-19,0,17.121068646399998,21
2018-07-20,5,6.118919270399999,10
2018-07-21,2,9.650010009599999,0
2018-07-22,5,-6.246210150400001,0
2018-07-23,24,13.999736627199997,15
2018-07-24,31,28.7457806336,17
2018-07-25,16,17.6110076928,24
2018-07-26,12,10.423586304,16
2018-07-27,36,21.5755758592,13
2018-07-28,3,-9.1467290624,1
2018-07-29,4,-5.990185062400002,0
2018-07-30,18,24.233987788799997,9
2018-07-31,10,8.838905651200001,12
2018-08-01,15,19.4188642304,19
2018-08-02,39,5.5655422976,12
2018-08-03,12,2.4149817343999995,13
2018-08-04,0,-5.9752854528,0
2018-08-05,13,-4.299992268800001,0
2018-08-06,21,10.229002956799999,4
2018-08-07,19,13.2674236416,0
2018-08-08,20,17.6241050624,3
2018-08-09,17,14.987615436800002,0
2018-08-10,13,9.3932320768,4
2018-08-11,0,-6.9034691584,0
2018-08-12,4,-2.4271729664000024,0
2018-08-13,36,11.670100889599999,11
2018-08-14,49,7.6178595840000005,12
2018-08-15,8,20.3135679488,21
2018-08-16,8,26.6204776448,18
2018-08-17,18,7.785636454400002,7
2018-08-18,8,-6.2713981952,0
2018-08-19,0,-5.5846894592000025,0
2018-08-20,11,13.447344025599998,14
2018-08-21,15,2.9318894592000007,22
2018-08-22,4,10.724832767999999,11
2018-08-23,10,14.670627532800001,16
2018-08-24,8,6.306132889600002,16
2018-08-25,7,-5.745085952,1
2018-08-26,5,-2.722794393600002,0
2018-08-27,8,11.4248025088,19
2018-08-28,9,18.341551616,13
2018-08-29,18,14.799595315200001,13
2018-08-30,33,12.0449721344,30
2018-08-31,22,8.881009561599999,15
2018-09-01,1,-5.6869438464,0
2018-09-02,5,-4.538416537600002,0
2018-09-03,20,2.0565144575999983,0
2018-09-04,27,17.7694345216,20
2018-09-05,29,15.612235878400002,52
2018-09-06,23,5.339779276800002,18
2018-09-07,15,11.5733082112,23
2018-09-08,1,-2.0571115519999994,0
2018-09-09,0,-4.682354380800001,0
2018-09-10,34,9.198830899199999,18
2018-09-11,25,9.54639872,27
2018-09-12,11,10.609901056,14
2018-09-13,26,26.8101682176,26
2018-09-14,89,4.176609075200002,14
2018-09-15,5,-7.490545971200001,1
2018-09-16,2,-3.140636467200002,0
2018-09-17,31,9.059153407999998,11
2018-09-18,14,8.470424576,7
2018-09-19,14,3.7384579072,17
2018-09-20,16,9.3010407424,17
2018-09-21,22,4.515985817600002,10
2018-09-22,3,-4.9285773312,0
2018-09-23,4,-2.5430112256000013,0
2018-09-24,17,10.336693248,13
2018-09-25,27,6.3174675456000005,9
2018-09-26,34,5.0096238592,11
2018-09-27,60,14.0911469568,19
2018-09-28,47,3.3138806784000003,14
2018-09-29,1,-4.6328800256000005,0
2018-09-30,3,-2.5115991040000014,0
2018-10-01,25,1.325967359999999,16
2018-10-02,36,18.112173056,19
2018-10-03,43,15.716607795200002,23
2018-10-04,24,3.3132769279999996,17
2018-10-05,16,5.7356565504,5
2018-10-06,7,-5.1105457152,0
2018-10-07,1,-2.7498305536000016,0
2018-10-08,29,5.140387839999999,9
2018-10-09,20,-1.8356623360000004,16
2018-10-10,71,5.074192588800001,11
2018-10-11,51,0.23848704000000165,23
2018-10-12,20,-2.0351273983999993,17
2018-10-13,11,-1.0713103359999996,1
2018-10-14,14,-0.6849004543999999,0
2018-10-15,24,7.58153216,10
2018-10-16,30,9.062749696000001,16
2018-10-17,38,12.8785533952,14
2018-10-18,28,17.3720365056,24
2018-10-19,26,13.3927514112,16
2018-10-20,1,-2.1392960512000014,0
2018-10-21,1,-3.6379264000000022,0
2018-10-22,62,27.93209344,7
2018-10-23,31,26.618051584,14
2018-10-24,33,32.8149992448,21
2018-10-25,27,6.6023899136,15
2018-10-26,15,10.576146329599997,8
2018-10-27,9,-10.8267583488,0
2018-10-28,17,-6.111705088000003,0
2018-10-29,27,23.798345215999998,27
2018-10-30,26,19.174753177600003,23
2018-10-31,41,14.534307737600002,22
2018-11-01,23,10.541618688000002,18
2018-11-02,9,7.2920187904,13
2018-11-03,3,-2.5141940224000017,1
2018-11-04,3,-5.969340108800003,0
2018-11-05,51,10.314045439999997,21
2018-11-06,54,28.417019904,18
2018-11-07,25,26.8401174528,20
2018-11-08,17,17.6431986688,25
2018-11-09,84,0.913397247999999,22
2018-11-10,4,-6.883911782400002,1
2018-11-11,4,-5.575732428800002,0
2018-11-12,22,3.256798617599998,19
2018-11-13,40,14.768317952,26
2018-11-14,37,9.337926246400002,22
2018-11-15,48,11.163248742400002,26
2018-11-16,33,17.818897715200002,18
2018-11-17,3,-1.6201262079999985,1
2018-11-18,2,-4.620662579200002,0
2018-11-19,97,11.495051059199998,21
2018-11-20,42,10.535169536,19
2018-11-21,28,16.6792020992,20
2018-11-22,20,7.9051259904,8
2018-11-23,38,6.637805977599999,14
2018-11-24,1,-6.8276969472,0
2018-11-25,0,-2.805182464000001,0
2018-11-26,15,18.3206372352,22
2018-11-27,15,20.8720490496,27
2018-11-28,15,15.381076992,21
2018-11-29,32,7.9111422976,23
2018-11-30,53,2.8988914687999987,27
2018-12-01,0,-6.576822374400001,1
2018-12-02,0,-3.8123744256000016,0
2018-12-03,32,39.366509568,22
2018-12-04,51,63.5343640576,13
2018-12-05,37,9.155248537600002,18
2018-12-06,33,9.069551411199997,17
2018-12-07,39,3.186750566399997,21
2018-12-08,7,-6.441155788800003,2
2018-12-09,14,-6.091236454400003,0
2018-12-10,34,14.942402559999998,13
2018-12-11,34,17.128239616000002,20
2018-12-12,32,18.239454515200006,11
2018-12-13,23,7.231178342400003,14
2018-12-14,36,25.2030050304,6
2018-12-15,7,-8.5523234816,1
2018-12-16,7,-6.445763174400003,0
2018-12-17,34,16.894672486399998,14
2018-12-18,53,36.758554009600005,10
2018-12-19,42,23.100229632,21
2018-12-20,10,18.481542144,7
2018-12-21,17,9.657484492799998,0
2018-12-22,7,-8.667066675200001,0
2018-12-23,12,-6.2053098496000025,0
2018-12-24,4,-3.830232371200003,0
2018-12-25,7,-1.7963064320000006,0
2018-12-26,2,4.625872793600003,0
2018-12-27,5,5.003665510400003,0
2018-12-28,2,2.044959641600003,0
2018-12-29,0,-3.197881548799998,0
2018-12-30,1,-1.5991857152,0
2018-12-31,19,0.0957319167999997,0
2019-01-01,4,-0.8555649024,0
2019-01-02,52,14.4062662656,31
2019-01-03,18,27.537046323200002,20
2019-01-04,14,19.2355954688,34
2019-01-05,5,-6.824086425600001,1
2019-01-06,3,-4.647244902400002,0
2019-01-07,59,9.10243328,15
2019-01-08,32,9.484364288,21
2019-01-09,55,42.5836650496,18
2019-01-10,24,21.3608064,22
2019-01-11,29,12.153861631999998,21
2019-01-12,5,-7.609703526400001,1
2019-01-13,8,-6.0128974848000025,0
2019-01-14,32,25.397809459199998,17
2019-01-15,38,10.629566976000001,26
2019-01-16,67,21.9210780672,28
2019-01-17,46,14.672846438400002,20
2019-01-18,37,7.7338697728,19
2019-01-19,5,-9.677866393599999,1
2019-01-20,0,-5.319395328000002,0
2019-01-21,33,15.442141286399998,7
2019-01-22,74,17.481736089600002,29
2019-01-23,48,33.477104128,16
2019-01-24,28,15.244352000000001,30
2019-01-25,25,18.1673619456,20
2019-01-26,11,-11.1451536384,0
2019-01-27,3,-6.593128857600004,0
2019-01-28,109,25.654789119999997,20
2019-01-29,65,22.691374592000003,24
2019-01-30,40,36.5351686144,38
2019-01-31,36,35.3841035264,16
2019-02-01,45,15.961200947199998,23
2019-02-02,8,-5.822979891200003,1
2019-02-03,10,-7.599284224000005,0
2019-02-04,56,29.854679449599995,24
2019-02-05,66,50.4813952,25
2019-02-06,42,18.402937344,24
2019-02-07,35,1.5803686912000003,40
2019-02-08,19,16.7040933888,29
2019-02-09,6,-9.761304678399998,1
2019-02-10,7,-5.372048793600003,0
2019-02-11,101,30.950072319999997,9
2019-02-12,56,10.262384844800003,13
2019-02-13,41,28.1963656192,11
2019-02-14,29,32.1942821888,17
2019-02-15,18,9.9674733568,22
2019-02-16,16,-5.233574297600002,6
2019-02-17,4,-2.998469120000003,0
2019-02-18,38,14.201733222399998,3
2019-02-19,36,9.148879564800001,11
2019-02-20,17,26.1215014912,17
2019-02-21,50,13.000887603200002,23
2019-02-22,12,14.725519462400001,13
2019-02-23,9,-7.2267131904,0
2019-02-24,5,-6.685517926400002,0
2019-02-25,18,22.7889794048,14
2019-02-26,7,22.4993529856,11
2019-02-27,9,8.2176736256,17
2019-02-28,3,22.6395209728,12
2019-03-01,5,11.366870016,24
2019-03-02,10,-4.556593152000001,4
2019-03-03,1,-5.9393475584000015,0
2019-03-04,25,15.515424358399997,11
2019-03-05,58,23.740704256,18
2019-03-06,73,12.6050511872,15
2019-03-07,35,29.1017501696,13
2019-03-08,48,21.9652521984,10
2019-03-09,16,-7.6282457088,1
2019-03-10,15,-4.235040051200004,0
2019-03-11,60,24.081240985599997,22
2019-03-12,51,23.925281689600002,9
2019-03-13,66,36.63119616,12
2019-03-14,59,15.6597666816,9
2019-03-15,31,13.374932172799998,10
2019-03-16,1,-9.593630105599999,0
2019-03-17,4,-7.293948416000003,0
2019-03-18,23,19.474788249599996,14
2019-03-19,104,11.9120195584,14
2019-03-20,49,22.5561984,21
2019-03-21,25,4.341638758400002,15
2019-03-22,38,15.739395686400002,14
2019-03-23,7,-9.0500108288,0
2019-03-24,11,-3.513795379200002,0
2019-03-25,28,9.048810086399998,9
2019-03-26,10,13.5620791296,17
2019-03-27,18,30.909608448,13
2019-03-28,13,25.659453337600002,18
2019-03-29,12,11.0873085952,6
2019-03-30,2,-6.171354726400001,0
2019-03-31,1,-5.083533312000003,0
2019-04-01,3,25.1849926656,8
2019-04-02,6,21.5388869632,15
2019-04-03,12,11.6885869568,17
2019-04-04,6,14.384889446399999,14
2019-04-05,7,13.098362060800001,11
2019-04-06,0,-8.643842252799999,0
2019-04-07,6,-4.102336409600003,0
2019-04-08,11,23.628455424,18
2019-04-09,12,8.248039219200002,18
2019-04-10,9,17.863801856000002,12
2019-04-11,9,16.3468015616,14
2019-04-12,16,1.8185412608,17
2019-04-13,0,-3.7459578880000004,0
2019-04-14,0,-3.2496116736000014,0
2019-04-15,17,18.2915121152,19
2019-04-16,11,17.934166323200003,28
2019-04-17,10,12.138191564800001,9
2019-04-18,6,19.3033562112,25
2019-04-19,6,7.7466085376,12
2019-04-20,2,-5.8552121344,0
2019-04-21,1,-4.4184700928000025,0
2019-04-22,3,8.257183334399997,9
2019-04-23,8,26.8625508352,12
2019-04-24,9,11.470065971200002,26
2019-04-25,10,6.098249727999999,16
2019-04-26,10,4.324584345600001,12
2019-04-27,1,-1.6689615872,0
2019-04-28,3,-0.7324357632000016,0
2019-04-29,9,13.275105996799999,12
2019-04-30,11,14.0979782656,17
2019-05-01,7,10.701635891200002,14
2019-05-02,5,26.5217124352,15
2019-05-03,14,11.3437193216,9
2019-05-04,1,-7.6161536000000005,0
2019-05-05,0,-5.544087244800004,0
2019-05-06,12,7.365724159999998,10
2019-05-07,15,18.0958546944,26
2019-05-08,12,13.392014643200001,28
2019-05-09,13,31.847620096,13
2019-05-10,15,22.719524044800004,15
2019-05-11,1,-10.0360370176,0
2019-05-12,3,-6.140745932800003,0
2019-05-13,11,-1.681251020800003,10
2019-05-14,17,-3.998024192000001,17
2019-05-15,9,0.07674664960000044,16
2019-05-16,8,-0.8352218111999985,16
2019-05-17,5,0.7425775616000028,19
2019-05-18,1,-1.0541608959999964,0
2019-05-19,0,-1.194603519999999,0
2019-05-20,11,23.5296160768,17
2019-05-21,15,42.8832091136,27
2019-05-22,14,22.2407461888,20
2019-05-23,9,13.044161023999997,23
2019-05-24,4,22.032207564799997,18
2019-05-25,2,-4.542692556800002,1
2019-05-26,0,-6.350214963200003,0
2019-05-27,15,-1.7315170304000027,7
2019-05-28,9,20.056433152,21
2019-05-29,7,31.396408934400004,20
2019-05-30,2,23.351482572800002,15
2019-05-31,2,22.7088651264,14
2019-06-01,0,-6.904943616000001,0
2019-06-02,0,-7.632558899200003,0
2019-06-03,12,22.574002892799996,22
2019-06-04,8,18.5322944512,16
2019-06-05,8,23.1354281984,16
2019-06-06,6,28.17160704,21
2019-06-07,3,32.000568832,16
2019-06-08,0,-12.073578086399998,0
2019-06-09,0,-5.723951718400004,0
2019-06-10,8,13.150548275199998,21
2019-06-11,6,13.2299713536,31
2019-06-12,10,24.2747209728,21
2019-06-13,19,7.725446860800002,15
2019-06-14,4,24.5383020544,7
2019-06-15,3,-12.835734630399998,1
2019-06-16,0,-3.5984729088000025,0
2019-06-17,7,20.2719104,14
2019-06-18,16,15.668681318400001,14
2019-06-19,6,29.612238848,20
2019-06-20,4,4.162149683200003,16
2019-06-21,1,-0.8927553536000019,16
