,adblockplus/adblockplus,gorhill/ublock,brave/brave-browser
2018-12-24,0,5,-0.1593830399999998
2018-12-25,0,2,-0.7290224640000003
2018-12-26,0,5,0.5720036352
2018-12-27,0,5,-0.48664084479999986
2018-12-28,0,5,-0.28060641280000004
2018-12-29,0,5,-0.18814935040000008
2018-12-30,0,0,-0.13866240000000007
2018-12-31,0,2,-0.11440127999999972
2019-01-01,0,16,-0.09716326399999978
2019-01-02,1,0,0.9706039296
2019-01-03,2,0,0.785612288
2019-01-04,0,0,0.7075306496
2019-01-05,0,0,-0.32800000000000007
2019-01-06,0,0,-0.16160000000000013
2019-01-07,2,0,0.8928639999999999
2019-01-08,2,7,4.7204352
2019-01-09,1,0,-1.1428915199999998
2019-01-10,2,0,-0.49974323200000037
2019-01-11,1,2,4.6826162176
2019-01-12,0,7,-0.22039306239999967
2019-01-13,0,1,1.2394218495999996
2019-01-14,1,10,2.1609292799999995
2019-01-15,0,9,-0.07502131200000006
2019-01-16,2,7,3.2183120896
2019-01-17,3,7,2.718773248
2019-01-18,0,4,-1.4249344000000002
2019-01-19,0,4,-0.7519308800000002
2019-01-20,0,4,-0.5238103040000001
2019-01-21,4,1,-0.3489977344
2019-01-22,4,4,1.7311122432000001
2019-01-23,1,1,0.3987821568000002
2019-01-24,5,2,7.5022729216
2019-01-25,1,5,-1.8834282495999994
2019-01-26,0,5,-0.8050774016000005
2019-01-27,0,4,-0.4686720000000003
2019-01-28,0,5,-0.33519360000000015
2019-01-29,0,4,0.7414297599999999
2019-01-30,1,0,3.5908674560000002
2019-01-31,2,0,-0.054740172799999876
2019-02-01,1,7,0.3044289536000002
2019-02-02,0,4,-0.6053548031999999
2019-02-03,0,0,-0.2879360000000002
2019-02-04,0,0,-0.20417280000000013
2019-02-05,1,3,3.84222208
2019-02-06,0,0,0.07194060800000024
2019-02-07,0,0,2.3726242816000003
2019-02-08,2,1,0.046808166400000184
2019-02-09,0,0,-0.6492570624000001
2019-02-10,0,4,-0.3722133504000002
2019-02-11,2,0,5.7439488
2019-02-12,3,6,1.6016563200000002
2019-02-13,1,0,-0.2412999680000001
2019-02-14,1,3,2.1365259264
2019-02-15,1,5,2.9018407936
2019-02-16,0,1,-1.3938117632
2019-02-17,0,8,-0.7092501504000005
2019-02-18,1,7,-0.4811827200000003
2019-02-19,1,2,-0.3685432319999998
2019-02-20,2,6,-0.2983363583999997
2019-02-21,0,0,2.8157088768
2019-02-22,2,0,4.276660633600001
2019-02-23,0,0,-0.33495889919999966
2019-02-24,0,7,-0.7938774016000003
2019-02-25,0,0,-0.4208000000000003
2019-02-26,1,4,-0.29260800000000015
2019-02-27,0,0,1.7774336
2019-02-28,0,0,4.42153984
2019-03-01,1,0,1.6917744640000003
2019-03-02,0,0,-1.2222733311999998
2019-03-03,0,0,-0.6239344640000002
2019-03-04,1,0,-0.37554135040000014
2019-03-05,1,7,5.7306624
2019-03-06,4,3,5.58739456
2019-03-07,4,0,0.9453045759999998
2019-03-08,1,3,-0.5956574208000003
2019-03-09,0,0,-1.083109888
2019-03-10,0,0,-0.6498240512000002
2019-03-11,0,0,0.5498751999999998
2019-03-12,1,1,3.44523008
2019-03-13,1,4,-0.1716357119999996
2019-03-14,1,3,0.18526095360000028
2019-03-15,2,3,3.3470246912
2019-03-16,0,3,-1.1397317632
2019-03-17,0,5,-0.5366421504000004
2019-03-18,1,0,-0.3497779200000002
2019-03-19,1,0,0.737540608
2019-03-20,0,0,4.5904802816000005
2019-03-21,0,5,5.7570929664
2019-03-22,0,0,0.05743605759999992
2019-03-23,0,7,5.696379801599999
2019-03-24,0,0,-0.13941340160000015
2019-03-25,1,0,0.5606911999999993
2019-03-26,0,1,1.7389772799999994
2019-03-27,3,0,3.615705088
2019-03-28,0,4,1.1742954496000002
2019-03-29,2,0,4.397812224
2019-03-30,0,0,0.8927224832
2019-03-31,0,2,-1.6689717248
2019-04-01,0,0,4.0323192832
2019-04-02,1,0,8.3711537152
2019-04-03,0,7,8.1319621632
2019-04-04,1,0,6.4006924288
2019-04-05,5,0,6.203643392
2019-04-06,0,1,-2.9661944832000002
2019-04-07,0,0,0.6749167615999987
2019-04-08,2,1,1.8967743487999993
2019-04-09,1,0,6.85471744
2019-04-10,0,0,2.8503342080000005
2019-04-11,1,0,3.1051504640000003
2019-04-12,0,1,4.2062560256
2019-04-13,0,1,-0.9193277439999994
2019-04-14,0,8,-1.9510005760000004
2019-04-15,0,2,7.8419854336
2019-04-16,1,3,5.3457118208
2019-04-17,1,1,6.0305480704
2019-04-18,1,2,4.6338156544
2019-04-19,0,4,0.6731129855999995
2019-04-20,0,11,1.4199924735999998
2019-04-21,0,9,-2.3106080768000004
2019-04-22,0,1,3.648666419199999
2019-04-23,0,6,7.020549632
2019-04-24,3,3,5.0203592704
2019-04-25,1,6,0.8914828288000001
2019-04-26,2,5,1.5832520704
2019-04-27,0,8,-1.1590925312000002
2019-04-28,0,6,-1.4201962496000002
2019-04-29,1,3,3.0709417984
2019-04-30,3,11,2.52774656
2019-05-01,0,7,3.3352908800000005
2019-05-02,0,4,6.0857160704
2019-05-03,0,0,0.4281586688000001
2019-05-04,0,0,-0.8408989696000002
2019-05-05,0,0,-1.2401243136000004
2019-05-06,1,6,5.2176285695999995
2019-05-07,0,0,4.219510272000001
2019-05-08,1,0,5.8542997504
2019-05-09,0,0,1.2879478783999998
2019-05-10,0,3,3.8217425919999997
2019-05-11,0,9,-0.41866065919999995
2019-05-12,0,1,-1.6683845632000005
2019-05-13,0,0,2.9767095295999995
2019-05-14,1,9,5.448939008
2019-05-15,1,4,13.6813126656
2019-05-16,1,4,0.616730521600001
2019-05-17,4,8,4.949876428799999
2019-05-18,0,10,-2.2754011136
2019-05-19,0,6,-1.9816587264000007
2019-05-20,2,5,3.7237768191999994
2019-05-21,0,7,2.052621312
2019-05-22,1,5,9.0385490944
2019-05-23,2,9,1.6489111552000013
2019-05-24,2,6,5.3327092736
2019-05-25,0,6,-0.9844551679999998
2019-05-26,0,4,-1.9680305152000006
2019-05-27,1,0,-1.1717141504000006
2019-05-28,3,7,5.14315776
2019-05-29,0,0,6.12027648
2019-05-30,0,0,4.412721766400001
2019-05-31,0,5,0.2866272256000002
2019-06-01,0,0,0.04309811200000002
2019-06-02,0,0,-1.5265462272
2019-06-03,1,4,13.1090004992
2019-06-04,1,0,10.55945728
2019-06-05,4,1,0.5714503679999998
2019-06-06,3,0,1.7872367615999991
2019-06-07,2,0,2.1654934528
2019-06-08,0,0,-1.6322060288000002
2019-06-09,0,0,-1.7176906752000005
2019-06-10,0,0,3.8364040191999997
2019-06-11,3,0,4.115773952000001
2019-06-12,2,0,14.675943526400001
2019-06-13,2,0,5.4211769344
2019-06-14,0,2,8.944652288
2019-06-15,0,2,-2.696492032
2019-06-16,0,0,-1.8232944640000013
2019-06-17,0,1,2.0262122495999995
2019-06-18,0,3,6.8110515199999995
2019-06-19,1,5,3.792116736
2019-06-20,0,5,2.8490791936000006
2019-06-21,0,0,3.0313029632000004
2019-06-22,0,5,-1.7865599999999997
2019-06-23,0,6,-0.7225428992000003
2019-06-24,0,1,5.7607555072
2019-06-25,1,2,5.751821721600001
2019-06-26,0,7,4.1847573504
2019-06-27,0,4,3.1277927424000005
2019-06-28,0,1,4.2996631552
2019-06-29,0,7,-1.8620498944000001
2019-06-30,0,10,-1.7366201344000007
2019-07-01,1,0,6.894873497599999
2019-07-02,1,5,4.5719853056
2019-07-03,2,9,2.3042010112
2019-07-04,0,5,1.5854332928000003
2019-07-05,3,12,1.8826724352
2019-07-06,0,8,-0.9919448063999998
2019-07-07,0,5,-1.3238555648000003
2019-07-08,0,8,13.1750352896
2019-07-09,0,4,8.579723264000002
2019-07-10,1,5,3.9774384127999998
2019-07-11,2,5,10.4338179072
2019-07-12,0,4,2.30556672
2019-07-13,0,3,-2.789058969600001
2019-07-14,0,0,-2.357500313600001
2019-07-15,0,0,9.4147229696
2019-07-16,1,0,4.591316992000001
2019-07-17,3,1,1.5390075904000007
2019-07-18,1,5,1.1617544192000002
2019-07-19,0,4,1.6063013888000004
2019-07-20,0,0,-1.2019076095999996
2019-07-21,0,6,-1.4106779648000003
2019-07-22,2,10,4.1038263295999995
2019-07-23,0,4,8.319633408000001
2019-07-24,2,0,2.045642649600001
2019-07-25,1,0,1.6133485568
2019-07-26,3,7,0.9439667199999997
2019-07-27,0,0,-0.7480349696000002
2019-07-28,0,0,-1.2217691136000004
2019-07-29,1,1,3.2125290495999996
2019-07-30,2,4,4.60570624
2019-07-31,0,0,2.997219328000001
2019-08-01,1,0,4.976838656
2019-08-02,0,0,2.58649344
2019-08-03,0,4,-1.2137112576
2019-08-04,0,0,-0.39072696320000055
2019-08-05,0,0,2.9143709695999993
2019-08-06,0,2,3.463992832
2019-08-07,0,1,5.1068811264
2019-08-08,0,0,2.5814782976000004
2019-08-09,1,1,2.7719408640000003
2019-08-10,0,3,-1.2027235327999999
2019-08-11,0,5,-1.3782563840000004
2019-08-12,0,0,5.1365400575999995
2019-08-13,1,5,5.1586646016
2019-08-14,1,3,5.6162729984
2019-08-15,2,0,5.176625664
2019-08-16,2,3,2.9581135871999997
2019-08-17,0,3,-1.7636280320000002
2019-08-18,0,2,-1.7108592640000007
2019-08-19,0,3,4.901880729599999
2019-08-20,4,0,4.977868288
2019-08-21,6,5,8.4588097536
2019-08-22,3,7,3.4660902912000005
2019-08-23,1,4,2.8455543808
2019-08-24,0,4,-1.8794237952000001
2019-08-25,0,7,-1.7761286144000006
2019-08-26,2,0,4.8588727296
2019-08-27,2,0,1.9421178880000003
2019-08-28,1,0,6.0284583936
2019-08-29,0,0,8.2798538752
2019-08-30,0,2,5.4065340416000005
2019-08-31,0,0,0.4578455551999996
2019-09-01,0,3,-2.630720614400001
2019-09-02,0,3,2.4783671295999987
2019-09-03,0,0,6.107240448
2019-09-04,1,1,7.2232784896
2019-09-05,2,0,0.5308237824000002
2019-09-06,2,9,7.3895246848
2019-09-07,0,4,-2.5053031423999994
2019-09-08,0,1,-1.9837782016000005
2019-09-09,2,3,1.7692253183999993
2019-09-10,0,5,4.516603392
2019-09-11,0,4,4.8550785024000005
2019-09-12,0,3,3.4348371968
2019-09-13,0,0,3.479259648
2019-09-14,0,0,-0.5048892415999999
2019-09-15,0,13,-1.7567836160000003
2019-09-16,0,4,1.9858256895999993
2019-09-17,0,5,4.661458944
2019-09-18,1,5,2.9747898368000003
2019-09-19,0,11,7.9252647936
2019-09-20,1,4,1.8951703552000003
2019-09-21,0,9,-1.5132038144000002
2019-09-22,0,6,-1.5660939264000004
2019-09-23,0,4,3.0180283392
2019-09-24,0,3,2.481772544
2019-09-25,0,4,6.3060640768
2019-09-26,0,9,0.4442981376000006
2019-09-27,0,0,3.122313728
2019-09-28,0,4,-1.074102784
2019-09-29,0,2,-1.2733936640000005
2019-09-30,1,12,0.2130205695999996
2019-10-01,1,3,4.218703872
2019-10-02,2,0,1.4545915904000004
2019-10-03,0,4,4.6085607424
2019-10-04,0,0,1.0384196608000003
2019-10-05,0,0,-0.5438093312000001
2019-10-06,0,0,-1.0536432640000002
2019-10-07,1,4,4.3662519296
2019-10-08,0,1,2.537676288
2019-10-09,2,0,8.4320311296
2019-10-10,1,0,12.146107392000001
2019-10-11,0,5,3.6450567168
2019-10-12,0,0,-2.676985958400001
2019-10-13,0,0,-2.152083763200001
2019-10-14,0,3,3.597821849599999
2019-10-15,1,4,4.95622656
2019-10-16,3,0,4.3665152
2019-10-17,0,3,3.1633782784
2019-10-18,0,0,1.2396482560000006
2019-10-19,0,0,-1.2979486719999995
2019-10-20,0,0,-1.4382385152000003
2019-10-21,0,5,5.1075434496
2019-10-22,0,1,11.1309568
2019-10-23,3,0,4.3801354240000006
2019-10-24,0,0,2.6751890431999996
2019-10-25,1,0,-0.9273474048000003
2019-10-26,0,11,-2.0033096704
2019-10-27,0,5,-1.2356059136000006
2019-10-28,0,3,9.1185079296
2019-10-29,0,3,3.3097799680000004
2019-10-30,0,0,7.4290850816
2019-10-31,0,8,3.6203788288000007
2019-11-01,0,7,6.9560654848
2019-11-02,0,11,-2.6005515264000003
2019-11-03,0,5,-0.05444270080000102
2019-11-04,0,6,4.257599999999999
2019-11-05,0,3,5.62752256
2019-11-06,1,3,6.011751424
2019-11-07,1,0,3.6377957376000003
2019-11-08,0,1,5.828224512
2019-11-09,0,7,0.49703710720000016
2019-11-10,0,2,-1.6581954560000005
2019-11-11,2,0,4.276740505599999
2019-11-12,3,3,5.616310067200001
2019-11-13,0,0,3.0225161216000003
2019-11-14,1,3,1.2046655488000004
2019-11-15,2,0,7.6618701823999995
2019-11-16,0,0,-2.3349265407999997
2019-11-17,0,0,-1.9071625216000005
2019-11-18,0,2,12.8231281664
2019-11-19,0,7,11.3570738176
2019-11-20,0,5,3.2178466816
2019-11-21,1,3,8.0443880448
2019-11-22,0,0,4.447537049599999
2019-11-23,0,5,-2.2161852416000007
2019-11-24,0,1,-1.7729244160000008
2019-11-25,3,0,3.044636569599999
2019-11-26,1,0,1.5964088320000007
2019-11-27,0,0,9.6840300544
2019-11-28,0,0,0.2662062080000007
2019-11-29,0,0,-0.6111414271999998
2019-11-30,0,0,-0.8914838527999998
2019-12-01,0,8,-1.3174142976
2019-12-02,1,0,16.1774927872
2019-12-03,1,0,10.985395609600001
2019-12-04,2,5,-1.84940544
2019-12-05,0,5,6.0273695744
2019-12-06,1,0,2.4073347072000004
2019-12-07,0,0,-2.097691545600001
2019-12-08,0,4,-1.982456012800001
2019-12-09,2,0,3.646336409599999
2019-12-10,0,0,4.960797696000001
2019-12-11,0,0,-1.6492499967999983
2019-12-12,0,0,8.469347328
2019-12-13,0,0,2.1271134208000007
2019-12-14,0,1,1.5736428544
2019-12-15,0,0,-2.0836998144000005
2019-12-16,1,0,3.8383594495999995
2019-12-17,0,1,5.1737856
2019-12-18,0,0,4.553644544
2019-12-19,0,0,2.3247716351999994
2019-12-20,0,0,-0.38669527039999974
2019-12-21,0,0,-0.7632189440000001
2019-12-22,0,0,-1.2359936000000002
2019-12-23,0,0,0.19973539839999976
2019-12-24,0,1,1.2236928000000002
2019-12-25,0,0,-0.9483637759999995
2019-12-26,0,0,-0.5470266367999995
2019-12-27,0,0,-0.34310625279999957
2019-12-28,0,0,-0.20078489599999977
2019-12-29,0,0,-0.11082721279999991
2019-12-30,0,4,2.9297463296
2019-12-31,0,5,6.351758848
2020-01-01,0,0,1.3187552256000004
2020-01-02,0,0,5.6710612992
2020-01-03,0,0,-0.07680000000000042
2020-01-04,0,1,-0.4158080000000006
2020-01-05,0,0,-0.036838400000000604
2020-01-06,1,0,6.118410239999999
2020-01-07,2,0,5.003111424
2020-01-08,0,0,5.5754242048
