,seaweedfs/seaweedfs,minio/minio,ceph/ceph
2019-05-31,1.7744603135999997,2.293546022982812,35.0
2019-06-01,2.9903551488,0.3347078344484372,2.0
2019-06-02,-2.146628096,-0.4851073525359372,1.0
2019-06-03,2.8212431871999994,3.6844879750000006,43.0
2019-06-04,3.3720923136,3.3600027825000005,48.0
2019-06-05,8.0964626432,0.22580240896875015,43.0
2019-06-06,1.9541265408000004,0.4429085405843751,39.0
2019-06-07,-1.4679852032000005,1.5328088444875005,19.0
2019-06-08,-1.5671445504000003,0.514387807095313,19.0
2019-06-09,-0.9872111616000001,1.608957579376563,5.0
2019-06-10,-0.7035576320000002,0.5557990624640626,13.0
2019-06-11,4.492247552,4.6282482004375005,44.0
2019-06-12,-1.4187631615999994,3.24897962904375,43.0
2019-06-13,0.2887137280000004,1.208476805590625,22.0
2019-06-14,2.3464412160000006,-0.6287125705515626,40.0
2019-06-15,0.0752655360000003,4.611617550182813,6.0
2019-06-16,2.3718506496,-0.7819491730874997,2.0
2019-06-17,2.040256,0.564768762682813,18.0
2019-06-18,-0.09896960000000021,2.5907839506625003,26.0
2019-06-19,-0.7865753600000001,2.424748272385938,34.0
2019-06-20,4.509104128,2.3534613427578126,46.0
2019-06-21,8.688995328,3.340295401325,31.0
2019-06-22,4.3559463936,-0.770870436321875,4.0
2019-06-23,6.3706016768,0.5631586724218753,7.0
2019-06-24,-1.1348414464000003,1.583088253570313,57.0
2019-06-25,-1.0171779072000007,4.541664310734376,28.0
2019-06-26,1.5635002367999995,0.20716208216718746,23.0
2019-06-27,1.4414570495999997,5.457506864595313,22.0
2019-06-28,1.43076864,-0.9432180316546876,25.0
2019-06-29,-0.5772421119999995,0.489322177829688,21.0
2019-06-30,0.8710584320000003,-0.44325938139374965,6.0
2019-07-01,2.9275348992000008,0.7173424819843758,22.0
2019-07-02,-1.4046206975999995,0.678633527682813,116.0
2019-07-03,5.3223990271999995,4.6796324586,36.0
2019-07-04,-1.6524350463999997,0.2922584968046873,25.0
2019-07-05,-0.8172521472000003,6.546866756870313,32.0
2019-07-06,-0.5284995072,1.0142339385343746,1.0
2019-07-07,-0.36896440319999996,-0.685659575515625,3.0
2019-07-08,3.7378323456,0.5765991887140627,33.0
2019-07-09,-1.0050623487999997,1.5957736782343757,38.0
2019-07-10,0.5285622783999998,4.514260090698438,36.0
2019-07-11,2.521673728,3.1897982986359374,27.0
2019-07-12,-0.8892161023999998,3.1417950255546874,50.0
2019-07-13,-0.39014400000000027,0.12249381385468738,17.0
2019-07-14,-0.2593152000000002,-0.620636606282812,0.0
2019-07-15,0.80595712,2.6235508236781255,33.0
2019-07-16,0.6454123520000002,0.4268172319843755,49.0
2019-07-17,2.5919094784,3.544218490182813,49.0
2019-07-18,4.206832128,2.2917211448500003,25.0
2019-07-19,-1.3772324863999998,1.2917081877578127,56.0
2019-07-20,-0.6405440512000004,1.3990248915437502,11.0
2019-07-21,6.6132352,0.44308348934062525,1.0
2019-07-22,2.31803648,-0.4282964537859371,52.0
2019-07-23,-1.5802808320000004,4.7158780647031255,33.0
2019-07-24,3.1642187775999995,3.2793158068765624,33.0
2019-07-25,0.6325339136000001,4.215826781651563,61.0
2019-07-26,-0.14249861119999996,3.0505714833093744,66.0
2019-07-27,-0.8594923520000002,-0.9219950886390625,10.0
2019-07-28,1.4893977599999997,0.4672382226468754,7.0
2019-07-29,-0.7857648639999997,1.5260444194125007,156.0
2019-07-30,0.5287764992000002,1.475250866214063,45.0
2019-07-31,3.5200221184,3.459006587421875,53.0
2019-08-01,1.9409669120000004,4.243953454007813,38.0
2019-08-02,-1.1146515456,3.079746489778125,27.0
2019-08-03,-0.5457840128000002,-0.9059880272421876,70.0
2019-08-04,-0.3502587904000002,-0.5083966313937497,5.0
2019-08-05,1.747851776,2.6601407694843755,48.0
2019-08-06,0.3998113792000001,0.4343953289328131,65.0
2019-08-07,-0.5033809920000001,1.5544138213968755,34.0
2019-08-08,-0.2968003583999999,2.5063125116156253,44.0
2019-08-09,0.7917594624000003,2.393700739778125,26.0
2019-08-10,1.6779199488,2.3587197352578126,0.0
2019-08-11,-0.5463936,0.34897680235624995,3.0
2019-08-12,0.7377177599999998,1.5388358987500004,41.0
2019-08-13,-0.37530214399999995,8.493039589703125,23.0
2019-08-14,0.7879375872000001,3.774723949376562,22.0
2019-08-15,3.6680298496,1.868684645182812,58.0
2019-08-16,1.0286156800000001,-0.9572115203687501,36.0
2019-08-17,-0.8417771520000001,0.40395940209531334,5.0
2019-08-18,-0.44727357440000015,-0.5251824679046866,1.0
2019-08-19,1.7021985791999998,3.6370183743765634,52.0
2019-08-20,-0.604160512,0.32996094268281284,49.0
2019-08-21,1.6778167296,5.501470459037501,28.0
2019-08-22,-0.618952192,1.0681709233484373,31.0
2019-08-23,3.6689263616,2.3349887857734375,97.0
2019-08-24,-1.0257248255999998,0.3175802461421874,23.0
2019-08-25,-0.45299630080000025,0.5056918869843755,10.0
2019-08-26,0.7230745599999998,-0.43446115003593705,46.0
2019-08-27,-0.4040330239999999,0.7039399766875006,54.0
2019-08-28,-0.2409361408000001,3.6664373243406256,81.0
2019-08-29,-0.15849062399999997,2.3907385893703124,22.0
2019-08-30,7.8737544192,3.359410407503125,40.0
2019-08-31,-1.6830868479999994,2.2605791471312497,2.0
2019-09-01,1.2896937983999996,0.2898746831265625,0.0
2019-09-02,3.19907328,-0.5065836780515622,15.0
2019-09-03,11.756812287999999,0.6663591512140631,44.0
2019-09-04,-0.2327573504,1.6516163644843755,36.0
2019-09-05,6.9373695999999985,5.553386006651563,62.0
2019-09-06,1.01511424,0.11922207830937481,42.0
2019-09-07,-2.3589032960000003,-0.5575754109203124,5.0
2019-09-08,-1.4000914432000005,0.6531642045593753,2.0
2019-09-09,1.0669352959999996,0.667364616876563,42.0
2019-09-10,0.8719526912000002,2.691820426214063,49.0
2019-09-11,1.8662989824000007,5.499655469484375,68.0
2019-09-12,1.7046796288000006,7.108577831432813,40.0
2019-09-13,-0.23780433919999955,1.7224194705843745,114.0
2019-09-14,1.1279529984,-0.9822276907312502,6.0
2019-09-15,-0.8666070016,-0.5679798112859371,6.0
2019-09-16,1.5398809599999996,4.592351453234376,64.0
2019-09-17,-0.7301232639999999,6.1788581706984385,51.0
2019-09-18,-0.41851668480000004,3.8176876809171874,68.0
2019-09-19,1.7136172032,1.8316579567984372,44.0
2019-09-20,0.3944444928000004,4.0119667919093756,25.0
2019-09-21,-0.4967212032,-1.0986170093343746,3.0
2019-09-22,-0.2581023744,4.382363629892188,27.0
2019-09-23,-0.17399214080000003,5.06732618125,35.0
2019-09-24,-0.11344742399999991,0.8320297486718755,34.0
2019-09-25,-0.09133230079999997,4.102989277460938,41.0
2019-09-26,-0.05428224000000003,3.929962815920313,52.0
2019-09-27,-0.04570214399999989,3.887273567023438,61.0
2019-09-28,-0.03932641279999987,-1.1443736851859374,35.0
2019-09-29,3.9875306496,-0.6794808189296868,14.0
2019-09-30,-0.7999999999999998,3.532875982421876,37.0
2019-10-01,1.6799999999999997,10.228702154226564,53.0
2019-10-02,-0.5920000000000001,1.4486079650031247,47.0
2019-10-03,-0.2944000000000002,0.9050821860999998,27.0
2019-10-04,-0.19814400000000013,1.1235456909921877,57.0
2019-10-05,-0.14891520000000008,-0.7570903277578115,62.0
2019-10-06,0.88122112,0.5190859373203135,12.0
2019-10-07,2.701591552,1.5641678275000008,20.0
2019-10-08,-0.7637308415999998,1.4816515516875006,47.0
2019-10-09,3.6832245759999998,0.45081453293437534,30.0
2019-10-10,0.9974612992000003,2.562733765557813,64.0
2019-10-11,-0.8463360000000002,3.4740376738609378,37.0
2019-10-12,2.5509631999999995,4.313845156396875,8.0
2019-10-13,-0.90861312,-0.8726114263218753,0.0
2019-10-14,4.525488128,1.5248160194843752,17.0
2019-10-15,-1.3324196863999997,-0.5363851335671872,40.0
2019-10-16,-0.6467725312000003,4.655706435146875,35.0
2019-10-17,-0.408012288,1.2501210931625,16.0
2019-10-18,3.6920607744000002,2.3863863609171876,24.0
2019-10-19,-1.0033988608,-0.6836717909203125,14.0
2019-10-20,-0.4653071360000002,-0.4030735002218745,3.0
2019-10-21,-0.31404165120000005,1.728409594820313,37.0
2019-10-22,7.79366144,0.6208323114687504,44.0
2019-10-23,0.2355092480000005,3.6630595386781253,60.0
2019-10-24,5.878284799999999,0.3884850049218749,43.0
2019-10-25,6.98829312,0.5557630225390626,48.0
2019-10-26,-2.782350848,-0.3573986441187499,5.0
2019-10-27,-0.377365401600001,0.776212667392188,23.0
2019-10-28,-1.0817024000000004,3.7510210950000005,53.0
2019-10-29,2.26257664,1.43534237771875,44.0
2019-10-30,6.830219264,5.4914804344125,39.0
2019-10-31,0.6955235328000002,2.104409686651562,23.0
2019-11-01,-1.6875291648000001,1.219975830590625,63.0
2019-11-02,-0.9620036607999998,-0.6429211780515625,17.0
2019-11-03,-0.6185588736,-0.4038490987859369,17.0
2019-11-04,0.6192378879999999,1.7040448769843757,74.0
2019-11-05,0.4967120895999999,1.5624931779015632,51.0
2019-11-06,-0.519863296,-0.48101375117499967,55.0
2019-11-07,-0.33128990719999957,-0.28081269691562477,58.0
2019-11-08,1.7754820608000004,0.8003895532375004,66.0
2019-11-09,4.5034559488,1.782108316360938,23.0
2019-11-10,3.7940352,-0.320355230071875,10.0
2019-11-11,2.46664448,1.8329885825,47.0
2019-11-12,5.461485568,3.68101348146875,66.0
2019-11-13,-1.2059290624,3.416623918896875,46.0
2019-11-14,-1.3010069504000008,4.300806782428125,37.0
2019-11-15,0.1859225599999994,1.1272572787499997,34.0
2019-11-16,-0.8008970240000002,1.314360794484375,11.0
2019-11-17,0.44442193920000017,-0.6334765035671872,22.0
2019-11-18,-0.6185297919999997,-0.40641264757187423,42.0
2019-11-19,3.62758656,1.7049317889687507,43.0
2019-11-20,0.9589458944000007,5.561185695365626,103.0
2019-11-21,-0.8757019648,5.12410533154375,69.0
2019-11-22,2.5930679295999997,4.943051607278124,43.0
2019-11-23,1.134783488,-1.1656432812109379,7.0
2019-11-24,-0.8387400704000002,-0.6331428311031246,21.0
2019-11-25,1.5488250879999996,0.5652027699281258,26.0
2019-11-26,-0.7178338304,3.578165032500001,59.0
2019-11-27,8.604787712,1.2936286214687505,40.0
2019-11-28,0.9129887744000005,0.37175816433437525,35.0
2019-11-29,7.496223539199999,2.5009723291906254,8.0
2019-11-30,-2.600088576,0.39143025669062537,0.0
2019-12-01,-1.2734410752000005,-0.4328471277156246,1.0
2019-12-02,5.1785838592,2.75286225375,49.0
2019-12-03,2.2083573760000004,0.5131286269843752,66.0
2019-12-04,-0.7483895808000005,0.6139657404015628,55.0
2019-12-05,-0.1721287680000001,1.6500714800750003,46.0
2019-12-06,1.0186722304000002,3.5917033806625,34.0
2019-12-07,3.0174865408000007,2.3642897621671874,15.0
2019-12-08,-0.37854095359999995,0.35196984187656244,9.0
2019-12-09,1.1415884799999996,1.5387162962140626,50.0
2019-12-10,0.06080204800000011,0.5016558522031253,80.0
2019-12-11,6.2368055296,4.582862908126563,41.0
2019-12-12,5.1662065664000005,9.236184641948437,103.0
2019-12-13,6.7568382976,3.577661948932812,60.0
2019-12-14,1.0899475455999994,-0.2469100583843753,7.0
2019-12-15,-2.2570098688000004,0.17085267955937522,15.0
2019-12-16,2.7155006463999993,0.3551769743765635,67.0
2019-12-17,5.3256749056,4.457580762682814,63.0
2019-12-18,6.6149609472,4.1117991256625,37.0
2019-12-19,1.9303264255999997,2.9767333073859374,54.0
2019-12-20,-0.6124551168000001,1.9894128634140626,76.0
2019-12-21,5.1461742592,0.10198495081250036,14.0
2019-12-22,-1.5326422015999999,0.391285465554688,27.0
2019-12-23,0.4855901183999993,-0.4886046743015619,39.0
2019-12-24,14.629222912,3.660799790698438,28.0
2019-12-25,-0.09934786559999864,1.3381303011359378,13.0
2019-12-26,5.2693819392,2.409524099742188,16.0
2019-12-27,-3.1417537535999998,0.3531726340078125,4.0
2019-12-28,6.349289983999999,0.5387939420593753,9.0
2019-12-29,3.2895869952000005,0.6178494331265627,1.0
2019-12-30,-0.6733314048000003,0.6616637844484379,6.0
2019-12-31,-0.8620754944000009,1.6783895874640629,4.0
2020-01-01,9.596920627200001,0.5897740679375002,2.0
2020-01-02,-3.174362214399999,1.6455456125750003,17.0
2020-01-03,4.5231745024,4.5914623971312505,14.0
2020-01-04,-1.1704133631999998,1.2650376706265622,4.0
2020-01-05,-1.332655616,1.4228811256984373,12.0
2020-01-06,-0.8892593151999999,3.4546733631984377,31.0
2020-01-07,1.4051649536000002,2.2641374294484375,54.0
2020-01-08,5.1876636672,2.2761380501828126,26.0
2020-01-09,1.3211570176000007,3.2630780269125,56.0
2020-01-10,-0.4351519744000001,3.1552885151828125,35.0
2020-01-11,-0.8984529920000001,4.094894812350001,23.0
2020-01-12,-0.5658758144,-1.0403040812109374,2.0
2020-01-13,0.6446570495999999,3.4102045963968757,35.0
2020-01-14,-0.4666342400000001,0.18254491661562544,44.0
2020-01-15,-0.29715814400000007,6.403991012059376,40.0
2020-01-16,1.7695260672000004,6.909491918345313,33.0
2020-01-17,-0.5685059583999995,4.600195342829688,46.0
2020-01-18,0.7626682368,2.6280333565437495,13.0
2020-01-19,3.6711018496,0.8071607247781252,16.0
2020-01-20,1.0358732800000001,3.0713516898203133,40.0
2020-01-21,2.1665402879999998,4.001589964187501,52.0
2020-01-22,5.9610730495999995,1.8575338030906257,78.0
2020-01-23,0.07021056000000003,0.012109311354688068,78.0
2020-01-24,4.677451776,1.2530678006234384,50.0
2020-01-25,16.0285473792,0.3064209916187508,5.0
2020-01-26,1.3892398080000001,-0.5245730597781242,31.0
2020-01-27,0.660887961599999,2.6660703663250005,38.0
2020-01-28,-0.6691065856000007,0.4640327741156254,175.0
2020-01-29,0.006537523199999562,2.5842239235281252,44.0
2020-01-30,2.2922037248000002,1.4452663270234374,77.0
2020-01-31,2.0710444032,0.5043982243765626,74.0
2020-02-01,-1.9238627328,2.6168580751828125,7.0
2020-02-02,-0.14734243839999905,3.4540436944125004,6.0
2020-02-03,-0.9968110591999992,1.2919827962140626,61.0
2020-02-04,3.4763780096000003,4.402319327203125,38.0
2020-02-05,1.8556345344000003,4.123525765626562,45.0
2020-02-06,-1.1567362048,6.014546553417188,26.0
2020-02-07,-0.6077324288000001,6.731795082610937,53.0
2020-02-08,-0.40625704959999975,-0.5053411568375001,13.0
2020-02-09,1.7302518784,-0.951198851582812,26.0
2020-02-10,5.427289088,-0.6496885146703115,57.0
2020-02-11,-0.5014626303999998,1.5193721700750014,37.0
2020-02-12,1.1156689919999998,2.438161661100001,54.0
2020-02-13,1.0717594624000002,7.321095448492188,111.0
2020-02-14,3.1019199488,-0.2028840362890627,26.0
2020-02-15,-1.2836736000000002,-0.7332571681265624,28.0
2020-02-16,-0.6651622400000005,1.5560198666968752,13.0
2020-02-17,2.538963456,0.5231268724640632,41.0
2020-02-18,0.04547870720000047,0.5987300700000004,50.0
2020-02-19,0.29394114560000006,0.6241694352187503,86.0
2020-02-20,1.4191865855999999,1.6377607733812505,53.0
2020-02-21,-0.7502210047999999,2.560767242017188,76.0
2020-02-22,2.5993024512000003,-0.5583624083031249,23.0
2020-02-23,6.1337001984,1.7274724924640625,15.0
2020-02-24,7.19605504,2.6136659152187502,69.0
2020-02-25,4.364409344,1.4651572731625002,59.0
2020-02-26,7.3336199168,5.504264863198437,56.0
2020-02-27,8.6354814976,1.1035344044484372,83.0
2020-02-28,-4.1196831744,-0.6820375673171875,55.0
2020-02-29,-2.123744460800001,-0.4225019191187497,17.0
2020-03-01,-1.4362613760000005,-0.30007848760781175,43.0
2020-03-02,8.9079758848,-0.2167672397812493,70.0
2020-03-03,5.154018099200001,2.8211043883812503,58.0
2020-03-04,-1.0273509375999996,2.5627806138609377,85.0
2020-03-05,-0.9542832128000001,4.468605024334375,80.0
2020-03-06,0.6226539520000005,4.209970258753125,70.0
2020-03-07,8.7502077952,-0.8892852050718754,49.0
2020-03-08,2.316224,1.52216225,16.0
2020-03-09,6.686630399999999,3.4663512125000002,50.0
2020-03-10,7.90711552,0.25333662375000043,81.0
2020-03-11,2.1588505600000003,3.4546201597031256,49.0
2020-03-12,0.8783254527999995,5.2244949595953125,106.0
2020-03-13,5.484452147199999,0.9481098960640626,45.0
2020-03-14,6.8799200256,4.214710647242187,14.0
2020-03-15,1.2481953792000002,0.023403544820312483,21.0
2020-03-16,-0.04530534400000086,1.3528845764687505,41.0
2020-03-17,1.64845312,3.3556617966156255,38.0
2020-03-18,-0.2740525055999994,1.1794434168406256,57.0
2020-03-19,-1.7419864063999997,4.322195442901563,34.0
2020-03-20,4.9474512896,4.0595555067625,44.0
2020-03-21,5.0566017024,0.9649562650031251,19.0
2020-03-22,11.5611040768,3.2246510086000004,10.0
2020-03-23,13.971800576,5.105555981804688,36.0
2020-03-24,9.528325632,0.8808694614328128,50.0
2020-03-25,4.370771660799999,3.151022837865625,71.0
2020-03-26,5.085622374399998,1.0501059200750005,57.0
2020-03-27,6.2481953791999985,1.2281262236000008,44.0
2020-03-28,0.0655354879999992,2.2933032297421883,9.0
2020-03-29,3.140737433599999,0.253638751289063,11.0
2020-03-30,-0.8191863807999997,0.4542508403656256,36.0
2020-03-31,-1.9166985215999999,2.5301007692625004,37.0
2020-04-01,1.9612848128000007,6.392050448753126,38.0
2020-04-02,0.8882186240000012,4.963904875365625,27.0
2020-04-03,6.1955394560000006,-1.1516847161750003,53.0
2020-04-04,0.34719846400000076,2.370018317646875,2.0
2020-04-05,10.0671891456,-0.7337461028687495,1.0
2020-04-06,0.5387863040000003,2.5428631456265633,17.0
2020-04-07,0.5215014911999996,3.3744171581984377,61.0
2020-04-08,5.018122956799999,8.209280759667188,119.0
2020-04-09,6.4039612416,4.627412823782812,37.0
2020-04-10,6.7654273024,5.663324616654688,13.0
2020-04-11,5.2926204928,-0.44117445396562527,7.0
2020-04-12,10.2284382208,1.0953795234531256,1.0
2020-04-13,3.179794124800001,5.175348553642189,69.0
2020-04-14,2.881211187199999,7.848624163453126,52.0
2020-04-15,-3.6651467776000004,3.397235099079688,37.0
2020-04-16,2.861025484799999,3.5881517577156252,24.0
2020-04-17,5.4677947392,2.6384740628328127,40.0
2020-04-18,13.866067046400001,2.795047972425001,6.0
2020-04-19,0.8866606080000006,1.8596170017328133,2.0
2020-04-20,6.295932518399999,0.009547981432813213,42.0
2020-04-21,4.8993603584,3.247905338084376,32.0
2020-04-22,4.0338992128,6.0645965238937505,38.0
2020-04-23,10.228938547199999,2.7334977308484376,39.0
2020-04-24,-3.9158579200000005,3.9151285872421875,41.0
2020-04-25,-2.849535488000001,0.8576049127578127,18.0
2020-04-26,2.0991817728,0.13358373654375055,22.0
2020-04-27,0.8258803712000007,6.345990654559376,24.0
2020-04-28,6.1544318976,4.858946756876563,34.0
2020-04-29,4.266864128000001,4.757615221651562,33.0
2020-04-30,6.1968712704,3.666845551246875,28.0
2020-05-01,-1.2650534911999993,5.719388023935938,28.0
2020-05-02,-0.07208181760000043,0.5504213697781251,1.0
2020-05-03,-1.5729506304000007,-0.042534172460936714,1.0
2020-05-04,0.9910865919999998,6.227493033162501,42.0
2020-05-05,0.8355201024000001,1.7518674538546883,43.0
