,neovim/neovim,microsoft/vscode,pulsar-edit/pulsar
2020-12-05,17,-4.356107748524996,0
2020-12-06,10,-3.103021644926555,0
2020-12-07,11,17.63199838353438,1
2020-12-08,1,32.49608885907813,1
2020-12-09,9,36.50163971025157,1
2020-12-10,5,40.284439648320316,3
2020-12-11,9,86.20877886274374,1
2020-12-12,19,-12.89267441352813,0
2020-12-13,3,-4.069137857442184,0
2020-12-14,6,88.23748350577344,0
2020-12-15,6,72.35329079854844,0
2020-12-16,7,68.78603510211562,0
2020-12-17,2,65.28881001469688,0
2020-12-18,1,83.48754228565312,0
2020-12-19,11,-16.054386766260937,0
2020-12-20,13,-12.704883429481239,0
2020-12-21,5,25.55327727036564,0
2020-12-22,14,36.00638897638752,0
2020-12-23,8,21.475000723528137,0
2020-12-24,9,20.781506261831254,0
2020-12-25,5,-2.3039645258515584,0
2020-12-26,6,-5.262485669326555,0
2020-12-27,8,-4.073765948743743,0
2020-12-28,4,15.55847723982032,0
2020-12-29,6,20.257264167468755,0
2020-12-30,18,10.156702501309377,0
2020-12-31,8,8.75274303258125,0
2021-01-01,30,-3.695522723420311,0
2021-01-02,8,-0.13693781597343468,0
2021-01-03,10,-0.5725160057671848,0
2021-01-04,5,38.775662564964065,1
2021-01-05,10,74.05257371821875,0
2021-01-06,4,56.511844535728116,1
2021-01-07,1,52.062788792653116,1
2021-01-08,0,42.21418836775781,0
2021-01-09,2,-7.711041987967189,0
2021-01-10,2,-7.013321572281242,0
2021-01-11,7,62.19536489441251,0
2021-01-12,3,52.69520228558907,2
2021-01-13,4,65.84426897157813,0
2021-01-14,2,42.44226018011406,0
2021-01-15,2,64.54877474084219,1
2021-01-16,3,-8.312253271909377,0
2021-01-17,10,-10.08769850080468,0
2021-01-18,10,54.2685490293047,2
2021-01-19,1,51.696051314901574,3
2021-01-20,11,41.69318401580625,2
2021-01-21,1,80.82090933946563,3
2021-01-22,10,55.868917891004685,1
2021-01-23,4,-12.714138995318748,0
2021-01-24,2,-5.0587313669640555,0
2021-01-25,2,55.837690670962516,3
2021-01-26,3,29.331182354796887,2
2021-01-27,7,52.70081105657344,2
2021-01-28,2,59.73270121437656,2
2021-01-29,5,-1.95466743919531,4
2021-01-30,12,-5.869681586018745,0
2021-01-31,14,-6.5847515059359285,0
2021-02-01,1,67.58968314852814,2
2021-02-02,4,78.29885642108594,1
2021-02-03,4,66.9755802340953,0
2021-02-04,11,84.74086202427657,3
2021-02-05,1,59.75292048630937,0
2021-02-06,11,-12.563247589326565,0
2021-02-07,10,-9.25733898502968,0
2021-02-08,4,42.86625334735626,1
2021-02-09,2,83.62332822162502,6
2021-02-10,11,60.05545815402188,0
2021-02-11,5,87.74111264827032,0
2021-02-12,1,71.630999398725,0
2021-02-13,10,-9.601458786864061,0
2021-02-14,4,-7.7689730084328055,0
2021-02-15,0,44.08674831250314,2
2021-02-16,12,51.99613347488126,0
2021-02-17,7,60.78891436043282,0
2021-02-18,5,97.91850890063282,0
2021-02-19,0,78.40851704559219,1
2021-02-20,2,-8.294092784960938,0
2021-02-21,1,-13.216160520228119,0
2021-02-22,8,99.45865510577657,0
2021-02-23,1,38.7003406499922,1
2021-02-24,8,64.28582138884532,0
2021-02-25,6,36.36961160152813,0
2021-02-26,2,21.182366284773444,0
2021-02-27,4,-4.35665922889374,0
2021-02-28,0,-8.036909820260924,0
2021-03-01,0,48.99100802203283,2
2021-03-02,7,59.856097204312505,1
2021-03-03,6,30.673071772243752,1
2021-03-04,9,70.3949319067375,0
2021-03-05,5,93.95492377053125,2
2021-03-06,7,7.902632852731248,1
2021-03-07,5,-10.11119924472031,1
2021-03-08,2,48.35838584541095,1
2021-03-09,6,78.9313706441047,1
2021-03-10,16,38.23576028942969,1
2021-03-11,7,25.930092344796876,0
2021-03-12,3,43.8866488423875,0
2021-03-13,7,-9.98211011289999,1
2021-03-14,10,-8.693896929089052,0
2021-03-15,5,40.376358468732825,0
2021-03-16,6,66.14342330425157,0
2021-03-17,0,30.929448364779688,1
2021-03-18,8,36.35390394462031,0
2021-03-19,3,95.59279854063281,2
2021-03-20,10,-0.3391795808640623,0
2021-03-21,8,-8.123366671610933,2
2021-03-22,10,60.653506624856256,0
2021-03-23,13,40.744710332531255,1
2021-03-24,3,85.25487532217501,0
2021-03-25,2,40.549275279617184,2
2021-03-26,3,28.586491502418752,1
2021-03-27,15,-5.649084788146871,0
2021-03-28,17,-4.301749231360926,0
2021-03-29,11,116.4846900603422,1
2021-03-30,11,51.84939353107969,8
2021-03-31,13,59.619241480228126,1
2021-04-01,16,63.95185670756406,0
2021-04-02,21,20.919960311571877,0
2021-04-03,14,-11.18177160227187,2
2021-04-04,13,-7.166397784456237,0
2021-04-05,8,52.26722861338439,1
2021-04-06,8,81.82853099514844,11
2021-04-07,7,51.69494286250156,4
2021-04-08,13,68.52520425208282,5
2021-04-09,8,79.75269266175312,3
2021-04-10,5,-5.403577126770312,0
2021-04-11,11,-9.217914067948431,0
2021-04-12,6,70.55098257511095,0
2021-04-13,5,60.69987172575626,0
2021-04-14,11,80.76153444492657,0
2021-04-15,12,89.74555373159531,1
2021-04-16,4,100.28159527299375,1
2021-04-17,5,-14.520838510534375,0
2021-04-18,3,-8.831243904454677,0
2021-04-19,0,60.64762093420002,0
2021-04-20,12,93.17761353290783,0
2021-04-21,11,101.76925077473908,0
2021-04-22,4,89.25833878103906,0
2021-04-23,7,65.22557611781093,0
2021-04-24,2,-5.210557401823433,0
2021-04-25,0,-14.453342204540611,0
2021-04-26,2,78.8733458127969,1
2021-04-27,40,52.327554190675016,0
2021-04-28,7,62.773632809260945,2
2021-04-29,14,31.5351569369625,2
2021-04-30,11,17.237192482350007,1
2021-05-01,12,-6.713170302967178,0
2021-05-02,29,-1.3856949212656104,0
2021-05-03,5,59.71076951258751,0
2021-05-04,5,96.74789524782344,0
2021-05-05,9,54.42136445122344,2
2021-05-06,29,82.48364490877032,2
2021-05-07,6,81.71006984509376,3
2021-05-08,4,-10.7966487213125,1
2021-05-09,10,-10.87572971052968,0
2021-05-10,7,46.99445389117501,7
2021-05-11,3,52.5064445282172,4
2021-05-12,5,82.39909580944064,7
2021-05-13,0,44.55287369774375,3
2021-05-14,16,39.48910268261562,1
2021-05-15,3,-13.380247503135934,11
2021-05-16,4,-9.270578578785926,1
2021-05-17,1,37.86903479610939,6
2021-05-18,8,54.82011604730314,9
2021-05-19,15,114.67856558822189,6
2021-05-20,14,51.22373915889843,4
2021-05-21,7,86.38678656902968,14
2021-05-22,13,-13.333177631139066,0
2021-05-23,5,-11.12771041804374,0
2021-05-24,7,33.75984610992814,6
2021-05-25,1,77.45973282981251,1
2021-05-26,8,84.13539664416876,0
2021-05-27,1,54.800316200965625,2
2021-05-28,1,57.716175256326565,2
2021-05-29,5,-3.9574444699265605,0
2021-05-30,1,-5.917881076096865,0
2021-05-31,5,46.77074737673283,2
2021-06-01,17,45.36529598080783,0
2021-06-02,4,85.86173009811563,4
2021-06-03,6,52.100713702774996,4
2021-06-04,2,62.11203249325,6
2021-06-05,21,-11.518674449346875,0
2021-06-06,8,-5.6769842899499885,0
2021-06-07,2,74.40118493015314,5
2021-06-08,0,65.13145974517501,0
2021-06-09,5,78.84335421488282,0
2021-06-10,22,49.165631691904686,0
2021-06-11,14,62.44194885909844,2
2021-06-12,17,-15.197599645749996,1
2021-06-13,6,-9.929833484682801,1
2021-06-14,11,26.501141989706266,0
2021-06-15,9,98.76717187878907,0
2021-06-16,7,67.89665187006875,0
2021-06-17,3,30.22215581817656,2
2021-06-18,2,90.20284023652344,0
2021-06-19,10,-10.245049614943749,1
2021-06-20,2,-10.649136763171866,0
2021-06-21,2,61.307328356876575,2
2021-06-22,5,32.20472174743283,0
2021-06-23,2,66.59459917684063,0
2021-06-24,7,58.307895337290624,6
2021-06-25,12,55.86419304094531,1
2021-06-26,10,-10.344191317115623,0
2021-06-27,1,-2.1938581421640535,1
2021-06-28,4,74.63283816041096,0
2021-06-29,15,28.381032730635944,0
2021-06-30,9,60.7371331605672,0
2021-07-01,10,63.30855598514844,1
2021-07-02,6,26.64545828150469,7
2021-07-03,7,-13.562190402284372,7
2021-07-04,10,-3.17342785568124,0
2021-07-05,2,24.896875013159388,1
2021-07-06,6,27.25085135743126,3
2021-07-07,5,96.34242789414688,0
2021-07-08,10,52.455673998349994,1
2021-07-09,8,33.91990516090781,1
2021-07-10,9,-8.307664769975002,0
2021-07-11,7,-8.201290277795303,3
2021-07-12,4,25.428774663671888,0
2021-07-13,1,39.540195852585946,0
2021-07-14,6,51.35685640958907,2
2021-07-15,1,60.12297358710156,2
2021-07-16,0,69.93303651991405,7
2021-07-17,4,-8.944694541459379,0
2021-07-18,4,-4.417307476839058,0
2021-07-19,11,44.315664816070324,4
2021-07-20,2,40.958539810265634,4
2021-07-21,0,42.629599988401566,3
2021-07-22,4,42.75260190685781,1
2021-07-23,3,41.25687563568282,1
2021-07-24,6,-3.8416633621499976,1
2021-07-25,10,-4.334442172878118,0
2021-07-26,9,47.30558332092032,2
2021-07-27,4,33.45479833977345,1
2021-07-28,5,41.90543727187032,10
2021-07-29,11,27.860866899073436,4
2021-07-30,8,-1.3223924627999981,0
2021-07-31,11,-7.010792358570306,0
2021-08-01,16,-3.5655845515812414,1
2021-08-02,4,27.73179613636407,0
2021-08-03,2,65.33831466127813,2
2021-08-04,1,43.384681913423435,1
2021-08-05,1,29.091022297892184,2
2021-08-06,7,49.980097944271876,4
2021-08-07,4,-5.732488828542188,0
2021-08-08,3,-6.194770006573432,0
2021-08-09,14,16.935219715734384,2
2021-08-10,11,17.896162335229697,0
2021-08-11,4,38.42526524977657,2
2021-08-12,24,39.32916096710469,4
2021-08-13,5,40.43944384243437,6
2021-08-14,4,-9.282745572375003,0
2021-08-15,9,-4.896613501499996,0
2021-08-16,13,35.09303520426876,6
2021-08-17,6,53.14232998862032,0
2021-08-18,3,48.84459280058438,5
2021-08-19,8,68.42897615843437,0
2021-08-20,3,48.407971536132806,2
2021-08-21,0,-7.3556195312562505,0
2021-08-22,18,-6.955015623562495,0
2021-08-23,7,59.84526968069845,0
2021-08-24,1,35.69567892735469,0
2021-08-25,2,50.50386414141094,1
2021-08-26,6,19.864693642421877,1
2021-08-27,6,14.122507207879693,0
2021-08-28,10,-9.165534821609368,0
2021-08-29,4,-3.5910483683734276,0
2021-08-30,6,50.97767186621719,0
2021-08-31,3,41.37582988714688,3
2021-09-01,4,46.93889069089375,1
2021-09-02,4,44.75805123509218,2
2021-09-03,1,28.12750340700625,16
2021-09-04,2,-7.606740234076561,1
2021-09-05,7,-6.63566939339843,0
2021-09-06,2,19.36185470521876,2
2021-09-07,3,49.93748755406876,1
2021-09-08,11,21.30357657349219,0
2021-09-09,15,26.5345857913125,0
2021-09-10,26,51.515305989076566,0
2021-09-11,21,-1.8887513513874996,0
2021-09-12,9,-5.821122840484371,0
2021-09-13,7,27.533675282392196,0
2021-09-14,9,55.43575486012501,2
2021-09-15,39,22.6365594890125,0
2021-09-16,15,44.88733318575312,0
2021-09-17,31,50.29134797833906,0
2021-09-18,15,-0.24837489844531113,2
2021-09-19,19,-7.18742506554687,0
2021-09-20,8,55.71767120916095,4
2021-09-21,10,46.94554255096407,2
2021-09-22,12,50.35658891063125,0
2021-09-23,9,39.04401095325625,1
2021-09-24,13,50.48046009222031,0
2021-09-25,1,-11.751375748393748,0
2021-09-26,22,-7.157855969629679,0
2021-09-27,6,65.40350677280314,0
2021-09-28,4,37.617740092260945,1
2021-09-29,8,57.38986208591719,4
2021-09-30,4,34.34055500598281,1
2021-10-01,9,6.471837727209378,0
2021-10-02,14,-9.25814520685312,0
2021-10-03,24,-3.932294169545302,0
2021-10-04,15,26.69568718566251,1
2021-10-05,16,0.5042894446046944,0
2021-10-06,14,28.079374240932818,0
2021-10-07,16,23.605841970160938,0
2021-10-08,12,43.393148921520314,0
2021-10-09,5,-7.5460236440218775,0
2021-10-10,4,-3.589467728182811,0
2021-10-11,2,48.82309695271876,0
2021-10-12,3,64.38445480519376,3
2021-10-13,5,29.51670502902656,0
2021-10-14,5,40.77576294023281,0
2021-10-15,2,45.78037490084531,0
2021-10-16,8,-2.2439079356093714,0
2021-10-17,21,-7.151097786062493,0
2021-10-18,8,22.568421479448446,0
2021-10-19,17,47.025943478151575,0
2021-10-20,7,33.93445719725625,0
2021-10-21,13,41.87713856252188,2
2021-10-22,0,41.09003552097968,2
2021-10-23,11,-2.4588782962234355,0
2021-10-24,4,-5.455502270954682,0
2021-10-25,2,66.01448399162501,3
2021-10-26,5,35.18647923552656,0
2021-10-27,4,39.19956244115001,1
2021-10-28,2,15.584283585371875,0
2021-10-29,9,14.677296894106254,0
2021-10-30,17,-3.195224149931242,0
2021-10-31,15,-5.603540929009366,0
2021-11-01,15,66.23944369239533,0
2021-11-02,3,46.06188916831876,0
2021-11-03,4,61.81336542122969,0
2021-11-04,2,47.62423528381562,0
2021-11-05,4,46.56227914928125,0
2021-11-06,4,-9.622649512095311,1
2021-11-07,2,-5.420155400940617,0
2021-11-08,1,38.81743904982032,0
2021-11-09,3,86.77627243640626,0
2021-11-10,1,68.50337720485938,0
2021-11-11,8,45.235786686596875,0
2021-11-12,0,56.390784095923436,0
2021-11-13,0,-15.263143358129685,0
2021-11-14,10,-7.557634055468739,0
2021-11-15,7,30.24304811955939,0
2021-11-16,13,34.068186966689076,0
2021-11-17,2,31.75250982638282,0
2021-11-18,21,32.5075560457375,1
2021-11-19,24,57.677106837512504,0
2021-11-20,1,10.336127634396874,0
2021-11-21,12,-0.2698128006031215,0
2021-11-22,16,36.55764022268282,2
2021-11-23,3,41.14077099960001,0
2021-11-24,4,30.483226716498443,0
2021-11-25,9,18.732786655548438,2
2021-11-26,22,27.975174851318755,0
2021-11-27,13,-7.285054320357807,0
2021-11-28,3,2.1984970244468824,0
2021-11-29,2,62.38108276078282,0
2021-11-30,9,22.06974729250469,0
2021-12-01,12,51.24324903142344,0
2021-12-02,4,15.832011385812496,1
2021-12-03,2,0.11605368232344127,4
2021-12-04,9,-6.291100047620308,0
2021-12-05,2,-4.2304845773609285,0
2021-12-06,9,39.96080124205314,0
2021-12-07,23,62.225898427665626,0
2021-12-08,11,65.13004400109219,0
2021-12-09,18,34.80865002666249,0
2021-12-10,23,30.06289363017187,0
2021-12-11,3,1.0423834143890645,0
2021-12-12,4,-7.78196196032343,0
2021-12-13,2,25.66111919875001,0
2021-12-14,2,64.73935554907814,0
2021-12-15,10,33.983884727876564,0
2021-12-16,7,27.691084440832814,0
2021-12-17,2,26.615991290018748,0
2021-12-18,15,-9.691457673381246,0
2021-12-19,12,-5.762974950196867,0
2021-12-20,7,16.00593628581876,0
2021-12-21,2,10.906117841515632,0
2021-12-22,8,13.930768769260943,0
2021-12-23,1,5.845491602443753,0
2021-12-24,7,0.005771814487502969,0
2021-12-25,21,-2.771017830479685,0
2021-12-26,16,-1.7179532938296838,0
2021-12-27,5,6.9200281250000035,0
2021-12-28,8,36.3211221121875,0
2021-12-29,0,34.09890057478125,0
2021-12-30,3,20.671141703378122,0
2021-12-31,10,0.9874955736453099,0
2022-01-01,16,-3.0712696299578113,0
2022-01-02,5,-2.7416655101437457,0
