,ansible/ansible,saltstack/salt,cfengine/core
2016-05-29,0,-2.750670233600001,0
2016-05-30,0,2.9402240000000006,1
2016-05-31,15,36.4634496,0
2016-06-01,32,33.07166208,1
2016-06-02,27,39.001480192,2
2016-06-03,13,14.888369049600009,1
2016-06-04,13,-36.799838208,0
2016-06-05,1,-7.732470579200005,0
2016-06-06,21,33.8156128256,2
2016-06-07,14,2.5673958399999997,0
2016-06-08,8,20.477913804800004,8
2016-06-09,9,16.503973273600007,0
2016-06-10,9,-2.9825915903999984,11
2016-06-11,0,-17.2622138368,1
2016-06-12,0,-8.772338688000001,0
2016-06-13,11,43.551798272,4
2016-06-14,20,33.99832739840001,1
2016-06-15,18,7.085385216000006,0
2016-06-16,7,-3.2212688895999975,2
2016-06-17,15,8.2284024832,0
2016-06-18,4,-20.8343806976,0
2016-06-19,1,-12.840452403200002,0
2016-06-20,11,26.3462158336,0
2016-06-21,4,27.9109542912,0
2016-06-22,10,15.901525708800001,0
2016-06-23,14,6.146849382400006,6
2016-06-24,9,16.1448380416,6
2016-06-25,1,-16.137537126399998,0
2016-06-26,0,-15.956254822400002,0
2016-06-27,9,20.598601932799998,1
2016-06-28,15,28.605903872,4
2016-06-29,8,4.716229324800004,5
2016-06-30,8,16.075228774400003,0
2016-07-01,10,-11.541803110399997,1
2016-07-02,5,-12.304805683200001,0
2016-07-03,3,-9.800762060800002,0
2016-07-04,4,-2.656745164800002,6
2016-07-05,21,31.797051392,3
2016-07-06,21,112.7209105408,4
2016-07-07,19,-10.248286924799991,1
2016-07-08,10,-0.14965626879999405,9
2016-07-09,10,-26.277846323199995,0
2016-07-10,3,-15.082510643200006,0
2016-07-11,9,29.065945292799995,2
2016-07-12,7,13.552594943999999,5
2016-07-13,2,23.723376025600004,4
2016-07-14,10,14.882435686400008,2
2016-07-15,12,10.354676531200003,3
2016-07-16,0,-4.5676122112,0
2016-07-17,0,-10.675955507200001,0
2016-07-18,3,48.439190835199994,1
2016-07-19,1,9.798275686400004,0
2016-07-20,5,71.62486374400001,2
2016-07-21,7,-4.84966184959999,0
2016-07-22,3,15.132260044800006,5
2016-07-23,8,-35.6994055168,0
2016-07-24,4,-0.12919490560000568,0
2016-07-25,8,28.963024896,0
2016-07-26,6,40.5557423104,5
2016-07-27,1,33.028426956800004,4
2016-07-28,4,5.033615564800009,0
2016-07-29,7,-1.201003110400002,0
2016-07-30,1,-18.100992511999998,1
2016-07-31,1,-14.539675340800002,0
2016-08-01,3,52.596750336,0
2016-08-02,4,63.194953216,0
2016-08-03,2,-21.15517163519999,0
2016-08-04,21,-9.004661452799994,0
2016-08-05,8,17.898277375999996,2
2016-08-06,2,20.4699382784,0
2016-08-07,0,-24.011640115199995,0
2016-08-08,20,15.233337343999999,4
2016-08-09,9,47.6753091584,0
2016-08-10,7,18.502311526400007,0
2016-08-11,12,14.403647180800007,0
2016-08-12,10,-6.782579814399995,0
2016-08-13,2,-27.822903808,1
2016-08-14,0,-11.487458611200003,0
2016-08-15,13,24.600219443199997,0
2016-08-16,10,38.348207104,0
2016-08-17,11,33.187663564800005,0
2016-08-18,12,9.605724262400003,0
2016-08-19,12,-13.007806259199995,1
2016-08-20,17,16.3450923008,0
2016-08-21,2,-9.5594902528,0
2016-08-22,8,52.5207043072,0
2016-08-23,23,35.928873369600005,0
2016-08-24,28,-9.79472025599999,0
2016-08-25,22,-9.115596083199996,0
2016-08-26,22,3.8356754431999995,0
2016-08-27,4,-19.1692393472,0
2016-08-28,0,-11.631808409600003,0
2016-08-29,12,84.837678592,0
2016-08-30,12,15.388706713600001,0
2016-08-31,40,16.644789350400004,0
2016-09-01,13,14.658746368000003,0
2016-09-02,11,2.861663027199995,2
2016-09-03,8,-8.098338611199999,0
2016-09-04,8,-21.5309750272,0
2016-09-05,3,-11.698075648000003,0
2016-09-06,22,44.232508518399996,0
2016-09-07,22,11.428505292800004,1
2016-09-08,12,59.052373196800005,0
2016-09-09,23,-11.634944716799993,6
2016-09-10,4,-19.580617830399998,0
2016-09-11,4,-7.24210944,0
2016-09-12,40,32.6989431808,7
2016-09-13,19,10.2064838656,1
2016-09-14,18,22.826369638400003,11
2016-09-15,17,23.50698209280001,2
2016-09-16,18,-4.225183743999999,6
2016-09-17,12,-12.153551052799997,0
2016-09-18,0,-9.269820723199999,0
2016-09-19,26,44.8398047232,0
2016-09-20,24,11.165034291200001,3
2016-09-21,11,16.786079846400003,2
2016-09-22,14,12.085918310400004,5
2016-09-23,21,12.5350227968,8
2016-09-24,3,-24.444368896,0
2016-09-25,1,-10.604863180800002,2
2016-09-26,4,22.003087359999995,7
2016-09-27,11,32.9171785728,3
2016-09-28,19,42.7711676416,1
2016-09-29,9,23.92825098240001,22
2016-09-30,20,1.1573158912000068,1
2016-10-01,2,-23.292271718400002,0
2016-10-02,8,-17.835149414400004,0
2016-10-03,20,14.261658419199996,3
2016-10-04,8,4.706237439999999,17
2016-10-05,8,22.7472132096,3
2016-10-06,9,2.7971547136000083,26
2016-10-07,3,15.3045799936,22
2016-10-08,2,-13.251130367999998,0
2016-10-09,2,-9.3773138944,0
2016-10-10,4,14.742288691199999,6
2016-10-11,4,15.9344850944,9
2016-10-12,5,23.756679987200002,0
2016-10-13,110,8.726772121600003,0
2016-10-14,11,7.226449715200001,0
2016-10-15,8,-19.476449894399998,0
2016-10-16,1,-8.096526233600002,0
2016-10-17,11,34.384353075199996,0
2016-10-18,10,20.355399168,1
2016-10-19,11,5.567022284800004,0
2016-10-20,11,36.2724472832,0
2016-10-21,16,23.45095208960001,3
2016-10-22,3,-21.898149683199996,3
2016-10-23,10,-11.225360076800001,0
2016-10-24,19,50.8692084736,0
2016-10-25,14,38.727274905600005,0
2016-10-26,11,-13.964042649599989,5
2016-10-27,14,16.286156902400002,0
2016-10-28,11,-3.7851045887999994,5
2016-10-29,5,-15.522503475199997,1
2016-10-30,7,5.767486054399999,0
2016-10-31,14,31.2814163968,3
2016-11-01,18,9.500071628800004,0
2016-11-02,9,40.753006592000006,0
2016-11-03,17,9.0458541056,0
2016-11-04,13,41.7134947328,0
2016-11-05,0,-32.24962099199999,0
2016-11-06,4,6.601769369599996,0
2016-11-07,22,22.308297728,0
2016-11-08,19,4.8849357823999995,0
2016-11-09,3,-3.331610419199997,0
2016-11-10,13,17.890715545600003,0
2016-11-11,16,34.1498070016,4
2016-11-12,0,-26.919202918399996,0
2016-11-13,1,-11.982343372799999,0
2016-11-14,9,2.2664610815999993,4
2016-11-15,7,20.381084672,3
2016-11-16,6,15.331101798399999,2
2016-11-17,15,-5.047257804799997,1
2016-11-18,29,5.160391168,0
2016-11-19,8,-12.936506572799999,1
2016-11-20,2,-6.3260527616,0
2016-11-21,13,42.794549247999996,33
2016-11-22,11,3.561466982400006,1
2016-11-23,10,15.520711680000002,4
2016-11-24,5,-4.437211443199999,0
2016-11-25,1,-12.4857975808,0
2016-11-26,1,-4.297012326400001,0
2016-11-27,2,1.5808052223999969,0
2016-11-28,16,54.1300563968,5
2016-11-29,15,17.01372252160001,5
2016-11-30,8,15.163570892800006,10
2016-12-01,12,0.08931696640000553,2
2016-12-02,11,11.418195456,6
2016-12-03,0,-20.6561352704,0
2016-12-04,4,-6.580216627200004,6
2016-12-05,12,19.960037888,0
2016-12-06,6,7.789127884800003,0
2016-12-07,1,21.4363940864,0
2016-12-08,5956,8.998567219200005,0
2016-12-09,32,22.170831052800004,1
2016-12-10,22,-20.613017907199996,0
2016-12-11,7,-13.062429696,0
2016-12-12,13,14.018833100799998,0
2016-12-13,26,5.843961139200001,0
2016-12-14,19,1.3863587840000005,0
2016-12-15,32,45.9621829632,9
2016-12-16,9,20.255365632000007,6
2016-12-17,3,-28.850847334399997,0
2016-12-18,0,3.953792,0
2016-12-19,25,31.8582088704,3
2016-12-20,15,14.503785779200001,0
2016-12-21,12,-4.422231449599998,0
2016-12-22,20,26.958418432000002,0
2016-12-23,8,-20.4861959168,0
2016-12-24,1,-13.229784371200001,0
2016-12-25,0,-7.920105984000003,0
2016-12-26,3,-3.8129611776000036,0
2016-12-27,2,17.0567117824,0
2016-12-28,0,11.894817587200002,0
2016-12-29,5,5.6380221440000025,1
2016-12-30,16,3.4120792064000014,1
2016-12-31,1,-10.493567385599999,0
2017-01-01,0,6.0256623615999985,0
2017-01-02,4,-5.2615315456000005,0
2017-01-03,29,7.927381299199999,3
2017-01-04,29,35.8204365824,1
2017-01-05,50,35.6858138624,1
2017-01-06,33,48.63528007680001,1
2017-01-07,4,-41.71256576,0
2017-01-08,10,-16.2849924096,0
2017-01-09,33,6.573813862399996,0
2017-01-10,31,18.094092902399996,1
2017-01-11,30,-10.080433766399999,4
2017-01-12,13,-0.06839408639999967,0
2017-01-13,32,4.5691680768000005,0
2017-01-14,5,-7.1299987456,0
2017-01-15,0,24.6154667008,0
2017-01-16,29,-1.2113543167999978,0
2017-01-17,24,44.796328448,0
2017-01-18,33,20.549276979200005,0
2017-01-19,33,-13.001962188799997,0
2017-01-20,21,3.3837390847999984,2
2017-01-21,1,-17.0192244736,0
2017-01-22,1,-7.0865189888000035,0
2017-01-23,8,24.363717631999997,4
2017-01-24,21,16.0624205824,3
2017-01-25,33,60.905076224,0
2017-01-26,25,-1.7467667455999916,2
2017-01-27,34,9.906623692800004,1
2017-01-28,8,-24.7806032896,0
2017-01-29,3,-14.299331481600005,0
2017-01-30,27,36.5411054592,0
2017-01-31,32,53.9502009344,0
2017-02-01,25,3.75505848320001,0
2017-02-02,27,1.3552603136000059,2
2017-02-03,14,19.281601331200005,1
2017-02-04,8,-24.0514788352,0
2017-02-05,0,-15.014149120000003,0
2017-02-06,22,33.695162572799994,0
2017-02-07,29,28.454625280000002,1
2017-02-08,31,6.233054208000006,1
2017-02-09,30,46.8757175296,0
2017-02-10,32,-22.01416345599999,0
2017-02-11,8,-17.322988544000005,0
2017-02-12,7,-6.950935142400002,0
2017-02-13,26,60.26377308159999,0
2017-02-14,51,16.1749110784,3
2017-02-15,33,4.3710670848000035,6
2017-02-16,28,24.918260633600003,4
2017-02-17,44,25.6060220416,0
2017-02-18,23,-34.39101952,0
2017-02-19,6,0.8177279999999989,0
2017-02-20,25,-14.2877275136,0
2017-02-21,31,20.570609561599998,2
2017-02-22,27,45.7799358464,0
2017-02-23,28,60.896127078400006,5
2017-02-24,47,46.32839956480001,8
2017-02-25,13,-46.55155865599999,0
2017-02-26,10,-5.7054235648,0
2017-02-27,38,5.357314047999999,2
2017-02-28,21,39.632591052799995,15
2017-03-01,46,28.124404428800005,0
2017-03-02,54,22.365590630400007,1
2017-03-03,23,-2.2568439807999923,2
2017-03-04,3,-23.794527948799995,0
2017-03-05,9,-11.168701030400001,0
2017-03-06,19,27.701773414399998,0
2017-03-07,20,8.725557862400002,1
2017-03-08,26,20.396638924800005,2
2017-03-09,9,33.894676172800004,5
2017-03-10,10,8.674758451200006,0
2017-03-11,4,-21.086434816,0
2017-03-12,8,-15.788434329600001,0
2017-03-13,18,15.893026918399997,0
2017-03-14,11,62.136918015999996,0
2017-03-15,34,20.63999477760001,0
2017-03-16,24,2.732139520000004,0
2017-03-17,9,25.170773299200008,0
2017-03-18,5,-34.798326579199994,0
2017-03-19,1,-16.9523014656,0
2017-03-20,13,81.0967822336,0
2017-03-21,17,31.69437767680001,0
2017-03-22,12,37.850078617600005,0
2017-03-23,26,15.70952427520001,0
2017-03-24,29,6.857950822399999,0
2017-03-25,7,-38.5781371904,0
2017-03-26,1,-17.895051059200004,0
2017-03-27,15,47.298036940799996,0
2017-03-28,22,71.2485537792,0
2017-03-29,22,-28.45653493759999,2
2017-03-30,19,24.5814367232,0
2017-03-31,15,22.559837184000003,0
2017-04-01,0,35.2018777088,0
2017-04-02,0,-40.62298798079999,0
2017-04-03,19,21.612904448,1
2017-04-04,32,73.1915250688,0
