,rust-lang/rust,golang/go,nim-lang/Nim
2018-10-25,122,4.9010173289078125,11
2018-10-26,77,1.7728531436375015,0
2018-10-27,49,-0.8024937735140618,4
2018-10-28,61,2.8228993456921883,14
2018-10-29,61,5.8761916742687506,8
2018-10-30,70,16.017740344548436,29
2018-10-31,62,4.415829623615624,8
2018-11-01,96,0.6333876201156237,4
2018-11-02,62,33.43933609834219,5
2018-11-03,71,-10.243504261664064,5
2018-11-04,37,-6.6965436266703104,1
2018-11-05,99,15.482149783979688,3
2018-11-06,53,5.091133445967186,9
2018-11-07,81,-3.3288384256531245,12
2018-11-08,56,10.422196144160937,18
2018-11-09,49,7.195195235101561,6
2018-11-10,85,-2.1156476372187516,2
2018-11-11,60,-2.6572716531390626,6
2018-11-12,38,27.391346400821874,1
2018-11-13,63,6.631033590206249,2
2018-11-14,36,11.912417765626563,3
2018-11-15,67,-3.1614707028359366,12
2018-11-16,123,11.532731918087501,6
2018-11-17,34,-7.738405359457813,0
2018-11-18,47,-4.173210574084375,3
2018-11-19,52,3.642411842807812,7
2018-11-20,72,6.6827311218187475,7
2018-11-21,108,1.3442355992531239,7
2018-11-22,61,-3.5649678007828136,5
2018-11-23,42,0.5609624822546873,25
2018-11-24,61,-2.1489306006578133,1
2018-11-25,63,-2.060402862453125,0
2018-11-26,56,11.835380786770312,15
2018-11-27,127,8.252494754409375,5
2018-11-28,47,10.07854867795,1
2018-11-29,84,18.61072705958125,6
2018-11-30,103,-1.0151431968937494,6
2018-12-01,18,-1.700106717278123,3
2018-12-02,57,-3.798824832196874,0
2018-12-03,79,6.092571815517188,7
2018-12-04,82,8.433312823296875,11
2018-12-05,59,12.80122200502031,15
2018-12-06,74,0.5200439172234361,5
2018-12-07,57,2.64654733986875,7
2018-12-08,57,-5.771718779209375,12
2018-12-09,57,-2.666151105421875,21
2018-12-10,73,7.375211274571875,10
2018-12-11,78,10.219719423378123,60
2018-12-12,86,14.083072732953124,20
2018-12-13,53,15.530033766928124,17
2018-12-14,80,4.3278657176875015,10
2018-12-15,57,-4.910979436234374,8
2018-12-16,40,-5.360192997843749,14
2018-12-17,56,15.026566445001563,3
2018-12-18,50,9.566285950360935,8
2018-12-19,117,-1.4849456950624997,12
2018-12-20,86,6.007148355679687,9
2018-12-21,79,-3.705698039529688,11
2018-12-22,75,-0.04028978032031283,4
2018-12-23,54,-4.307776356803125,2
2018-12-24,38,0.6140879908203125,0
2018-12-25,60,-1.5872321092796886,1
2018-12-26,52,-0.9328686557046886,1
2018-12-27,76,1.5568155689343741,8
2018-12-28,61,1.3077144686843742,0
2018-12-29,73,2.2612991421609374,0
2018-12-30,72,1.0330574257406249,14
2018-12-31,50,-0.7967774999140622,4
2019-01-01,60,0.8474834634531252,4
2019-01-02,83,11.721262432285938,3
2019-01-03,89,4.4349569612515625,2
2019-01-04,68,5.475467915220313,10
2019-01-05,70,-3.0625973224953125,3
2019-01-06,63,-1.951462790510937,7
2019-01-07,82,7.9796914480218755,6
2019-01-08,91,3.7097000335359374,10
2019-01-09,51,5.6116633319859375,8
2019-01-10,45,-0.17159123316875036,17
2019-01-11,44,-2.0129545354171876,12
2019-01-12,80,-1.6807157967515627,3
2019-01-13,107,-1.866240464609375,16
2019-01-14,69,3.85912181926875,9
2019-01-15,67,2.654756354110937,21
2019-01-16,46,-0.6934279164531256,15
2019-01-17,45,4.1389971827312495,4
2019-01-18,82,5.21527437384375,9
2019-01-19,99,-3.6170415234453124,8
2019-01-20,55,0.4146258942687506,0
2019-01-21,72,1.3988104055171877,11
2019-01-22,102,1.1696468224218748,16
2019-01-23,61,4.103337627507813,25
2019-01-24,76,-1.7734860421953127,8
2019-01-25,92,0.4374866829406252,12
2019-01-26,111,-1.5267241885218754,3
2019-01-27,82,3.1839398091374997,6
2019-01-28,65,0.30404815771874993,14
2019-01-29,59,2.5986007769875,7
2019-01-30,72,5.067154605004688,14
2019-01-31,66,-1.0011795390421883,9
2019-02-01,107,2.0925022563375,7
2019-02-02,37,-2.185050796764062,2
2019-02-03,69,-1.0885761464656247,3
2019-02-04,47,2.2790883854375,10
2019-02-05,79,1.5550272810374999,5
2019-02-06,66,-0.603817334778125,20
2019-02-07,131,1.909991332209375,11
2019-02-08,93,0.49334607883906223,15
2019-02-09,68,0.7251780564718748,10
2019-02-10,75,-0.2419994904312499,10
2019-02-11,83,12.09407784125,5
2019-02-12,78,3.5787314159531247,9
2019-02-13,106,0.8585542487546878,39
2019-02-14,72,-3.373163502714062,5
2019-02-15,41,4.3014774139703125,5
2019-02-16,53,-1.9388623332296877,2
2019-02-17,60,0.2508967537531255,1
2019-02-18,112,-1.68633625198125,9
2019-02-19,42,11.001481766314061,13
2019-02-20,87,1.664131525098437,7
2019-02-21,70,-2.4977813146906245,4
2019-02-22,54,7.091617928835938,5
2019-02-23,83,-2.8047292993437503,12
2019-02-24,90,3.9625902563375,0
2019-02-25,58,1.0163088032359378,6
2019-02-26,48,62.32497796353437,4
2019-02-27,81,31.087810143812497,1
2019-02-28,37,-12.420441545637495,8
2019-03-01,50,15.742254977587505,5
2019-03-02,56,6.006440187126563,2
2019-03-03,59,-6.664760778360936,3
2019-03-04,57,1.87933062867344,17
2019-03-05,71,15.171529759790626,15
2019-03-06,45,16.690349784803125,7
2019-03-07,56,4.093668344304685,4
2019-03-08,56,9.699866713721875,4
2019-03-09,39,-0.3588547542640619,0
2019-03-10,44,-7.627116542595312,2
2019-03-11,50,7.436284827253125,4
2019-03-12,68,17.7218118742,2
2019-03-13,56,9.751567409565624,7
2019-03-14,49,10.599657103710937,12
2019-03-15,109,3.1278590089531235,6
2019-03-16,93,-9.937428396515624,0
2019-03-17,51,-2.9064212185578118,2
2019-03-18,80,8.370498220176563,5
2019-03-19,64,16.13124188308281,8
2019-03-20,66,2.4853312188343732,3
2019-03-21,58,5.250324640853126,8
2019-03-22,46,5.464629930768748,3
2019-03-23,60,-5.408846583854688,6
2019-03-24,46,-2.0014126122406237,1
2019-03-25,72,17.160243790220314,2
2019-03-26,78,0.2423254335984364,8
2019-03-27,60,11.265803508614063,4
2019-03-28,87,12.085702020192187,2
2019-03-29,91,2.6078239232546885,3
2019-03-30,74,-5.7007439787281236,1
2019-03-31,49,-1.2884751193062494,2
2019-04-01,46,0.6371120987546881,6
2019-04-02,87,7.791429969473437,7
2019-04-03,68,10.871878081220313,3
2019-04-04,67,-0.01609633212656192,10
2019-04-05,50,11.88710686348125,7
2019-04-06,36,-8.523695517092188,7
2019-04-07,52,2.1781465701765637,2
2019-04-08,47,12.824041924489062,5
2019-04-09,59,0.5523338157406243,10
2019-04-10,51,4.156077278898438,11
2019-04-11,63,4.903906141190625,7
2019-04-12,74,4.613753313417186,5
2019-04-13,60,-1.4106776326437505,1
2019-04-14,92,-2.702906743190624,3
2019-04-15,45,12.87772914565625,7
2019-04-16,64,27.1879182705875,7
2019-04-17,109,-2.3303292340828143,8
2019-04-18,73,1.2170197777312524,2
2019-04-19,87,15.484547159500002,4
2019-04-20,51,-7.910958523732813,5
2019-04-21,67,-6.00148547688906,3
2019-04-22,75,8.393416045304688,3
2019-04-23,75,13.818728910284374,12
2019-04-24,74,6.737465131993748,4
2019-04-25,84,4.9353267406625,3
2019-04-26,51,10.634005403032813,2
2019-04-27,30,-0.8397634391875002,5
2019-04-28,43,-3.4044240046515606,6
2019-04-29,46,14.952846225301563,7
2019-04-30,74,24.9231691238125,4
2019-05-01,102,1.426069000893749,2
2019-05-02,98,1.7784337970937507,6
2019-05-03,44,4.465544389806251,3
2019-05-04,104,-8.23249431755625,11
2019-05-05,33,-2.1390101473140612,8
2019-05-06,41,17.807911113842188,9
2019-05-07,40,-3.3120473457437534,7
2019-05-08,39,9.837809772812498,18
2019-05-09,73,20.822552098084373,4
2019-05-10,57,-3.422150374678125,10
2019-05-11,53,-6.079478767995312,2
2019-05-12,44,-2.866516798274999,1
2019-05-13,61,16.39630473897031,9
2019-05-14,62,6.571374798957811,4
2019-05-15,55,-0.4393640342156253,14
2019-05-16,57,13.600417851103126,5
2019-05-17,61,2.509872913321873,0
2019-05-18,45,-7.994128207142188,0
2019-05-19,54,-3.8746397001265613,1
2019-05-20,100,8.457709327503125,7
2019-05-21,93,4.8083378319718735,7
2019-05-22,75,6.3612625438593735,14
2019-05-23,105,6.706219242382812,4
2019-05-24,59,3.1495235738249994,8
2019-05-25,88,-4.269736615843749,7
2019-05-26,51,-3.621742946293749,1
2019-05-27,99,-1.1250941362499995,12
2019-05-28,115,6.149424778078124,9
2019-05-29,69,2.2791492892828114,17
2019-05-30,63,9.435451582734375,4
2019-05-31,55,3.348304760753125,0
2019-06-01,64,-5.146286337182812,5
2019-06-02,54,-0.3881054283593741,6
2019-06-03,84,3.931694999784375,11
2019-06-04,96,0.9349541682343747,8
2019-06-05,64,8.226525747642187,14
2019-06-06,68,13.18277507229375,7
2019-06-07,44,4.4480712389,11
2019-06-08,84,-6.849508047917187,0
2019-06-09,71,-1.1915189415953114,3
2019-06-10,61,7.397531723968751,8
2019-06-11,93,1.318739790440624,6
2019-06-12,100,2.9017641172906252,9
2019-06-13,44,6.745096185146874,9
2019-06-14,61,-1.515751232342188,5
2019-06-15,85,-0.7912612643781252,3
2019-06-16,70,-1.8676831312937496,1
2019-06-17,30,2.13615940396875,6
2019-06-18,54,4.566283575878124,5
2019-06-19,65,7.561246663328125,10
2019-06-20,64,2.10338579199375,18
2019-06-21,75,4.722730290448437,4
2019-06-22,72,-4.7825955963734375,0
2019-06-23,44,-0.22537377697812433,4
2019-06-24,64,4.961017661035937,5
2019-06-25,52,11.654615065954687,3
2019-06-26,85,10.841551030959375,15
2019-06-27,29,0.2162185441984379,7
2019-06-28,22,-2.8492480266703115,4
2019-06-29,52,-2.8465153185203116,1
2019-06-30,61,-1.5426975540953123,1
2019-07-01,43,0.07628846271875034,11
2019-07-02,110,1.0588128874249996,1
2019-07-03,91,3.8594215521359363,12
2019-07-04,70,-2.9990389110078137,8
2019-07-05,61,3.6433703071671872,8
2019-07-06,111,-1.235463592409375,9
2019-07-07,86,-1.2772817052140624,4
2019-07-08,47,4.281961235001562,10
2019-07-09,77,-0.0022063430140626394,19
2019-07-10,97,4.4976956307375,15
2019-07-11,56,-0.589635102792188,3
2019-07-12,50,1.2506197893531255,17
2019-07-13,49,-1.7942671075781251,3
2019-07-14,45,0.06538640457031275,6
2019-07-15,81,5.107921993017188,8
2019-07-16,44,1.6580886936718748,6
2019-07-17,48,1.7613633828046877,13
2019-07-18,60,4.752653237940625,7
2019-07-19,57,-0.19882098417812522,9
2019-07-20,61,-2.3100493392624992,0
2019-07-21,38,-1.210423688448437,2
2019-07-22,69,1.1987376907343752,2
2019-07-23,62,2.7936744911734372,0
2019-07-24,75,-1.8829632289593752,2
2019-07-25,64,-0.85938402374375,6
2019-07-26,81,-0.5406674915406253,1
2019-07-27,69,1.637195457073437,8
2019-07-28,129,0.1938070353015624,0
2019-07-29,71,2.3589620025,0
2019-07-30,82,4.76841747146875,1
2019-07-31,61,2.6545013064718748,0
2019-08-01,82,2.53756334706875,1
2019-08-02,103,5.421230525,2
2019-08-03,60,-2.61383116,1
2019-08-04,69,-1.9371872947812492,7
2019-08-05,95,4.82998571051875,3
2019-08-06,88,2.379237231470312,2
2019-08-07,42,-1.7551257215421874,4
2019-08-08,84,3.346362418025,12
2019-08-09,93,1.5342852975078118,2
2019-08-10,91,-1.3775220740390628,1
2019-08-11,74,0.5295070523718752,1
2019-08-12,101,0.5827358817671875,3
2019-08-13,67,-0.39207878184375033,3
2019-08-14,81,0.915710850525,4
2019-08-15,91,1.7942511483203123,4
