,ruby/ruby,python/cpython,php/php-src
2008-04-20,14.3861909504,10,25
2008-04-21,3.808455372800001,20,25
2008-04-22,19.3869006848,9,22
2008-04-23,-2.5736685567999995,2,28
2008-04-24,4.0933595135999985,16,29
2008-04-25,5.125117337599999,11,14
2008-04-26,9.9266062336,5,22
2008-04-27,1.8862999551999993,16,13
2008-04-28,7.8166377472,9,18
2008-04-29,-3.9243290624,4,25
2008-04-30,8.1419665408,17,26
2008-05-01,9.8876771328,4,13
2008-05-02,7.0867252224,13,19
2008-05-03,-0.9972518912000004,16,19
2008-05-04,2.4955792383999995,17,16
2008-05-05,8.6538696704,18,14
2008-05-06,-1.3342855167999996,27,22
2008-05-07,10.0749509632,9,35
2008-05-08,12.6274021376,50,21
2008-05-09,-3.7638426624,39,24
2008-05-10,2.6712648703999995,41,4
2008-05-11,9.7567030272,72,25
2008-05-12,19.5202212864,51,35
2008-05-13,0.8068647936000009,12,14
2008-05-14,2.843195699199999,27,16
2008-05-15,2.4649238527999993,54,11
2008-05-16,-1.1254868991999993,49,13
2008-05-17,4.966446899199999,34,12
2008-05-18,-1.4706915328,21,21
2008-05-19,11.5449839616,4,21
2008-05-20,8.570197196800002,29,20
2008-05-21,5.145810534400001,6,20
2008-05-22,16.621882060799997,5,6
2008-05-23,0.4398486528000003,21,12
2008-05-24,5.338976051199999,7,24
2008-05-25,2.2916656127999993,38,11
2008-05-26,1.8719612927999991,65,9
2008-05-27,12.3378419712,9,33
2008-05-28,6.509364838400001,7,7
2008-05-29,8.7369986048,20,13
2008-05-30,4.342037504,18,13
2008-05-31,4.9383448576,10,11
2008-06-01,4.2440015872,29,22
2008-06-02,8.489339392,13,23
2008-06-03,8.8169111552,7,16
2008-06-04,4.342496665600001,14,13
2008-06-05,8.8848157696,13,15
2008-06-06,1.3367606272000003,19,8
2008-06-07,0.5260575743999993,11,19
2008-06-08,6.388010496,10,6
2008-06-09,17.778006528,8,13
2008-06-10,13.2267695104,38,11
2008-06-11,0.5944480768,56,29
2008-06-12,2.581896294399999,36,27
2008-06-13,7.258687488,42,24
2008-06-14,-2.2219984896000007,18,5
2008-06-15,4.498555187199999,6,10
2008-06-16,7.123724288,13,8
2008-06-17,9.465324032000002,23,5
2008-06-18,14.6678438912,18,17
2008-06-19,18.261543936000002,19,20
2008-06-20,3.6748484608,16,20
2008-06-21,20.402086092799998,13,18
2008-06-22,-6.1424299008,13,38
2008-06-23,-0.31142686720000157,7,24
2008-06-24,4.518830284799999,15,29
2008-06-25,2.2545227776,9,18
2008-06-26,3.7190892544,8,6
2008-06-27,8.799613952000001,16,24
2008-06-28,3.9912258560000007,15,14
2008-06-29,11.6199514112,5,11
2008-06-30,13.360119603200001,8,13
2008-07-01,20.4422233088,26,38
2008-07-02,3.2038784000000007,29,19
2008-07-03,7.146649702399999,7,18
2008-07-04,3.290730291199999,7,11
2008-07-05,6.1456196607999996,18,27
2008-07-06,1.0847623167999991,10,38
2008-07-07,1.1675551743999995,12,46
2008-07-08,7.7954528256,4,38
2008-07-09,7.010930278400002,0,27
2008-07-10,7.859780915200001,10,13
2008-07-11,2.7181750272,15,39
2008-07-12,5.5630137344,6,18
2008-07-13,-1.512037888,26,32
2008-07-14,2.8757158911999996,10,39
2008-07-15,7.8573540352,25,41
2008-07-16,1.9195483136,54,42
2008-07-17,3.5700774911999997,22,26
2008-07-18,5.637417779200001,28,26
2008-07-19,-0.6785728511999998,21,20
2008-07-20,2.4445191167999996,11,27
2008-07-21,7.4454502399999996,10,62
2008-07-22,16.5423469568,11,51
2008-07-23,4.151733145600001,14,67
2008-07-24,2.1495566335999996,12,76
2008-07-25,8.987163033599998,17,58
2008-07-26,-1.9370590208000005,10,36
2008-07-27,5.7329711103999985,5,23
2008-07-28,11.1582501888,5,39
2008-07-29,1.7714017280000007,7,41
2008-07-30,10.810515456000001,14,37
2008-07-31,9.563666432000002,20,56
2008-08-01,7.223434751999999,22,42
2008-08-02,-2.647205068800001,25,24
2008-08-03,-0.7067891712000014,27,32
2008-08-04,6.085160140799999,46,29
2008-08-05,14.2432011264,5,35
2008-08-06,16.255144960000003,7,36
2008-08-07,6.728015667200001,6,44
2008-08-08,12.512802304,13,31
2008-08-09,4.703228928000001,15,10
2008-08-10,6.769247948799999,4,35
2008-08-11,13.8951779328,8,57
2008-08-12,30.4670839808,13,31
2008-08-13,34.2580219904,1,27
2008-08-14,18.8906687488,25,66
2008-08-15,3.649525043199997,10,33
2008-08-16,-1.232152473600003,21,11
2008-08-17,4.373838438399998,42,23
2008-08-18,10.9674427392,53,54
2008-08-19,5.1741800448,38,14
2008-08-20,19.991023616,31,20
2008-08-21,9.596943052800004,12,44
2008-08-22,5.545890713600002,14,19
2008-08-23,9.982637670399999,13,19
2008-08-24,19.9651760128,16,19
2008-08-25,17.93364736,8,24
2008-08-26,6.0368314368,7,33
2008-08-27,0.7072902143999968,5,9
2008-08-28,21.6731587584,4,11
2008-08-29,6.669676748800001,5,55
2008-08-30,15.171901951999999,14,23
2008-08-31,27.185914368,12,45
2008-09-01,22.185697996800002,27,24
2008-09-02,5.3322160128,30,16
2008-09-03,22.0280526848,26,7
2008-09-04,20.149915443199998,22,7
2008-09-05,12.407185408,16,1
2008-09-06,22.275530854399996,24,13
2008-09-07,7.843435315199999,17,22
2008-09-08,6.7883198464,19,19
2008-09-09,4.0830180352,24,7
2008-09-10,2.641538048000001,20,32
2008-09-11,-0.9464027135999995,10,38
2008-09-12,11.678422220800002,5,25
2008-09-13,7.447378124800002,32,23
2008-09-14,5.849451929600002,4,14
2008-09-15,12.413371392000002,9,28
2008-09-16,11.6097093632,6,19
2008-09-17,-0.7065035775999995,8,9
2008-09-18,13.50226176,14,16
2008-09-19,0.8961728511999993,8,6
2008-09-20,0.5546765311999993,1,6
2008-09-21,5.4791574528,23,6
2008-09-22,5.235012608,13,15
2008-09-23,35.2579386368,9,9
2008-09-24,11.297193574400001,8,3
2008-09-25,14.608114278399999,9,3
2008-09-26,21.3100014592,9,14
2008-09-27,-9.433227673600001,12,2
2008-09-28,8.647723724799997,12,5
2008-09-29,6.7786955776,11,10
2008-09-30,10.854462975999999,16,14
2008-10-01,-0.8616970239999997,7,23
2008-10-02,-1.9219097599999992,27,12
2008-10-03,0.7373432832000004,19,9
2008-10-04,9.296127078400001,20,8
2008-10-05,5.1579227136000005,4,12
2008-10-06,2.561401139199999,13,19
2008-10-07,1.069705216,17,11
2008-10-08,7.7617680384000005,11,5
2008-10-09,11.901018828800002,5,13
2008-10-10,11.6943956992,8,30
2008-10-11,-2.1009033216000006,3,15
2008-10-12,3.013064191999999,1,31
2008-10-13,0.11889428479999964,4,12
2008-10-14,10.933466112,4,16
2008-10-15,6.3032092672,10,8
2008-10-16,12.311927296,21,28
2008-10-17,6.9980123136,12,19
2008-10-18,12.2846468096,3,2
2008-10-19,0.3471639551999992,6,19
2008-10-20,7.179602534399999,3,21
2008-10-21,11.698560819199999,9,22
2008-10-22,3.5824431104,4,13
2008-10-23,2.4829876223999996,6,17
2008-10-24,24.2325282816,5,19
2008-10-25,2.3556662272000004,8,1
2008-10-26,7.541174988799999,4,23
2008-10-27,6.528267468799999,0,23
2008-10-28,21.8213317632,1,11
2008-10-29,14.8509350912,5,21
2008-10-30,-1.499001036800001,20,22
2008-10-31,4.386309119999998,5,9
2008-11-01,-6.253963571199999,0,10
2008-11-02,2.1921675263999996,0,21
2008-11-03,3.2596914176000005,10,40
2008-11-04,-1.7797385215999997,8,40
2008-11-05,-2.663525171199999,8,20
2008-11-06,9.247822540800001,13,43
2008-11-07,11.715023974400001,17,15
2008-11-08,10.493455564800001,15,24
2008-11-09,-5.1607967744000005,3,14
2008-11-10,5.464729087999999,3,51
2008-11-11,9.6857204736,5,27
2008-11-12,-3.4678176768,7,20
2008-11-13,-1.5246046208000017,0,30
2008-11-14,0.1086023679999999,2,7
2008-11-15,0.2240326656000009,3,3
2008-11-16,-0.539854335999999,8,13
2008-11-17,0.8968355840000002,10,19
2008-11-18,12.975686144,7,21
2008-11-19,3.5495774208000013,18,19
2008-11-20,-2.9349455872000005,12,29
2008-11-21,6.573695897599999,15,34
2008-11-22,3.4470009856,21,28
2008-11-23,0.4557975551999993,11,8
2008-11-24,9.9980649472,9,23
2008-11-25,4.3819795456,13,13
2008-11-26,0.5452582912000001,9,24
2008-11-27,8.2912687104,8,34
2008-11-28,2.2709199872,18,27
2008-11-29,1.8748195839999995,4,21
2008-11-30,0.1713051647999997,16,17
2008-12-01,2.7557257215999993,6,27
2008-12-02,9.6103144448,14,25
2008-12-03,13.177626419200001,19,40
2008-12-04,23.705447628800002,20,12
2008-12-05,4.6075454464,53,28
2008-12-06,-1.6362891264000012,15,10
2008-12-07,3.390689177599998,19,10
2008-12-08,6.532198911999999,6,24
2008-12-09,8.0828991488,4,53
2008-12-10,6.520843264,8,14
2008-12-11,12.4848474112,13,32
2008-12-12,13.290698035200002,7,23
2008-12-13,8.4695885824,18,15
2008-12-14,2.0066613247999996,13,7
2008-12-15,19.419551231999996,21,12
2008-12-16,11.657139404799999,4,10
2008-12-17,4.624637849599999,7,34
2008-12-18,-0.1589870592000011,7,24
2008-12-19,-2.5438302208000003,11,6
2008-12-20,-0.061289267200000275,12,4
2008-12-21,5.53382912,10,1
2008-12-22,16.0080889856,6,12
2008-12-23,19.732422246400002,12,3
2008-12-24,5.59445504,4,21
2008-12-25,10.139255296,0,19
2008-12-26,0.9348651007999988,1,9
2008-12-27,17.601665331199996,41,37
2008-12-28,10.1537886208,19,4
2008-12-29,18.198245990399997,19,5
2008-12-30,-1.5729883135999998,13,31
2008-12-31,8.2711808,14,57
2009-01-01,21.9430562816,28,14
2009-01-02,6.2583138304000006,37,36
2009-01-03,-0.25684961280000174,55,34
2009-01-04,8.753210060799999,33,15
2009-01-05,6.0852610048,6,23
2009-01-06,-4.5025185792,5,22
2009-01-07,9.8769831936,6,47
2009-01-08,0.5744058368000005,9,46
2009-01-09,1.7256181760000011,34,30
2009-01-10,5.2151716864000015,39,17
2009-01-11,0.0764414976000003,14,20
2009-01-12,20.0564205568,15,40
2009-01-13,9.599246848000002,28,35
2009-01-14,4.761960140799999,9,28
2009-01-15,19.6012762112,12,13
2009-01-16,5.930739302399999,5,30
2009-01-17,15.151873945599998,21,28
2009-01-18,-3.2400507903999998,38,24
2009-01-19,17.561153638399997,24,42
2009-01-20,0.9588609024000014,33,40
2009-01-21,4.809383628799999,12,29
2009-01-22,6.179262361599999,16,39
2009-01-23,1.2042566656000009,8,31
2009-01-24,-2.765421568,23,16
2009-01-25,5.818979430400001,28,35
2009-01-26,4.1004659712,25,21
2009-01-27,7.272046592000001,37,16
2009-01-28,0.6344240128000012,16,24
2009-01-29,6.7659167744,27,8
2009-01-30,7.1042159616000005,9,12
2009-01-31,9.718053171200001,23,7
2009-02-01,2.959272243199999,24,21
2009-02-02,38.7737613312,25,21
2009-02-03,11.947376230400002,23,14
2009-02-04,16.2777627648,9,7
2009-02-05,4.666610585599997,35,11
2009-02-06,9.488491007999997,45,13
2009-02-07,-1.6022108160000013,28,1
2009-02-08,22.6266290176,24,6
2009-02-09,12.1206800384,17,25
2009-02-10,5.317270220800001,24,13
2009-02-11,17.5395258368,8,22
2009-02-12,9.1083532288,25,13
2009-02-13,7.9325546496,40,23
2009-02-14,5.609266687999998,13,17
2009-02-15,3.4058892287999996,9,28
2009-02-16,3.3783150592,28,20
2009-02-17,8.9284255744,18,31
2009-02-18,17.4491046912,11,21
2009-02-19,6.562877952000001,28,5
2009-02-20,-5.428223078399999,16,9
2009-02-21,6.545440358399999,18,7
2009-02-22,21.9266711552,17,3
2009-02-23,7.698601062400002,17,9
2009-02-24,15.636528025599999,13,7
2009-02-25,2.3501455359999994,17,4
2009-02-26,3.176800256,17,1
2009-02-27,13.0152776704,18,1
2009-02-28,-2.2629631999999997,20,1
2009-03-01,14.075986227199998,3,17
2009-03-02,7.004783001600002,23,6
2009-03-03,10.3653327872,32,12
2009-03-04,2.9939070976,25,2
2009-03-05,5.199445708799999,18,5
2009-03-06,12.5236243456,6,3
2009-03-07,9.240455168,18,5
2009-03-08,1.1454209023999997,6,11
2009-03-09,7.711063039999999,25,22
2009-03-10,7.1759161343999995,17,6
2009-03-11,16.1656059904,6,12
2009-03-12,4.3488556032000005,10,15
2009-03-13,7.660411903999999,7,11
2009-03-14,13.5848324096,9,7
2009-03-15,0.3771921408000001,21,12
2009-03-16,-0.6372250624000015,2,30
2009-03-17,9.6668919808,9,47
2009-03-18,-0.5801792511999997,18,49
2009-03-19,0.8927249408,10,25
2009-03-20,8.4631836672,11,17
2009-03-21,-1.4911049727999988,11,1
2009-03-22,-1.0253869055999996,13,5
2009-03-23,4.753194496000001,26,15
2009-03-24,3.2543085568,20,19
2009-03-25,-2.7137843199999994,11,25
2009-03-26,5.463903334399999,26,22
2009-03-27,1.6270356480000006,7,15
2009-03-28,0.9330109440000003,17,12
2009-03-29,0.22113361919999996,30,13
2009-03-30,2.6255566848,69,28
2009-03-31,1.3556349952000002,122,16
2009-04-01,7.464442675200001,64,21
2009-04-02,-1.6508263423999998,55,16
2009-04-03,1.5208207359999995,29,7
2009-04-04,-0.5514180607999999,65,7
2009-04-05,0.9243828223999999,65,2
2009-04-06,9.9173992448,13,30
2009-04-07,0.14853509120000075,33,24
2009-04-08,6.047982182399999,17,29
2009-04-09,2.2941534208000003,17,14
2009-04-10,-0.40249282560000044,26,10
2009-04-11,-0.6791128064000005,29,8
2009-04-12,-0.25577400320000043,29,4
2009-04-13,1.9629869055999998,28,10
2009-04-14,-0.3202940927999993,7,7
2009-04-15,1.0094442496000002,9,10
2009-04-16,6.0388630528,19,29
2009-04-17,-1.9603116031999992,16,1
2009-04-18,6.105314303999999,33,3
2009-04-19,0.053724467200000126,15,16
2009-04-20,4.6556619775999994,19,24
2009-04-21,12.011831193599999,8,13
2009-04-22,5.1601491968,18,7
2009-04-23,-1.6136838144000007,8,18
2009-04-24,-2.3133262848000005,28,19
2009-04-25,11.537753907199999,66,62
2009-04-26,12.386955776,38,9
2009-04-27,-3.0406483968,56,22
2009-04-28,-1.8871702528000012,26,24
2009-04-29,-0.03424215039999989,34,11
2009-04-30,5.216518246400001,9,30
2009-05-01,0.5096500223999998,22,21
2009-05-02,2.0874811391999994,32,25
2009-05-03,-1.9674613759999997,25,23
2009-05-04,-1.196859187199999,30,45
2009-05-05,5.2423786496,56,29
2009-05-06,1.3728105472000003,37,10
2009-05-07,8.5968377856,28,29
2009-05-08,1.2138519552000004,29,15
2009-05-09,6.8562445312,27,23
2009-05-10,5.0510251008000004,27,33
2009-05-11,0.9029417983999997,10,30
2009-05-12,3.5753932799999992,19,17
2009-05-13,0.35006156799999966,15,15
2009-05-14,1.8604143615999993,32,53
2009-05-15,2.9004607488000005,14,17
2009-05-16,19.734240768,21,31
2009-05-17,6.357488230400001,46,18
2009-05-18,-1.0286135296000012,16,32
2009-05-19,2.593703628799999,11,58
2009-05-20,6.768420966399999,17,32
2009-05-21,4.0751778816,1,15
2009-05-22,3.242141900799999,20,20
2009-05-23,2.4369065983999993,36,29
2009-05-24,4.703071744000001,24,6
2009-05-25,3.422582067200001,20,22
2009-05-26,2.7194806272,19,58
2009-05-27,7.006746726399999,17,40
2009-05-28,-3.7351245824,23,51
2009-05-29,1.9916569599999994,28,49
2009-05-30,-2.1258115072,21,11
2009-05-31,2.7387569151999998,14,20
2009-06-01,1.3216623616000005,28,20
2009-06-02,2.4392828928000005,14,10
2009-06-03,2.3229770752000003,24,18
2009-06-04,1.3011915776000005,30,28
2009-06-05,-1.507344384,10,16
2009-06-06,-0.7822740480000002,7,3
2009-06-07,3.4405853183999997,14,16
2009-06-08,0.8070097920000001,24,26
2009-06-09,4.9609293824,16,27
2009-06-10,-0.7759521791999997,9,19
2009-06-11,3.9313915903999996,36,41
2009-06-12,3.3696154624,16,23
2009-06-13,9.1802047488,17,9
2009-06-14,0.8646195199999998,11,17
2009-06-15,4.672486911999999,3,35
2009-06-16,13.2556780544,16,38
2009-06-17,6.3203843072,10,38
2009-06-18,4.492722585599999,6,24
2009-06-19,10.820897689599999,7,5
2009-06-20,-0.3665464319999998,2,5
2009-06-21,0.1585039359999989,8,28
2009-06-22,10.8566424576,6,23
2009-06-23,3.2600402943999995,20,37
2009-06-24,4.849418035199999,8,23
2009-06-25,0.8093730816000004,11,26
2009-06-26,5.7007589376,9,18
2009-06-27,2.2473073664000003,19,6
2009-06-28,7.7206231039999995,63,34
2009-06-29,12.96987392,33,16
2009-06-30,7.4313416704,19,22
2009-07-01,5.536418918399999,27,33
2009-07-02,0.9234469887999994,29,21
2009-07-03,4.984828006399999,24,22
2009-07-04,-0.19702528000000008,21,3
2009-07-05,3.7583980543999993,15,7
2009-07-06,2.5790944256,4,25
2009-07-07,10.7658658816,26,37
2009-07-08,2.311990067200001,5,17
2009-07-09,3.2488700928,22,7
2009-07-10,13.530103193599999,11,0
2009-07-11,-2.3346299904,28,6
2009-07-12,5.700461158399999,17,7
2009-07-13,15.1918930944,14,27
2009-07-14,1.0324605951999999,1,12
2009-07-15,4.575355289599999,12,27
2009-07-16,13.6079304704,10,26
2009-07-17,12.9387359232,41,44
2009-07-18,3.0411000832,13,19
2009-07-19,1.3392182271999982,18,52
2009-07-20,2.4218692607999985,19,32
2009-07-21,9.774015078400001,25,20
2009-07-22,10.625125478400001,32,12
2009-07-23,-1.0561630208000006,8,26
2009-07-24,-0.26305064960000024,4,30
2009-07-25,4.572764364800001,6,52
2009-07-26,0.30261258240000055,15,57
2009-07-27,2.1615262719999997,12,13
2009-07-28,5.2820856832,17,33
2009-07-29,-3.2246289407999993,17,33
2009-07-30,17.2101889024,8,19
2009-07-31,3.043270553600001,1,4
2009-08-01,1.146493439999999,2,33
2009-08-02,3.9088820223999994,16,23
2009-08-03,11.7722303488,2,44
2009-08-04,4.1887862784,18,37
2009-08-05,8.726116351999998,2,14
2009-08-06,14.012327116799998,16,28
2009-08-07,-5.465676287999999,0,16
2009-08-08,2.390905446399999,0,7
2009-08-09,1.5447635967999997,0,15
2009-08-10,0.9008112639999997,0,10
2009-08-11,7.2721999872000005,0,29
2009-08-12,7.288139776,4,8
2009-08-13,8.8454831104,60,8
2009-08-14,0.20295239680000066,9,5
2009-08-15,2.5388463103999994,13,5
2009-08-16,16.8858955776,14,3
2009-08-17,0.14355445760000052,12,34
2009-08-18,3.8981503999999987,19,15
2009-08-19,2.9851971584,1,6
2009-08-20,7.241634304,9,14
2009-08-21,6.6122704896,7,2
2009-08-22,3.4178075648000004,0,3
2009-08-23,-2.0572682240000013,1,0
2009-08-24,6.2560869376,8,20
2009-08-25,6.3913753600000005,0,17
2009-08-26,15.1011823616,2,33
2009-08-27,0.08513249280000057,10,18
2009-08-28,6.8513533951999985,13,8
2009-08-29,2.3704769536000008,6,5
2009-08-30,5.068262809599999,19,23
2009-08-31,-1.0599427072000003,8,16
2009-09-01,5.1093414911999995,13,19
2009-09-02,1.5116222464,5,10
2009-09-03,3.010510848000001,11,17
2009-09-04,3.0329365504000005,23,10
2009-09-05,8.1991648256,6,18
2009-09-06,7.208208281600001,26,9
2009-09-07,1.8717345792,11,6
2009-09-08,6.644238950399999,14,8
2009-09-09,21.1094678528,10,9
2009-09-10,5.8656775168,0,15
2009-09-11,11.962553856,9,13
2009-09-12,15.0987309056,9,0
2009-09-13,20.8987923456,30,4
2009-09-14,2.899523993599999,7,10
2009-09-15,3.1837556735999977,19,13
2009-09-16,12.261716377599999,43,13
2009-09-17,6.087655936000001,36,9
2009-09-18,7.721767423999999,49,10
2009-09-19,-5.1194714112,15,2
2009-09-20,-0.4887232512000015,29,0
2009-09-21,12.228082483200001,24,40
2009-09-22,7.399503462400002,23,40
2009-09-23,11.5497827328,5,19
2009-09-24,1.6525925376000004,9,25
2009-09-25,7.0431519744,13,23
2009-09-26,11.792668774400001,12,9
2009-09-27,5.742448639999999,16,0
2009-09-28,9.342196531199999,21,15
2009-09-29,17.7690942464,30,14
2009-09-30,-5.291366502399999,6,20
2009-10-01,-1.8645640192000013,23,12
2009-10-02,18.3200771072,6,9
2009-10-03,10.221252812800001,25,4
2009-10-04,4.0785600512,24,0
2009-10-05,-1.9222315008000006,15,9
2009-10-06,2.855216435199999,6,15
2009-10-07,1.9745960960000009,5,8
2009-10-08,3.4016466944,11,14
2009-10-09,-0.431544627200001,13,11
2009-10-10,16.3482472448,25,1
2009-10-11,7.456822067200002,37,9
2009-10-12,2.7666317312000004,2,18
2009-10-13,4.732674457599999,7,11
2009-10-14,3.8258386944,25,5
2009-10-15,5.0206308351999995,13,9
2009-10-16,11.912774553599998,8,12
2009-10-17,2.471681331199999,16,0
2009-10-18,3.495123660799999,33,0
2009-10-19,-0.25791887359999954,35,29
2009-10-20,14.8156018688,14,18
2009-10-21,-0.5298931711999995,5,5
2009-10-22,3.1883848703999993,27,17
2009-10-23,5.3338098687999995,11,5
2009-10-24,5.051784294400001,36,1
2009-10-25,4.9846117376,10,3
2009-10-26,11.0348382208,33,16
2009-10-27,6.8027173888,153,24
2009-10-28,8.8992845824,27,3
2009-10-29,4.389042892799999,25,2
2009-10-30,7.070915583999999,13,3
2009-10-31,0.7887854591999997,28,1
2009-11-01,8.8826819584,43,11
2009-11-02,1.9097360384000002,21,13
2009-11-03,4.7962763264,22,23
2009-11-04,6.70701312,7,15
2009-11-05,2.3885110272000007,13,20
2009-11-06,4.0766905344,4,4
2009-11-07,2.1663672320000003,7,3
2009-11-08,1.6255685631999999,6,6
2009-11-09,1.0557014016000004,26,13
2009-11-10,3.4245751808,13,3
2009-11-11,5.2881416192,14,10
2009-11-12,7.854377574400001,9,23
2009-11-13,3.1140566016000006,24,4
2009-11-14,0.6261645311999997,15,6
2009-11-15,7.3375541248,40,17
2009-11-16,3.4330776576,18,10
2009-11-17,8.70701568,6,9
2009-11-18,12.750513766400001,29,12
2009-11-19,2.3467426816000003,35,7
2009-11-20,-3.4847818752000013,10,7
2009-11-21,2.252176281599999,9,8
2009-11-22,-0.7987371008000004,4,6
2009-11-23,1.8917008383999998,25,24
2009-11-24,9.786294272,23,20
2009-11-25,4.2793413632,20,43
2009-11-26,6.503054131200001,4,3
2009-11-27,-3.8476233727999993,12,20
2009-11-28,2.071022284799999,21,17
2009-11-29,1.9447914495999998,10,11
2009-11-30,4.935737344,14,34
2009-12-01,-0.6164005888000004,5,6
2009-12-02,0.1513682944000001,10,11
2009-12-03,3.4334548992000005,20,21
2009-12-04,9.081308876800001,12,8
2009-12-05,4.783932416000001,11,0
2009-12-06,2.8934686719999996,13,10
2009-12-07,4.1461551104,2,12
2009-12-08,2.0134175744,21,36
2009-12-09,2.3502456832,5,30
2009-12-10,6.4950474752,24,21
2009-12-11,-1.2749175808000004,11,24
2009-12-12,-0.18535014400000005,7,0
2009-12-13,5.2154935296,58,16
2009-12-14,2.5072078848000006,15,16
2009-12-15,3.6846683136,4,23
2009-12-16,2.5180111872,13,18
2009-12-17,0.6662446079999995,5,10
2009-12-18,-1.9012992,4,10
2009-12-19,4.8728653824,30,3
2009-12-20,4.0604388352,46,3
2009-12-21,1.7586609152000001,42,21
2009-12-22,-0.00753633279999999,4,18
2009-12-23,3.495806976,4,15
2009-12-24,3.0956491776000004,37,18
2009-12-25,-0.011698688000000068,4,21
2009-12-26,-1.4708851712000004,1,6
2009-12-27,4.1113262079999995,17,6
2009-12-28,4.3386131456,14,8
2009-12-29,0.9367556096000005,24,16
2009-12-30,12.3634975744,30,4
2009-12-31,2.2816315392,30,0
2010-01-01,0.0385812479999994,22,0
2010-01-02,1.8007178239999995,32,0
2010-01-03,0.8928468991999994,35,12
2010-01-04,3.14211072,21,15
