,seaweedfs/seaweedfs,minio/minio,ceph/ceph
2023-08-31,1,2.0718228121312503,10.0
2023-09-01,2,5.169390121064063,12.0
2023-09-02,1,0.8985480172421876,0.0
2023-09-03,0,-0.8086660974609371,4.0
2023-09-04,0,2.5063209856625006,7.0
2023-09-05,4,0.34252273694843816,20.0
2023-09-06,3,5.485347876651563,31.0
2023-09-07,3,3.043576361028125,23.0
2023-09-08,1,-0.9240729042265623,19.0
2023-09-09,0,0.4751934217984377,5.0
2023-09-10,0,-0.4631075287468744,12.0
2023-09-11,3,2.7124086936781255,74.0
2023-09-12,1,3.4882622897031252,31.0
2023-09-13,1,5.290362401876562,17.0
2023-09-14,1,6.008199734370312,21.0
2023-09-15,1,4.752184120221875,13.0
2023-09-16,7,1.7383106436062497,2.0
2023-09-17,4,0.9930036494843753,2.0
2023-09-18,9,2.1583340087140632,13.0
2023-09-19,8,6.135655950953126,24.0
2023-09-20,0,1.727145925329688,30.0
2023-09-21,9,3.9621915130125007,40.0
2023-09-22,6,2.8478594786750002,45.0
2023-09-23,10,-0.07929470959531182,10.0
2023-09-24,2,-0.7380762342624994,5.0
2023-09-25,20,5.5195888901109385,21.0
2023-09-26,4,4.045621694631251,33.0
2023-09-27,1,-0.046395399967187334,14.0
2023-09-28,3,0.29226981195156265,12.0
2023-09-29,0,5.457950079814063,9.0
2023-09-30,3,5.035125789007813,10.0
2023-10-01,6,-0.12188204815937498,5.0
2023-10-02,6,1.2814496574640626,28.0
2023-10-03,8,0.3178678781562505,21.0
2023-10-04,0,0.43833411095625086,37.0
2023-10-05,4,-0.4609913469453119,47.0
2023-10-06,1,4.705556831948438,20.0
2023-10-07,0,0.2730710793703126,5.0
2023-10-08,1,2.493000035440625,9.0
2023-10-09,1,-0.5989275832312501,33.0
2023-10-10,1,10.681396312682812,32.0
2023-10-11,0,0.6757940356624994,15.0
2023-10-12,3,8.143118521948438,26.0
2023-10-13,6,2.571120403714062,16.0
2023-10-14,0,1.8122912011718755,9.0
2023-10-15,1,-1.0399529144453121,9.0
2023-10-16,1,2.3509180709171886,8.0
2023-10-17,0,1.2132480086421884,8.0
2023-10-18,1,4.292648551828126,20.0
2023-10-19,2,-0.9878655701765622,21.0
2023-10-20,1,1.4692391552875006,31.0
2023-10-21,0,1.420680736364063,1.0
2023-10-22,2,-0.5273323866906245,18.0
2023-10-23,0,1.687614578642188,5.0
2023-10-24,2,7.5849726059531255,15.0
2023-10-25,0,4.936639835110937,7.0
2023-10-26,1,3.8598032048499995,7.0
2023-10-27,0,-1.1298306801796878,13.0
2023-10-28,0,2.3651424814687507,1.0
2023-10-29,0,0.2423326438968757,6.0
2023-10-30,3,4.420705802428126,30.0
2023-10-31,0,1.1020579789687504,19.0
2023-11-01,5,3.2587960508031255,21.0
2023-11-02,0,1.11841807036875,41.0
2023-11-03,0,3.3058500322062505,65.0
2023-11-04,0,-0.8143461139296874,23.0
2023-11-05,1,0.5425078022031256,5.0
2023-11-06,1,2.5636506231265628,68.0
2023-11-07,1,-0.590959360114062,37.0
2023-11-08,1,3.640203301289063,15.0
2023-11-09,3,3.363931100365625,26.0
2023-11-10,1,1.244788928825,10.0
2023-11-11,0,3.389416780365625,16.0
2023-11-12,0,-0.77082514389375,6.0
2023-11-13,10,1.5730335982343755,16.0
2023-11-14,1,4.490456158417188,34.0
2023-11-15,0,0.17289710739218778,23.0
2023-11-16,1,3.4445609379375,9.0
2023-11-17,2,3.22447089529375,28.0
2023-11-18,1,1.1588471788250003,6.0
2023-11-19,0,1.3233587678656251,14.0
2023-11-20,13,1.3756403848562504,16.0
2023-11-21,8,6.418115880218751,24.0
2023-11-22,0,4.9188269836,12.0
2023-11-23,1,-0.19414391069531267,34.0
2023-11-24,21,3.2395705854015624,16.0
2023-11-25,0,-0.9132510797062495,3.0
2023-11-26,6,0.45346429632500096,5.0
2023-11-27,2,2.5183811888968757,15.0
2023-11-28,0,9.363670970146876,7.0
2023-11-29,0,-0.39146708618125037,42.0
2023-11-30,1,4.163893907904687,73.0
2023-12-01,0,2.98755953676875,17.0
2023-12-02,0,4.031690632901563,8.0
2023-12-03,0,-1.0885051438937499,7.0
2023-12-04,0,3.3671012232343758,46.0
2023-12-05,1,3.133063483417188,18.0
2023-12-06,2,5.054437053485938,38.0
2023-12-07,2,2.823742880375,28.0
2023-12-08,0,4.9669247348859376,18.0
2023-12-09,1,0.7661470040078124,6.0
2023-12-10,0,-0.9065270252218744,11.0
2023-12-11,1,-0.5793675976796867,52.0
2023-12-12,2,1.5929378879375011,19.0
2023-12-13,4,4.470895610293751,35.0
2023-12-14,2,7.1634143517625,12.0
2023-12-15,0,0.7364474302218746,16.0
2023-12-16,0,0.14298231926249994,6.0
2023-12-17,0,-0.6230757412468747,8.0
2023-12-18,0,1.608994519928126,18.0
2023-12-19,0,2.513243545000001,20.0
2023-12-20,1,1.3772027927187505,15.0
2023-12-21,3,1.4121703848500002,9.0
2023-12-22,8,6.429284828195312,9.0
2023-12-23,3,0.9613578574312498,0.0
2023-12-24,2,-0.7143652930875,4.0
2023-12-25,0,0.5668692174640627,2.0
2023-12-26,0,-0.4126127397812493,9.0
2023-12-27,1,2.706843688381251,11.0
2023-12-28,5,0.48061183636093774,12.0
2023-12-29,3,1.6044232701468752,0.0
2023-12-30,0,1.54741996131875,2.0
2023-12-31,1,-0.4715781062828123,2.0
2024-01-01,1,0.7560958486781252,6.0
2024-01-02,8,3.7365038994843753,42.0
2024-01-03,6,-0.5734004537859374,16.0
2024-01-04,0,1.693143839703125,23.0
2024-01-05,12,2.5820612118765625,24.0
2024-01-06,2,0.46151037893281266,11.0
2024-01-07,0,-0.40556334360312485,1.0
2024-01-08,4,2.7476355486781254,25.0
2024-01-09,3,1.523335901984375,47.0
2024-01-10,1,2.5229911204015627,56.0
2024-01-11,4,3.41311440985625,12.0
2024-01-12,9,2.2804327727187497,8.0
2024-01-13,0,3.28822840963125,2.0
2024-01-14,2,-0.8174719081234375,4.0
2024-01-15,2,0.5354957837140629,3.0
2024-01-16,15,4.569167130953126,31.0
2024-01-17,4,1.1937374276109378,22.0
2024-01-18,15,6.35266953338125,32.0
2024-01-19,1,3.897438551579687,7.0
2024-01-20,2,-0.09810438419062506,24.0
2024-01-21,3,-0.7230405721703123,4.0
2024-01-22,15,2.5251298311062507,17.0
2024-01-23,0,0.36400943073437575,25.0
2024-01-24,6,12.493191852385937,38.0
2024-01-25,4,0.34878642503906176,140.0
2024-01-26,3,2.97210611006875,14.0
2024-01-27,2,1.9527600209203122,2.0
2024-01-28,12,4.087222136804688,12.0
2024-01-29,5,6.945315296214063,36.0
2024-01-30,3,6.5637117022031255,56.0
2024-01-31,3,5.365738553126563,36.0
2024-02-01,1,2.3527148857609372,20.0
2024-02-02,2,5.598933718501563,11.0
2024-02-03,1,1.4721038916156255,12.0
2024-02-04,7,-0.22563643044062398,21.0
2024-02-05,2,5.102948957314064,25.0
2024-02-06,8,8.760971075695313,12.0
2024-02-07,1,2.2526540018375005,38.0
2024-02-08,0,4.6393093661031255,34.0
2024-02-09,0,2.580701118935938,16.0
2024-02-10,0,-1.234342202503124,5.0
2024-02-11,0,0.2276198219515635,9.0
2024-02-12,0,8.364610826876564,21.0
2024-02-13,0,5.646255756870313,27.0
2024-02-14,5,7.532609894628125,31.0
2024-02-15,1,2.2663654950781247,15.0
2024-02-16,0,0.6580406767625002,23.0
2024-02-17,0,0.9719833702218756,8.0
2024-02-18,0,-0.8659269688937488,6.0
2024-02-19,2,1.4237535832343764,15.0
2024-02-20,1,4.3465803440734385,39.0
2024-02-21,0,4.041382319817188,29.0
2024-02-22,1,3.9701609051078126,25.0
2024-02-23,0,0.9288006576140624,11.0
2024-02-24,3,1.2220345713250003,1.0
2024-02-25,1,1.3213453938968756,3.0
2024-02-26,2,4.364308589928125,17.0
2024-02-27,1,2.09067608021875,25.0
2024-02-28,0,6.158523686100001,35.0
2024-02-29,6,4.7773131659921875,34.0
2024-03-01,2,4.725606754742188,30.0
2024-03-02,0,0.6782864437890626,9.0
2024-03-03,0,3.0420804638968755,7.0
2024-03-04,0,1.9713189001468756,46.0
2024-03-05,1,6.052270053600001,39.0
2024-03-06,2,3.6856473495234376,37.0
2024-03-07,11,5.746907498782813,28.0
2024-03-08,0,1.5399574516546877,22.0
2024-03-09,3,1.8668738141906256,2.0
2024-03-10,1,2.9959796862531256,6.0
2024-03-11,0,0.9737926166156257,40.0
2024-03-12,3,2.153928964559376,19.0
2024-03-13,0,0.1458849325328131,14.0
2024-03-14,1,1.3532243059203133,39.0
2024-03-15,1,3.381968419960938,24.0
2024-03-16,13,-0.7861470455484372,4.0
2024-03-17,12,-0.4306130566546871,7.0
2024-03-18,3,4.703415010329688,24.0
2024-03-19,3,4.2859413625750005,41.0
2024-03-20,2,3.12761263463125,90.0
2024-03-21,6,5.122899686876562,47.0
2024-03-22,11,-0.09772276356718779,30.0
2024-03-23,0,-0.7229672071343746,5.0
2024-03-24,6,-0.47863922264374936,7.0
2024-03-25,5,0.661779456250001,31.0
2024-03-26,0,8.626678903671875,37.0
2024-03-27,5,2.8257005622421874,28.0
2024-03-28,10,14.006508295257813,28.0
2024-03-29,2,1.9407385155124985,15.0
2024-03-30,1,0.5489593217687498,9.0
2024-03-31,5,-1.0567616150359374,7.0
2024-04-01,5,0.2920436912500015,26.0
2024-04-02,5,4.356539120734377,119.0
2024-04-03,3,2.0128893578234384,35.0
2024-04-04,1,7.081350081364063,24.0
2024-04-05,0,2.6540185846218747,10.0
2024-04-06,1,1.8486273173984378,3.0
2024-04-07,2,-0.9164652986749999,5.0
2024-04-08,4,5.443648286178126,22.0
2024-04-09,0,0.9983931682343754,31.0
2024-04-10,0,3.2087278936359382,190.0
2024-04-11,2,8.078552928273437,20.0
2024-04-12,9,3.5534211157671876,25.0
2024-04-13,6,-1.2957706611,2.0
2024-04-14,2,-0.7376559241906245,2.0
2024-04-15,1,5.488987739892188,16.0
2024-04-16,1,2.0193914294062507,26.0
2024-04-17,1,6.117053611253126,24.0
2024-04-18,4,3.773275714115625,20.0
2024-04-19,5,8.800346291465626,29.0
2024-04-20,0,0.2933807620984372,3.0
2024-04-21,0,-0.10645408767968711,9.0
2024-04-22,1,0.20282203500000073,59.0
2024-04-23,1,4.327966195656251,18.0
2024-04-24,2,6.001443509487501,14.0
2024-04-25,14,6.714340645032813,83.0
2024-04-26,6,5.461826229670312,18.0
2024-04-27,1,-0.5519560478359375,2.0
2024-04-28,15,2.0043978898593755,10.0
2024-04-29,4,1.0741129731625008,41.0
2024-04-30,2,2.1973587656984384,50.0
2024-05-01,0,9.151827858635938,17.0
2024-05-02,9,2.4400396387109375,30.0
2024-05-03,0,2.7486683918734376,26.0
2024-05-04,1,-0.14396974514687488,3.0
2024-05-05,7,0.22305935548281342,8.0
2024-05-06,2,2.3984052784171883,27.0
2024-05-07,3,7.270148602610938,29.0
2024-05-08,0,-0.25771715661874994,16.0
2024-05-09,0,11.199818227235937,32.0
2024-05-10,2,4.269097175078125,26.0
2024-05-11,0,-0.47827462095624984,10.0
2024-05-12,1,0.04466004309062521,17.0
2024-05-13,3,2.2633888956984385,41.0
2024-05-14,10,6.170108625917189,19.0
2024-05-15,2,6.748356092017188,27.0
2024-05-16,1,0.47386518669687483,25.0
2024-05-17,3,3.959452951276563,24.0
2024-05-18,4,-0.19343956727499956,3.0
2024-05-19,6,1.2293415880187508,14.0
2024-05-20,14,0.29885865819843815,29.0
2024-05-21,8,0.42589823466718846,18.0
2024-05-22,4,7.489505406282813,21.0
2024-05-23,7,3.8457223231234376,27.0
2024-05-24,0,5.9036460599312495,11.0
2024-05-25,2,0.7081637585999996,8.0
2024-05-26,2,0.07417126930468787,15.0
2024-05-27,1,1.3264623126828132,11.0
2024-05-28,1,5.330022935662501,25.0
2024-05-29,4,1.954830951948438,22.0
2024-05-30,11,2.087556074589063,18.0
2024-05-31,0,2.1175459658843754,22.0
2024-06-01,0,2.178969641210938,2.0
2024-06-02,4,0.20546568496718798,5.0
2024-06-03,2,3.4416367644125003,34.0
2024-06-04,1,6.225578556432813,26.0
2024-06-05,2,2.834187540584375,30.0
2024-06-06,1,5.9501220694875006,42.0
2024-06-07,6,3.695064627095312,12.0
2024-06-08,0,0.7615509020953128,7.0
2024-06-09,2,0.06238950709531299,17.0
2024-06-10,4,6.287121756876563,20.0
2024-06-11,0,1.804894221651563,28.0
2024-06-12,3,1.9975087762468755,21.0
2024-06-13,1,6.0720728439359375,45.0
2024-06-14,7,0.7363796424968752,14.0
2024-06-15,5,-0.917287687829687,3.0
2024-06-16,1,-0.5641964224609369,13.0
2024-06-17,2,1.6065043206625012,30.0
2024-06-18,0,1.4977135801046884,30.0
2024-06-19,3,7.464854416951563,28.0
2024-06-20,2,4.895118604595313,26.0
2024-06-21,0,2.827312858782812,32.0
2024-06-22,2,1.9505129062171873,9.0
2024-06-23,2,-0.8916552300718747,11.0
2024-06-24,0,-0.5504204174999991,33.0
2024-06-25,5,6.588529381468751,31.0
2024-06-26,1,2.9698895238968754,44.0
2024-06-27,7,0.0240953133031252,26.0
2024-06-28,5,6.31203847911875,22.0
2024-06-29,1,1.874415043971875,4.0
2024-06-30,0,-0.9012675991906247,3.0
2024-07-01,4,2.463039854892188,29.0
2024-07-02,0,5.323441826250001,21.0
2024-07-03,5,1.9656802613906255,49.0
2024-07-04,2,1.0958567464359377,26.0
2024-07-05,0,-0.7282931344093747,16.0
2024-07-06,0,-0.4564833823953118,15.0
2024-07-07,0,-0.34267094429843664,1.0
2024-07-08,5,1.7728750286421882,19.0
2024-07-09,0,3.6330133459531253,40.0
2024-07-10,3,5.367788450548438,30.0
2024-07-11,8,0.061714553237499525,39.0
2024-07-12,6,5.430341816360937,18.0
2024-07-13,0,1.0523187949281247,1.0
2024-07-14,0,1.2867339750000004,5.0
2024-07-15,2,2.3468015575,37.0
2024-07-16,5,2.2704247639687507,35.0
2024-07-17,1,1.2351793528656254,19.0
2024-07-18,3,0.32487044051250047,23.0
2024-07-19,0,0.4774313692687505,22.0
2024-07-20,2,-0.42665789812968696,9.0
2024-07-21,0,0.7056215787531256,10.0
2024-07-22,4,0.7099025426468754,81.0
2024-07-23,0,4.713112992131251,38.0
2024-07-24,0,5.321132348345312,31.0
2024-07-25,1,1.057248607610937,16.0
2024-07-26,4,5.313261035662499,23.0
2024-07-27,3,-0.011558428051562597,2.0
2024-07-28,0,-0.664213311285937,8.0
2024-07-29,4,5.559502428234375,14.0
2024-07-30,1,4.062883778198438,41.0
2024-07-31,2,0.9635103798859377,35.0
2024-08-01,2,0.18731964172656257,29.0
