,remix-run/remix,nuxt/nuxt,vercel/next.js
2021-01-14,15,0,1.0810678272
2021-01-15,4,0,5.420793036799999
2021-01-16,0,0,-4.9627902976
2021-01-17,0,0,2.18726144
2021-01-18,0,6,0.352242688
2021-01-19,7,0,7.6268920832
2021-01-20,1,17,-1.0937676799999991
2021-01-21,0,5,-1.2854936576
2021-01-22,3,11,4.7926498304
2021-01-23,0,0,-0.8189406207999994
2021-01-24,0,4,-0.61631488
2021-01-25,1,0,11.1187858432
2021-01-26,1,0,8.919838208000002
2021-01-27,9,0,-7.056663859199999
2021-01-28,13,0,-2.3159835648
2021-01-29,7,0,5.915468799999999
2021-01-30,2,1,-3.3549400064000006
2021-01-31,0,0,-3.1100365824000002
2021-02-01,3,1,3.3196371967999996
2021-02-02,3,1,0.8472662016000001
2021-02-03,5,1,3.9428988928000006
2021-02-04,3,0,0.8616041472000004
2021-02-05,9,2,2.4288308224
2021-02-06,2,0,-2.9628988415999995
2021-02-07,0,0,2.8886811647999995
2021-02-08,0,1,-3.1309659136
2021-02-09,9,2,3.6266367999999995
2021-02-10,7,0,-2.909335552
2021-02-11,8,0,3.7751333887999996
2021-02-12,3,0,1.2316877824000008
2021-02-13,0,0,-2.6961116159999996
2021-02-14,0,0,-1.1335574528
2021-02-15,2,0,1.3326072831999998
2021-02-16,12,3,4.727996416
2021-02-17,1,6,0.049597440000000326
2021-02-18,2,6,4.704303616000001
2021-02-19,0,5,2.2235392000000007
2021-02-20,1,0,-2.866117632
2021-02-21,0,0,-0.9696310272000002
2021-02-22,0,8,3.5404236799999995
2021-02-23,3,0,0.1473116160000001
2021-02-24,3,0,7.582303334400001
2021-02-25,6,0,0.8598188032000014
2021-02-26,0,1,-2.3076230144
2021-02-27,0,0,0.34358487039999996
2021-02-28,0,0,-2.5549872128000004
2021-03-01,0,1,5.774183731199999
2021-03-02,1,0,5.3717676032
2021-03-03,0,0,2.9443532800000005
2021-03-04,1,0,-0.1639573503999996
2021-03-05,2,2,-0.15174655999999942
2021-03-06,1,0,-3.4582760448000003
2021-03-07,0,0,-0.6341738496000007
2021-03-08,1,0,9.5227268096
2021-03-09,11,0,1.7087093760000016
2021-03-10,17,1,-1.791576985599999
2021-03-11,3,0,-0.20573470719999953
2021-03-12,6,0,3.2528019456
2021-03-13,2,0,-3.720248832
2021-03-14,4,0,-0.5686223872000002
2021-03-15,0,0,6.623369728
2021-03-16,0,0,4.9635494912
2021-03-17,0,4,-0.17458298879999923
2021-03-18,1,1,7.0384548864
2021-03-19,0,0,3.8671630336000007
2021-03-20,1,0,-4.4063079424
2021-03-21,0,0,-3.4604331008000004
2021-03-22,0,0,6.1438510079999995
2021-03-23,0,0,6.5123331072
2021-03-24,0,0,3.674045337600001
2021-03-25,5,0,-5.514574131199999
2021-03-26,11,0,2.902864384
2021-03-27,8,0,-4.1862939648
2021-03-28,3,7,1.1285294079999992
2021-03-29,3,2,9.6497240064
2021-03-30,17,1,-2.9925058559999993
2021-03-31,5,0,0.5125211136000005
2021-04-01,0,0,3.6987133952000004
2021-04-02,0,4,2.68558336
2021-04-03,0,4,-4.5528460287999994
2021-04-04,0,19,0.04828497919999952
2021-04-05,2,1,2.0061885439999996
2021-04-06,0,13,3.2919085056
2021-04-07,1,1,0.34906634240000045
2021-04-08,1,2,4.9524463616
2021-04-09,0,10,-1.5761805311999995
2021-04-10,0,0,-3.0270114815999998
2021-04-11,0,2,0.5637069823999998
2021-04-12,0,7,8.313819136
2021-04-13,0,0,0.10728867840000067
2021-04-14,2,0,1.1828292608000006
2021-04-15,3,4,3.3235341312000006
2021-04-16,0,4,-0.4234540031999998
2021-04-17,0,2,2.5387012096
2021-04-18,0,4,2.0094724096000003
2021-04-19,0,7,6.854206976
2021-04-20,2,12,27.736113766400003
2021-04-21,21,4,-8.129763328
2021-04-22,6,0,0.22647193599999937
2021-04-23,3,8,-2.754654208
2021-04-24,0,0,-4.734084505600001
2021-04-25,5,0,-0.4321134592000009
2021-04-26,2,0,-0.40456417280000023
2021-04-27,4,0,-0.15337441279999986
2021-04-28,11,12,5.0469327872
2021-04-29,7,6,-1.7432860671999997
2021-04-30,2,0,4.0797413376
2021-05-01,3,0,-3.1648781312
2021-05-02,1,0,-2.057803776
2021-05-03,0,0,0.8853174272
2021-05-04,3,0,-0.5677348864000002
2021-05-05,2,0,8.8090203136
2021-05-06,2,1,0.3465537536000012
2021-05-07,0,0,10.3533904896
2021-05-08,3,0,-7.104359014399998
2021-05-09,0,0,-2.5966212096000003
2021-05-10,6,0,12.5239775232
2021-05-11,16,0,-0.6104739839999995
2021-05-12,6,0,1.161398374400001
2021-05-13,3,0,4.4063071232
2021-05-14,0,0,4.252652032
2021-05-15,1,0,-5.409098752
2021-05-16,0,0,1.8940290047999997
2021-05-17,3,0,1.2909209599999998
2021-05-18,0,0,4.190249472
2021-05-19,9,1,9.9518793728
2021-05-20,0,4,-5.080642252799999
2021-05-21,2,0,-3.2896191488
2021-05-22,0,0,0.39751290879999956
2021-05-23,0,0,-0.7254220800000004
2021-05-24,6,8,4.837784883199999
2021-05-25,1,0,-2.994637824
2021-05-26,0,3,-0.052436479999999897
2021-05-27,0,1,1.0511481856000002
2021-05-28,1,0,3.820196352
2021-05-29,0,0,-0.29385226239999973
2021-05-30,0,0,-2.4809008128
2021-05-31,0,0,-0.14896701440000015
2021-06-01,0,0,2.8725607424
2021-06-02,0,0,5.7651144704
2021-06-03,0,1,3.9301435392000004
2021-06-04,2,4,-1.7077764095999992
2021-06-05,1,0,-0.052792422399999595
2021-06-06,0,0,-1.6698272768
2021-06-07,0,4,13.326966169599999
2021-06-08,0,9,11.051240448000001
2021-06-09,0,0,7.317252915200001
2021-06-10,0,0,-1.4397484031999994
2021-06-11,0,0,7.2064157695999995
2021-06-12,0,0,-7.5920072704
2021-06-13,0,0,-1.8690161664000007
2021-06-14,0,11,5.973969817599999
2021-06-15,0,0,6.6572536832
2021-06-16,0,9,13.891776512
2021-06-17,1,3,4.8174990336000025
2021-06-18,0,6,-1.4533108735999996
2021-06-19,0,0,-8.7364698112
2021-06-20,0,0,-0.09960345600000142
2021-06-21,0,2,-0.15943464960000142
2021-06-22,0,1,8.0608567296
2021-06-23,0,0,-0.9550525439999991
2021-06-24,0,4,3.695866777600001
2021-06-25,0,2,0.9028798464000012
2021-06-26,0,0,-5.3439865856
2021-06-27,0,0,-2.3183406080000006
2021-06-28,0,0,4.588224511999999
2021-06-29,0,1,1.5691906048000002
2021-06-30,0,8,6.5203826688
2021-07-01,0,2,7.445410406400001
2021-07-02,0,1,4.6886157312000005
2021-07-03,0,0,-7.6089853951999995
2021-07-04,0,0,-2.065126297600001
2021-07-05,0,0,-0.23335936000000057
2021-07-06,0,0,6.779004927999999
2021-07-07,0,2,5.101781299200001
2021-07-08,0,0,1.020476416000001
2021-07-09,0,0,1.7653954560000003
2021-07-10,0,0,-2.0855117823999993
2021-07-11,0,0,-1.3914428416000004
2021-07-12,0,5,16.542714368
2021-07-13,0,0,-3.9709406207999987
2021-07-14,0,3,-1.2489097215999996
2021-07-15,0,11,3.8548671488000004
2021-07-16,0,1,7.718140928
2021-07-17,0,0,-7.489803161599999
2021-07-18,0,0,-2.9962561536000005
2021-07-19,0,1,7.182829465599999
2021-07-20,0,2,15.1223235584
2021-07-21,0,2,-5.045507379199998
2021-07-22,0,1,6.453900288
2021-07-23,0,5,3.534344396800001
2021-07-24,0,0,-5.5609775104
2021-07-25,0,0,4.931915161599999
2021-07-26,0,9,0.1824409600000001
2021-07-27,0,1,4.956347392
2021-07-28,0,8,-3.494380851199999
2021-07-29,0,1,2.9769123840000002
2021-07-30,0,2,-2.813029887999999
2021-07-31,0,3,-1.9914126336000004
2021-08-01,0,0,0.01347461119999993
2021-08-02,0,0,7.0690909184
2021-08-03,0,0,6.344423116800001
2021-08-04,3,0,-0.1537041407999986
2021-08-05,0,0,4.242878976
2021-08-06,0,0,1.3375072256000005
2021-08-07,0,0,-5.1753634816
2021-08-08,0,0,-1.2792339456000006
2021-08-09,1,12,6.136848179199999
2021-08-10,0,3,2.6173789184
2021-08-11,0,6,12.367547596800001
2021-08-12,3,0,7.248608563200001
2021-08-13,0,0,5.4074637312
2021-08-14,0,0,2.216947404800001
2021-08-15,0,0,-3.832527257599999
2021-08-16,0,2,4.102353407999999
2021-08-17,0,0,0.875755827199999
2021-08-18,3,0,3.4433340416
2021-08-19,0,1,1.8469648384000008
2021-08-20,4,0,0.11106314240000081
2021-08-21,1,0,-5.9196889087999995
2021-08-22,0,0,-1.7669416960000004
2021-08-23,3,0,3.8813123583999998
2021-08-24,2,1,6.327087616
2021-08-25,7,0,6.366734336
2021-08-26,2,1,-4.005619814399999
2021-08-27,0,2,-1.952528896
2021-08-28,1,0,-1.7679485952000005
2021-08-29,0,0,-0.8764568576000005
2021-08-30,0,3,5.512764927999999
2021-08-31,0,0,5.279947571200001
2021-09-01,8,1,0.8768136192000009
2021-09-02,2,0,11.589559808
2021-09-03,0,1,-1.2759013375999988
2021-09-04,0,0,-4.7981036544
2021-09-05,0,8,-2.0030329856000004
2021-09-06,0,4,10.8234714112
2021-09-07,4,3,11.4235656192
2021-09-08,10,3,-3.7788870655999993
2021-09-09,1,5,1.8756589568000006
2021-09-10,0,10,-2.1135894527999994
2021-09-11,0,0,-1.4343702528000009
2021-09-12,0,0,-2.4023709696
2021-09-13,1,1,11.791379251199999
2021-09-14,0,1,-1.9962876927999993
2021-09-15,0,0,6.2782841856000005
2021-09-16,2,0,11.412425625600001
2021-09-17,5,1,3.2072415232000004
2021-09-18,2,0,-6.9324109824
2021-09-19,0,0,-2.5558751232
2021-09-20,2,2,3.624173977599999
2021-09-21,4,6,14.1826378752
2021-09-22,0,5,-0.9109425151999986
2021-09-23,0,4,-3.330999295999999
2021-09-24,1,1,1.0545697792000004
2021-09-25,1,2,-4.9661225984
2021-09-26,0,0,-0.3136589824000007
2021-09-27,2,2,3.7592295424
2021-09-28,4,1,6.3031962624
2021-09-29,0,10,4.337554534400001
2021-09-30,0,1,2.7419721728000006
2021-10-01,0,0,1.9644663808000011
2021-10-02,0,21,-4.7037652992
2021-10-03,0,0,-0.9028292608000008
2021-10-04,0,1,3.5239132159999995
2021-10-05,0,12,12.1637638144
2021-10-06,2,8,5.852063539200001
2021-10-07,11,10,-3.6457313279999983
2021-10-08,6,3,0.5521853439999997
2021-10-09,4,0,0.9579619328
2021-10-10,2,0,5.2063067136
2021-10-11,1,20,14.7479278592
2021-10-12,3,55,-5.1153043455999985
2021-10-13,4,32,10.3194038272
2021-10-14,4,11,-1.1062944767999987
2021-10-15,0,4,8.299924684799999
2021-10-16,0,0,-4.941372416
2021-10-17,0,0,0.7834319872000002
2021-10-18,0,39,10.9405089792
2021-10-19,2,6,1.1579827199999997
2021-10-20,1,17,7.5461041152
2021-10-21,7,12,6.883857715200001
2021-10-22,3,15,4.896420966400001
2021-10-23,0,0,-4.041054003199999
2021-10-24,0,5,5.3974106112
2021-10-25,2,6,12.014592512
2021-10-26,0,6,28.5004944384
2021-10-27,0,19,4.408983142400004
2021-10-28,0,1,8.522554163199999
2021-10-29,14,13,-4.724064972799997
2021-10-30,1,0,-0.7257675776000028
2021-10-31,0,0,-8.9495369728
2021-11-01,1,0,6.828163686399998
2021-11-02,1,23,7.9820138495999995
2021-11-03,0,3,11.980085555200002
2021-11-04,3,11,-0.906438860799998
2021-11-05,0,8,-1.6019217407999982
2021-11-06,0,0,-3.2495650816
2021-11-07,0,0,-4.786330931200001
2021-11-08,0,5,13.656383385599998
2021-11-09,5,3,13.2083106816
2021-11-10,1,10,-7.251475251199999
2021-11-11,0,5,16.3441642496
2021-11-12,0,3,-6.441524531199999
2021-11-13,0,0,-3.0468170752
2021-11-14,0,0,0.016509440000000097
2021-11-15,0,19,16.4079639552
2021-11-16,1,10,3.291250790400003
2021-11-17,5,3,1.3180476416000015
2021-11-18,14,3,0.6057122816000007
2021-11-19,29,5,1.8211520511999986
2021-11-20,5,0,-5.8938217472000005
2021-11-21,5,7,5.6307405824
2021-11-22,28,12,1.4410506239999998
2021-11-23,25,6,-1.2048514047999994
2021-11-24,19,9,-0.9416938496
2021-11-25,2,0,4.024917503999999
2021-11-26,2,0,9.832912998400001
2021-11-27,7,0,-8.209527807999999
2021-11-28,0,0,-0.15386419200000034
2021-11-29,15,13,6.9484580864000005
2021-11-30,2,2,9.343451136
2021-12-01,9,6,-0.27663165439999915
2021-12-02,41,1,1.6191738880000006
2021-12-03,38,0,9.9261472768
2021-12-04,5,0,-3.1941305343999993
2021-12-05,1,0,-1.090796032
2021-12-06,10,5,-0.8900367360000008
2021-12-07,0,0,8.8615684096
2021-12-08,11,0,3.585180672
2021-12-09,4,1,-0.431305727999999
2021-12-10,15,3,1.0765008896000001
2021-12-11,2,0,-3.5745240064
2021-12-12,5,0,0.5856136191999997
2021-12-13,30,0,7.5667566592
2021-12-14,7,2,2.875109888000001
2021-12-15,30,0,-0.07989944319999864
2021-12-16,36,0,11.9672708096
2021-12-17,20,10,0.9052019712000003
2021-12-18,4,0,-2.4521430015999996
2021-12-19,0,0,-3.2531439615999993
2021-12-20,0,9,4.5781238784
2021-12-21,0,9,4.7937963008
2021-12-22,1,5,1.6267011072000006
2021-12-23,0,5,-0.8930092031999992
2021-12-24,0,0,-2.625661644799999
2021-12-25,0,0,-2.0745209856000004
2021-12-26,0,0,-0.016526848000000705
2021-12-27,0,0,-1.9665146880000002
2021-12-28,1,1,0.9487867904
2021-12-29,2,0,0.45477314560000015
2021-12-30,2,0,-1.5401584639999997
2021-12-31,0,0,0.33422786559999995
2022-01-01,2,0,4.2302008319999995
2022-01-02,1,0,0.6594028544000006
2022-01-03,0,0,6.9870600192
2022-01-04,7,0,3.570136166400001
2022-01-05,9,7,7.2229954560000005
2022-01-06,18,0,0.3105690624000008
2022-01-07,17,1,-4.375038873599999
2022-01-08,11,0,-1.7862661120000003
2022-01-09,1,0,-2.0571731968000004
2022-01-10,7,0,5.7068774399999995
2022-01-11,2,3,1.2874172416000005
2022-01-12,12,1,10.4708297728
2022-01-13,0,4,0.8862370816000009
2022-01-14,3,1,5.2077983744
2022-01-15,4,0,-5.796777369599999
2022-01-16,2,0,-1.1528562688000004
2022-01-17,3,15,11.367663923199999
2022-01-18,0,6,-4.120643584
2022-01-19,2,5,5.0146689024
2022-01-20,12,0,-0.6448824319999993
2022-01-21,1,10,7.5602367487999995
2022-01-22,2,0,-5.853523046399999
2022-01-23,0,0,-0.13841735680000022
2022-01-24,2,10,9.0652449792
2022-01-25,1,6,-0.3725167616
2022-01-26,4,6,12.0621836288
2022-01-27,6,5,19.0150409216
2022-01-28,0,2,-5.647427891199998
2022-01-29,2,2,-7.990143487999999
2022-01-30,30,0,-2.6583156736000007
2022-01-31,4,6,5.413524787199998
2022-02-01,13,1,11.1620832256
2022-02-02,28,1,7.481050726400001
2022-02-03,5,7,-0.5846325247999999
2022-02-04,2,0,9.6074691584
2022-02-05,1,1,2.9761852415999996
2022-02-06,0,0,18.0098669568
2022-02-07,1,17,-1.5560030207999986
2022-02-08,42,7,5.2310083584000004
2022-02-09,13,3,-2.3082980352
2022-02-10,39,6,6.4076130304
2022-02-11,49,5,3.8696633344
2022-02-12,3,1,-7.987469824
2022-02-13,0,0,-0.2275912703999996
2022-02-14,7,2,5.0637836287999995
2022-02-15,24,5,6.4723081216
2022-02-16,21,8,11.133981900800002
2022-02-17,12,3,11.269041254400001
2022-02-18,7,5,10.151767040000003
2022-02-19,2,0,-11.176869068799999
2022-02-20,0,0,-7.8035860480000006
2022-02-21,5,5,9.775270297599999
2022-02-22,12,2,-1.5032496128000012
2022-02-23,17,0,0.386227507200001
2022-02-24,8,2,3.8882638848000006
2022-02-25,8,7,9.992309248000002
2022-02-26,9,1,-5.8901049344
2022-02-27,1,1,-5.4701274112
2022-02-28,8,12,5.337213132799999
2022-03-01,3,5,5.035763712
2022-03-02,4,1,10.720925900800001
2022-03-03,14,4,-5.401565081599999
2022-03-04,5,1,-2.2580965376
2022-03-05,0,0,-1.8827269120000003
2022-03-06,0,0,-0.884617113600001
2022-03-07,7,6,7.664626892799999
2022-03-08,5,10,7.692066304000001
2022-03-09,3,7,-0.35915069439999936
2022-03-10,3,9,3.3288954880000006
2022-03-11,6,9,7.8728664064
2022-03-12,2,1,-5.1476472831999995
2022-03-13,0,1,-2.4716550143999996
2022-03-14,8,12,7.8218010624000005
2022-03-15,33,8,2.7393188864000013
2022-03-16,25,24,4.747603456
2022-03-17,22,9,4.883658137600001
2022-03-18,39,8,7.234430054400001
2022-03-19,1,0,-7.276273459199999
2022-03-20,4,0,-3.6091456512000004
2022-03-21,14,1,9.093877145599999
2022-03-22,22,9,2.3583366144000006
2022-03-23,12,4,0.6087043072
2022-03-24,7,6,5.4037050368
2022-03-25,7,10,-0.9892850687999992
2022-03-26,2,0,-0.3424418815999992
2022-03-27,6,0,-1.5009807359999998
2022-03-28,5,3,11.680868454399999
2022-03-29,7,1,-3.7798161407999986
2022-03-30,0,18,16.3491195904
2022-03-31,26,11,17.3243112448
2022-04-01,21,9,3.828804710400002
2022-04-02,0,0,-13.312136396799998
2022-04-03,2,0,-5.617535180800001
2022-04-04,8,9,12.51333888
2022-04-05,17,13,10.1495044096
2022-04-06,13,11,9.629565440000002
2022-04-07,15,27,-3.0241390591999977
2022-04-08,2,5,1.5562381312000007
2022-04-09,2,7,-7.859938918399999
2022-04-10,3,0,-4.413264179200002
2022-04-11,9,11,19.40077824
2022-04-12,16,12,4.305120768000002
2022-04-13,12,10,5.880785203200002
2022-04-14,12,11,2.3643122688000027
2022-04-15,10,10,5.359442227200001
2022-04-16,1,1,-1.1800089599999986
2022-04-17,3,0,-7.008005836800001
2022-04-18,23,0,-1.2214304768000002
2022-04-19,9,14,5.114228735999999
2022-04-20,12,28,0.05097431040000089
2022-04-21,4,2,5.9991029760000005
2022-04-22,2,10,3.2652260352000013
2022-04-23,1,0,-5.750265958399999
2022-04-24,0,0,-1.2388019199999998
2022-04-25,2,6,28.4105683968
2022-04-26,3,9,2.1891484672000026
2022-04-27,12,5,16.8732655616
2022-04-28,1,0,7.145022156800003
2022-04-29,8,11,-6.383674572799999
2022-04-30,0,0,-5.1027458048
2022-05-01,0,0,-4.0877696000000014
2022-05-02,6,6,6.848535859199998
2022-05-03,12,2,3.0243820544
2022-05-04,3,0,-5.1913315328
2022-05-05,8,1,4.1791178752
2022-05-06,7,18,-4.240136806399999
2022-05-07,1,2,0.5194745855999994
2022-05-08,1,1,-1.3919040512
2022-05-09,10,1,1.5452441599999998
2022-05-10,9,1,4.0600032256
2022-05-11,8,1,2.7836248064000007
2022-05-12,1,1,5.5034836992
2022-05-13,5,3,5.182306201600001
2022-05-14,4,0,-3.7239114751999987
2022-05-15,1,0,-2.8756770816
2022-05-16,1,0,2.5946073087999997
2022-05-17,17,1,25.5553245184
2022-05-18,17,2,-8.233780531199997
2022-05-19,21,0,8.4365661184
2022-05-20,6,11,-4.206061977599999
2022-05-21,5,0,-2.84892928
2022-05-22,4,0,26.8439585792
2022-05-23,6,1,12.334904217600002
2022-05-24,2,3,-2.1054189567999977
2022-05-25,0,1,-7.038367231999999
2022-05-26,0,0,4.3752444928
2022-05-27,1,0,3.2002191359999994
2022-05-28,1,0,-7.985825792
2022-05-29,0,0,15.465720319999999
2022-05-30,1,3,-0.862671462399998
2022-05-31,0,6,1.4994250752000013
2022-06-01,6,1,1.1938345984000005
2022-06-02,2,0,0.9470901248000008
2022-06-03,0,6,-2.424309248
2022-06-04,2,0,-2.6646009856
2022-06-05,0,0,-2.2316967936000003
2022-06-06,1,0,13.7723820032
2022-06-07,7,1,-0.8519106559999994
2022-06-08,3,7,14.384412672
2022-06-09,3,5,-3.4687042559999988
2022-06-10,2,13,2.3006102528000003
2022-06-11,8,1,-2.713144422399999
2022-06-12,0,5,-3.636949811200001
2022-06-13,1,4,14.1583366144
2022-06-14,7,0,8.3967885312
2022-06-15,15,7,0.8210179072000017
2022-06-16,8,1,7.582627942400002
2022-06-17,2,1,-3.164392959999999
2022-06-18,0,0,-3.9628179455999994
2022-06-19,0,0,2.3846647807999997
2022-06-20,7,1,11.6279057408
2022-06-21,12,0,6.562228019200001
2022-06-22,7,5,2.732832870400001
2022-06-23,8,2,10.5719911424
2022-06-24,4,0,22.9183813632
2022-06-25,2,0,-13.933498572799998
2022-06-26,0,0,3.8459454464
2022-06-27,0,10,36.9144288256
2022-06-28,15,0,5.325275238400003
2022-06-29,5,0,19.513538662400002
2022-06-30,3,2,-3.751477964799996
2022-07-01,3,3,-15.627851878400001
2022-07-02,7,0,-7.070931456
2022-07-03,0,0,-6.278409728000003
2022-07-04,0,0,1.1859558399999983
2022-07-05,7,0,12.204239257600001
2022-07-06,5,10,17.5432653824
2022-07-07,21,13,-2.307502387199998
2022-07-08,1,1,17.054250496
2022-07-09,2,0,-6.872815308799998
2022-07-10,2,0,-7.735947366400001
2022-07-11,8,5,23.3714328576
2022-07-12,4,11,5.952451891200001
2022-07-13,6,9,86.6164549632
2022-07-14,11,6,-26.66528163839999
2022-07-15,3,5,-11.006721126400002
2022-07-16,4,0,-12.608205414400004
2022-07-17,2,5,-9.468015718400004
2022-07-18,15,2,45.270379724799994
2022-07-19,8,2,2.5139830784000026
2022-07-20,6,4,7.936116940800002
2022-07-21,5,16,2.085170995200002
2022-07-22,5,4,0.4084498432000032
2022-07-23,0,1,-14.487736832
2022-07-24,2,0,-6.636511846400001
2022-07-25,1,10,6.774004940799999
2022-07-26,2,7,6.5555003392
2022-07-27,6,7,12.734548070400002
2022-07-28,1,2,3.5037602816000017
2022-07-29,6,9,0.859116236800002
2022-07-30,10,0,-7.319073894399999
2022-07-31,0,0,2.1936703487999996
2022-08-01,0,2,6.6190554112
2022-08-02,2,12,3.5996372991999994
2022-08-03,3,3,6.4200131584
2022-08-04,5,8,7.153969152000002
2022-08-05,2,4,1.991872409600001
2022-08-06,2,0,-6.7419862016
2022-08-07,1,6,2.5112467455999994
2022-08-08,5,10,15.7775041536
2022-08-09,2,7,5.133711769600001
2022-08-10,4,6,6.519646617600001
2022-08-11,0,13,9.937609318400002
2022-08-12,12,9,7.039857664000001
2022-08-13,0,4,-11.211554201599998
2022-08-14,0,1,-5.2499820544
2022-08-15,9,11,5.087497113599999
2022-08-16,3,5,10.8740079616
2022-08-17,7,7,-4.656859033599998
2022-08-18,5,6,0.2501929984000002
2022-08-19,2,0,-5.1663678464
2022-08-20,1,0,0.6268125183999995
2022-08-21,0,0,3.4626624512
2022-08-22,0,9,19.5193389056
2022-08-23,0,11,12.407133286400002
2022-08-24,15,5,9.203897856000001
2022-08-25,16,3,-2.4998662143999972
2022-08-26,5,9,15.4028337152
2022-08-27,0,0,-13.368215449600001
2022-08-28,0,0,-0.11677972480000154
2022-08-29,3,7,4.958611148799999
2022-08-30,1,6,6.3686047744
2022-08-31,1,6,0.8810738688000015
2022-09-01,0,6,-1.7923310591999986
2022-09-02,0,2,-1.7886511104
2022-09-03,5,12,-2.2725339136000002
2022-09-04,0,3,-2.9220958208000005
2022-09-05,0,18,9.6027469824
2022-09-06,1,9,14.6707267584
2022-09-07,9,14,7.077707878400002
2022-09-08,7,10,29.778448896
2022-09-09,1,4,-9.840764108799995
2022-09-10,0,5,-11.9484645376
2022-09-11,1,0,-4.725178880000001
2022-09-12,1,13,11.895039897599998
2022-09-13,0,6,5.800581939200001
2022-09-14,4,17,4.942518886400002
2022-09-15,10,15,5.587047731200002
2022-09-16,5,11,8.090620825600002
2022-09-17,1,0,-12.2976324608
2022-09-18,2,0,0.09615851519999907
2022-09-19,2,8,27.015587328
2022-09-20,5,13,-0.5449279487999981
2022-09-21,12,4,10.195836211200001
2022-09-22,0,9,8.994462208000003
2022-09-23,0,0,-0.06446438399999899
2022-09-24,1,0,-9.358009036799999
2022-09-25,0,0,-4.9063201792
2022-09-26,4,10,11.256171519999999
2022-09-27,3,0,22.525381632
2022-09-28,1,0,19.008737382400003
2022-09-29,4,0,10.270575104000002
2022-09-30,0,3,16.531907174400004
2022-10-01,0,1,-5.2571633664
2022-10-02,0,0,-8.721655808000001
2022-10-03,0,13,-1.1933292544000018
2022-10-04,0,0,2.7376671743999985
2022-10-05,1,0,-0.8319766528000017
2022-10-06,0,5,15.5537915904
2022-10-07,0,10,4.288774963200002
2022-10-08,0,3,-11.552199884799998
2022-10-09,0,4,-2.6083070976
2022-10-10,0,7,16.7706402816
2022-10-11,1,5,19.330408345600002
2022-10-12,5,7,-4.031079423999998
2022-10-13,3,8,35.2321980416
2022-10-14,1,3,-10.280849407999998
2022-10-15,1,9,1.242949632000002
2022-10-16,0,5,-7.4094610432
2022-10-17,3,13,15.2371933184
2022-10-18,2,11,32.4132287488
2022-10-19,5,18,9.7815977984
2022-10-20,5,0,15.316499763200003
