,gitbucket/gitbucket,gogs/gogs,gitlabhq/gitlabhq
2018-05-15,1,0,23.524704051200004
2018-05-16,0,0,19.56605736960001
2018-05-17,1,0,31.984747212800002
2018-05-18,1,0,20.691248230400006
2018-05-19,9,0,-44.5263194112
2018-05-20,0,0,-21.674051891200005
2018-05-21,0,2,45.216437964799994
2018-05-22,4,0,41.6474052608
2018-05-23,8,0,38.411145523200005
2018-05-24,10,0,33.76920115200001
2018-05-25,0,0,12.131779481600006
2018-05-26,3,1,-43.604333568
2018-05-27,7,3,-18.18405355520001
2018-05-28,11,2,80.42237224959999
2018-05-29,1,0,53.29699686400001
2018-05-30,1,2,28.87605749760001
2018-05-31,2,0,55.40970977280001
2018-06-01,0,0,26.99883837440001
2018-06-02,1,1,-58.09658296319999
2018-06-03,2,3,-21.09428090880001
2018-06-04,3,2,60.03268249599999
2018-06-05,6,0,122.36225894399999
2018-06-06,0,1,120.3504504832
2018-06-07,2,0,24.28800163840002
2018-06-08,0,0,-15.709713715199996
2018-06-09,0,8,-75.92587980799999
2018-06-10,3,0,-36.62092400640001
2018-06-11,6,5,62.87919564799999
2018-06-12,5,0,20.7309205504
2018-06-13,6,3,57.851664076800006
2018-06-14,0,0,30.21585694720001
2018-06-15,0,1,28.293329408000005
2018-06-16,0,2,-49.2070578176
2018-06-17,0,4,-30.607217868800006
2018-06-18,1,1,66.4576236544
2018-06-19,7,0,30.4518408192
2018-06-20,1,0,58.58911242240001
2018-06-21,0,0,9.23671388160001
2018-06-22,1,0,-0.5899670527999916
2018-06-23,2,0,-47.04234219519999
2018-06-24,3,0,-20.645358796800004
2018-06-25,3,2,110.2552049664
2018-06-26,1,3,3.6785189888000076
2018-06-27,1,1,49.42805975040001
2018-06-28,1,0,-0.3915553791999855
2018-06-29,6,0,21.241581363200005
2018-06-30,10,0,-31.779232460799996
2018-07-01,3,0,-18.08551976960001
2018-07-02,0,1,37.7196296192
2018-07-03,0,0,47.272710246399996
2018-07-04,2,0,22.542717952000004
2018-07-05,1,0,40.5172645888
2018-07-06,0,0,42.8428891136
2018-07-07,0,0,-45.490070528
2018-07-08,1,0,-20.559831552
2018-07-09,4,2,64.5965382656
2018-07-10,0,0,17.6899540992
2018-07-11,0,0,44.3529296896
2018-07-12,0,0,21.041821081600006
2018-07-13,0,0,-14.802009497599997
2018-07-14,0,0,-30.7627333632
2018-07-15,5,1,-16.897341747200006
2018-07-16,6,0,32.476320870399995
2018-07-17,0,0,53.7295110144
2018-07-18,5,1,28.506952806400008
2018-07-19,3,0,-0.12644782079998862
2018-07-20,0,0,27.023218995200004
2018-07-21,1,0,-40.75809495039999
2018-07-22,3,0,-10.658800640000006
2018-07-23,8,0,46.5789498368
2018-07-24,0,0,35.693444403200004
2018-07-25,1,0,25.53010677760001
2018-07-26,2,0,15.371460505600005
2018-07-27,0,0,27.542549504000007
2018-07-28,1,0,-42.1973929984
2018-07-29,6,0,-11.244638924800007
2018-07-30,2,0,66.5860694016
2018-07-31,0,0,35.7326056448
2018-08-01,0,0,39.055584358400004
2018-08-02,0,0,15.836075008000009
2018-08-03,0,0,21.074270617600007
2018-08-04,2,0,-50.856319488
2018-08-05,1,0,-20.257153024000004
2018-08-06,0,1,28.461024972799994
2018-08-07,0,0,59.580266496
2018-08-08,0,0,-8.751088742399986
2018-08-09,0,0,13.822382796800007
2018-08-10,0,0,34.17832232960001
2018-08-11,4,0,-41.8089427968
2018-08-12,0,0,-11.925850009600001
2018-08-13,0,1,33.081028096
2018-08-14,0,1,20.3368085504
2018-08-15,0,0,7.500158873600004
2018-08-16,0,3,43.765687910400004
2018-08-17,0,5,0.021553868800005205
2018-08-18,0,0,-28.6211974144
2018-08-19,0,0,-10.181303091200004
2018-08-20,0,0,33.33457541119999
2018-08-21,0,0,39.6518863872
2018-08-22,0,0,-2.830897356799994
2018-08-23,0,2,-8.091009945599996
2018-08-24,0,0,-0.714298982399999
2018-08-25,1,0,-10.381952921600003
2018-08-26,0,0,3.0298053631999977
2018-08-27,3,0,3.4482219008
2018-08-28,0,0,34.1233288192
2018-08-29,0,0,42.743258624000006
2018-08-30,0,0,-5.9014655999999945
2018-08-31,1,0,1.0277516288000044
2018-09-01,3,0,-15.356921856
2018-09-02,0,0,-11.280722432000003
2018-09-03,2,0,40.6027437056
2018-09-04,0,0,51.800910336
2018-09-05,0,0,45.213949747200004
2018-09-06,0,0,50.109540454400005
2018-09-07,0,1,87.6568467456
2018-09-08,2,1,-55.95531540479999
2018-09-09,2,0,-33.93748213760001
2018-09-10,0,2,35.74790563839999
2018-09-11,0,1,25.708005478399997
2018-09-12,0,0,-12.3868316672
2018-09-13,0,2,6.362952294400003
2018-09-14,0,2,46.1250557952
2018-09-15,1,7,-35.253717503999994
2018-09-16,0,1,-22.0127292416
2018-09-17,2,0,43.9614108672
2018-09-18,0,1,14.710393753600002
2018-09-19,0,1,-2.5391290367999986
2018-09-20,0,0,16.8956439552
2018-09-21,5,0,23.5894957056
2018-09-22,1,0,-30.29246464
2018-09-23,3,0,-14.250758451200003
2018-09-24,0,0,50.0088735744
2018-09-25,0,0,30.266365542400003
2018-09-26,0,1,18.249837670400005
2018-09-27,6,0,32.29866321920001
2018-09-28,0,1,0.9638028287999987
2018-09-29,2,3,-28.482862489599995
2018-09-30,0,1,-14.039690649600004
2018-10-01,0,0,52.96658677759999
2018-10-02,0,0,128.0612324352
2018-10-03,14,0,-2.6114778111999897
2018-10-04,0,1,42.83097446400001
2018-10-05,4,0,31.638789836800015
2018-10-06,0,0,-47.19412643839999
2018-10-07,11,0,-30.925169254400004
2018-10-08,6,0,36.982511411199994
2018-10-09,0,0,14.766100172800002
2018-10-10,2,0,8.701704704
2018-10-11,2,0,7.578919526400007
2018-10-12,0,0,1.5222080512000034
2018-10-13,5,0,-21.070542540799998
2018-10-14,1,0,-8.360317337600002
2018-10-15,0,0,47.0864478208
2018-10-16,0,1,31.464508928000004
2018-10-17,0,0,27.097853132800005
2018-10-18,0,0,32.896905113600006
2018-10-19,0,0,14.638104473600002
2018-10-20,0,0,-42.351446528
2018-10-21,0,0,-16.1872380928
2018-10-22,1,0,62.9502199808
2018-10-23,0,2,24.747472588800008
2018-10-24,0,3,18.60326553600001
2018-10-25,0,0,18.749666201600007
2018-10-26,0,0,43.355573760000006
2018-10-27,2,0,-39.9375741952
2018-10-28,0,0,-19.8490861568
2018-10-29,0,0,48.5028073472
2018-10-30,0,0,31.4351435776
2018-10-31,2,0,18.148228915200008
2018-11-01,1,0,24.8884456448
2018-11-02,3,0,1.1299998720000062
2018-11-03,2,0,-28.534030848
2018-11-04,6,1,-11.854879232000002
2018-11-05,7,4,52.76163184639999
2018-11-06,0,0,45.5117524992
2018-11-07,0,2,111.19020083200002
2018-11-08,0,2,-6.517875814399986
2018-11-09,3,0,-0.6742028287999915
2018-11-10,0,0,-45.6705790976
2018-11-11,8,0,-18.586413260800008
2018-11-12,4,0,50.452266700799996
2018-11-13,1,1,51.1643414528
2018-11-14,0,0,42.08771471360001
2018-11-15,5,1,10.589878374400008
2018-11-16,0,0,22.772145356800003
2018-11-17,0,0,-49.05088583679999
2018-11-18,0,0,-9.539954688000009
2018-11-19,0,1,70.29970739199999
2018-11-20,0,2,58.244288614400006
2018-11-21,0,0,21.221044428800013
2018-11-22,1,0,-10.676901580799992
2018-11-23,2,0,15.844426035200001
2018-11-24,0,0,-43.7912654848
2018-11-25,0,0,-20.769756364800003
2018-11-26,0,2,67.11992033279999
2018-11-27,0,1,42.536603136000004
2018-11-28,0,0,32.52962590720001
2018-11-29,0,2,26.667986534400008
2018-11-30,1,0,-14.591716147199996
2018-12-01,1,0,-35.9445848064
2018-12-02,0,7,-17.188869120000007
2018-12-03,0,4,75.23863224319999
2018-12-04,0,1,60.75191040000001
2018-12-05,0,2,27.401927168000007
2018-12-06,0,0,52.12671713280001
2018-12-07,1,1,35.082213785600004
2018-12-08,17,0,-19.669368832000004
2018-12-09,8,0,-45.351102259200005
2018-12-10,0,0,50.0625229824
2018-12-11,1,3,24.638473830400002
2018-12-12,1,2,27.442765721599997
2018-12-13,0,0,11.239227392000004
2018-12-14,1,1,4.608211558400001
2018-12-15,1,3,-36.945882624
2018-12-16,0,0,-6.023983718400004
2018-12-17,0,2,43.83853998079999
2018-12-18,1,5,27.126722969600003
2018-12-19,4,3,30.45884876800001
2018-12-20,1,2,0.6942636032000067
2018-12-21,3,0,28.88112547840001
2018-12-22,1,0,-32.0717453312
2018-12-23,0,0,-21.6144231424
2018-12-24,9,0,6.092500787199995
2018-12-25,1,5,-9.494704844800001
2018-12-26,0,0,5.299857305600002
2018-12-27,1,0,18.529971609600004
2018-12-28,0,0,-1.179236044799996
2018-12-29,3,0,-6.802319564799998
2018-12-30,0,0,-7.790926540800001
2018-12-31,0,0,88.5818975232
2019-01-01,0,0,-23.878989004799998
2019-01-02,3,0,26.5236871168
2019-01-03,0,0,38.472754278400004
2019-01-04,0,0,49.2847688704
2019-01-05,0,0,-41.64592271359999
2019-01-06,6,0,-14.459278438400002
2019-01-07,1,0,78.2431522816
2019-01-08,1,0,24.834612838400005
2019-01-09,1,0,15.95119943680001
2019-01-10,5,0,16.734555750400006
2019-01-11,1,0,25.186207846400002
2019-01-12,1,0,-42.98142300159999
2019-01-13,2,0,-18.826374246400007
2019-01-14,2,0,49.1507703808
2019-01-15,2,0,40.4653042688
2019-01-16,1,0,20.43773388800001
2019-01-17,0,0,26.417210265600005
2019-01-18,0,0,14.8743006208
2019-01-19,1,0,-39.660619161599996
2019-01-20,2,0,-18.520728576000003
2019-01-21,0,1,37.256035327999996
2019-01-22,0,0,52.2813160448
2019-01-23,0,0,10.009215692800012
2019-01-24,0,0,35.520474931200006
2019-01-25,0,0,56.24601937920001
2019-01-26,0,0,-59.2518176768
2019-01-27,0,0,-24.025163161600005
2019-01-28,0,0,32.93574912
2019-01-29,0,0,21.3455870976
2019-01-30,0,0,72.90836305920001
2019-01-31,0,3,38.22399191040001
2019-02-01,0,0,-22.355747532799995
2019-02-02,2,1,-35.7358542848
2019-02-03,0,0,-16.764675891200007
2019-02-04,1,0,47.195873894399995
2019-02-05,0,0,41.2735747072
2019-02-06,0,2,52.56205404160001
2019-02-07,0,0,20.09924945920001
2019-02-08,0,0,10.488306790400003
2019-02-09,4,0,-45.9649471488
2019-02-10,2,0,-15.710790246400006
2019-02-11,1,0,33.2007963648
2019-02-12,1,0,43.0023825408
2019-02-13,0,0,22.068395315200007
2019-02-14,4,0,41.48035225600001
2019-02-15,0,0,5.679834726400003
2019-02-16,0,0,-31.194391961599997
2019-02-17,1,1,-19.575309619200006
2019-02-18,0,0,55.552118374399996
2019-02-19,0,0,25.5562022912
2019-02-20,0,3,5.402548940800003
2019-02-21,1,0,45.5658740736
2019-02-22,1,0,10.876510208000006
2019-02-23,0,0,-41.957499903999995
2019-02-24,0,0,-12.781685350400004
2019-02-25,0,3,52.2849468416
2019-02-26,0,0,27.884903424
2019-02-27,0,0,36.40664657920001
2019-02-28,0,0,14.465317580800004
2019-03-01,0,1,37.874694246400004
2019-03-02,4,0,-40.993459097599995
2019-03-03,0,0,-20.793457152000002
2019-03-04,0,0,99.7143373824
2019-03-05,0,0,20.9788739584
2019-03-06,0,0,23.98064240640001
2019-03-07,0,0,106.87049902080001
2019-03-08,0,0,-38.891453337599984
2019-03-09,1,0,-46.400378265600004
2019-03-10,0,0,-21.911201689600006
2019-03-11,0,0,37.70702315519999
2019-03-12,0,0,54.283756544
2019-03-13,0,0,27.33332715520001
2019-03-14,0,0,23.91591874560001
2019-03-15,0,0,1.8591499264000078
2019-03-16,6,0,-38.834445824
2019-03-17,0,1,-21.076051558400003
2019-03-18,0,0,30.479106867199995
2019-03-19,0,0,45.8706250752
2019-03-20,0,0,32.22771978240001
2019-03-21,0,0,22.560887808000004
2019-03-22,0,0,-4.3513543679999955
2019-03-23,0,0,-32.1228967936
2019-03-24,0,0,-15.144480256000008
2019-03-25,0,1,58.968589107199996
2019-03-26,0,0,77.4501348352
2019-03-27,0,0,25.65024788480001
2019-03-28,0,0,11.843580825600007
2019-03-29,0,0,-2.115680051200002
2019-03-30,0,0,-34.9149765632
2019-03-31,2,0,-18.371772313600008
2019-04-01,0,0,52.95895367679999
2019-04-02,0,0,69.58338293759999
2019-04-03,0,0,25.22440273920001
2019-04-04,0,0,110.67678945280001
2019-04-05,0,0,38.11610654720002
2019-04-06,0,0,-77.9500854272
2019-04-07,2,0,-25.915443507200003
2019-04-08,0,0,62.84836157439999
2019-04-09,0,0,46.808876236799996
2019-04-10,0,0,31.437026713600005
2019-04-11,0,0,-7.118519705599994
2019-04-12,0,1,17.778352844800004
2019-04-13,3,0,-49.9770556416
2019-04-14,1,0,-22.770588774400007
2019-04-15,0,0,38.46463395839999
2019-04-16,0,0,39.4082320384
2019-04-17,0,0,34.281637888000006
2019-04-18,0,0,2.816934400000008
2019-04-19,0,0,-5.827103231999999
2019-04-20,0,0,-29.036797542400002
2019-04-21,0,0,-14.622596403200006
2019-04-22,0,0,17.111317094399993
2019-04-23,0,0,46.1215209472
2019-04-24,0,0,64.6544178176
2019-04-25,0,0,11.097189683200007
2019-04-26,0,0,18.84192317440001
2019-04-27,0,0,-38.3148085248
2019-04-28,0,0,-7.315153715200005
2019-04-29,0,0,49.94995005439999
2019-04-30,0,0,62.2855969792
2019-05-01,0,0,3.1736259584000095
2019-05-02,0,0,22.321029836800008
2019-05-03,0,0,-0.47860613119999584
2019-05-04,0,0,-34.1534917632
2019-05-05,0,0,45.8296982528
2019-05-06,0,0,54.5615450112
2019-05-07,0,0,57.16641658880001
2019-05-08,0,0,-38.430950502399995
2019-05-09,0,0,-9.869831167999997
2019-05-10,0,0,9.7264560128
2019-05-11,0,0,-21.7451531264
2019-05-12,0,0,-14.106798489600003
2019-05-13,0,0,19.914898944
2019-05-14,0,0,2.1210826752000003
2019-05-15,0,0,32.4760621056
2019-05-16,0,0,44.422620979200005
2019-05-17,0,0,52.354277273600005
2019-05-18,1,0,-45.65791447039999
2019-05-19,0,0,-13.091169792000002
2019-05-20,0,0,79.210990592
2019-05-21,0,0,43.66764288
2019-05-22,0,0,19.52264181760001
2019-05-23,0,0,16.60008417280001
2019-05-24,0,0,20.562648678400002
2019-05-25,0,0,-45.897362739200005
2019-05-26,0,0,-18.496075366400007
2019-05-27,0,0,66.2218676224
2019-05-28,0,0,45.74445056
2019-05-29,0,0,34.736206643200006
2019-05-30,0,0,53.676575334400006
2019-05-31,1,0,23.102756352
2019-06-01,0,0,-57.83477637119999
2019-06-02,4,0,-26.822696652800005
2019-06-03,1,0,86.226302464
2019-06-04,0,0,28.1139397632
2019-06-05,0,0,69.4226118656
2019-06-06,0,0,93.38601216
2019-06-07,0,0,-21.200676147199985
2019-06-08,0,0,-63.61663815680001
2019-06-09,0,0,-18.695830220800012
2019-06-10,0,0,38.47168952319999
2019-06-11,0,0,45.3171152896
2019-06-12,0,0,77.47829504
2019-06-13,0,0,6.214957465600008
2019-06-14,0,0,46.10985369600001
2019-06-15,0,0,-63.09306562559999
2019-06-16,1,1,-19.372341248000012
2019-06-17,0,0,91.0622491648
2019-06-18,0,0,30.1590151168
2019-06-19,2,0,35.92490670080001
2019-06-20,0,0,-6.983784345599986
2019-06-21,0,0,17.0444022784
2019-06-22,2,0,-46.7449875456
2019-06-23,0,0,-22.628662067200004
2019-06-24,0,0,62.5481808896
2019-06-25,0,0,62.929549721600004
2019-06-26,0,0,28.344096256000007
2019-06-27,1,1,30.743265587200014
2019-06-28,0,0,45.35379261440001
2019-06-29,0,0,-63.9085461504
2019-06-30,0,0,-27.060528230400006
2019-07-01,0,0,98.85628026879999
2019-07-02,1,0,98.5768597504
2019-07-03,0,0,25.112299929600013
2019-07-04,1,0,13.855319040000012
2019-07-05,1,0,68.24800143360001
2019-07-06,0,0,-78.3166077952
2019-07-07,0,0,-28.152325120000015
2019-07-08,0,0,31.779928985599994
2019-07-09,0,0,101.7983745024
2019-07-10,0,1,6.487720038400013
2019-07-11,2,0,39.188222361600005
2019-07-12,0,0,3.2375660544000198
2019-07-13,0,0,-53.9204463616
2019-07-14,0,0,-24.05383229440001
2019-07-15,0,0,71.8745332736
2019-07-16,1,0,64.5928783872
2019-07-17,0,0,3.5903612928000115
2019-07-18,0,0,30.14505768960001
2019-07-19,0,0,116.97357537280001
2019-07-20,0,0,-90.06723645439999
2019-07-21,0,0,-34.2332363776
2019-07-22,0,0,61.26290452479999
2019-07-23,0,0,32.954091212799995
2019-07-24,0,0,49.48904499200001
2019-07-25,0,0,8.908732313600012
2019-07-26,0,0,21.643261132800006
2019-07-27,0,0,-50.51767889919999
2019-07-28,0,8,-25.549986611200005
2019-07-29,0,1,84.7718227968
2019-07-30,0,1,19.308719001600004
2019-07-31,0,0,21.838515404800006
2019-08-01,0,0,30.576894054400007
2019-08-02,0,3,32.651282124800005
2019-08-03,0,0,-50.808110899199995
2019-08-04,8,0,-21.365406822400004
2019-08-05,0,1,103.7284938752
2019-08-06,4,0,4.151219814400008
2019-08-07,3,2,61.224492851200004
2019-08-08,0,0,3.7590833152000016
2019-08-09,0,1,24.0818665472
2019-08-10,0,1,-46.358875135999995
2019-08-11,0,2,-20.930903756800003
2019-08-12,1,1,68.11782993919999
2019-08-13,0,0,37.87301222400001
2019-08-14,0,0,5.277579059200008
2019-08-15,0,0,18.52632340480001
2019-08-16,0,0,15.958022144000005
2019-08-17,0,0,-38.789119795199994
2019-08-18,1,1,-14.197369958400003
2019-08-19,0,0,65.9110478848
2019-08-20,0,0,41.03541155840001
2019-08-21,1,0,50.98619299840001
2019-08-22,1,0,15.778023424000011
2019-08-23,0,0,25.9313732608
2019-08-24,0,1,-42.1711291392
2019-08-25,1,0,-26.921534873600002
2019-08-26,0,0,76.0443666432
2019-08-27,0,0,42.2375689216
2019-08-28,0,0,49.75499581440001
2019-08-29,0,0,55.7043918848
2019-08-30,0,0,19.1898420224
2019-08-31,0,0,-59.66983618559999
2019-09-01,1,0,-19.47726714880001
2019-09-02,1,0,67.8958476288
2019-09-03,0,0,41.327670681600004
2019-09-04,0,0,35.7596474368
2019-09-05,0,0,17.29422807040001
2019-09-06,0,0,37.605600358400004
2019-09-07,0,0,-53.8479236096
2019-09-08,1,0,-19.778079744000003
2019-09-09,0,0,62.2326417408
2019-09-10,0,0,54.8747327488
2019-09-11,0,0,13.230597529600011
2019-09-12,0,0,-1.0020928511999898
2019-09-13,0,1,-41.5781992448
2019-09-14,1,0,-19.695109324800008
2019-09-15,0,1,-13.921508761600005
2019-09-16,0,0,-2.7581554688000036
2019-09-17,0,0,-3.952029081599999
2019-09-18,0,0,-3.815294463999999
2019-09-19,0,3,4.161792409600002
2019-09-20,0,0,3.3742059520000014
2019-09-21,1,0,-5.329062195199999
2019-09-22,1,2,-2.4874847231999997
2019-09-23,1,0,8.7287166976
2019-09-24,0,0,4.2210004992000005
2019-09-25,0,0,1.6783586304000009
2019-09-26,0,0,7.187257139200001
2019-09-27,0,0,10.233741824
2019-09-28,0,0,-8.3846688768
2019-09-29,0,0,-2.8663769088000004
2019-09-30,0,0,18.555123814399998
2019-10-01,0,0,1.146901811200003
2019-10-02,0,0,2.071841075200002
2019-10-03,0,1,-0.29248614399999795
2019-10-04,1,1,1.0608900095999996
2019-10-05,0,0,-5.5439903744
2019-10-06,0,0,-0.49163376640000056
2019-10-07,0,0,4.7701095424
2019-10-08,6,0,3.9715201024000004
2019-10-09,0,0,4.1175742464
2019-10-10,0,0,1.6022872064000007
2019-10-11,0,0,2.1693908992000006
2019-10-12,0,0,-3.7249071104
2019-10-13,1,0,-0.31392624640000033
2019-10-14,0,0,6.0037814272
2019-10-15,0,3,2.7849767936000003
2019-10-16,0,0,3.5989861376000007
2019-10-17,0,0,3.0818853888
2019-10-18,0,0,1.9016258560000008
2019-10-19,0,0,-2.7876296703999994
2019-10-20,1,4,-2.7444931584000005
2019-10-21,1,0,5.6639279104
2019-10-22,1,0,7.3572028416
2019-10-23,0,0,7.203151052800001
2019-10-24,1,3,1.7287166976000012
2019-10-25,0,8,0.7218091008000007
2019-10-26,0,3,-2.3493199871999995
2019-10-27,0,0,-1.491752550400001
2019-10-28,0,0,5.4965989376
2019-10-29,0,0,16.475704627200003
2019-10-30,0,0,-5.249089638399997
2019-10-31,0,1,1.406222950400001
2019-11-01,0,0,1.6381954048000003
2019-11-02,0,1,-4.120367104
2019-11-03,0,3,-2.6053325824000004
2019-11-04,0,0,6.568302796799999
2019-11-05,0,1,1.8628566016000008
2019-11-06,0,3,2.9906459648000006
2019-11-07,0,2,2.5793321984000013
2019-11-08,0,1,1.5967224832000007
2019-11-09,0,0,-3.1161032704
2019-11-10,0,0,-2.0522000384000005
2019-11-11,0,0,5.9727545344
2019-11-12,0,0,2.5596849152
2019-11-13,0,1,3.3311925248000005
2019-11-14,0,0,2.8279563264000007
2019-11-15,0,0,2.6310967296000003
2019-11-16,1,0,-0.4709955583999994
2019-11-17,0,1,-0.3364386816000007
2019-11-18,0,0,5.3671250944
2019-11-19,0,1,2.5812406272000006
2019-11-20,0,0,5.4772386816
2019-11-21,0,0,2.206337126400001
2019-11-22,0,0,4.5883805696
2019-11-23,0,0,-6.193704550399999
2019-11-24,0,0,-2.4515308544000005
2019-11-25,0,1,13.598473728
2019-11-26,0,3,19.101678284800002
2019-11-27,0,0,-4.800246067199996
2019-11-28,0,0,-2.6225803263999996
2019-11-29,0,0,0.5942275072000003
2019-11-30,2,0,-5.021662003200001
2019-12-01,0,0,-1.3488211968000008
2019-12-02,0,0,3.1709427712
2019-12-03,0,0,5.8671245312
2019-12-04,0,0,1.9836470272000009
2019-12-05,0,0,1.3499305984000012
2019-12-06,0,0,2.932821196800001
2019-12-07,0,0,-1.3948878847999993
2019-12-08,0,0,-1.9195831296000003
2019-12-09,0,2,5.2942190592
2019-12-10,3,0,1.2775942144000005
2019-12-11,0,0,5.5699310592
2019-12-12,0,0,5.003465216000001
2019-12-13,0,0,2.1760034816000013
2019-12-14,0,0,-1.379457433599999
2019-12-15,0,0,-2.7631668224000006
2019-12-16,0,0,5.900632268799999
2019-12-17,0,0,2.6494306304000004
2019-12-18,0,0,1.4848116736000003
2019-12-19,0,0,1.7939489792000005
2019-12-20,0,0,1.838850560000001
2019-12-21,0,0,0.8946716672000008
2019-12-22,0,0,-2.6531878912
2019-12-23,0,0,5.087793152
2019-12-24,0,0,1.2054313984
2019-12-25,0,1,-1.4730294272000002
2019-12-26,1,0,-1.1927235584
2019-12-27,0,0,4.6012457984
2019-12-28,1,0,-3.0730428415999995
2019-12-29,1,0,-0.0734800896000003
2019-12-30,0,0,3.0670999552000002
2019-12-31,4,0,3.0189410304
2020-01-01,1,0,-2.6736216063999994
2020-01-02,0,0,3.1271084032000003
2020-01-03,2,0,4.0078329856
2020-01-04,0,0,-2.0593432576
2020-01-05,0,0,0.5623880703999999
2020-01-06,0,0,4.6013064192
2020-01-07,0,0,4.0364785664000005
2020-01-08,0,0,3.1870243840000008
2020-01-09,0,0,3.8627561472000007
2020-01-10,1,0,2.2838469632000002
2020-01-11,1,0,-2.6101754879999994
2020-01-12,3,0,-3.6441686016
2020-01-13,0,0,9.1306210304
2020-01-14,2,0,2.3304774656000014
2020-01-15,3,0,2.551117926400001
2020-01-16,0,0,2.473472409600001
2020-01-17,0,0,2.4157592576000004
2020-01-18,4,0,-2.6258127872
2020-01-19,0,0,-3.6448635904000004
2020-01-20,0,0,6.131407769599999
2020-01-21,0,1,5.538201088
2020-01-22,0,2,2.082888499200001
2020-01-23,0,0,2.4438429696000004
2020-01-24,1,0,3.4277149696
2020-01-25,0,1,-3.0063586303999994
2020-01-26,0,1,-0.7558779904000006
2020-01-27,1,0,3.8765930496
2020-01-28,0,1,6.545327104
2020-01-29,1,4,1.5890195456000011
2020-01-30,0,0,4.214483456000001
2020-01-31,0,6,2.497088409600001
2020-02-01,0,0,-4.3420519423999995
2020-02-02,0,0,-0.5587766272000003
2020-02-03,0,0,3.8633332735999995
2020-02-04,1,2,3.5078137856
2020-02-05,0,0,1.7823355904000007
2020-02-06,0,1,2.9548961792000004
2020-02-07,1,1,1.6017401856000006
2020-02-08,1,0,-0.12047769600000002
2020-02-09,0,0,-1.2441649151999998
