,jquery/jquery,facebook/react,angular/angular
2019-04-01,0,11.163032074921876,30.0
2019-04-02,1,10.183638507757813,29.0
2019-04-03,0,17.8059008642625,11.0
2019-04-04,2,30.771868551471872,16.0
2019-04-05,0,14.860891379778122,4.0
2019-04-06,0,6.273546055695311,0.0
2019-04-07,0,23.14180415161875,0.0
2019-04-08,2,24.868678379784377,16.0
2019-04-09,2,15.9990961388125,9.0
2019-04-10,0,46.24588916338125,15.0
2019-04-11,0,3.2872498367562493,16.0
2019-04-12,0,38.91801699425,6.0
2019-04-13,0,11.585590257215626,3.0
2019-04-14,0,-4.763637167640621,0.0
2019-04-15,0,6.558372008182817,16.0
2019-04-16,0,13.674482123560944,10.0
2019-04-17,1,7.31221143257813,17.0
2019-04-18,0,16.90509804989688,6.0
2019-04-19,0,19.273462330693754,34.0
2019-04-20,0,9.984232483865625,4.0
2019-04-21,0,2.547164345570314,0.0
2019-04-22,0,15.767625939500002,15.0
2019-04-23,1,9.043468419256252,20.0
2019-04-24,0,17.274616870323438,26.0
2019-04-25,0,22.572256226915627,44.0
2019-04-26,0,8.713695548740626,38.0
2019-04-27,0,-4.452885696879687,1.0
2019-04-28,0,5.284238482653128,0.0
2019-04-29,8,2.3298133796015668,27.0
2019-04-30,1,13.754362521201566,6.0
2019-05-01,1,16.849057273864062,7.0
2019-05-02,0,2.178282369954688,1.0
2019-05-03,0,13.221721397823439,0.0
2019-05-04,0,-0.3172052506890619,0.0
2019-05-05,0,-0.13426156800312272,0.0
2019-05-06,1,7.420082814625002,11.0
2019-05-07,0,4.941427724634377,12.0
2019-05-08,1,12.022211229070313,19.0
2019-05-09,0,6.3359224716125,14.0
2019-05-10,0,11.6099318936875,12.0
2019-05-11,0,-2.756779487215625,0.0
2019-05-12,0,1.4076756653781266,0.0
2019-05-13,3,12.653092462610939,13.0
2019-05-14,0,1.6658376790375011,19.0
2019-05-15,0,3.2425277760671887,11.0
2019-05-16,0,6.382152708779688,43.0
2019-05-17,0,1.1643642498562512,23.0
2019-05-18,0,-0.35981659254218634,0.0
2019-05-19,0,-0.9659126992531238,0.0
2019-05-20,0,9.386951513453127,8.0
2019-05-21,0,5.5112407126734375,23.0
2019-05-22,0,24.464365481184377,23.0
2019-05-23,0,19.574210667278123,20.0
2019-05-24,0,3.958891131945311,16.0
2019-05-25,0,-0.988794455584376,0.0
2019-05-26,0,0.9680727543765641,0.0
2019-05-27,0,-0.7237429025359343,0.0
2019-05-28,0,8.656463421093754,7.0
2019-05-29,0,7.957111893531252,2.0
2019-05-30,0,5.759259780092188,31.0
2019-05-31,0,6.842472289706251,16.0
2019-06-01,0,6.900864707548438,0.0
2019-06-02,0,5.96643695243125,0.0
2019-06-03,0,14.02381603463125,10.0
2019-06-04,0,9.191281541876563,10.0
2019-06-05,0,8.200671704807814,5.0
2019-06-06,0,0.20676991198437555,11.0
2019-06-07,0,6.024629591765627,7.0
2019-06-08,0,6.887236996321877,0.0
2019-06-09,0,8.77276524003594,0.0
2019-06-10,0,5.540148783051563,2.0
2019-06-11,0,1.736659428962501,29.0
2019-06-12,0,10.200885406987501,3.0
2019-06-13,0,1.675046887646876,3.0
2019-06-14,0,4.275115750557814,25.0
2019-06-15,0,2.3200475345171885,0.0
2019-06-16,0,-1.4770493961781235,0.0
2019-06-17,0,6.050710264004689,5.0
2019-06-18,0,10.626305182979689,15.0
2019-06-19,0,9.01441302265,16.0
2019-06-20,0,5.8242709736687495,9.0
2019-06-21,0,5.96009279000625,21.0
2019-06-22,0,6.030352676762501,0.0
2019-06-23,0,-1.9894889547781243,0.0
2019-06-24,0,7.800220316106252,5.0
2019-06-25,0,1.232881316390626,35.0
2019-06-26,1,2.5998275173109393,26.0
2019-06-27,0,1.6794826563968759,18.0
2019-06-28,0,0.8855579479796889,8.0
2019-06-29,0,-0.8885251444124991,0.0
2019-06-30,0,-0.5686956869124989,0.0
2019-07-01,0,4.610025375962501,11.0
2019-07-02,0,4.238280794109375,13.0
2019-07-03,0,3.0546110656296874,3.0
2019-07-04,0,2.1094250765796874,0.0
2019-07-05,0,1.1896997583093751,0.0
2019-07-06,0,0.3227705663609379,0.0
2019-07-07,0,-0.5213415175718744,0.0
2019-07-08,0,4.65026695625,8.0
2019-07-09,0,0.2258666536718753,13.0
2019-07-10,0,1.4484073497421879,7.0
2019-07-11,0,3.4565106215078125,31.0
2019-07-12,0,2.280537745809375,13.0
2019-07-13,0,1.3063268701109374,0.0
2019-07-14,0,0.40138216941250016,0.0
2019-07-15,0,1.532587153714063,7.0
2019-07-16,0,1.4862862136718755,8.0
2019-07-17,0,3.465426731804688,9.0
2019-07-18,0,4.288707698932813,30.0
2019-07-19,0,4.090882179115625,3.0
2019-07-20,0,1.9897917458093748,2.0
2019-07-21,0,-0.8641344048890625,0.0
2019-07-22,0,4.479843064412501,9.0
2019-07-23,0,7.128232828932813,11.0
2019-07-24,0,13.686309571396876,30.0
2019-07-25,0,8.772800249115624,8.0
2019-07-26,0,5.717296006028125,11.0
2019-07-27,0,0.9084993334921876,0.0
2019-07-28,0,0.4511192357734386,0.0
2019-07-29,1,2.7820001111421893,6.0
2019-07-30,0,3.7478944274218766,16.0
2019-07-31,0,8.642350151945314,8.0
2019-08-01,0,1.1332824757281252,8.0
2019-08-02,0,6.633146661289063,10.0
2019-08-03,0,-0.6163184957703125,0.0
2019-08-04,0,0.996560048165626,0.0
2019-08-05,0,5.149326968860938,21.0
2019-08-06,0,5.825690186615626,0.0
2019-08-07,0,2.5915435247781256,0.0
2019-08-08,0,5.780303668414063,29.0
2019-08-09,1,7.54968645309375,17.0
2019-08-10,0,0.2905012170171877,3.0
2019-08-11,0,-1.1778858508031245,0.0
2019-08-12,1,12.258163756432813,8.0
2019-08-13,0,12.139708743084375,18.0
2019-08-14,0,23.574744071175,11.0
2019-08-15,0,13.074087293935936,16.0
2019-08-16,0,7.235646607496873,5.0
2019-08-17,0,0.7281130726078127,0.0
2019-08-18,0,2.591808038645315,0.0
2019-08-19,2,8.890918068678127,13.0
2019-08-20,1,8.437815608296876,9.0
2019-08-21,0,6.247233969814064,21.0
2019-08-22,1,3.4239854523406263,17.0
2019-08-23,0,-1.1820814459499984,3.0
2019-08-24,0,-0.3892885337828107,0.0
2019-08-25,0,-1.0101579987078106,0.0
2019-08-26,3,9.309224478528128,21.0
2019-08-27,0,12.466402522898438,14.0
2019-08-28,0,6.736766587682812,7.0
2019-08-29,0,9.91065686496406,41.0
2019-08-30,1,-1.3678802596671877,29.0
2019-08-31,0,-1.4179976244812489,0.0
2019-09-01,0,-0.9481842905515611,0.0
2019-09-02,0,0.27489525996406483,0.0
2019-09-03,0,1.3164835098437515,9.0
2019-09-04,0,5.2631509261718765,18.0
2019-09-05,0,6.93151487985625,15.0
2019-09-06,0,4.650834374739063,4.0
2019-09-07,0,-1.2987962934468755,1.0
2019-09-08,0,-0.6757693650359373,0.0
2019-09-09,0,6.529581778750001,23.0
2019-09-10,0,8.936363219484376,25.0
2019-09-11,0,17.388905743932813,14.0
2019-09-12,0,2.2085707718343732,30.0
2019-09-13,0,5.0218607031593745,12.0
2019-09-14,0,-0.9105429483812497,0.0
2019-09-15,0,-1.253782202715623,0.0
2019-09-16,0,3.136693251250002,12.0
2019-09-17,0,8.918285358890627,15.0
2019-09-18,0,2.255454860842188,13.0
2019-09-19,0,4.60649420859375,1.0
2019-09-20,0,0.5541123504890626,0.0
2019-09-21,0,-0.9751581500390616,0.0
2019-09-22,0,-0.6258258307671866,0.0
2019-09-23,0,11.570164237464063,4.0
2019-09-24,4,3.4601162354375,8.0
2019-09-25,0,8.6751410997,9.0
2019-09-26,2,6.217852020078125,2.0
2019-09-27,0,3.2463573192625,12.0
2019-09-28,0,4.488756758753125,0.0
2019-09-29,0,0.4850493949281258,0.0
2019-09-30,0,4.862098082500001,9.0
2019-10-01,0,1.604845137562501,11.0
2019-10-02,0,2.8035803919906264,38.0
2019-10-03,0,8.863737474664063,13.0
2019-10-04,1,-0.7166840857343748,19.0
2019-10-05,1,-1.0306065878656243,0.0
2019-10-06,0,-0.6615638582734368,0.0
2019-10-07,1,5.524830043753126,14.0
2019-10-08,2,1.0580332780843755,11.0
2019-10-09,0,0.2587902857375004,8.0
2019-10-10,0,-0.5485687846703122,35.0
2019-10-11,0,1.6336527634500007,8.0
2019-10-12,0,-0.4600823383749995,0.0
2019-10-13,0,-0.23026692753593714,0.0
2019-10-14,2,2.8339970475000005,41.0
2019-10-15,0,5.56591571690625,13.0
2019-10-16,0,5.152143062503125,17.0
2019-10-17,0,2.9918099569124994,37.0
2019-10-18,0,5.066426254964062,28.0
2019-10-19,0,2.85753812396875,0.0
2019-10-20,0,-1.0609592425718748,0.0
2019-10-21,5,2.357396336250001,28.0
2019-10-22,3,1.2233188084531257,17.0
2019-10-23,0,1.2838328367984384,22.0
2019-10-24,0,-0.6711168533093745,29.0
2019-10-25,0,-0.4168640947781243,29.0
2019-10-26,0,0.7179446767625006,0.0
2019-10-27,0,-0.30171090477812446,0.0
2019-10-28,2,0.8295659761062504,12.0
2019-10-29,0,3.794283643453125,19.0
2019-10-30,0,3.467816923860937,13.0
2019-10-31,0,2.3394489188968746,23.0
2019-11-01,0,3.355377782428125,13.0
2019-11-02,0,0.24113955374999985,1.0
2019-11-03,0,-0.5353473255156247,0.0
2019-11-04,0,3.642404901214063,7.0
2019-11-05,0,2.3339086019843753,24.0
2019-11-06,0,3.304337572901563,16.0
2019-11-07,0,2.1770854490437497,20.0
2019-11-08,0,0.23201285330937516,13.0
2019-11-09,0,1.4499819940796879,0.0
2019-11-10,0,1.4426879768406256,0.0
2019-11-11,0,4.462785824964063,23.0
2019-11-12,0,1.1597848591875,21.0
2019-11-13,0,0.31439707830937524,23.0
2019-11-14,0,2.4840285890796876,9.0
2019-11-15,0,6.362735929559376,18.0
2019-11-16,0,-1.0686850381234376,8.0
2019-11-17,0,2.431071066432813,0.0
2019-11-18,2,0.3046689126468751,20.0
2019-11-19,1,-0.5279764251499992,25.0
2019-11-20,0,-0.3550278724609369,24.0
2019-11-21,0,3.757731305662501,13.0
2019-11-22,0,-0.5837724153328123,28.0
2019-11-23,0,-0.32777753621718725,0.0
2019-11-24,0,-0.2192350690015623,0.0
2019-11-25,1,0.8775513647031254,18.0
2019-11-26,0,-0.19923187062343728,19.0
2019-11-27,0,1.8939530974640626,21.0
2019-11-28,0,0.7271252149999999,0.0
2019-11-29,0,0.7510642479375,0.0
2019-11-30,0,-0.25171216014375003,0.0
2019-12-01,0,-0.12798701249999986,0.0
2019-12-02,1,-0.09248969624999981,28.0
2019-12-03,1,3.927328411984375,23.0
2019-12-04,0,3.540134992464062,17.0
2019-12-05,0,-0.6233923347812503,21.0
2019-12-06,0,0.6685402856624999,10.0
2019-12-07,0,-0.31461716555156233,0.0
2019-12-08,0,-0.200515852535937,0.0
2019-12-09,2,3.8543849500000005,6.0
2019-12-10,0,0.482314665,12.0
2019-12-11,0,2.6212352129375,22.0
2019-12-12,0,2.45596932529375,18.0
2019-12-13,0,0.4091608936062501,12.0
2019-12-14,0,2.584802186984375,0.0
2019-12-15,0,-0.5696511525359373,0.0
2019-12-16,3,2.6686254525000006,18.0
2019-12-17,0,10.4566342641875,8.0
2019-12-18,0,7.570964900590624,21.0
2019-12-19,0,2.3876028571671863,1.0
2019-12-20,0,3.715031269595312,1.0
2019-12-21,0,-1.2801837093734372,0.0
2019-12-22,0,3.221163420917189,0.0
2019-12-23,0,-0.9734605338578115,0.0
2019-12-24,0,-0.6169732102968738,0.0
2019-12-25,0,-0.47752306702968655,0.0
2019-12-26,0,-0.37133704253593636,0.0
2019-12-27,0,-0.23379840613593683,0.0
2019-12-28,0,-0.13408502522187463,0.0
2019-12-29,0,4.913630952320313,0.0
2019-12-30,0,0.4617267479374997,0.0
2019-12-31,0,-0.3585954101437502,0.0
2020-01-01,0,0.8124999999999999,0.0
2020-01-02,0,2.7681875000000002,0.0
2020-01-03,0,3.5537537500000003,0.0
2020-01-04,0,1.3545731874999998,0.0
2020-01-05,0,0.44520700624999987,0.0
2020-01-06,0,7.558960488671875,12.0
2020-01-07,4,0.9022751618046874,20.0
2020-01-08,0,1.2467294137140625,18.0
2020-01-09,0,7.333606548234375,11.0
2020-01-10,0,1.7637806484171876,47.0
2020-01-11,0,-0.9860782146703122,0.0
2020-01-12,0,2.3943196675750005,0.0
2020-01-13,3,-0.7244731130874993,20.0
2020-01-14,0,4.540621725839063,23.0
2020-01-15,0,1.1523388111812503,35.0
2020-01-16,0,-0.6511574386031247,7.0
2020-01-17,0,3.592524452053125,4.0
2020-01-18,0,-0.6956942968343747,0.0
2020-01-19,0,-0.360386396357812,0.0
2020-01-20,2,1.7592514984531253,0.0
2020-01-21,3,2.610360936142188,17.0
2020-01-22,0,2.475504042421875,23.0
2020-01-23,0,-0.6057789387109376,28.0
2020-01-24,0,3.6770025099281254,19.0
2020-01-25,0,0.3820057479375001,1.0
2020-01-26,0,-0.4502571851437497,5.0
2020-01-27,2,0.7309763200000002,16.0
2020-01-28,0,0.6969462477187505,14.0
2020-01-29,0,5.69108676713125,28.0
2020-01-30,0,5.203833703345312,12.0
2020-01-31,0,2.998104144892187,21.0
2020-02-01,0,-0.9271461983125004,8.0
2020-02-02,0,0.45258251434062535,2.0
2020-02-03,0,4.532669938714063,12.0
2020-02-04,0,7.176015415734375,26.0
2020-02-05,0,-0.28146841805156275,6.0
2020-02-06,0,3.1918185418703127,28.0
2020-02-07,0,2.055392971690625,22.0
2020-02-08,0,-0.8562121297781242,8.0
2020-02-09,0,-0.5090956688937494,0.0
2020-02-10,2,5.645400355734376,5.0
2020-02-11,0,3.115393499885938,18.0
2020-02-12,0,1.0993672369453127,4.0
2020-02-13,0,2.288380044196875,19.0
2020-02-14,0,0.29207180665156274,10.0
2020-02-15,0,-0.5336508491906244,0.0
2020-02-16,0,-0.34046063260781195,0.0
2020-02-17,0,2.7580687725000006,0.0
2020-02-18,0,8.50287856190625,17.0
2020-02-19,0,8.798543452721875,15.0
2020-02-20,0,1.4103248625749991,18.0
2020-02-21,0,3.8749161596312494,11.0
2020-02-22,0,0.8109223793765628,0.0
2020-02-23,0,-0.9100606400359366,0.0
2020-02-24,1,1.3926057987500011,51.0
2020-02-25,0,4.331168919703126,22.0
2020-02-26,0,10.026356875251563,23.0
2020-02-27,0,7.315402545770312,24.0
2020-02-28,0,8.22668902934375,19.0
2020-02-29,0,0.05072848481406189,0.0
2020-03-01,0,-1.301826163710937,1.0
2020-03-02,4,2.156958089928126,19.0
2020-03-03,0,4.071937005218752,20.0
2020-03-04,0,2.857379458600001,19.0
2020-03-05,0,7.878557402898438,13.0
2020-03-06,0,4.399749317464062,15.0
2020-03-07,0,0.5358770545203126,0.0
2020-03-08,0,-1.0323449388906245,0.0
2020-03-09,0,-0.6273183563218739,19.0
2020-03-10,0,6.537152779703126,23.0
2020-03-11,0,6.9261034798140635,48.0
2020-03-12,0,5.593683644007813,23.0
2020-03-13,1,4.527903570215624,15.0
2020-03-14,0,-1.4428244434171875,1.0
2020-03-15,0,-0.8171469912468741,0.0
2020-03-16,1,3.446496707428126,10.0
2020-03-17,0,5.180255776250001,20.0
2020-03-18,0,7.875437651390625,48.0
2020-03-19,0,5.424033579373438,3.0
2020-03-20,0,3.440618811103125,30.0
2020-03-21,0,1.6238561541546876,1.0
2020-03-22,0,0.8897958347843757,9.0
2020-03-23,0,1.1094648900000008,21.0
2020-03-24,0,4.185076707937501,28.0
2020-03-25,0,2.927446108012501,4.0
2020-03-26,0,6.9483508813937505,2.0
2020-03-27,0,-0.4335808826828127,19.0
2020-03-28,0,0.12421535342031298,9.0
2020-03-29,0,3.344555630773438,4.0
2020-03-30,0,3.1644023613609384,19.0
2020-03-31,0,6.097852637646875,24.0
2020-04-01,0,15.75491059485,29.0
2020-04-02,0,7.590054152757812,10.0
2020-04-03,0,5.753985376981249,16.0
2020-04-04,0,1.915894620446875,1.0
2020-04-05,0,-0.6240697505515613,0.0
2020-04-06,1,2.828209272901564,22.0
2020-04-07,0,8.741253751543752,21.0
2020-04-08,0,4.159129437496876,18.0
2020-04-09,0,15.313184148482813,17.0
2020-04-10,0,2.266372006732812,2.0
2020-04-11,0,-0.9251638269843747,0.0
2020-04-12,0,-1.2638483185999991,0.0
2020-04-13,0,5.145378366840627,5.0
2020-04-14,0,3.757621607901564,12.0
2020-04-15,0,1.709158819700001,7.0
2020-04-16,0,9.892081947796875,35.0
2020-04-17,1,4.21684006976875,14.0
2020-04-18,0,1.4177712455609377,0.0
2020-04-19,0,-1.1566059006953124,0.0
2020-04-20,1,5.277591157464063,7.0
2020-04-21,0,6.860876353156251,10.0
2020-04-22,0,0.4950140934562506,15.0
2020-04-23,1,4.948947814523438,17.0
2020-04-24,0,-0.27847121577968714,11.0
2020-04-25,1,4.127921155260939,0.0
2020-04-26,0,-0.044329129262499656,1.0
2020-04-27,4,-0.7067633351078116,5.0
2020-04-28,0,3.5226535269062507,12.0
2020-04-29,2,2.223971663159376,18.0
2020-04-30,1,3.2527021136812504,3.0
2020-05-01,0,12.183771908084374,17.0
2020-05-02,0,-1.7767419219812508,0.0
2020-05-03,0,1.1072113861359376,3.0
2020-05-04,0,3.194289124304688,22.0
2020-05-05,3,8.084660824964063,28.0
2020-05-06,0,4.5292798591875005,49.0
2020-05-07,0,2.5618937033093747,13.0
2020-05-08,0,2.750928639079688,20.0
2020-05-09,0,0.8142629956531258,1.0
2020-05-10,0,0.05295372453281355,2.0
2020-05-11,0,2.3346799764687507,7.0
2020-05-12,1,10.216996701615626,11.0
2020-05-13,0,4.3917875452156245,23.0
2020-05-14,0,2.536581614082812,42.0
2020-05-15,0,4.779030572721875,15.0
2020-05-16,0,-1.3338558172062496,0.0
2020-05-17,0,-0.7885710199249989,2.0
2020-05-18,5,2.445220255662501,28.0
2020-05-19,0,2.2734514746671888,13.0
2020-05-20,0,2.2186412717203132,27.0
2020-05-21,0,9.206355884010938,16.0
2020-05-22,0,-1.4377160447781254,2.0
2020-05-23,0,1.2631569617625003,0.0
2020-05-24,0,-0.6852169027156247,0.0
2020-05-25,0,-0.41774237624999894,2.0
2020-05-26,0,3.680360434703126,6.0
2020-05-27,0,10.339872289595313,2.0
2020-05-28,0,7.522928040845311,4.0
2020-05-29,0,5.343796287235937,13.0
2020-05-30,0,-1.6073259178593755,0.0
2020-05-31,0,-0.8823911260312494,1.0
2020-06-01,0,0.36780749492812637,8.0
2020-06-02,1,-0.5788451724999986,7.0
2020-06-03,0,-0.43657927331249885,14.0
2020-06-04,0,-0.3593242070656241,16.0
2020-06-05,0,-0.27682056878593675,8.0
2020-06-06,0,-0.15868461393281208,3.0
2020-06-07,0,-0.07195398025156231,0.0
2020-06-08,1,-0.011093696249999967,14.0
2020-06-09,0,-0.009568313015624975,15.0
2020-06-10,1,-0.008398852535937478,14.0
2020-06-11,0,1.0,12.0
2020-06-12,0,2.9,32.0
2020-06-13,0,0.6549999999999997,2.0
2020-06-14,0,-0.2635000000000002,3.0
2020-06-15,0,0.8488374999999999,18.0
2020-06-16,0,1.7933957500000002,6.0
2020-06-17,0,0.6728252375000001,18.0
2020-06-18,0,-0.28519648374999995,6.0
2020-06-19,0,1.8213260857343752,0.0
