,metabase/metabase,apache/superset,getredash/redash
2019-10-02,10.0,2,2.0
2019-10-03,2.999999999999999,0,0.7999999999999998
2019-10-04,2.1499999999999995,6,-0.19000000000000017
2019-10-05,0.23499999999999943,0,0.8979999999999999
2019-10-06,-0.5556249999999995,3,5.830175
2019-10-07,8.6256825,0,1.3021039999999995
2019-10-08,5.813425375,1,-0.5409407750000003
2019-10-09,8.6624022375,1,-0.317011905
2019-10-10,0.2328392973437492,3,2.7726779277187505
2019-10-11,-1.2041673786718745,2,1.5224464694125004
2019-10-12,-0.7380822954406241,1,-0.46569812378593733
2019-10-13,-0.5296652331234359,0,-0.27795451551562483
2019-10-14,-0.4028687062859362,0,0.7930163768703129
2019-10-15,6.672375684109376,2,4.740795008753126
2019-10-16,0.020171148567187602,1,1.3664827574281246
2019-10-17,0.4083375095921876,3,2.48689488625
2019-10-18,-0.44762515139062503,1,-0.6040548315468752
2019-10-19,0.7650647949281255,0,1.6442375663609379
2019-10-20,-0.2619797499999997,0,-0.43736846757187475
2019-10-21,5.826086662500001,3,-0.2611247587499995
2019-10-22,-0.7354346362500002,2,1.8032889307343754
2019-10-23,1.6181036001406253,4,2.640761152385938
2019-10-24,-0.46657072701718755,3,4.483354522539063
2019-10-25,-0.24510417805156204,3,0.2361733308812496
2019-10-26,-0.1731930487859372,1,-0.4992089501078125
2019-10-27,-0.12986538801562458,0,0.6991423739687502
2019-10-28,0.8928054699640628,5,2.6767155199281256
2019-10-29,-0.18373390309374987,2,0.49208032000000024
2019-10-30,2.882419492284375,5,0.6021554727187501
2019-10-31,7.6523633739687495,5,0.6347043621312503
2019-11-01,-0.9724602050718757,1,-0.33573606893593716
2019-11-02,-0.46161675000000024,2,0.7927626618046878
2019-11-03,-0.3031495124999999,0,-0.22425783628593732
2019-11-04,2.7752560537500006,7,-0.13779066426562475
2019-11-05,-0.4779883505156247,7,0.8940237496671877
2019-11-06,1.7180239587140629,3,0.8203169206265626
2019-11-07,3.597045490953125,2,1.8098223881984374
2019-11-08,7.346269438267187,2,-0.30462917805156264
2019-11-09,-0.15254107028750052,0,-0.15865504878593745
2019-11-10,-0.6548110375000002,2,0.8966524369843751
2019-11-11,0.5788354112500003,0,3.8209973849640626
2019-11-12,1.586704035953126,8,-0.5014892087500002
2019-11-13,1.505371499892188,5,3.744513965734375
2019-11-14,-0.5034242610312498,2,3.425182941948437
2019-11-15,0.6753549603656255,9,-0.7063022285671876
2019-11-16,1.6643226394812505,1,-0.38842671757187497
2019-11-17,-0.40847964580312474,0,-0.2603917462499996
2019-11-18,2.8034499262140624,3,0.7989399019843757
2019-11-19,3.564257769484375,7,-0.2637871545984371
2019-11-20,-0.6421646210671876,13,1.8243817548562504
2019-11-21,1.653170156396875,3,0.6888519629375001
2019-11-22,-0.4302029263218749,3,-0.2825311622062499
2019-11-23,-0.2527559555156245,2,-0.15171216014374994
2019-11-24,-0.18848851606718714,1,4.917012987500001
2019-11-25,3.8559481561781253,2,0.43601030374999983
2019-11-26,0.49468677595312494,3,1.6229909119843748
2019-11-27,2.6302061653296875,8,5.5687517424640625
2019-11-28,-0.5147828026437502,2,-0.8520428222812502
2019-11-29,-0.26528662603124975,1,-0.4546122680874998
2019-11-30,-0.18742720507187471,0,-0.3026506650359372
2019-12-01,-0.13075229999999957,0,-0.22483899374999922
2019-12-02,6.8941129525000004,5,0.8180402136718755
2019-12-03,4.2111470141875,13,0.7472779568046879
2019-12-04,0.10855518809062459,15,3.7609023439328126
2019-12-05,1.438396208417187,6,2.452292416834375
2019-12-06,3.4426659423921877,5,-0.5795556152156252
2019-12-07,-0.7346297499999996,0,-0.28577925000000004
2019-12-08,-0.4303803374999996,7,-0.1974287624999997
2019-12-09,3.6850923137500007,1,-0.1507102087499995
2019-12-10,0.34950781514062546,8,0.8783396907343753
2019-12-11,10.511481745920314,4,5.798172011948438
2019-12-12,3.614601981804687,3,0.2750468066515621
2019-12-13,3.821939736432812,2,0.5391996508093748
2019-12-14,7.821299542865624,0,0.6381409423921873
2019-12-15,-1.5971477101437501,0,-0.3135917499999996
2019-12-16,1.1143664525000008,4,0.7959749875000004
2019-12-17,3.165454664187501,5,0.7446549787500003
2019-12-18,5.012449305590626,3,-0.27107175301562475
2019-12-19,5.783020410542187,2,-0.17968118937968725
2019-12-20,1.5605194632765627,4,0.8666203630187503
2019-12-21,-1.090562594007812,0,-0.16584011180156238
2019-12-22,-0.6773751048203117,1,-0.0922459280515624
2019-12-23,-0.4772631153234363,0,-0.06115456128593742
2019-12-24,-0.317288236031249,0,4.958675490734375
2019-12-25,-0.2621174721343742,0,6.465916084448438
2019-12-26,0.7918528005125006,0,2.0534391349640617
2019-12-27,0.7493476049250003,0,-0.7685936962500006
2019-12-28,-0.2324969067984374,0,-0.4473808130156248
2019-12-29,-0.09869655760781249,0,-0.31912010253593676
2019-12-30,-0.04916249999999994,0,4.7593851875
2019-12-31,-0.036779249999999875,3,0.3040471812500002
2020-01-01,-0.02927876249999991,0,0.5100165236718752
2020-01-02,-0.024255708749999928,1,-0.4297535425390624
2020-01-03,1.979337990734375,3,-0.26430940679843695
2020-01-04,-0.21796716555156265,1,-0.15494280760781212
2020-01-05,-0.09839885253593754,0,-0.10258931249999967
2020-01-06,5.943,2,1.9152527562500004
2020-01-07,3.358675,1,-0.272097273828125
2020-01-08,4.2977665,2,1.8473437280546876
2020-01-09,2.1226759749999995,0,0.7250328344484374
2020-01-10,12.2148376075,5,0.7602761474640625
2020-01-11,2.224012873968749,0,-0.23423350000000007
2020-01-12,-1.334049280071875,0,2.858850975
2020-01-13,13.1877185225,4,2.5964166075
2020-01-14,11.00144252440625,2,2.48276009896875
2020-01-15,-1.405788636028125,6,-0.5887638600718752
2020-01-16,6.565708773528125,4,1.67412016521875
2020-01-17,4.227659697023438,1,-0.43329746433749977
2020-01-18,1.323293588189064,0,-0.257790953051562
2020-01-19,-1.3599067600296864,0,-0.18651622878593715
2020-01-20,-0.8474300701437486,0,3.8572029347031256
2020-01-21,7.370254554031252,2,3.4805839145953126
2020-01-22,10.68295019904375,4,1.3397744783453123
2020-01-23,7.105174709017187,6,6.458616049892187
2020-01-24,5.141006428339062,6,-1.0057866260312505
2020-01-25,1.2298182128687498,3,-0.5359147050718747
2020-01-26,-1.3274820542624992,2,0.6420599500000004
2020-01-27,2.155643842392189,2,-0.3738938349999992
2020-01-28,1.0781180300000015,4,0.7332106879375007
2020-01-29,-0.8379337216249988,7,0.6853098577937504
2020-01-30,0.4021618197750011,4,-0.29605040992499965
2020-01-31,7.476969541178126,3,-0.1733926461812498
2020-02-01,-1.1105242026828126,1,-0.12111648025156227
2020-02-02,-0.5477164442984374,3,-0.04787294624999984
2020-02-03,2.6665358286421874,5,0.9611529244843751
2020-02-04,5.467690918453125,4,-0.1326545612859375
2020-02-05,4.078570803860938,6,-0.06566200926562497
2020-02-06,2.011312498678125,2,0.9535328344484375
2020-02-07,-0.8563053830156251,4,-0.12906135253593748
2020-02-08,-0.5347706066609369,2,-0.061116749999999984
2020-02-09,-0.3921898577874991,0,10.9583379875
2020-02-10,1.745175586250001,1,2.868243803749999
2020-02-11,-0.40942742904687457,1,1.0793149369843742
2020-02-12,-0.2675609544515621,2,-0.715060865035938
2020-02-13,4.811484230956251,0,0.5576188037500007
2020-02-14,3.3879757982734375,6,-0.4265025630156242
2020-02-15,5.317569942392187,0,-0.3039729900359367
2020-02-16,-0.9488240250000006,0,0.7645877912500006
2020-02-17,0.49050010750000017,4,-0.2966127531718745
2020-02-18,1.5466296239687503,3,2.786035227542188
2020-02-19,0.48395023242812574,5,0.6056059513249998
2020-02-20,2.5766829687500006,4,1.716446098678125
2020-02-21,7.406149074921875,0,-0.3561850630156252
2020-02-22,-1.1677714422421879,1,-0.20204836503593732
2020-02-23,-0.6025633007374999,1,1.8628935537500002
2020-02-24,0.6060849135343753,9,2.693503899484375
2020-02-25,4.641432031984376,2,0.5229245462140624
2020-02-26,4.247950787682813,5,3.641877339703125
2020-02-27,1.0815567931624999,2,1.3712227368765624
2020-02-28,-0.7140158615828125,0,-0.5302564785671875
2020-02-29,-0.453672311732812,0,-0.31613448007187483
2020-03-01,-0.3212490827874992,0,5.78255982
2020-03-02,5.80118749125,3,-0.7713717272812499
2020-03-03,2.236919643234375,4,2.58852210963125
2020-03-04,6.291967076135937,2,2.4235363193765624
2020-03-05,-0.11802322025781309,6,-0.6278344970984372
2020-03-06,3.3143941112890625,4,0.6300674638250003
2020-03-07,1.180014294928125,3,-0.34325728007187467
2020-03-08,-0.6804598249999995,3,0.7781000725000006
2020-03-09,11.556472035,3,-0.2737461655937497
2020-03-10,6.46140819565625,5,1.8111772585343755
2020-03-11,4.3842920594875,5,0.693397222203125
2020-03-12,4.509850005032812,2,-0.2777260091546874
2020-03-13,2.5149909092328127,6,-0.15440700385781242
2020-03-14,-0.26856049709843677,1,-0.09255532551562481
2020-03-15,-0.9145851861749988,0,0.9276114512140627
2020-03-16,4.3651063399281265,3,0.847990911984375
2020-03-17,1.009608098812501,4,2.8112517424640626
2020-03-18,7.167003512943751,5,0.5962696777187497
2020-03-19,-0.29242767588125007,3,-0.31052851808750004
2020-03-20,1.2143477091906254,3,-0.17567810253593746
2020-03-21,-0.6946688135281247,0,-0.1197662624999997
2020-03-22,-0.4250072856593741,1,-0.0932684587499997
2020-03-23,2.7032121412140633,2,-0.07626479676562477
2020-03-24,1.4672331924218756,11,3.9355897331984377
2020-03-25,1.469724028789063,3,-0.4481974878328127
2020-03-26,0.49373806955312505,13,-0.21476487062343755
2020-03-27,4.592065974196875,6,-0.12239885253593756
2020-03-28,0.2807892714328124,1,-0.0826499999999997
2020-03-29,-0.48334224257187486,2,-0.06446699999999979
2020-03-30,0.6999988862500002,4,0.9473519500000002
2020-03-31,3.6748543934531255,0,0.8556252150000001
2020-04-01,1.3740711613609378,2,-0.18327325206250003
2020-04-02,1.462545160146875,5,0.89290458985625
2020-04-03,-0.5196590118375,2,2.8508375
2020-04-04,-0.3131008638640621,3,-0.3817792500000002
2020-04-05,-0.227516588195312,0,0.8072212375
2020-04-06,-0.145699098785937,4,1.76958179125
2020-04-07,-0.11250062301562466,7,-0.3437662592656249
2020-04-08,5.904816477901563,2,0.8020205719484377
2020-04-09,2.3250805713249996,8,-0.23664108628593739
2020-04-10,1.3940656688968747,2,-0.1452911517656247
2020-04-11,-0.5227977050718753,3,-0.11099930408281228
2020-04-12,-0.29947499999999966,0,0.9167232211421877
2020-04-13,1.7843120000000006,3,1.852127544484375
2020-04-14,1.6313526750000005,8,12.714302508932812
2020-04-15,2.571718285,9,-1.4463914013218762
2020-04-16,1.43598500815625,3,-0.6722308130156254
2020-04-17,-0.5346104467624999,6,-0.43634060253593754
2020-04-18,0.7066083163609378,1,-0.3140080124999989
2020-04-19,-0.2943427300718747,3,0.7530645287500009
2020-04-20,3.8168133325000007,4,0.6971381319843755
2020-04-21,2.4584564439687497,6,0.6832464701828129
2020-04-22,-0.596201944853125,6,-0.3146857742749998
2020-04-23,-0.33280678661874996,2,-0.20334758296718722
2020-04-24,0.7743548038609379,8,2.9347207500000003
2020-04-25,-0.25434590132187457,0,2.6500587374999998
2020-04-26,-0.1555666130156247,0,-0.4753724587500002
2020-04-27,0.8792403249640628,3,-0.2543240217656251
2020-04-28,3.8077831591875,5,0.8234516381984378
2020-04-29,0.4765829008093748,8,1.7716950844484378
2020-04-30,2.6531414298921874,9,1.6587648599640625
2020-05-01,1.5092438037499998,4,-0.39126712625000004
2020-05-02,1.528164936984375,1,0.770351472203125
2020-05-03,-0.4821903650359375,1,2.731656753345313
2020-05-04,1.7111540037500004,2,1.5430829298921875
2020-05-05,0.5862196394843753,7,0.56684877875
2020-05-06,1.6391896616515629,11,0.645757769484375
2020-05-07,-0.43700233690937484,5,0.6701728789328127
2020-05-08,1.7545597909171877,5,3.687728406396875
2020-05-09,-0.3764165761390623,0,-0.593773438821875
2020-05-10,-0.20970010610312467,1,-0.31445267676562483
2020-05-11,3.8586193899281254,5,2.7767675534171876
2020-05-12,5.50212065271875,2,4.532644357610938
2020-05-13,3.1392130894124994,6,-0.7500887268375002
2020-05-14,7.162140496432812,4,0.6077910881984375
2020-05-15,-0.27263509757187565,2,1.6331705494484376
2020-05-16,-0.7815786260312497,0,-0.443334854598437
2020-05-17,-0.5217962550718743,4,-0.27216519764374963
2020-05-18,-0.38161385999999886,5,-0.17675365124999967
2020-05-19,1.692920020437501,7,-0.14161517029687454
2020-05-20,2.5432070767625006,12,2.881566364814063
2020-05-21,1.4194220502218753,4,1.6205880160703123
2020-05-22,0.48676438948125,2,0.6332442944843748
2020-05-23,-0.39358413330312486,1,-0.30303547856718765
2020-05-24,-0.20461985253593723,1,3.819214794928125
2020-05-25,0.8555007250000004,2,-0.5181752500000001
2020-05-26,28.78543057,5,2.7276179625
2020-05-27,-1.0398584897812522,5,0.5102781362499998
2020-05-28,3.385647950881249,5,-0.3817043440468747
2020-05-29,5.507410620110937,0,0.7496061201109377
2020-05-30,-0.6236952680874985,0,-0.2695015680874997
2020-05-31,-1.0877716150359362,0,3.833213612464063
2020-06-01,0.22716194125000155,2,-0.5223760395625001
2020-06-02,1.2886692207343768,4,0.7192989886062502
2020-06-03,0.24764286501093868,6,0.730084614703125
2020-06-04,1.3550773316765636,5,-0.2755768831234372
2020-06-05,1.5218803436000004,3,-0.1574595487859373
2020-06-06,-0.49600790003906226,0,-0.11137886301562477
2020-06-07,-0.2814182932671872,1,1.9104471124640627
2020-06-08,2.8397416762140626,1,-0.2675520145625
2020-06-09,-0.4184762180156249,3,3.85214888110625
2020-06-10,0.7678133001828127,10,-0.47766200926562535
2020-06-11,-0.26037743558749993,4,3.7607078344484375
2020-06-12,3.843289628932813,4,-0.5546323525359378
2020-06-13,-0.5127845811031251,0,-0.28897402499999975
2020-06-14,-0.2569462425718749,0,-0.2006543924999998
2020-06-15,4.83660216125,1,2.8455653239687506
2020-06-16,1.375483048453125,7,-0.42563949007187485
2020-06-17,1.4742427461421874,11,0.7740786979375002
2020-06-18,2.505283636984375,4,3.73652980485625
2020-06-19,9.396913862464062,2,-0.5452607520625001
2020-06-20,-1.3521820020625004,0,-0.29044566014374995
2020-06-21,-0.7084639726437498,3,-0.1741485374999999
2020-06-22,1.5389864937500004,10,-0.13204783874999954
2020-06-23,1.448671767421876,3,2.893666048453125
2020-06-24,0.42602818128906317,10,0.6110616961421875
2020-06-25,2.552164455146875,7,4.711056901984375
2020-06-26,0.40023539338125025,8,-0.6771721045984379
2020-06-27,-0.45793818776406214,1,-0.34908291014374987
2020-06-28,-0.2937085503593746,0,0.7884872500000002
2020-06-29,0.8448843325000004,8,2.7410847125000006
2020-06-30,0.7765012189687504,2,2.52797314875
2020-07-01,-0.24763081485312483,5,4.430891302203125
2020-07-02,4.8536908806625005,7,3.1686041481265623
2020-07-03,0.40264001216718726,2,1.1551553323859374
2020-07-04,-0.3965441206234376,3,-0.6879940251796874
2020-07-05,0.7748223849640625,1,-0.4062424837499995
2020-07-06,6.7439317912500005,5,-0.3025691892656242
2020-07-07,0.1330917407343748,4,0.7580130571671883
2020-07-08,8.456606021948437,6,1.7057484720953129
2020-07-09,6.757808153714062,9,0.6112630673140627
2020-07-10,2.5468104886718748,9,-0.3209549072421874
2020-07-11,-0.21470433819531265,1,-0.17539453617499987
2020-07-12,-0.8217058862859369,1,1.8972605449281252
2020-07-13,5.430263050734376,4,0.7339419875000001
2020-07-14,0.9549871476046883,13,1.75646552875
2020-07-15,2.1713708529828133,7,0.6530822819843749
2020-07-16,8.186971960323438,5,3.7015458251828126
2020-07-17,3.574352025551563,5,0.4187379819124998
2020-07-18,1.7549167313999998,0,-0.40066462753593746
2020-07-19,-0.997856798159375,1,-0.24724540499999986
2020-07-20,8.386902194964064,5,-0.1838210972812495
2020-07-21,11.64705344190625,5,-0.14684492308749952
2020-07-22,9.931159807503125,6,-0.10739397481718718
2020-07-23,-1.3010062228687511,8,1.9160971844125003
2020-07-24,2.597271606501563,3,-0.25776580084843753
2020-07-25,-1.3573755766515614,1,-0.13316372315937497
2020-07-26,-0.8551250642265605,1,-0.06539885253593752
2020-07-27,3.375790513642189,5,2.958675
2020-07-28,8.112956231609376,8,0.6677664999999998
2020-07-29,4.509268890473438,11,-0.26132402500000007
2020-07-30,2.5932534145953126,3,0.8473126074999999
2020-07-31,5.836120671553125,8,0.7903758739687502
2020-08-01,-1.3481016045984373,0,-0.23081045507187486
2020-08-02,-0.7842692101437492,1,-0.1291027874999999
2020-08-03,0.45831660250000095,3,-0.09560560124999981
2020-08-04,6.473806906687502,10,0.9234221147031252
2020-08-05,-0.09673770478437471,7,2.8359563668765624
2020-08-06,0.28699157658281294,5,-0.3776545612859377
2020-08-07,0.4685152589718753,10,-0.18416200926562504
2020-08-08,0.5651721487468757,2,-0.12412966555156243
2020-08-09,-0.378933730251562,1,0.9134968974640628
2020-08-10,2.7864929662500004,6,-0.1615122624999999
2020-08-11,3.5343345507343753,7,-0.09557973374999988
2020-08-12,1.3285879976046875,5,-0.0713494017656249
2020-08-13,0.42576726048281244,4,-0.05776629158281233
2020-08-14,-0.40821037430156243,4,-0.04131330760781238
2020-08-15,-0.26206111180156205,0,-0.01316201249999996
2020-08-16,-0.191745203051562,1,-0.011093696249999967
2020-08-17,7.852776008714063,5,1.990431686984375
2020-08-18,0.08447950095312462,4,-0.20839885253593765
2020-08-19,0.4411807853296874,7,3.91
2020-08-20,0.5631742675749999,3,1.5429999999999997
2020-08-21,-0.3651660180874995,4,1.5786749999999998
2020-08-22,0.768504647464063,2,-0.4362335000000002
2020-08-23,-0.27057534999999966,0,-0.2559740249999997
2020-08-24,2.8163091675000005,4,-0.18497939249999962
2020-08-25,-0.44541896287499994,4,2.8546568239687504
2020-08-26,-0.25667734205312476,4,-0.4197300150718749
2020-08-27,0.8693223881984375,11,-0.22178466956249984
2020-08-28,1.8068833219484377,5,-0.16041942867499986
2020-08-29,1.6871572012140625,2,-0.09792183110312469
2020-08-30,-0.36755435051562513,1,1.9348520449281252
2020-08-31,-0.20934244128593743,3,-0.23948603750000005
