,gitlabhq/gitlabhq,gogs/gogs,gitbucket/gitbucket
2016-05-16,103.7170473984,0,0
2016-05-17,-13.878336409599996,0,1
2016-05-18,50.027775897599994,0,1
2016-05-19,65.2362062848,0,3
2016-05-20,9.228795187200006,0,0
2016-05-21,-4.423432294400001,0,0
2016-05-22,11.718231961599997,0,1
2016-05-23,52.962500608,1,2
2016-05-24,15.704451584000005,1,1
2016-05-25,68.87768575999999,0,6
2016-05-26,6.758213017599999,0,3
2016-05-27,-4.2383490048,1,2
2016-05-28,-11.1026578432,1,4
2016-05-29,7.571539148799998,0,2
2016-05-30,40.4813012992,4,2
2016-05-31,23.247674265600004,0,2
2016-06-01,36.269798809600005,2,3
2016-06-02,47.7974230016,0,0
2016-06-03,145.7683792896,0,0
2016-06-04,-41.9619120128,0,2
2016-06-05,-16.232525209600016,0,0
2016-06-06,108.59030312959999,0,0
2016-06-07,63.2973225984,0,0
2016-06-08,61.974976307199995,0,4
2016-06-09,64.9121632256,0,3
2016-06-10,66.3174170624,0,1
2016-06-11,-39.9769705472,0,3
2016-06-12,-20.460135936000007,2,1
2016-06-13,111.0288318464,0,0
2016-06-14,117.83880232960001,0,0
2016-06-15,111.56029706240001,0,2
2016-06-16,9.803038310399998,0,0
2016-06-17,107.73871872,0,0
2016-06-18,-20.038528,0,0
2016-06-19,-35.93503375360002,0,3
2016-06-20,80.01703372799999,0,0
2016-06-21,66.23551539200001,0,1
2016-06-22,24.219290316800006,0,0
2016-06-23,44.2440585216,0,0
2016-06-24,3.0669887488,1,0
2016-06-25,-24.0463675392,0,10
2016-06-26,-9.877987430400005,2,0
2016-06-27,56.847504896,11,0
2016-06-28,35.58342041600001,0,0
2016-06-29,60.942020403200004,5,0
2016-06-30,42.3513991168,1,2
2016-07-01,36.8234254336,5,3
2016-07-02,-25.503234560000003,3,7
2016-07-03,-10.730630041600008,0,2
2016-07-04,44.51130388479999,1,3
2016-07-05,74.4015726592,0,2
2016-07-06,80.0893067264,1,0
2016-07-07,43.0341895168,2,4
2016-07-08,74.404460032,1,3
2016-07-09,-20.068722380799997,5,11
2016-07-10,-7.751170662400014,3,3
2016-07-11,50.293489868799995,4,5
2016-07-12,197.468381696,0,6
2016-07-13,8.861604249600006,0,3
2016-07-14,55.55043594239999,0,1
2016-07-15,25.599254016000003,12,0
2016-07-16,-24.492016640000003,6,2
2016-07-17,-17.20671887360001,7,0
2016-07-18,131.955243008,0,0
2016-07-19,88.7891684352,0,1
2016-07-20,97.0920172544,0,2
2016-07-21,50.9465396224,5,0
2016-07-22,-1.777051033600003,3,0
2016-07-23,-24.344261427200003,17,0
2016-07-24,7.652980326399991,2,0
2016-07-25,16.020210380799995,3,3
2016-07-26,63.754489139200004,5,3
2016-07-27,26.385622118400008,1,2
2016-07-28,9.936770457600005,4,3
2016-07-29,49.241472512,1,0
2016-07-30,-22.874571263999997,4,3
2016-07-31,-9.561773670400008,0,4
2016-08-01,53.482837913599994,0,0
2016-08-02,58.644580761600004,0,1
2016-08-03,33.3977852928,5,2
2016-08-04,67.3169156096,1,5
2016-08-05,18.959525580800005,3,0
2016-08-06,-16.4883054592,5,3
2016-08-07,-12.924764876800005,6,3
2016-08-08,41.476038758399994,2,1
2016-08-09,31.9654528,9,0
2016-08-10,25.879514726400004,15,1
2016-08-11,52.1218448384,24,4
2016-08-12,127.15528704,6,5
2016-08-13,-10.907413299199995,3,10
2016-08-14,-26.15578327040001,3,1
2016-08-15,78.041778688,14,1
2016-08-16,40.8952295424,8,0
2016-08-17,262.5346848768,3,0
2016-08-18,34.65829570560001,1,1
2016-08-19,54.067762995199985,0,0
2016-08-20,-36.540577075200005,0,0
2016-08-21,-23.53769502720001,0,0
2016-08-22,23.666519244799986,0,2
2016-08-23,15.893090201599996,3,0
2016-08-24,21.5539605504,3,0
2016-08-25,52.98342850560002,2,0
2016-08-26,21.327116492800016,4,1
2016-08-27,-22.968098815999994,8,0
2016-08-28,-7.713821798400003,6,2
2016-08-29,37.3135864832,2,0
2016-08-30,111.813000192,20,3
2016-08-31,47.37758238720001,6,0
2016-09-01,31.268811059199997,7,0
2016-09-02,31.134235955199998,1,0
2016-09-03,-22.6341885952,2,4
2016-09-04,-12.914703564800007,0,0
2016-09-05,30.025940787199993,0,2
2016-09-06,39.715275673600004,0,0
2016-09-07,84.16558315520001,0,0
2016-09-08,13.831047884800007,0,0
2016-09-09,22.772252979199997,1,0
2016-09-10,-20.2946763776,0,1
2016-09-11,-12.485825126400005,0,0
2016-09-12,22.962253209599996,0,2
2016-09-13,98.7785708544,0,0
2016-09-14,19.567273779200004,0,0
2016-09-15,42.3818033152,0,0
2016-09-16,38.251521433600004,1,0
2016-09-17,-18.688230604799998,0,0
2016-09-18,0.1316277247999924,0,1
2016-09-19,69.63052359679999,0,1
2016-09-20,84.45097922560001,0,2
2016-09-21,14.437851443200003,0,1
2016-09-22,43.896196915199994,1,3
2016-09-23,11.271512576,0,2
2016-09-24,-19.4084103168,0,0
2016-09-25,-5.116987392000006,0,2
2016-09-26,30.953956044799995,0,0
2016-09-27,43.866739097600004,0,0
2016-09-28,29.730209996800006,0,5
2016-09-29,23.045001216000003,0,3
2016-09-30,61.756317696,0,1
2016-10-01,-12.420259020799996,0,1
2016-10-02,-2.6557835264000076,0,1
2016-10-03,83.043898368,0,3
2016-10-04,49.21748736000001,0,1
2016-10-05,65.43673006079999,0,2
2016-10-06,84.4329046016,0,0
2016-10-07,23.3306196992,0,0
2016-10-08,-18.399473152,0,0
2016-10-09,-17.706713292800007,0,1
2016-10-10,63.58922905599999,0,2
2016-10-11,85.0093313024,0,1
2016-10-12,18.498582937600005,0,2
2016-10-13,71.8022996992,0,2
2016-10-14,56.63809638400001,0,0
2016-10-15,8.779430502399997,0,0
2016-10-16,-8.29685196800001,0,5
2016-10-17,89.7740993536,2,2
2016-10-18,43.86214656,0,1
2016-10-19,120.5042796544,0,0
2016-10-20,75.3170962432,0,0
2016-10-21,-5.502951526400004,0,0
2016-10-22,-18.93937530880001,0,0
2016-10-23,-20.803879321600007,0,0
2016-10-24,75.06141265919999,0,0
2016-10-25,30.334541209600005,0,0
2016-10-26,36.7779680256,0,2
2016-10-27,20.641394176000006,0,0
2016-10-28,32.731593625600006,0,0
2016-10-29,-22.954966630399998,0,2
2016-10-30,-4.248164352000005,0,0
2016-10-31,33.489679155199994,0,3
2016-11-01,71.0424223744,0,7
2016-11-02,21.549141811200005,0,1
2016-11-03,43.8255374336,0,1
2016-11-04,75.0863143936,0,1
2016-11-05,-22.745330687999996,0,0
2016-11-06,-3.256986009600009,0,2
2016-11-07,41.8288140288,0,1
2016-11-08,43.424784896000006,0,4
2016-11-09,16.697885696000004,0,1
2016-11-10,82.8458042368,0,0
2016-11-11,22.686933606400004,0,2
2016-11-12,2.9427878911999983,0,1
2016-11-13,-16.643978342400004,0,0
2016-11-14,47.57142671359999,0,1
2016-11-15,44.3712644096,0,0
2016-11-16,162.7064835072,0,1
2016-11-17,188.89627392,0,0
2016-11-18,65.99910840320001,0,0
2016-11-19,-38.34116198400001,0,3
2016-11-20,-27.837269094400014,2,0
2016-11-21,136.7519128576,0,0
2016-11-22,114.784784896,0,0
2016-11-23,19.154277273599995,0,0
2016-11-24,4.537681817599989,4,1
2016-11-25,16.676372684800008,0,2
2016-11-26,-28.60864563199999,0,7
2016-11-27,-16.716213043200003,0,7
2016-11-28,40.6149423104,0,1
2016-11-29,29.242961920000006,0,1
2016-11-30,88.71865569280001,0,3
2016-12-01,37.33032591360001,0,2
2016-12-02,44.411290111999996,0,0
2016-12-03,-15.903942963200002,0,1
2016-12-04,-7.497436774400008,0,2
2016-12-05,37.41556264959999,0,0
2016-12-06,53.5689181184,0,1
2016-12-07,44.258546175999996,0,0
2016-12-08,54.5995155456,1,4
2016-12-09,38.1059494912,0,2
2016-12-10,0.6618099712000003,0,4
2016-12-11,-13.475699200000005,0,5
2016-12-12,70.00653055999999,0,7
2016-12-13,55.7196966912,0,0
2016-12-14,38.7283955712,0,3
2016-12-15,85.40679075839999,0,0
2016-12-16,140.2325088256,0,0
2016-12-17,-31.3500434432,0,2
2016-12-18,-17.64715008000001,0,4
2016-12-19,90.0244791296,0,5
2016-12-20,48.819710566400005,0,0
2016-12-21,137.59483391999999,26,0
2016-12-22,10.590820556800004,16,2
2016-12-23,4.0648012799999975,5,1
2016-12-24,-21.582600806399995,7,0
2016-12-25,-22.597763072000003,0,0
2016-12-26,16.868889599999996,0,1
2016-12-27,43.08654284800001,6,9
2016-12-28,40.93354414080001,0,6
2016-12-29,7.914682163200009,0,2
2016-12-30,-4.823957094399997,0,2
2016-12-31,42.7799821312,0,0
2017-01-01,-19.0460954624,1,0
2017-01-02,18.156807475199994,0,1
2017-01-03,58.596246527999995,3,9
2017-01-04,47.2880869376,0,6
2017-01-05,32.211995648,0,6
2017-01-06,29.0604534784,0,4
2017-01-07,-20.147808563200005,0,1
2017-01-08,-9.272214528000005,0,5
2017-01-09,220.1161394176,0,0
2017-01-10,0.285407744000004,0,2
2017-01-11,-6.3492626432000066,0,5
2017-01-12,21.983366553599996,0,3
2017-01-13,25.3469686784,0,6
2017-01-14,-16.3638770688,0,3
2017-01-15,24.379422412799993,0,2
2017-01-16,26.594961100799996,0,6
2017-01-17,47.70763427840001,0,2
2017-01-18,43.269798912000006,0,0
2017-01-19,48.1709846528,0,1
2017-01-20,24.847429324799997,0,0
2017-01-21,18.476069171199995,0,2
2017-01-22,10.018217983999996,2,1
2017-01-23,30.261491916799994,4,1
2017-01-24,55.870710783999996,1,1
2017-01-25,72.765031936,5,2
2017-01-26,40.7516443648,3,1
2017-01-27,48.732252774399996,3,0
2017-01-28,-24.329806745599996,11,5
2017-01-29,-18.46736465920001,3,1
2017-01-30,54.2680356864,7,0
2017-01-31,190.5495968768,3,3
2017-02-01,-9.773848575999992,4,0
2017-02-02,42.706079436799996,3,0
2017-02-03,108.16697845760001,1,0
2017-02-04,-33.51243581439999,0,1
2017-02-05,-13.863679692800012,0,0
2017-02-06,111.61629491199999,1,3
2017-02-07,90.3644460032,7,2
2017-02-08,31.087854284800002,3,2
2017-02-09,56.938252902399995,7,1
2017-02-10,59.5595846656,17,0
2017-02-11,-28.188695859199996,7,4
2017-02-12,-15.728593817600007,4,5
2017-02-13,73.142887936,7,0
2017-02-14,70.1988475904,17,4
2017-02-15,63.758886195200006,15,4
2017-02-16,91.7791184896,6,1
2017-02-17,47.760798822400005,13,0
2017-02-18,-36.3862848512,16,3
2017-02-19,-20.908735590400006,11,0
2017-02-20,76.05382707199999,8,12
2017-02-21,47.910152601600004,10,2
2017-02-22,72.8690260992,5,0
2017-02-23,89.7883645952,12,1
2017-02-24,46.77896427520001,8,3
2017-02-25,-26.250237132800002,1,0
2017-02-26,-18.66383155200001,3,3
2017-02-27,50.481887539199995,2,0
2017-02-28,47.7624577024,22,2
2017-03-01,63.7857256448,4,0
2017-03-02,72.7786225664,3,5
2017-03-03,26.785636249600003,2,4
2017-03-04,-21.135280537599996,2,0
2017-03-05,4.910437580799993,4,0
2017-03-06,162.55184424959998,1,2
2017-03-07,62.84837765120001,7,3
2017-03-08,56.214259404799996,3,1
2017-03-09,37.35443978239999,6,3
2017-03-10,4.240807526400005,9,2
2017-03-11,-22.869478707200003,9,7
2017-03-12,-20.75789025280001,8,0
2017-03-13,80.8926128128,7,11
2017-03-14,43.07106549760001,1,9
2017-03-15,21.092804505600007,2,0
2017-03-16,88.8112444416,4,1
2017-03-17,33.7467722752,9,6
2017-03-18,-25.596994252800002,1,7
2017-03-19,-14.84267417600001,1,1
2017-03-20,62.82856304639999,3,0
2017-03-21,72.15697920000001,0,0
2017-03-22,41.815351296,5,0
2017-03-23,98.22340679679999,7,8
2017-03-24,41.04046417920001,10,0
2017-03-25,-25.655641088000003,3,0
2017-03-26,-19.16332554240001,0,0
2017-03-27,54.43193937919999,7,1
2017-03-28,56.596524646400006,5,0
2017-03-29,31.957649305600007,2,1
2017-03-30,20.8085338112,4,0
2017-03-31,16.076833280000002,9,1
2017-04-01,-20.098065919999996,3,3
2017-04-02,3.697059430399996,0,18
2017-04-03,113.9755475968,3,0
2017-04-04,76.8759773184,10,4
2017-04-05,76.790217728,9,1
2017-04-06,251.8709338112,10,0
2017-04-07,51.775124684800005,10,0
2017-04-08,-45.97935718400002,3,0
2017-04-09,-18.373618892800025,0,14
2017-04-10,51.74702612479999,0,1
2017-04-11,39.1571341312,0,1
2017-04-12,48.278021529600004,0,0
2017-04-13,31.001079296,0,2
2017-04-14,36.97367193600002,0,1
2017-04-15,-24.22843996159999,0,1
2017-04-16,-17.128536268800005,0,6
2017-04-17,43.032048332799995,0,0
2017-04-18,34.33358080000001,0,4
2017-04-19,43.1530745856,0,5
2017-04-20,45.469117337600004,0,5
2017-04-21,46.3819206656,0,2
2017-04-22,-22.096653824,0,7
2017-04-23,-13.613400371200008,0,1
2017-04-24,103.9652176896,0,0
2017-04-25,47.002153676800006,0,3
2017-04-26,62.8739198976,1,1
2017-04-27,76.81151641599999,0,2
2017-04-28,49.1553084416,0,2
2017-04-29,-32.1592280064,0,9
2017-04-30,-10.549746073600009,0,10
2017-05-01,45.88594821119999,0,3
2017-05-02,119.28738170880001,0,7
2017-05-03,56.615205888000006,0,2
2017-05-04,77.8146091008,0,5
2017-05-05,90.4148189184,0,5
2017-05-06,-28.022261964800002,0,2
2017-05-07,-13.942274560000012,0,2
2017-05-08,51.41193144319999,0,2
2017-05-09,37.5912302592,0,0
2017-05-10,66.43720519680001,0,3
2017-05-11,66.2225178624,0,2
