,elastic/kibana,grafana/grafana,getsentry/sentry
2021-10-19,80,22,17.484470272000003
2021-10-20,69,27,14.6838825984
2021-10-21,68,22,11.5233594368
2021-10-22,5,18,20.08393216
2021-10-23,1,0,-10.392462848
2021-10-24,0,0,-6.179315609600003
2021-10-25,48,15,15.975313919999998
2021-10-26,75,26,14.925284352000002
2021-10-27,33,24,17.515292262400003
2021-10-28,39,18,14.3728468992
2021-10-29,46,21,18.235506176
2021-10-30,8,0,-10.7408037888
2021-10-31,0,0,-5.624436224000003
2021-11-01,38,16,15.385226649599998
2021-11-02,70,36,9.455045120000001
2021-11-03,53,21,23.068689408
2021-11-04,44,17,31.181346099200002
2021-11-05,41,20,7.8501436416000026
2021-11-06,2,2,-9.6449043456
2021-11-07,2,1,-6.001865011200003
2021-11-08,36,16,14.119851519999997
2021-11-09,54,28,24.442365952000003
2021-11-10,43,25,21.9776405504
2021-11-11,69,27,17.4763227136
2021-11-12,8,20,7.207333376000001
2021-11-13,1,1,-6.9875600384
2021-11-14,0,2,-6.022778470400002
2021-11-15,47,26,27.106004889599998
2021-11-16,60,23,6.839627264000001
2021-11-17,35,36,4.9294583808
2021-11-18,39,31,10.8294132736
2021-11-19,40,36,6.3512430592000015
2021-11-20,1,2,-5.8789738495999995
2021-11-21,2,0,-3.942749593600001
2021-11-22,36,17,16.4222348288
2021-11-23,49,25,25.239531008
2021-11-24,45,36,24.684376985600004
2021-11-25,25,16,2.8052299776
2021-11-26,6,20,0.675116748799999
2021-11-27,2,0,-6.521586995200001
2021-11-28,1,0,-3.9031218176000015
2021-11-29,40,31,18.2620061696
2021-11-30,48,16,19.647421952000002
2021-12-01,49,25,21.345727590400003
2021-12-02,38,21,24.6154346496
2021-12-03,40,14,8.8686736384
2021-12-04,3,0,-10.153916313600003
2021-12-05,0,0,-5.573164953600004
2021-12-06,36,14,33.163310079999995
2021-12-07,59,10,3.6455393280000017
2021-12-08,47,10,4.844997529599999
2021-12-09,40,10,28.7267255296
2021-12-10,10,4,9.611688448000002
2021-12-11,0,0,-8.857801216
2021-12-12,0,0,-5.420025958400003
2021-12-13,40,18,5.458140159999998
2021-12-14,37,27,40.492210176
2021-12-15,37,20,27.091865907200003
2021-12-16,34,18,31.7424861184
2021-12-17,35,17,1.3616508928000002
2021-12-18,1,2,-11.381789286400002
2021-12-19,0,1,-6.439623270400003
2021-12-20,31,23,7.591990169599998
2021-12-21,49,20,7.1917649919999995
2021-12-22,36,11,4.666778726400001
2021-12-23,25,9,7.952766464000002
2021-12-24,3,2,-6.128705945599997
2021-12-25,0,0,-3.196943871999999
2021-12-26,2,0,-1.8306925568000003
2021-12-27,12,4,-1.2199910400000005
2021-12-28,13,6,0.02507929600000014
2021-12-29,4,1,2.991130419200001
2021-12-30,5,4,-0.437340467199999
2021-12-31,2,0,-0.906590822399999
2022-01-01,2,0,-0.48017090559999975
2022-01-02,0,0,-0.2079360000000001
2022-01-03,4,8,17.8438272
2022-01-04,25,24,20.27582208
2022-01-05,28,19,19.657476608
2022-01-06,23,14,15.9290530816
2022-01-07,4,26,12.298934886399998
2022-01-08,0,0,-8.646517350400003
2022-01-09,0,0,-4.686182400000003
2022-01-10,36,21,28.726691839999997
2022-01-11,37,18,16.085167104
2022-01-12,45,15,17.4036046848
2022-01-13,29,19,15.5554089984
2022-01-14,27,14,7.339830681599999
2022-01-15,2,0,-8.234558361600001
2022-01-16,0,0,-5.349177958400003
2022-01-17,24,19,10.440552959999998
2022-01-18,44,15,13.448111616000002
2022-01-19,28,19,20.8398697472
2022-01-20,45,19,17.674448896
2022-01-21,3,22,13.9417372672
2022-01-22,0,1,-8.9000126464
2022-01-23,3,1,-5.366823219200003
2022-01-24,28,17,13.508201369599998
2022-01-25,45,17,32.961085952
2022-01-26,27,15,15.720072806400001
2022-01-27,41,21,32.0513777664
2022-01-28,35,17,10.6325198848
2022-01-29,0,1,-12.1794162688
2022-01-30,1,0,-6.628045721600003
2022-01-31,57,30,17.568781209599997
2022-02-01,65,22,18.205641216
2022-02-02,36,25,17.293040435200002
2022-02-03,33,33,12.350658150400001
2022-02-04,34,26,10.8742879232
2022-02-05,2,1,-7.667266867199999
2022-02-06,0,0,-5.516303360000002
2022-02-07,32,25,18.466191359999996
2022-02-08,34,39,17.902870016
2022-02-09,35,40,10.0612539392
2022-02-10,49,36,11.5619373056
2022-02-11,41,33,9.4768914432
2022-02-12,2,0,-8.1365824512
2022-02-13,0,0,-4.416865382400002
2022-02-14,35,1,28.070769459199997
2022-02-15,43,27,29.556635136000004
2022-02-16,48,25,16.0961498112
2022-02-17,43,30,9.580646911999999
2022-02-18,2,28,6.865047142399998
2022-02-19,0,2,-9.000781824
2022-02-20,0,0,-5.136909107200003
2022-02-21,14,17,5.462369279999998
2022-02-22,22,13,19.431303168
2022-02-23,37,20,42.2096521216
2022-02-24,34,25,13.068558028800002
2022-02-25,4,22,13.206561996799998
2022-02-26,0,1,-10.1026714624
2022-02-27,1,0,-6.184702156800004
2022-02-28,30,17,22.893368319999997
2022-03-01,34,18,31.465357312000002
2022-03-02,24,27,30.3125571584
2022-03-03,40,33,25.8920725504
2022-03-04,32,23,22.077267456
2022-03-05,0,0,-12.6907639808
2022-03-06,1,0,-8.951939072000004
2022-03-07,39,8,40.1737092096
2022-03-08,41,11,16.388248576000002
2022-03-09,59,11,15.7712212992
2022-03-10,46,12,9.927656448
2022-03-11,3,11,16.2638199808
2022-03-12,0,1,-9.123412582399999
2022-03-13,0,0,-7.141203251200002
2022-03-14,37,17,31.473754828799997
2022-03-15,61,18,33.365800448
2022-03-16,56,21,17.538233241600004
2022-03-17,38,19,20.52274688
2022-03-18,42,17,18.0906369024
2022-03-19,2,1,-13.794127155200002
2022-03-20,1,0,-7.518525747200004
2022-03-21,51,25,15.958810828799997
2022-03-22,36,19,14.940121088000001
2022-03-23,39,22,18.584657817600004
2022-03-24,64,18,18.3137117184
2022-03-25,9,12,10.720543539200001
2022-03-26,0,4,-9.257420697599999
2022-03-27,3,0,-5.708152012800003
2022-03-28,59,0,27.34926848
2022-03-29,79,23,44.008793088000004
2022-03-30,58,26,44.6654509056
2022-03-31,50,31,8.6165045248
2022-04-01,40,24,16.855197900799997
2022-04-02,3,2,-13.7874835456
2022-04-03,0,0,-8.395414220800003
2022-04-04,37,28,36.2911159296
2022-04-05,27,32,35.192928768
2022-04-06,32,35,12.452539801600004
2022-04-07,44,19,37.6666559488
2022-04-08,6,22,9.851699199999999
2022-04-09,1,0,-14.6637873152
2022-04-10,1,0,-8.207544524800005
2022-04-11,41,15,21.464282009599998
2022-04-12,39,33,23.322126336000004
2022-04-13,46,27,19.757496627200002
2022-04-14,52,23,17.196031692800002
2022-04-15,21,13,4.365079654400002
2022-04-16,5,0,-9.1855341568
2022-04-17,2,0,-5.818607411200003
2022-04-18,28,4,24.147676159999996
2022-04-19,63,13,37.413948416000004
2022-04-20,39,41,29.126302003200003
2022-04-21,29,35,15.6234774528
2022-04-22,5,22,10.072366387199999
2022-04-23,0,2,-12.240206336000002
2022-04-24,1,2,-6.825829068800004
2022-04-25,16,19,42.282209689599995
2022-04-26,33,22,21.942060544
2022-04-27,36,24,28.2550176768
2022-04-28,29,38,23.336718745600002
2022-04-29,28,28,22.1923575808
2022-04-30,1,0,-15.844046950400001
2022-05-01,1,0,-8.476378009600005
2022-05-02,25,22,10.282524159999998
2022-05-03,36,26,37.400628736
2022-05-04,55,31,19.152357171200002
2022-05-05,27,36,30.554852352
2022-05-06,34,24,7.134351155200003
2022-05-07,0,0,-9.6576137216
2022-05-08,1,1,-6.610616115200003
2022-05-09,27,6,34.94478848
2022-05-10,35,4,35.213559808
2022-05-11,48,8,26.3594663936
2022-05-12,46,13,21.559238655999998
2022-05-13,2,8,8.919315148800003
2022-05-14,0,0,0.39258224639999995
2022-05-15,3,2,-9.399428915200003
2022-05-16,35,28,35.441669836799996
2022-05-17,50,35,23.7960887296
2022-05-18,53,29,28.42098688
2022-05-19,45,30,19.6886172672
2022-05-20,51,27,17.3676470272
2022-05-21,0,5,-14.950642995200003
2022-05-22,1,4,-8.145730048000004
2022-05-23,51,62,16.452605542399997
2022-05-24,70,36,24.450423705600002
2022-05-25,61,39,21.277968179200002
2022-05-26,28,36,18.3404500992
2022-05-27,2,9,-2.775921459199999
2022-05-28,0,1,-8.658283110400001
2022-05-29,0,0,-5.100410163200002
2022-05-30,28,24,21.589173759999998
2022-05-31,38,39,21.323122176000002
2022-06-01,32,35,39.0036452352
2022-06-02,25,37,20.064700620800004
2022-06-03,33,32,21.821225164799998
2022-06-04,1,5,-13.495226982400002
2022-06-05,1,3,-7.7823575040000055
2022-06-06,31,15,29.749132799999998
2022-06-07,52,33,25.99706112
2022-06-08,40,31,22.573709312
2022-06-09,44,38,5.739982950400002
2022-06-10,8,29,2.4236411903999997
2022-06-11,0,3,-9.236271616
2022-06-12,0,0,-5.412724326400002
2022-06-13,46,32,31.3759338496
2022-06-14,45,40,27.153584640000002
2022-06-15,49,24,32.455785472
2022-06-16,34,25,34.7561388032
2022-06-17,25,34,-5.5256249344
2022-06-18,1,1,-10.147774976000004
2022-06-19,2,0,-6.906410905600004
2022-06-20,34,30,6.1665791999999975
2022-06-21,36,30,35.02284544
2022-06-22,28,40,32.828052992
2022-06-23,52,29,25.9661693952
2022-06-24,24,21,15.358344192000002
2022-06-25,2,1,-14.111542784000001
2022-06-26,5,0,-7.395712716800005
2022-06-27,28,29,44.9490359296
2022-06-28,49,22,23.139867648
2022-06-29,57,34,41.4820417536
2022-06-30,55,27,22.954021273600002
2022-07-01,6,2,-14.01174528
2022-07-02,1,0,-10.325262438400003
2022-07-03,1,0,-6.570421862400002
2022-07-04,22,17,0.364582399999998
2022-07-05,53,14,24.30340096
2022-07-06,39,39,36.736137216
2022-07-07,42,46,15.180284723200005
2022-07-08,50,27,10.5897255936
2022-07-09,3,1,-9.811343564800001
2022-07-10,2,0,-5.870165401600004
2022-07-11,45,19,40.9898752
2022-07-12,49,20,28.936117760000002
2022-07-13,46,20,30.728417280000002
2022-07-14,51,37,21.5502808064
2022-07-15,5,22,17.9194228736
2022-07-16,2,1,-15.236175257600001
2022-07-17,1,1,-8.323454771200005
2022-07-18,54,24,21.3303274496
2022-07-19,52,37,22.226493440000002
2022-07-20,53,33,30.88276224
2022-07-21,47,22,23.047515033600003
2022-07-22,54,23,17.833437696
2022-07-23,1,7,-14.4316895232
2022-07-24,2,3,-6.701487513600004
2022-07-25,78,31,19.73040896
2022-07-26,70,28,28.032270336
2022-07-27,44,32,35.4080893952
2022-07-28,48,22,31.8713434112
2022-07-29,31,18,24.2769671168
2022-07-30,1,0,-17.3946586112
2022-07-31,1,0,-9.160767283200006
2022-08-01,38,30,12.952050687999996
2022-08-02,51,30,50.5840388096
2022-08-03,62,42,43.970343936000006
2022-08-04,43,18,22.345531699200002
2022-08-05,7,5,1.0495387647999976
2022-08-06,1,0,-14.038396723200002
2022-08-07,1,0,-8.132083916800003
2022-08-08,48,30,40.51059712
2022-08-09,58,26,25.511752192000003
2022-08-10,40,37,25.012519014400002
2022-08-11,30,34,30.9222329344
2022-08-12,34,26,19.264563609600003
2022-08-13,3,2,-14.388992307200002
2022-08-14,4,0,-9.145015808000005
2022-08-15,31,9,33.888007679999994
2022-08-16,38,21,41.321479168
2022-08-17,32,21,31.216034713600003
2022-08-18,29,27,10.295693414399999
2022-08-19,3,15,20.50185728
2022-08-20,3,0,-14.8600982528
2022-08-21,2,0,-8.804637388800003
2022-08-22,31,30,-1.838826700800003
2022-08-23,46,22,-1.2887065599999987
2022-08-24,31,26,-4.770450943999997
2022-08-25,24,28,-3.1421904895999964
2022-08-26,24,34,-1.9844325375999972
2022-08-27,3,1,-1.1330395135999969
2022-08-28,1,1,-0.6471435263999987
2022-08-29,29,12,79.8381085696
2022-08-30,42,19,27.874742272000002
2022-08-31,32,21,36.6925717504
2022-09-01,44,28,23.190122598399995
2022-09-02,3,30,-8.160000000000004
2022-09-03,1,0,-10.097280000000005
2022-09-04,2,0,-7.393088000000004
2022-09-05,14,24,0.5295231999999972
2022-09-06,41,28,22.444533760000002
2022-09-07,41,23,34.30819840000001
2022-09-08,41,20,26.471796838400003
2022-09-09,54,34,23.523328307200003
2022-09-10,2,1,-14.6636754944
2022-09-11,3,0,-7.402592665600005
2022-09-12,42,27,57.0223799296
2022-09-13,52,22,25.842618368000004
2022-09-14,38,34,32.630032281599995
2022-09-15,56,23,50.428435660800005
2022-09-16,12,26,7.4134247424
2022-09-17,1,1,-18.111939072000002
2022-09-18,2,0,-10.251332915200004
2022-09-19,70,35,53.03486975999999
2022-09-20,108,42,30.592444416000006
2022-09-21,58,40,12.192003891200002
2022-09-22,66,29,6.050052915199998
2022-09-23,73,29,58.6715213824
2022-09-24,5,0,-22.099364249599997
2022-09-25,1,0,-10.695605862400006
2022-09-26,42,29,42.01699839999999
2022-09-27,58,47,32.90996992000001
2022-09-28,49,36,37.22847488
2022-09-29,47,23,22.920190668799997
2022-09-30,35,27,-5.872203366400001
2022-10-01,2,1,-11.854304972800001
2022-10-02,1,0,-8.276532428800001
2022-10-03,35,23,25.636728319999996
2022-10-04,76,49,33.576087552000004
2022-10-05,61,32,29.243415654400003
2022-10-06,46,29,26.783187660800003
2022-10-07,2,28,5.181437952000003
2022-10-08,1,2,-11.962165043200002
2022-10-09,2,0,-7.435766067200004
2022-10-10,34,32,33.8595511296
2022-10-11,46,47,22.225090048000002
2022-10-12,42,24,46.8417847296
2022-10-13,35,25,33.023470694400004
2022-10-14,32,27,38.2974603264
2022-10-15,1,3,-19.647942451200002
2022-10-16,1,2,-11.505660620800008
2022-10-17,35,31,53.4094493696
2022-10-18,38,32,53.064970752
2022-10-19,48,42,38.3183243264
2022-10-20,51,34,16.588647526400003
2022-10-21,5,25,26.863470592
2022-10-22,1,3,-19.3160429568
2022-10-23,1,0,-12.102410547200005
2022-10-24,30,26,45.0672545792
2022-10-25,43,31,59.298190848000004
2022-10-26,34,26,16.597876633600006
2022-10-27,40,31,49.6729880576
2022-10-28,32,25,11.074863923200002
2022-10-29,3,0,-18.910714982400002
2022-10-30,3,0,-11.468366643200005
2022-10-31,38,27,38.3183803392
2022-11-01,39,24,43.868319744000004
2022-11-02,55,32,42.68875079680001
2022-11-03,44,41,30.9885899776
2022-11-04,36,28,14.6342260736
2022-11-05,3,2,-17.30879488
2022-11-06,1,1,-9.978433126400006
2022-11-07,50,32,42.44443432959999
2022-11-08,57,40,29.254330368
2022-11-09,49,25,21.347964313600002
2022-11-10,42,26,17.8033019904
2022-11-11,5,21,12.7848122368
2022-11-12,2,2,-13.5207725056
2022-11-13,1,1,-8.188028108800003
2022-11-14,60,16,31.551137587199996
2022-11-15,54,17,60.393559449600005
2022-11-16,64,30,32.21979136
2022-11-17,49,14,21.531352063999996
2022-11-18,42,26,17.159621734399998
2022-11-19,2,0,-14.338629632000004
2022-11-20,1,0,-10.247256473600004
2022-11-21,44,25,27.157760409599994
2022-11-22,41,38,29.940092416
2022-11-23,46,45,26.607497011200003
2022-11-24,36,29,1.4246909952000024
2022-11-25,4,2,-4.0542077952
2022-11-26,1,0,-8.427874508799999
2022-11-27,1,0,-5.174350950400001
2022-11-28,48,32,28.467761868799997
2022-11-29,60,30,38.813437952
2022-11-30,39,47,14.528829542400004
2022-12-01,22,32,20.2278920192
2022-12-02,33,27,5.782694707200001
2022-12-03,2,0,-6.601502003200002
2022-12-04,2,1,-6.857604403200003
2022-12-05,33,16,32.39641856
2022-12-06,39,17,28.061587456
2022-12-07,33,26,31.3657613312
2022-12-08,23,24,8.0393545728
2022-12-09,4,21,31.2450714624
2022-12-10,1,1,-14.887793971199999
2022-12-11,3,1,-8.430238105600004
2022-12-12,41,31,9.379590758399997
2022-12-13,23,32,20.748952576
2022-12-14,43,41,23.768335667200002
2022-12-15,45,34,25.7756038144
2022-12-16,35,15,17.160369664
2022-12-17,2,0,-9.145090457599999
2022-12-18,1,0,-7.830879129600003
2022-12-19,37,34,18.208599449599998
2022-12-20,32,30,22.81168896
2022-12-21,37,31,32.092284928
2022-12-22,30,23,22.5990238208
2022-12-23,10,11,-12.6779344896
2022-12-24,1,0,-8.040489267200002
2022-12-25,2,1,-5.086379110400001
2022-12-26,5,5,-3.5097327616000014
2022-12-27,13,6,0.25388390400000027
2022-12-28,12,5,1.132399308800002
2022-12-29,21,12,-1.7123677183999968
2022-12-30,9,4,1.2336191488000032
2022-12-31,1,0,-1.4629413887999987
2023-01-01,1,0,-0.5239467008000003
2023-01-02,3,7,-0.3410304000000002
2023-01-03,37,21,33.74116864
2023-01-04,54,31,25.992093184
2023-01-05,34,22,29.506827980799997
2023-01-06,2,21,37.812954726399994
2023-01-07,1,2,-5.902032486400003
2023-01-08,1,0,-9.886432051200005
2023-01-09,43,25,55.95233279999999
2023-01-10,43,36,21.19443712
2023-01-11,35,32,58.982712832
2023-01-12,38,38,23.1483055104
2023-01-13,26,44,36.669566668799995
2023-01-14,2,1,-18.194989465600003
2023-01-15,5,0,-11.420298240000006
2023-01-16,21,25,15.971155455999995
2023-01-17,44,39,27.383594496
2023-01-18,45,37,25.905421619200002
2023-01-19,39,38,21.7517800448
2023-01-20,6,26,18.661610496
2023-01-21,0,2,-11.5028379648
2023-01-22,2,1,-9.137238323200002
2023-01-23,36,48,42.365210624
2023-01-24,52,35,28.1792776192
2023-01-25,43,44,15.388695552
2023-01-26,41,57,35.5994317824
2023-01-27,49,60,17.1590731776
2023-01-28,4,1,-16.170040115200003
2023-01-29,3,0,-8.788672512000005
2023-01-30,56,54,34.128014438399994
2023-01-31,49,43,31.512374784000002
2023-02-01,56,39,33.3572589568
2023-02-02,59,47,40.2289242112
2023-02-03,12,38,19.3256293376
2023-02-04,3,0,-17.61887744
2023-02-05,1,0,-10.207563264000004
2023-02-06,53,26,33.224
2023-02-07,75,41,35.805616640000004
2023-02-08,59,26,21.798846976
2023-02-09,65,27,16.2819129344
2023-02-10,46,25,47.4410169344
2023-02-11,4,3,-18.0954975232
2023-02-12,1,2,-11.115977728000006
2023-02-13,36,2,61.940746649599994
2023-02-14,44,4,32.894871040000005
2023-02-15,57,0,35.832367616
2023-02-16,55,4,22.2336769024
2023-02-17,4,1,26.8168310784
2023-02-18,1,1,-20.485878579199998
2023-02-19,1,0,-9.319791411200004
2023-02-20,20,15,-7.832065331200004
2023-02-21,68,16,28.120261632000002
2023-02-22,55,27,36.44849827840001
2023-02-23,42,33,23.453752627200004
2023-02-24,44,24,11.550029209600002
2023-02-25,2,0,-11.2321314816
2023-02-26,4,0,-7.532936908800002
2023-02-27,47,20,37.284517376
2023-02-28,33,30,41.0198664192
2023-03-01,36,31,25.184940032
2023-03-02,40,31,38.9666402304
2023-03-03,3,32,13.827271372799999
2023-03-04,0,1,-16.057938329600002
2023-03-05,1,0,-9.596065484800004
2023-03-06,38,40,29.515300659199998
2023-03-07,36,34,24.820174336
2023-03-08,43,48,12.676979507200002
2023-03-09,38,37,32.978829004800005
2023-03-10,25,31,23.729038131200003
2023-03-11,5,1,-13.342888550399998
2023-03-12,2,1,-9.033814425600005
2023-03-13,4,18,37.2272311296
2023-03-14,7,25,34.041520128
2023-03-15,6,20,52.6597718016
2023-03-16,9,26,31.8537766912
2023-03-17,3,21,12.242337587199998
2023-03-18,2,0,-16.309126758400005
2023-03-19,3,1,-10.650967552000006
2023-03-20,37,36,42.9062053888
2023-03-21,32,28,38.558841344
2023-03-22,34,41,15.7810725888
2023-03-23,40,25,39.0414943232
2023-03-24,21,0,18.4743122944
2023-03-25,3,0,-18.2475805696
2023-03-26,2,0,-9.837117337600006
2023-03-27,40,23,38.3782100992
2023-03-28,37,38,47.91114752
2023-03-29,37,25,30.867244032000002
2023-03-30,45,43,22.758465638399997
2023-03-31,31,37,17.929718784000002
2023-04-01,2,1,-16.7797243904
2023-04-02,1,0,-9.926432665600004
2023-04-03,41,39,41.368576
2023-04-04,37,26,35.27197952
2023-04-05,27,35,34.986707968000005
2023-04-06,41,19,17.079876403200004
2023-04-07,2,12,9.445874073599999
2023-04-08,1,0,-12.8951821312
2023-04-09,1,1,-8.849936076800004
2023-04-10,30,3,21.101000089599996
2023-04-11,55,33,35.032295424000004
2023-04-12,37,33,45.112431820800005
2023-04-13,42,47,27.489045504000003
2023-04-14,4,31,30.0417000448
2023-04-15,1,2,-17.5251596288
2023-04-16,1,0,-10.658145484800006
2023-04-17,54,29,47.975383859199994
2023-04-18,48,39,49.681509376
2023-04-19,50,30,40.1216596992
2023-04-20,65,37,47.407977472
2023-04-21,49,37,1.5293496319999988
2023-04-22,5,2,-19.2029907968
2023-04-23,5,0,-11.179933593600005
2023-04-24,40,36,33.3829588992
2023-04-25,87,37,46.871070720000006
2023-04-26,67,35,34.669687296000006
2023-04-27,47,56,40.6631812096
2023-04-28,27,53,42.625824563200005
2023-04-29,2,1,-23.1847558144
2023-04-30,3,0,-13.248418611200009
2023-05-01,22,13,37.24416768
2023-05-02,52,21,42.157157888
2023-05-03,52,33,55.38097500160001
2023-05-04,47,20,22.951216025600004
2023-05-05,62,27,34.054526464
2023-05-06,4,3,-22.8479981568
2023-05-07,3,1,-11.938165350400006
2023-05-08,60,21,44.408425779199995
2023-05-09,40,35,35.909362688
2023-05-10,35,41,28.9273286656
2023-05-11,34,25,32.5463246848
2023-05-12,30,27,36.4917436416
2023-05-13,3,0,-22.7946612736
2023-05-14,2,1,-12.008601804800005
2023-05-15,49,27,46.177236377599996
2023-05-16,46,27,59.2246465536
2023-05-17,45,22,39.663352012800004
2023-05-18,29,13,30.0801399808
2023-05-19,2,0,18.0623033344
2023-05-20,1,0,-20.2999068672
2023-05-21,2,0,-12.117513523200005
2023-05-22,34,33,23.955064319999998
2023-05-23,43,21,44.365509632
2023-05-24,40,22,35.960182886400005
2023-05-25,24,35,29.221000601600004
2023-05-26,41,33,27.468086374400002
2023-05-27,3,0,-20.279376896000002
2023-05-28,2,0,-10.735374028800006
2023-05-29,13,8,6.892954009599995
2023-05-30,36,29,59.761586176
2023-05-31,42,20,55.882743603200005
2023-06-01,33,22,37.5590044672
2023-06-02,34,27,17.647917567999997
2023-06-03,2,1,-18.916381696000002
2023-06-04,2,0,-11.876980019200007
2023-06-05,35,22,46.19946752
2023-06-06,42,31,62.224963072
2023-06-07,49,22,25.0512630784
2023-06-08,34,31,40.2024675328
2023-06-09,32,14,27.214580736000002
2023-06-10,2,1,-19.2845810688
2023-06-11,1,2,-13.336987340800007
2023-06-12,35,23,51.23754321919999
2023-06-13,52,18,62.316444672
2023-06-14,50,31,52.59440343040001
2023-06-15,63,28,43.9047107584
2023-06-16,11,36,43.684201984
2023-06-17,1,4,-24.0871969792
2023-06-18,2,0,-17.19850106880001
2023-06-19,42,12,7.825642598399995
2023-06-20,79,27,32.74686976
2023-06-21,47,38,37.672193024
2023-06-22,51,26,34.4611844096
2023-06-23,43,30,27.407994982400005
2023-06-24,4,0,-20.899309875199997
2023-06-25,1,0,-10.941856051200004
2023-06-26,40,26,70.0798002176
2023-06-27,49,25,41.390467072
2023-06-28,44,34,47.2498177024
2023-06-29,57,23,51.059574272
2023-06-30,46,15,49.130252288
2023-07-01,4,0,-29.560284160000002
2023-07-02,4,0,-16.255247769600008
