,containerd/containerd,moby/moby,canonical/lxd
2015-12-05,0.0,7.0,1
2015-12-06,0.0,4.200000000000001,0
2015-12-07,11.0,24.36,17
2015-12-08,9.8,15.512000000000002,11
2015-12-09,3.7199999999999998,60.7008,16
2015-12-10,6.111999999999999,-12.052863999999992,8
2015-12-11,4.694399999999999,-3.0472064000000003,16
2015-12-12,-3.340096000000001,-10.636792320000001,0
2015-12-13,-1.8383488000000012,-1.4939095040000048,0
2015-12-14,5.703508479999999,25.3162256384,13
2015-12-15,8.596988928,25.669226086400002,5
2015-12-16,6.423550361600001,22.049724313600006,24
2015-12-17,10.2178829312,-4.437040742399994,7
2015-12-18,6.2846113792,-0.8673000448000003,13
2015-12-19,-2.5756778496,-7.001212211199999,12
2015-12-20,-2.8116524032000014,-0.8798277632000033,1
2015-12-21,-1.756963840000001,13.4439604224,13
2015-12-22,0.6857000959999997,30.93421824,0
2015-12-23,-1.4489166847999992,5.034758963200005,2
2015-12-24,-0.9538028543999995,-13.438394060799997,2
2015-12-25,0.350827008000001,-12.0838449152,0
2015-12-26,-0.6338891775999989,-7.008698060800002,1
2015-12-27,-0.2970102783999996,-0.3481844736000017,1
2015-12-28,-0.1137963008,20.4470657024,0
2015-12-29,-0.06745344000000003,27.3762461696,0
2015-12-30,-0.05431142399999989,11.180779827200006,0
2015-12-31,-0.04536750079999994,-14.350878310399999,8
2016-01-01,-0.01692672000000001,-1.2361624576000008,0
2016-01-02,-0.01438771199999994,-7.727831552000001,0
2016-01-03,-0.012469350399999964,3.221519974399998,5
2016-01-04,2.0,23.7326815232,5
2016-01-05,3.6,31.797318144000002,0
2016-01-06,0.040000000000000036,9.400172851200004,6
2016-01-07,-0.6160000000000003,10.438607155200003,15
2016-01-08,-0.3392000000000002,24.8107708416,19
2016-01-09,-0.23347200000000012,-6.929866137599998,4
2016-01-10,-0.17660160000000008,-5.665183232,5
2016-01-11,0.85889536,3.9915613184000023,1
2016-01-12,1.6830888960000001,29.5063226368,5
2016-01-13,-0.5794162687999997,20.339168563200005,13
2016-01-14,-0.27226511359999994,35.2454619136,13
2016-01-15,-0.14206935040000004,-7.215486975999994,7
2016-01-16,1.907264,-16.6318518272,0
2016-01-17,-0.47150079999999994,-14.295551590400002,3
2016-01-18,-0.21778432000000017,10.451642470399996,2
2016-01-19,-0.14424115200000004,23.880117247999998,13
2016-01-20,0.8915552256000001,24.992737792000003,0
2016-01-21,4.7239892992,20.114748723200005,2
2016-01-22,8.8791424,4.771826790400006,8
2016-01-23,-1.48185344,-4.176065023999996,0
2016-01-24,-0.3023754240000007,9.0782774272,2
2016-01-25,5.0215252991999995,11.992310579200002,9
2016-01-26,0.18789119999999992,49.1874021376,25
2016-01-27,3.6639692799999994,21.89811025920001,6
2016-01-28,-1.8104453120000001,-20.626330931199995,1
2016-01-29,0.0027600895999997377,8.028604825599999,3
2016-01-30,-0.9039953919999995,-2.9073021952000033,2
2016-01-31,-0.5776527359999998,-13.346876620800003,1
2016-02-01,-0.3449549824000001,26.1890343936,1
2016-02-02,1.7316069376000003,26.932151808,5
2016-02-03,6.3862388736,25.203040972800004,5
2016-02-04,-0.6773060607999994,3.8991876096000055,9
2016-02-05,-0.9352734720000003,3.2814019584000036,3
2016-02-06,-0.4975877120000003,-18.146010112,0
2016-02-07,-0.3467413504000001,-10.349565030400004,0
2016-02-08,-0.25320960000000015,9.306739097599998,1
2016-02-09,-0.20239104000000008,19.4156205056,13
2016-02-10,-0.16769126399999995,15.149600256,16
2016-02-11,9.8574205952,30.816720691200004,19
2016-02-12,3.8983268352000007,9.824536371200004,5
2016-02-13,-2.0124693504000004,-21.4584870912,1
2016-02-14,-0.9600000000000009,-11.7866696704,1
2016-02-15,-0.6240000000000003,-0.3149958144000031,4
2016-02-16,2.54304,18.450612735999997,2
2016-02-17,1.0424959999999999,23.336157696,20
2016-02-18,-0.9318400000000002,17.8152915968,15
2016-02-19,2.4505625600000003,4.350666547200007,9
2016-02-20,-1.0078197759999994,-8.424336179199997,1
2016-02-21,0.5413758975999999,-8.219250892800002,6
2016-02-22,0.5436416,3.752961126399999,3
2016-02-23,3.52756224,18.580268441599998,11
2016-02-24,-1.0816245759999998,13.175183052800001,30
2016-02-25,9.4709301248,17.9868061696,11
2016-02-26,7.673145139200001,-1.6379760639999965,17
2016-02-27,-3.0235279360000002,-2.4086540287999973,8
2016-02-28,-1.456907571200001,-4.706363392,0
2016-02-29,7.070970367999999,39.9313399808,10
2016-03-01,2.7140760576000003,29.757880934400003,7
2016-03-02,-2.1696681984,10.439521484800004,16
2016-03-03,-1.2074326016000008,10.863724544000004,4
2016-03-04,-0.8219443199999998,0.690656563200001,1
2016-03-05,-0.6408586239999992,-16.8724685824,0
2016-03-06,-0.41580390399999984,-7.768991641600001,0
2016-03-07,2.76244224,4.7472986112,19
2016-03-08,0.20026470400000052,13.85487616,15
2016-03-09,1.3883066368000003,9.367788851200004,10
2016-03-10,-0.686346752,8.594702643200002,19
2016-03-11,6.6912,24.4502086656,12
2016-03-12,0.39379200000000014,-9.057534668799995,1
2016-03-13,-1.1140224000000005,-8.22109952,0
2016-03-14,2.3817190399999997,20.0736854016,0
2016-03-15,2.9678525440000003,22.5704059904,28
2016-03-16,1.6283987968,15.684477747200003,5
2016-03-17,8.7006816256,17.045790822400004,8
2016-03-18,1.2829166592,6.934684262400005,4
2016-03-19,-0.0895754240000004,-11.828992409599998,2
2016-03-20,-1.5802912768000004,-5.095667814400002,3
2016-03-21,9.0779579392,24.4561252352,8
2016-03-22,8.342083584000001,17.4761307136,6
2016-03-23,4.4806289408,13.300912947200004,17
2016-03-24,-0.35509493760000055,12.524873011200004,3
2016-03-25,7.6061503488,24.091699712,7
2016-03-26,-2.4650577919999996,-21.991692902399997,4
2016-03-27,-1.9766368256000009,-3.189643776000004,1
2016-03-28,6.715989299199999,29.1678199808,8
2016-03-29,3.4458905600000005,18.430389862400002,3
2016-03-30,1.3913815040000004,6.575872921600006,2
2016-03-31,4.8031312896000005,19.031505920000004,15
2016-04-01,0.3905860608,-19.5224594432,7
2016-04-02,-0.9560998912,-15.565547827200003,6
2016-04-03,-1.3661276160000002,-8.325719756800003,5
2016-04-04,4.168200089599999,6.7608330239999965,8
2016-04-05,2.3740707840000006,2.3941178367999996,7
2016-04-06,5.293002444800001,48.328596172800005,8
2016-04-07,3.7023236096,-0.6934280191999953,9
2016-04-08,-2.3418003456,19.564636672000002,12
2016-04-09,-1.2254553088000004,-2.609383935999997,3
2016-04-10,-0.7792837632000003,-5.56025344,3
2016-04-11,0.4408298495999998,2.197254451199999,3
2016-04-12,-0.6358630399999998,8.397161267199998,0
2016-04-13,1.5590425600000002,10.3009765376,5
2016-04-14,2.2998482944000003,19.2891137024,4
2016-04-15,1.0327882752000006,22.2255138816,0
2016-04-16,-0.8363521024,-15.152884633599996,0
2016-04-17,2.6083711999999997,-13.760124415999998,0
2016-04-18,5.13520128,15.2843449344,4
2016-04-19,-0.6390533119999999,12.0017130496,2
2016-04-20,1.0173188095999994,4.479490867199999,0
2016-04-21,4.0107868159999995,8.592713318400001,1
2016-04-22,7.4118367232,1.577948979200002,4
2016-04-23,-2.6102858751999998,-6.271959961599999,0
2016-04-24,-1.2510276608000008,-6.549547520000001,13
2016-04-25,-0.8162242560000004,25.1602668544,2
2016-04-26,15.3884013568,2.214271078400003,6
2016-04-27,-2.655025254399999,1.6659196928000028,6
2016-04-28,1.210262425599999,7.261491302400001,8
2016-04-29,1.3027822591999998,10.1968303104,4
2016-04-30,-1.6174361599999996,-7.637964287999999,0
2016-05-01,-0.9384001536000002,-3.7825590272000014,6
2016-05-02,3.4028031999999997,13.5928030208,1
2016-05-03,-1.26866432,5.5179327488,2
2016-05-04,1.2949754880000006,11.393659494400001,5
2016-05-05,-0.9179638783999995,4.002599628800002,2
2016-05-06,2.5991873536,12.182204211200002,1
2016-05-07,-0.8787151871999996,1.5017640960000023,2
2016-05-08,-0.42632325120000014,-9.0943880192,0
2016-05-09,7.73722112,10.674313113599998,6
2016-05-10,-1.7992084479999995,-0.2795337727999989,3
2016-05-11,-0.8003388416000005,8.6536896512,6
2016-05-12,0.5259381759999998,20.4566762496,0
2016-05-13,1.4554811392,-6.674246451199998,0
2016-05-14,-0.7274511359999999,3.873012428800001,2
2016-05-15,-0.4088384512000002,-7.235532492799999,0
2016-05-16,-0.26501376000000015,6.439367577599999,0
2016-05-17,0.7921623040000004,0.2796871680000006,5
2016-05-18,4.6287443968,7.4431162368,1
2016-05-19,-0.13778431999999996,4.493444710400002,3
2016-05-20,-0.6962411520000003,6.376678604800002,1
2016-05-21,-0.3948447744000001,1.5277193216000011,0
2016-05-22,-0.2664747008,1.0254731263999997,0
2016-05-23,0.8182911999999999,12.0813990912,1
2016-05-24,-0.34460672000000003,29.464232448,0
2016-05-25,1.800549888,32.956907724800004,6
2016-05-26,1.4506653696000003,-5.267381759999999,5
2016-05-27,0.32966553600000015,10.466000691200001,4
2016-05-28,-0.49400535040000015,-15.637223935999998,0
2016-05-29,-0.26362880000000016,-4.884880281600001,0
2016-05-30,-0.1831987200000001,-1.4586850304000016,0
2016-05-31,0.860082688,20.418410803199997,10
2016-06-01,-0.3127163904,9.668574003200003,17
2016-06-02,-0.163057664,16.916362854400003,13
2016-06-03,0.8813591552000002,27.394592256000003,11
2016-06-04,-0.27292641279999985,-10.162804223999995,0
2016-06-05,-0.11800535040000004,12.7889757184,13
2016-06-06,0.9315711999999999,29.9742321664,3
2016-06-07,0.74947328,21.231370137600003,4
2016-06-08,-0.31992371199999997,8.4099801088,3
2016-06-09,4.8391018496,6.825948672000003,4
2016-06-10,-1.0985267199999997,11.776392806399997,8
2016-06-11,-0.4735237120000003,-7.946246656,1
2016-06-12,-0.2984341504000002,-2.4416750592000014,0
2016-06-13,2.79464448,16.7445523456,8
2016-06-14,-0.7589944319999999,73.5557020672,2
2016-06-15,0.6309989375999998,7.683841331200007,1
2016-06-16,1.5588970495999999,28.028279091200005,11
2016-06-17,1.3472614400000003,10.024376627200006,0
2016-06-18,-0.7469547519999999,-11.913362841600005,0
2016-06-19,-0.35088640000000026,-7.875492864000002,0
2016-06-20,-0.23951616000000014,6.195216179199999,1
2016-06-21,-0.1818639359999999,21.284850380800002,4
2016-06-22,1.8537356288,-0.8113822719999959,10
2016-06-23,-0.48909875199999986,8.140350566400002,5
2016-06-24,-0.2350982144,13.497503334400001,2
2016-06-25,-0.14971412479999988,-20.1667336192,0
2016-06-26,-0.09213870079999995,-8.518254592,0
2016-06-27,1.948928,18.6390437888,3
2016-06-28,0.5591424,8.321059430399998,5
2016-06-29,0.6061465599999999,16.863698944,1
2016-06-30,0.595224576,16.001185587200006,2
2016-07-01,3.5798612992,6.773454848000004,2
2016-07-02,-1.012672,-5.4427912191999965,0
2016-07-03,-0.46799360000000034,8.4318737408,0
2016-07-04,0.6945817599999998,-3.9634308095999984,0
2016-07-05,5.573933056,11.0865728512,11
2016-07-06,-1.4588259327999997,1.8035217408000008,3
2016-07-07,-0.6534989824000004,15.6816735232,6
2016-07-08,-0.41616394240000015,7.405085696,8
2016-07-09,-0.2971561983999998,-14.037864550399998,0
2016-07-10,-0.22352220159999994,-8.1983387648,0
2016-07-11,-0.13949952000000007,19.5855826944,0
2016-07-12,-0.115948032,30.560589312,4
2016-07-13,0.9012043776000004,26.116329164800003,0
2016-07-14,1.7251838976000002,-6.094366207999997,0
2016-07-15,0.52,14.454682828800003,0
2016-07-16,-0.40800000000000014,-10.554478284799998,0
2016-07-17,-0.20960000000000015,-12.3549531136,0
2016-07-18,-0.14073600000000008,17.940319232,0
2016-07-19,-0.10510080000000005,31.4686239744,2
2016-07-20,-0.08332032000000004,19.317439283200002,9
2016-07-21,-0.06866995199999998,2.037886464000003,0
2016-07-22,-0.05817149439999986,14.864963584000002,8
2016-07-23,-0.03932641279999987,-10.2020184064,0
2016-07-24,-0.012469350399999964,4.264626176,0
2016-07-25,0.0,27.3065261056,1
2016-07-26,0.0,31.399395225600003,9
2016-07-27,0.0,2.5283426304000045,0
2016-07-28,0.0,-1.8109584383999966,2
2016-07-29,0.0,20.3746506752,0
2016-07-30,0.0,-18.7555749888,0
2016-07-31,0.0,-9.4635318272,0
2016-08-01,0.0,21.255839027199997,3
2016-08-02,1.0,19.8021986304,5
2016-08-03,0.8,12.103446528000003,8
2016-08-04,-0.28,-0.11216035839999705,7
2016-08-05,-0.1280000000000001,25.4968633344,7
2016-08-06,-0.08160000000000005,-18.777265561599997,0
2016-08-07,-0.05913600000000002,-14.058335539200002,4
2016-08-08,-0.04596480000000003,21.668947967999998,1
2016-08-09,-0.03735552000000002,3.467413606400001,0
2016-08-10,1.9686855680000002,21.9014496256,0
2016-08-11,-0.4268570623999998,20.460573184000005,5
2016-08-12,-0.1724693504000001,15.713908838400002,2
2016-08-13,-0.09600000000000007,-20.369574911999997,0
2016-08-14,-0.06720000000000002,-13.234175180800001,0
2016-08-15,0.948928,16.981340876799997,7
2016-08-16,-0.24085759999999998,32.6710111232,3
2016-08-17,-0.11385344000000008,8.799102464000004,3
2016-08-18,-0.07677542399999991,2.7896691712000035,2
2016-08-19,-0.05853870079999994,1.7877165056000024,2
2016-08-20,-0.025536000000000014,-9.764017766400002,2
2016-08-21,-0.02042880000000001,-8.217759129600001,0
2016-08-22,-0.01692672000000001,15.010239590399998,0
2016-08-23,-0.01438771199999994,14.901306163200001,2
2016-08-24,-0.012469350399999964,2.010299904,4
2016-08-25,0.0,23.4431118336,1
2016-08-26,7.0,18.581060608,3
2016-08-27,-1.3999999999999997,-18.206615449599997,0
2016-08-28,-0.5600000000000005,-4.9490028544,0
2016-08-29,-0.33600000000000024,8.850298060799998,0
2016-08-30,0.7647999999999999,46.7264877568,10
2016-08-31,-0.3787520000000001,16.691918745600006,3
2016-09-01,-0.22300160000000013,-3.090667827199997,2
2016-09-02,-0.1664870400000001,-4.070987263999996,2
2016-09-03,-0.13431398399999958,-12.3458998272,3
2016-09-04,-0.11282145279999976,-7.374399692800001,2
2016-09-05,-0.02042880000000001,8.995390566399998,2
2016-09-06,-0.01692672000000001,16.1650482176,0
2016-09-07,3.985612288,33.0493815808,13
2016-09-08,1.1875306496000002,9.793374208000003,14
2016-09-09,0.2799999999999998,6.0834545664,2
2016-09-10,-0.5520000000000003,-16.5495689216,0
2016-09-11,-0.3104000000000002,-11.204611891200003,2
2016-09-12,4.782656,29.766519091199996,6
2016-09-13,-1.1663872,14.326800588800001,8
2016-09-14,0.46589951999999957,11.307792998400004,9
2016-09-15,-0.551833088,-0.37701591039999727,44
2016-09-16,3.6564204544,8.586912256000002,37
2016-09-17,-1.0150064127999998,4.8488305664,14
2016-09-18,-0.46821335040000034,-7.994854092800001,13
2016-09-19,3.6978304,36.9359798272,14
2016-09-20,7.973232640000001,18.925911859200003,5
2016-09-21,-1.3014174719999998,4.5726511104000025,2
2016-09-22,1.7918970879999991,7.1697174528000005,36
2016-09-23,-1.3265762304000004,18.219193241600003,25
2016-09-24,-0.7500948480000001,-18.4529371136,0
2016-09-25,-0.5390166016000001,-12.426829721600003,0
2016-09-26,-0.37790208000000014,35.3201696768,8
2016-09-27,3.693071872,9.903263744,8
2016-09-28,1.9424200704000008,-9.474551603199998,5
2016-09-29,-1.0973920255999998,17.417264128000003,9
2016-09-30,1.5123675135999999,0.0965897216000009,3
2016-10-01,-0.7158080511999999,-9.298545561600001,11
2016-10-02,-0.3629440000000002,-5.195147673600001,3
2016-10-03,1.7456767999999998,13.7357974528,12
2016-10-04,0.40380671999999995,6.439498649600001,16
2016-10-05,0.48059699200000006,9.908023296000003,5
2016-10-06,4.4901018624,3.3670110208000033,7
2016-10-07,-1.2664614911999998,3.8962879488000013,4
2016-10-08,-0.5614474240000003,-10.532296806399998,0
2016-10-09,-0.36493230080000016,-5.178860748800002,4
2016-10-10,-0.2478182400000001,21.1220161536,1
2016-10-11,-0.19381094399999999,14.5213693952,15
2016-10-12,-0.15839713279999995,6.426196070400003,6
2016-10-13,-0.11149066239999994,5.220865536000002,1
2016-10-14,-0.08440791039999966,13.9118220288,15
2016-10-15,-0.062346751999999825,-7.152557875199999,0
2016-10-16,0.0,-7.9290742784,2
2016-10-17,0.0,32.4721939456,19
2016-10-18,0.0,23.518433894400005,13
2016-10-19,0.0,7.355929907200007,2
