,gogs/gogs,gitlabhq/gitlabhq,gitbucket/gitbucket
2014-06-15,0,-2.0411624221609355,6
2014-06-16,0,7.127874488093752,2
2014-06-17,1,12.24992955657969,0
2014-06-18,0,13.85580524496563,0
2014-06-19,1,7.50928570835469,2
2014-06-20,2,9.204868087764064,2
2014-06-21,3,-0.6076694967359355,0
2014-06-22,5,1.4749965391843785,2
2014-06-23,6,23.941985665645316,1
2014-06-24,6,41.119224281684374,1
2014-06-25,10,18.341383681354685,1
2014-06-26,1,28.992157957643748,1
2014-06-27,3,-1.9588951905843768,0
2014-06-28,12,-4.4474514383843715,3
2014-06-29,4,-2.9887933820140575,6
2014-06-30,2,19.787197275329696,5
2014-07-01,0,12.021963057700003,0
2014-07-02,1,17.9424591546125,0
2014-07-03,0,16.38175437924219,0
2014-07-04,9,16.399094249804687,0
2014-07-05,5,0.3010300961640624,4
2014-07-06,3,-3.0875015376796857,9
2014-07-07,2,6.933365482500003,0
2014-07-08,0,6.507569448656254,2
2014-07-09,0,14.394904405959377,0
2014-07-10,0,16.70366183933125,0
2014-07-11,0,13.10805048713125,0
2014-07-12,4,-3.8482922078328126,2
2014-07-13,0,0.826011169167189,10
2014-07-14,0,8.267969608570315,1
2014-07-15,1,13.781690204109378,0
2014-07-16,1,14.976977673785939,2
2014-07-17,0,13.449133368410937,0
2014-07-18,2,0.25628516032656234,0
2014-07-19,0,-0.5398919094843735,0
2014-07-20,1,0.19802529313906492,1
2014-07-21,1,10.604401898453128,0
2014-07-22,18,6.761070197235939,2
2014-07-23,4,18.736685721390625,3
2014-07-24,26,4.531589338893749,0
2014-07-25,24,9.3337770230875,2
2014-07-26,15,1.2325713373265623,3
2014-07-27,3,4.020173171325002,4
2014-07-28,4,13.086731451396876,6
2014-07-29,0,19.231253009990628,6
2014-07-30,1,17.152784231178124,1
2014-07-31,1,21.770840033848437,2
2014-08-01,5,3.9826671876203115,1
2014-08-02,1,-1.6701836864749988,1
2014-08-03,0,4.462467152506253,7
2014-08-04,4,9.530848243012503,4
2014-08-05,1,-0.8913793904499974,2
2014-08-06,2,11.962458629367191,0
2014-08-07,7,4.198525455881251,1
2014-08-08,2,-2.299086582910936,0
2014-08-09,3,4.6324675369250015,2
2014-08-10,3,1.548665177395314,1
2014-08-11,1,26.81650372381875,4
2014-08-12,0,3.4011154585609362,2
2014-08-13,1,29.4631563085375,7
2014-08-14,10,0.29990203895937206,5
2014-08-15,2,15.9700655483875,1
2014-08-16,2,-0.7977466827515625,1
2014-08-17,0,2.469255433156253,2
2014-08-18,0,11.722595863237503,0
2014-08-19,0,9.02437915420469,0
2014-08-20,1,15.936339845384376,1
2014-08-21,0,18.338812546998437,1
2014-08-22,0,12.666270137521874,2
2014-08-23,5,17.972032138773436,1
2014-08-24,3,0.3939917065203131,4
2014-08-25,7,11.878412729814064,1
2014-08-26,4,20.383015762601566,0
2014-08-27,2,21.321192054559376,0
2014-08-28,2,16.684219292271877,0
2014-08-29,8,24.70724055422344,0
2014-08-30,10,-0.1259587070562489,0
2014-08-31,29,0.8927909517953161,4
2014-09-01,4,31.786479435381253,1
2014-09-02,16,19.33557650708594,2
2014-09-03,9,11.241399822085938,0
2014-09-04,5,15.888216708231251,2
2014-09-05,8,9.778072735221878,0
2014-09-06,0,3.385654863740628,0
2014-09-07,5,-0.6531956229218716,0
2014-09-08,5,45.38903838845626,0
2014-09-09,7,19.310628913023436,1
2014-09-10,3,15.749285987101562,1
2014-09-11,0,18.268048056585936,0
2014-09-12,4,23.213433139810938,1
2014-09-13,4,-4.3659652059890615,1
2014-09-14,3,7.0698025190859415,3
2014-09-15,3,10.162425995665629,4
2014-09-16,12,3.999509540142192,0
2014-09-17,10,8.535918572368754,0
2014-09-18,3,10.704658875221877,0
2014-09-19,1,21.602985265584376,4
2014-09-20,3,3.4910424316843756,2
2014-09-21,5,4.730113816676564,0
2014-09-22,9,33.26216700425625,9
2014-09-23,15,18.59676551988594,8
2014-09-24,3,21.672258280371874,4
2014-09-25,6,29.233393363525,3
2014-09-26,9,19.1108348811,0
2014-09-27,4,-0.5714404308937482,3
2014-09-28,18,1.4387106624765664,4
2014-09-29,10,34.371661560587505,6
2014-09-30,3,39.62441561365,2
2014-10-01,5,23.683791060081248,0
2014-10-02,0,34.235915893965625,0
2014-10-03,3,24.238056348482814,2
2014-10-04,9,-3.35318172966406,2
2014-10-05,6,3.5729308034718805,15
2014-10-06,4,26.416122974190632,4
2014-10-07,1,23.64825056269063,1
2014-10-08,5,17.04623314991563,0
2014-10-09,4,6.507138861846876,1
2014-10-10,6,14.876877283443752,0
2014-10-11,7,-4.230926979774996,2
2014-10-12,5,7.817228147485942,3
2014-10-13,10,22.762711461429692,0
2014-10-14,6,24.23282568619219,0
2014-10-15,4,24.288733808417188,0
2014-10-16,0,6.8215323602968745,2
2014-10-17,0,10.247994282434377,0
2014-10-18,2,12.585324822970314,4
2014-10-19,6,0.5254509025156278,2
2014-10-20,2,23.77160023929219,0
2014-10-21,1,49.01330366744844,0
2014-10-22,2,11.649717956612498,0
2014-10-23,0,15.550938397239062,0
2014-10-24,3,12.95601544846875,0
2014-10-25,1,-2.518039926951558,0
2014-10-26,0,-2.765041428054682,0
2014-10-27,1,22.24568946806094,0
2014-10-28,2,20.45970543839844,0
2014-10-29,0,18.72339812868594,1
2014-10-30,1,30.554443397746873,0
2014-10-31,1,5.446074546687499,5
2014-11-01,2,-0.8364970543374985,0
2014-11-02,5,0.6067541040203159,7
2014-11-03,0,6.306190410626568,1
2014-11-04,10,7.137009615823442,1
2014-11-05,0,27.01568870121094,0
2014-11-06,1,5.149454959226563,1
2014-11-07,6,1.3827663655750007,1
2014-11-08,0,-0.6708770324812487,3
2014-11-09,0,1.2070651200062532,0
2014-11-10,2,7.474040446543753,1
2014-11-11,2,15.018012435215628,3
2014-11-12,1,14.051887434520314,0
2014-11-13,3,4.636494059171874,0
2014-11-14,3,11.286746037515625,0
2014-11-15,0,-0.9343167704374995,1
2014-11-16,2,0.10388266003906432,2
2014-11-17,10,4.502615127131252,1
2014-11-18,2,15.311132576501565,1
2014-11-19,6,4.173900569660939,0
2014-11-20,2,9.711981940623438,0
2014-11-21,4,1.4433287302640627,0
2014-11-22,1,-1.8371216200062486,10
2014-11-23,1,5.821497720965627,4
2014-11-24,7,12.498982028896876,1
2014-11-25,0,0.6540144930843752,0
2014-11-26,2,5.35737853976875,1
2014-11-27,2,5.225831410779688,3
2014-11-28,6,3.2794212410609385,0
2014-11-29,3,5.466684430006251,0
2014-11-30,7,8.38699279110625,0
2014-12-01,2,15.023269273890625,0
2014-12-02,6,24.116206723779687,0
2014-12-03,1,17.708699914199997,0
2014-12-04,2,26.54541706503281,1
2014-12-05,11,16.35469727238906,0
2014-12-06,0,-4.369781781579688,0
2014-12-07,5,3.69310912121094,0
2014-12-08,1,15.934451728342193,0
2014-12-09,1,-0.03343817037499619,0
2014-12-10,7,1.1170603504671908,0
2014-12-11,4,7.64700498643594,0
2014-12-12,1,7.4619794607250025,1
2014-12-13,2,-0.5269633487078109,0
2014-12-14,3,5.395805819943751,0
2014-12-15,2,22.31510267760469,0
2014-12-16,1,5.522594749951562,0
2014-12-17,6,11.244161139754688,0
2014-12-18,8,3.0197032502937495,0
2014-12-19,6,-0.3617567777999984,1
2014-12-20,1,15.264242364484376,0
2014-12-21,7,-0.891995075140624,2
2014-12-22,9,14.159907781318752,2
2014-12-23,0,22.114931578623438,0
2014-12-24,2,13.817532899496875,0
2014-12-25,0,13.001257992457813,0
2014-12-26,0,17.993731081403126,1
2014-12-27,6,4.463122897503125,2
2014-12-28,3,9.438417631162501,4
2014-12-29,6,41.35816942835781,3
2014-12-30,0,18.245790905428123,5
2014-12-31,7,-4.233061210965625,1
2015-01-01,0,2.1184786910703144,3
2015-01-02,11,-2.218190346912495,3
2015-01-03,2,1.7069509417953186,1
2015-01-04,0,-1.067641936681246,4
2015-01-05,3,6.507047114223441,1
2015-01-06,1,19.08021140007969,2
2015-01-07,0,11.694417592992188,6
2015-01-08,1,7.933038370570311,1
2015-01-09,2,-0.6928660794156261,3
2015-01-10,0,6.197155274268751,2
2015-01-11,0,17.985048849151564,0
2015-01-12,0,8.705645694340625,1
2015-01-13,0,26.938047584589064,0
2015-01-14,0,3.113153525134374,1
2015-01-15,1,45.49756071776094,0
2015-01-16,0,4.955997276289061,0
2015-01-17,5,12.09021017607344,7
2015-01-18,5,17.241535215803125,2
2015-01-19,0,19.765061689400003,0
2015-01-20,3,8.266925455593753,4
2015-01-21,0,16.1818126966,1
2015-01-22,8,25.79889290354688,1
2015-01-23,1,17.791952274446878,0
2015-01-24,0,12.909785608301565,2
2015-01-25,0,8.640393818303126,2
2015-01-26,1,16.267116789295315,0
2015-01-27,1,30.877284158818753,2
2015-01-28,0,19.291692795632812,0
2015-01-29,0,19.607695357418752,6
2015-01-30,2,18.55513244576094,2
2015-01-31,8,-5.378354094739059,2
2015-02-01,12,-2.8985124181593704,3
2015-02-02,3,9.185904848348443,0
2015-02-03,11,52.73079810116876,0
2015-02-04,6,21.25643515068281,1
2015-02-05,17,18.0325995053,0
2015-02-06,2,16.57728252690937,2
2015-02-07,13,10.916165299925002,5
2015-02-08,5,6.66217202733594,4
2015-02-09,13,13.507387529448442,1
2015-02-10,0,1.1711797887765663,0
2015-02-11,8,13.238672986943754,1
2015-02-12,10,29.667179736784377,0
2015-02-13,13,30.13699022481719,0
2015-02-14,4,-0.8051559990078134,4
2015-02-15,0,5.637161490407814,1
2015-02-16,7,16.191231393201566,1
2015-02-17,2,19.523848245287503,0
2015-02-18,9,30.86613151500938,0
2015-02-19,4,17.38260194101875,0
2015-02-20,3,48.775134224357814,4
2015-02-21,3,-0.25243755728437733,0
2015-02-22,13,6.076402218112504,1
2015-02-23,9,16.06755852962813,1
2015-02-24,2,69.56482455432813,0
2015-02-25,0,30.02773832190625,1
2015-02-26,0,15.997308123075,2
2015-02-27,2,6.52957689008125,13
2015-02-28,2,3.287743657028132,3
2015-03-01,9,-0.4294970741171795,16
2015-03-02,0,19.01396026223907,6
2015-03-03,0,39.78763646499063,10
2015-03-04,2,28.18307049932344,5
2015-03-05,0,8.946938936164063,0
2015-03-06,2,9.950524088870313,0
2015-03-07,1,13.769860363831253,0
2015-03-08,0,9.846535563054692,4
2015-03-09,2,22.278258833312506,3
2015-03-10,4,50.24380100671094,2
2015-03-11,1,9.860169528470312,0
2015-03-12,6,31.072751581070314,1
2015-03-13,7,21.056763859940624,1
2015-03-14,5,16.552163832389066,0
2015-03-15,3,7.078915130878128,5
2015-03-16,7,23.262401357832818,4
2015-03-17,1,16.31869853303907,0
2015-03-18,12,46.55918299890469,0
2015-03-19,6,40.70703049069063,0
2015-03-20,3,28.973873415973436,0
2015-03-21,3,14.349722391181249,0
2015-03-22,4,13.943985904082815,3
2015-03-23,5,30.761214928168755,15
2015-03-24,7,27.566518310793754,8
2015-03-25,10,15.228842300848441,6
2015-03-26,6,25.287325501845316,0
2015-03-27,1,21.78215921106407,5
2015-03-28,1,0.1257936805937545,9
2015-03-29,0,8.531984446223444,0
2015-03-30,0,15.008867245293755,1
2015-03-31,3,18.72664023461563,1
2015-04-01,0,6.287986712571877,0
2015-04-02,1,16.438840445081254,3
2015-04-03,0,22.08168172212188,6
2015-04-04,0,-1.6424642691546865,1
2015-04-05,1,-3.5953160777031226,5
2015-04-06,0,8.684277072493753,2
2015-04-07,0,11.15651769418438,1
2015-04-08,2,14.780054569406254,3
2015-04-09,0,8.2872988242,2
2015-04-10,0,13.709813847490626,0
2015-04-11,0,10.301345610323438,2
2015-04-12,0,8.485616091967188,0
2015-04-13,0,28.80755425610625,1
2015-04-14,0,65.81885708432813,0
2015-04-15,0,28.97076580738593,4
2015-04-16,6,7.872723362715622,0
2015-04-17,0,20.028038886915624,0
2015-04-18,5,7.86402305080313,0
2015-04-19,0,-3.980672380329681,2
2015-04-20,2,56.85377939080938,3
2015-04-21,0,24.84268458181875,2
2015-04-22,1,25.448388378490627,1
2015-04-23,0,30.53497383858906,2
2015-04-24,9,40.32117744358281,2
2015-04-25,0,28.09649883671719,1
2015-04-26,0,6.437641631295314,0
2015-04-27,0,23.670349689679693,1
2015-04-28,1,8.030825353475006,2
2015-04-29,0,9.245947442776568,5
2015-04-30,0,48.16498710499688,2
2015-05-01,0,-3.176878285081248,0
2015-05-02,0,4.255225505832816,5
2015-05-03,0,17.241870803645316,0
2015-05-04,0,10.77861081163438,0
2015-05-05,0,16.311629815940627,1
2015-05-06,0,50.94796924813594,4
2015-05-07,0,29.417751178674997,8
2015-05-08,1,25.54707865408125,1
2015-05-09,1,34.69077034746562,0
2015-05-10,0,-7.009281512871874,3
2015-05-11,0,25.45989418579688,0
2015-05-12,0,19.96163041470938,0
2015-05-13,0,18.95482332109688,1
2015-05-14,1,21.985884435370316,0
2015-05-15,0,17.710645153393756,1
2015-05-16,0,3.2486612473531284,2
2015-05-17,0,-3.0510854758937453,0
2015-05-18,0,11.539685793673442,2
2015-05-19,0,1.1858942176937548,0
2015-05-20,0,6.969612904964068,1
2015-05-21,0,15.01869483937344,1
2015-05-22,0,16.3605152253625,0
2015-05-23,0,-1.0600992864328127,0
2015-05-24,0,-2.5254807735546865,5
2015-05-25,0,19.426566842359378,6
2015-05-26,0,50.76373749344375,0
2015-05-27,0,29.74899995938281,1
2015-05-28,0,29.62254557466406,1
2015-05-29,0,27.14450937785937,0
2015-05-30,0,-7.049553444709375,0
2015-05-31,0,-2.83740125226562,15
2015-06-01,0,14.427754896142194,2
2015-06-02,0,26.475004116671883,1
2015-06-03,1,28.857725220151565,0
2015-06-04,1,11.85585543273125,2
2015-06-05,0,30.171114993342186,1
2015-06-06,0,-5.0662052206265615,0
2015-06-07,0,-4.146938519273434,2
2015-06-08,1,26.29208185143282,2
2015-06-09,1,18.999329389396877,1
2015-06-10,0,17.587317344618754,2
2015-06-11,0,21.481398437089062,0
2015-06-12,0,22.080332623945313,0
2015-06-13,0,23.83998939075469,0
2015-06-14,0,1.405266820175001,0
2015-06-15,0,19.469024053678126,0
2015-06-16,0,18.52484167504688,0
2015-06-17,0,18.137120412832815,0
2015-06-18,1,4.097487691028127,0
2015-06-19,0,32.454164070251565,0
2015-06-20,0,1.3505092295921894,0
2015-06-21,0,-3.559557131474997,0
2015-06-22,0,60.98142390979688,0
2015-06-23,0,33.5223526573375,2
2015-06-24,0,20.3007994417625,0
2015-06-25,0,17.2072601017625,0
2015-06-26,0,11.846464797731253,3
2015-06-27,0,-0.29072468943749463,15
2015-06-28,0,-2.6843825442046807,0
2015-06-29,1,9.66499153169688,0
2015-06-30,0,20.17508925946407,0
2015-07-01,0,27.937643537293752,0
2015-07-02,0,12.953820972287499,0
2015-07-03,3,4.857627147317187,3
2015-07-04,1,-3.9855732131953108,11
2015-07-05,2,0.5295538687234416,8
2015-07-06,2,21.96092365750313,0
2015-07-07,2,31.110375853225,0
2015-07-08,1,22.218337690907813,0
2015-07-09,7,25.019285355871872,0
2015-07-10,2,34.52835270651718,0
2015-07-11,1,1.3022631341609374,0
2015-07-12,0,-0.2042941641093723,0
2015-07-13,1,24.07906941345313,3
2015-07-14,9,17.360066461267195,0
2015-07-15,7,7.195641451090628,0
2015-07-16,0,9.17321705055469,1
2015-07-17,0,21.59528101675938,0
2015-07-18,0,7.6546749089953146,11
2015-07-19,2,1.6372296476359391,1
2015-07-20,2,12.83842622959844,0
2015-07-21,1,9.260472296632816,2
2015-07-22,0,22.337626703384377,2
2015-07-23,2,12.210421499970312,0
2015-07-24,28,13.629515769814063,0
2015-07-25,4,1.5779692998406256,2
2015-07-26,5,0.7388446373625026,0
2015-07-27,3,5.531501736439066,3
2015-07-28,10,28.513173750284377,4
2015-07-29,2,22.240963475221875,2
2015-07-30,4,22.71417921737656,0
2015-07-31,11,13.212042905299999,3
2015-08-01,4,-3.1331918548921873,0
2015-08-02,6,3.731233141259378,5
2015-08-03,4,6.069359425221879,2
2015-08-04,3,11.074722664481254,2
2015-08-05,16,21.616082077478126,6
2015-08-06,8,23.357218387464062,0
2015-08-07,5,18.645434213342185,0
2015-08-08,6,1.6618869516968742,5
2015-08-09,10,10.304974189535939,0
2015-08-10,22,24.251643912568753,0
2015-08-11,12,42.79406215510782,0
2015-08-12,12,5.154135688707811,1
2015-08-13,16,9.356604194106252,1
2015-08-14,9,15.906548624664065,1
2015-08-15,19,-1.3153004321312451,9
2015-08-16,5,-0.6071152494718706,5
2015-08-17,17,13.266896305029691,1
2015-08-18,12,13.38623596755938,3
2015-08-19,17,32.03730311549375,1
2015-08-20,10,36.08220480282188,3
2015-08-21,4,15.778224300548434,0
2015-08-22,0,-2.235908683867189,3
2015-08-23,0,1.8916428059328156,5
2015-08-24,9,9.65291829830938,0
2015-08-25,7,27.323144147892194,0
2015-08-26,6,37.441444198159374,3
2015-08-27,7,13.49015670832656,1
2015-08-28,16,-3.2958439016999996,0
2015-08-29,13,0.9832748841312533,2
2015-08-30,0,-2.0907219503890575,0
2015-08-31,5,9.819321523012505,0
2015-09-01,15,25.12740844433125,2
2015-09-02,12,15.320603262298437,1
2015-09-03,12,27.352498202964064,5
2015-09-04,2,18.17675686637656,1
2015-09-05,14,-5.455662336051563,0
2015-09-06,12,1.9014050310640647,3
2015-09-07,13,18.279241719304693,0
2015-09-08,3,22.966281646276567,0
2015-09-09,5,44.81394068013125,0
2015-09-10,8,36.98576678868125,0
2015-09-11,4,8.225591972781249,0
2015-09-12,9,-3.6105521060249988,0
2015-09-13,10,-4.349220454612496,1
2015-09-14,3,43.00866647617188,0
2015-09-15,2,73.03742449024219,2
2015-09-16,4,35.012332020323434,0
2015-09-17,8,32.91249453699844,0
2015-09-18,2,32.17592941375,0
2015-09-19,1,-7.587761274132809,2
2015-09-20,0,19.473584492842196,2
2015-09-21,4,42.784395164892196,6
2015-09-22,0,36.20062281378125,3
2015-09-23,1,35.40164771834688,6
2015-09-24,7,43.143716662890625,2
2015-09-25,16,15.43457268187344,0
2015-09-26,4,-0.3537928850031218,0
2015-09-27,1,-5.68223782559218,0
2015-09-28,1,8.434244416485948,3
2015-09-29,0,31.157759580784386,4
2015-09-30,0,26.08424152198438,0
2015-10-01,5,48.76286319962813,9
2015-10-02,14,21.28324671925312,6
2015-10-03,4,0.6612444828875006,4
2015-10-04,1,-1.6481491943609345,2
2015-10-05,3,44.91933876291095,4
2015-10-06,0,23.15391810076094,0
2015-10-07,0,36.33860922222031,0
2015-10-08,1,28.933416851690623,0
2015-10-09,7,8.984220141189065,0
2015-10-10,7,1.8862969882531289,0
2015-10-11,0,-2.237561893254682,0
2015-10-12,8,32.22221157136407,10
2015-10-13,7,33.598662618340626,6
2015-10-14,0,59.12199541225469,2
2015-10-15,0,47.92711486619844,1
2015-10-16,1,39.101509698825,1
2015-10-17,1,10.298081665603124,1
2015-10-18,4,23.050034798462505,4
2015-10-19,2,19.027442073129695,0
2015-10-20,2,10.433065736329695,0
2015-10-21,7,22.446543151831257,0
2015-10-22,3,36.028409710265635,0
2015-10-23,3,22.631617628420315,0
2015-10-24,7,-4.527618480917184,2
2015-10-25,4,-3.382472245676558,3
2015-10-26,1,12.263684995209381,1
2015-10-27,1,1.6833463506625073,2
2015-10-28,2,8.69570874419688,5
2015-10-29,5,26.61227337634844,0
2015-10-30,9,7.8455488212343765,2
2015-10-31,9,0.8797226619187501,4
2015-11-01,5,1.1755333742875012,3
2015-11-02,3,18.882020748825003,0
2015-11-03,12,40.430987959178125,1
2015-11-04,8,15.508393501331248,1
2015-11-05,3,20.389136328596873,0
2015-11-06,4,13.059756765349999,4
2015-11-07,1,2.570928073468753,2
2015-11-08,5,2.9624843044546907,6
2015-11-09,3,25.614342814007816,3
2015-11-10,1,38.73316010652813,3
2015-11-11,5,10.440326431557812,2
2015-11-12,9,22.001361762075,1
2015-11-13,8,12.674343027053126,0
2015-11-14,5,-2.630587520731247,5
2015-11-15,9,-2.729540938557808,1
2015-11-16,16,38.31983374735313,6
2015-11-17,7,46.86433159479532,6
2015-11-18,13,62.22549887127031,0
2015-11-19,13,48.175006371637494,0
2015-11-20,10,13.761862373665622,0
2015-11-21,7,12.457191830446877,0
2015-11-22,10,-3.1402445959796808,0
2015-11-23,2,15.197767670626572,0
2015-11-24,5,14.620601525073445,0
2015-11-25,7,27.510042772448443,1
2015-11-26,3,8.46629549148594,0
2015-11-27,3,1.0085860615109414,6
2015-11-28,4,-1.2239429205624965,0
2015-11-29,0,0.12727945397187979,1
2015-11-30,4,23.744944295381256,4
2015-12-01,15,24.853589617742188,0
2015-12-02,20,117.70460690091718,0
2015-12-03,24,66.77233047671405,1
2015-12-04,5,15.297128844278118,5
2015-12-05,12,-0.58787495793438,7
2015-12-06,3,-3.3038635705484296,1
2015-12-07,10,53.72077878834533,9
2015-12-08,6,118.28477157523594,3
2015-12-09,21,46.5909323428625,5
2015-12-10,9,18.866228545535936,6
2015-12-11,13,58.12681899954844,0
2015-12-12,7,-5.506631832681244,1
2015-12-13,8,-8.919590853035928,4
2015-12-14,8,41.086694169526574,1
2015-12-15,3,26.88622431513282,6
2015-12-16,5,50.80020906632814,2
2015-12-17,3,30.623171398832817,4
2015-12-18,6,14.063433459065628,0
2015-12-19,1,-4.826992703418746,1
2015-12-20,8,-4.950503058993742,0
2015-12-21,1,31.02284202912501,5
2015-12-22,1,40.450389848964065,1
2015-12-23,1,38.211076737946875,7
2015-12-24,3,63.40186661096719,2
2015-12-25,4,9.252437829385935,2
2015-12-26,0,-4.017619031935936,4
2015-12-27,4,-2.0191334492109334,1
2015-12-28,0,48.43209257059063,1
2015-12-29,0,14.263094130667193,2
2015-12-30,1,20.517217813257815,2
2015-12-31,1,21.547405367826563,0
2016-01-01,1,0.6218162006703167,11
2016-01-02,2,3.8358390972828174,21
2016-01-03,0,6.989686981631254,3
2016-01-04,1,41.245558796507815,4
2016-01-05,6,53.95140688627813,0
2016-01-06,8,23.889071258735935,4
2016-01-07,6,59.312062085985936,3
2016-01-08,2,42.10454661904062,0
2016-01-09,9,0.02059511858281482,1
2016-01-10,4,-1.1212736086781216,0
2016-01-11,7,49.7850402902547,0
2016-01-12,3,48.88410064015157,0
2016-01-13,3,77.0284275194297,4
2016-01-14,11,152.20818883277656,1
2016-01-15,2,15.550372731215617,0
2016-01-16,1,-10.631194817787502,14
2016-01-17,0,-2.5059371168781155,5
2016-01-18,2,48.145239100959394,2
2016-01-19,0,40.72015881212345,7
2016-01-20,3,79.83965247381563,1
2016-01-21,0,30.641224609489065,5
2016-01-22,0,37.27973665392656,5
2016-01-23,0,-5.02368929592812,2
2016-01-24,1,13.354790626167198,5
2016-01-25,8,33.947508116357824,2
2016-01-26,11,38.272429421535946,15
2016-01-27,11,29.009620964373443,1
2016-01-28,12,27.49145988514219,2
2016-01-29,6,18.873903871907817,1
2016-01-30,5,14.291191760212506,14
2016-01-31,16,-4.60782499150937,3
2016-02-01,14,24.02485059833282,1
2016-02-02,9,52.45222917755313,2
2016-02-03,1,42.010941593740625,13
2016-02-04,9,41.296690987649995,0
2016-02-05,15,43.80694377521875,1
2016-02-06,2,-6.899751775068751,4
2016-02-07,19,-0.3609556241515559,2
2016-02-08,2,24.27482452387657,1
2016-02-09,0,38.92636113618907,3
2016-02-10,4,17.791372203535943,0
2016-02-11,3,25.85591128106719,2
2016-02-12,15,22.73105178506875,1
2016-02-13,1,2.055922383521878,5
2016-02-14,6,-3.6455527033046833,3
2016-02-15,13,11.281586833710943,6
2016-02-16,5,26.724967276779694,3
2016-02-17,6,40.02260955145313,1
2016-02-18,7,43.945107771924995,0
2016-02-19,9,169.47671263024844,2
2016-02-20,15,39.84727157279374,5
2016-02-21,4,-14.862759388770318,8
2016-02-22,3,39.27012651735937,1
2016-02-23,5,32.423161940943764,1
2016-02-24,4,28.360529080976576,0
2016-02-25,6,0.7392779801671949,2
2016-02-26,5,19.792146840284385,5
2016-02-27,4,1.722992737084386,0
2016-02-28,2,-6.145496287667177,0
2016-02-29,5,54.94429272618907,0
2016-03-01,2,65.39029869786094,3
