,rust-lang/rust,nim-lang/Nim,golang/go
2010-09-16,16.0,1,14.0
2010-09-17,-1.6000000000000014,0,1.5999999999999988
2010-09-18,-0.7200000000000005,0,1.0699999999999994
2010-09-19,-0.45600000000000035,2,2.265999999999999
2010-09-20,0.6694000000000012,2,15.235225
2010-09-21,11.642132,1,2.9203779999999995
2010-09-22,6.5444078,0,15.420556574999999
2010-09-23,2.4540008599999994,0,9.329981214999998
2010-09-24,6.7242444917499995,0,26.31998825403125
2010-09-25,-1.6064483905749998,0,-2.493642804550001
2010-09-26,-0.8458630124999991,0,-2.567052722389062
2010-09-27,2.391378153750001,0,10.272753403381252
2010-09-28,4.2222442319843765,0,7.49287424039219
2010-09-29,-0.028550228723436932,0,11.422529058096877
2010-09-30,4.262496380443751,0,13.056288198554688
2010-10-01,1.0562988576500003,0,1.631408534451563
2010-10-02,0.2846953357312505,0,-2.4194807003843737
2010-10-03,-0.5404231077874997,0,-0.5520899995734352
2010-10-04,0.6794795987500006,0,1.9197233149281276
2010-10-05,1.6522558172031256,0,0.8837946063125022
2010-10-06,4.552162118564063,0,11.993542941912501
2010-10-07,2.232028168054687,0,11.042583389921875
2010-10-08,5.305747677385938,0,-0.34624967500312565
2010-10-09,7.992833665039062,0,-0.440560468153125
2010-10-10,0.5694259694124995,0,-0.9539199964296866
2010-10-11,1.0356121762140624,0,10.350696323234377
2010-10-12,10.183608981984376,0,14.390259903417189
2010-10-13,5.347847002682813,0,6.492446602610936
2010-10-14,6.3847318161,0,7.738655399474999
2010-10-15,0.24222200827343743,0,7.642789942829688
2010-10-16,-0.22779472695156144,0,-0.3537996552484368
2010-10-17,-0.9249410998562488,0,2.450021344412501
2010-10-18,8.358186921145315,0,12.532302538714063
2010-10-19,3.6511419226468753,0,4.593998804328126
2010-10-20,2.73710287800625,2,14.876563722604688
2010-10-21,13.827944085995313,0,14.008062954784375
2010-10-22,9.820849623123436,0,8.673224209520313
2010-10-23,5.665215607431249,7,-3.074279098015625
2010-10-24,-2.0755578805875006,0,-0.8203478613906232
2010-10-25,-1.2504566812859361,1,9.630235957865628
2010-10-26,4.088067401609377,1,11.864103371387502
2010-10-27,0.7760627895984393,1,5.286189824637501
2010-10-28,7.041448891507814,0,11.667847224732814
2010-10-29,-1.4480405603781246,0,4.159029580623438
2010-10-30,-0.8498646142265616,3,1.7046784882015635
2010-10-31,-0.5272414845562493,1,2.2384034358187512
2010-11-01,-0.3305343827874989,5,16.486423853234378
2010-11-02,1.7892734937500006,1,3.1614698567921877
2010-11-03,8.624674942421874,0,3.7811712448859383
2010-11-04,1.860119541289062,0,8.028306725371875
2010-11-05,7.1446557908031245,0,11.791156873743752
2010-11-06,7.6999841797125,0,1.2833385383875004
2010-11-07,-1.5636960000000002,2,-1.9140317298140617
2010-11-08,1.1336377250000003,0,4.767147230293752
2010-11-09,1.1892042450000009,0,3.484198203075002
2010-11-10,0.23663757021875131,0,7.514943973759377
2010-11-11,1.366459539037501,0,2.2365248691906254
2010-11-12,2.3451727056296883,0,6.574488957128126
2010-11-13,0.306355172017188,0,1.3011673074218755
2010-11-14,6.4754743375718755,0,-1.275375512565624
2010-11-15,-0.012042840323437609,0,-0.756668400143749
2010-11-16,0.40779296896875017,0,-0.5466034718437486
2010-11-17,-0.48686480235312485,0,1.5583525034562515
2010-11-18,0.6777063019125007,2,7.473869785179688
2010-11-19,3.664041670182813,0,3.8679014676140624
2010-11-20,4.36949032213125,0,-0.060423003018750254
2010-11-21,5.149800493126563,0,0.3097792406656249
2010-11-22,4.940704747604687,0,3.489769942392188
2010-11-23,5.809279272982812,0,1.2679294750000005
2010-11-24,2.6600913219484372,0,0.36277025750000036
2010-11-25,8.837300651214063,0,-0.5144755085312496
2010-11-26,8.280071339484374,0,0.6372585470531257
2010-11-27,0.013549339151562645,0,0.6264199058843756
2010-11-28,-1.3574384777218744,0,0.6867996780546879
2010-11-29,4.095807594226564,0,4.721717274448437
2010-11-30,4.837100582940627,0,9.323815990401563
2010-12-01,4.679141283675001,0,2.645895017574999
2010-12-02,6.615644192685938,0,7.9311927194125
2010-12-03,12.3891479722,0,3.482916188714062
2010-12-04,2.6625822019843746,0,-1.3400327717656246
2010-12-05,-1.7476107138906247,0,2.179811575698438
2010-12-06,-0.03723876132187409,0,12.102014728198439
2010-12-07,8.145915182421877,3,26.096811319885937
2010-12-08,3.454790581726564,0,25.14840595966406
2010-12-09,10.605095511690626,0,12.119597393828123
2010-12-10,7.949776070659375,0,0.7048585414656241
2010-12-11,8.85880506624375,0,-2.042485025401561
2010-12-12,1.6810492369187497,0,1.893636986070316
2010-12-13,7.319920178570313,1,16.052392409703128
2010-12-14,5.031252358234376,0,13.772296265689064
2010-12-15,11.084618699073438,0,10.352184498845313
2010-12-16,7.480390032098438,0,13.456181402790625
2010-12-17,2.5525373811328134,0,8.274249461442189
2010-12-18,4.018663680662501,0,-3.2597278044390614
2010-12-19,-1.8435026160312484,0,-1.9206133356953106
2010-12-20,5.848719266292189,0,0.6109901504015656
