,apache/superset,getredash/redash,metabase/metabase
2019-12-09,-0.43480089374999875,-0.28160663625,3.4946329599999997
2019-12-10,6.995497196171876,0.782881809484375,-0.19124838399999966
2019-12-11,2.463156399367188,5.524868187501562,10.1608476672
2019-12-12,1.6817804817984383,-1.0389621015453128,2.335696896000001
2019-12-13,0.9196591026171879,-0.09146380322812475,2.8286483455999996
2019-12-14,-0.8207855177937492,0.15708726030156273,6.853766451199999
2019-12-15,-0.5198961489296865,-0.7351952499999999,-2.9667286016000003
2019-12-16,3.633177512640626,0.5937351375000002,0.502968319999999
2019-12-17,4.300566849232813,0.41197480124999997,2.573125632
2019-12-18,2.1189603208390624,-0.6277839717656251,4.2573169663999995
2019-12-19,1.1959308139,-0.3453021000765627,4.7966642176
2019-12-20,3.355362258309375,0.7607221675874999,0.3832057856000004
2019-12-21,-0.7876126836390622,-0.4183001537484376,-1.9200977920000002
2019-12-22,0.5509829949281255,-0.18746124249843749,-1.11243776
2019-12-23,-0.4138600974999996,-0.1153215494828125,-0.7602087936
2019-12-24,-0.2931112708124992,4.925003509484375,-0.4986071040000001
2019-12-25,-0.23400908897187445,5.440819620001562,-0.4036594687999998
2019-12-26,-0.166197144226562,0.3381357242671874,0.6840228864000004
2019-12-27,-0.10482471863906219,-1.9514572737499993,0.5736897536000007
2019-12-28,-0.06823296963437482,-0.9481892167656245,-0.41044858879999957
2019-12-29,-0.04468910639374988,-0.6218221632328124,-0.1654080512
2019-12-30,-0.009568313015624975,4.5550664375,-0.08160000000000005
2019-12-31,2.9916011474640625,-0.8469131562500003,-0.05913600000000002
2020-01-01,-0.30000000000000027,-0.10692708757812497,-0.04596480000000003
2020-01-02,0.8649999999999999,-0.9384259047734378,-0.03735552000000002
2020-01-03,2.8145,-0.5080265429265627,1.9686855680000002
2020-01-04,0.5930124999999999,-0.2890139896984375,-0.4268570623999998
2020-01-05,-0.31185025000000005,-0.18628706249999996,-0.1724693504000001
2020-01-06,1.8093514625,1.85221251875,5.904
2020-01-07,0.6601146612500002,-0.7216217200781253,2.7328
2020-01-08,1.699120298453125,1.6872489433203124,3.6689279999999997
2020-01-09,-0.39389304135781245,0.2515398700015624,1.3511423999999996
2020-01-10,4.784163585734375,0.3960915867671876,11.57254656
2020-01-11,-0.6580934878328126,-0.5834404999999999,0.6036085760000001
2020-01-12,-0.34353064562343727,2.7086132750000003,-2.401655500800001
2020-01-13,3.7815182424640628,1.9029824524999999,12.64424448
2020-01-14,1.4401331527187502,1.63680209146875,9.238414848000001
2020-01-15,5.4908628394125,-1.5115824864656249,-3.4646549504
2020-01-16,3.102654458932812,1.3120209302187502,5.547685478399999
2020-01-17,0.11808381367812493,-1.05014906698125,2.818327552
2020-01-18,-0.6046335650781249,-0.5189509674984374,0.02554081280000009
2020-01-19,-0.4098508126796868,-0.34845857198281244,-2.3352236032
2020-01-20,-0.2785493099999992,3.7453304409531247,-1.3747618816000007
2020-01-21,1.7754377804375008,2.595307288754687,7.008207872
2020-01-22,3.6119409863250005,0.2450578850046874,9.604015718400001
2020-01-23,5.378255619334375,5.663335212801563,5.448916172800001
2020-01-24,5.0632399364718745,-2.7404034335312506,3.5655822336
2020-01-25,1.9315112768406244,-1.1606978264656245,-0.20166123520000045
2020-01-26,1.1357176474640625,0.29117055000000036,-2.317467238400001
2020-01-27,1.2792339750000004,-0.8095305450000001,1.6143295487999993
2020-01-28,3.3289890575000007,0.5010605629374999,0.41041663999999956
2020-01-29,6.15182851396875,0.3217788950062497,-1.4216335359999999
2020-01-30,2.772719540365625,-0.6639505027125001,0.05164257280000062
2020-01-31,1.9003879967625001,-0.33252409382500026,7.144304947200001
2020-02-01,0.03820839294062528,-0.21802725512968762,-2.0875262975999993
2020-02-02,2.314286028237501,-0.08884002375,-0.9308069888000002
2020-02-03,4.254864123860938,0.931122170734375,2.4533541887999997
2020-02-04,3.0376022963968756,-0.3558215494828126,5.028647424
2020-02-05,5.035112369115625,-0.13983399051562498,3.2690997248
2020-02-06,0.8149613262468751,0.9110398700015625,1.1707041791999997
2020-02-07,3.120828928935938,-0.35374591323281257,-1.5386014720000005
2020-02-08,1.0628861670593754,-0.13472024999999993,-0.8857790463999999
2020-02-09,-0.7592980218734369,10.9172191375,-0.6262572032
2020-02-10,0.5127541771671882,0.6408802262499993,1.5981670399999999
2020-02-11,0.5317315173140633,-0.4005969667656242,-0.7234754559999999
2020-02-12,1.5760542827578132,-1.7113642757328118,-0.42965432319999974
2020-02-13,-0.47157423073749966,0.09125522625000027,4.7064651776
2020-02-14,5.720608948753125,-0.9224494667656249,2.8272901120000005
2020-02-15,-0.7710375996343752,-0.5738789007328124,4.7115199487999995
2020-02-16,-0.3933357986749998,0.57940603875,-1.8008576000000003
2020-02-17,3.755713086178125,-0.6371972044218756,0.12614655999999935
2020-02-18,2.4290389657343754,2.614440789876562,1.221144576
2020-02-19,4.383144941948437,-0.06886794896250037,0.08917329919999994
2020-02-20,3.144492446432812,1.2987133997843752,2.2724351999999994
2020-02-21,-0.876509882571875,-0.929096966765625,6.92818176
2020-02-22,0.4936356219062503,-0.4268517757328123,-2.2021939199999996
2020-02-23,0.5312960847843756,1.7327194762500002,-1.0253044736000003
2020-02-24,8.6079054275,2.204235445734375,0.35706357759999996
2020-02-25,0.8246685966874998,-0.2631765969828126,4.385922048
2020-02-26,4.175420619559375,3.1528508509531252,3.5962541056
2020-02-27,0.9993078423140622,0.3416334960359373,0.29846302719999995
2020-02-28,-0.7775087772421869,-1.3047648467640625,-1.2646462464000003
2020-02-29,-0.4767268688937494,-0.6510518014656248,-0.7460457471999998
2020-03-01,-0.33166612176562416,5.582872615,-0.5118636031999999
2020-03-02,2.7339567931984385,-2.1111121172812504,5.68604928
2020-03-03,3.4852553753234377,2.1236817994875006,1.5477626880000002
2020-03-04,1.2884811948953125,1.5639822235359375,5.7101008896
2020-03-05,5.44767333735,-1.5709798277953126,-1.0961387519999999
2020-03-06,3.0728816112890622,0.24209141353750008,2.803277824
2020-03-07,2.125202044928125,-0.765839501465625,0.5050452991999999
2020-03-08,2.2037219625,0.5716081075000001,-1.2023808000000005
2020-03-09,2.2088623612500005,-0.6137636380937502,11.27280128
2020-03-10,4.200745750953126,1.6466226118531249,5.063955968
2020-03-11,3.988416222829688,0.20627777845312478,3.0137609215999994
2020-03-12,0.9072199863250003,-0.6618237524953126,3.2961640448
2020-03-13,5.164093844334375,-0.3134277634484374,1.3225623551999997
2020-03-14,-0.1455962435281246,-0.178982579265625,-1.2471056384000008
2020-03-15,-0.7459637254406243,0.8678563130171875,-1.5376864256000005
2020-03-16,2.509098602095313,0.607841308234375,3.9816942591999993
2020-03-17,3.340111459595313,2.5202211767671874,0.2337448960000006
2020-03-18,4.192806371064063,-0.11521070728125005,6.5753889792
2020-03-19,2.0273879547421876,-0.7577060432312499,-1.3948925951999995
2020-03-20,2.1581574212890624,-0.36696616323281234,0.6467219455999997
2020-03-21,-0.7938015294156248,-0.23298861249999994,-1.2081736704
2020-03-22,0.5122730342687507,-0.17156138624999998,-0.6942811136000001
2020-03-23,1.577600758714063,-0.13439682801562503,2.5281514495999997
2020-03-24,10.505772463453125,3.890387186251562,1.0380416000000003
2020-03-25,1.574725421579687,-1.2801708372796878,1.061963264
2020-03-26,11.973133398528125,-0.47662695646406233,0.09817528320000035
2020-03-27,4.090077959523437,-0.2515834132328124,4.2952040448
2020-03-28,-0.5970845091546875,-0.16065,-0.36105277439999983
2020-03-29,0.9576139711421878,-0.11888099999999999,-0.8524971008000004
2020-03-30,3.0904994069843763,0.90687655,0.5036902399999996
2020-03-31,-1.0410449248171862,0.6241709049999999,3.440589824
2020-04-01,1.319200600506251,-0.46850686706250017,0.8382542848000001
2020-04-02,4.2842758068078135,0.78116634706875,1.0336791551999998
2020-04-03,1.065807683189063,2.6003375,-0.9299888128000001
2020-04-04,2.249520317689063,-1.07488275,-0.5172706304
2020-04-05,-0.7086218707312499,0.5724988875000003,-0.36250726399999994
2020-04-06,3.600543736432813,1.43909936375,-0.22938327040000006
2020-04-07,6.3111962678656255,-0.8900417405156251,-0.17402419200000002
2020-04-08,0.9041861348562499,0.5885982575015626,5.8552687616000005
2020-04-09,7.22172061771875,-0.5615457744828125,1.6874937344000005
2020-04-10,0.7015372998499996,-0.287793788015625,0.8662858752
2020-04-11,2.079483522539063,-0.20343492602968763,-0.9529387008000003
2020-04-12,-0.8702929441187497,0.8535682615515624,-0.5056000000000003
2020-04-13,2.4487610698921887,1.6164884857343749,1.649984
2020-04-14,7.3019878491875,12.226382290735938,1.3336192
2020-04-15,7.742721906246875,-4.215624100215625,2.22608128
2020-04-16,1.413147561217187,-1.540039216765624,0.9660359680000004
2020-04-17,4.849994860803125,-0.8971286632328122,-0.9550326783999998
2020-04-18,-0.32475878506874967,-0.6048338624999999,0.5115445247999999
2020-04-19,2.144614818381251,0.5481177512500001,-0.5136683008
2020-04-20,3.1131880036421884,0.34355752323437494,3.7014809599999996
2020-04-21,5.028262128453126,0.30321859448593735,1.9770127360000003
2020-04-22,4.776064634517188,-0.6980641444187505,-1.0989518848
2020-04-23,0.6723369488218753,-0.38124687202656266,-0.5594912768000001
2020-04-24,7.043980948129688,2.87061725,0.6349877248000001
2020-04-25,-1.3826281694515625,2.0068363875,-0.44480942079999997
2020-04-26,-0.7835660669812492,-1.2869583862499998,-0.25271091200000007
2020-04-27,2.473523848417188,-0.5516148530156247,0.8105373695999999
2020-04-28,4.293462437829689,0.6525950962515625,3.6580689920000005
2020-04-29,7.052174509262501,1.4608916200015625,0.0014234624000004636
2020-04-30,7.654213514190625,1.1224132492671874,2.3741631487999997
2020-05-01,2.3772331887531246,-0.9962144087499999,1.07747328
2020-05-02,-0.278006959196875,0.526335528453125,1.1376762879999998
2020-05-03,0.11093939221250071,2.3825743600046874,-0.8726421504000001
2020-05-04,1.3270123487500012,0.7912033978015625,1.5190220799999996
2020-05-05,6.309329729703126,-0.09945949874999993,0.2576686079999999
2020-05-06,9.816124694814063,0.17098451073437515,1.3734946816
2020-05-07,3.220188666945312,0.24254085573593742,-0.7829748736
2020-05-08,3.5372158150718747,3.283813127503125,1.5944564736
2020-05-09,-1.3534896336359372,-1.580069687715625,-0.6807089151999999
2020-05-10,0.21181380559062613,-0.6686930130156248,-0.3473077248
2020-05-11,4.344614604448439,2.5697082764703123,3.7737070592
2020-05-12,1.0211302601828134,3.7948879405203124,5.046240256
2020-05-13,5.19429963256875,-2.01916267948125,2.3557481472
2020-05-14,2.8615155453265624,0.15495914625156282,6.4458976256
2020-05-15,0.9578733257765628,1.1767232750015624,-1.4011921408
2020-05-16,-0.7759065902578123,-1.0720635302953128,-1.3645194240000007
2020-05-17,3.520893478570313,-0.54227749043125,-0.8582699008000005
2020-05-18,4.272288680734375,-0.33243863374999993,-0.6092236800000004
2020-05-19,6.056808114885937,-0.2524617690468751,1.521285632
2020-05-20,10.748425383789062,2.7971448139734374,2.2071230464000005
2020-05-21,2.114943606834374,0.9665639350859372,0.9517904896000005
2020-05-22,0.5818667402218751,0.031208735734375104,0.08209418240000044
2020-05-23,-0.05260133617499951,-0.7338368467640624,-0.6853425151999999
2020-05-24,0.20825019742812634,3.6283456735343753,-0.3403413504000002
2020-05-25,1.3360731791875011,-1.42898575,0.7673343999999999
2020-05-26,4.3036710010281265,2.4105544125000002,28.62018816
2020-05-27,4.033859141210938,-0.27115379625000013,-4.025949183999999
2020-05-28,3.9369102160609377,-0.884475560296875,2.109615923199998
2020-05-29,-1.09935063749375,0.5061580530203125,4.331289804799999
2020-05-30,-0.5800337449249996,-0.6161544932312502,-1.9352624128000002
2020-05-31,-0.39017998933749926,3.6762642417671874,-1.840642150400001
2020-06-01,1.7101391294484385,-1.4225697045625003,-0.24443392000000075
2020-06-02,3.570602227682813,0.4053511633187502,0.8429998079999996
2020-06-03,5.3240821861,0.36569232595312495,-0.2580624383999983
2020-06-04,4.017695690992187,-0.6455578189640625,0.9484422144000009
2020-06-05,1.9848391722421872,-0.3159216869828124,1.1546068992000003
2020-06-06,-0.8528777626796875,-0.208662666765625,-0.8807234559999995
2020-06-07,0.5077339750000005,1.8407047417671876,-0.46277396479999994
2020-06-08,0.5396515575000007,-0.7165079795625002,2.7410103296
2020-06-09,2.5699452639687506,3.69342821081875,-0.7869419519999998
2020-06-10,9.390706552865625,-1.3538339905156251,0.6098989055999999
2020-06-11,2.6298776930124994,3.4702148700015627,-0.45803745279999997
2020-06-12,2.8962049809562496,-1.5110239132328127,3.7441017856
2020-06-13,-1.0269654642265627,-0.6272117249999997,-0.9783221247999997
2020-06-14,-0.5984275163578117,-0.3947955474999999,-0.43982510080000026
2020-06-15,0.582034453234376,2.71447311646875,4.73168384
2020-06-16,6.570014620698439,-1.1218769214656252,0.8020080640000002
2020-06-17,9.989844195917188,0.5283696829375001,1.0435212287999998
2020-06-18,2.338597477235937,3.39133725206875,2.1038970879999996
2020-06-19,0.7182009375781246,-1.4889943670625003,8.8958237696
2020-06-20,-0.9261229122062498,-0.6229944029312497,-2.588430848
2020-06-21,2.4091378273562514,-0.34800508749999987,-1.2142934016000009
2020-06-22,9.279837966250001,-0.24724207125,1.2426367999999994
2020-06-23,1.527201675734375,2.8102079872031247,1.0407424
2020-06-24,8.882210747604688,-0.05283096344843763,-0.001622016000000004
2020-06-25,5.283270279076563,4.293294188234375,2.2352177152
2020-06-26,6.356676727542188,-1.8605902802953127,-0.08056903679999983
2020-06-27,-0.7153730736750001,-0.7593211529312498,-0.7875571711999996
2020-06-28,-1.096174168821874,0.5731767500000001,-0.4742231039999999
2020-06-29,7.242067060953127,2.3996246625,0.7509529599999999
2020-06-30,0.6076018484859387,1.76624606625,0.6067343360000002
2020-07-01,3.974638985593751,3.542508263453125,-0.4374632447999999
2020-07-02,5.862051588485937,1.8149241747859373,4.7614646272
2020-07-03,0.5998217010312503,-0.14667474706093753,-0.1541592063999997
2020-07-04,2.025808831873438,-1.6183461786640623,-0.7109317632000002
2020-07-05,0.09289876669687547,-0.8267731112499996,0.6215658495999997
2020-07-06,4.359306302464064,-0.5708423755156249,6.54664448
2020-07-07,3.0508137908750004,0.5663043027203124,-0.6725944319999999
2020-07-08,5.018348984931251,1.3642692912546872,8.037462937599999
2020-07-09,7.8398680811000006,0.05247535647343715,5.6328682495999995
2020-07-10,7.425924866210938,-0.7388384807265627,1.2823987199999998
2020-07-11,-0.7636054450328129,-0.35024958646250004,-1.1815152640000006
2020-07-12,-0.07234840286874955,1.803287923534375,-1.4043336704000007
2020-07-13,3.1729555981265634,0.27711613749999997,5.076072448
2020-07-14,12.01589947238594,1.3947607512500002,0.09934274560000045
2020-07-15,5.060498945257812,0.09892787323437502,1.5668119552
2020-07-16,3.2549140830125,3.2858808794859375,7.5673762816000005
2020-07-17,3.4662200388937503,-0.5666465432312502,2.346938470400001
2020-07-18,-1.4435396987140616,-0.9496903882328123,0.7413516287999995
2020-07-19,0.12944501791093888,-0.5037984099999998,-1.7707099136000004
2020-07-20,4.307922136948439,-0.34714268228125,7.986104729599999
2020-07-21,3.9880795066515633,-0.2632824532312501,10.476709888
2020-07-22,4.864466834403125,-0.18713782051406258,8.1132891136
2020-07-23,6.714395682173437,1.8578464992687498,-3.271194316800001
2020-07-24,1.5059687359203124,-0.6960475540453128,1.6007825407999992
2020-07-25,-0.11789409025781228,-0.28021036969687496,-2.3575668735999997
2020-07-26,0.21354322857031316,-0.13258341323281247,-1.3925370880000003
2020-07-27,4.376652643234376,2.919675,3.0126450687999995
2020-07-28,7.044897526135938,0.04055949999999986,7.445381632
2020-07-29,9.615793144742188,-0.6615617249999999,3.255042150400001
2020-07-30,1.133081001726562,0.6785854525000001,1.4546039808000009
2020-07-31,6.684188029409375,0.48825906646874984,4.9218732032
2020-08-01,-1.6145352180843748,-0.561490076465625,-2.4825641984
2020-08-02,0.08660987062656367,-0.26406283749999987,-1.3150166016000007
2020-08-03,2.2539965031984384,-0.17981518374999997,0.12481791999999947
2020-08-04,9.151577624885938,0.8635298259531249,6.130191872
2020-08-05,5.427508536945313,2.5903719310359374,-1.0213943295999992
2020-08-06,3.432818047790625,-1.0608215494828126,-0.21725890559999983
2020-08-07,8.612053863057813,-0.4093339905156248,0.09954600960000004
2020-08-08,0.20561967576718754,-0.24812262999843748,0.26067261440000045
2020-08-09,-0.21607555403749923,0.8362088367671875,-0.6480662528
2020-08-10,5.134400723234376,-0.4124416125,2.6529356799999997
2020-08-11,5.7706164084171885,-0.19379986124999993,3.139560448
2020-08-12,3.534661875985938,-0.13224853801562503,0.7503251456000004
2020-08-13,2.6230486772812505,-0.10137606352968764,-0.028564684800000073
2020-08-14,2.7915137296703127,-0.07047048969843757,-0.7170125824000002
2020-08-15,-1.136864797835937,-0.023280862499999996,-0.43079178240000016
2020-08-16,0.29667932735937597,-0.018957273750000003,-0.3054874624000001
2020-08-17,4.437703966912501,1.984123283234375,7.7703632896
2020-08-18,3.098608333120313,-0.6135834132328126,-0.7772636159999995
2020-08-19,6.056545162425,3.79,0.01075886079999977
2020-08-20,1.7531811321703121,0.6809999999999998,0.24042045439999993
2020-08-21,3.0269284502578127,0.8996750000000002,-0.6361264128
2020-08-22,1.0172355752937503,-1.1074404999999998,0.6216426495999998
2020-08-23,-0.7851036688937494,-0.5362117249999998,-0.4705664000000001
2020-08-24,3.5035104057343758,-0.35612054749999994,2.70502144
2020-08-25,3.219250459885938,2.73535761646875,-0.8259932159999994
2020-08-26,3.116798574007813,-1.1089981464656251,-0.4250980351999999
2020-08-27,10.087263759996874,-0.4629831395624999,0.7866802176
2020-08-28,3.365154283201562,-0.30250163396250007,1.6519141376000002
2020-08-29,0.6582257978296873,-0.17940775999687514,1.4139959296
2020-08-30,0.00900291382500018,1.883672423534375,-0.6836741120000001
2020-08-31,2.261924959928126,-0.6698425875,-0.35284951040000023
2020-09-01,4.182107162937501,0.7331281787500001,-0.23189913599999995
2020-09-02,10.95356566529375,-0.4666301502968751,0.8238911488
2020-09-03,4.17689461654375,-0.22607523969843749,-0.30885632
2020-09-04,2.4187563904343747,1.8810595,-0.16909875200000005
2020-09-05,-1.3392410979734373,0.3132757749999999,-0.1230982143999999
2020-09-06,-0.7912443724609363,-0.5776347974999999,-0.08731412479999981
2020-09-07,1.4431668306625014,-0.27903429603124996,-0.05047470079999994
2020-09-08,0.3701330771671887,-0.18594910021562502,1.9795712
2020-09-09,8.460398447314063,-0.11547971676562505,-0.4169267199999999
2020-09-10,5.721975753632813,1.9101346117671876,-0.17438771200000008
2020-09-11,2.622604106475,-0.6611954100000001,12.8915306496
2020-09-12,1.8869376327218748,-0.26071070728124995,-1.6671999999999998
2020-09-13,-0.9414986851437497,-0.16204354323125003,-1.2910720000000009
2020-09-14,18.425962345000002,0.9060915867671875,0.25514239999999944
2020-09-15,9.670344315218749,-0.35944050000000005,1.2813465599999998
2020-09-16,16.6002021281625,-0.15156172499999992,1.125656576
2020-09-17,4.745332156573436,0.9025854525,2.0759508991999995
2020-09-18,6.383983813567188,-0.37191593353125013,2.86992384
2020-09-19,-2.4860145585640616,-0.16188707646562497,-1.4327029759999994
2020-09-20,-0.5313670866906224,-0.08278086249999997,-0.7791900672
2020-09-21,11.77806081364219,1.94088022625,4.5858743296
2020-09-22,11.775102960203126,-0.6455969667656252,1.6998932480000002
2020-09-23,13.250974966879689,1.7531357242671877,-0.23852861440000028
2020-09-24,8.889045639771874,0.26204272625,-0.8662094848000003
2020-09-25,2.0603027814421875,-0.606201716765625,1.4721912832
2020-09-26,2.838739600071876,-0.2970239132328124,0.22856110080000036
2020-09-27,-1.8810240315734357,-0.18638672499999995,-0.6222294016000001
2020-09-28,11.788627460734377,0.8624824525,3.652544
2020-09-29,8.762095630760939,1.59196459146875,-1.0583475199999997
2020-09-30,1.5525189948140632,-0.7933622364656251,-0.527108608
2020-10-01,9.184304888746876,-0.3202107072812499,-0.3101893632
2020-10-02,7.7674075594875,-0.20220604323125002,2.7988484096
2020-10-03,-0.24990152675937427,0.8763713367671875,0.2521538560000002
2020-10-04,-0.48437624025781156,0.6172786374999999,-0.5610416128000001
2020-10-05,2.902251048570314,-0.47051899875,3.6958237695999996
2020-10-06,10.815023972046877,0.781708735734375,0.9936491520000004
2020-10-07,3.985414051360938,-0.4449993467640626,8.1199145984
2020-10-08,2.3087925862921876,-0.20204957646562496,7.7611776
2020-10-09,3.6131254091843754,1.8874988875,2.9783910399999995
2020-10-10,1.6131630869484384,-0.6824006362500001,0.3385661439999992
2020-10-11,0.8767571023593761,-0.27455424051562494,-2.0469829632000005
2020-10-12,5.114464546912501,-0.1717409924984375,9.7851421696
2020-10-13,8.797951965401563,-0.11286568698281252,-0.07622348799999923
2020-10-14,12.26280335616875,-0.07531721676562504,7.830702694399999
2020-10-15,0.6209437939749991,1.9398548617671876,7.709123891200001
2020-10-16,5.445170613971875,0.3620854524999999,11.0674520064
2020-10-17,-1.6783675889718745,-0.5417534335312499,-5.003495936
2020-10-18,-1.0228011692265606,-0.25116682646562494,-2.4833040384000014
2020-10-19,4.270362513860939,-0.13982499999999998,9.370151628799999
2020-10-20,6.937599529334376,-0.099603,3.601771008000001
2020-10-21,7.521308719628125,-0.07628197499999999,4.7626500096
2020-10-22,19.254139916171873,-0.061195410000000006,17.6380889088
2020-10-23,5.939742751699999,-0.05071070728125009,12.917540864000001
2020-10-24,-0.43955849871718833,-0.04304354323125009,-5.7330745344
2020-10-25,-0.642998530251562,0.9864165867671875,-2.5873090560000023
2020-10-26,13.813772168750003,0.7,-2.4310835200000014
2020-10-27,13.618536502421875,-0.40499999999999997,7.257161728
2020-10-28,9.015337954445313,1.8355000000000001,-1.1690793983999992
2020-10-29,8.094872628821875,0.3003374999999999,2.8748685311999997
2020-10-30,8.175254212598439,-0.5798827499999999,4.638530764800001
2020-10-31,2.1928086246046887,-0.27700111249999987,-1.7709784063999985
2020-11-01,-1.117568182604686,-0.18206313624999998,-1.5652560896
2020-11-02,5.537447838162502,0.8655630094843749,3.1542117376
2020-11-03,3.2205614122296895,0.5942578950015625,2.5834525696
2020-11-04,10.318920961210939,0.5202211767671875,3.4021611520000006
2020-11-05,0.7582395569875002,0.48478929271874993,7.0938292224
2020-11-06,3.462867355146876,-0.54770604323125,7.237806899200001
2020-11-07,0.5406009351828129,-0.2479661632328124,-1.376531456
2020-11-08,-1.082490476723436,0.8473363875000001,-2.0855323648000006
2020-11-09,7.317082988054689,-0.41212088625000004,6.768028569599999
2020-11-10,11.702547575104688,0.807164896984375,1.510774272
2020-11-11,5.938847324670313,-0.4311982662484376,2.8615189504
2020-11-12,11.098861329882812,-0.1935799037484375,4.7664835584
2020-11-13,1.5929163242718745,-0.11868037999843753,9.33723904
2020-11-14,1.2942279848140632,-0.07702677573281252,-3.8286427135999994
2020-11-15,-0.3917447387109365,-0.04867752375,-1.883043328000001
2020-11-16,3.976800062428127,-0.03915757926562504,3.8190523391999993
2020-11-17,6.751271594625002,-0.032540686982812525,1.1330954240000004
2020-11-18,2.3686108780093758,-0.015876716765625045,3.3086271488000003
2020-11-19,2.645889561657813,-0.013583413232812524,9.0345513984
2020-11-20,2.7971310380093755,1.0,-3.278181375999999
2020-11-21,0.8662148137203132,-0.30000000000000004,-1.6084179968
