,balderdashy/sails,expressjs/express,hapijs/hapi
2012-03-20,2.75,0,-0.029161287500000466
2012-03-21,-3.5,0,0.38999937374999993
2012-03-22,0.765625,0,1.5101899472031248
2012-03-23,-1.734375,0,4.464448610845313
2012-03-24,-0.759765625,12,0.17145356636093756
2012-03-25,-0.5078125,0,4.445964932428125
2012-03-26,-0.38006591796875,0,14.14205297125
2012-03-27,-0.30108642578125,2,3.000583474109374
2012-03-28,-0.1173858642578125,0,-1.5413219570890628
2012-03-29,-0.0867767333984375,7,-0.8778938705515623
2012-03-30,-0.02618408203125,2,1.370812777682814
2012-03-31,-0.021820068359375,0,-0.6866067788999985
2012-04-01,0.0,0,-0.47504499444531145
2012-04-02,4.0,15,3.6545440761359385
2012-04-03,-2.0,4,0.31768756083593797
2012-04-04,-0.5,2,-0.4860578531171872
2012-04-05,-0.25,2,-0.22731828767968743
2012-04-06,-0.15625,0,-0.13333739249999965
2012-04-07,-0.109375,0,-0.10426612603124966
2012-04-08,-0.08203125,0,-0.08556250507187474
2012-04-09,-0.064453125,0,-0.05753679749999983
2012-04-10,-0.0523681640625,2,-0.04936694831249987
2012-04-11,-0.04364013671875,14,-0.04316372315937489
2012-04-12,0.0,1,-0.008398852535937478
2012-04-13,4.0,3,0.0
2012-04-14,-1.0,0,0.0
2012-04-15,11.0,8,0.0
2012-04-16,-4.375,10,0.0
2012-04-17,-1.71875,0,2.0
2012-04-18,-1.6484375,10,-0.20000000000000018
2012-04-19,-0.828125,5,0.9099999999999999
2012-04-20,-0.5537109375,2,-0.15700000000000014
2012-04-21,-0.4083251953125,0,-0.08632499999999987
2012-04-22,0.681549072265625,2,-0.06073349999999991
2012-04-23,3.2792510986328125,0,-0.04698652499999985
2012-04-24,-2.2982177734375,1,-0.03830414249999988
2012-04-25,-0.597412109375,11,4.96770136146875
2012-04-26,-0.2999725341796875,34,3.4721085986781244
2012-04-27,-0.18359375,5,-0.6345683130156254
2012-04-28,-0.1298828125,1,-0.3308988525359377
2012-04-29,-0.09814453125,3,-0.2173124999999997
2012-04-30,-0.077545166015625,1,0.8367662500000006
2012-05-01,-0.0632781982421875,2,0.7697229375000003
2012-05-02,-0.04364013671875,5,-0.2531165312499998
2012-05-03,0.0,6,-0.1657163500781248
2012-05-04,0.0,3,-0.12943001474218724
2012-05-05,0.0,1,-0.0703746601437498
2012-05-06,0.0,0,-0.02927876249999991
2012-05-07,14.0,7,-0.024255708749999928
2012-05-08,-7.0,0,16.979337990734376
2012-05-09,-1.75,2,7.282032834448436
2012-05-10,1.125,2,14.32660114746406
2012-05-11,-0.546875,3,19.510499999999997
2012-05-12,0.8671875,2,-2.5277625000000015
2012-05-13,-1.537109375,0,-2.0059472499999997
2012-05-14,15.3837890625,1,11.628595037500002
2012-05-15,-6.40203857421875,0,1.6520060512500025
2012-05-16,1.700775146484375,0,19.16667221248438
2012-05-17,2.142578125,1,-3.3625754752515626
2012-05-18,-4.45831298828125,0,-1.813518511073436
2012-05-19,-1.645263671875,0,-1.2466459731687487
2012-05-20,-0.9902191162109375,0,-0.8638287313062472
2012-05-21,-0.691741943359375,1,-0.5437167037859357
2012-05-22,-0.50830078125,0,-0.4451651167031237
2012-05-23,-0.40435791015625,0,1.6195740437203137
2012-05-24,-0.1839599609375,0,0.5654700165281255
2012-05-25,3.8668975830078125,0,-0.3663759032546872
2012-05-26,-2.065460205078125,0,-0.10200000000000008
2012-05-27,-0.5,2,-0.06982499999999987
2012-05-28,18.75,0,-0.05289599999999982
2012-05-29,-7.65625,0,1.9575592250000002
2012-05-30,-0.484375,7,6.764650595
2012-05-31,-0.01953125,0,0.1797696777187494
2012-06-01,-1.806640625,4,2.5016339819124997
2012-06-02,5.2874755859375,0,-0.5942238525359378
2012-06-03,-4.41766357421875,1,-0.3403709999999995
2012-06-04,-1.48388671875,1,0.7546962250000004
2012-06-05,-0.901092529296875,0,-0.2924257299999995
2012-06-06,-0.6441192626953125,9,-0.20330476228124955
2012-06-07,-0.32135009765625,2,1.8371443700687504
2012-06-08,-0.2316741943359375,4,-0.3223038695171873
2012-06-09,-0.1586151123046875,0,-0.14322054158281242
2012-06-10,-0.1025543212890625,1,-0.09535857010781243
2012-06-11,-0.0763702392578125,1,-0.05241869624999981
2012-06-12,0.0,0,-0.04180181301562487
2012-06-13,0.0,0,-0.0347228775359374
2012-06-14,0.0,3,-0.022187392499999934
2012-06-15,0.0,10,-0.01913662603124995
2012-06-16,0.0,0,-0.016797705071874957
2012-06-17,0.0,3,0.0
2012-06-18,0.0,13,0.0
2012-06-19,1.0,0,0.0
2012-06-20,-0.5,0,0.0
2012-06-21,-0.125,2,0.0
2012-06-22,-0.0625,3,1.0
2012-06-23,-0.0390625,0,-0.10000000000000009
2012-06-24,-0.02734375,0,-0.04500000000000003
2012-06-25,3.9794921875,2,-0.028500000000000022
2012-06-26,-1.01611328125,1,-0.020662499999999924
2012-06-27,-1.013092041015625,5,-0.016116749999999947
2012-06-28,-0.3859100341796875,0,-0.01316201249999996
2012-06-29,-0.21875,1,-0.011093696249999967
2012-06-30,-0.1484375,1,-0.009568313015624975
2012-07-01,-0.109375,0,-0.008398852535937478
2012-07-02,-0.0849609375,2,0.0
2012-07-03,-0.0684814453125,6,0.0
2012-07-04,-0.056732177734375,3,0.0
2012-07-05,-0.0109100341796875,2,0.0
2012-07-06,0.0,8,0.0
2012-07-07,0.0,0,0.0
2012-07-08,1.0,0,0.0
2012-07-09,-0.5,0,0.0
2012-07-10,-0.125,0,2.0
2012-07-11,-0.0625,1,-0.20000000000000018
2012-07-12,-0.0390625,2,-0.09000000000000007
2012-07-13,-0.02734375,4,-0.057000000000000044
2012-07-14,-0.0205078125,0,-0.04132499999999985
2012-07-15,-0.01611328125,0,-0.032233499999999894
2012-07-16,-0.013092041015625,2,-0.02632402499999992
2012-07-17,-0.0109100341796875,1,-0.022187392499999934
2012-07-18,0.0,3,7.9808633739687505
2012-07-19,0.0,0,0.18320229492812434
2012-07-20,0.0,0,4.54
2012-07-21,0.0,1,-0.7730000000000006
2012-07-22,0.0,0,-0.4187999999999996
2012-07-23,0.0,1,0.7079035000000005
2012-07-24,4.0,12,6.67527465
2012-07-25,-2.0,1,5.0725046675
2012-07-26,-0.5,2,-0.0969502628750003
2012-07-27,-0.25,0,3.277609885446875
2012-07-28,4.84375,0,-0.8329946676140623
2012-07-29,2.390625,0,-0.5004485251796867
2012-07-30,3.79296875,0,0.6654092162500006
2012-07-31,4.498046875,0,3.6350369882343756
2012-08-01,-5.9351806640625,4,3.335431766354688
2012-08-02,4.06182861328125,0,6.211556407904688
2012-08-03,0.9248046875,2,0.8810012867687496
2012-08-04,-3.97607421875,0,-0.7744388545984375
2012-08-05,4.464324951171875,0,-0.4833744226437496
2012-08-06,3.0357513427734375,0,-0.32984624624999914
2012-08-07,-3.9005889892578125,1,-0.2607333980156242
2012-08-08,-2.2039642333984375,0,-0.21541447709843686
2012-08-09,-1.0942840576171875,4,-0.1758485609562495
2012-08-10,2.34088134765625,1,-0.12276099375312469
2012-08-11,-0.98443603515625,1,-0.0779285937828123
2012-08-12,1.8028717041015625,0,-0.016797705071874957
2012-08-13,1.97564697265625,0,0.0
2012-08-14,-1.7279052734375,5,9.0
2012-08-15,1.6019439697265625,0,-0.9000000000000008
2012-08-16,-2.0919647216796875,2,9.594999999999999
2012-08-17,-0.74462890625,0,-1.256500000000001
2012-08-18,0.547149658203125,0,0.36403750000000035
2012-08-19,0.1792755126953125,0,2.46994925
2012-08-20,1.1578216552734375,0,19.3299168875
2012-08-21,-1.3502349853515625,0,1.575489233749999
2012-08-22,0.543365478515625,1,12.376102557859374
2012-08-23,-0.7415924072265625,0,-2.4146308853234384
2012-08-24,-0.2837066650390625,0,-1.3144453926562485
2012-08-25,-0.15380859375,0,-0.9385532591093735
2012-08-26,-0.109283447265625,0,-0.6598316517656229
2012-08-27,-0.0835723876953125,0,-0.5372602665828109
2012-08-28,-0.0576019287109375,3,-0.44520577792031124
2012-08-29,-0.037933349609375,6,1.638437949718751
2012-08-30,-0.013092041015625,3,2.6324482076375
2012-08-31,-0.0109100341796875,1,18.492416064496876
2012-09-01,0.0,0,-2.092000000000002
2012-09-02,1.0,0,-0.9818250000000006
2012-09-03,5.5,5,-0.6357210000000001
2012-09-04,-3.125,2,1.5327382250000017
2012-09-05,-0.8125,0,-0.5678916799999989
2012-09-06,4.5859375,0,0.6075040477187508
2012-09-07,0.23828125,0,16.58671712713125
2012-09-08,-0.3095703125,0,1.0066804950953117
2012-09-09,3.17333984375,0,4.714688301817187
2012-09-10,7.757415771484375,0,34.733513475
2012-09-11,-2.5933685302734375,0,13.6549333575
2012-09-12,-4.015655517578125,0,8.040729111468748
2012-09-13,-1.57958984375,2,-1.459970863821876
2012-09-14,1.028778076171875,0,7.668802313234378
2012-09-15,-1.6856231689453125,0,11.33255866244844
2012-09-16,-0.7244415283203125,0,4.84306844034219
2012-09-17,0.5284423828125,0,7.331378274298439
2012-09-18,2.1588592529296875,3,3.2496584337218763
2012-09-19,-1.8520660400390625,1,3.637520794425002
2012-09-20,-0.52215576171875,0,11.034258880665627
2012-09-21,-0.2587890625,0,14.5083130060375
2012-09-22,-0.17071533203125,0,-2.114231182728125
2012-09-23,6.875640869140625,0,-1.894490102578124
2012-09-24,2.42236328125,0,12.721147522871878
2012-09-25,-1.936431884765625,2,9.70231154705625
2012-09-26,1.7623138427734375,5,1.4962860065468755
2012-09-27,-0.9311676025390625,1,6.169107992940625
2012-09-28,4.94921875,0,3.0121889668312507
2012-09-29,-4.3857421875,0,-1.730524600482811
2012-09-30,-1.44677734375,0,-1.065667981126561
2012-10-01,-0.854339599609375,0,27.306078249964063
2012-10-02,-0.5973052978515625,0,-0.3519752872187505
2012-10-03,10.611480712890625,0,0.9773416733093754
2012-10-04,0.250030517578125,0,8.47338088500625
2012-10-05,3.4423828125,2,24.03533960448125
2012-10-06,-5.55096435546875,4,3.2362111146343744
2012-10-07,14.118942260742188,0,5.3241316373203125
2012-10-08,-2.03515625,0,3.5389152175000005
2012-10-09,-6.2021484375,2,6.801427609312502
2012-10-10,-1.39404296875,16,6.609552976196877
2012-10-11,-0.967254638671875,0,4.738831965845313
2012-10-12,-0.6634063720703125,0,-0.11585887776406123
2012-10-13,-1.377227783203125,0,1.4301203624843768
2012-10-14,1.2847900390625,0,-1.3735832520437479
2012-10-15,0.548828125,1,13.19795298812344
2012-10-16,-1.603118896484375,1,4.01745567286875
2012-10-17,-0.5153350830078125,0,1.3472937138937504
2012-10-18,2.747161865234375,0,4.716965361285938
2012-10-19,-0.6729278564453125,3,13.600483706067187
2012-10-20,-0.9947052001953125,0,0.6836808174671871
2012-10-21,-0.3966522216796875,0,-1.5344588191187496
2012-10-22,-0.23809814453125,0,6.005694369892188
2012-10-23,-0.169097900390625,2,10.567857402781252
2012-10-24,18.889312744140625,0,1.8940142726531253
2012-10-25,-9.56884765625,0,3.4690593307375
2012-10-26,1.569610595703125,2,9.544864583048438
2012-10-27,-3.2333221435546875,2,3.9730338508000007
2012-10-28,-1.2530975341796875,0,-1.760372814585937
2012-10-29,11.23046875,0,3.9879239186421884
2012-10-30,1.4541015625,0,3.7683781538906262
2012-10-31,-5.91552734375,0,12.689944178560939
2012-11-01,-2.080780029296875,0,10.79648939875625
2012-11-02,-1.2404937744140625,2,8.541747791028126
2012-11-03,-0.6929931640625,0,-1.4817041333515633
2012-11-04,-0.50848388671875,3,0.4490339315109386
2012-11-05,-0.357421875,1,22.77558134103438
2012-11-06,1.7139892578125,0,2.757116528671875
2012-11-07,-1.23565673828125,0,24.64879951224219
2012-11-08,23.6627197265625,8,-2.176392583648439
2012-11-09,-8.125,0,-2.4912981759562483
2012-11-10,-5.078125,0,-1.622131247389061
2012-11-11,-0.0546875,0,-1.1516193834109338
2012-11-12,6.771484375,0,1.1507664864328153
2012-11-13,-5.5947265625,4,7.099392767553127
2012-11-14,12.12225341796875,0,3.525163837293751
2012-11-15,-8.131195068359375,0,14.7520750408625
2012-11-16,-2.534912109375,0,8.659769355498437
2012-11-17,6.523681640625,0,0.8231687949281241
2012-11-18,0.19268798828125,0,1.490429475
2012-11-19,-3.05401611328125,0,6.712832757500001
2012-11-20,0.9482421875,1,16.320648241468753
2012-11-21,7.4262237548828125,6,1.1558233595531249
2012-11-22,-6.03485107421875,0,-1.9856514128656246
2012-11-23,-0.930084228515625,0,4.736745782820313
2012-11-24,1.4990234375,0,7.472740790003127
2012-11-25,5.696533203125,0,-1.8024210056921866
2012-11-26,9.058685302734375,0,20.979965708345315
2012-11-27,-1.5476226806640625,0,5.065447355767187
2012-11-28,-3.1058502197265625,0,4.64354176043125
2012-11-29,10.171310424804688,0,11.899524577290624
2012-11-30,-8.764862060546875,0,18.38380929985625
2012-12-01,-2.819244384765625,0,-1.6066216443437504
2012-12-02,-1.6497955322265625,0,2.7563562926437513
2012-12-03,14.864486694335938,0,14.984460659676564
2012-12-04,-8.82769775390625,0,10.967066456156251
2012-12-05,-2.579833984375,0,2.7894779413343755
2012-12-06,-1.3412322998046875,4,7.584070978603126
2012-12-07,-0.8410186767578125,0,11.44711375377969
2012-12-08,-0.590240478515625,0,-0.9907757138312485
2012-12-09,0.671875,0,-1.9393447230359357
2012-12-10,-0.7578125,0,3.770174218600002
2012-12-11,2.66552734375,0,0.5536180935546899
2012-12-12,-1.737060546875,0,-0.1668786778296858
2012-12-13,10.5859375,0,0.16506754890312614
2012-12-14,-2.71484375,1,4.366975482128126
2012-12-15,-2.0126953125,0,-0.9355410500781245
2012-12-16,-0.66064453125,0,-0.5089266240343745
2012-12-17,-1.316802978515625,0,14.722130538678126
2012-12-18,2.3352813720703125,0,12.297379779921874
2012-12-19,5.051544189453125,3,-2.2409703474609386
2012-12-20,12.787094116210938,0,1.8392302231624995
2012-12-21,-8.802703857421875,0,0.9176268531984384
2012-12-22,-3.3755950927734375,0,-0.9222666676140608
2012-12-23,34.39509582519531,0,2.3594410498203136
2012-12-24,-2.0034942626953125,0,1.2303388812500011
2012-12-25,-13.706710815429688,1,2.276488307265626
2012-12-26,9.096954345703125,0,-0.8071587077578121
2012-12-27,-2.8875579833984375,0,3.5688234507468755
2012-12-28,-3.2134857177734375,2,-0.626067581546875
2012-12-29,8.848312377929688,1,-0.3580402211390621
2012-12-30,13.576004028320312,0,-0.2387530688218747
2012-12-31,-12.9014892578125,0,4.826971630953126
2013-01-01,-1.000091552734375,0,-0.6420812723890625
2013-01-02,10.601638793945312,0,6.67684930588125
2013-01-03,5.59063720703125,2,6.087928657392187
2013-01-04,-10.615478515625,0,6.843414247937499
2013-01-05,7.4239959716796875,2,1.5713208398562493
2013-01-06,-3.5252685546875,1,-1.0699475625
2013-01-07,25.286376953125,0,6.32407676875
2013-01-08,-14.037368774414062,0,48.79640709742188
2013-01-09,14.6431884765625,1,1.282294276070309
2013-01-10,-11.503280639648438,0,6.552219585140623
2013-01-11,-6.493896484375,1,-3.1386432663609387
2013-01-12,-2.237457275390625,0,-0.9640618106265586
2013-01-13,3.4594268798828125,2,-1.5235048468343715
2013-01-14,9.378326416015625,1,16.87460469364219
2013-01-15,0.1294403076171875,0,4.296535408890626
2013-01-16,23.529342651367188,0,2.7228538827171884
