,rust-lang/rust,JuliaLang/julia,python/cpython
2022-12-02,87,3,1.9511820019781267
2022-12-03,75,4,2.2227947690859393
2022-12-04,54,1,4.451989839259378
2022-12-05,53,5,13.37247808261094
2022-12-06,106,3,8.511292417464063
2022-12-07,60,14,5.540812412020312
2022-12-08,59,0,10.785183953671876
2022-12-09,83,4,10.37655029045
2022-12-10,60,5,5.231144580329688
2022-12-11,68,5,0.5660547227937505
2022-12-12,68,6,10.169760630512501
2022-12-13,110,6,-0.4623748191999981
2022-12-14,112,5,4.308592286289064
2022-12-15,88,3,4.292820404229689
2022-12-16,70,3,9.335606709259377
2022-12-17,79,0,5.862465240329688
2022-12-18,53,1,0.0008346741578129091
2022-12-19,53,2,0.6504803606656258
2022-12-20,91,10,6.916836218704689
2022-12-21,59,12,8.444958641037502
2022-12-22,74,9,8.127189101834375
2022-12-23,60,3,13.913311747940625
2022-12-24,42,3,13.1967483466125
2022-12-25,44,2,-1.158004299520313
2022-12-26,22,3,1.042396561181251
2022-12-27,67,16,1.4059284738968767
2022-12-28,110,14,17.58363070330313
2022-12-29,67,18,1.0959038870562505
2022-12-30,52,2,0.997516004484376
2022-12-31,54,3,4.427257551390626
2023-01-01,39,4,7.3609141711750015
2023-01-02,87,6,4.129346357143751
2023-01-03,66,6,5.368683529631251
2023-01-04,80,7,5.283844974595313
2023-01-05,56,10,7.240481672595314
2023-01-06,62,8,7.006369636004688
2023-01-07,53,3,5.006841360809375
2023-01-08,37,5,11.119623473048438
2023-01-09,172,7,9.53451605264375
2023-01-10,52,32,4.381697237832813
2023-01-11,133,6,6.786326457425
2023-01-12,131,9,4.717498712389063
2023-01-13,106,12,2.9011481113578137
2023-01-14,131,4,6.179994973785939
2023-01-15,49,1,1.0319901848171888
2023-01-16,65,9,5.499373270545314
2023-01-17,100,7,1.3007514245953136
2023-01-18,72,9,4.693874474709377
2023-01-19,76,11,3.5862057788578134
2023-01-20,84,4,14.648179804817188
2023-01-21,83,1,6.5943261096703125
2023-01-22,54,10,5.821218806945312
2023-01-23,100,2,4.925949329415625
2023-01-24,50,8,11.067888337532814
2023-01-25,64,3,4.493300353201564
2023-01-26,81,5,6.856482133048438
2023-01-27,151,3,2.746736567206251
2023-01-28,77,8,3.113843612820314
2023-01-29,57,1,-0.7370353652156234
2023-01-30,91,5,6.832822036801565
2023-01-31,95,3,10.393615599853126
2023-02-01,72,9,7.848309726795312
2023-02-02,73,8,2.788937147173437
2023-02-03,80,12,7.2603979213578125
2023-02-04,30,3,4.021054268348438
2023-02-05,61,17,7.246248375992188
2023-02-06,65,7,9.010763704304688
2023-02-07,72,14,14.707763913339063
2023-02-08,52,9,12.920716648525
2023-02-09,84,8,9.668441045662501
2023-02-10,89,23,6.8125163183125
2023-02-11,53,2,-0.8826761198203115
2023-02-12,56,5,1.9972902953328147
2023-02-13,90,20,4.216226696393752
2023-02-14,139,11,5.16683109775469
2023-02-15,86,6,5.1098534983390635
2023-02-16,95,13,9.127404822389064
2023-02-17,75,6,7.8010273027218755
2023-02-18,98,1,1.7844583443765627
2023-02-19,73,1,8.352573238609375
2023-02-20,93,3,7.981128027865625
2023-02-21,91,7,6.791295500512501
2023-02-22,83,2,4.781373182425001
2023-02-23,66,3,9.959487057389063
2023-02-24,42,5,6.533079076576564
2023-02-25,79,5,5.649304581948439
2023-02-26,82,3,1.7984928850781259
2023-02-27,64,3,6.264059134700002
2023-02-28,79,7,8.040987490734377
2023-03-01,126,12,3.809945883750001
2023-03-02,66,7,3.1162656685671886
2023-03-03,93,41,2.3364819098109386
2023-03-04,80,5,7.540142332428126
2023-03-05,84,7,8.190550438051563
2023-03-06,75,18,2.9551532326500003
2023-03-07,60,7,6.33021529823125
2023-03-08,98,22,11.14432430955625
2023-03-09,97,7,4.5963093152968755
2023-03-10,104,7,3.9614524222062504
2023-03-11,75,1,7.156885344007813
2023-03-12,78,0,1.9364962477156258
2023-03-13,76,1,11.337807365770313
2023-03-14,87,2,9.6350219270625
2023-03-15,87,6,10.463444094445313
2023-03-16,86,10,13.213592411759375
2023-03-17,88,6,1.7787369359234377
2023-03-18,47,1,2.6833390879046886
2023-03-19,59,1,4.004997620143752
2023-03-20,70,7,6.076357123864065
2023-03-21,92,12,14.964105503153126
2023-03-22,91,4,14.006288659595313
2023-03-23,79,9,11.633957747865626
2023-03-24,75,17,3.604942865032812
2023-03-25,63,3,5.343639738096876
2023-03-26,61,2,-2.4294413552578105
2023-03-27,84,2,5.444669826726566
2023-03-28,81,10,1.146324581909377
2023-03-29,99,7,6.491007584696877
2023-03-30,105,11,4.172584654373439
2023-03-31,50,10,10.34060533790469
2023-04-01,33,5,-0.15451529914843753
2023-04-02,34,3,5.647877190623438
2023-04-03,105,4,6.4307582684625
2023-04-04,115,7,9.277794120140626
2023-04-05,91,17,12.850555448201563
2023-04-06,112,3,10.273879610767187
2023-04-07,70,7,9.14933367161875
2023-04-08,48,3,5.151744148596875
2023-04-09,85,11,13.499403419787502
2023-04-10,64,15,4.87032864631875
2023-04-11,101,9,12.339732931873439
2023-04-12,108,6,6.815345130290625
2023-04-13,99,17,7.099391725620314
2023-04-14,104,5,9.210540687757813
2023-04-15,47,2,0.1027818908453142
2023-04-16,111,0,-0.03350422455624802
2023-04-17,90,14,4.4487439139625025
2023-04-18,60,7,6.306428786550002
2023-04-19,83,8,10.164338896978126
2023-04-20,104,14,-1.3112222806953122
2023-04-21,94,5,2.623509451984376
2023-04-22,101,9,10.692586104703127
2023-04-23,70,2,8.983965363021875
2023-04-24,90,9,37.81574503886094
2023-04-25,93,7,6.743331946834372
2023-04-26,101,10,15.100857013159374
2023-04-27,109,13,15.753559177275
2023-04-28,92,8,6.486542271553127
2023-04-29,95,3,2.2413014029015645
2023-04-30,56,0,4.9520851749187536
2023-05-01,64,3,18.08930207639688
2023-05-02,150,10,10.96105500897969
2023-05-03,68,10,18.100946413625003
2023-05-04,67,31,23.615259259771875
2023-05-05,120,19,15.667706307754688
2023-05-06,118,11,6.919523978609375
2023-05-07,64,2,13.845724661510939
2023-05-08,83,13,8.571044071909377
2023-05-09,70,7,13.938723387634377
2023-05-10,67,12,8.58309998401094
2023-05-11,72,10,13.03066256811719
2023-05-12,74,17,15.799686708521877
2023-05-13,63,6,1.4769142256656265
2023-05-14,57,2,2.7947976455578147
2023-05-15,79,16,10.345069609037504
2023-05-16,72,8,16.92540514015
2023-05-17,54,16,7.148303019001563
2023-05-18,102,4,12.681423998900001
2023-05-19,39,6,15.396994595767188
2023-05-20,62,5,9.964051244076563
2023-05-21,44,5,16.2763222311875
2023-05-22,64,5,18.805354455440625
2023-05-23,75,4,10.209107253081251
2023-05-24,75,4,25.666332547970313
2023-05-25,105,3,11.329809628609375
2023-05-26,119,8,18.08439871010469
2023-05-27,46,2,3.664645664628126
2023-05-28,51,0,-0.0992610429015599
2023-05-29,66,4,3.9431996029343788
2023-05-30,72,8,15.16496368117188
2023-05-31,80,13,16.321088846439064
2023-06-01,100,6,14.858447947742189
2023-06-02,105,6,9.68965547640625
2023-06-03,61,2,-1.8250852587203115
2023-06-04,53,2,1.509351202032815
2023-06-05,116,5,10.967642476364066
2023-06-06,67,8,26.304006366246877
2023-06-07,73,8,19.431066735467187
2023-06-08,76,4,9.072022490290625
2023-06-09,66,8,15.829009729484376
2023-06-10,72,2,-2.491100272901561
2023-06-11,62,1,12.185512740965628
2023-06-12,108,4,5.582935629115627
2023-06-13,84,11,12.933526529403128
2023-06-14,102,8,26.36665695457969
2023-06-15,78,8,7.789570766582813
