,getredash/redash,metabase/metabase,apache/superset
2019-10-02,2.0,10.0,2
2019-10-03,0.7999999999999998,2.999999999999999,0
2019-10-04,-0.19000000000000017,2.1499999999999995,6
2019-10-05,0.8979999999999999,0.23499999999999943,0
2019-10-06,5.830175,-0.5556249999999995,3
2019-10-07,1.3021039999999995,8.6256825,0
2019-10-08,-0.5409407750000003,5.813425375,1
2019-10-09,-0.317011905,8.6624022375,1
2019-10-10,2.7726779277187505,0.2328392973437492,3
2019-10-11,1.5224464694125004,-1.2041673786718745,2
2019-10-12,-0.46569812378593733,-0.7380822954406241,1
2019-10-13,-0.27795451551562483,-0.5296652331234359,0
2019-10-14,0.7930163768703129,-0.4028687062859362,0
2019-10-15,4.740795008753126,6.672375684109376,2
2019-10-16,1.3664827574281246,0.020171148567187602,1
2019-10-17,2.48689488625,0.4083375095921876,3
2019-10-18,-0.6040548315468752,-0.44762515139062503,1
2019-10-19,1.6442375663609379,0.7650647949281255,0
2019-10-20,-0.43736846757187475,-0.2619797499999997,0
2019-10-21,-0.2611247587499995,5.826086662500001,3
2019-10-22,1.8032889307343754,-0.7354346362500002,2
2019-10-23,2.640761152385938,1.6181036001406253,4
2019-10-24,4.483354522539063,-0.46657072701718755,3
2019-10-25,0.2361733308812496,-0.24510417805156204,3
2019-10-26,-0.4992089501078125,-0.1731930487859372,1
2019-10-27,0.6991423739687502,-0.12986538801562458,0
2019-10-28,2.6767155199281256,0.8928054699640628,5
2019-10-29,0.49208032000000024,-0.18373390309374987,2
2019-10-30,0.6021554727187501,2.882419492284375,5
2019-10-31,0.6347043621312503,7.6523633739687495,5
2019-11-01,-0.33573606893593716,-0.9724602050718757,1
2019-11-02,0.7927626618046878,-0.46161675000000024,2
2019-11-03,-0.22425783628593732,-0.3031495124999999,0
2019-11-04,-0.13779066426562475,2.7752560537500006,7
2019-11-05,0.8940237496671877,-0.4779883505156247,7
2019-11-06,0.8203169206265626,1.7180239587140629,3
2019-11-07,1.8098223881984374,3.597045490953125,2
2019-11-08,-0.30462917805156264,7.346269438267187,2
2019-11-09,-0.15865504878593745,-0.15254107028750052,0
2019-11-10,0.8966524369843751,-0.6548110375000002,2
2019-11-11,3.8209973849640626,0.5788354112500003,0
2019-11-12,-0.5014892087500002,1.586704035953126,8
2019-11-13,3.744513965734375,1.505371499892188,5
2019-11-14,3.425182941948437,-0.5034242610312498,2
2019-11-15,-0.7063022285671876,0.6753549603656255,9
2019-11-16,-0.38842671757187497,1.6643226394812505,1
2019-11-17,-0.2603917462499996,-0.40847964580312474,0
2019-11-18,0.7989399019843757,2.8034499262140624,3
2019-11-19,-0.2637871545984371,3.564257769484375,7
2019-11-20,1.8243817548562504,-0.6421646210671876,13
2019-11-21,0.6888519629375001,1.653170156396875,3
2019-11-22,-0.2825311622062499,-0.4302029263218749,3
2019-11-23,-0.15171216014374994,-0.2527559555156245,2
2019-11-24,4.917012987500001,-0.18848851606718714,1
2019-11-25,0.43601030374999983,3.8559481561781253,2
2019-11-26,1.6229909119843748,0.49468677595312494,3
2019-11-27,5.5687517424640625,2.6302061653296875,8
2019-11-28,-0.8520428222812502,-0.5147828026437502,2
2019-11-29,-0.4546122680874998,-0.26528662603124975,1
2019-11-30,-0.3026506650359372,-0.18742720507187471,0
2019-12-01,-0.22483899374999922,-0.13075229999999957,0
2019-12-02,0.8180402136718755,6.8941129525000004,5
2019-12-03,0.7472779568046879,4.2111470141875,13
2019-12-04,3.7609023439328126,0.10855518809062459,15
2019-12-05,2.452292416834375,1.438396208417187,6
2019-12-06,-0.5795556152156252,3.4426659423921877,5
2019-12-07,-0.28577925000000004,-0.7346297499999996,0
