,twbs/bootstrap,ant-design/ant-design,mui/material-ui
2017-07-21,0,5,0.3735873535999996
2017-07-22,0,10,4.7434288127999995
2017-07-23,0,2,4.0813119488
2017-07-24,0,10,6.834239999999999
2017-07-25,0,10,-0.9445504000000007
2017-07-26,0,2,1.0841139199999994
2017-07-27,2,5,1.195946496
2017-07-28,3,6,0.31959080959999997
2017-07-29,0,7,12.6161900544
2017-07-30,8,10,-0.6525564927999996
2017-07-31,4,8,0.6522515455999995
2017-08-01,0,9,6.0447466496
2017-08-02,0,6,3.2414618624000004
2017-08-03,0,7,1.3979564031999994
2017-08-04,8,13,-0.24183582720000008
2017-08-05,0,2,3.2821480447999996
2017-08-06,0,5,-2.0963212287999995
2017-08-07,5,29,4.7844393984
2017-08-08,6,10,1.0520982528
2017-08-09,8,12,2.3651427328
2017-08-10,1,10,2.2496744448
2017-08-11,78,20,2.2660356096000003
2017-08-12,4,5,3.2706975743999998
2017-08-13,19,1,-1.9424580608
2017-08-14,8,10,-1.0537374720000006
2017-08-15,23,18,4.304634368
2017-08-16,2,15,3.4624546816000006
2017-08-17,5,14,0.22793902080000006
2017-08-18,4,11,13.6827208704
2017-08-19,1,4,0.23993815040000088
2017-08-20,16,2,3.4865040383999992
2017-08-21,4,8,-2.5993707520000005
2017-08-22,11,3,-0.41384960000000093
2017-08-23,3,14,4.7971302399999995
2017-08-24,1,7,5.941685248000001
2017-08-25,6,9,1.2920458239999997
2017-08-26,3,0,1.8073659392000003
2017-08-27,1,16,-2.0772874239999997
2017-08-28,4,0,3.9093515264
2017-08-29,7,13,1.2549963776
2017-08-30,3,10,7.484077568
2017-08-31,6,7,7.3019314176000005
2017-09-01,3,9,0.6286601216000003
2017-09-02,7,0,2.5145074687999998
2017-09-03,3,5,-2.3885802496000004
2017-09-04,14,8,5.646378598399999
2017-09-05,2,13,1.66366208
2017-09-06,14,24,1.9077176319999998
2017-09-07,4,3,3.9984401408
2017-09-08,3,25,6.6268478464000005
2017-09-09,1,2,2.947970048
2017-09-10,11,6,6.2906384384
2017-09-11,5,12,2.7217070079999997
2017-09-12,6,7,5.0862479359999995
2017-09-13,6,8,8.7214600192
2017-09-14,1,1,1.8235362304000002
2017-09-15,4,21,0.6134590463999992
2017-09-16,0,11,3.2322589695999997
2017-09-17,8,4,5.1110482944
2017-09-18,0,12,7.7506717696
2017-09-19,0,6,-0.9947257856
2017-09-20,1,6,7.316644761599999
2017-09-21,0,14,2.3543011328000008
2017-09-22,0,19,4.8558738431999995
2017-09-23,1,13,7.6609463296
2017-09-24,2,0,10.9630577664
2017-09-25,2,34,4.8416418816
2017-09-26,21,4,3.3368962047999995
2017-09-27,12,15,0.8339460095999991
2017-09-28,2,7,8.6488281088
2017-09-29,8,8,2.5258096640000005
2017-09-30,2,4,5.1932962815999995
2017-10-01,18,2,13.9755035648
2017-10-02,12,0,0.12744386560000098
2017-10-03,46,2,0.8178928639999992
2017-10-04,36,0,5.605273599999999
2017-10-05,5,0,2.1595603968
2017-10-06,5,5,0.6414064639999997
2017-10-07,0,2,5.1963789312
2017-10-08,6,4,4.7178913792
2017-10-09,8,21,4.561668710400001
2017-10-10,6,18,8.5091166208
2017-10-11,1,16,0.7833880575999999
2017-10-12,1,13,4.807800319999999
2017-10-13,3,2,5.5212242944
2017-10-14,1,4,-0.7186991104000002
2017-10-15,3,1,8.3577447424
2017-10-16,7,14,4.1361041408000006
2017-10-17,5,17,3.3491908608
2017-10-18,17,15,0.5809046528000001
2017-10-19,40,14,2.2689482751999996
2017-10-20,12,9,0.403228672
2017-10-21,0,2,5.8637708288
2017-10-22,31,5,8.101836390399999
2017-10-23,17,12,5.271767756800001
2017-10-24,2,15,10.2550532096
2017-10-25,6,8,9.2362723328
2017-10-26,1,16,6.7833556991999995
2017-10-27,3,10,6.888677478399999
2017-10-28,2,9,15.802135552
2017-10-29,15,2,-1.0864668672000004
2017-10-30,12,2,12.086932684799999
2017-10-31,14,20,11.612738457599999
2017-11-01,1,13,9.9441961984
2017-11-02,1,1,2.7818788863999995
2017-11-03,8,8,-1.9277648896000006
2017-11-04,0,1,12.744769331199999
2017-11-05,0,0,1.8685279232000012
2017-11-06,15,10,8.074232729599998
2017-11-07,8,8,5.5828622336
2017-11-08,2,5,5.739655987200001
2017-11-09,6,17,0.8730661888000011
2017-11-10,0,7,4.9800594432
2017-11-11,3,1,-2.1429969920000005
2017-11-12,0,6,6.2460473344
2017-11-13,2,7,13.353659187200002
2017-11-14,0,3,4.6306782208
2017-11-15,6,4,8.2818428928
2017-11-16,4,3,-1.1503192064000007
2017-11-17,1,15,10.462288793599999
2017-11-18,0,8,19.0638698496
2017-11-19,2,13,-0.44478965760000033
2017-11-20,3,15,5.895161651199999
2017-11-21,0,30,0.7237991424000008
2017-11-22,0,26,1.7624773632000004
2017-11-23,3,0,-2.7215078399999997
2017-11-24,5,4,-0.46326968320000095
2017-11-25,10,0,9.9489557504
2017-11-26,1,2,-0.825895833599998
2017-11-27,3,14,15.4484388864
2017-11-28,2,11,1.0215805952000014
2017-11-29,2,12,1.4162497535999994
2017-11-30,0,6,6.0298413056
2017-12-01,2,17,5.4623891455999996
2017-12-02,3,4,6.273100185599999
2017-12-03,0,6,2.9106941951999996
2017-12-04,1,30,3.317870899199999
2017-12-05,1,13,8.5276848128
2017-12-06,0,6,15.5589086208
2017-12-07,1,7,-3.2695143424
2017-12-08,1,8,2.2615833599999986
2017-12-09,0,0,2.4640656383999997
2017-12-10,0,7,-0.32002191359999976
2017-12-11,1,8,0.43143987199999945
2017-12-12,2,1,-0.2059040768
2017-12-13,0,9,11.2014252032
2017-12-14,0,1,3.2312445952000015
2017-12-15,0,9,4.769908736
2017-12-16,1,10,9.7856109568
2017-12-17,1,6,12.6629190656
2017-12-18,0,6,16.3992150016
2017-12-19,0,5,0.7884489727999995
2017-12-20,0,3,6.753679564799998
2017-12-21,0,8,2.5069356031999996
2017-12-22,2,14,19.2188843008
2017-12-23,13,3,9.3836838912
2017-12-24,6,1,-4.335470899200001
2017-12-25,0,3,-4.629742899200001
2017-12-26,9,3,23.0242440192
2017-12-27,15,8,17.7159575552
2017-12-28,22,14,-1.5130243072000003
2017-12-29,1,10,3.2571272191999983
2017-12-30,11,2,23.7722994688
2017-12-31,16,2,-2.9545716735999985
2018-01-01,2,6,13.388109107199998
2018-01-02,7,2,6.858625228799999
2018-01-03,10,3,-3.752474112
2018-01-04,2,5,4.439613849600001
2018-01-05,2,119,8.339160576000001
2018-01-06,1,5,10.7501934592
2018-01-07,0,4,5.850520678400001
2018-01-08,1,19,-3.7385563136
2018-01-09,0,18,10.5589328896
2018-01-10,1,14,7.921447014400001
2018-01-11,11,9,3.7365750783999996
2018-01-12,1,15,3.4005623807999994
2018-01-13,5,13,2.7192904704
2018-01-14,6,1,8.0974128128
2018-01-15,9,3,5.329613209600001
2018-01-16,7,0,8.524419891199999
2018-01-17,4,2,-1.0457612288
2018-01-18,9,8,2.4206659584
2018-01-19,4,7,3.6435616768
2018-01-20,5,8,-1.3551184895999997
2018-01-21,7,2,6.6777545728
2018-01-22,4,2,15.7054764032
2018-01-23,2,8,1.400312115200001
2018-01-24,0,12,1.90003456
2018-01-25,0,4,6.510313676799999
2018-01-26,0,8,6.0202276864
2018-01-27,0,5,7.798373273599999
2018-01-28,1,4,-3.7169005568000006
2018-01-29,0,5,6.251746611199999
2018-01-30,3,6,20.3259894784
2018-01-31,4,8,4.129960038400001
2018-02-01,0,5,-0.4391989248000012
2018-02-02,1,7,-1.993042022400001
2018-02-03,3,1,5.143655936
2018-02-04,0,16,5.519404032000001
2018-02-05,1,1,10.208452403199999
2018-02-06,0,1,0.12820316160000012
2018-02-07,1,5,4.382260838400001
2018-02-08,0,12,-0.7617084415999993
2018-02-09,1,10,0.41339074559999966
2018-02-10,0,0,10.840100864
2018-02-11,9,15,4.041135923200001
2018-02-12,2,3,9.3425497088
2018-02-13,1,3,0.3968758784000004
2018-02-14,1,3,2.6193823743999998
2018-02-15,0,1,3.885716992
2018-02-16,2,1,2.7796395007999997
2018-02-17,0,0,7.9879830528
2018-02-18,0,0,-0.970716467199999
2018-02-19,6,0,5.2441893888
2018-02-20,2,0,14.7576465408
2018-02-21,1,1,2.614581964800001
2018-02-22,0,3,3.804571135999999
2018-02-23,0,0,6.048784793599999
2018-02-24,8,5,0.7458199552
2018-02-25,1,2,7.6402605056
2018-02-26,0,3,4.7634538496
2018-02-27,0,5,-1.080909107200001
2018-02-28,0,3,3.0710622208
2018-03-01,1,2,10.9514682368
2018-03-02,1,12,1.5064363008000008
2018-03-03,4,3,6.508393676799999
2018-03-04,2,0,0.0031068159999998457
2018-03-05,2,3,11.054145536
2018-03-06,1,8,10.4008907776
2018-03-07,0,4,6.6558331904
2018-03-08,3,6,4.854958796799999
2018-03-09,0,9,5.1653636096
2018-03-10,0,4,12.2506164224
2018-03-11,0,2,0.9613566975999994
2018-03-12,14,10,10.391917568
2018-03-13,8,4,0.28228823040000073
2018-03-14,3,7,6.6396447744
2018-03-15,1,7,8.19744
2018-03-16,2,1,3.7391818752
2018-03-17,1,2,17.348033536
2018-03-18,0,4,6.9389803520000015
2018-03-19,0,5,-0.3988625408000015
2018-03-20,2,0,0.3602537471999998
2018-03-21,11,8,4.153841151999999
2018-03-22,0,2,5.0428205056
2018-03-23,0,9,-2.1650811903999996
2018-03-24,0,6,2.2248019967999997
2018-03-25,0,3,4.2232193024
2018-03-26,1,10,17.917854003200002
2018-03-27,1,3,7.194014822400001
2018-03-28,0,2,1.6989003775999993
2018-03-29,1,9,5.818473471999999
2018-03-30,5,5,5.566406348799999
2018-03-31,3,1,-0.4776907776000012
2018-04-01,15,7,7.708462899199999
2018-04-02,7,1,1.7011517439999997
2018-04-03,0,4,8.3841636352
2018-04-04,0,7,9.430568345600001
2018-04-05,4,0,2.8438852608000005
2018-04-06,0,0,3.739359027199999
2018-04-07,1,1,17.970589695999998
2018-04-08,1,3,-3.6918430719999993
2018-04-09,2,1,10.074847846399997
2018-04-10,4,2,10.7182990336
2018-04-11,1,7,2.9446388735999998
2018-04-12,3,1,-1.0644963328000001
2018-04-13,1,5,-0.7095279616000005
2018-04-14,1,2,9.1043652608
2018-04-15,1,10,4.703956172800002
2018-04-16,5,8,1.8504522751999994
2018-04-17,3,7,-0.3924667392000001
2018-04-18,0,4,2.3693620224000007
2018-04-19,1,24,-2.5948242943999995
2018-04-20,0,5,5.5588752384
2018-04-21,0,1,1.6259636224
2018-04-22,1,9,3.9104181248000005
2018-04-23,0,6,11.5743516672
2018-04-24,6,3,-1.0586745855999995
2018-04-25,0,3,3.476235161599999
2018-04-26,1,2,2.3319077887999997
2018-04-27,2,7,6.489835008
2018-04-28,0,8,3.762702336
2018-04-29,2,4,0.8293921791999996
2018-04-30,3,1,0.45231984639999956
2018-05-01,1,6,7.864322969600001
2018-05-02,0,4,0.6815376384000005
2018-05-03,0,6,3.5506208767999996
2018-05-04,0,8,2.3549592576
2018-05-05,0,2,2.5233536
2018-05-06,0,3,8.5803085824
2018-05-07,1,5,1.4563515392000004
2018-05-08,0,4,5.214761062399999
2018-05-09,0,6,2.8047551488
2018-05-10,0,8,6.0367713279999995
2018-05-11,2,1,3.5641227264
2018-05-12,0,2,14.7394149376
2018-05-13,0,3,15.579488768000001
2018-05-14,0,7,-1.9002915840000005
2018-05-15,2,5,21.523888025599998
2018-05-16,0,1,-5.854419968
2018-05-17,0,9,12.633328844799998
2018-05-18,1,7,4.797233049599999
2018-05-19,0,4,4.3960961024
2018-05-20,1,4,0.7689946112000001
2018-05-21,0,15,5.7073553408
2018-05-22,7,17,-0.5784592383999998
2018-05-23,4,8,-2.3224663039999998
2018-05-24,0,2,5.6775904256
2018-05-25,0,20,4.978772275200001
2018-05-26,0,6,3.660156211200001
2018-05-27,1,1,2.8533677056
2018-05-28,0,8,1.099661824
2018-05-29,0,7,11.6040830976
2018-05-30,0,3,3.789910528
2018-05-31,3,1,4.344538726399999
2018-06-01,7,2,4.394397593599999
2018-06-02,1,13,6.3475396608
2018-06-03,2,4,0.9659516927999992
2018-06-04,0,4,2.8155901951999995
2018-06-05,2,1,4.9141405696
2018-06-06,0,11,3.5895624704
2018-06-07,1,4,1.6601232383999998
2018-06-08,0,15,24.1721617408
2018-06-09,0,2,0.9557163008000007
2018-06-10,0,3,1.109673676799999
2018-06-11,2,1,10.055625216
2018-06-12,0,11,3.874031616
2018-06-13,0,3,3.4231791615999994
2018-06-14,0,1,0.7654320127999998
2018-06-15,0,11,2.5247081471999993
2018-06-16,0,0,0.6472944640000011
2018-06-17,0,0,2.1420383232000004
2018-06-18,0,0,3.4127976448
2018-06-19,0,11,2.2867050496000005
2018-06-20,0,3,1.4507659264000003
2018-06-21,7,4,-1.1926762495999998
2018-06-22,1,6,4.5557511168
2018-06-23,1,2,1.8882600960000002
2018-06-24,4,3,1.0703466495999998
2018-06-25,3,15,0.33073571839999993
2018-06-26,0,1,5.625842176
2018-06-27,0,16,1.7734936576000004
2018-06-28,0,7,7.08165888
2018-06-29,0,6,1.1526513663999998
2018-06-30,0,9,-0.22606090240000043
2018-07-01,2,1,3.3108432895999997
2018-07-02,2,12,20.9735604224
2018-07-03,2,4,15.273390284800001
2018-07-04,1,5,-4.826562764800001
2018-07-05,1,0,-0.7819639808000018
2018-07-06,2,0,1.0435887104
2018-07-07,1,0,-1.7347004416000003
2018-07-08,6,0,-0.9006048256000005
2018-07-09,5,0,3.4609313792
2018-07-10,3,10,1.8714091520000014
2018-07-11,2,13,5.932179148800001
2018-07-12,18,3,1.3577368576000008
2018-07-13,2,49,0.01822648319999942
2018-07-14,3,4,12.5016055808
2018-07-15,6,7,-0.7062798335999996
2018-07-16,3,6,3.652106137599999
2018-07-17,0,7,2.4031108096
2018-07-18,0,12,3.5175014399999998
2018-07-19,1,15,-0.6198475775999999
2018-07-20,10,19,14.1246297088
2018-07-21,3,6,4.6538706944
2018-07-22,0,12,5.095000371199999
2018-07-23,0,29,20.0701456384
2018-07-24,3,7,6.1283872768
2018-07-25,8,14,1.0478514175999987
2018-07-26,1,0,-0.6336112640000016
2018-07-27,0,8,10.421497753599999
2018-07-28,1,13,4.902994227200001
2018-07-29,6,16,9.1492013056
2018-07-30,0,10,-2.4986812416
2018-07-31,0,25,-0.5931222016
2018-08-01,0,5,3.1079890944000006
2018-08-02,7,16,2.0737143808000003
2018-08-03,0,4,13.3315976192
2018-08-04,0,9,1.2280162304000006
2018-08-05,0,15,-0.6149165056000006
2018-08-06,0,5,4.392595968
