,rust-lang/rust,JetBrains/kotlin,apple/swift
2010-08-17,3.0,0.0,0.0
2010-08-18,21.2,0.0,0.0
2010-08-19,-10.160000000000002,0.0,0.0
2010-08-20,16.672,0.0,0.0
2010-08-21,-14.068800000000003,0.0,0.0
2010-08-22,-4.305343999999999,0.0,0.0
2010-08-23,-2.0621696,0.0,0.0
2010-08-24,11.68926208,0.0,0.0
2010-08-25,7.268417024,0.0,0.0
2010-08-26,0.13350154239999767,0.0,0.0
2010-08-27,3.6139761663999987,0.0,0.0
2010-08-28,-8.447221452800001,0.0,0.0
2010-08-29,-5.1840098304,0.0,0.0
2010-08-30,-2.1390876671999997,0.0,0.0
2010-08-31,3.65131008,0.0,0.0
2010-09-01,-2.9629660160000006,0.0,0.0
2010-09-02,-1.9341945856000007,0.0,0.0
2010-09-03,3.1086609407999997,0.0,0.0
2010-09-04,-2.9095660544000004,0.0,2.0
2010-09-05,-0.7778899968000001,0.0,-0.6000000000000001
2010-09-06,-0.3561302016000001,0.0,-0.20999999999999985
2010-09-07,3.7842176,0.0,-0.11899999999999994
2010-09-08,12.443980799999999,0.0,-0.080325
2010-09-09,-5.599871488000002,0.0,-0.05944049999999999
2010-09-10,-1.4842038272,0.0,-0.04656172499999999
2010-09-11,-3.2957614079999997,0.0,-0.037914547500000007
2010-09-12,-0.21340026879999963,0.0,-0.03175343353125009
2010-09-13,-0.3121408000000001,0.0,-0.027166826465625047
2010-09-14,3.7847782399999996,0.0,0.0
2010-09-15,0.4531921919999995,0.0,0.0
2010-09-16,12.6193190912,0.0,0.0
2010-09-17,-10.624116736000001,0.0,0.0
2010-09-18,-2.4166325248,0.0,2.0
2010-09-19,-1.1998268415999997,0.0,-0.6000000000000001
2010-09-20,0.26396620800000037,0.0,-0.20999999999999985
2010-09-21,10.8839415808,0.0,-0.11899999999999994
2010-09-22,0.30001121279999854,0.0,-0.080325
2010-09-23,-2.586678784000001,0.0,-0.05944049999999999
2010-09-24,3.7349460992,0.0,-0.04656172499999999
2010-09-25,-6.290081075200001,0.0,-0.037914547500000007
2010-09-26,-1.7437311999999998,0.0,-0.03175343353125009
2010-09-27,2.02082816,0.0,-0.027166826465625047
