,getsentry/sentry,elastic/kibana,grafana/grafana
2021-10-21,22,68,12.5582292992
2021-10-22,30,5,8.886112768
2021-10-23,1,1,-8.450993459200001
2021-10-24,0,0,-4.595424768000003
2021-10-25,20,48,11.889963929599999
2021-10-26,22,75,20.607300608000003
2021-10-27,26,33,15.6555109376
2021-10-28,24,39,8.9970998272
2021-10-29,28,46,12.7701169152
2021-10-30,0,8,-8.5819445248
2021-10-31,0,0,-4.545216307200002
2021-11-01,19,38,12.989286399999997
2021-11-02,16,70,30.4885504
2021-11-03,30,53,10.648663552000002
2021-11-04,41,44,7.7488060416
2021-11-05,21,41,11.7406956544
2021-11-06,1,2,-6.512766259199999
2021-11-07,0,2,-4.029613158400002
2021-11-08,18,36,12.566279679999997
2021-11-09,31,54,22.249317888
2021-11-10,32,43,16.0738620416
2021-11-11,29,69,17.4599591936
2021-11-12,19,8,9.8070245376
2021-11-13,3,1,-8.2633914368
2021-11-14,0,0,-3.2729579520000023
2021-11-15,31,47,22.132239667199997
2021-11-16,16,60,15.003187097600001
2021-11-17,13,35,27.1025688576
2021-11-18,18,39,19.044831948800002
2021-11-19,14,40,23.832162816
2021-11-20,1,1,-11.526947020800002
2021-11-21,0,2,-7.393704960000004
2021-11-22,19,36,12.199902105599996
2021-11-23,31,49,17.9790134272
2021-11-24,34,45,26.7557287936
2021-11-25,14,25,3.8680101888000014
2021-11-26,9,6,10.6036647936
2021-11-27,0,2,-9.2204729344
2021-11-28,0,1,-5.0409616384000016
2021-11-29,21,40,27.759691059199998
2021-11-30,26,48,7.3162280960000015
2021-12-01,30,49,17.3013855232
2021-12-02,35,38,11.722905088000001
2021-12-03,21,40,4.9727655936
2021-12-04,0,3,-7.4964798464
2021-12-05,0,0,-4.259255808000002
2021-12-06,37,36,11.132410879999998
2021-12-07,14,59,4.965777408000001
2021-12-08,13,47,5.053569945600001
2021-12-09,36,40,5.327333273600001
2021-12-10,21,10,-0.6012497919999991
2021-12-11,1,0,-3.2367883263999997
2021-12-12,0,0,-1.8519341056000005
2021-12-13,9,40,16.77537792
2021-12-14,45,37,22.435256832
2021-12-15,39,37,12.3658527744
2021-12-16,45,34,10.456446975999999
2021-12-17,17,35,9.562922495999999
2021-12-18,0,1,-5.349092352000001
2021-12-19,0,0,-3.4030678016000024
2021-12-20,12,31,19.852221439999997
2021-12-21,13,49,13.068575744
2021-12-22,11,36,3.291518668800001
2021-12-23,14,25,2.7349307392
2021-12-24,0,3,-3.2753136639999996
2021-12-25,0,0,-3.4306496512
2021-12-26,0,2,-2.1998635008000003
2021-12-27,0,12,2.4834870271999994
2021-12-28,1,13,3.9963380736000014
2021-12-29,4,4,-1.515674419199998
2021-12-30,1,5,2.5271500800000006
2021-12-31,0,2,-1.6029057023999993
2022-01-01,0,2,-0.8127435776
2022-01-02,0,0,-0.4854699008000002
2022-01-03,18,4,7.64978432
2022-01-04,24,25,22.118316032
2022-01-05,26,28,13.325154406400001
2022-01-06,24,23,7.739089305599999
2022-01-07,21,4,20.189179801599998
2022-01-08,0,0,-8.292565401600001
2022-01-09,0,0,-4.166694400000003
2022-01-10,32,36,18.17071104
2022-01-11,25,37,11.659405824
2022-01-12,27,45,8.0033932288
2022-01-13,26,29,12.2112461824
2022-01-14,18,27,6.551959654400001
2022-01-15,1,2,-6.7297074176
2022-01-16,0,0,-3.7488559104000014
2022-01-17,14,24,16.58338048
2022-01-18,19,44,9.331161088000002
2022-01-19,28,28,12.9596128256
2022-01-20,27,45,12.0401251328
2022-01-21,24,3,14.624219136
2022-01-22,1,0,-7.259529625599999
2022-01-23,0,3,-3.456158105600003
2022-01-24,17,28,13.912376319999998
2022-01-25,39,45,11.332201472000001
2022-01-26,27,27,8.4341197824
2022-01-27,43,41,14.533415936
2022-01-28,25,35,9.2841631744
2022-01-29,0,0,-6.396114841599999
2022-01-30,0,1,-4.159041740800002
2022-01-31,22,57,27.3534590976
2022-02-01,26,65,13.993297305600002
2022-02-02,27,36,16.5928123392
2022-02-03,23,33,23.6439186432
2022-02-04,21,34,14.538634752
2022-02-05,2,2,-10.068654182400001
2022-02-06,0,0,-6.105022668800004
2022-02-07,22,32,20.955095449599998
2022-02-08,25,34,30.9209728
2022-02-09,19,35,27.714535424
2022-02-10,20,49,21.9307149312
2022-02-11,18,41,18.640948224
2022-02-12,0,2,-14.151295795200001
2022-02-13,0,0,-7.557214822400004
2022-02-14,31,35,-4.047400550400003
2022-02-15,38,43,22.93491712
2022-02-16,28,48,16.391951872000003
2022-02-17,21,43,20.446674534400003
2022-02-18,17,2,17.095086592
2022-02-19,0,0,-9.056427110399998
2022-02-20,0,0,-6.041389363200002
2022-02-21,9,14,13.281095679999996
2022-02-22,24,22,6.814990847999999
2022-02-23,50,37,13.8208224256
2022-02-24,27,34,17.3167547392
2022-02-25,25,4,12.94662912
2022-02-26,1,0,-8.041701887999999
2022-02-27,0,1,-4.889174835200002
2022-02-28,27,30,13.935012659199998
2022-03-01,40,34,12.301185536
2022-03-02,43,24,20.1963343872
2022-03-03,41,40,23.9960066048
2022-03-04,38,32,11.802903552
2022-03-05,3,0,-10.220102144
2022-03-06,0,1,-5.426851020800003
2022-03-07,46,39,4.429786009599998
2022-03-08,30,41,6.683662336
2022-03-09,29,59,5.970542387200001
2022-03-10,23,46,6.894639308800001
2022-03-11,28,3,5.722418483200002
2022-03-12,3,0,-4.004293939199998
2022-03-13,0,0,-2.7567214592000004
2022-03-14,36,37,15.34777344
2022-03-15,44,61,13.349955584
2022-03-16,32,56,15.0361448448
2022-03-17,34,38,11.7951988736
2022-03-18,32,42,9.5683618816
2022-03-19,0,2,-6.2917357568000005
2022-03-20,0,1,-4.136088166400002
2022-03-21,21,51,22.261402009599998
2022-03-22,23,36,11.917339136
2022-03-23,28,39,14.5177219072
2022-03-24,29,64,9.658976460800002
2022-03-25,22,9,4.044594073599999
2022-03-26,1,0,-2.6712354816
2022-03-27,0,3,-4.585470668800001
2022-03-28,31,59,-2.8863765504000014
2022-03-29,53,79,20.81441792
2022-03-30,60,58,19.633961472000003
2022-03-31,28,50,22.754582118400002
2022-04-01,32,40,13.797859635200002
2022-04-02,1,3,-7.765607731200001
2022-04-03,0,0,-5.476111052800002
2022-04-04,42,37,24.462724198399997
2022-04-05,48,27,23.78552064
2022-04-06,29,32,24.275631104
2022-04-07,52,44,6.369032908800001
2022-04-08,28,6,11.7058789376
2022-04-09,0,1,-10.1559163904
2022-04-10,0,1,-5.565198233600002
2022-04-11,27,41,11.259231539199998
2022-04-12,33,39,27.116097024000002
2022-04-13,32,46,16.848077004800004
2022-04-14,30,52,12.5663695872
2022-04-15,17,21,3.069818368
2022-04-16,1,5,-7.781287321600001
2022-04-17,0,2,-4.474645708800002
2022-04-18,28,28,0.9856767999999985
2022-04-19,46,63,9.849896959999999
2022-04-20,43,39,36.159313408
2022-04-21,31,29,24.113154252800005
2022-04-22,24,5,10.0739628032
2022-04-23,0,0,-8.180779315200002
2022-04-24,0,1,-3.7933847552000035
2022-04-25,47,16,14.827742719999998
2022-04-26,35,33,15.195860992
2022-04-27,42,36,15.7090868224
2022-04-28,39,29,28.6158614528
2022-04-29,38,28,15.306469273600003
2022-04-30,0,1,-11.844051968
2022-05-01,0,1,-6.157293772800004
2022-05-02,16,25,17.941580595199998
2022-05-03,45,36,18.5278477312
2022-05-04,33,55,21.5890089984
2022-05-05,44,27,24.8291474432
2022-05-06,23,34,11.0128543744
2022-05-07,3,0,-11.4800832512
2022-05-08,1,1,-5.152111411200003
2022-05-09,40,27,1.743247359999998
2022-05-10,47,35,-0.3956131840000001
2022-05-11,42,48,4.150564659200001
2022-05-12,38,46,8.888524697600001
2022-05-13,25,2,3.030115225600003
2022-05-14,14,0,-4.126246502399998
2022-05-15,1,3,-0.07370792960000028
2022-05-16,42,35,26.377248768
2022-05-17,37,50,28.3092990976
2022-05-18,43,53,18.9263568896
2022-05-19,36,45,19.440343142399996
2022-05-20,33,51,15.5859191808
2022-05-21,0,0,-6.401068851200002
2022-05-22,0,1,-3.1737746432000042
2022-05-23,22,51,56.537724415999996
2022-05-24,33,70,19.7540549632
2022-05-25,33,61,23.834077388799997
2022-05-26,31,28,20.168869888
2022-05-27,10,2,-6.5857519616
2022-05-28,0,0,-9.273729536000001
2022-05-29,0,0,-6.620599500800003
2022-05-30,25,28,19.377704959999996
2022-05-31,29,38,30.582303334400002
2022-06-01,49,32,22.329939763200002
2022-06-02,35,25,23.8992254976
2022-06-03,36,33,17.9445684224
2022-06-04,1,1,-8.558576742400001
2022-06-05,0,1,-5.124807065600004
2022-06-06,35,31,9.111606169599998
2022-06-07,37,52,25.779512832
2022-06-08,36,40,19.862162022400003
2022-06-09,20,44,25.9416351744
2022-06-10,14,8,15.142820352000001
2022-06-11,0,0,-9.8875327488
2022-06-12,0,0,-7.456457932800003
2022-06-13,35,46,27.266022911999997
2022-06-14,37,45,30.066133708800002
2022-06-15,45,49,10.635798528000002
2022-06-16,50,34,13.2942338048
2022-06-17,12,25,22.5993558016
2022-06-18,1,1,-12.0550111232
2022-06-19,0,2,-7.006335897600003
2022-06-20,11,34,25.438920908799997
2022-06-21,41,36,20.543433216000004
