,llvm/llvm-project,gcc-mirror/gcc,golang/go
2012-04-03,65.0,14,10.0
2012-04-04,69.5,10,1.0000000000000009
2012-04-05,54.474999999999994,14,11.8
2012-04-06,63.22749999999999,13,-5.239999999999998
2012-04-07,19.065937499999993,8,-1.3360000000000003
2012-04-08,13.854561250000003,5,-2.5075200000000004
2012-04-09,35.45403368750001,6,6.628607999999999
2012-04-10,71.11582054375,18,11.8409984
2012-04-11,59.85128917648438,44,-0.09096191999999803
2012-04-12,35.497726352226564,14,-0.2171489279999994
2012-04-13,53.228641980003125,24,-2.0907939839999994
2012-04-14,9.344230070242192,11,-1.5962408960000007
2012-04-15,12.271437761539072,7,-1.5956453376000006
2012-04-16,76.15892243467344,21,2.1388120064
2012-04-17,36.826999570898444,24,4.248607744
2012-04-18,48.954496599851566,17,0.8533236736000003
2012-04-19,51.13196281088125,14,3.2973668352000005
2012-04-20,46.70833512549219,28,3.6612903936
2012-04-21,14.893393176818755,7,-0.9529683967999993
2012-04-22,10.980679917165634,14,-2.6045932544
2012-04-23,50.12582639672657,21,6.8920633343999995
2012-04-24,54.33469312729376,33,4.1647050752000006
2012-04-25,57.537937216346876,33,12.440106188800002
2012-04-26,46.52848722064688,25,3.5049268224000016
2012-04-27,40.79675883870469,17,1.2507499519999996
2012-04-28,2.423510650659379,6,-7.6632462336
2012-04-29,4.592823738553136,10,-2.438415462400001
2012-04-30,32.67800561206251,38,4.441711820799999
2012-05-01,80.12594656198596,12,2.5467517952000005
2012-05-02,44.71390047079688,17,5.1157035008000005
2012-05-03,63.52105422546719,40,0.8139644928000012
2012-05-04,57.803132257943744,26,9.6197513216
2012-05-05,3.4170108401468795,7,-8.321760358399999
2012-05-06,7.417697480471883,14,-3.1807585280000006
2012-05-07,57.5865921404047,24,5.144787967999999
2012-05-08,61.78243146582032,16,-2.1107780607999995
2012-05-09,47.43985062462032,28,1.3705949184000001
2012-05-10,43.53128475832813,22,0.9978138624000001
2012-05-11,53.102460910125004,19,-1.0088299519999997
2012-05-12,24.28487242654063,7,-2.1457867775999997
2012-05-13,6.842489835778132,9,-0.07501875200000008
2012-05-14,28.947353665734383,20,6.01127168
2012-05-15,64.24217257352032,52,10.642308096
2012-05-16,64.49675280267031,22,-0.8491375615999992
2012-05-17,32.773317411070316,14,3.2247721984
2012-05-18,29.904817477314065,13,-0.28570859519999914
2012-05-19,32.112093565317195,5,-3.2405312512
2012-05-20,20.59335934443126,8,0.6143627263999996
2012-05-21,30.18818879700001,32,2.382253568
2012-05-22,42.02066178542188,19,24.6145288192
2012-05-23,31.709031158676567,14,-2.7790560255999974
2012-05-24,59.13085341532032,22,13.633359052800001
2012-05-25,35.81771486439531,20,-6.402706636799998
2012-05-26,4.028988459301566,8,-6.259983974400001
2012-05-27,17.557304163965632,3,-3.031730176
2012-05-28,33.087694597617194,7,4.088192307199998
2012-05-29,40.086528331423445,33,18.2492752896
2012-05-30,48.90930093369844,18,16.497441280000004
2012-05-31,40.40922973415781,30,-7.531389030399996
2012-06-01,54.44468398930938,19,-3.947745791999999
2012-06-02,16.876270145417188,4,2.6677085183999996
2012-06-03,4.8939742281875045,6,0.16324638719999918
2012-06-04,44.50822168796719,25,15.9438426112
2012-06-05,48.88488102237345,20,-3.8479966207999965
2012-06-06,58.24426435520938,15,5.051590246400001
2012-06-07,34.39541860351562,11,5.8907339776
2012-06-08,47.679667721765625,6,-0.9749796863999993
2012-06-09,13.936849309798442,7,-7.7279852544
2012-06-10,0.8900308741078202,1,-2.6545925120000007
2012-06-11,29.853604161885947,20,0.20149268479999938
2012-06-12,19.570239857096883,45,-1.0121788416000004
2012-06-13,33.03449923840782,31,13.5203615744
2012-06-14,40.18302574498438,30,-2.6552367103999988
2012-06-15,76.19450631093281,25,-1.7617987583999994
2012-06-16,18.177572486785934,3,-3.34839296
2012-06-17,28.611265650870315,14,-1.6079475712000009
2012-06-18,23.172225052806255,26,1.0045742079999995
2012-06-19,61.91712115872501,21,5.4630223872
2012-06-20,89.32530690868126,24,-2.607306854399999
2012-06-21,50.78743147980156,9,-0.7968301055999998
2012-06-22,75.83513955645938,20,1.6131392512000002
2012-06-23,8.47887216459375,4,-0.8445619200000001
2012-06-24,8.822145724857823,5,8.8404151296
2012-06-25,35.719017023189075,27,15.41896448
2012-06-26,39.617621588531264,23,-4.600620543999998
2012-06-27,49.92678315040313,18,1.6555239424000003
2012-06-28,62.51420767305313,17,-1.3179549695999997
2012-06-29,58.71563173947032,18,-1.9975487488000008
2012-06-30,-0.6751609679328112,3,3.1586921471999996
2012-07-01,-2.23208415152968,4,-2.0334797823999997
2012-07-02,88.97506480588439,16,3.3293535232
2012-07-03,34.59935943743907,25,4.089300992000001
2012-07-04,17.234467577748443,13,-3.9096924159999995
2012-07-05,28.560759899396878,17,-0.2964014079999999
2012-07-06,68.72217951928282,19,-1.0662342656
2012-07-07,10.059757876060942,5,-1.4541658112000004
2012-07-08,1.1540595728046927,8,3.1797330944
2012-07-09,34.11419513103438,25,-1.1781813247999997
2012-07-10,39.283406764660945,16,1.7320377344000002
2012-07-11,47.89860806948282,8,2.1317164032000004
2012-07-12,38.83386206971875,14,4.6323547136
2012-07-13,44.92763103826094,17,2.3051118592000006
2012-07-14,-0.9025716989374981,6,-1.7833568255999994
2012-07-15,11.175646841734384,4,-1.3334995968000003
2012-07-16,76.39515932541407,46,2.4171089919999997
2012-07-17,58.535478019162504,20,-1.5205768192
2012-07-18,44.136005389475,24,-0.4994019328000001
2012-07-19,41.56726153656719,25,1.7571055616
2012-07-20,35.861213900332814,22,0.10621562880000024
2012-07-21,4.586893073776569,12,0.3743663104000001
2012-07-22,-3.946530825735927,9,0.4791242752000002
2012-07-23,25.88532387425626,26,2.5400505344
2012-07-24,36.43431678846876,21,-0.25581076479999965
2012-07-25,44.88021457110626,24,2.2952875007999998
2012-07-26,48.67182803449062,19,1.6319040512000003
2012-07-27,38.64097813400468,14,5.4247631872
2012-07-28,3.9434247497062493,3,-2.2903814143999996
2012-07-29,0.4402278989218793,2,3.5731943424
2012-07-30,62.63335698750939,17,18.3864756224
2012-07-31,64.62893303651876,23,-5.315421081599997
2012-08-01,32.77833548686094,17,1.4063449088000013
2012-08-02,53.228579507523435,26,-2.4609110015999995
2012-08-03,42.73583037083594,15,9.2403816448
2012-08-04,5.020221881546879,8,-4.2219026432
2012-08-05,-0.1314671163328054,3,2.8589295616
2012-08-06,30.413013301034386,28,0.038037094399999916
2012-08-07,66.76949322659846,13,7.6745341952
2012-08-08,66.39694858708282,15,3.0830024704000003
2012-08-09,61.413714580534375,16,3.3352299520000006
2012-08-10,51.67898384802969,21,-4.8284251136
2012-08-11,-1.169904963012499,9,-3.7402328064000008
2012-08-12,-1.903998979345305,8,-1.1106770944000006
2012-08-13,54.92951276416095,16,2.2445843455999994
2012-08-14,54.87779391504688,19,-0.7181643776
2012-08-15,65.85530465194688,17,8.936899072
2012-08-16,43.60877695476875,26,-2.4723670015999986
2012-08-17,50.68324191242188,24,3.8393681920000002
2012-08-18,14.438036763420317,7,-2.248264191999999
2012-08-19,-5.056518971428115,11,-2.4853236736000004
2012-08-20,38.74705469357032,23,8.723163648
2012-08-21,69.3246379584422,13,-0.8718133247999997
2012-08-22,64.15449836818907,17,2.5546661888
2012-08-23,50.669857238842184,18,5.011932774400001
2012-08-24,98.0079939386875,14,7.6472328192
2012-08-25,-6.6373720361875,13,-6.311145574399999
2012-08-26,-8.898821619090619,23,-1.2549385216000002
2012-08-27,50.170080759062515,23,0.3927332863999995
2012-08-28,81.64985538301407,9,1.3228134399999996
2012-08-29,52.78594754831094,17,1.975527424
2012-08-30,61.108663495140625,7,1.6088644608000005
2012-08-31,58.333909630114064,15,13.4843251712
2012-09-01,17.14036614881094,5,1.6472393728000014
2012-09-02,2.9832914061843834,12,-4.9749704704
2012-09-03,17.771538058684385,16,-1.6358340608000002
2012-09-04,38.04776929943439,29,5.203678310399999
2012-09-05,81.30929006441094,23,-1.7988701184
2012-09-06,64.50175594302813,16,4.7200816128
2012-09-07,55.85642580476562,17,7.103195136
2012-09-08,18.967095131759372,6,-3.8959738879999994
2012-09-09,-3.4190494345281177,11,-1.9682093055999998
2012-09-10,76.72795849497658,18,8.270604288
2012-09-11,65.94292290995156,24,5.157422182400001
2012-09-12,68.03234359049375,17,3.2821167104000013
2012-09-13,73.46475765907188,20,5.2325687296000005
2012-09-14,66.8885585836422,38,1.329519513600001
2012-09-15,11.76800990444844,12,-6.8523638784
2012-09-16,7.000785208814072,12,-0.08185333760000102
2012-09-17,53.19140353855001,27,10.9019027456
2012-09-18,82.39339759654689,27,14.682158694400002
2012-09-19,57.033438746393756,37,-1.7083245567999974
2012-09-20,34.55286019576094,24,0.6197476352000013
2012-09-21,70.83734576325782,15,2.644558848000001
2012-09-22,17.44744852933438,12,-1.4133968896000004
2012-09-23,-7.295653067126553,7,1.2572761087999993
2012-09-24,38.40344286375626,19,25.358234623999998
2012-09-25,47.32405816194376,24,-7.193926758399996
2012-09-26,66.57973339514845,21,10.1799057408
2012-09-27,47.977218026076564,17,-2.842995609599999
2012-09-28,38.629465343690626,20,-0.47713177600000023
2012-09-29,19.67821893073594,16,-5.2950182912
2012-09-30,2.9575198370609463,14,-1.4253849600000006
2012-10-01,41.140866960096886,48,5.168440115199999
2012-10-02,73.98319292874845,45,-1.8330474495999995
2012-10-03,83.55213061035313,18,4.731486003200001
2012-10-04,67.31035042412968,35,2.4199115776000006
2012-10-05,49.916775491624996,25,2.4272867328000007
2012-10-06,0.21751867485625098,21,6.4859721728
2012-10-07,4.625122001778134,11,26.8393148416
2012-10-08,48.048425193543764,28,-3.482619289599999
2012-10-09,80.2598451424297,26,3.9246370816000002
2012-10-10,70.658061013125,37,7.000337100800001
