,tensorflow/tensorflow,pytorch/pytorch,apache/mxnet
2017-12-12,50,8,7
2017-12-13,52,12,7
2017-12-14,55,21,9
2017-12-15,83,26,11
2017-12-16,20,9,5
2017-12-17,5,1,0
2017-12-18,58,32,13
2017-12-19,74,11,6
2017-12-20,110,22,5
2017-12-21,74,18,6
2017-12-22,63,14,4
2017-12-23,14,12,1
2017-12-24,3,1,0
2017-12-25,2,1,3
2017-12-26,23,2,0
2017-12-27,21,7,6
2017-12-28,22,9,6
2017-12-29,18,7,1
2017-12-30,6,4,5
2017-12-31,17,2,1
2018-01-01,17,2,2
2018-01-02,33,17,11
2018-01-03,57,19,9
2018-01-04,59,33,14
2018-01-05,62,9,9
2018-01-06,13,11,0
2018-01-07,5,2,2
2018-01-08,17,13,2
2018-01-09,55,12,5
2018-01-10,60,11,5
2018-01-11,74,26,4
2018-01-12,56,12,10
2018-01-13,45,6,3
2018-01-14,3,5,1
2018-01-15,11,2,20
2018-01-16,39,16,8
2018-01-17,56,11,5
2018-01-18,60,14,3
2018-01-19,80,22,2
2018-01-20,18,11,4
2018-01-21,5,2,2
2018-01-22,36,13,29
2018-01-23,96,25,4
2018-01-24,96,22,5
2018-01-25,89,20,6
2018-01-26,98,14,7
2018-01-27,25,8,11
2018-01-28,14,6,2
2018-01-29,76,20,4
2018-01-30,89,18,4
2018-01-31,18,17,15
2018-02-01,91,15,6
2018-02-02,110,18,5
2018-02-03,39,8,3
2018-02-04,15,6,2
2018-02-05,51,17,4
2018-02-06,63,26,4
2018-02-07,64,20,6
2018-02-08,99,23,2
2018-02-09,42,15,5
2018-02-10,15,3,3
2018-02-11,11,0,2
2018-02-12,68,22,1
2018-02-13,54,26,8
2018-02-14,56,21,1
2018-02-15,66,17,4
2018-02-16,85,14,0
2018-02-17,15,4,1
2018-02-18,6,5,1
2018-02-19,13,1,4
2018-02-20,49,16,3
2018-02-21,68,17,4
2018-02-22,55,10,3
2018-02-23,52,22,6
2018-02-24,29,14,0
2018-02-25,7,7,2
2018-02-26,50,22,5
2018-02-27,107,25,8
2018-02-28,49,22,8
2018-03-01,54,32,8
2018-03-02,70,29,2
2018-03-03,6,13,4
2018-03-04,18,6,2
2018-03-05,53,12,4
2018-03-06,63,34,4
2018-03-07,83,17,2
2018-03-08,93,23,9
2018-03-09,72,42,4
2018-03-10,13,17,5
2018-03-11,14,3,1
2018-03-12,53,19,0
2018-03-13,70,11,3
2018-03-14,58,15,5
2018-03-15,76,26,1
2018-03-16,59,10,6
2018-03-17,21,16,2
2018-03-18,15,2,1
2018-03-19,42,27,1
2018-03-20,76,44,12
2018-03-21,62,17,4
2018-03-22,74,22,14
2018-03-23,38,33,5
2018-03-24,6,11,2
2018-03-25,52,5,1
2018-03-26,46,15,7
2018-03-27,80,28,8
2018-03-28,79,53,6
2018-03-29,77,18,3
2018-03-30,76,19,3
2018-03-31,7,32,9
2018-04-01,5,0,5
2018-04-02,46,14,12
2018-04-03,61,19,8
2018-04-04,61,17,6
2018-04-05,62,24,15
2018-04-06,67,18,9
2018-04-07,29,9,1
2018-04-08,2,2,4
2018-04-09,54,15,11
2018-04-10,86,33,15
2018-04-11,84,14,15
2018-04-12,116,22,6
2018-04-13,89,11,3
2018-04-14,20,5,2
2018-04-15,3,3,3
2018-04-16,92,21,5
2018-04-17,138,29,8
2018-04-18,89,27,7
2018-04-19,109,34,4
2018-04-20,99,23,2
2018-04-21,16,12,3
2018-04-22,23,9,0
2018-04-23,66,22,8
2018-04-24,74,17,8
2018-04-25,73,30,9
2018-04-26,77,30,8
2018-04-27,43,17,25
2018-04-28,35,15,3
2018-04-29,12,5,4
2018-04-30,59,23,7
2018-05-01,56,42,8
2018-05-02,65,16,6
2018-05-03,40,22,5
2018-05-04,56,34,8
2018-05-05,25,3,2
2018-05-06,2,3,1
2018-05-07,37,11,7
2018-05-08,74,26,6
2018-05-09,70,20,9
2018-05-10,69,26,7
2018-05-11,53,11,9
2018-05-12,10,6,0
2018-05-13,6,21,2
2018-05-14,57,12,6
2018-05-15,47,25,10
2018-05-16,74,28,3
2018-05-17,85,15,9
2018-05-18,57,24,5
2018-05-19,16,7,0
2018-05-20,6,4,1
2018-05-21,43,14,4
2018-05-22,67,10,3
2018-05-23,55,17,5
2018-05-24,88,19,5
2018-05-25,47,17,4
2018-05-26,17,10,0
2018-05-27,8,0,2
2018-05-28,8,1,1
2018-05-29,59,26,6
2018-05-30,64,23,6
2018-05-31,67,22,5
2018-06-01,71,25,2
2018-06-02,17,13,4
2018-06-03,8,2,2
2018-06-04,90,22,4
2018-06-05,79,17,5
2018-06-06,67,35,6
2018-06-07,73,30,9
2018-06-08,65,24,3
2018-06-09,14,6,0
2018-06-10,1,7,4
2018-06-11,49,13,4
2018-06-12,80,21,6
2018-06-13,105,25,3
2018-06-14,71,31,12
2018-06-15,78,23,8
2018-06-16,19,4,2
2018-06-17,10,0,6
2018-06-18,62,18,6
2018-06-19,93,23,3
2018-06-20,78,33,6
2018-06-21,82,21,5
2018-06-22,97,22,2
2018-06-23,26,3,1
2018-06-24,9,2,0
2018-06-25,63,17,9
2018-06-26,90,20,5
2018-06-27,70,15,4
2018-06-28,77,22,19
2018-06-29,204,19,23
2018-06-30,16,7,10
2018-07-01,5,4,5
2018-07-02,79,9,14
2018-07-03,108,11,7
2018-07-04,24,3,4
2018-07-05,14,7,1
2018-07-06,33,18,5
2018-07-07,6,1,3
2018-07-08,21,5,2
2018-07-09,66,15,3
2018-07-10,67,19,5
2018-07-11,83,20,7
2018-07-12,71,16,9
2018-07-13,70,17,13
2018-07-14,26,8,1
2018-07-15,13,2,4
2018-07-16,68,12,9
2018-07-17,66,21,6
2018-07-18,92,29,13
2018-07-19,87,15,9
2018-07-20,76,17,8
2018-07-21,21,5,3
2018-07-22,12,3,6
2018-07-23,55,18,2
2018-07-24,92,23,8
2018-07-25,69,25,9
2018-07-26,77,22,3
2018-07-27,47,31,3
2018-07-28,15,12,2
2018-07-29,12,2,4
2018-07-30,54,21,6
2018-07-31,78,25,6
2018-08-01,72,40,7
2018-08-02,61,30,7
2018-08-03,60,25,12
2018-08-04,17,14,10
2018-08-05,3,4,1
2018-08-06,67,12,2
2018-08-07,69,22,4
2018-08-08,61,3,11
2018-08-09,131,16,12
2018-08-10,89,17,14
2018-08-11,42,4,5
2018-08-12,12,3,7
2018-08-13,53,18,4
2018-08-14,83,27,3
2018-08-15,69,38,14
2018-08-16,73,23,7
2018-08-17,58,24,16
2018-08-18,21,3,5
2018-08-19,15,2,3
2018-08-20,50,17,12
2018-08-21,90,12,11
2018-08-22,102,26,14
2018-08-23,84,24,12
2018-08-24,85,23,10
2018-08-25,32,6,4
2018-08-26,7,2,4
2018-08-27,54,15,8
2018-08-28,73,25,3
2018-08-29,58,39,5
2018-08-30,69,26,3
2018-08-31,97,41,4
2018-09-01,24,3,3
2018-09-02,4,15,0
2018-09-03,15,3,4
2018-09-04,68,15,1
2018-09-05,87,36,4
2018-09-06,85,31,0
2018-09-07,76,39,2
2018-09-08,33,11,3
2018-09-09,7,9,0
2018-09-10,53,17,8
2018-09-11,77,35,5
2018-09-12,71,52,10
2018-09-13,88,37,9
2018-09-14,57,34,3
2018-09-15,9,1,3
2018-09-16,8,4,0
2018-09-17,70,24,3
2018-09-18,53,31,10
2018-09-19,74,26,7
2018-09-20,65,21,14
2018-09-21,76,27,10
2018-09-22,36,6,2
2018-09-23,13,2,2
2018-09-24,71,10,4
2018-09-25,78,27,4
2018-09-26,73,18,1
2018-09-27,71,12,3
2018-09-28,79,33,6
2018-09-29,38,4,2
2018-09-30,7,5,1
2018-10-01,60,15,3
2018-10-02,67,13,5
2018-10-03,99,13,2
2018-10-04,103,22,4
2018-10-05,69,23,7
2018-10-06,19,9,2
2018-10-07,4,1,0
2018-10-08,100,20,4
2018-10-09,78,21,8
2018-10-10,94,11,11
2018-10-11,95,27,3
2018-10-12,110,31,3
2018-10-13,30,5,1
2018-10-14,13,2,1
2018-10-15,92,30,3
2018-10-16,85,26,7
2018-10-17,70,37,5
2018-10-18,54,31,6
2018-10-19,67,27,8
2018-10-20,15,3,4
2018-10-21,10,2,6
2018-10-22,78,23,4
2018-10-23,88,21,3
2018-10-24,68,47,7
2018-10-25,85,49,4
2018-10-26,95,40,5
2018-10-27,7,10,1
2018-10-28,3,1,1
2018-10-29,46,36,5
2018-10-30,74,39,4
2018-10-31,65,44,5
2018-11-01,56,34,5
2018-11-02,82,18,7
2018-11-03,17,8,0
2018-11-04,11,5,5
2018-11-05,73,23,3
2018-11-06,130,41,5
2018-11-07,58,42,7
2018-11-08,74,31,9
2018-11-09,86,28,7
2018-11-10,36,6,2
2018-11-11,14,7,1
2018-11-12,77,21,12
2018-11-13,82,30,17
2018-11-14,74,40,6
2018-11-15,107,26,15
2018-11-16,99,43,16
2018-11-17,32,19,12
2018-11-18,7,7,0
2018-11-19,64,16,1
2018-11-20,92,18,7
2018-11-21,88,16,14
2018-11-22,29,17,2
2018-11-23,12,5,3
2018-11-24,5,2,4
2018-11-25,5,0,1
2018-11-26,76,18,8
2018-11-27,80,53,13
2018-11-28,88,38,5
2018-11-29,117,23,9
2018-11-30,61,47,12
2018-12-01,47,10,7
2018-12-02,19,2,2
2018-12-03,81,26,4
2018-12-04,101,50,6
2018-12-05,120,30,11
2018-12-06,96,35,5
2018-12-07,82,16,5
2018-12-08,37,14,7
2018-12-09,10,7,0
2018-12-10,68,24,1
2018-12-11,68,31,8
2018-12-12,84,31,4
2018-12-13,120,31,12
2018-12-14,90,30,8
2018-12-15,25,12,6
2018-12-16,2,0,1
2018-12-17,57,14,2
2018-12-18,88,15,5
2018-12-19,61,22,3
2018-12-20,141,29,5
2018-12-21,98,22,4
2018-12-22,23,7,1
2018-12-23,5,3,2
2018-12-24,6,5,0
2018-12-25,1,0,0
2018-12-26,39,12,1
2018-12-27,56,13,4
2018-12-28,30,9,3
2018-12-29,11,4,5
2018-12-30,11,5,0
2018-12-31,11,1,1
2019-01-01,13,0,0
2019-01-02,48,9,2
2019-01-03,58,20,3
2019-01-04,65,16,5
2019-01-05,24,8,1
2019-01-06,9,0,2
2019-01-07,56,11,4
2019-01-08,97,22,6
2019-01-09,90,28,7
2019-01-10,56,21,13
2019-01-11,83,32,10
2019-01-12,26,13,1
2019-01-13,16,1,2
2019-01-14,65,14,6
2019-01-15,87,18,8
2019-01-16,88,23,10
2019-01-17,100,41,5
2019-01-18,97,20,7
2019-01-19,19,6,2
2019-01-20,6,3,0
2019-01-21,19,2,5
2019-01-22,45,19,3
2019-01-23,66,12,4
2019-01-24,95,23,7
2019-01-25,110,20,5
2019-01-26,43,9,3
2019-01-27,7,7,2
2019-01-28,99,18,6
2019-01-29,119,24,2
2019-01-30,124,31,4
2019-01-31,79,32,3
2019-02-01,109,25,3
2019-02-02,47,11,0
2019-02-03,4,5,0
2019-02-04,64,9,6
2019-02-05,104,35,10
2019-02-06,96,27,3
2019-02-07,97,24,5
2019-02-08,168,23,1
2019-02-09,33,8,0
2019-02-10,9,8,1
2019-02-11,70,25,3
2019-02-12,72,22,5
2019-02-13,82,20,7
2019-02-14,96,29,10
2019-02-15,119,44,9
2019-02-16,24,7,7
2019-02-17,15,3,0
2019-02-18,24,0,2
2019-02-19,77,19,4
2019-02-20,114,24,2
2019-02-21,109,31,4
2019-02-22,112,25,1
2019-02-23,33,18,0
2019-02-24,21,2,1
2019-02-25,83,17,0
2019-02-26,141,14,1
2019-02-27,84,16,2
2019-02-28,137,27,3
2019-03-01,103,24,2
2019-03-02,41,4,3
2019-03-03,17,3,2
2019-03-04,73,11,5
2019-03-05,106,8,10
2019-03-06,78,26,12
2019-03-07,69,21,9
2019-03-08,79,22,4
2019-03-09,34,7,1
2019-03-10,39,8,2
2019-03-11,66,15,7
2019-03-12,85,34,5
2019-03-13,104,24,4
2019-03-14,96,24,3
2019-03-15,110,25,6
2019-03-16,21,4,2
2019-03-17,23,3,3
2019-03-18,92,9,4
2019-03-19,124,23,2
2019-03-20,104,20,4
2019-03-21,99,25,4
2019-03-22,97,23,2
2019-03-23,31,8,0
2019-03-24,14,4,0
2019-03-25,72,16,0
2019-03-26,95,28,3
2019-03-27,100,24,6
2019-03-28,77,13,3
2019-03-29,1162,32,4
2019-03-30,247,20,0
2019-03-31,19,3,3
2019-04-01,92,25,2
2019-04-02,126,28,3
2019-04-03,112,35,8
2019-04-04,108,25,3
2019-04-05,108,41,2
2019-04-06,43,9,1
2019-04-07,13,10,0
2019-04-08,95,19,5
2019-04-09,109,26,2
2019-04-10,104,21,6
2019-04-11,114,23,6
2019-04-12,101,12,4
2019-04-13,33,10,4
2019-04-14,22,2,1
2019-04-15,77,9,1
2019-04-16,81,16,8
2019-04-17,71,22,4
2019-04-18,106,34,4
2019-04-19,96,51,5
2019-04-20,27,8,0
2019-04-21,8,9,3
2019-04-22,69,19,1
2019-04-23,75,39,4
2019-04-24,116,22,6
2019-04-25,122,26,4
2019-04-26,80,40,4
2019-04-27,44,8,3
2019-04-28,11,2,2
2019-04-29,56,16,2
2019-04-30,121,28,9
2019-05-01,74,15,2
2019-05-02,98,9,5
2019-05-03,100,12,3
2019-05-04,25,2,1
2019-05-05,10,2,4
2019-05-06,145,30,5
2019-05-07,114,21,4
2019-05-08,85,40,2
2019-05-09,98,34,4
2019-05-10,84,26,1
2019-05-11,135,9,2
2019-05-12,13,0,3
2019-05-13,90,17,1
2019-05-14,97,14,3
2019-05-15,86,30,5
2019-05-16,93,26,3
2019-05-17,102,35,5
2019-05-18,20,9,6
2019-05-19,8,1,4
2019-05-20,170,27,22
2019-05-21,98,29,19
2019-05-22,82,26,7
2019-05-23,109,28,5
2019-05-24,90,36,6
2019-05-25,38,4,5
2019-05-26,6,9,2
2019-05-27,16,9,1
2019-05-28,34,26,2
2019-05-29,120,47,1
2019-05-30,105,31,6
2019-05-31,73,34,3
2019-06-01,36,22,3
2019-06-02,149,5,4
2019-06-03,72,26,2
2019-06-04,107,36,5
2019-06-05,112,32,1
2019-06-06,94,47,1
2019-06-07,109,35,6
2019-06-08,36,17,2
2019-06-09,49,12,4
2019-06-10,78,34,1
2019-06-11,114,24,3
2019-06-12,97,25,9
2019-06-13,123,31,4
2019-06-14,91,31,2
2019-06-15,28,5,3
2019-06-16,8,4,2
2019-06-17,77,16,1
2019-06-18,91,29,1
2019-06-19,103,20,3
2019-06-20,181,24,6
2019-06-21,100,25,4
2019-06-22,44,12,3
2019-06-23,16,2,0
2019-06-24,109,29,1
2019-06-25,85,25,1
2019-06-26,89,25,1
2019-06-27,107,27,2
2019-06-28,114,9,6
2019-06-29,25,5,1
2019-06-30,4,5,1
2019-07-01,106,19,2
2019-07-02,124,38,1
2019-07-03,122,15,6
2019-07-04,84,8,5
2019-07-05,30,16,4
2019-07-06,4,8,1
2019-07-07,7,1,2
2019-07-08,79,16,4
2019-07-09,141,25,1
2019-07-10,125,32,4
2019-07-11,110,20,5
2019-07-12,132,17,4
2019-07-13,32,7,2
2019-07-14,3,1,2
2019-07-15,86,18,4
2019-07-16,116,30,4
2019-07-17,101,21,3
2019-07-18,96,20,4
2019-07-19,130,29,10
2019-07-20,46,12,5
2019-07-21,15,4,5
2019-07-22,115,30,1
2019-07-23,88,36,1
2019-07-24,113,38,3
2019-07-25,120,40,2
2019-07-26,117,34,4
2019-07-27,26,8,2
2019-07-28,10,1,5
2019-07-29,89,33,1
2019-07-30,127,28,4
2019-07-31,138,31,4
2019-08-01,126,17,9
2019-08-02,168,27,4
2019-08-03,51,5,0
2019-08-04,19,4,1
2019-08-05,89,23,2
2019-08-06,85,19,3
2019-08-07,113,23,5
2019-08-08,133,15,5
2019-08-09,122,64,4
2019-08-10,34,8,2
2019-08-11,12,2,1
2019-08-12,111,27,1
2019-08-13,120,35,8
2019-08-14,106,45,3
2019-08-15,115,45,6
2019-08-16,120,27,4
2019-08-17,42,5,1
2019-08-18,19,2,2
2019-08-19,103,23,5
2019-08-20,113,27,4
2019-08-21,90,20,5
2019-08-22,143,26,3
2019-08-23,123,34,7
2019-08-24,19,6,1
2019-08-25,7,3,3
2019-08-26,76,36,7
2019-08-27,102,18,3
2019-08-28,94,61,2
2019-08-29,106,54,6
2019-08-30,94,51,28
2019-08-31,35,5,1
2019-09-01,14,3,2
