,ruby/ruby,php/php-src,python/cpython
2023-01-13,14,13,5
2023-01-14,4,8,8
2023-01-15,4,35,3
2023-01-16,7,19,7
2023-01-17,10,15,3
2023-01-18,22,10,6
2023-01-19,16,18,5
2023-01-20,22,10,16
2023-01-21,4,2,9
2023-01-22,3,6,8
2023-01-23,10,21,7
2023-01-24,2,14,13
2023-01-25,3,13,7
2023-01-26,16,6,9
2023-01-27,13,9,5
2023-01-28,2,6,5
2023-01-29,1,4,1
2023-01-30,22,12,8
2023-01-31,30,7,12
2023-02-01,9,0,10
2023-02-02,24,14,5
2023-02-03,16,4,9
2023-02-04,6,1,6
2023-02-05,3,17,9
2023-02-06,16,3,11
2023-02-07,24,21,17
2023-02-08,11,11,16
2023-02-09,17,4,13
2023-02-10,12,16,10
2023-02-11,7,7,2
2023-02-12,1,1,4
2023-02-13,5,25,6
2023-02-14,10,31,7
2023-02-15,16,0,7
2023-02-16,12,9,11
2023-02-17,8,14,10
2023-02-18,2,11,4
2023-02-19,21,5,10
2023-02-20,9,14,10
2023-02-21,40,28,9
2023-02-22,28,10,7
2023-02-23,17,17,12
2023-02-24,11,14,9
2023-02-25,5,8,8
2023-02-26,4,24,4
2023-02-27,28,12,8
2023-02-28,21,15,10
2023-03-01,16,8,6
2023-03-02,22,8,5
2023-03-03,19,22,4
2023-03-04,4,6,9
2023-03-05,8,14,10
2023-03-06,232,11,5
2023-03-07,38,18,8
2023-03-08,30,4,13
2023-03-09,22,17,7
2023-03-10,27,22,6
2023-03-11,7,3,9
2023-03-12,22,0,4
2023-03-13,21,17,13
2023-03-14,12,8,12
2023-03-15,21,24,13
2023-03-16,22,0,16
2023-03-17,107,16,5
2023-03-18,9,9,5
2023-03-19,24,6,6
2023-03-20,18,15,8
2023-03-21,10,12,17
2023-03-22,24,7,17
2023-03-23,43,12,15
2023-03-24,16,15,7
2023-03-25,7,26,8
2023-03-26,7,8,0
2023-03-27,12,22,7
2023-03-28,30,11,3
2023-03-29,15,10,8
2023-03-30,14,13,6
2023-03-31,28,8,12
2023-04-01,10,6,2
2023-04-02,31,1,7
2023-04-03,25,16,8
2023-04-04,25,20,11
2023-04-05,29,4,15
2023-04-06,29,12,13
2023-04-07,11,4,12
2023-04-08,6,5,8
2023-04-09,4,0,16
2023-04-10,6,12,8
2023-04-11,11,8,15
2023-04-12,22,7,10
2023-04-13,26,10,10
2023-04-14,24,5,12
2023-04-15,8,9,3
2023-04-16,6,8,2
2023-04-17,4,2,6
2023-04-18,5,12,8
2023-04-19,37,3,12
2023-04-20,15,13,1
2023-04-21,6,3,4
2023-04-22,3,0,12
2023-04-23,2,1,11
2023-04-24,8,5,40
2023-04-25,24,6,12
2023-04-26,16,5,19
2023-04-27,9,3,20
2023-04-28,14,3,11
2023-04-29,4,1,6
2023-04-30,4,9,8
2023-05-01,4,10,21
2023-05-02,6,12,15
2023-05-03,2,12,22
2023-05-04,8,1,28
2023-05-05,5,14,21
2023-05-06,1,9,12
2023-05-07,1,9,18
2023-05-08,3,3,13
2023-05-09,10,6,18
2023-05-10,10,10,13
2023-05-11,0,7,17
2023-05-12,8,6,20
2023-05-13,5,7,6
2023-05-14,5,4,6
2023-05-15,8,6,13
2023-05-16,1,7,20
2023-05-17,4,3,11
2023-05-18,5,0,16
2023-05-19,9,6,19
2023-05-20,8,5,14
2023-05-21,7,9,20
2023-05-22,6,5,23
2023-05-23,14,9,15
2023-05-24,18,16,30
2023-05-25,10,8,17
2023-05-26,14,7,23
2023-05-27,3,6,9
2023-05-28,6,0,4
2023-05-29,9,8,7
2023-05-30,6,11,18
2023-05-31,7,6,20
2023-06-01,16,1,19
2023-06-02,9,8,14
2023-06-03,8,0,2
2023-06-04,2,11,4
2023-06-05,16,10,13
2023-06-06,11,21,29
2023-06-07,1,5,24
2023-06-08,25,7,14
2023-06-09,6,11,20
2023-06-10,3,1,2
2023-06-11,2,1,15
2023-06-12,15,0,9
2023-06-13,10,12,16
2023-06-14,25,2,30
2023-06-15,3,11,13
2023-06-16,4,3,10
2023-06-17,8,3,1
2023-06-18,12,17,4
2023-06-19,8,10,8
2023-06-20,9,11,7
2023-06-21,16,8,12
2023-06-22,15,25,10
2023-06-23,8,11,13
2023-06-24,6,0,3
2023-06-25,7,7,3
2023-06-26,8,7,13
2023-06-27,8,15,12
2023-06-28,25,10,16
2023-06-29,16,7,9
2023-06-30,20,7,18
2023-07-01,8,13,11
2023-07-02,5,0,11
2023-07-03,9,15,26
2023-07-04,24,8,19
2023-07-05,25,14,9
2023-07-06,9,10,12
2023-07-07,7,29,12
2023-07-08,10,9,8
2023-07-09,6,5,7
2023-07-10,8,19,16
2023-07-11,9,19,25
2023-07-12,15,15,13
2023-07-13,30,19,12
2023-07-14,9,3,11
2023-07-15,11,1,8
2023-07-16,3,4,7
2023-07-17,8,21,15
2023-07-18,20,35,13
2023-07-19,7,8,6
2023-07-20,16,2,12
2023-07-21,7,16,12
2023-07-22,2,1,40
2023-07-23,2,1,26
2023-07-24,17,15,20
2023-07-25,24,6,26
2023-07-26,12,9,18
2023-07-27,18,3,23
2023-07-28,30,3,14
2023-07-29,9,7,11
2023-07-30,6,0,2
2023-07-31,17,34,18
2023-08-01,15,25,10
2023-08-02,27,11,8
2023-08-03,10,28,9
2023-08-04,12,10,17
2023-08-05,10,2,7
2023-08-06,3,1,7
2023-08-07,7,20,19
2023-08-08,7,14,15
2023-08-09,13,10,12
2023-08-10,9,15,12
2023-08-11,19,0,11
2023-08-12,13,2,4
2023-08-13,7,2,4
2023-08-14,4,14,7
2023-08-15,17,9,12
2023-08-16,42,5,26
2023-08-17,83,9,15
2023-08-18,31,2,9
2023-08-19,4,6,7
2023-08-20,27,5,12
2023-08-21,30,2,27
2023-08-22,14,5,26
2023-08-23,29,11,22
2023-08-24,26,11,34
2023-08-25,88,1,20
2023-08-26,5,10,5
2023-08-27,5,3,11
2023-08-28,30,23,14
2023-08-29,37,12,33
2023-08-30,54,28,13
2023-08-31,25,4,16
2023-09-01,33,7,18
2023-09-02,7,10,18
2023-09-03,1,14,10
2023-09-04,9,14,12
2023-09-05,31,20,18
2023-09-06,31,7,24
2023-09-07,27,9,25
2023-09-08,19,17,19
2023-09-09,0,12,11
2023-09-10,6,9,13
2023-09-11,15,8,20
2023-09-12,14,11,27
2023-09-13,18,6,13
2023-09-14,41,20,13
2023-09-15,37,6,14
2023-09-16,17,8,4
2023-09-17,10,10,2
2023-09-18,10,10,12
2023-09-19,29,5,14
2023-09-20,23,7,12
2023-09-21,24,13,14
2023-09-22,17,16,24
2023-09-23,5,9,9
2023-09-24,6,16,5
2023-09-25,29,7,22
2023-09-26,17,5,20
2023-09-27,41,4,18
2023-09-28,37,0,17
2023-09-29,34,20,29
2023-09-30,26,20,13
2023-10-01,10,5,8
2023-10-02,18,22,18
2023-10-03,22,20,18
2023-10-04,21,10,21
2023-10-05,25,1,23
2023-10-06,11,8,10
2023-10-07,7,10,4
2023-10-08,2,3,5
2023-10-09,12,27,18
2023-10-10,10,15,27
2023-10-11,35,18,22
2023-10-12,27,10,17
2023-10-13,65,12,21
2023-10-14,16,7,13
2023-10-15,19,9,4
2023-10-16,34,11,15
2023-10-17,17,2,24
2023-10-18,29,17,13
2023-10-19,32,12,13
2023-10-20,19,4,18
2023-10-21,15,1,9
2023-10-22,7,16,6
2023-10-23,32,16,10
2023-10-24,30,17,13
2023-10-25,26,18,17
2023-10-26,53,12,11
2023-10-27,22,8,13
2023-10-28,8,17,5
2023-10-29,4,21,8
2023-10-30,30,25,18
2023-10-31,25,27,20
2023-11-01,42,17,18
2023-11-02,31,22,12
2023-11-03,37,15,17
2023-11-04,9,6,12
2023-11-05,2,1,4
2023-11-06,40,10,7
2023-11-07,98,22,14
2023-11-08,48,6,12
2023-11-09,30,13,17
2023-11-10,24,9,13
2023-11-11,8,14,2
2023-11-12,6,5,5
2023-11-13,36,9,13
2023-11-14,25,20,15
2023-11-15,15,10,19
2023-11-16,39,20,11
2023-11-17,18,21,15
2023-11-18,9,5,8
2023-11-19,7,7,11
2023-11-20,30,13,8
2023-11-21,46,9,8
2023-11-22,44,29,13
2023-11-23,17,33,4
2023-11-24,20,9,4
2023-11-25,11,10,9
2023-11-26,10,0,3
2023-11-27,37,37,25
2023-11-28,32,14,10
2023-11-29,27,10,6
2023-11-30,45,2,12
2023-12-01,71,30,16
2023-12-02,8,6,4
2023-12-03,3,4,13
2023-12-04,21,14,21
2023-12-05,56,22,18
2023-12-06,48,17,11
2023-12-07,60,16,21
2023-12-08,28,9,13
2023-12-09,8,6,7
2023-12-10,10,7,10
2023-12-11,22,15,14
2023-12-12,64,10,18
2023-12-13,71,12,21
2023-12-14,43,0,24
2023-12-15,55,3,12
2023-12-16,38,3,6
2023-12-17,9,6,7
2023-12-18,23,20,10
2023-12-19,31,4,11
2023-12-20,12,3,12
2023-12-21,15,8,17
2023-12-22,30,18,12
2023-12-23,25,12,7
2023-12-24,12,3,11
2023-12-25,71,3,3
2023-12-26,12,2,10
2023-12-27,14,8,13
2023-12-28,14,2,9
2023-12-29,11,5,2
2023-12-30,1,4,3
2023-12-31,8,6,2
2024-01-01,14,12,6
2024-01-02,18,16,11
2024-01-03,13,8,10
2024-01-04,11,8,6
2024-01-05,13,10,12
2024-01-06,19,1,12
2024-01-07,14,4,2
2024-01-08,21,6,18
2024-01-09,21,15,21
2024-01-10,20,10,25
2024-01-11,56,10,12
2024-01-12,40,9,24
2024-01-13,11,5,7
2024-01-14,5,12,5
2024-01-15,7,9,10
2024-01-16,42,17,30
2024-01-17,85,16,18
2024-01-18,24,2,20
2024-01-19,59,7,6
2024-01-20,2,3,10
2024-01-21,1,7,11
2024-01-22,73,17,20
2024-01-23,18,10,20
2024-01-24,54,8,11
2024-01-25,35,7,13
2024-01-26,17,4,25
2024-01-27,13,0,13
2024-01-28,22,3,4
2024-01-29,34,1,22
2024-01-30,34,14,18
2024-01-31,26,27,16
2024-02-01,29,5,23
2024-02-02,24,9,19
2024-02-03,6,12,12
2024-02-04,8,14,14
