,getsentry/sentry,elastic/kibana,grafana/grafana
2013-10-05,1,-0.12903262603124982,1
2013-10-06,0,-0.10056348007187467,0
2013-10-07,0,0.9324170950000003,1
2013-10-08,2,-0.15655434728124992,1
2013-10-09,13,-0.0935534105874999,5
2013-10-10,3,-0.05603547856718745,2
2013-10-11,6,-0.03746020507187488,4
2013-10-12,0,-0.016116749999999947,3
2013-10-13,0,-0.01316201249999996,0
2013-10-14,15,-0.011093696249999967,3
2013-10-15,9,-0.009568313015624975,6
2013-10-16,2,-0.008398852535937478,3
2013-10-17,2,0.0,8
2013-10-18,7,0.0,1
2013-10-19,8,0.0,0
2013-10-20,19,0.0,0
2013-10-21,11,0.0,3
2013-10-22,0,0.0,3
2013-10-23,1,0.0,4
2013-10-24,2,0.0,3
2013-10-25,7,0.0,7
2013-10-26,2,0.0,0
2013-10-27,5,0.0,0
2013-10-28,0,4.0,3
2013-10-29,4,-0.40000000000000036,2
2013-10-30,0,-0.18000000000000013,9
2013-10-31,0,1.886,1
2013-11-01,0,1.7173500000000002,8
2013-11-02,0,-0.35446700000000003,0
2013-11-03,0,-0.19964804999999997,0
2013-11-04,17,-0.14269978499999977,2
2013-11-05,5,1.8881682479375004,3
2013-11-06,16,8.70784706485625,3
2013-11-07,5,3.9614885824999995,4
2013-11-08,0,-1.0033240185312506,1
2013-11-09,1,-0.5587593311031251,0
2013-11-10,1,-0.3774937050718743,0
2013-11-11,0,-0.27468727499999906,0
2013-11-12,0,1.7787707450000008,1
2013-11-13,1,3.6152100452187503,1
2013-11-14,4,1.3516189965375,2
2013-11-15,0,0.4395687620984374,7
2013-11-16,10,-0.38731926267968747,0
2013-11-17,10,-0.21688349999999967,0
2013-11-18,2,5.8393839750000005,0
2013-11-19,0,1.2722685575,4
2013-11-20,0,0.42404781396875,0
2013-11-21,0,11.548579637865625,0
2013-11-22,0,-1.4898007324250004,0
2013-11-23,2,0.26710848191250014,1
2013-11-24,0,-0.5822669275359373,0
2013-11-25,0,-0.4019529524999988,1
2013-11-26,8,-0.31466028309374916,2
2013-11-27,0,3.7407699125031257,0
2013-11-28,2,2.4243928769125,0
2013-11-29,2,-0.6163806212234375,2
2013-11-30,12,-0.3608799266812499,0
2013-12-01,1,-0.17771831301562474,0
2013-12-02,9,6.865146647464063,6
2013-12-03,13,-0.8009983000000003,12
2013-12-04,0,-0.3988608225,7
2013-12-05,2,3.7289456591875,2
2013-12-06,0,-0.6069378491906247,6
2013-12-07,0,-0.31801380760781217,2
2013-12-08,0,-0.2061340874999998,4
2013-12-09,0,-0.16030587374999947,5
2013-12-10,1,-0.13144519110937464,5
2013-12-11,1,-0.11144001775156219,4
2013-12-12,2,1.9556252150000002,5
2013-12-13,4,0.7617267479375,4
2013-12-14,0,-0.22359541014375006,0
2013-12-15,0,-0.10200000000000008,3
2013-12-16,17,-0.06982499999999987,3
2013-12-17,0,4.947104,4
2013-12-18,0,6.457559225,0
2013-12-19,0,1.0396505949999992,2
2013-12-20,0,-0.6877303222812504,6
2013-12-21,2,-0.4191785180874998,1
2013-12-22,0,-0.29062010253593673,4
2013-12-23,0,12.780047687500002,7
2013-12-24,1,-1.4798360687500005,11
2013-12-25,5,1.263178536171875,4
2013-12-26,0,-0.7016598462890626,10
2013-12-27,1,-0.4365410937828114,7
2013-12-28,11,-0.2833154550718743,5
2013-12-29,11,1.7875688375000007,12
2013-12-30,1,7.62354844875,6
2013-12-31,6,-1.0407120942031254,2
2014-01-01,0,-0.5483724754671875,5
2014-01-02,0,0.71153837396875,2
2014-01-03,1,-0.31433120507187434,10
2014-01-04,5,-0.20025802499999953,2
2014-01-05,2,4.8440165075,1
2014-01-06,5,16.37145130396875,7
2014-01-07,1,2.9655390408031237,3
2014-01-08,5,2.512147167212499,2
2014-01-09,2,4.776093803749999,0
2014-01-10,1,6.636085436984375,1
2014-01-11,0,-1.635506165035937,1
2014-01-12,0,1.026543556250001,5
2014-01-13,11,1.0813135361718762,1
2014-01-14,3,-0.864772615195311,3
2014-01-15,0,-0.5899029181890614,1
2014-01-16,3,-0.35045079224218667,0
2014-01-17,2,-0.25331335823749923,0
2014-01-18,0,-0.18549714434062448,0
2014-01-19,37,-0.11570223778749968,5
2014-01-20,3,1.9586759814687502,16
2014-01-21,1,5.764065668896875,6
2014-01-22,0,27.293202294928125,4
2014-01-23,0,7.8729999999999976,11
2014-01-24,0,4.427674999999998,6
2014-01-25,1,-1.1492085000000012,1
2014-01-26,0,8.569925475000002,0
2014-01-27,0,11.975784032500002,4
2014-01-28,10,11.345343096468751,1
2014-01-29,5,3.021907034334375,2
2014-01-30,2,0.615787624096876,0
2014-01-31,0,1.149320299571877,1
2014-02-01,0,-1.4229888902546854,16
2014-02-02,0,2.0663250817328147,1
2014-02-03,1,3.012150094807814,0
2014-02-04,8,3.902433519921876,0
2014-02-05,2,8.828561217278125,18
2014-02-06,3,9.351251560153125,5
2014-02-07,3,-1.9358793930125007,7
2014-02-08,1,-1.0411670341546873,8
2014-02-09,0,2.2881655536421888,7
2014-02-10,0,2.1726552134531265,4
2014-02-11,1,3.1371573340796886,6
2014-02-12,0,4.042343924778125,9
2014-02-13,3,4.912804448414063,6
2014-02-14,6,9.76142228146875,3
2014-02-15,0,-1.775373665395313,7
2014-02-16,1,0.09345337375000029,0
2014-02-17,0,3.2673071722031257,1
2014-02-18,2,20.066925655845314,4
2014-02-19,0,4.316305384079687,3
2014-02-20,3,-2.0724437902218753,3
2014-02-21,0,-1.2337015495234371,5
2014-02-22,0,3.1333139291125023,0
2014-02-23,4,-1.0392183741453107,2
2014-02-24,0,39.37683738948438,3
2014-02-25,3,21.51422618665156,5
2014-02-26,0,17.205164142778123,9
2014-02-27,0,19.182178905635936,5
2014-02-28,3,24.93105998224844,4
2014-03-01,0,-5.933269785,2
2014-03-02,0,-3.472364252062497,4
2014-03-03,0,19.474975914856255,2
2014-03-04,2,11.832590101875004,5
2014-03-05,0,5.781817642656252,5
2014-03-06,1,47.56301786272188,2
2014-03-07,9,20.792199844334373,6
2014-03-08,4,-4.5537903513312505,2
2014-03-09,0,-3.919522851078124,2
2014-03-10,7,-0.5576085174999945,4
2014-03-11,1,18.822873598656255,3
2014-03-12,1,32.197338635959376,2
2014-03-13,1,7.20138687051875,0
2014-03-14,1,-2.468745009156251,0
2014-03-15,0,-2.99558763627031,0
2014-03-16,0,-1.8234302720374957,1
2014-03-17,2,0.7787971399281288,3
2014-03-18,29,5.8232205527187535,6
2014-03-19,0,10.389554994100003,5
2014-03-20,0,-2.263377248067187,0
2014-03-21,1,2.7702408470031257,0
2014-03-22,0,-1.0471927089984372,0
2014-03-23,0,-0.5838889800718737,6
2014-03-24,6,24.57827752,5
2014-03-25,2,5.162613350218749,0
2014-03-26,0,5.79363274881875,13
2014-03-27,0,7.901240226060937,6
2014-03-28,0,0.7502764845687508,3
2014-03-29,0,-0.5844920020624988,2
2014-03-30,0,-1.1768797226437482,3
2014-03-31,0,1.1513024937500023,4
2014-04-01,2,1.115091504609377,4
2014-04-02,0,3.134099737476564,4
2014-04-03,0,19.1427229255875,4
2014-04-04,2,3.512357948306249,2
2014-04-05,3,-1.8113456606562508,8
2014-04-06,0,-1.0159723956234374,6
2014-04-07,0,17.294372729964063,3
2014-04-08,6,5.65971793146875,3
2014-04-09,3,9.949750133896874,2
2014-04-10,1,21.571083042865624,5
2014-04-11,2,52.16855115204375,3
2014-04-12,3,-5.702788428812504,0
2014-04-13,0,9.931806659784375,2
2014-04-14,4,-0.0802836324999987,2
2014-04-15,3,12.950174645718755,2
2014-04-16,0,14.200398495228129,3
2014-04-17,0,39.859159513525,4
2014-04-18,1,7.047718742193749,1
2014-04-19,0,-5.231920557237499,0
2014-04-20,8,-3.211225165543747,2
2014-04-21,0,19.99602742770938,7
2014-04-22,12,-3.768684552565622,3
2014-04-23,1,-0.1811380008937471,2
2014-04-24,1,11.193997915143752,1
2014-04-25,2,15.427928134165628,3
2014-04-26,0,6.699925606200001,0
2014-04-27,5,-2.6289732105031254,3
2014-04-28,10,25.4920926825,3
2014-04-29,20,58.19673033865625,0
2014-04-30,4,13.710205189209372,7
2014-05-01,23,2.6790615977187473,2
2014-05-02,8,29.312620068225,0
2014-05-03,6,-6.540578929748434,2
2014-05-04,27,-3.8425503133031196,0
2014-05-05,0,-1.70909409910937,1
2014-05-06,11,9.816706356078132,4
2014-05-07,19,9.02450664456094,0
2014-05-08,10,-3.047083434821873,0
2014-05-09,1,0.44926225456875146,5
2014-05-10,7,-1.206979065354686,0
2014-05-11,1,-0.8300739987218728,0
2014-05-12,0,15.58056115375,0
2014-05-13,3,10.058038181984374,2
2014-05-14,2,19.79142353627656,0
2014-05-15,0,2.562069988381248,3
2014-05-16,1,9.61442637706875,0
2014-05-17,3,-2.6219546260312496,0
2014-05-18,18,-1.5863659050718724,0
2014-05-19,0,3.8440132100000026,5
2014-05-20,29,5.579567861750002,16
2014-05-21,20,14.3093642107375,0
2014-05-22,4,25.406704555725,3
2014-05-23,16,4.801878511115623,6
2014-05-24,3,-3.006434121403126,0
2014-05-25,2,7.186986457068751,4
2014-05-26,0,1.8594794312500023,1
2014-05-27,0,54.221678861171874,6
2014-05-28,0,53.163441306210935,0
2014-05-29,17,23.53907091649843,0
2014-05-30,1,32.6741615787375,5
2014-05-31,6,17.043692199353124,7
2014-06-01,3,-7.755868989073433,1
2014-06-02,7,48.14507019785938,5
2014-06-03,14,24.05515408511407,6
2014-06-04,18,26.447599123481254,1
2014-06-05,41,29.135295488300002,0
2014-06-06,1,10.972648147078129,14
2014-06-07,8,-7.201449319826558,7
2014-06-08,2,5.47124399512032,6
2014-06-09,0,4.840056270315632,2
2014-06-10,16,6.290430496421882,1
2014-06-11,16,10.338335642329692,4
2014-06-12,15,24.39002120326719,4
2014-06-13,1,3.0584403416484385,2
2014-06-14,17,-1.452818531678124,7
2014-06-15,0,-2.2058146257187485,0
2014-06-16,0,22.55066897859375,3
2014-06-17,17,18.46112252,2
2014-06-18,7,55.85462009952031,1
2014-06-19,1,73.65990199742187,1
2014-06-20,5,45.47652970505937,8
2014-06-21,0,-12.375278767631254,6
2014-06-22,0,-2.9435342463187473,9
2014-06-23,0,2.713059309928134,0
2014-06-24,1,2.2365799201250116,2
2014-06-25,0,0.7342463527937584,2
2014-06-26,4,0.4423966457718813,1
2014-06-27,0,-2.986234201937495,4
2014-06-28,0,-1.8923876128531212,0
2014-06-29,2,-0.9669340820843726,0
2014-06-30,0,7.617609340437501,10
2014-07-01,0,0.8819251494812503,2
2014-07-02,0,3.197714457353125,4
2014-07-03,0,1.1309916821703123,5
2014-07-04,0,-0.682567514742187,1
2014-07-05,0,-0.4078544101437495,0
2014-07-06,0,-0.2771795999999993,0
2014-07-07,0,3.7791344050000006,1
2014-07-08,1,-0.5836154466249999,1
2014-07-09,11,-0.3370262563187497,0
2014-07-10,1,1.808741650365625,0
2014-07-11,0,15.664617963825,0
2014-07-12,0,-1.7712647050718762,0
2014-07-13,0,-0.8296480500000004,5
2014-07-14,2,-0.541699785,5
2014-07-15,5,7.598893247937501,3
2014-07-16,0,7.88221256485625,5
2014-07-17,1,2.5072204074999997,2
2014-07-18,7,22.77036423396875,1
2014-07-19,0,-3.171690713321876,3
2014-07-20,5,-1.6432781405749992,4
2014-07-21,0,8.98300315,2
2014-07-22,6,46.2324253175,1
2014-07-23,9,30.134160179625,5
2014-07-24,19,1.4414312775718718,0
2014-07-25,8,3.625263365114061,4
2014-07-26,13,-3.602202422518747,0
2014-07-27,0,-2.4386465858624944,0
2014-07-28,3,-1.7162165624999954,6
2014-07-29,4,8.603752999843755,5
2014-07-30,2,5.823129284890627,6
2014-07-31,10,3.8083501397125015,17
2014-08-01,0,12.28734523458125,4
2014-08-02,7,-0.2483623244125006,0
2014-08-03,0,-1.3946583202874994,4
2014-08-04,0,27.126470875000003,3
2014-08-05,0,22.540791437499998,5
2014-08-06,17,31.60963572484375,10
2014-08-07,13,39.988401118015624,16
2014-08-08,1,-1.8457864708812526,15
2014-08-09,0,-4.891030889934374,7
2014-08-10,10,16.750857588465628,11
2014-08-11,12,17.628688474928133,25
2014-08-12,16,33.0044731830625,13
2014-08-13,0,115.0545298505875,14
2014-08-14,2,64.89763846300312,9
2014-08-15,2,47.74102673248749,12
2014-08-16,0,2.6312591552531206,9
2014-08-17,3,-1.6835928152156185,3
2014-08-18,3,16.89050994718751,6
2014-08-19,9,18.548337330437512,5
2014-08-20,4,18.547178394615635,11
2014-08-21,14,20.668987219478133,14
2014-08-22,5,22.707280601350007,10
2014-08-23,3,-7.746129983410935,2
2014-08-24,6,-4.353189525331246,3
2014-08-25,5,10.212124343462506,8
2014-08-26,15,13.622375115535943,13
2014-08-27,6,24.06583682392969,6
2014-08-28,0,21.849646951357812,3
2014-08-29,0,3.438732820326562,7
2014-08-30,1,-3.0139646770265607,0
2014-08-31,0,1.4414946588859405,0
2014-09-01,7,0.9213712362500042,3
2014-09-02,7,42.18886799454688,5
2014-09-03,4,17.24744251326719,11
2014-09-04,2,41.70705208120156,10
2014-09-05,1,0.27802789882187096,10
2014-09-06,0,-4.904625831860936,5
2014-09-07,0,-3.0528933083390593,1
2014-09-08,3,31.77109550665157,2
2014-09-09,10,1.8240634783093777,14
2014-09-10,0,2.32109406845469,5
2014-09-11,5,22.899679465309376,10
2014-09-12,8,10.496341109939063,2
2014-09-13,0,-2.004899573314061,7
2014-09-14,0,-2.367491495287499,0
2014-09-15,0,11.379254740000004,2
2014-09-16,23,14.432076408718753,9
2014-09-17,7,16.670610070168753,15
2014-09-18,3,39.23019836415469,11
2014-09-19,11,25.55498877762812,8
2014-09-20,4,2.3501374963312482,13
2014-09-21,0,-4.568960326570313,6
2014-09-22,6,19.08740753117813,9
2014-09-23,1,0.6130585945468798,7
2014-09-24,2,68.7486146332672,19
2014-09-25,0,21.57058915782656,2
2014-09-26,3,45.010054097109375,0
2014-09-27,9,-6.972060941795316,1
2014-09-28,13,-5.781226123290621,0
2014-09-29,0,12.168095447176569,8
2014-09-30,24,13.506131982406258,19
2014-10-01,30,28.124439911631256,18
2014-10-02,0,25.613245703945314,15
2014-10-03,0,48.94261297517813,3
2014-10-04,0,-3.411059107192191,1
2014-10-05,3,-5.68840032345156,6
2014-10-06,0,0.5013353273921921,7
2014-10-07,0,1.9690380467500077,10
2014-10-08,0,26.199599348893756,4
2014-10-09,2,22.105294844837502,4
2014-10-10,7,25.486282784814062,5
2014-10-11,0,-6.180430487525001,2
2014-10-12,21,-3.424689920106248,1
2014-10-13,7,3.9306487872843783,4
2014-10-14,24,11.848870154187505,1
2014-10-15,8,31.07185224602813,10
2014-10-16,10,-3.2280275263828138,3
2014-10-17,6,23.90120924128594,2
2014-10-18,0,-3.6683622219546876,1
2014-10-19,5,-2.639496003614059,3
2014-10-20,29,38.3453751475,4
2014-10-21,0,13.72114894940625,0
2014-10-22,2,10.256326055065625,1
2014-10-23,8,8.668414941965624,4
2014-10-24,1,13.039610576496878,6
2014-10-25,0,-4.035993352743748,1
2014-10-26,0,-2.514473581485934,1
2014-10-27,6,28.302911309964067,1
2014-10-28,7,58.648276813125,7
2014-10-29,9,8.22075159501562,2
2014-10-30,13,7.93892484283281,1
2014-10-31,1,18.980661306507812,0
2014-11-01,1,-4.571586404232809,0
2014-11-02,17,-3.483258618110933,2
2014-11-03,0,31.545722575000006,2
2014-11-04,1,31.640259033281254,0
2014-11-05,2,31.134905192687498,0
2014-11-06,5,18.38689417147031,9
2014-11-07,9,29.376827402170314,8
2014-11-08,0,-7.523799144128124,6
2014-11-09,0,-2.4011439488781203,1
2014-11-10,0,21.75175951246407,3
2014-11-11,1,19.011168621218758,13
2014-11-12,0,20.434435649700003,9
2014-11-13,0,20.129553009076563,4
2014-11-14,0,13.029898400228126,14
2014-11-15,0,7.701027790503126,1
2014-11-16,0,-1.473623396293748,0
2014-11-17,7,28.004872167718755,7
2014-11-18,13,40.7184104345375,3
2014-11-19,7,16.27440999672656,6
2014-11-20,11,16.38613181073125,9
2014-11-21,5,16.771079554409376,8
2014-11-22,9,-0.05296645198124672,1
2014-11-23,17,-4.253040243635933,1
2014-11-24,0,12.125213319235943,6
2014-11-25,2,71.33506466140781,1
2014-11-26,15,-3.939142074832816,5
2014-11-27,1,-3.673068530278125,9
2014-11-28,5,-3.6732082489718736,4
2014-11-29,7,-0.53224573518593,0
2014-11-30,4,-2.037744923920307,0
2014-12-01,6,21.56802500353438,2
2014-12-02,4,25.556242511015625,6
2014-12-03,10,30.08718253328906,0
2014-12-04,14,45.79775528921093,1
2014-12-05,15,37.82740873375312,0
2014-12-06,5,2.053617152428121,0
2014-12-07,1,-6.164436163531249,0
2014-12-08,0,34.90181266867813,1
2014-12-09,9,25.99549517189063,2
2014-12-10,26,32.432983295470315,2
2014-12-11,10,21.465433290910937,6
2014-12-12,32,40.00705821942969,0
2014-12-13,10,1.4006708606625011,0
2014-12-14,10,-5.478269897324996,0
2014-12-15,50,12.813067055854694,18
2014-12-16,112,17.200460816140634,8
2014-12-17,13,23.52369069658282,6
2014-12-18,49,46.803071108189066,5
2014-12-19,30,40.10033770059375,11
2014-12-20,16,-3.686497022078127,0
2014-12-21,5,-6.012525273646873,0
2014-12-22,15,16.19088894783907,1
2014-12-23,11,5.165529896198445,2
2014-12-24,8,8.813717016795318,1
2014-12-25,1,-4.111860846993746,0
2014-12-26,0,5.343499495379692,3
2014-12-27,13,-2.680008699670309,0
2014-12-28,2,-1.5219739023546843,4
2014-12-29,6,32.15859508478437,6
2014-12-30,21,46.0612906146875,17
2014-12-31,32,-3.0218122321250043,11
2015-01-01,0,-3.9041726945625017,4
2015-01-02,54,5.515202847032814,0
2015-01-03,12,-1.555524254124995,0
2015-01-04,6,14.149975267212504,18
2015-01-05,8,63.03834039875,14
2015-01-06,2,27.56311280798437,12
2015-01-07,2,23.024450930532808,5
2015-01-08,7,15.488771271140623,16
2015-01-09,14,35.52190000735625,7
2015-01-10,2,-8.224287900374998,1
2015-01-11,0,-2.8891915983031193,4
2015-01-12,21,11.260634986714068,17
2015-01-13,18,15.598203997893759,2
2015-01-14,24,8.045682092815628,12
2015-01-15,31,10.924239066471877,9
2015-01-16,26,32.05645812952656,24
2015-01-17,0,-1.9218680299828126,6
2015-01-18,0,-2.6108168865093733,6
2015-01-19,11,28.72576243021875,8
2015-01-20,24,19.202096262193752,11
2015-01-21,16,29.85464971289844,13
2015-01-22,15,19.518767486328123,2
2015-01-23,27,12.779614856798439,3
2015-01-24,12,-1.5909981041015602,0
2015-01-25,2,-2.865737527106245,2
2015-01-26,8,9.37423214309063,10
2015-01-27,14,8.797441296479692,11
2015-01-28,1,21.62213611526094,14
2015-01-29,10,17.457892743590627,6
2015-01-30,12,21.26276899408594,8
2015-01-31,11,19.79844408926875,1
2015-02-01,9,-5.373852796495312,8
2015-02-02,7,36.942274021840625,13
2015-02-03,16,33.81031322377656,18
2015-02-04,21,17.48188933213125,19
2015-02-05,44,49.230813551678125,15
2015-02-06,43,32.27053938525781,15
2015-02-07,1,-1.614563300446875,11
2015-02-08,2,-6.431290991324997,6
2015-02-09,23,17.70278158660157,4
2015-02-10,8,31.646106316875006,6
2015-02-11,24,41.7346947716875,8
2015-02-12,35,2.9298525581718753,8
2015-02-13,35,7.768896815226564,10
2015-02-14,8,-5.416535458668746,3
2015-02-15,1,-3.2996448356343677,17
2015-02-16,11,-0.2349173502874944,4
2015-02-17,10,9.051415739906254,3
2015-02-18,39,40.344027896381256,11
2015-02-19,20,9.051002588404685,3
2015-02-20,26,13.528499722051562,8
2015-02-21,10,-3.194763612650002,2
2015-02-22,7,-2.5471797105031215,6
2015-02-23,22,8.272072720000004,18
2015-02-24,39,11.650689927718753,6
2015-02-25,14,8.042727725506252,8
2015-02-26,26,10.061736743682813,9
2015-02-27,15,15.881851100720313,2
2015-02-28,4,-0.5582486185703126,17
2015-03-01,2,-1.270789783662499,3
2015-03-02,18,23.473999259964064,6
2015-03-03,34,11.37161773484375,26
2015-03-04,32,15.467212521171875,8
2015-03-05,7,2.026355582574999,16
2015-03-06,26,22.117779036651562,4
2015-03-07,14,-0.36178238151406195,22
2015-03-08,2,-1.8587658959796851,0
2015-03-09,8,2.0677692856265644,3
2015-03-10,27,0.16364664082344116,19
2015-03-11,12,5.46268293761719,12
2015-03-12,6,-0.6925227253359361,13
2015-03-13,7,0.882254717473439,8
2015-03-14,0,0.10257026189375096,4
2015-03-15,0,41.292642688289064,0
2015-03-16,0,2.450657716840622,0
2015-03-17,0,23.16306466540156,13
2015-03-18,3,1.691554077574997,6
2015-03-19,3,1.0253646325687518,5
2015-03-20,11,2.663749314232814,11
2015-03-21,14,-0.09247594981718432,9
2015-03-22,2,-1.6664458480874969,8
2015-03-23,43,22.758013302057815,8
2015-03-24,9,13.58808232488125,12
2015-03-25,6,10.671312916342186,24
2015-03-26,16,8.732801608471874,14
2015-03-27,7,10.019141126471876,9
2015-03-28,2,-2.080688867721874,10
2015-03-29,6,-1.9672789387109353,20
2015-03-30,4,12.604114872428127,16
2015-03-31,13,12.506985976375002,10
2015-04-01,5,11.962330070371877,9
2015-04-02,6,10.828915857170312,8
2015-04-03,11,36.818441244559374,0
2015-04-04,3,-4.829339995884377,2
2015-04-05,1,-3.1537103209828117,0
2015-04-06,16,13.922832962464064,5
2015-04-07,16,19.821573486531253,9
2015-04-08,10,27.7028852505125,5
2015-04-09,24,35.34158351922656,5
2015-04-10,3,13.757050967242186,11
2015-04-11,1,-6.101515652378126,0
2015-04-12,1,-3.7014998644531216,20
2015-04-13,41,18.54997721996407,10
2015-04-14,29,16.975868328000004,5
2015-04-15,19,16.367454617565627,16
2015-04-16,7,6.125896566423438,3
2015-04-17,59,20.02855576395938,1
2015-04-18,1,-3.8111517773015615,0
2015-04-19,0,-2.7186424157546845,14
2015-04-20,27,13.195890866250004,25
2015-04-21,46,23.088011292921877,11
2015-04-22,57,15.562475264667189,15
2015-04-23,16,33.571153814667184,11
2015-04-24,22,33.68802443107344,6
2015-04-25,1,-0.3920968365203139,7
2015-04-26,1,-4.823856461378124,9
2015-04-27,23,17.920473378714068,14
2015-04-28,29,33.56636245226563,13
2015-04-29,27,24.36890317355469,31
2015-04-30,16,19.120905366253126,9
2015-05-01,3,46.4206326171875,11
2015-05-02,0,-9.256671540740625,6
2015-05-03,0,-5.058308555046871,1
2015-05-04,15,27.660739685998443,5
2015-05-05,3,29.355334581671883,14
2015-05-06,1,23.024723543401564,6
2015-05-07,3,18.93970313515,8
2015-05-08,1,23.31485603172969,5
2015-05-09,4,-5.973297505762498,7
2015-05-10,5,0.771877178095318,2
2015-05-11,31,18.774697478750006,5
2015-05-12,39,19.42783205276563,4
2015-05-13,8,3.6930564033390647,10
2015-05-14,5,4.009265043273439,5
2015-05-15,0,16.729126635515627,5
2015-05-16,0,-2.049291815153122,4
2015-05-17,2,-2.5073311453437475,3
2015-05-18,6,32.41345921488594,12
2015-05-19,6,17.363612028476563,7
2015-05-20,6,9.286786365584375,6
2015-05-21,1,17.969089401996875,5
2015-05-22,4,14.440140873051563,2
2015-05-23,0,-0.5722889730999992,1
2015-05-24,0,-3.1604656017499977,0
2015-05-25,0,-1.085257152571871,8
2015-05-26,4,16.285191864968755,2
2015-05-27,10,10.825191854934378,5
2015-05-28,26,19.884162306990625,3
2015-05-29,21,1.9448223994031242,4
2015-05-30,30,6.1670107619125005,0
2015-05-31,20,-2.6158899627453116,0
2015-06-01,8,8.441522668606254,9
2015-06-02,22,29.85531672948438,11
2015-06-03,51,34.42867047818281,24
2015-06-04,23,14.610686433384373,6
2015-06-05,12,31.503699575137496,5
2015-06-06,11,-5.929294252670314,1
2015-06-07,1,-3.953201557356246,0
2015-06-08,34,5.2303232146765675,6
2015-06-09,33,10.104535852343755,4
2015-06-10,25,21.62378679189063,6
2015-06-11,11,14.308993677490626,6
2015-06-12,4,20.487081404020312,3
2015-06-13,0,4.993456318917186,11
2015-06-14,0,-2.818202206845311,2
2015-06-15,7,31.673739164964065,2
2015-06-16,26,10.897404382125002,0
2015-06-17,0,18.512956716759376,1
2015-06-18,7,1.9409465503921872,4
2015-06-19,3,7.289626458054691,8
2015-06-20,0,-0.47195449857343474,0
2015-06-21,0,-1.4918620648046836,0
