,rust-lang/rust,python/cpython,JuliaLang/julia
2011-03-21,21.787252428800002,40,2
2011-03-22,11.4123367424,32,2
2011-03-23,5.375506022400003,36,4
2011-03-24,-0.21544540160000025,27,4
2011-03-25,15.6297088,31,3
2011-03-26,-12.793864499199998,53,0
2011-03-27,0.5368608767999987,22,0
2011-03-28,-2.108835327999998,15,1
2011-03-29,8.6035941376,20,1
2011-03-30,0.7075154944000008,14,1
2011-03-31,13.274608844800001,23,1
2011-04-01,12.356029132800002,11,0
2011-04-02,-9.909874585599999,0,0
2011-04-03,1.1389552639999998,21,0
2011-04-04,-7.481064652800001,22,1
2011-04-05,3.3956206591999987,13,4
2011-04-06,-0.09698467840000013,18,4
2011-04-07,16.5612847104,14,2
2011-04-08,11.509306982400002,16,0
2011-04-09,-10.615013478399998,19,5
2011-04-10,-5.487571148799999,11,21
2011-04-11,3.2426657791999993,23,20
2011-04-12,12.84437504,30,2
2011-04-13,5.3328463872,45,0
2011-04-14,3.134918553600002,15,1
2011-04-15,-5.3747790848,37,4
2011-04-16,1.213320294399999,27,6
2011-04-17,2.2059262975999996,6,9
2011-04-18,8.118438297600001,24,6
2011-04-19,13.642217779200001,24,0
2011-04-20,2.660522086400002,53,0
2011-04-21,-1.8668365823999977,23,5
2011-04-22,8.746762752,3,6
2011-04-23,-6.713826406399999,6,10
2011-04-24,-4.124675891200001,20,19
2011-04-25,3.8351089664,18,6
2011-04-26,5.264066457599999,28,10
2011-04-27,5.841588940800001,32,3
2011-04-28,16.7003874304,30,0
2011-04-29,9.610769920000001,19,0
2011-04-30,-12.221455155199997,32,3
2011-05-01,4.4710897663999996,29,3
2011-05-02,-3.0224397312000004,30,4
2011-05-03,21.198960230399997,21,5
2011-05-04,3.041908633600002,24,11
2011-05-05,30.7972744192,29,10
2011-05-06,-3.5191901183999974,16,7
2011-05-07,-13.078831615999999,54,5
2011-05-08,-7.389465190399999,17,0
2011-05-09,8.821847654399997,54,8
2011-05-10,0.9067261951999992,29,1
2011-05-11,27.789199872,16,0
2011-05-12,-0.456888217599996,14,11
2011-05-13,10.940453478400002,16,3
2011-05-14,10.7843178496,52,15
2011-05-15,-14.377607475200001,23,1
2011-05-16,12.592557977599999,15,2
2011-05-17,7.697505075199999,17,5
2011-05-18,15.6105909248,11,1
2011-05-19,13.624158720000004,25,8
2011-05-20,8.479737139200001,20,0
2011-05-21,6.963253657599999,23,3
2011-05-22,11.528510976,17,0
2011-05-23,-12.984786329599999,45,1
2011-05-24,6.755793817599999,39,2
2011-05-25,2.5912215552000006,38,1
2011-05-26,-7.6675273728,24,5
2011-05-27,30.061007872,17,1
2011-05-28,-14.494936985599995,30,7
2011-05-29,-10.2738317312,36,4
2011-05-30,-4.3734265856,28,4
2011-05-31,22.156484403199997,28,2
2011-06-01,17.2218494976,32,2
2011-06-02,3.1296877568000028,7,2
2011-06-03,0.5316660224000032,26,10
2011-06-04,6.790362931200001,19,5
2011-06-05,-10.319777587199999,18,3
2011-06-06,-2.862762700800001,27,10
2011-06-07,-0.5807262719999997,13,5
2011-06-08,13.6710925312,12,6
2011-06-09,18.350829363200003,26,20
2011-06-10,10.144825856000002,29,10
2011-06-11,-6.325037055999999,26,17
2011-06-12,-4.54305536,4,9
2011-06-13,-3.516418355200001,6,13
2011-06-14,27.4626210816,4,23
2011-06-15,29.5993033728,3,14
2011-06-16,23.353141248000004,12,21
2011-06-17,10.431940812800004,21,0
2011-06-18,-12.883287859199996,12,6
2011-06-19,7.0595986431999975,18,17
2011-06-20,6.79922432,29,10
2011-06-21,-5.6360434688000005,11,8
2011-06-22,-3.9851384832,6,16
2011-06-23,3.525418393599999,6,27
2011-06-24,5.8550259712,7,16
2011-06-25,-4.943288934399998,42,12
2011-06-26,-5.8516575232,15,2
2011-06-27,32.4637831168,28,10
2011-06-28,31.575422156800002,12,6
2011-06-29,11.330932224000001,46,15
2011-06-30,12.996754841600005,17,8
2011-07-01,7.4996510720000025,20,22
2011-07-02,-18.090805248000002,15,7
2011-07-03,-5.149725798400002,33,9
2011-07-04,-1.745069670400003,47,11
2011-07-05,16.1395828736,23,5
2011-07-06,51.955185561600004,6,2
2011-07-07,-2.0802037759999976,3,8
2011-07-08,32.9557293056,21,29
2011-07-09,-19.023565414399997,20,27
2011-07-10,-6.482458726400004,4,34
2011-07-11,19.959651123199997,0,25
2011-07-12,27.8308171776,3,31
2011-07-13,2.1135315968000015,20,17
2011-07-14,-0.3131440127999987,20,6
2011-07-15,6.3494260736,35,8
2011-07-16,-11.238972313600001,6,11
2011-07-17,-5.800958054400002,19,2
2011-07-18,4.629409791999999,14,40
2011-07-19,10.136223641600001,21,53
2011-07-20,7.265684992000004,6,11
2011-07-21,8.740555776000003,9,5
2011-07-22,12.955942502400003,15,34
2011-07-23,-7.364205055999999,24,12
2011-07-24,-7.9914619903999995,7,9
2011-07-25,8.536679935999999,6,34
2011-07-26,30.2516883456,24,19
2011-07-27,18.617124864000004,25,2
2011-07-28,26.838316646400003,16,3
2011-07-29,1.9599540224000052,48,24
2011-07-30,-8.7054323712,31,7
2011-07-31,-13.374784819200002,21,16
2011-08-01,1.6754972671999973,18,5
2011-08-02,36.8718430208,34,3
2011-08-03,6.747835699200003,21,2
2011-08-04,6.223694131200006,4,8
2011-08-05,18.628855296000005,6,18
2011-08-06,-21.407694540799998,15,11
2011-08-07,-12.025969049600002,8,3
2011-08-08,7.207062323199997,11,12
2011-08-09,16.761721548799997,21,4
2011-08-10,15.020677222400003,8,7
2011-08-11,18.793623449600005,17,8
2011-08-12,53.093868134400005,17,13
2011-08-13,-36.537385267199994,22,3
2011-08-14,-11.74433792,4,7
2011-08-15,35.7383011328,9,6
2011-08-16,24.208179712,16,18
2011-08-17,3.192380620800005,9,11
2011-08-18,5.461082214400001,30,6
2011-08-19,14.0328799232,51,6
2011-08-20,-6.233320550399998,41,29
2011-08-21,-19.5323644928,22,3
2011-08-22,13.820724121599998,16,19
2011-08-23,-5.3956104192000005,17,5
2011-08-24,9.6203912192,7,11
2011-08-25,-8.2403771392,22,0
2011-08-26,21.4336884736,13,10
2011-08-27,35.491032883200006,12,0
2011-08-28,-23.274717798399998,9,2
2011-08-29,5.4532899839999995,17,2
2011-08-30,0.9497738239999993,16,8
2011-08-31,17.072764313599997,5,4
2011-09-01,33.662725120000005,50,3
2011-09-02,-7.7079067647999935,24,9
2011-09-03,-3.646166220799998,8,2
2011-09-04,-14.925626368,10,8
2011-09-05,-7.430119321600003,20,3
2011-09-06,-0.5515123712000021,13,5
2011-09-07,3.0433419263999992,4,4
2011-09-08,-2.1441324031999986,0,1
2011-09-09,4.328052940800001,17,0
2011-09-10,3.010221363200001,20,0
2011-09-11,-4.871906815999999,5,6
2011-09-12,43.254158848,18,4
2011-09-13,-2.8473958399999972,2,2
2011-09-14,19.672591872,7,2
2011-09-15,8.052242636800003,8,3
2011-09-16,11.6734360576,0,2
2011-09-17,-16.8128842752,6,2
2011-09-18,-7.736246579200001,9,6
2011-09-19,2.4426247167999984,14,2
2011-09-20,29.1312499712,10,6
2011-09-21,10.896042803200004,19,9
2011-09-22,7.908335718400004,3,5
2011-09-23,23.346146201600003,6,1
2011-09-24,-5.670027673599996,8,0
2011-09-25,-11.397045759999997,4,1
2011-09-26,12.526560665599998,0,2
2011-09-27,15.777491558400001,1,0
2011-09-28,3.560548044800001,42,3
2011-09-29,-10.5993506816,31,0
2011-09-30,22.318474752,8,2
2011-10-01,-12.9594059776,27,1
2011-10-02,-7.1571700736,20,0
2011-10-03,-2.480577331200001,37,0
2011-10-04,3.550524723199999,63,0
2011-10-05,32.1425340416,31,5
2011-10-06,-2.8722157567999957,49,2
2011-10-07,0.9432887296000025,33,0
2011-10-08,-11.279046553599999,15,0
2011-10-09,-1.2562059264000016,19,0
2011-10-10,1.2678648831999988,4,0
2011-10-11,10.898450841599999,32,0
2011-10-12,39.9332149248,28,15
2011-10-13,-16.392069939199995,11,42
2011-10-14,-9.072215347199998,19,13
2011-10-15,-3.1301152768000007,3,14
2011-10-16,-2.796067635200002,8,12
2011-10-17,6.414894592,16,19
2011-10-18,10.7138833408,15,24
2011-10-19,-9.6928841728,37,18
2011-10-20,9.0250232832,20,14
2011-10-21,38.3972656128,11,15
2011-10-22,-17.187656601599997,10,8
2011-10-23,-3.7986205696000006,37,7
2011-10-24,27.392414105599997,20,9
2011-10-25,-10.248428953600001,20,6
2011-10-26,-0.4283422720000001,10,5
2011-10-27,10.543498854400001,12,6
2011-10-28,34.173917184000004,30,12
2011-10-29,-13.617405030399993,6,9
2011-10-30,-5.8420036608,34,13
2011-10-31,9.0837193728,40,14
2011-11-01,0.9227642879999998,28,2
2011-11-02,38.2553448448,20,17
2011-11-03,-17.534056345599993,24,12
2011-11-04,-9.9482836992,27,10
2011-11-05,21.8592882688,25,3
2011-11-06,-10.9979798528,26,15
2011-11-07,8.769888768,28,6
2011-11-08,-0.2752679936,24,9
2011-11-09,7.4854050816000015,5,8
2011-11-10,7.631865753600001,15,6
2011-11-11,3.363166412800002,26,5
2011-11-12,-5.502244761599998,21,12
2011-11-13,-5.5200111616,8,7
2011-11-14,1.1445961727999991,17,11
2011-11-15,2.8272235519999995,21,9
2011-11-16,53.0902861824,11,15
2011-11-17,6.678209331200005,8,10
2011-11-18,13.9612606464,17,10
2011-11-19,-16.290318131199996,7,6
2011-11-20,-11.396241100800003,23,1
2011-11-21,5.915002675199997,28,9
2011-11-22,7.127660134399999,35,3
2011-11-23,-0.8331552767999995,18,4
2011-11-24,-5.952739942399997,4,2
2011-11-25,2.3439356928000006,14,4
2011-11-26,-3.0000779263999995,17,2
2011-11-27,-4.7864997888000005,8,1
2011-11-28,3.7141935103999995,12,11
2011-11-29,33.0750748672,11,27
2011-11-30,-5.673920102399997,4,7
2011-12-01,2.991759462400001,7,44
2011-12-02,15.403809587200001,12,25
2011-12-03,-8.2439882752,26,15
2011-12-04,-4.111409459200001,9,24
2011-12-05,1.1986736127999995,12,15
2011-12-06,5.883383808,9,11
2011-12-07,19.9674519552,12,31
2011-12-08,0.11274608640000139,11,21
2011-12-09,1.5261448192000024,14,13
2011-12-10,-9.248208998399999,18,15
2011-12-11,-2.0893368320000008,9,17
2011-12-12,-0.15622010880000126,10,35
2011-12-13,16.9652210688,8,20
2011-12-14,22.366744678400003,15,19
2011-12-15,-5.282769817599998,20,13
2011-12-16,30.792279449600002,13,15
2011-12-17,3.178335232000002,17,11
2011-12-18,-2.1382882304000006,42,10
2011-12-19,31.8104092672,27,9
2011-12-20,7.730791321600002,14,1
2011-12-21,1.706766540800004,17,1
2011-12-22,0.7277990911999979,10,1
2011-12-23,-6.8546832384,15,2
2011-12-24,-7.887384985600001,17,1
2011-12-25,-7.959067545600002,17,14
2011-12-26,-4.4916766720000005,2,18
2011-12-27,-4.0088337408,7,5
2011-12-28,9.2481830912,4,3
2011-12-29,-1.4949689343999992,4,10
2011-12-30,4.533331968000001,5,7
2011-12-31,3.451757875200001,9,11
2012-01-01,-3.7570920448000003,20,19
2012-01-02,19.879058944,9,6
2012-01-03,0.1563277312000011,21,27
2012-01-04,4.719971123200001,13,15
2012-01-05,14.174841856,10,35
2012-01-06,14.9179357184,4,14
2012-01-07,12.649850368000003,10,9
2012-01-08,-8.118751539199998,6,6
2012-01-09,13.5612110848,14,18
2012-01-10,2.2155285504,11,10
2012-01-11,7.886902681599999,10,8
2012-01-12,5.752095539200003,15,16
2012-01-13,16.7732141056,17,10
2012-01-14,11.293304217600003,47,2
2012-01-15,-5.5939856383999995,5,2
2012-01-16,28.304150732800004,48,4
2012-01-17,38.71307315200001,10,11
2012-01-18,5.952799744000004,41,7
2012-01-19,46.0510913536,18,10
2012-01-20,32.510373478400005,13,3
2012-01-21,-16.720415436799996,25,8
2012-01-22,-24.118920089600003,10,7
2012-01-23,0.9656737791999959,9,3
2012-01-24,46.675543552,10,13
2012-01-25,4.1185212416,29,22
2012-01-26,0.5696541696000033,13,22
2012-01-27,9.199803699200004,23,6
2012-01-28,-13.0863269888,8,18
2012-01-29,-4.699147468800003,11,5
2012-01-30,0.8557970431999973,8,22
2012-01-31,17.5284883456,11,6
2012-02-01,2.563072512000005,16,4
2012-02-02,7.679276339200001,18,2
2012-02-03,11.370091827200003,11,3
2012-02-04,23.742263910400002,26,3
2012-02-05,-8.379890892799999,25,2
2012-02-06,4.121439948799999,12,15
2012-02-07,-6.6155894784000004,6,10
2012-02-08,19.094560255999998,21,1
2012-02-09,-6.794501324799999,13,8
2012-02-10,32.2765999104,12,9
2012-02-11,-3.408770047999994,10,8
2012-02-12,10.0255111168,23,3
2012-02-13,14.548906393600003,17,0
2012-02-14,3.033172582399999,18,6
2012-02-15,4.641195827200001,37,4
2012-02-16,-12.421391360000001,23,3
2012-02-17,5.979430195199999,14,3
2012-02-18,13.021295718400001,12,5
2012-02-19,-13.760511487999999,22,29
2012-02-20,-0.26824826880000074,56,39
2012-02-21,16.0050646016,62,16
2012-02-22,4.264513228800002,29,15
2012-02-23,18.320159232,45,10
2012-02-24,3.173911244800003,13,9
2012-02-25,-3.3909762047999994,25,6
2012-02-26,-11.6220824576,37,35
2012-02-27,8.310963507199999,21,21
2012-02-28,7.816016793599999,12,15
2012-02-29,25.883156377600002,17,20
2012-03-01,-5.727097139199998,9,9
2012-03-02,11.9280659456,13,15
2012-03-03,0.8900124672000018,6,18
2012-03-04,-5.5164986368000015,26,34
2012-03-05,-4.331764121599999,41,27
2012-03-06,42.118554112,19,18
2012-03-07,-3.6060168191999935,13,23
2012-03-08,13.3484181504,17,33
2012-03-09,-9.518966169599999,11,16
2012-03-10,16.877767884799997,11,42
2012-03-11,6.140970496000001,6,26
2012-03-12,-4.122903961599999,41,10
2012-03-13,10.2118547456,46,9
2012-03-14,9.335152128,57,16
2012-03-15,42.8300192768,45,29
2012-03-16,8.708079104000007,39,35
2012-03-17,-19.765540863999995,52,44
2012-03-18,-5.875808255999999,14,37
2012-03-19,8.133345484799998,8,40
2012-03-20,6.446097100799999,9,15
2012-03-21,14.7411065856,20,25
2012-03-22,5.891971993600002,27,16
2012-03-23,15.806607360000001,19,7
2012-03-24,-10.720391167999999,8,12
2012-03-25,-0.21476300800000026,22,17
2012-03-26,3.277014937599999,21,4
2012-03-27,13.0798245888,8,10
2012-03-28,4.192602111999999,8,5
2012-03-29,34.206282547200004,13,10
2012-03-30,-14.253407743999993,12,4
2012-03-31,-11.785125888000001,37,8
2012-04-01,13.4580845568,22,26
2012-04-02,1.2471176192000009,20,9
2012-04-03,0.8889122816000015,18,6
2012-04-04,13.044302848000001,8,1
2012-04-05,2.0761600000000016,27,4
2012-04-06,39.917126656,15,1
2012-04-07,-20.135360307199996,10,13
2012-04-08,4.416578662400001,15,39
2012-04-09,-4.4039481344,27,24
2012-04-10,-3.100813209600002,33,25
2012-04-11,3.933079551999999,20,30
2012-04-12,2.8076737535999996,15,37
2012-04-13,5.729231052800001,21,6
2012-04-14,-0.30855772159999795,16,38
2012-04-15,8.419775385600001,28,29
2012-04-16,-1.4919356415999996,30,26
2012-04-17,1.9784536064000005,17,34
2012-04-18,4.2494414848,29,13
2012-04-19,11.5809296384,12,10
2012-04-20,32.1957791744,21,27
2012-04-21,-13.408561561599996,9,13
2012-04-22,-8.821217792,24,10
2012-04-23,11.931980288,32,19
2012-04-24,-2.7786740736000013,35,15
2012-04-25,7.2892607487999985,16,13
2012-04-26,1.2219898880000013,9,18
2012-04-27,11.3520784384,19,9
2012-04-28,-5.964527103999998,6,26
2012-04-29,-8.2141007872,58,31
2012-04-30,0.12120801279999949,21,32
2012-05-01,6.859876761599999,33,19
2012-05-02,3.250754252800001,13,22
2012-05-03,26.153987276800002,20,18
2012-05-04,-8.203563212799999,26,10
2012-05-05,-6.977849753599999,9,14
2012-05-06,-4.0841760768,35,21
2012-05-07,6.760015462399998,18,9
2012-05-08,-1.0615470079999998,11,15
2012-05-09,-2.7462126591999994,11,5
2012-05-10,2.7762250752,17,19
2012-05-11,0.7730370559999997,11,4
2012-05-12,-2.9588091903999993,15,3
2012-05-13,-0.9976592384,18,31
2012-05-14,5.5112223744,22,14
2012-05-15,16.3261535232,37,14
2012-05-16,20.526359552000002,37,12
2012-05-17,0.7611064320000036,10,10
2012-05-18,8.167501414400002,25,10
2012-05-19,11.9244347392,18,8
2012-05-20,-13.529299456,30,9
2012-05-21,-2.2599717888000015,10,17
2012-05-22,35.6735726592,10,30
2012-05-23,40.5217306624,7,14
2012-05-24,-9.055827455999996,7,29
2012-05-25,2.956168704000003,23,13
2012-05-26,-7.174035148799998,24,16
2012-05-27,-9.733997056000002,18,21
2012-05-28,-3.7664445440000005,23,36
2012-05-29,10.791010406399998,28,38
2012-05-30,10.376663552000002,9,28
2012-05-31,31.758515302400003,24,23
2012-06-01,-6.365528780799995,17,7
2012-06-02,12.003045785600001,17,12
2012-06-03,0.5643414528000008,27,5
2012-06-04,-0.40393512960000066,24,7
2012-06-05,8.8385763328,7,19
2012-06-06,13.682810880000002,6,10
2012-06-07,40.348768153600005,8,14
2012-06-08,-8.633449881599994,10,8
2012-06-09,6.687325491199999,4,6
2012-06-10,-13.949559398399998,8,11
2012-06-11,-5.382063718400001,11,0
2012-06-12,0.3034462207999997,5,2
2012-06-13,20.445330944,6,3
2012-06-14,4.8890522624000035,8,9
2012-06-15,30.128309964800003,25,2
2012-06-16,-10.364454707199993,16,7
2012-06-17,-13.483573862399998,28,25
2012-06-18,1.8195757055999984,13,27
2012-06-19,8.159177318399998,7,43
2012-06-20,4.5727565824,12,18
2012-06-21,43.344407552,26,20
2012-06-22,-8.390768127999998,38,10
2012-06-23,-12.530927001599999,66,8
2012-06-24,-6.0572080128,95,11
2012-06-25,18.020404223999996,27,5
2012-06-26,18.9053758464,26,12
2012-06-27,-5.175621631999999,16,22
2012-06-28,11.617098342400002,14,16
2012-06-29,36.5460006912,23,27
2012-06-30,-12.393162751999999,34,20
2012-07-01,-13.897321779199999,14,33
2012-07-02,12.687008768,9,13
2012-07-03,16.5046012928,20,18
2012-07-04,5.863583744000003,3,11
2012-07-05,5.957135257600001,5,13
2012-07-06,33.5118261248,7,20
