,gcc-mirror/gcc,golang/go,llvm/llvm-project
2020-05-03,4,1.0,40
2020-05-04,25,14.9,89
2020-05-05,67,13.454999999999998,122
2020-05-06,32,10.796499999999998,107
2020-05-07,35,23.576837499999996,137
2020-05-08,21,24.061445749999997,91
2020-05-09,41,-1.9053507625000012,41
2020-05-10,5,-1.0198876337499991,55
2020-05-11,43,4.746853305734378,114
2020-05-12,41,3.637479345979692,106
2020-05-13,33,6.758805640476566,110
2020-05-14,31,11.633481440257814,104
2020-05-15,29,-1.8609417538734365,126
2020-05-16,3,-1.7691802941218735,33
2020-05-17,11,-1.1048572900531233,39
2020-05-18,26,9.33621311761094,71
2020-05-19,32,8.48490681381875,141
2020-05-20,32,5.133569962904687,122
2020-05-21,20,10.26001830764375,97
2020-05-22,22,-1.2272647512921875,82
2020-05-23,12,-0.33444474851874895,42
2020-05-24,2,2.0671760224640634,36
2020-05-25,25,0.023175662500001692,57
2020-05-26,28,15.223682319843752,108
2020-05-27,28,2.8174490707343747,136
2020-05-28,31,4.37614266603125,153
2020-05-29,30,7.452119817310937,152
2020-05-30,8,-0.8201510271968744,46
2020-05-31,15,3.8984092331984384,38
2020-06-01,18,5.7351515621671885,75
2020-06-02,62,6.485762926876563,124
2020-06-03,52,16.28085433296406,143
2020-06-04,69,12.153827254346874,141
2020-06-05,52,10.024369330476562,161
2020-06-06,4,-2.9795289411062504,39
2020-06-07,12,0.25388044541093935,49
2020-06-08,47,11.59026860863594,125
2020-06-09,62,6.6649980012109395,149
2020-06-10,49,4.716027058123439,112
2020-06-11,57,4.906242939181251,119
2020-06-12,45,1.9887319078687513,93
2020-06-13,4,-0.5866751322421861,34
2020-06-14,7,0.928333112032814,31
2020-06-15,44,6.101732460218751,145
2020-06-16,65,3.652869621975001,144
2020-06-17,59,10.677780638642188,128
2020-06-18,53,6.0451864623171865,151
2020-06-19,43,4.157322043639063,117
2020-06-20,9,-0.6526126910640624,62
2020-06-21,4,-1.0840189531593738,29
2020-06-22,16,0.254297585182814,102
2020-06-23,24,4.321402472568752,132
2020-06-24,27,7.992583012170313,136
2020-06-25,25,7.505847586132813,154
2020-06-26,12,6.274780575443749,142
2020-06-27,8,-0.7166236446312504,48
2020-06-28,11,-0.056169690731249444,27
2020-06-29,24,6.210684138714064,116
2020-06-30,20,5.732654343234376,140
2020-07-01,30,2.532361703635938,142
2020-07-02,24,-0.28452769607031225,109
2020-07-03,13,0.09612967753593837,92
2020-07-04,2,-0.6928466356984364,42
2020-07-05,4,2.551045832946876,21
2020-07-06,44,5.3986133731984385,103
2020-07-07,47,10.022539782604687,127
2020-07-08,44,7.345076293639062,138
2020-07-09,25,2.2506915714359366,131
2020-07-10,55,2.654917330590625,120
2020-07-11,8,-1.217941203051562,52
2020-07-12,2,-0.7778987662859361,25
2020-07-13,32,1.4182499959531265,124
2020-07-14,26,2.329787793048439,131
2020-07-15,41,0.23739712536250068,120
2020-07-16,45,6.432474969964063,142
2020-07-17,19,1.9699372901140624,114
2020-07-18,7,-0.80958966220625,52
2020-07-19,6,-0.46343218514374984,28
2020-07-20,23,2.6920723200000007,123
2020-07-21,19,4.45961552271875,118
