,elastic/kibana,grafana/grafana,getsentry/sentry
2021-11-17,24.531148104612498,36,13
2021-11-18,29.7086466121375,31,18
2021-11-19,30.72058666037656,36,14
2021-11-20,-8.416898275354685,2,1
2021-11-21,-3.3970662208031186,0,0
2021-11-22,31.925552923714072,17,19
2021-11-23,42.25044382576563,25,31
2021-11-24,35.88722479362344,36,34
2021-11-25,15.413601488546874,16,14
2021-11-26,-1.8216174088671853,20,9
2021-11-27,-3.347870990776557,0,0
2021-11-28,-2.743575506953117,0,0
2021-11-29,37.32533659393282,31,21
2021-11-30,41.873967597615625,16,26
2021-12-01,40.63400182719062,25,30
2021-12-02,28.548671658785935,21,35
2021-12-03,31.074340857992187,14,21
2021-12-04,-6.045700596492187,0,0
2021-12-05,-5.57617043749687,0,0
2021-12-06,32.04821378191251,14,37
2021-12-07,52.30699609433907,10,14
2021-12-08,36.934361782562505,10,13
2021-12-09,29.75061653300937,10,36
2021-12-10,0.2012764436453125,4,21
2021-12-11,-6.67396050574062,0,1
2021-12-12,-4.350517240484367,0,0
2021-12-13,36.929884389892194,18,9
2021-12-14,30.5311030651875,27,45
2021-12-15,29.424059117034375,20,39
2021-12-16,25.97438901364531,18,45
2021-12-17,27.165584447685937,17,17
2021-12-18,-6.925319731593749,2,0
2021-12-19,-4.61530127535937,1,0
2021-12-20,27.727912937500008,23,12
2021-12-21,43.320149255625005,20,13
2021-12-22,27.572294380734377,11,11
2021-12-23,16.792742014592186,9,14
2021-12-24,-4.194559067610937,2,0
2021-12-25,-4.594627388018745,0,0
2021-12-26,-1.0926212892734308,0,0
2021-12-27,9.62049245121407,4,0
2021-12-28,9.93105248026563,6,1
2021-12-29,0.597014606120315,1,4
2021-12-30,2.558843513426565,4,1
2021-12-31,0.09446889456562646,0,0
2022-01-01,0.7339862225546894,0,0
2022-01-02,-0.9299958501078112,0,0
2022-01-03,3.3618533564687514,8,18
2022-01-04,24.092607687490627,24,24
2022-01-05,24.911082352865623,19,26
2022-01-06,18.69951565872031,14,24
2022-01-07,-0.48509839272187794,26,21
2022-01-08,-2.8973477812109367,0,0
2022-01-09,-1.9055511311031221,0,0
2022-01-10,34.56927069742813,21,32
2022-01-11,32.2625127416875,18,25
2022-01-12,38.72937998196562,15,27
2022-01-13,21.02331285841406,19,26
2022-01-14,19.777036144634373,14,18
2022-01-15,-4.863662360389062,0,1
2022-01-16,-4.275060110143745,0,0
2022-01-17,20.929666222500007,19,14
2022-01-18,39.1705101576875,15,19
2022-01-19,20.506221783378127,19,28
2022-01-20,38.085343341717184,19,27
2022-01-21,-5.491183265320313,22,24
2022-01-22,-4.943050567464059,1,1
2022-01-23,-0.2669809445015576,1,0
2022-01-24,25.371243534928134,17,17
2022-01-25,40.191460252625006,17,39
2022-01-26,19.58065745895,15,27
2022-01-27,34.23884785523125,21,43
2022-01-28,27.076576704540624,17,25
2022-01-29,-7.941720840664061,1,0
2022-01-30,-3.453655246357809,0,0
2022-01-31,53.68856625345313,30,22
2022-02-01,56.72332575920469,22,26
2022-02-02,24.837499482040624,25,27
2022-02-03,23.278032700710938,33,23
2022-02-04,25.026271529139066,26,21
2022-02-05,-6.865123172020308,1,2
2022-02-06,-5.517226997507804,0,0
2022-02-07,28.181494688234384,25,22
2022-02-08,27.759906849323443,39,25
2022-02-09,27.63631108193594,40,19
2022-02-10,41.321781415351566,36,20
2022-02-11,31.873177281690623,33,18
2022-02-12,-7.145433168717187,0,0
2022-02-13,-5.438539012253121,0,0
2022-02-14,31.345646839928133,1,31
2022-02-15,36.662074623500004,27,38
2022-02-16,39.79558434506875,25,28
2022-02-17,33.53158092948125,30,21
2022-02-18,-7.652660247773438,28,17
2022-02-19,-5.781605750401558,2,0
2022-02-20,-3.82448026750468,0,0
2022-02-21,11.309864888678133,17,9
2022-02-22,18.42195825570313,13,24
2022-02-23,32.333905244070316,20,50
2022-02-24,27.587217352454687,25,27
2022-02-25,-2.818044773896876,22,25
2022-02-26,-4.044996785076561,1,1
2022-02-27,-1.4691468800718712,0,0
2022-02-28,28.042279227500007,17,27
2022-03-01,29.459368337781253,18,40
2022-03-02,17.970970991903123,27,43
2022-03-03,34.225701440131246,33,41
2022-03-04,24.63455327863906,23,38
2022-03-05,-7.207023750784375,0,3
2022-03-06,-3.063418981393747,0,0
2022-03-07,35.98481037448438,8,46
2022-03-08,34.76060778449532,11,30
2022-03-09,51.230746571390625,11,29
2022-03-10,35.742704751403124,12,23
2022-03-11,-7.184757511487501,11,28
2022-03-12,-6.182517880437496,1,3
2022-03-13,-4.119049714899992,0,0
2022-03-14,34.031271770734385,17,36
2022-03-15,54.88367865610469,18,44
2022-03-16,46.206813013707816,21,32
2022-03-17,27.141820513104683,19,34
2022-03-18,32.20803171291094,17,32
2022-03-19,-7.777784405699997,1,0
2022-03-20,-4.825412770107806,0,0
2022-03-21,46.71193747625001,25,21
2022-03-22,27.54992274717188,19,23
2022-03-23,30.34244339721719,22,28
2022-03-24,54.95108348393281,18,29
2022-03-25,-2.5770951541062495,12,22
2022-03-26,-7.213679198021872,4,1
2022-03-27,-1.6692852662906184,0,0
2022-03-28,55.42656977316251,0,31
2022-03-29,70.33849113116719,23,53
2022-03-30,45.16662554835469,26,60
2022-03-31,37.39753492859687,31,28
2022-04-01,27.831291701848436,24,32
2022-04-02,-8.149353166940621,2,1
2022-04-03,-6.88207774907343,0,0
2022-04-04,32.034071494703134,28,42
2022-04-05,19.35263674572032,32,48
2022-04-06,24.37537846464532,35,29
2022-04-07,36.18251293225469,19,52
2022-04-08,-2.8227954853656243,22,28
2022-04-09,-4.4821634861718715,0,0
2022-04-10,-2.57200575298437,0,0
2022-04-11,38.468076343642196,15,27
2022-04-12,32.91864621967188,33,33
2022-04-13,38.605908174748436,27,32
2022-04-14,43.339671005029686,23,30
2022-04-15,10.985727506162497,13,17
2022-04-16,-2.6688393484249975,0,1
2022-04-17,-3.1167258869812446,0,0
2022-04-18,24.174552300698444,4,28
2022-04-19,57.25671008507344,13,46
2022-04-20,29.028983910917187,41,43
2022-04-21,19.724119134879686,35,31
2022-04-22,-3.2439606772156235,22,24
2022-04-23,-5.388973911446868,2,0
2022-04-24,-2.487633960832805,2,0
2022-04-25,13.32877307878907,19,47
2022-04-26,29.28736992924063,22,35
2022-04-27,30.218592142759377,24,42
2022-04-28,22.148518328876563,38,39
2022-04-29,21.53227844239531,28,38
2022-04-30,-5.3753008011203125,0,0
2022-05-01,-2.7258829089296834,0,0
2022-05-02,22.25617063448438,22,16
2022-05-03,31.37914796296407,26,45
2022-05-04,48.54336110240938,31,33
2022-05-05,17.81884580650156,36,44
2022-05-06,26.362695473753124,24,23
2022-05-07,-7.865003946729687,0,3
2022-05-08,-3.6010206927718693,1,1
2022-05-09,23.717549228198443,6,40
2022-05-10,29.746432319573444,4,47
2022-05-11,41.18857228678907,8,42
2022-05-12,37.259183369096874,13,38
2022-05-13,-7.428971263398438,8,25
2022-05-14,-5.361593423501559,0,14
2022-05-15,-0.6089152699718685,2,1
2022-05-16,32.149152450734384,28,42
2022-05-17,44.29550522729219,35,37
2022-05-18,44.60765653098281,29,43
2022-05-19,35.100639583992184,30,36
2022-05-20,41.05298753705625,27,33
2022-05-21,-10.677681130184377,5,0
2022-05-22,-4.989199231321869,4,0
2022-05-23,46.58741481720313,62,22
2022-05-24,61.463599761845316,36,33
2022-05-25,48.901913796710936,39,33
2022-05-26,15.178295314624997,36,31
2022-05-27,-8.051396028857809,9,10
2022-05-28,-6.3459235904140545,1,0
2022-05-29,-4.387282813082801,0,0
2022-05-30,24.884640553234384,24,25
2022-05-31,32.63158168366719,39,29
2022-06-01,24.764391288323438,35,49
2022-06-02,17.78346570853125,37,35
2022-06-03,26.59601983837031,32,36
2022-06-04,-5.827748497037499,5,1
2022-06-05,-2.956470555071871,3,0
2022-06-06,28.071421530000006,15,35
2022-06-07,46.631061128062505,33,37
2022-06-08,31.541172391899998,31,36
2022-06-09,35.40268951838437,38,20
2022-06-10,-1.2258793452906254,29,14
2022-06-11,-6.0440506016640585,3,0
2022-06-12,-3.9844175304515557,0,0
2022-06-13,43.17188360069844,32,35
2022-06-14,38.117193738979694,40,37
2022-06-15,40.52027289457344,24,45
2022-06-16,24.35110841250625,25,50
2022-06-17,16.316315555875,34,12
2022-06-18,-6.543779015706248,1,1
2022-06-19,-2.6043596452874933,0,0
2022-06-20,30.447653660000007,30,11
2022-06-21,29.832670657531253,30,41
2022-06-22,20.581397906393754,40,45
2022-06-23,45.00052656311719,29,41
2022-06-24,14.751870664457812,21,31
2022-06-25,-5.392006032862499,1,0
2022-06-26,0.3900115560859412,0,0
2022-06-27,24.32172739893282,29,50
2022-06-28,43.47399923739688,22,37
2022-06-29,48.64430460021563,34,56
2022-06-30,44.69842203926875,27,42
2022-07-01,-5.145926632818753,2,4
2022-07-02,-5.917608799243746,0,0
2022-07-03,-3.5496971681437426,0,0
2022-07-04,18.60870637235001,17,5
2022-07-05,48.112370894132816,14,29
2022-07-06,30.503870417478126,39,46
2022-07-07,33.40515776509844,46,29
2022-07-08,40.979092249592185,27,23
2022-07-09,-6.994783476320311,1,1
2022-07-10,-3.7676446494812463,0,0
2022-07-11,40.78400660444844,19,45
2022-07-12,41.29428537237032,20,41
2022-07-13,36.47282097563125,20,45
2022-07-14,40.88048549048594,37,38
2022-07-15,-5.852141245557814,22,34
2022-07-16,-4.734488821040619,1,0
2022-07-17,-3.681821270843743,1,0
2022-07-18,50.683853872610946,24,27
2022-07-19,43.976317767975004,37,32
2022-07-20,43.191222883117184,33,43
2022-07-21,36.28482925577031,22,38
