,playcanvas/engine,mrdoob/three.js,BabylonJS/Babylon.js
2018-03-31,0,10,8
2018-04-01,0,2,3
2018-04-02,0,3,16
2018-04-03,0,25,21
2018-04-04,4,22,27
2018-04-05,0,18,16
2018-04-06,1,12,21
2018-04-07,0,25,2
2018-04-08,1,21,0
2018-04-09,5,15,15
2018-04-10,4,21,36
2018-04-11,11,9,41
2018-04-12,2,35,17
2018-04-13,8,29,27
2018-04-14,0,14,9
2018-04-15,0,10,0
2018-04-16,6,14,21
2018-04-17,11,20,17
2018-04-18,7,18,19
2018-04-19,11,7,20
2018-04-20,5,5,45
2018-04-21,0,4,42
2018-04-22,0,18,6
2018-04-23,7,11,24
2018-04-24,4,21,21
2018-04-25,3,5,13
2018-04-26,12,7,19
2018-04-27,3,2,24
2018-04-28,1,10,29
2018-04-29,0,8,12
2018-04-30,6,18,28
2018-05-01,3,5,10
2018-05-02,2,16,22
2018-05-03,0,6,12
2018-05-04,1,24,25
2018-05-05,0,21,6
2018-05-06,0,11,6
2018-05-07,1,12,8
2018-05-08,0,23,13
2018-05-09,3,9,3
2018-05-10,1,8,20
2018-05-11,0,4,24
2018-05-12,0,13,4
2018-05-13,0,3,0
2018-05-14,4,6,33
2018-05-15,4,5,21
2018-05-16,2,15,25
2018-05-17,1,17,15
2018-05-18,5,9,17
2018-05-19,2,3,0
2018-05-20,4,6,0
2018-05-21,11,15,10
2018-05-22,0,16,26
2018-05-23,7,23,23
2018-05-24,0,21,13
2018-05-25,1,14,22
2018-05-26,0,6,6
2018-05-27,0,4,0
2018-05-28,0,5,3
2018-05-29,0,6,28
2018-05-30,0,17,27
2018-05-31,2,2,16
2018-06-01,4,15,25
2018-06-02,0,9,5
2018-06-03,0,7,1
2018-06-04,4,16,29
2018-06-05,6,12,34
2018-06-06,2,7,41
2018-06-07,3,4,18
2018-06-08,0,12,22
2018-06-09,0,5,9
2018-06-10,0,1,3
2018-06-11,0,8,27
2018-06-12,0,12,43
2018-06-13,0,6,22
2018-06-14,8,10,25
2018-06-15,0,6,26
2018-06-16,0,31,21
2018-06-17,0,16,1
2018-06-18,2,14,26
2018-06-19,2,30,21
2018-06-20,0,19,27
2018-06-21,1,3,21
2018-06-22,0,8,32
2018-06-23,1,24,2
2018-06-24,0,1,0
2018-06-25,1,14,18
2018-06-26,0,8,27
2018-06-27,6,34,16
2018-06-28,2,12,42
2018-06-29,5,7,24
2018-06-30,3,2,9
2018-07-01,0,7,0
2018-07-02,4,7,16
2018-07-03,3,11,44
2018-07-04,0,2,12
2018-07-05,0,13,23
2018-07-06,0,5,27
2018-07-07,0,12,2
2018-07-08,0,23,0
2018-07-09,2,1,33
2018-07-10,0,8,27
2018-07-11,0,25,25
2018-07-12,0,36,40
2018-07-13,3,0,57
2018-07-14,0,8,0
2018-07-15,0,3,0
2018-07-16,0,6,13
2018-07-17,0,7,39
2018-07-18,0,10,38
2018-07-19,0,6,8
2018-07-20,2,7,31
2018-07-21,0,7,4
2018-07-22,0,17,2
2018-07-23,3,23,23
2018-07-24,4,14,26
2018-07-25,15,32,35
2018-07-26,9,27,24
2018-07-27,3,10,8
2018-07-28,0,3,6
2018-07-29,0,24,0
2018-07-30,2,27,16
2018-07-31,3,39,23
2018-08-01,0,11,18
2018-08-02,1,18,39
2018-08-03,1,22,21
2018-08-04,1,14,2
2018-08-05,0,16,1
2018-08-06,0,14,14
2018-08-07,4,10,25
2018-08-08,0,12,18
2018-08-09,0,25,16
2018-08-10,5,9,20
2018-08-11,0,7,0
2018-08-12,0,1,4
2018-08-13,5,9,23
2018-08-14,2,13,10
2018-08-15,2,1,3
2018-08-16,5,9,9
2018-08-17,8,1,9
2018-08-18,0,9,12
2018-08-19,0,6,0
2018-08-20,0,17,11
2018-08-21,8,22,10
2018-08-22,12,15,7
2018-08-23,5,13,36
2018-08-24,2,13,20
2018-08-25,0,12,2
2018-08-26,0,6,1
