,TryGhost/Ghost,strapi/strapi,decaporg/decap-cms
2020-10-10,-1.8656612419249983,3,0
2020-10-11,-1.0480065125437488,2,2
2020-10-12,4.463548624484376,25,8
2020-10-13,12.077401447307814,8,0
2020-10-14,16.132882920515623,25,1
2020-10-15,7.255638294712499,13,5
2020-10-16,16.5891646779375,17,0
2020-10-17,-1.3223381642687508,0,0
2020-10-18,-2.054443632787499,0,0
2020-10-19,12.645198856250001,7,0
2020-10-20,9.560269158671877,5,1
2020-10-21,10.324767760617188,5,2
2020-10-22,0.08633658275156275,22,1
2020-10-23,7.999758270446876,12,0
2020-10-24,-2.267058365156249,0,0
2020-10-25,-1.3604964992140602,0,7
2020-10-26,6.1134411474281265,10,2
2020-10-27,19.606837850281252,10,0
2020-10-28,13.007724719559373,7,0
2020-10-29,22.865424486615623,11,0
2020-10-30,-1.311964484514064,3,0
2020-10-31,-2.5936094377640617,3,0
2020-11-01,-0.7211743628593728,0,0
2020-11-02,13.665348863750003,17,4
2020-11-03,13.463438987640627,25,0
2020-11-04,12.868711743920313,10,0
2020-11-05,21.574446448495312,3,1
2020-11-06,5.58150688226875,11,0
2020-11-07,-3.4135883674812497,1,0
2020-11-08,-1.9846884413578108,1,4
2020-11-09,3.5540035432343786,24,1
2020-11-10,19.35044136222969,16,0
2020-11-11,4.7282072512109385,2,0
2020-11-12,0.4160628199250005,4,0
2020-11-13,7.153661071534375,2,0
2020-11-14,-2.083150693554686,0,0
2020-11-15,-1.1440503378593732,0,0
2020-11-16,9.220707756250002,16,0
2020-11-17,20.379581963671875,5,0
2020-11-18,4.8337848064921864,6,1
2020-11-19,19.520338391370313,11,0
2020-11-20,11.410635974415623,4,0
2020-11-21,-3.4450538747484374,0,0
2020-11-22,-1.0290782978234363,0,0
2020-11-23,39.4884897625,4,0
2020-11-24,6.74545345234375,1,1
2020-11-25,26.011943493296876,14,0
2020-11-26,1.5680247350843732,7,9
2020-11-27,-3.6993784003812475,2,0
2020-11-28,-2.420198213524997,0,0
2020-11-29,-1.689494996789058,0,0
2020-11-30,10.749505990734379,7,9
2020-12-01,11.75849833382344,2,0
2020-12-02,15.175882314839063,4,0
2020-12-03,4.762508505349999,2,0
2020-12-04,9.4241062328125,10,0
2020-12-05,-2.6144679677515623,0,0
2020-12-06,-1.523503649999998,0,3
2020-12-07,17.88520597,9,0
2020-12-08,12.216068271312501,10,0
2020-12-09,18.91187375485,5,0
2020-12-10,20.046992710215623,11,0
2020-12-11,7.429062295228125,16,0
2020-12-12,-3.7051663264749997,0,0
2020-12-13,-2.2711907179312476,1,4
2020-12-14,10.399321083750003,12,0
2020-12-15,-2.472519666046872,0,3
2020-12-16,9.403546489082816,16,0
2020-12-17,-1.2026785343828115,17,1
2020-12-18,1.609511376834377,10,0
2020-12-19,-0.1682932170499991,0,0
2020-12-20,-0.7495178804312487,0,2
2020-12-21,1.538428895000001,6,0
2020-12-22,-0.5662061436874992,5,0
2020-12-23,0.6050083483187508,0,4
2020-12-24,-0.3289479269218747,0,0
2020-12-25,0.765276207839063,0,0
2020-12-26,-0.2089309878328124,0,0
2020-12-27,-0.1267513956234373,0,0
2020-12-28,-0.07520299503593739,27,0
2020-12-29,-0.052961138531249834,0,0
2020-12-30,-0.04400815132187487,0,0
2020-12-31,-0.022730325515624934,0,0
2021-01-01,0.9805074512140626,0,0
2021-01-02,-0.10956831301562506,0,0
2021-01-03,-0.05339885253593751,0,0
2021-01-04,6.9715,11,3
2021-01-05,11.279337499999999,3,5
2021-01-06,6.468883249999999,3,0
2021-01-07,6.447337987499999,6,1
2021-01-08,5.342268803749999,29,0
2021-01-09,-0.6583355630156247,0,0
2021-01-10,-1.1022339400359364,1,0
2021-01-11,0.2256659762500015,7,1
2021-01-12,13.292529853890628,14,1
2021-01-13,15.053862856060938,11,2
2021-01-14,12.26716685794375,7,2
2021-01-15,14.080782289337499,1,0
2021-01-16,-3.3101544576468758,0,0
2021-01-17,-1.8509192932671863,0,0
2021-01-18,13.727817026214066,7,1
2021-01-19,12.518351976984377,0,4
2021-01-20,-0.9773630085046872,3,0
2021-01-21,6.027095086981251,6,0
2021-01-22,8.897664475404689,8,0
2021-01-23,-2.357332859304686,0,0
2021-01-24,-0.3462869306109362,0,0
2021-01-25,14.02513086875,16,1
2021-01-26,15.762524336015627,16,3
2021-01-27,4.922224774226562,4,1
2021-01-28,0.5631863784296871,17,0
2021-01-29,-0.714429117946874,25,3
2021-01-30,-1.2622805259593726,0,0
2021-01-31,-0.8868127616453101,0,0
2021-02-01,8.367688518234377,14,6
2021-02-02,79.57408106972969,16,0
2021-02-03,3.0524352201796816,14,3
2021-02-04,10.62433104897812,2,0
2021-02-05,16.258548044415623,5,1
2021-02-06,-5.015478120623433,0,0
2021-02-07,-0.08126371503593299,0,8
2021-02-08,21.411532721250005,6,2
2021-02-09,37.630571136609376,30,3
2021-02-10,26.101708667910938,11,3
2021-02-11,9.814984285901561,14,1
2021-02-12,22.58690289006875,16,0
2021-02-13,-6.134929251403124,0,0
2021-02-14,-3.6288112920046824,1,1
2021-02-15,12.47112657595313,30,1
2021-02-16,29.49234752501719,28,2
2021-02-17,24.380443203731254,14,0
2021-02-18,25.861864677725,19,2
2021-02-19,28.449115550048436,13,0
2021-02-20,-7.129307007548437,0,0
2021-02-21,-4.071325808506247,0,0
2021-02-22,43.257045643750004,11,3
2021-02-23,54.256599453515626,4,3
2021-02-24,32.07018134494531,1,0
2021-02-25,19.36411975834531,7,4
2021-02-26,-8.425405961328124,0,0
2021-02-27,-5.107437236696868,0,0
2021-02-28,-3.576859163757804,0,1
2021-03-01,20.41069121000001,17,0
2021-03-02,32.56295185503126,2,1
2021-03-03,45.44735208439375,9,0
2021-03-04,51.24358365740156,14,0
2021-03-05,21.500029616037494,13,0
2021-03-06,-6.760764473542189,0,0
2021-03-07,-5.323496037499996,0,0
2021-03-08,15.17802952375001,9,1
2021-03-09,34.099832389390635,20,2
2021-03-10,46.774144855095315,12,2
2021-03-11,-5.6238494956421885,16,6
2021-03-12,1.273751082193752,25,0
2021-03-13,-4.363360311156246,3,0
2021-03-14,-2.711306394681243,0,1
2021-03-15,11.10664907867813,28,0
2021-03-16,1.1656947239531283,24,0
2021-03-17,6.717732696707816,18,0
2021-03-18,12.568746975754689,43,4
2021-03-19,4.142920337246876,12,0
2021-03-20,-1.0242413512531252,0,0
2021-03-21,-1.3228276302515616,0,8
2021-03-22,20.103645648750003,11,1
2021-03-23,17.197890283296875,4,0
2021-03-24,16.476788461220313,6,0
2021-03-25,8.107133491465623,10,0
2021-03-26,-1.4138447543078123,7,0
2021-03-27,-2.2657564253984352,0,0
2021-03-28,-1.5123475432671842,0,0
2021-03-29,4.868108276214066,10,2
2021-03-30,13.479225251671878,43,4
2021-03-31,2.450206261432813,27,2
2021-04-01,24.13520830896875,8,2
2021-04-02,-2.6814591994062518,15,0
2021-04-03,-1.9390608564624991,0,0
2021-04-04,-1.226833530071874,0,7
2021-04-05,7.089698885000003,0,1
2021-04-06,11.470676615656252,10,3
2021-04-07,10.7322846333,6,3
2021-04-08,21.411577531882813,9,0
2021-04-09,8.177335902664062,14,0
2021-04-10,0.72401502105,0,1
2021-04-11,-2.2158252025359366,0,0
2021-04-12,13.512726517500003,6,2
2021-04-13,6.359377282125002,2,6
2021-04-14,18.497263759259376,3,5
2021-04-15,9.345266987829687,0,0
2021-04-16,18.663965499657813,1,0
2021-04-17,-4.1719807520500005,0,0
2021-04-18,-2.275952919993748,0,2
2021-04-19,13.447476783606252,6,0
2021-04-20,22.316137026015628,14,1
2021-04-21,11.854260111070312,9,0
2021-04-22,20.137193427598437,1,0
2021-04-23,8.312737210042187,0,0
2021-04-24,-0.9140017193109364,0,0
2021-04-25,-2.6847236932906227,0,1
2021-04-26,19.245276243750006,8,0
2021-04-27,21.527626198515627,2,0
2021-04-28,6.424916696570312,2,0
2021-04-29,10.327730555851563,12,4
2021-04-30,-1.5891377416999992,2,0
2021-05-01,-2.3577558688156217,0,0
2021-05-02,-1.5334985345140595,0,0
2021-05-03,12.889226258642191,12,1
2021-05-04,22.709981382921875,5,7
2021-05-05,28.115883937604686,16,0
2021-05-06,27.779141470929684,22,0
2021-05-07,56.00969384738593,2,0
2021-05-08,-8.475917561534379,0,0
2021-05-09,-1.095684630071874,0,5
2021-05-10,67.10603944,13,2
2021-05-11,16.04608906153125,30,0
2021-05-12,3.9249625466062525,19,2
2021-05-13,6.809439168851564,0,1
2021-05-14,4.602006709334383,0,0
2021-05-15,-4.54265353690468,0,0
2021-05-16,-2.996660342743744,0,1
2021-05-17,16.076449636651567,10,0
2021-05-18,29.624531363246877,13,1
2021-05-19,22.57950731404219,5,5
2021-05-20,25.592971901628122,1,0
2021-05-21,18.991463737865622,1,0
2021-05-22,-5.869832213123438,0,0
2021-05-23,-3.4398075003593718,0,3
2021-05-24,51.561660555,9,1
