,rails/rails,django/django,pallets/flask
2019-01-30,15.994660864,5.0,0
2019-01-31,8.283162009600002,4.0,0
2019-02-01,11.821523251199999,2.0,0
2019-02-02,-1.7368286208,2.0,0
2019-02-03,-4.345682636800001,0.0,0
2019-02-04,16.5065655296,6.0,0
2019-02-05,13.629086515200001,14.0,0
2019-02-06,4.5525604352,8.0,0
2019-02-07,13.7031087104,3.0,0
2019-02-08,8.4337544192,6.0,0
2019-02-09,1.8464147455999997,13.0,0
2019-02-10,-1.7026666496000011,2.0,0
2019-02-11,16.8972537856,7.0,0
2019-02-12,9.1157764096,5.0,0
2019-02-13,11.068186112,4.0,0
2019-02-14,8.660341248,7.0,0
2019-02-15,7.8921828352,1.0,0
2019-02-16,8.06849792,1.0,0
2019-02-17,2.1929133055999994,0.0,0
2019-02-18,4.430655078399998,0.0,0
2019-02-19,12.6568587264,0.0,0
2019-02-20,14.1573584896,3.0,0
2019-02-21,10.1588120576,6.0,0
2019-02-22,5.2751915008,0.0,0
2019-02-23,6.238754713599999,1.0,2
2019-02-24,0.5712675839999992,1.0,2
2019-02-25,23.941428736,6.0,0
2019-02-26,12.1297649664,2.0,0
2019-02-27,2.2683801599999995,4.0,0
2019-02-28,-0.9360136192000006,3.0,0
2019-03-01,6.7523910655999995,5.0,0
2019-03-02,-5.6286815232,3.0,0
2019-03-03,9.7860799488,1.0,0
2019-03-04,5.1588087808,1.0,0
2019-03-05,5.318876979200001,3.0,0
2019-03-06,12.297048166400002,1.0,2
2019-03-07,18.1163728896,3.0,0
2019-03-08,16.2654222336,3.0,0
2019-03-09,17.359596953599997,2.0,0
2019-03-10,-2.672527564800003,0.0,0
2019-03-11,23.566892543999998,2.0,0
2019-03-12,15.9502005248,3.0,0
2019-03-13,4.530919935999998,1.0,0
2019-03-14,-1.6849530880000003,2.0,0
2019-03-15,4.4705738751999995,3.0,0
2019-03-16,2.652654182400001,0.0,0
2019-03-17,11.4113680384,0.0,0
2019-03-18,11.2698925056,6.0,0
2019-03-19,14.7942044672,0.0,0
2019-03-20,5.615640576000002,5.0,0
2019-03-21,-2.1082466304,10.0,0
2019-03-22,14.127280639999999,7.0,0
2019-03-23,3.1839716352000007,7.0,0
2019-03-24,2.285683097599999,1.0,0
2019-03-25,6.0515661824,5.0,0
2019-03-26,13.784571187200001,1.0,0
2019-03-27,5.234719948800001,10.0,0
2019-03-28,3.0793055232000004,8.0,0
2019-03-29,8.981706854399999,4.0,0
2019-03-30,8.316293120000001,10.0,0
2019-03-31,27.0186906624,0.0,0
2019-04-01,8.18503168,7.0,0
2019-04-02,12.563003084799998,2.0,0
2019-04-03,22.150586777599997,4.0,0
2019-04-04,20.9417821184,1.0,0
2019-04-05,9.862413107199998,5.0,0
2019-04-06,-7.838024601600001,2.0,0
2019-04-07,-3.776155033600002,0.0,0
2019-04-08,9.854132838400002,5.0,0
2019-04-09,18.4004267008,1.0,0
2019-04-10,6.288367820800001,0.0,0
2019-04-11,20.4036279296,0.0,0
2019-04-12,17.1387611136,0.0,2
2019-04-13,0.589344563200001,4.0,0
2019-04-14,6.478898995199998,4.0,0
2019-04-15,13.854968012799999,5.0,2
2019-04-16,21.5469682688,4.0,0
2019-04-17,1.2162877440000006,4.0,0
2019-04-18,2.887628799999998,6.0,0
2019-04-19,25.065261568,5.0,0
2019-04-20,-3.610063155199999,0.0,0
2019-04-21,1.1818038271999987,2.0,0
2019-04-22,12.3210520576,0.0,0
2019-04-23,19.8382439424,4.0,0
2019-04-24,2.6023228416000013,6.0,0
2019-04-25,2.741799423999999,8.0,0
2019-04-26,1.9423583231999988,2.0,0
2019-04-27,-1.2223350783999987,2.0,0
2019-04-28,-2.0155373567999995,0.0,0
2019-04-29,2.1949222911999997,9.0,0
2019-04-30,10.0629393408,5.0,0
2019-05-01,10.544986828800003,2.0,0
2019-05-02,4.7086333952000015,3.0,0
2019-05-03,0.4462897151999998,7.0,0
2019-05-04,-1.4328396800000007,0.0,7
2019-05-05,3.5907289087999996,0.0,2
2019-05-06,5.2520991744,2.0,9
2019-05-07,5.7772833792,9.0,0
2019-05-08,10.369544192,8.0,1
2019-05-09,4.1939995648,5.0,0
2019-05-10,0.7695754240000001,1.0,0
2019-05-11,21.748253696,0.0,0
2019-05-12,6.111663104,1.0,0
2019-05-13,8.0695580672,3.0,2
2019-05-14,-1.0660854784000016,1.0,0
2019-05-15,1.6382425087999994,4.0,0
2019-05-16,0.08466339840000003,4.0,25
2019-05-17,-0.2217819136000001,8.0,18
2019-05-18,6.393590886399999,1.0,3
2019-05-19,0.5106298880000013,0.0,14
2019-05-20,5.210491904000001,5.0,0
2019-05-21,3.874320076800001,8.0,0
2019-05-22,11.9592070144,5.0,0
2019-05-23,5.414109696000001,2.0,5
2019-05-24,-2.2739503104,8.0,7
2019-05-25,-0.686584217600001,0.0,5
2019-05-26,-0.12078673920000016,0.0,0
2019-05-27,1.1767696384,5.0,0
2019-05-28,17.2315418624,4.0,0
2019-05-29,0.08707041280000105,3.0,0
2019-05-30,-2.2954979328,1.0,0
2019-05-31,8.930499584,7.0,29
2019-06-01,1.5368120320000007,0.0,12
2019-06-02,5.269962035199999,0.0,0
2019-06-03,1.8180785151999999,8.0,0
2019-06-04,11.2330104832,4.0,0
2019-06-05,13.551267020800001,5.0,0
2019-06-06,12.0930202624,4.0,0
2019-06-07,-0.4493603840000011,5.0,0
2019-06-08,-1.5208781824000015,0.0,0
2019-06-09,0.647036825599999,0.0,0
2019-06-10,1.0594667519999996,4.0,1
2019-06-11,1.2983661567999998,5.0,0
2019-06-12,2.4978099200000003,5.0,12
2019-06-13,14.416188518400002,5.0,3
2019-06-14,8.125182156800001,1.0,0
2019-06-15,4.1201860608,1.0,0
2019-06-16,-2.193545318400001,0.0,0
2019-06-17,4.312739020799999,1.0,0
2019-06-18,-0.14019112960000024,2.0,0
2019-06-19,6.5702805504,4.0,1
2019-06-20,6.6518313984,7.0,0
2019-06-21,1.1388835840000007,4.0,4
2019-06-22,0.8962307072,1.0,2
2019-06-23,-0.5274540031999999,0.0,6
2019-06-24,2.1534029823999994,7.0,0
2019-06-25,3.0643479552,2.0,0
2019-06-26,-1.1651570688000001,3.0,3
2019-06-27,8.600347340799999,3.0,2
2019-06-28,-0.9279220735999991,3.0,0
2019-06-29,-0.8233405440000001,1.0,0
2019-06-30,2.7632537599999996,1.0,0
2019-07-01,1.4139602944,7.0,11
2019-07-02,1.5218880512,4.0,3
2019-07-03,3.5402973184,4.0,3
2019-07-04,3.169204736,4.0,3
2019-07-05,2.0424272896000004,1.0,0
