,facebook/react,vuejs/core,sveltejs/svelte
2019-03-26,3.8447611904000007,0.0,7
2019-03-27,1.5024405504000002,0.0,6
2019-03-28,2.8926221312,0.0,10
2019-03-29,5.8084251648,0.0,12
2019-03-30,3.2121942016000005,0.0,7
2019-03-31,-2.6337196032000003,0.0,0
2019-04-01,10.60363776,0.0,1
2019-04-02,8.61234688,0.0,5
2019-04-03,15.9280574464,0.0,1
2019-04-04,27.9303530496,0.0,0
2019-04-05,10.240997478399999,0.0,0
2019-04-06,2.331359231999997,0.0,10
2019-04-07,20.1583413248,0.0,20
2019-04-08,20.583797657599998,0.0,7
2019-04-09,10.987426816,0.0,22
2019-04-10,41.6682816512,0.0,0
2019-04-11,-4.209566924800001,0.0,5
2019-04-12,34.384707584,0.0,7
2019-04-13,4.5892363264,0.0,14
2019-04-14,-9.962529280000002,0.0,29
2019-04-15,3.6260617215999975,0.0,24
2019-04-16,10.658578739200001,0.0,11
2019-04-17,3.7869347840000014,0.0,9
2019-04-18,13.9091766272,0.0,12
2019-04-19,15.5639908352,0.0,8
2019-04-20,5.881832755200001,0.0,29
2019-04-21,-0.898293247999999,0.0,44
2019-04-22,13.403893248,0.0,46
2019-04-23,5.8443139072,0.0,21
2019-04-24,14.3988688896,0.0,8
2019-04-25,18.9869068288,0.0,24
2019-04-26,4.3144005631999995,0.0,14
2019-04-27,-7.8940478463999995,0.0,4
2019-04-28,3.5247176703999994,0.0,7
2019-04-29,0.4096076799999997,0.0,5
2019-04-30,12.1904238592,0.0,4
2019-05-01,14.327499366400001,0.0,8
2019-05-02,-0.996068147199999,0.0,11
2019-05-03,11.1724133376,0.0,1
2019-05-04,-3.006810828799999,0.0,40
2019-05-05,-1.6607046656000017,0.0,8
2019-05-06,6.353083903999999,0.0,15
2019-05-07,3.3540871167999997,0.0,2
2019-05-08,10.520966656,0.0,3
2019-05-09,4.148507033600001,0.0,7
2019-05-10,9.7227008,0.0,1
2019-05-11,-5.053681254399999,0.0,2
2019-05-12,0.33846261759999896,0.0,27
2019-05-13,11.7065704448,0.0,2
2019-05-14,-0.29914234879999935,0.0,2
2019-05-15,1.9447245823999992,0.0,22
2019-05-16,5.180142899200001,0.0,11
2019-05-17,-0.2800423935999996,0.0,8
2019-05-18,-1.3468425215999997,0.0,2
2019-05-19,-1.6054982656,0.0,2
2019-05-20,9.017667584,0.0,3
2019-05-21,4.238225100800001,0.0,18
2019-05-22,23.2096062464,0.0,5
2019-05-23,16.4159478784,0.0,0
2019-05-24,0.399342592,0.0,4
2019-05-25,-3.338404659200002,1.0,4
2019-05-26,-0.4524357632000018,1.7,23
2019-05-27,-1.9054741504000008,3.295,30
2019-05-28,7.814359039999999,7.5305,12
2019-05-29,6.369147392,10.7208375,3
2019-05-30,3.9860170752000013,1.5069547500000002,5
2019-05-31,5.178400153600002,-0.34887136249999884,0
2019-06-01,5.2214274048,-0.31386249874999894,3
2019-06-02,4.3049008128,0.2868280357343753,5
2019-06-03,12.4345234432,3.5190852957359375,7
2019-06-04,6.7959610368,-3.249412982278125,5
2019-06-05,5.914731929599999,-0.673460473821875,5
2019-06-06,-2.014467584,3.5630026299359367,15
2019-06-07,4.626117119999999,-1.382112235118751,5
2019-06-08,5.2752089088,-1.3481266684421875,0
2019-06-09,7.0359798784,-0.7411832994781251,20
2019-06-10,3.5710050304000003,-0.4921567824953127,10
2019-06-11,-0.015203635199999788,1.6519448472078122,0
2019-06-12,8.9056695296,1.1534176843531248,4
2019-06-13,-0.2255315967999998,0.05605605198437502,4
2019-06-14,2.998705049599999,-0.7409242708109376,1
2019-06-15,1.0357449727999999,-0.38811878292968754,1
2019-06-16,-2.5562125312,-0.2128489132328125,24
2019-06-17,5.463550054400001,-0.14616472499999997,0
2019-06-18,9.5391389696,-0.11419652250000001,3
2019-06-19,7.3102425088,4.90705115646875,5
2019-06-20,3.989046374400001,0.42212246625312466,0
2019-06-21,4.3183414272,-1.16804354323125,4
2019-06-22,4.4461374464,-0.5210834132328123,3
2019-06-23,-3.5754005504000004,-0.31981249999999994,9
2019-06-24,7.012793958399999,-0.22892625,27
2019-06-25,-0.18563942399999966,-0.17584481249999998,29
2019-06-26,1.5973496832,-0.14134809375000001,9
2019-06-27,0.7169708032000006,-0.11729813132812524,7
2019-06-28,0.0824912896000003,-0.09967049969531272,9
2019-06-29,-1.5128942591999999,-0.027166826465625047,10
2019-06-30,-0.9137236991999997,0.0,10
2019-07-01,4.3876743168,0.0,15
2019-07-02,3.5942072320000005,0.0,12
2019-07-03,2.2645474304000004,0.0,10
2019-07-04,1.3734033408,0.0,4
2019-07-05,0.5451060224,0.0,1
2019-07-06,-0.19386347520000013,0.0,7
2019-07-07,-0.8931627008000004,0.0,7
2019-07-08,4.434278399999999,0.0,1
2019-07-09,-0.4300953599999997,0.0,8
2019-07-10,1.052049408,0.0,9
2019-07-11,3.0429286400000004,0.0,0
2019-07-12,1.6766772224000004,0.0,2
2019-07-13,0.7396098047999999,0.0,1
2019-07-14,-0.06620641280000017,0.0,4
2019-07-15,1.1929962495999997,0.0,1
2019-07-16,1.0913331200000003,0.0,0
2019-07-17,3.055888896,0.0,0
2019-07-18,3.6890899456,0.0,1
2019-07-19,3.3171366912,0.0,2
2019-07-20,1.1424052223999999,0.0,2
2019-07-21,-1.5494397952000003,0.0,1
2019-07-22,4.1358185471999995,0.0,0
2019-07-23,6.403506585600001,0.0,13
2019-07-24,12.5479549952,0.0,3
2019-07-25,6.7741248512,0.0,0
2019-07-26,3.7802640383999995,0.0,10
2019-07-27,-0.7815454720000008,0.0,2
2019-07-28,-0.6839418880000006,0.0,2
2019-07-29,1.9378879487999994,0.0,1
2019-07-30,2.83251968,0.0,9
2019-07-31,7.6228459520000005,0.0,2
2019-08-01,-0.40100280319999904,0.0,2
2019-08-02,5.632522752,0.0,8
2019-08-03,-1.9340463103999994,0.0,35
2019-08-04,0.2938334207999995,0.0,18
2019-08-05,4.5438056448,0.0,5
2019-08-06,4.8751808512,0.0,4
2019-08-07,1.4337424384000004,0.0,1
2019-08-08,4.838829568,0.0,4
2019-08-09,6.3676288,0.0,0
2019-08-10,-1.1507100672,0.0,1
2019-08-11,-2.0397207552000007,0.0,10
2019-08-12,11.7848493056,0.0,5
2019-08-13,10.5113807872,5.0,2
2019-08-14,21.4767374336,-1.5000000000000002,0
2019-08-15,9.5577454592,-0.5249999999999997,8
2019-08-16,4.067410534399999,3.7025,11
2019-08-17,-1.860996300800001,-1.4008125000000002,3
2019-08-18,0.8663220223999986,-0.5686012499999997,8
2019-08-19,7.385874739199999,7.6455956875,16
2019-08-20,6.449124864,6.34456363125,10
2019-08-21,4.1137901568,2.2617354161718755,5
2019-08-22,1.4607335424000008,0.6179594838359379,9
2019-08-23,-2.781983334399999,6.237370905000001,0
2019-08-24,-1.3025906687999997,-4.1397313670625,0
2019-08-25,-1.6553601024000002,1.0679621970687507,0
2019-08-26,8.9078493184,1.8643425475000006,2
2019-08-27,11.174519296000001,3.5673421271249994,0
2019-08-28,4.770523033600001,-2.1244070992531254,0
2019-08-29,8.1858226176,2.2086446228109375,1
2019-08-30,-3.3639059456,8.772566439790625,10
2019-08-31,-2.4238905344000017,-1.4064226913218754,2
2019-09-01,-1.5470490624000008,-0.7837299903453117,2
2019-09-02,-0.14876375040000056,1.9769853297031252,0
2019-09-03,0.8952576000000003,5.609549888239062,2
2019-09-04,4.770856448000001,5.351915072724999,17
2019-09-05,6.0643902464,0.6232184713375002,7
2019-09-06,3.488596582400001,3.503446620954688,5
2019-09-07,-2.3847559168,-1.9330920836031256,22
2019-09-08,-1.1495701504000007,-2.559810193357812,30
2019-09-09,6.23219968,-1.429374418229687,7
2019-09-10,8.023298048000001,-1.0005983960281253,5
2019-09-11,15.9805485056,22.24326608669375,3
2019-09-12,-0.30525153279999984,-1.468750663003127,0
2019-09-13,3.4733218815999987,-4.595896944173436,0
2019-09-14,-2.4128330752,1.784531368976563,0
2019-09-15,-2.111577702400001,-2.6075748261609375,0
2019-09-16,2.6080409599999994,5.628292423534376,2
2019-09-17,8.130991616,1.9482186624999995,6
2019-09-18,0.8127337472000007,-2.9713524712499995,1
2019-09-19,3.5567687680000004,5.460710871890624,0
2019-09-20,-0.5821720575999993,6.820560245051562,2
2019-09-21,-1.690131456,-1.3011838243968752,3
2019-09-22,-1.0211483648000004,1.2584258454375004,0
2019-09-23,11.3157917696,11.30542361831875,0
2019-09-24,2.0710507520000005,2.3859098638906246,1
2019-09-25,7.6048937984,8.136876486042187,0
2019-09-26,4.699337728,-0.2562373574140615,0
2019-09-27,1.7867428864,-1.6927083423593743,0
2019-09-28,3.3019764735999995,6.555270168464062,0
2019-09-29,-0.7177643008000008,-5.017099952625,0
2019-09-30,4.050575359999999,2.588255910739063,0
2019-10-01,0.5181378560000001,5.87527390985,1
2019-10-02,1.9404516352,12.580902996865625,0
2019-10-03,8.007802368,1.861646646184374,0
2019-10-04,-2.163673599999999,5.217162381129688,6
2019-10-05,-1.7601272832000003,15.91473288280625,0
2019-10-06,-1.076107264,5.443333530145312,1
2019-10-07,5.2474177536,-0.7713550135781233,0
2019-10-08,0.2672796672000004,8.360956539921876,0
2019-10-09,-0.2955101184000002,11.814393316695313,11
2019-10-10,-0.9326548992000001,9.87385714463906,0
2019-10-11,1.4117187584000006,11.145878787901562,3
2019-10-12,-0.8074972159999997,7.206632936482812,10
2019-10-13,-0.3797141504000002,-9.418365070654687,2
2019-10-14,2.73604608,17.66048802989375,0
2019-10-15,5.192191488000001,10.900778711132812,1
2019-10-16,4.3884097536,10.152486217653125,11
2019-10-17,2.0958159872,-6.395619733804688,13
2019-10-18,4.284877209599999,4.109060490031251,6
2019-10-19,1.885016576,-7.16356695975,9
2019-10-20,-1.9130411008000006,-1.6515684571687501,5
2019-10-21,1.9310310399999993,14.129187670045312,4
2019-10-22,0.6369597439999999,-1.7722185263406267,2
2019-10-23,0.7653741568000001,5.502659616068749,5
2019-10-24,-1.1575660543999997,1.807555397534374,9
2019-10-25,-0.6724424703999999,6.6310507107843755,7
2019-10-26,0.5562814464000003,2.768739558165625,3
2019-10-27,-0.5119253503999996,-5.710914021809375,18
2019-10-28,0.7274128384,7.150647583970313,19
2019-10-29,3.6341258240000003,-0.9515762714796887,1
2019-10-30,2.9863630848000002,4.297355849965625,5
2019-10-31,1.7527498752000001,1.6303448461812495,3
2019-11-01,2.8090324991999998,3.0069286728140625,0
2019-11-02,-0.4088627200000001,0.8663441291999998,2
2019-11-03,-0.9353605120000004,0.42911896531562466,6
2019-11-04,3.4139447296,5.974816093404688,2
2019-11-05,1.7771822080000002,0.7021978373437499,2
2019-11-06,2.7452425216,2.417461385609375,28
2019-11-07,1.5025403904,3.37219168294375,3
2019-11-08,-0.37957621759999993,1.0391236647937494,2
2019-11-09,1.0531703808,3.55915793449375,17
2019-11-10,1.0190116863999998,-3.890900583957813,10
2019-11-11,4.0475933695999995,-1.910402709476562,12
2019-11-12,0.4437457920000001,-0.25704989757187513,6
2019-11-13,-0.21076981760000013,-1.208082732923438,6
2019-11-14,2.1155601408,4.274675654492187,11
2019-11-15,5.8541031424,2.9901100969937495,9
2019-11-16,-2.0093868032,-0.37233089270781283,5
2019-11-17,2.0340857855999994,-1.6312743335234376,8
2019-11-18,-0.2415413248,2.1733227448703127,11
2019-11-19,-0.9029675007999999,0.6126289762499999,1
2019-11-20,-0.5720872960000001,-0.27620727926562494,2
2019-11-21,3.6180918271999998,2.027285405517188,0
2019-11-22,-1.0843275263999996,4.534780822421874,0
2019-11-23,-0.5449444351999998,1.4707990525078118,11
2019-11-24,-0.35049441279999993,0.7223839128046876,0
2019-11-25,0.8055101440000001,5.042191877284376,2
2019-11-26,-0.35393976319999987,2.9080386897031247,6
2019-11-27,1.8258154495999999,1.7862249655203128,0
2019-11-28,0.48429312,4.97453096051875,3
2019-11-29,0.5488491520000001,2.079621093970313,3
2019-11-30,-0.4514134016,-3.6681989727921875,10
2019-12-01,-0.21562880000000015,0.15002079479062536,0
2019-12-02,-0.1495987200000001,11.198748855521876,0
2019-12-03,3.885618688,-0.9707722120578133,0
2019-12-04,3.1077124096000004,0.666301038026563,5
2019-12-05,-1.186130944,-1.9260524282249998,0
2019-12-06,0.43174686719999966,-1.8482274427890626,0
2019-12-07,-0.5532570624,-1.1405025814562504,0
2019-12-08,-0.3290133504000001,-0.761097239396875,1
2019-12-09,3.7681408,8.46963505771875,16
2019-12-10,0.01697792000000009,6.867763060581249,7
2019-12-11,2.329206272,7.715798803410937,5
2019-12-12,2.0001429504000003,-5.32229779374375,0
2019-12-13,-0.08920412159999991,17.713327130303128,0
2019-12-14,2.2658682879999996,-6.396690663232813,0
2019-12-15,-1.0445205504000001,-0.38868026249999854,1
2019-12-16,2.4464563199999994,-2.95506708875,0
2019-12-17,10.010028032000001,10.210416461609375,0
2019-12-18,6.2573323264,3.078427328248436,5
