,rust-lang/rust,JuliaLang/julia,python/cpython
2010-09-16,16.0,2.0,8
2010-09-17,-8.0,0.7999999999999998,16
2010-09-18,-2.0,7.81,19
2010-09-19,-1.0,-0.9020000000000008,23
2010-09-20,0.375,-0.4298250000000001,20
2010-09-21,11.0625,1.719104,32
2010-09-22,1.546875,-0.40774077499999944,4
2010-09-23,-1.8203125,0.7457165950000004,21
2010-09-24,4.00146484375,0.7074735777187503,13
2010-09-25,-5.670654296875,3.6985594119125005,14
2010-09-26,-1.9111328125,8.409321143339062,6
2010-09-27,1.86279296875,12.7773226547125,16
2010-09-28,2.707611083984375,17.0220333575,31
2010-09-29,-2.4727020263671875,13.082434611468749,29
2010-09-30,3.22332763671875,8.854517086178124,3
2010-10-01,-1.3232421875,2.0308641907343747,16
2010-10-02,-1.11322021484375,5.704977936948439,20
2010-10-03,-1.3870849609375,7.665398204151565,15
2010-10-04,0.37646484375,4.4665817877156275,12
2010-10-05,1.082305908203125,4.6943680162078145,11
2010-10-06,3.5644073486328125,-2.1807089227999983,51
2010-10-07,-0.0290679931640625,-1.3616646239328103,16
2010-10-08,3.5818328857421875,3.084729021987502,14
2010-10-09,5.1101837158203125,3.9735477594906268,12
2010-10-10,-3.742919921875,8.885570933195313,17
2010-10-11,-0.8219451904296875,7.32833608830625,4
2010-10-12,8.723236083984375,2.1962274097812498,18
2010-10-13,0.4301910400390625,1.6164503411390627,45
2010-10-14,2.4171142578125,-0.1351487677515617,61
2010-10-15,-4.0703887939453125,0.1936851525000013,43
2010-10-16,-2.2191925048828125,3.316437391687501,30
2010-10-17,-2.08074951171875,9.089213449778127,89
2010-10-18,7.8639068603515625,-0.5676814590859376,30
2010-10-19,-0.228179931640625,0.04525658500000029,17
2010-10-20,-0.16143798828125,-0.6890727761359371,17
2010-10-21,11.403579711914062,-0.43114805794062383,18
2010-10-22,3.1020965576171875,0.6911633831265633,13
2010-10-23,-0.69598388671875,18.66925867444844,14
2010-10-24,-6.949951171875,12.868112170401561,17
2010-10-25,-2.7037811279296875,1.4629657509499987,11
2010-10-26,3.340667724609375,6.258186965374999,9
2010-10-27,-1.6763458251953125,1.165828584448438,22
2010-10-28,5.5615386962890625,1.588283384964064,19
2010-10-29,-5.159942626953125,-0.2485731837499987,55
2010-10-30,-1.7699737548828125,0.031954270734376844,37
2010-10-31,-0.95050048828125,0.16932820641718915,68
2010-11-01,-0.5570068359375,8.263388471582815,30
2010-11-02,1.65966796875,1.6649956023984376,26
2010-11-03,7.738250732421875,0.04681170948125002,14
2010-11-04,-1.9596405029296875,0.3293818894156252,27
2010-11-05,5.123443603515625,9.489263544595314,48
2010-11-06,3.8970947265625,5.660441170626562,49
2010-11-07,-6.09375,7.604968275698437,28
2010-11-08,-0.029296875,4.305924280698437,23
2010-11-09,-0.173828125,16.43180147907344,33
2010-11-10,-1.05303955078125,4.239144679379687,17
2010-11-11,0.52685546875,1.842741558126563,10
2010-11-12,1.2209320068359375,-0.7180639655515617,21
2010-11-13,-1.2277984619140625,-0.24832146894218532,18
2010-11-14,5.660125732421875,0.9764789422812523,6
2010-11-15,-3.0894012451171875,-0.9173524373921857,1
2010-11-16,-0.68829345703125,2.371550329082814,11
2010-11-17,-1.288726806640625,0.25329407675312576,9
2010-11-18,0.383056640625,0.4318639157437507,24
2010-11-19,3.1010894775390625,6.615945571435938,6
2010-11-20,2.58782958984375,12.083931055590625,84
2010-11-21,2.7310333251953125,16.247332691948436,29
2010-11-22,1.9467620849609375,4.311699233932811,43
2010-11-23,2.6483306884765625,-2.1044950563218756,14
2010-11-24,-0.9741973876953125,5.7376096022031255,15
2010-11-25,6.2698516845703125,7.381064595626564,9
2010-11-26,3.483978271484375,3.0835317981984387,59
2010-11-27,-5.2043914794921875,0.3261714301046883,17
2010-11-28,-3.551483154296875,6.698861843045314,7
2010-11-29,3.2516632080078125,2.309649659001564,15
2010-11-30,2.372100830078125,3.6243451257437513,34
2010-12-01,1.5968017578125,2.715185295998438,14
2010-12-02,3.3878631591796875,2.830834980140626,23
2010-12-03,8.302978515625,0.8392167088578133,54
2010-12-04,-4.018341064453125,2.0873057695984385,64
2010-12-05,-5.386260986328125,2.130237741289063,23
2010-12-06,-1.201995849609375,0.1573539433031257,10
2010-12-07,7.136688232421875,5.360127396400001,20
2010-12-08,-0.5969696044921875,-1.0031808102218749,14
2010-12-09,7.615753173828125,-0.5598040747421869,12
2010-12-10,2.275115966796875,-0.3735548422062495,12
2010-12-11,3.45745849609375,-0.26559091242499916,13
2010-12-12,-4.18011474609375,-0.18864624536874944,28
2010-12-13,4.1392974853515625,2.8560327320953127,14
2010-12-14,0.333099365234375,0.5986729518765626,33
2010-12-15,6.9664764404296875,-0.3008087306296875,36
2010-12-16,1.0433807373046875,0.819106884784375,33
2010-12-17,-3.1218109130859375,5.8095125,22
2010-12-18,0.3968505859375,2.28598725,34
2010-12-19,-5.45135498046875,13.345897212499999,17
2010-12-20,4.7304534912109375,5.226894398749999,6
2010-12-21,2.115386962890625,5.404609614703125,19
2010-12-22,0.6495208740234375,0.37938511687656207,9
2010-12-23,-2.9868011474609375,3.8494101262140634,21
2010-12-24,-0.9373016357421875,11.724611471984376,20
2010-12-25,1.638916015625,6.877187255620313,2
2010-12-26,-3.0774383544921875,-2.1081861392625,15
2010-12-27,-1.188995361328125,0.7600110989234383,17
2010-12-28,-0.710296630859375,5.905761724637502,42
2010-12-29,0.4833526611328125,0.6007521361390638,11
2010-12-30,6.1624603271484375,-1.0215539875328117,16
2010-12-31,13.169097900390625,-0.6581404338999991,6
2011-01-01,-8.549957275390625,0.49990340186718885,15
2011-01-02,-3.175750732421875,3.5242338248921885,29
2011-01-03,7.46807861328125,1.3328553471765627,51
2011-01-04,8.5615234375,5.46838347521875,30
2011-01-05,-4.78857421875,20.06937421131875,31
2011-01-06,1.185638427734375,11.396304656217186,33
2011-01-07,-0.1235504150390625,8.348248282428123,23
2011-01-08,-2.6080169677734375,23.451549753749998,26
2011-01-09,-2.9221954345703125,0.8951198769843742,25
2011-01-10,10.650711059570312,-1.7590583220984364,19
2011-01-11,-1.909820556640625,7.085381523825002,22
2011-01-12,5.3161773681640625,1.7065473705843779,31
2011-01-13,-5.834014892578125,5.092730426456253,10
2011-01-14,4.2249755859375,-0.012321519223435828,12
2011-01-15,-2.93658447265625,4.591839206325002,32
2011-01-16,-2.7916717529296875,9.473005239948439,17
2011-01-17,5.682281494140625,-0.0318680397624993,21
2011-01-18,2.6314697265625,5.775803858054688,17
2011-01-19,-0.022552490234375,12.509268957823437,13
2011-01-20,2.7876739501953125,3.6861691763640625,14
2011-01-21,2.8880615234375,4.150157681246875,8
2011-01-22,-3.7871246337890625,10.264856091217188,5
2011-01-23,-3.0703277587890625,8.734345483084375,9
2011-01-24,3.561676025390625,5.569424461612501,22
2011-01-25,0.564117431640625,3.768876447323438,14
2011-01-26,2.6859893798828125,3.063789781318751,10
2011-01-27,6.7141265869140625,-1.756971102470311,10
2011-01-28,-0.0114288330078125,-0.13808439109687298,3
2011-01-29,-5.7563018798828125,4.118881514190627,17
2011-01-30,0.87774658203125,11.862447369846876,19
2011-01-31,1.284332275390625,-2.0078430686031252,14
2011-02-01,1.797821044921875,-0.049468622020312214,4
2011-02-02,5.1919097900390625,9.230001570368751,10
2011-02-03,-2.9351806640625,5.494407057206251,5
2011-02-04,-1.498046875,0.49308422857031253,7
2011-02-05,-2.5153656005859375,0.9431945432343751,18
2011-02-06,-1.1325225830078125,0.0872997811359385,3
2011-02-07,4.305450439453125,0.2676506556171888,18
2011-02-08,-2.0103912353515625,0.3919588457828136,0
