,vercel/next.js,gatsbyjs/gatsby,phenomic/phenomic
2017-04-23,-0.7197077503999996,1,0
2017-04-24,-0.6048537600000008,10,0
2017-04-25,-0.13850777600000042,2,0
2017-04-26,1.0488245248000003,3,0
2017-04-27,7.9823071232,16,0
2017-04-28,-1.3627563008,6,0
2017-04-29,-1.3191142400000009,12,0
2017-04-30,4.168329216,6,0
2017-05-01,-0.6172351487999994,8,0
2017-05-02,1.0394652671999998,16,2
2017-05-03,4.0098942976,10,0
2017-05-04,4.4099859456,8,0
2017-05-05,-2.0286348287999996,4,0
2017-05-06,3.9585081343999997,9,0
2017-05-07,2.3753962495999996,0,0
2017-05-08,2.34099712,4,0
2017-05-09,9.274052096,4,0
2017-05-10,1.8715488256000001,2,0
2017-05-11,5.4674824191999996,10,82
2017-05-12,-2.0153610239999997,5,11
2017-05-13,0.2070910975999991,0,0
2017-05-14,1.4657433599999998,0,0
2017-05-15,17.38319872,6,8
2017-05-16,6.230345830400001,17,13
2017-05-17,-1.4129422336,11,0
2017-05-18,1.0911840255999996,2,0
2017-05-19,-0.5182407680000001,7,3
2017-05-20,0.07193364479999964,5,0
2017-05-21,1.3861318655999997,0,0
2017-05-22,1.3185656832,8,1
2017-05-23,-0.663598899199999,10,2
2017-05-24,-1.229949849599999,0,0
2017-05-25,4.3352375296000005,3,24
2017-05-26,-1.3950779391999997,8,17
2017-05-27,7.3159993344,2,4
2017-05-28,-2.0313166847999997,1,0
2017-05-29,0.05268920319999959,2,0
2017-05-30,1.1908220928,8,1
2017-05-31,5.0972602368,6,0
2017-06-01,3.2906090496,4,25
2017-06-02,3.15503104,18,19
2017-06-03,-0.9784965120000002,12,13
2017-06-04,-1.228202496,0,2
2017-06-05,7.2012448768,6,5
2017-06-06,7.885506048,6,1
2017-06-07,1.9537709055999999,8,1
2017-06-08,2.4924214271999996,4,17
2017-06-09,3.5993829375999997,0,7
2017-06-10,-2.5315000320000003,4,8
2017-06-11,-0.38352486400000085,1,2
2017-06-12,1.8641488895999996,1,5
2017-06-13,1.6042071040000003,13,0
2017-06-14,-0.4716255231999993,5,0
2017-06-15,0.9785615360000004,15,1
2017-06-16,7.013818368,16,0
2017-06-17,-2.1545098239999994,2,0
2017-06-18,-0.9992372224000006,2,0
2017-06-19,1.3968097279999996,5,0
2017-06-20,2.1532865536,10,0
2017-06-21,1.8973564928000002,14,0
2017-06-22,1.8149203967999998,9,0
2017-06-23,6.7721414656,11,0
2017-06-24,-2.2759123967999995,4,0
2017-06-25,-0.1020204032000005,0,0
2017-06-26,4.14345216,4,0
2017-06-27,0.43375001600000007,10,0
2017-06-28,10.7675436032,9,0
2017-06-29,3.8716182528000003,9,0
2017-06-30,1.1344790527999997,12,0
2017-07-01,6.696181452799999,16,0
2017-07-02,3.8709024768,15,0
2017-07-03,2.0064890879999995,4,0
2017-07-04,-2.6685589504000005,13,0
2017-07-05,0.42221158399999936,2,0
2017-07-06,3.4971825152000005,27,5
2017-07-07,0.9913357312000004,7,0
2017-07-08,8.3361416192,14,4
2017-07-09,13.052802150400002,12,0
2017-07-10,-3.660643737599999,7,1
2017-07-11,-1.3885616128000011,7,5
2017-07-12,0.34104780799999923,9,5
2017-07-13,1.5043445759999998,12,0
2017-07-14,0.39787857920000014,2,0
2017-07-15,2.6032261119999998,0,0
2017-07-16,1.3307225088000005,3,0
2017-07-17,3.439875584000001,0,0
2017-07-18,2.1525103616000005,5,0
2017-07-19,-1.6514689024000004,25,0
2017-07-20,5.1041734656,8,0
2017-07-21,-0.8202784767999998,0,0
2017-07-22,-0.13725675520000036,0,0
2017-07-23,1.0944422912,0,0
2017-07-24,8.0110106624,1,0
2017-07-25,-0.37186949119999957,14,0
2017-07-26,2.4823936,12,0
2017-07-27,0.3433974783999998,17,0
2017-07-28,4.706846208,4,0
2017-07-29,-0.9960121343999999,0,0
2017-07-30,0.7939582975999995,0,0
2017-07-31,-0.1717868544000003,0,0
2017-08-01,0.06933125120000039,18,0
2017-08-02,-0.8123800575999998,19,0
2017-08-03,0.5403482112,5,0
2017-08-04,-0.5333139455999998,4,0
2017-08-05,-0.3081852927999997,10,0
2017-08-06,0.7829779456000002,0,0
2017-08-07,2.6877997056000003,4,0
2017-08-08,0.23821086720000018,10,0
2017-08-09,7.4647141376,7,30
2017-08-10,1.1130039296,14,7
2017-08-11,-1.4287237120000005,12,0
2017-08-12,0.23289384959999948,0,0
2017-08-13,2.2834508799999997,0,0
2017-08-14,-0.07068467200000006,20,3
2017-08-15,0.1994023935999999,10,0
2017-08-16,5.2939040768,5,0
2017-08-17,-0.6326872063999995,5,1
2017-08-18,0.9984452608000001,7,2
2017-08-19,1.0572428287999998,7,0
2017-08-20,-0.9207326720000002,3,0
2017-08-21,0.46419599359999997,1,0
2017-08-22,-0.5800312832,7,0
2017-08-23,0.6528818176,16,0
2017-08-24,2.5443480576000006,15,0
2017-08-25,-0.8775148543999998,10,0
2017-08-26,-0.3886342144000001,0,0
2017-08-27,1.7482570752000002,0,0
2017-08-28,1.4317985792,25,0
2017-08-29,-0.671424512,16,1
2017-08-30,5.6533175296,10,0
2017-08-31,1.571632128,20,0
2017-09-01,1.7460955135999998,10,0
2017-09-02,-1.2573376512000003,9,0
2017-09-03,-0.6603110400000004,5,0
2017-09-04,0.5393551359999998,8,32
2017-09-05,1.4463050752000002,5,5
2017-09-06,-0.7443934208,0,1
2017-09-07,-0.40639283199999987,3,2
2017-09-08,6.7016406016,2,2
2017-09-09,-0.5733071871999995,14,0
2017-09-10,0.1310911487999996,7,0
2017-09-11,-0.6737843200000003,5,7
2017-09-12,1.588558848,6,0
2017-09-13,-0.7015967743999999,3,0
2017-09-14,0.6129236991999998,10,1
2017-09-15,-0.4604518400000001,10,14
2017-09-16,-0.2852695039999997,10,9
2017-09-17,0.7823281152000002,0,0
2017-09-18,-0.30131466239999993,18,0
2017-09-19,0.8481412096,6,1
2017-09-20,-0.2972042239999999,21,0
2017-09-21,-0.15546542080000003,6,0
2017-09-22,-0.08792371199999999,10,1
2017-09-23,0.9335018496,3,0
2017-09-24,-0.24246271999999996,0,0
2017-09-25,-0.11481651200000002,14,0
2017-09-26,0.9226039295999999,20,11
2017-09-27,8.752012288,0,3
2017-09-28,2.0819946496000004,15,5
2017-09-29,-1.5884288000000004,10,0
2017-09-30,1.1974732799999994,4,2
2017-10-01,-0.9343237120000001,4,0
2017-10-02,0.44287784959999976,10,0
2017-10-03,1.4010700799999998,4,3
2017-10-04,1.2043566079999999,3,0
2017-10-05,3.1312623616,11,5
2017-10-06,0.6997673984000006,2,1
2017-10-07,2.0075331584,21,0
2017-10-08,1.880523776,5,0
2017-10-09,6.7958049792,8,1
2017-10-10,-0.2424427520000001,9,0
2017-10-11,2.5073145855999996,2,4
2017-10-12,-1.6836866048,25,2
2017-10-13,1.0609626111999997,15,0
2017-10-14,2.9457926144,5,0
2017-10-15,3.5722156032,8,0
2017-10-16,4.2250134528,13,7
2017-10-17,0.8727216128000004,15,1
2017-10-18,-1.7017091072000003,18,0
2017-10-19,5.0785088512,10,3
2017-10-20,1.1612739584000003,18,0
2017-10-21,1.4673576959999997,1,0
2017-10-22,1.5056960512,2,0
2017-10-23,5.5297373184000005,5,0
2017-10-24,-2.2374691839999996,16,2
2017-10-25,-1.1219600384000004,20,0
2017-10-26,0.2863372287999997,18,0
2017-10-27,0.2897991680000003,11,0
2017-10-28,16.3112022016,2,0
2017-10-29,-3.8023529471999993,0,0
2017-10-30,2.359341772799999,10,0
2017-10-31,1.1867419648000002,20,0
2017-11-01,-0.6244502528000002,27,1
2017-11-02,-0.10346752000000059,18,0
2017-11-03,-0.9370040320000004,11,0
2017-11-04,5.3544446976,10,0
2017-11-05,4.3030163456000015,0,0
2017-11-06,0.9198917632000003,9,0
2017-11-07,-1.5222958080000004,14,0
2017-11-08,0.14000394239999991,3,0
2017-11-09,0.23246151679999993,27,0
2017-11-10,-0.6834458624,11,10
2017-11-11,0.5587895295999997,1,0
2017-11-12,-0.5307729919999997,0,0
2017-11-13,5.6489414656,20,0
2017-11-14,-1.4119440383999993,7,2
2017-11-15,4.4116364288,5,0
2017-11-16,2.655149568,5,0
2017-11-17,-0.44888586240000006,7,0
2017-11-18,-0.9426120704000005,2,0
2017-11-19,-0.5769605120000003,2,0
2017-11-20,0.5758903295999998,7,0
2017-11-21,-0.5242142719999997,5,0
2017-11-22,-0.34670090239999996,0,0
2017-11-23,7.79192576,0,0
2017-11-24,-1.7704243199999992,1,0
2017-11-25,0.27019888639999956,0,1
2017-11-26,-0.6168981504000002,0,0
2017-11-27,-0.36572672000000017,19,0
2017-11-28,1.733324288,28,13
2017-11-29,-0.6094997503999999,8,0
2017-11-30,-0.3209497600000002,5,0
2017-12-01,-0.23153049599999959,0,0
2017-12-02,6.8161184768,0,1
2017-12-03,3.5345402880000005,14,0
2017-12-04,4.3866730496,2,4
2017-12-05,3.0301465599999995,1,1
2017-12-06,0.016024575999999513,10,4
2017-12-07,2.5403092991999996,0,1
2017-12-08,5.3277184,0,0
2017-12-09,-0.3578470400000002,4,0
2017-12-10,-0.6548003840000003,7,0
2017-12-11,-0.24440033279999995,0,0
2017-12-12,-0.9875082239999997,5,0
2017-12-13,2.3637246976000004,23,0
2017-12-14,1.9654973440000003,20,5
2017-12-15,-1.1409701888,9,4
2017-12-16,-0.6144096255999998,10,2
2017-12-17,-0.39821639679999976,7,6
2017-12-18,2.7663388672,6,1
2017-12-19,1.2352485376000002,9,0
2017-12-20,-0.7645359104000001,7,6
2017-12-21,-0.3979432960000001,13,3
2017-12-22,0.7226288128000002,8,0
2017-12-23,-0.3812160511999999,4,0
2017-12-24,0.8076415999999998,0,3
2017-12-25,-0.33963776,2,0
2017-12-26,0.8093834240000001,0,0
2017-12-27,2.6602805248,2,0
2017-12-28,1.2410324992000001,1,1
2017-12-29,0.26953727999999977,2,0
2017-12-30,-0.5724165120000002,1,0
2017-12-31,-0.3317320704000002,1,0
2018-01-01,0.7733754879999999,3,0
2018-01-02,-0.37535447040000003,11,0
2018-01-03,1.788438528,3,0
2018-01-04,-0.5579147263999997,0,0
2018-01-05,-0.27671019519999995,0,0
2018-01-06,0.8391375872,0,0
2018-01-07,-0.3000981504,0,0
2018-01-08,0.8520012799999999,10,0
2018-01-09,-0.30324531199999993,1,0
2018-01-10,-0.15992279040000007,28,4
2018-01-11,-0.10231142399999993,17,8
2018-01-12,0.9210324992000001,17,0
2018-01-13,10.75753728,8,0
2018-01-14,-2.3148165119999993,5,0
2018-01-15,0.042603929599999146,9,0
2018-01-16,-0.7759877120000003,13,0
2018-01-17,-0.4876053504000002,1,0
2018-01-18,-0.3493248000000002,17,0
2018-01-19,-0.27524352000000013,21,0
2018-01-20,-0.22611763200000004,14,0
2018-01-21,-0.1911629823999993,8,0
2018-01-22,-0.15408957439999962,16,0
2018-01-23,-0.01438771199999994,16,6
2018-01-24,-0.012469350399999964,3,2
2018-01-25,1.0,15,0
2018-01-26,1.8,22,0
2018-01-27,0.52,12,0
2018-01-28,-0.40800000000000014,4,0
2018-01-29,-0.20960000000000015,15,0
2018-01-30,3.859264,17,0
2018-01-31,14.0948992,2,0
2018-02-01,3.5966796800000007,12,0
2018-02-02,2.139330047999999,11,0
2018-02-03,1.5274285055999997,3,0
2018-02-04,2.8185295871999996,1,0
2018-02-05,8.7275754496,7,0
2018-02-06,4.4871091199999995,24,0
2018-02-07,1.5634667519999992,16,0
2018-02-08,0.07553187840000009,17,0
2018-02-09,7.66461696,26,0
2018-02-10,-3.3587708928,13,0
2018-02-11,1.2544639999999991,0,0
2018-02-12,0.22007971839999985,8,0
2018-02-13,4.489222656000001,16,0
2018-02-14,6.842455449600001,8,0
2018-02-15,-0.9035615231999996,15,0
2018-02-16,7.173414911999999,25,0
2018-02-17,-0.8872435711999991,16,0
2018-02-18,2.1120527359999994,0,0
2018-02-19,3.1113866239999997,8,0
2018-02-20,-1.1210749951999999,13,0
2018-02-21,1.6065129471999997,12,0
2018-02-22,0.4725098496000004,15,0
2018-02-23,-0.29234165759999997,14,0
2018-02-24,2.0647232512,11,0
2018-02-25,3.7868135424,5,0
2018-02-26,2.3806400512000003,12,8
2018-02-27,1.3712989184,21,5
2018-02-28,3.545291776,19,1
2018-03-01,-1.7865227264,12,0
2018-03-02,-0.9504765952000004,15,0
2018-03-03,0.36480542719999975,4,0
2018-03-04,0.3334107136000001,6,0
2018-03-05,2.3539801088,15,0
2018-03-06,5.999178240000001,16,7
2018-03-07,4.1007258624,26,0
2018-03-08,2.9275173888,20,4
2018-03-09,0.9748884479999997,3,0
2018-03-10,-0.6371635200000005,0,0
2018-03-11,-0.15295283200000043,4,0
2018-03-12,2.0341451775999997,4,2
2018-03-13,-0.2531723264000001,20,4
2018-03-14,1.0599656448,13,0
2018-03-15,0.9973322752000005,11,4
2018-03-16,2.0477003776000005,26,1
2018-03-17,-0.10907340799999976,8,0
2018-03-18,-0.7587448832000001,13,2
2018-03-19,-0.4403380224000002,11,0
2018-03-20,-0.3132888063999999,10,0
2018-03-21,1.7632851968,17,0
2018-03-22,-0.5619206143999997,8,0
2018-03-23,5.7150769152,10,0
2018-03-24,-1.3810285567999996,5,0
2018-03-25,1.4010042367999997,2,0
2018-03-26,1.2484586495999999,16,0
2018-03-27,0.1975423999999999,9,0
2018-03-28,1.3569305599999997,6,0
2018-03-29,5.205451776,7,6
2018-03-30,4.3472289792000005,5,3
2018-03-31,13.012144128,1,1
2018-04-01,-4.0102631423999995,6,7
2018-04-02,-0.8237296640000014,13,1
2018-04-03,6.6136855552,16,1
2018-04-04,-1.5329686528000002,16,2
2018-04-05,-0.5364178944000006,7,3
2018-04-06,-1.2168572928,14,3
2018-04-07,0.16262082560000024,14,2
2018-04-08,-0.796948582399999,4,0
2018-04-09,0.4934666240000003,4,10
2018-04-10,-0.443766272,9,1
2018-04-11,-0.27852656639999956,16,13
2018-04-12,3.7953947648,11,9
2018-04-13,1.1191141376000002,7,0
2018-04-14,1.2250679295999998,17,0
2018-04-15,-0.7868165120000001,4,0
2018-04-16,-0.4197960704000002,12,1
2018-04-17,-0.2797317120000001,21,2
2018-04-18,6.7875434496,13,0
2018-04-19,-1.5596364799999998,4,0
2018-04-20,-0.6922618880000003,8,0
2018-04-21,-0.4485062656,2,0
2018-04-22,4.7110858752,17,0
2018-04-23,4.796309299200001,13,0
2018-04-24,0.25699839999999985,25,0
2018-04-25,0.7615129599999995,14,0
2018-04-26,1.883286016,10,0
2018-04-27,0.7274345472000001,20,0
2018-04-28,-1.0585600000000004,3,1
2018-04-29,2.3705215999999996,1,0
2018-04-30,-1.06222848,11,1
2018-05-01,1.392807936,17,0
2018-05-02,1.2061966336000003,17,9
2018-05-03,-0.8061518848,22,2
2018-05-04,-0.4345632768,20,4
2018-05-05,7.7093301248,11,10
2018-05-06,3.2060091392000003,2,1
2018-05-07,1.2249072639999998,7,0
2018-05-08,2.5038809087999994,10,2
2018-05-09,1.388571136,14,4
2018-05-10,2.5099978752,12,8
2018-05-11,2.3511508991999994,15,7
2018-05-12,3.2874342399999996,0,0
2018-05-13,8.024034304,3,0
2018-05-14,1.8928032768000005,8,5
2018-05-15,1.4889528319999998,21,1
2018-05-16,11.8224017408,11,0
2018-05-17,-2.0661426175999997,7,0
2018-05-18,-0.40016977920000096,9,0
2018-05-19,-0.8904298496000003,2,0
2018-05-20,-1.4217711616000002,0,0
2018-05-21,4.026723328,4,0
2018-05-22,-1.7166141439999993,4,2
2018-05-23,6.11759872,2,0
2018-05-24,0.008447590400001204,6,0
2018-05-25,12.6143714304,4,1
2018-05-26,-2.4943208448,1,0
2018-05-27,-0.7926704128000011,3,0
2018-05-28,-1.2950549504000006,6,0
2018-05-29,3.13558784,3,0
2018-05-30,-1.460795392,7,0
2018-05-31,2.200293376,44,3
2018-06-01,1.8090002432000003,17,3
2018-06-02,-1.2381221887999994,4,3
2018-06-03,-0.6920293375999998,1,0
2018-06-04,2.6466277376,23,0
2018-06-05,0.14241576960000002,16,0
2018-06-06,1.364554752,21,1
2018-06-07,4.2140560384,13,2
2018-06-08,1.5972567040000003,16,0
2018-06-09,-0.28677918720000006,0,0
2018-06-10,0.1285695487999997,0,0
2018-06-11,0.2857190399999997,7,1
2018-06-12,0.34257254400000003,22,0
2018-06-13,5.3739987968000005,6,3
2018-06-14,4.425699225600001,21,1
2018-06-15,1.0447777792000001,17,0
2018-06-16,2.4299985919999996,27,0
2018-06-17,-0.6442872832000002,23,0
2018-06-18,0.9169714175999997,5,0
2018-06-19,0.9076274175999997,15,0
2018-06-20,-1.0699981824000002,11,0
2018-06-21,-0.6533863423999999,105,0
2018-06-22,3.5176262656000006,8,0
2018-06-23,0.8756130816000005,5,0
2018-06-24,0.07618478080000013,4,0
2018-06-25,2.3090238463999997,18,0
2018-06-26,-0.9854982144,6,0
2018-06-27,1.4889418751999999,14,0
2018-06-28,7.2646740992,15,0
2018-06-29,3.00509952,3,0
2018-06-30,0.07555891199999976,0,0
2018-07-01,-1.4080659456000004,3,0
2018-07-02,0.1900214271999996,9,0
2018-07-03,-0.7647780864,15,0
2018-07-04,0.49042810879999976,4,0
2018-07-05,1.434594816,2,0
2018-07-06,2.220868403200001,23,0
2018-07-07,-1.0390828031999995,2,0
2018-07-08,-0.481150976,0,0
2018-07-09,0.7213985792,13,0
2018-07-10,0.613311488,11,0
2018-07-11,3.5731383296,22,0
2018-07-12,-0.03752755200000002,22,0
2018-07-13,2.3063750655999997,17,0
2018-07-14,-0.9992378367999999,2,0
2018-07-15,0.49422714879999985,5,0
2018-07-16,-0.5170995200000001,11,0
2018-07-17,0.6806343679999999,23,0
2018-07-18,1.5603992576,18,0
2018-07-19,1.3381666816000002,20,0
2018-07-20,-0.7485812735999999,34,0
2018-07-21,3.6343387136,3,0
2018-07-22,-0.0430707711999998,0,0
2018-07-23,0.3269114879999997,11,0
2018-07-24,2.4066743296,13,0
2018-07-25,2.048501248,15,0
2018-07-26,0.9011577855999999,10,0
2018-07-27,3.0214346752,14,0
2018-07-28,-1.3434103808,7,0
2018-07-29,-0.6883143680000002,3,0
2018-07-30,1.5217137664,13,0
2018-07-31,1.2756043776000001,25,0
2018-08-01,1.1905857536000002,16,0
2018-08-02,-0.8521398271999998,17,0
2018-08-03,-0.4570903552000001,21,0
2018-08-04,2.7032384512000003,4,1
2018-08-05,2.1909929984000005,0,0
2018-08-06,-0.9657830400000001,33,0
2018-08-07,8.512513536,42,0
2018-08-08,0.8676324352000004,23,0
2018-08-09,1.4488778751999996,32,0
2018-08-10,0.5651668991999996,22,0
2018-08-11,-0.1984665600000004,5,0
2018-08-12,1.0714327039999998,0,0
2018-08-13,6.982161612800001,19,0
2018-08-14,-1.2028429311999997,19,0
2018-08-15,2.7377720319999996,29,0
2018-08-16,-1.6037610495999999,32,0
2018-08-17,2.1772745728,10,0
2018-08-18,-1.1538557952,1,0
2018-08-19,0.3634537471999998,0,0
2018-08-20,3.3567686655999998,19,0
2018-08-21,-1.2194823167999993,11,0
2018-08-22,2.3735426048,3,0
2018-08-23,3.0430934016,3,0
2018-08-24,6.6994064384000005,2,0
2018-08-25,1.770264064,0,0
2018-08-26,-1.8688499712000004,1,0
2018-08-27,1.0028974079999993,6,0
2018-08-28,2.9057494016,17,0
2018-08-29,-0.4810607616000002,20,0
2018-08-30,7.0075555839999994,7,0
2018-08-31,0.7487121408000004,18,0
2018-09-01,-0.7061579776,4,0
2018-09-02,8.842092748799999,0,0
2018-09-03,5.3162179584,23,0
2018-09-04,10.130000895999999,15,0
2018-09-05,2.9069453311999993,23,0
2018-09-06,-1.446501273600001,13,0
2018-09-07,3.6930599935999995,20,0
2018-09-08,-1.7012206592,9,0
2018-09-09,0.27233863679999937,1,0
2018-09-10,-0.5712866303999999,25,0
2018-09-11,0.7364838400000004,19,0
2018-09-12,5.791044300800001,16,0
2018-09-13,-2.119977779199999,20,0
2018-09-14,3.0212780032,15,0
2018-09-15,-1.3977852927999996,0,0
2018-09-16,7.2502419456,0,0
2018-09-17,2.9302189056000003,54,0
2018-09-18,-0.9905814528000003,38,0
2018-09-19,1.7541241855999994,42,0
2018-09-20,5.6038321152,25,0
2018-09-21,-1.2152803328,10,0
2018-09-22,3.7137387519999994,1,0
2018-09-23,4.1702288384,16,0
2018-09-24,-1.1799720959999997,23,0
2018-09-25,4.6177415168,16,0
2018-09-26,-0.032052224000000074,10,0
2018-09-27,7.5481716736,19,0
2018-09-28,5.3079912448,18,0
2018-09-29,7.0479844352,2,0
2018-09-30,-0.4988130304,7,0
2018-10-01,5.574355455999999,25,0
2018-10-02,16.9497542656,25,0
2018-10-03,-3.6407962624000003,19,0
2018-10-04,-3.1595224064000016,18,0
2018-10-05,1.0404621311999995,22,0
2018-10-06,1.9698325504000005,1,0
2018-10-07,1.9242375168000008,4,0
2018-10-08,-0.02691840000000001,22,0
2018-10-09,2.4552982528,39,0
2018-10-10,3.2156295168000013,18,0
2018-10-11,2.0080071680000007,14,0
2018-10-12,1.2812219391999995,13,0
2018-10-13,-1.5380572160000003,4,0
2018-10-14,0.09433262079999982,5,0
2018-10-15,2.1709231104,28,0
2018-10-16,-0.13144770559999985,25,0
2018-10-17,0.1865536512,6,1
2018-10-18,1.2915907584000004,13,1
2018-10-19,0.1749862400000003,18,7
2018-10-20,11.3683226624,2,0
2018-10-21,-2.7507571711999996,2,0
2018-10-22,1.813667327999999,20,0
2018-10-23,-0.35366000640000017,19,0
2018-10-24,-0.9783160832000002,17,2
2018-10-25,0.38842869759999976,15,0
2018-10-26,1.3478829056000001,20,0
2018-10-27,-0.8326550528000001,9,7
2018-10-28,3.5200557056000004,4,0
2018-10-29,-0.15044116479999947,18,0
2018-10-30,0.3271741439999999,22,0
2018-10-31,-0.5952965632,13,0
2018-11-01,1.6673463296,19,0
2018-11-02,5.368014848,17,0
2018-11-03,5.4579040256,3,0
2018-11-04,12.8853896192,12,0
2018-11-05,0.9898936320000002,11,0
2018-11-06,-1.869863833600001,21,0
2018-11-07,7.223869337599999,14,0
2018-11-08,-0.9716475903999999,15,0
2018-11-09,1.0076226559999992,17,0
2018-11-10,-0.8894640128,4,0
2018-11-11,0.6044891136000001,5,0
2018-11-12,-0.3291875327999991,15,0
2018-11-13,4.980363264000001,8,0
2018-11-14,-0.7561405439999997,8,0
2018-11-15,0.9421654016000001,13,0
2018-11-16,-1.0648805376,21,0
2018-11-17,0.4389778432,5,0
2018-11-18,5.4111059968,2,0
2018-11-19,-0.5534802943999997,8,0
2018-11-20,4.059612467199999,11,0
2018-11-21,3.4418200576,16,0
2018-11-22,1.2018067456,8,0
2018-11-23,-0.4884895744000004,0,0
2018-11-24,0.9620257791999995,0,0
2018-11-25,3.9439431679999997,0,0
2018-11-26,-0.6543463423999998,14,7
2018-11-27,2.9178105856,17,0
2018-11-28,5.556936089600001,11,0
2018-11-29,2.8074337280000004,9,0
2018-11-30,1.9234257919999997,6,0
2018-12-01,-0.8837292032000004,8,0
2018-12-02,0.7563488255999995,4,0
2018-12-03,7.7857288192,10,0
2018-12-04,8.442477056000001,17,0
2018-12-05,5.5576047616,14,9
2018-12-06,3.4783238143999995,11,22
2018-12-07,-1.2488316928000005,15,0
2018-12-08,-1.1691059200000007,3,8
2018-12-09,-0.5612737536000005,0,7
2018-12-10,11.7406739456,6,0
2018-12-11,1.5015667712000003,11,0
2018-12-12,1.2614969344000002,14,0
2018-12-13,4.6908670976,8,2
2018-12-14,1.3104436224000002,1,0
2018-12-15,0.7946156031999996,1,0
