,ruby/ruby,php/php-src,python/cpython
2015-03-14,7,11,8
2015-03-15,4,8,4
2015-03-16,6,28,9
2015-03-17,9,41,10
2015-03-18,19,51,28
2015-03-19,11,34,23
2015-03-20,10,32,26
2015-03-21,7,24,12
2015-03-22,11,17,17
2015-03-23,9,58,6
2015-03-24,12,15,35
2015-03-25,10,37,17
2015-03-26,6,9,5
2015-03-27,5,9,18
2015-03-28,4,5,11
2015-03-29,9,30,19
2015-03-30,9,29,35
2015-03-31,7,44,27
2015-04-01,8,47,23
2015-04-02,5,21,33
2015-04-03,5,3,17
2015-04-04,8,22,16
2015-04-05,3,8,4
2015-04-06,7,35,13
2015-04-07,5,8,15
2015-04-08,7,25,12
2015-04-09,13,8,10
2015-04-10,20,7,22
2015-04-11,19,14,11
2015-04-12,34,6,10
2015-04-13,9,15,55
2015-04-14,14,64,41
2015-04-15,8,47,12
2015-04-16,6,23,17
2015-04-17,5,21,3
2015-04-18,5,15,3
2015-04-19,3,16,14
2015-04-20,18,13,20
2015-04-21,3,22,8
2015-04-22,2,21,18
2015-04-23,11,7,11
2015-04-24,4,21,4
2015-04-25,9,7,4
2015-04-26,1,11,14
2015-04-27,0,13,4
2015-04-28,0,54,2
2015-04-29,4,10,4
2015-04-30,8,11,5
2015-05-01,9,2,0
2015-05-02,0,3,15
2015-05-03,10,0,22
2015-05-04,0,13,3
2015-05-05,2,31,5
2015-05-06,6,17,14
2015-05-07,4,20,7
2015-05-08,11,6,9
2015-05-09,0,3,12
2015-05-10,15,15,2
2015-05-11,3,4,17
2015-05-12,6,39,33
2015-05-13,7,31,39
2015-05-14,6,11,17
2015-05-15,6,15,6
2015-05-16,13,3,35
2015-05-17,9,10,13
2015-05-18,8,17,19
2015-05-19,10,11,14
2015-05-20,12,37,14
2015-05-21,18,28,15
2015-05-22,12,11,20
2015-05-23,8,25,35
2015-05-24,3,13,13
2015-05-25,4,20,8
2015-05-26,3,17,12
2015-05-27,12,10,17
2015-05-28,8,21,23
2015-05-29,11,24,13
2015-05-30,15,5,46
2015-05-31,14,22,25
2015-06-01,15,12,14
2015-06-02,19,9,32
2015-06-03,19,11,13
2015-06-04,18,10,11
2015-06-05,9,10,6
2015-06-06,8,2,3
2015-06-07,3,1,9
2015-06-08,0,37,23
2015-06-09,6,21,9
2015-06-10,15,46,8
2015-06-11,10,29,0
2015-06-12,19,10,14
2015-06-13,25,10,3
2015-06-14,21,14,3
2015-06-15,9,35,6
2015-06-16,9,16,1
2015-06-17,17,35,6
2015-06-18,24,30,0
2015-06-19,12,19,2
2015-06-20,4,22,2
2015-06-21,9,3,15
2015-06-22,8,27,3
2015-06-23,5,51,7
2015-06-24,17,17,20
2015-06-25,15,14,11
2015-06-26,9,18,3
2015-06-27,1,17,12
2015-06-28,9,18,11
2015-06-29,9,50,6
2015-06-30,11,13,8
2015-07-01,14,21,15
2015-07-02,21,41,16
2015-07-03,5,25,20
2015-07-04,9,3,20
2015-07-05,11,11,29
2015-07-06,14,25,16
2015-07-07,18,62,14
2015-07-08,4,23,6
2015-07-09,9,20,9
2015-07-10,11,23,6
2015-07-11,5,12,3
2015-07-12,3,18,0
2015-07-13,7,41,1
2015-07-14,17,14,7
2015-07-15,13,7,2
2015-07-16,13,10,8
2015-07-17,15,18,11
2015-07-18,6,11,14
2015-07-19,5,15,0
2015-07-20,7,28,14
2015-07-21,23,16,12
2015-07-22,20,14,26
2015-07-23,9,20,20
2015-07-24,11,19,11
2015-07-25,15,2,21
2015-07-26,8,15,9
2015-07-27,20,21,12
2015-07-28,3,24,14
2015-07-29,23,25,24
2015-07-30,12,10,15
2015-07-31,11,14,15
2015-08-01,6,8,15
2015-08-02,2,18,23
2015-08-03,3,9,17
2015-08-04,11,32,20
2015-08-05,11,8,36
2015-08-06,3,9,18
2015-08-07,8,31,6
2015-08-08,2,2,9
2015-08-09,3,33,18
2015-08-10,4,40,4
2015-08-11,13,31,4
2015-08-12,15,15,6
2015-08-13,9,27,10
2015-08-14,11,19,12
2015-08-15,6,10,8
2015-08-16,3,6,4
2015-08-17,5,16,19
2015-08-18,5,32,26
2015-08-19,8,31,14
2015-08-20,5,14,0
2015-08-21,11,12,1
2015-08-22,8,1,0
2015-08-23,0,16,2
2015-08-24,5,14,16
2015-08-25,2,6,17
2015-08-26,23,23,8
2015-08-27,12,11,15
2015-08-28,6,10,3
2015-08-29,5,8,5
2015-08-30,4,9,15
2015-08-31,2,3,5
2015-09-01,4,37,7
2015-09-02,8,29,29
2015-09-03,14,13,34
2015-09-04,8,18,34
2015-09-05,10,9,13
2015-09-06,6,9,24
2015-09-07,10,14,36
2015-09-08,14,8,19
2015-09-09,12,26,56
2015-09-10,8,10,41
2015-09-11,5,11,44
2015-09-12,19,3,24
2015-09-13,6,1,37
2015-09-14,3,17,4
2015-09-15,13,19,15
2015-09-16,14,10,3
2015-09-17,10,11,0
2015-09-18,4,11,39
2015-09-19,8,13,11
2015-09-20,2,21,14
2015-09-21,9,7,56
2015-09-22,3,46,18
2015-09-23,4,55,38
2015-09-24,8,24,22
2015-09-25,9,18,11
2015-09-26,7,0,19
2015-09-27,11,3,37
2015-09-28,10,8,30
2015-09-29,11,46,54
2015-09-30,3,28,16
2015-10-01,9,7,30
2015-10-02,6,23,19
2015-10-03,6,11,22
2015-10-04,20,18,8
2015-10-05,19,17,10
2015-10-06,15,22,22
2015-10-07,9,22,16
2015-10-08,10,18,15
2015-10-09,12,14,22
2015-10-10,9,17,25
2015-10-11,0,3,36
2015-10-12,9,20,21
2015-10-13,3,14,10
2015-10-14,9,13,29
2015-10-15,9,9,3
2015-10-16,5,7,8
2015-10-17,13,7,8
2015-10-18,34,36,6
2015-10-19,10,18,14
2015-10-20,5,13,14
2015-10-21,4,5,4
2015-10-22,24,8,10
2015-10-23,30,12,7
2015-10-24,11,8,10
2015-10-25,8,4,6
2015-10-26,11,12,5
2015-10-27,19,20,4
2015-10-28,18,9,9
2015-10-29,32,14,9
2015-10-30,23,11,15
2015-10-31,21,0,13
2015-11-01,4,3,6
2015-11-02,8,12,15
2015-11-03,7,1,4
2015-11-04,16,6,15
2015-11-05,8,28,10
2015-11-06,14,15,13
2015-11-07,9,23,16
2015-11-08,15,12,4
2015-11-09,13,25,19
2015-11-10,17,13,16
2015-11-11,10,25,2
2015-11-12,10,85,32
2015-11-13,16,9,17
2015-11-14,10,13,21
2015-11-15,3,14,0
2015-11-16,21,15,33
2015-11-17,24,23,13
2015-11-18,21,9,10
2015-11-19,15,10,10
2015-11-20,13,17,30
2015-11-21,14,8,20
2015-11-22,15,3,11
2015-11-23,9,33,19
2015-11-24,9,19,17
2015-11-25,8,31,19
2015-11-26,10,5,11
2015-11-27,5,12,0
2015-11-28,4,2,2
2015-11-29,6,8,3
2015-11-30,20,4,11
2015-12-01,18,11,7
2015-12-02,22,2,12
2015-12-03,7,24,5
2015-12-04,15,7,7
2015-12-05,10,3,25
2015-12-06,10,13,18
2015-12-07,18,13,11
2015-12-08,49,27,6
2015-12-09,34,57,7
2015-12-10,8,40,2
2015-12-11,18,22,13
2015-12-12,15,10,7
2015-12-13,37,14,17
2015-12-14,14,16,10
2015-12-15,22,14,8
2015-12-16,16,20,2
2015-12-17,8,28,27
2015-12-18,21,20,17
2015-12-19,12,17,5
2015-12-20,13,7,9
2015-12-21,11,12,10
2015-12-22,23,29,6
2015-12-23,7,35,0
2015-12-24,25,36,6
2015-12-25,15,2,4
2015-12-26,5,10,5
2015-12-27,32,7,10
2015-12-28,13,3,8
2015-12-29,14,6,16
2015-12-30,13,7,6
2015-12-31,8,3,0
2016-01-01,9,15,18
2016-01-02,5,9,9
2016-01-03,10,7,3
2016-01-04,13,17,3
2016-01-05,7,20,1
2016-01-06,2,22,15
2016-01-07,12,24,13
2016-01-08,14,9,8
2016-01-09,16,5,8
2016-01-10,8,2,5
2016-01-11,4,31,32
2016-01-12,17,29,9
2016-01-13,9,9,2
2016-01-14,8,20,11
2016-01-15,11,24,14
2016-01-16,9,0,27
2016-01-17,13,9,5
2016-01-18,8,31,14
2016-01-19,17,13,15
2016-01-20,5,15,16
2016-01-21,7,16,16
2016-01-22,15,7,23
2016-01-23,13,2,4
2016-01-24,8,9,3
2016-01-25,8,14,3
2016-01-26,8,10,6
2016-01-27,12,5,6
2016-01-28,2,15,22
2016-01-29,14,80,4
2016-01-30,3,10,15
2016-01-31,7,9,5
2016-02-01,9,14,6
2016-02-02,12,44,8
2016-02-03,4,16,4
2016-02-04,13,23,8
2016-02-05,6,13,2
2016-02-06,12,2,5
2016-02-07,12,4,5
2016-02-08,10,10,19
2016-02-09,17,11,3
2016-02-10,8,8,14
2016-02-11,2,12,9
2016-02-12,5,3,0
2016-02-13,6,13,5
2016-02-14,5,16,3
2016-02-15,14,59,5
2016-02-16,7,13,2
2016-02-17,16,9,0
2016-02-18,5,46,9
2016-02-19,9,2,8
2016-02-20,5,2,4
2016-02-21,5,2,11
2016-02-22,11,22,10
2016-02-23,6,6,3
2016-02-24,7,32,14
2016-02-25,9,2,9
2016-02-26,8,5,13
2016-02-27,7,2,4
2016-02-28,9,9,7
2016-02-29,8,36,1
2016-03-01,5,26,13
2016-03-02,5,39,22
2016-03-03,7,21,0
2016-03-04,12,3,6
2016-03-05,3,0,1
2016-03-06,5,2,15
2016-03-07,14,5,8
2016-03-08,12,3,22
2016-03-09,20,21,4
2016-03-10,9,28,1
2016-03-11,7,18,10
2016-03-12,3,0,9
2016-03-13,5,8,8
2016-03-14,10,7,21
2016-03-15,16,20,15
2016-03-16,15,14,9
2016-03-17,30,62,13
2016-03-18,20,16,17
2016-03-19,12,0,13
2016-03-20,8,15,10
2016-03-21,15,28,10
2016-03-22,8,9,28
2016-03-23,8,7,36
2016-03-24,17,5,19
2016-03-25,8,13,26
2016-03-26,6,9,4
2016-03-27,7,5,14
2016-03-28,11,4,3
2016-03-29,13,40,11
2016-03-30,8,24,13
2016-03-31,17,13,11
2016-04-01,4,6,10
2016-04-02,5,0,4
2016-04-03,1,13,8
2016-04-04,10,24,1
