,rust-lang/rust,golang/go,nim-lang/Nim
2014-06-16,30,3.0,7.0
2014-06-17,46,14.7,0.6000000000000003
2014-06-18,33,4.364999999999998,3.0399999999999996
2014-06-19,41,6.639499999999999,-0.29600000000000026
2014-06-20,22,5.440512499999999,-0.8512000000000004
2014-06-21,17,2.4107122500000004,6.482048
2014-06-22,13,1.6517877125000004,7.2235264
2014-06-23,18,5.827788223750001,-2.65508864
2014-06-24,36,11.503346042203127,-0.2978186240000005
2014-06-25,60,1.763453219657813,2.9286034432
2014-06-26,31,4.324769176367188,8.5394317312
2014-06-27,17,2.3992687069093757,5.1949092864
2014-06-28,29,4.616540416103126,6.059584409599999
2014-06-29,20,0.5343518539359384,-3.3329904640000003
2014-06-30,35,3.916495614559376,14.220652339199999
2014-07-01,24,12.770608650032813,6.6329739264
2014-07-02,36,6.823031103045313,-3.2730705920000007
2014-07-03,41,3.9228059374703124,-2.4805417984000018
2014-07-04,56,-0.7538981482375,-1.6586274816
2014-07-05,32,0.8220886802218763,-1.2183116799999996
2014-07-06,22,-1.0065997432374985,0.12939898880000056
2014-07-07,19,3.3032078525031268,-0.8333044735999999
2014-07-08,40,13.08722786985,5.4831738880000005
2014-07-09,44,13.007792263851563,7.377298841600002
2014-07-10,31,13.440343557356249,-0.46515056639999974
2014-07-11,31,0.07293272783281113,0.5539946495999992
2014-07-12,15,0.11660917926875047,2.7859711999999996
2014-07-13,27,-1.406755528567186,2.4714572799999996
2014-07-14,27,3.006708084928128,6.3500154879999995
2014-07-15,32,11.832129312937502,15.4718391296
2014-07-16,28,8.8857753138875,-2.8969963519999995
2014-07-17,27,7.6906726917625,-0.7395605504000007
2014-07-18,36,9.713169089960937,3.9484877823999995
2014-07-19,20,3.518146527878125,7.5317757952
2014-07-20,17,4.041213516360939,-2.4164748288
2014-07-21,58,6.171812097428126,-2.016832409600001
2014-07-22,31,5.022609059187501,11.6768103424
2014-07-23,29,7.039989736903126,4.429339340800001
2014-07-24,48,1.8530068613609387,2.6613900288
2014-07-25,43,3.3333325619484384,-2.849098444800001
2014-07-26,23,3.445585965953126,10.398239027199999
2014-07-27,23,-1.4678341360249987,1.4756120576000011
2014-07-28,23,3.116112599190626,4.229456384
2014-07-29,48,10.966666894409377,3.0748368895999993
2014-07-30,21,9.149443422353125,1.151773184
2014-07-31,41,9.910324617607813,0.5308044288000002
2014-08-01,29,2.645208531364062,5.9978933248
2014-08-02,27,-0.8028224564718744,4.2075672576
2014-08-03,18,-0.23017237775781108,-0.8719037439999999
2014-08-04,23,1.0429525523203145,-2.0095746048
2014-08-05,23,15.113606755437502,12.812255744
2014-08-06,41,44.75186377491875,1.361906995200001
2014-08-07,24,36.08124865889687,4.2874704895999995
2014-08-08,28,5.8957206221671825,6.105472102399999
2014-08-09,28,-5.065217004259377,2.6177456128000003
2014-08-10,13,-3.099985796945309,7.9841737728
2014-08-11,15,7.753440991948444,1.1230559232
2014-08-12,41,34.230834793932814,6.986791219199999
2014-08-13,50,32.396383287928124,5.211512832
2014-08-14,25,11.028866242690624,10.0883282944
2014-08-15,21,6.288041732904688,3.1131299840000004
2014-08-16,14,-0.4958198757124981,-0.15873198080000073
2014-08-17,24,-3.075299957967183,1.8433516543999993
2014-08-18,30,6.895707075000005,-2.9262265343999996
2014-08-19,34,20.441642133593753,12.2194681856
2014-08-20,22,0.9224562105625012,-0.02325555199999929
2014-08-21,36,16.112048879076564,0.15526860799999964
2014-08-22,18,6.356379064353125,2.7495389184000008
2014-08-23,25,1.0718378631656265,-1.3619234815999994
