,ant-design/ant-design,twbs/bootstrap,mui/material-ui
2015-10-19,32,4,24.10376098934063
2015-10-20,8,3,17.88861304621406
2015-10-21,18,2,21.295180602203125
2015-10-22,23,1,1.4417852078140605
2015-10-23,20,10,12.837906804385938
2015-10-24,2,14,-3.5442458780484367
2015-10-25,3,4,-2.1320168256234338
2015-10-26,20,7,3.4358261026828156
2015-10-27,27,14,4.2546760357875035
2015-10-28,22,7,2.1499116320234397
2015-10-29,22,9,2.4947618938546885
2015-10-30,22,8,2.700807168507813
2015-10-31,23,3,6.8979551265343755
2015-11-01,4,0,4.526457796925
2015-11-02,15,5,-0.35555755624999996
2015-11-03,32,9,11.087831207421875
2015-11-04,35,2,4.157806024226563
2015-11-05,24,1,5.392901797721875
2015-11-06,11,1,2.34909745279375
2015-11-07,0,0,1.610342942793751
2015-11-08,4,0,3.813257895731251
2015-11-09,5,0,13.71602345536875
2015-11-10,12,0,13.721974891768749
2015-11-11,16,7,2.1741306262765616
2015-11-12,13,6,17.912337217725
2015-11-13,48,44,1.7272466211749995
2015-11-14,19,1,0.6889923789359389
2015-11-15,6,45,0.22862048205937646
2015-11-16,23,11,2.578630483564065
2015-11-17,6,0,3.57002433958594
2015-11-18,24,0,3.522644222460939
2015-11-19,43,9,11.601417556846876
2015-11-20,47,0,-2.1106985417421877
2015-11-21,3,0,4.829296770453126
2015-11-22,0,0,5.700069105773437
2015-11-23,17,4,2.5262857188609384
2015-11-24,14,3,9.728132749115625
2015-11-25,21,1,3.088513381028125
2015-11-26,23,5,12.415608120992188
2015-11-27,15,1,7.620678343117187
2015-11-28,8,1,8.667864152032813
2015-11-29,4,1,3.58268944815625
2015-11-30,12,35,7.943613021175001
2015-12-01,2,7,4.699334558935939
2015-12-02,13,2,9.911961490434376
2015-12-03,12,5,12.471579934526563
2015-12-04,13,8,14.025504755101563
2015-12-05,6,19,4.562925200590625
2015-12-06,9,9,10.25931047896875
2015-12-07,10,24,14.999293194010939
2015-12-08,12,78,16.412309980878128
2015-12-09,8,12,2.8986939910312497
2015-12-10,13,4,10.925682119810938
2015-12-11,8,6,4.595357388084377
2015-12-12,5,5,-0.881351341804685
2015-12-13,3,6,9.973566226514066
2015-12-14,5,1,10.425402078009377
2015-12-15,14,1,8.116642770251564
2015-12-16,24,2,17.198271345290625
2015-12-17,16,6,14.358753410671875
2015-12-18,10,1,3.2166645550296873
2015-12-19,2,0,5.108932767871876
2015-12-20,1,3,4.390907786181252
2015-12-21,4,9,0.6256223499906275
2015-12-22,9,3,9.111815791615628
2015-12-23,15,8,2.614156073860939
2015-12-24,22,26,3.070354241792189
2015-12-25,29,25,8.263536591250002
2015-12-26,1,9,9.95782105574375
2015-12-27,22,4,-2.3255771331265622
2015-12-28,33,0,7.678871512353126
2015-12-29,18,4,12.195453621951563
2015-12-30,19,2,19.53415595547031
2015-12-31,17,4,6.392781450776561
2016-01-01,34,5,2.0663205597421874
2016-01-02,9,1,5.717872502164063
2016-01-03,2,0,5.692524105953128
2016-01-04,7,20,5.751408828318752
2016-01-05,6,4,9.816529160359377
2016-01-06,15,58,16.380888752457814
2016-01-07,21,22,4.532932153153125
2016-01-08,8,3,5.267543532803126
2016-01-09,4,13,12.5957402395625
2016-01-10,7,3,5.013425063195314
2016-01-11,25,16,21.4350507055875
2016-01-12,15,0,7.9913260830875
2016-01-13,29,7,8.555041594775002
2016-01-14,32,10,9.692318902271875
2016-01-15,19,6,3.6708615401921896
2016-01-16,4,4,8.322809131837502
2016-01-17,7,16,5.157795614478127
2016-01-18,7,14,13.41676434783594
2016-01-19,27,7,2.784445912337501
2016-01-20,23,4,9.491272515450001
2016-01-21,14,11,5.279457624631251
2016-01-22,15,0,5.5818536891156265
2016-01-23,10,6,10.712666967173439
2016-01-24,3,8,3.3039643190765635
2016-01-25,15,5,11.802893902979688
2016-01-26,29,5,7.2204758439625
2016-01-27,17,3,14.37124152633125
2016-01-28,19,0,11.758248708596875
2016-01-29,4,1,3.626836032943751
2016-01-30,10,0,5.341313049337501
2016-01-31,0,1,-1.4973392419906233
2016-02-01,30,0,11.303050916439066
2016-02-02,17,0,1.5215705775656265
2016-02-03,14,2,16.109092660590626
2016-02-04,1,15,10.994714122125
2016-02-05,1,5,18.922013587904686
2016-02-06,1,61,11.069959688351561
2016-02-07,0,43,15.357069669373438
2016-02-08,0,28,40.94499826544688
2016-02-09,0,29,10.123212568260936
2016-02-10,0,0,20.53758095747031
2016-02-11,3,6,22.067460183075
2016-02-12,0,0,20.58284201713438
2016-02-13,0,0,3.4779132469031264
2016-02-14,2,5,8.044420007725003
2016-02-15,1,2,7.452163220914066
2016-02-16,4,33,2.799886054864068
2016-02-17,12,49,7.5501406121171915
2016-02-18,10,6,2.7556655359828155
2016-02-19,13,15,11.330599395878128
2016-02-20,4,0,3.9029060525718764
2016-02-21,8,0,11.53428090012344
2016-02-22,26,0,12.1511057129375
2016-02-23,15,9,7.838081649595313
2016-02-24,16,1,17.086960844709374
2016-02-25,15,3,-0.7394660134234377
2016-02-26,7,2,17.55368490901094
2016-02-27,1,10,10.379687703815627
2016-02-28,0,11,19.4866616883875
2016-02-29,5,1,2.6117415687796868
2016-03-01,6,1,7.758020210512502
2016-03-02,25,1,18.825295806289063
2016-03-03,15,4,9.824353023042189
2016-03-04,12,4,2.1783531602343764
2016-03-05,7,2,7.128294397079689
2016-03-06,5,3,4.049918215812503
2016-03-07,17,15,10.475063353887503
2016-03-08,10,0,9.078643766814064
2016-03-09,23,0,2.1198015965765635
2016-03-10,81,4,10.74652091326094
2016-03-11,23,6,2.2346568094906263
2016-03-12,2,0,10.936967386403126
2016-03-13,8,1,4.4129482183781255
2016-03-14,30,7,0.7701748322812514
2016-03-15,23,2,3.319555295545314
2016-03-16,19,7,9.365724267095315
2016-03-17,9,1,11.876688840740627
2016-03-18,14,0,5.394738274367187
2016-03-19,2,2,1.7114584632046879
2016-03-20,5,0,-1.7503954931328116
2016-03-21,13,0,3.8501863246734396
2016-03-22,19,5,6.7073179744515645
2016-03-23,20,0,0.3840790435640633
2016-03-24,11,7,12.825179446648438
2016-03-25,33,0,6.810946119885937
2016-03-26,1,0,-0.07138897462812466
2016-03-27,3,2,1.6544668651500003
2016-03-28,30,0,5.837631508606251
2016-03-29,29,0,21.533487839921875
2016-03-30,47,2,0.7881279156953118
2016-03-31,25,2,3.9111816936812502
2016-04-01,25,0,7.094590871459375
2016-04-02,0,3,7.8625730673562515
2016-04-03,4,0,-0.249476725104687
2016-04-04,2,3,-0.5208268053687488
2016-04-05,25,1,2.8423591875328142
2016-04-06,30,7,-0.2558857771109355
2016-04-07,31,2,1.0725403496109391
2016-04-08,12,0,5.265635320512501
2016-04-09,4,7,2.9089643301437507
2016-04-10,10,5,4.981248292020313
2016-04-11,20,9,9.824691352359375
2016-04-12,18,2,11.2758886844125
2016-04-13,29,1,4.770559674151562
2016-04-14,19,3,6.068734809340625
2016-04-15,21,1,9.043766293932812
2016-04-16,4,0,2.697048806834376
2016-04-17,5,6,2.122834067721876
2016-04-18,13,1,3.3992406405125015
2016-04-19,9,1,3.4292818028625014
2016-04-20,9,0,3.480675829151564
2016-04-21,11,4,7.559571268423438
2016-04-22,10,0,5.241541306873438
2016-04-23,2,4,1.2880449552906255
2016-04-24,3,2,1.6941899595265633
2016-04-25,14,1,-0.10259230849218648
2016-04-26,9,0,1.1870962310281263
2016-04-27,24,0,5.230932828492189
2016-04-28,15,2,8.889349068492187
2016-04-29,17,0,0.3587362589296874
2016-04-30,1,0,7.906223259817187
2016-05-01,0,0,4.434851491951562
2016-05-02,0,0,5.5433552820953125
2016-05-03,5,0,9.435083161876562
2016-05-04,3,0,8.970086218932813
2016-05-05,15,0,2.725005679334375
2016-05-06,14,1,10.163440249628126
