,strapi/strapi,TryGhost/Ghost,decaporg/decap-cms
2020-05-09,1,-8.053356031999996,0
2020-05-10,0,-3.8351430656000014,0
2020-05-11,0,3.8038502399999987,4
2020-05-12,16,-0.824728576,3
2020-05-13,19,0.8374274047999997,3
2020-05-14,40,-2.0700197888,0
2020-05-15,10,-0.32429752319999916,0
2020-05-16,0,-1.0986797055999982,0
2020-05-17,2,1.3338214400000008,4
2020-05-18,6,18.33297408,1
2020-05-19,7,13.824933888,4
2020-05-20,5,17.6040923136,2
2020-05-21,1,1.8922693631999996,0
2020-05-22,5,15.752193228799998,0
2020-05-23,0,-7.1692293120000015,0
2020-05-24,0,-3.7789179904000023,1
2020-05-25,24,8.384170496,6
2020-05-26,19,22.7917274112,2
2020-05-27,6,2.114673766400002,3
2020-05-28,17,28.1752890368,1
2020-05-29,21,-7.037345587200001,0
2020-05-30,3,-5.4024621056000015,0
2020-05-31,2,-3.384045158400001,0
2020-06-01,10,8.72046848,5
2020-06-02,11,25.011401728,1
2020-06-03,0,-1.146085478399998,4
2020-06-04,0,11.634655539199999,1
2020-06-05,14,6.613744128000001,0
2020-06-06,0,1.9815829504,0
2020-06-07,0,-4.693868851200001,3
2020-06-08,5,26.20741888,0
2020-06-09,5,15.152946688,4
2020-06-10,0,11.459048857600001,0
2020-06-11,3,23.5480582144,0
2020-06-12,0,24.2062456832,0
2020-06-13,0,-12.5677769728,0
2020-06-14,2,-6.464966451200003,0
2020-06-15,21,14.673587916799999,5
2020-06-16,4,6.991713792000001,0
2020-06-17,3,1.1014554624000006,1
2020-06-18,7,29.5367876608,7
2020-06-19,3,23.747371008000002,0
2020-06-20,0,-11.8421731328,0
2020-06-21,1,-4.850878464000003,5
2020-06-22,0,4.180101119999998,0
2020-06-23,5,19.610068992000002,1
2020-06-24,7,14.3550086144,1
2020-06-25,3,4.6857129984,2
2020-06-26,1,-4.9851692032,0
2020-06-27,0,-4.452726272,0
2020-06-28,0,-2.7403790336,0
2020-06-29,3,18.265315328,1
2020-06-30,3,17.617586073600002,0
2020-07-01,2,16.665905868800003,3
2020-07-02,2,6.523300966400001,0
2020-07-03,1,6.8087805952,0
2020-07-04,0,-6.626396979200001,0
2020-07-05,0,-3.6672427008000024,0
2020-07-06,3,22.4027392,4
2020-07-07,4,8.979200000000002,2
2020-07-08,540,40.149518336,0
2020-07-09,6,5.947995852800002,3
2020-07-10,3,3.079945830399998,0
2020-07-11,0,-7.940468224000002,0
2020-07-12,0,-4.625066905600002,1
2020-07-13,0,9.787379199999998,0
2020-07-14,1,-1.1126579199999993,2
2020-07-15,13,6.102391808,5
2020-07-16,41,11.593085849600003,4
2020-07-17,5,4.291726643200002,0
2020-07-18,7,-4.6503259136,0
2020-07-19,0,-2.433819955200001,0
2020-07-20,16,18.42527744,0
2020-07-21,2,36.796388864,2
2020-07-22,11,18.0288595968,0
2020-07-23,12,6.211129958399997,3
2020-07-24,8,18.067835904,0
2020-07-25,4,-10.4173067264,0
2020-07-26,3,-1.556181504000003,4
2020-07-27,11,1.3957119999999978,4
2020-07-28,9,6.547576319999999,2
2020-07-29,16,4.746692608000003,0
2020-07-30,4,5.917311795200002,0
2020-07-31,4,-3.894967705599999,0
2020-08-01,0,-2.7649783807999997,0
2020-08-02,0,-1.7518481408,1
2020-08-03,13,11.943212032,0
2020-08-04,19,26.5588184064,1
2020-08-05,8,0.3073990656000021,0
2020-08-06,4,0.8883373055999986,1
2020-08-07,21,8.983314944,0
2020-08-08,2,-4.9555185664,0
2020-08-09,0,3.3590762495999984,0
2020-08-10,11,26.93720064,1
2020-08-11,10,48.071711744,0
2020-08-12,18,-4.071687475199997,0
2020-08-13,7,10.822083071999998,1
2020-08-14,7,-4.1353444352,0
2020-08-15,1,-6.160109158400002,0
2020-08-16,0,-4.036141875200002,2
2020-08-17,4,13.068963327999999,1
2020-08-18,1,25.4422194176,0
2020-08-19,1,-1.3822423039999947,0
2020-08-20,2,9.8547731456,11
2020-08-21,1,10.624849305600002,0
2020-08-22,0,-5.835501568,0
2020-08-23,1,-3.7776235520000023,0
2020-08-24,0,17.45799168,0
2020-08-25,7,10.053861888,0
2020-08-26,10,5.6244847616000015,1
2020-08-27,6,12.2146953216,3
2020-08-28,11,-1.6381412352,0
2020-08-29,0,-4.5253474304,0
2020-08-30,1,-2.710718668800001,2
2020-08-31,7,15.170903449599999,2
2020-09-01,2,9.16862464,2
2020-09-02,7,17.66189056,0
2020-09-03,13,2.685012889600001,1
2020-09-04,8,7.4235553792,0
2020-09-05,2,-5.704898867200001,0
2020-09-06,0,-3.0599403520000017,2
2020-09-07,1,10.878914559999998,0
2020-09-08,5,13.756412416,5
2020-09-09,2,-0.9789774847999997,3
2020-09-10,0,4.9956701184000005,0
2020-09-11,1,1.8484804608000003,0
2020-09-12,0,-3.4085017599999996,0
2020-09-13,0,-1.9673239552000008,2
2020-09-14,10,9.69415424,0
2020-09-15,4,12.774710784000002,1
2020-09-16,4,13.077210828800002,0
2020-09-17,2,10.0206998528,0
2020-09-18,2,23.92900352,0
2020-09-19,0,-9.161046425599999,0
2020-09-20,0,-4.480908902400003,7
2020-09-21,3,12.049697279999998,0
2020-09-22,87,20.786613248000002,0
2020-09-23,16,7.8350119936,0
2020-09-24,13,22.6578200576,0
2020-09-25,9,-7.9944532992,0
2020-09-26,0,-5.455780966400001,0
2020-09-27,0,-3.4820485120000004,0
2020-09-28,5,19.7023744,2
2020-09-29,9,3.783948800000002,1
2020-09-30,7,9.744115712000001,0
2020-10-01,12,18.040934297600003,0
2020-10-02,32,28.1158055936,0
2020-10-03,1,-11.140647936,0
2020-10-04,3,-4.265732300800003,2
2020-10-05,33,6.305884159999998,0
2020-10-06,14,3.3053071360000006,1
2020-10-07,12,-4.5296908288,0
2020-10-08,22,1.3642127359999998,0
2020-10-09,11,5.312756736000002,0
2020-10-10,3,-3.281810841599997,0
2020-10-11,2,-1.7063993343999997,2
2020-10-12,25,4.134514687999999,8
2020-10-13,8,11.3372957696,0
2020-10-14,25,14.4742016,1
2020-10-15,13,4.7891079168,5
2020-10-16,17,14.575035391999998,0
2020-10-17,0,-4.1934590976,0
2020-10-18,0,-3.5386668032000017,0
2020-10-19,7,11.782143999999999,0
2020-10-20,5,7.55053568,1
2020-10-21,5,8.169260032,2
2020-10-22,22,-2.2615667712,1
2020-10-23,12,6.5828092927999995,0
2020-10-24,0,-4.056617471999999,0
2020-10-25,0,-2.2389282816000007,7
2020-10-26,10,5.580173619199999,2
2020-10-27,10,18.517268992,0
2020-10-28,7,10.356082790400002,0
2020-10-29,11,20.1922593792,0
2020-10-30,3,-5.0977318912000005,0
2020-10-31,3,-4.513637171200002,0
2020-11-01,0,-1.829551104000001,0
2020-11-02,17,12.82633216,4
2020-11-03,25,11.372228096,0
2020-11-04,10,10.2839882752,0
2020-11-05,3,18.7729591296,1
2020-11-06,11,1.7980937216000008,0
2020-11-07,1,-6.076435046400002,0
2020-11-08,1,-3.306942771200002,4
2020-11-09,24,2.676274687999999,1
2020-11-10,16,18.1996266496,0
2020-11-11,2,1.9458488320000011,0
2020-11-12,4,-1.5771689984000004,0
2020-11-13,2,5.855530393600001,0
2020-11-14,0,-3.712890879999999,0
2020-11-15,0,-1.895893504000001,0
2020-11-16,16,8.749273599999999,0
2020-11-17,5,19.03016192,0
2020-11-18,6,2.008987136000002,1
2020-11-19,11,17.5484025856,0
2020-11-20,4,8.2727415808,0
2020-11-21,0,-6.305457459200001,0
2020-11-22,0,-2.403104153600002,0
2020-11-23,4,38.5178112,0
2020-11-24,1,1.9745126400000022,1
2020-11-25,14,22.862889472,0
2020-11-26,7,-3.029847244799999,9
2020-11-27,2,-6.449321267200001,0
2020-11-28,0,-3.960746188800001,0
2020-11-29,0,-2.6919797760000006,0
2020-11-30,7,10.045191167999999,9
2020-12-01,2,10.002897817600003,0
2020-12-02,4,12.905300889600001,0
2020-12-03,2,2.0042493952000022,0
2020-12-04,10,7.410005504,0
2020-12-05,0,-4.7681174528,0
2020-12-06,0,-2.5514496000000015,3
2020-12-07,9,17.206428159999998,0
2020-12-08,10,9.815166976,0
2020-12-09,5,16.3543964672,0
2020-12-10,11,16.6738909184,0
2020-12-11,16,3.5389293568000006,0
2020-12-12,0,-6.637591347200002,0
2020-12-13,1,-3.7720194048000018,4
2020-12-14,12,9.427768319999998,0
2020-12-15,0,-4.392764927999999,3
2020-12-16,16,8.4181556224,0
2020-12-17,17,-2.9309567999999984,1
2020-12-18,10,0.6940485632000009,0
2020-12-19,0,-0.9863489535999987,0
2020-12-20,0,-1.2523778048,2
2020-12-21,6,1.2583833599999994,0
2020-12-22,5,-0.9717053439999993,0
2020-12-23,0,0.37353707520000023,4
2020-12-24,0,-0.5580139519999994,0
2020-12-25,0,0.6300404736000003,0
2020-12-26,0,-0.3716312063999998,0
2020-12-27,0,-0.20625336319999993,0
2020-12-28,27,-0.11985879040000003,0
2020-12-29,0,-0.0828042239999999,0
2020-12-30,0,-0.06740142079999996,0
2020-12-31,0,-0.03481651199999995,0
2021-01-01,0,0.9706039296,0
2021-01-02,0,-0.2143877119999999,0
2021-01-03,0,-0.09246935040000004,0
2021-01-04,11,6.952,3
2021-01-05,3,10.5664,5
2021-01-06,3,5.014464,0
2021-01-07,6,5.0835712,1
2021-01-08,29,3.9318732799999996,0
2021-01-09,0,-2.0203397120000006,0
2021-01-10,1,-1.874702950400001,0
2021-01-11,7,-0.25272064000000083,1
2021-01-12,14,12.845246976,1
2021-01-13,11,13.348865843200002,2
2021-01-14,7,9.8633147392,2
2021-01-15,1,11.5806276608,0
2021-01-16,0,-6.129331507200001,0
2021-01-17,0,-3.1308059648000017,0
2021-01-18,7,12.930488729599999,1
2021-01-19,0,10.447108608,4
2021-01-20,3,-3.4421955584,0
2021-01-21,6,4.6596475904,0
2021-01-22,8,7.3004511232,0
2021-01-23,0,-4.254671359999999,0
2021-01-24,0,-1.2326509568000006,0
2021-01-25,16,13.391795199999999,1
2021-01-26,16,13.83553792,3
2021-01-27,4,2.270964224000001,1
2021-01-28,17,-1.369546240000001,0
2021-01-29,25,-1.9597703168000011,3
2021-01-30,0,-2.0902884351999997,0
2021-01-31,0,-1.4129695744000004,0
2021-02-01,14,8.010905088,6
2021-02-02,16,78.3933956096,0
2021-02-03,14,-5.5882552319999945,3
2021-02-04,2,6.277241036799996,0
2021-02-05,5,12.489755340799997,1
2021-02-06,0,-9.059219763200002,0
2021-02-07,0,-2.1159445504000036,8
2021-02-08,6,19.74089472,2
2021-02-09,30,34.100124672,3
2021-02-10,11,20.192133734400002,3
2021-02-11,14,3.9046977536000007,1
2021-02-12,16,18.325695283199998,0
2021-02-13,0,-11.131001958399999,0
2021-02-14,1,-6.040239718400003,1
2021-02-15,30,10.934697983999998,1
2021-02-16,28,26.8573022208,2
2021-02-17,14,19.6755723264,0
2021-02-18,19,20.781732147200003,2
2021-02-19,13,22.9819721728,0
2021-02-20,0,-13.106674892800001,0
2021-02-21,0,-6.842261811200004,0
2021-02-22,11,41.5506688,3
2021-02-23,4,48.41958656,3
2021-02-24,1,23.402882048000002,0
