,JuliaLang/julia,rust-lang/rust,python/cpython
2022-09-21,11,86,3.2588804122718757
2022-09-22,7,103,4.455924119046875
2022-09-23,1,99,2.4729211341906256
2022-09-24,2,93,1.674295708971876
2022-09-25,1,68,3.866509013746876
2022-09-26,5,101,4.755330360185939
2022-09-27,10,140,2.6454479532312507
2022-09-28,5,64,6.782867619337501
2022-09-29,14,77,2.4630946371343754
2022-09-30,12,82,7.7381762867265635
2022-10-01,2,104,1.324891981471875
2022-10-02,7,91,4.754492094559376
2022-10-03,11,83,20.60466764981406
2022-10-04,9,65,29.944995474226562
2022-10-05,11,65,22.101897762721872
2022-10-06,14,78,13.742699938231247
2022-10-07,15,116,41.1484311239
2022-10-08,6,60,6.507105608965624
2022-10-09,1,83,-2.561661314370311
2022-10-10,17,108,6.170246084298441
2022-10-11,0,64,6.226944434690631
2022-10-12,6,74,8.383717378443755
2022-10-13,8,68,-0.5743613888578092
2022-10-14,5,87,-1.483120418267184
2022-10-15,5,68,13.26068911809844
2022-10-16,4,70,4.275177687378127
2022-10-17,3,77,8.952265537950002
2022-10-18,7,65,9.698726449735936
2022-10-19,5,93,12.427163701984377
2022-10-20,8,104,11.014859867203125
2022-10-21,7,78,4.904880196771876
2022-10-22,5,64,4.423961348126563
2022-10-23,2,101,2.663299940979689
2022-10-24,16,106,13.953037962101565
2022-10-25,9,92,15.089967546576563
2022-10-26,9,95,10.506047747167187
2022-10-27,9,99,6.612951476834375
2022-10-28,5,74,8.004993422242189
2022-10-29,8,109,5.083610624121876
2022-10-30,1,39,2.440393807353127
2022-10-31,4,70,6.873191602170314
2022-11-01,8,71,9.679503021570314
2022-11-02,23,72,15.316372602643751
2022-11-03,12,52,20.630398672134376
2022-11-04,9,105,4.740859925590624
2022-11-05,2,102,4.770199648968751
2022-11-06,8,69,11.20281352422969
2022-11-07,5,158,11.824678698384377
2022-11-08,15,78,12.57108584017969
2022-11-09,6,122,5.309664988489064
2022-11-10,8,95,18.8765683127875
2022-11-11,1,86,9.817469775728126
2022-11-12,0,85,6.220443726996876
2022-11-13,3,71,7.794291388051564
2022-11-14,5,72,18.873229403743753
2022-11-15,8,102,4.819090616762502
2022-11-16,6,70,12.69575716246094
2022-11-17,3,70,2.330719049784376
2022-11-18,1,97,3.218616318332815
2022-11-19,8,105,0.5590187619906271
2022-11-20,2,106,2.158487250590628
2022-11-21,8,130,5.360397601468753
2022-11-22,4,80,17.20049876951094
2022-11-23,3,90,4.98495121206875
2022-11-24,3,86,12.640282816426563
2022-11-25,3,170,5.09155576633125
2022-11-26,2,80,10.597863117940626
2022-11-27,2,88,8.2253748232375
2022-11-28,12,100,6.256924579079689
2022-11-29,9,100,7.410798819996876
2022-11-30,9,65,11.357183827451564
2022-12-01,4,90,-0.05113149605781153
2022-12-02,3,87,1.9511820019781267
2022-12-03,4,75,2.2227947690859393
2022-12-04,1,54,4.451989839259378
2022-12-05,5,53,13.37247808261094
2022-12-06,3,106,8.511292417464063
2022-12-07,14,60,5.540812412020312
2022-12-08,0,59,10.785183953671876
2022-12-09,4,83,10.37655029045
2022-12-10,5,60,5.231144580329688
2022-12-11,5,68,0.5660547227937505
2022-12-12,6,68,10.169760630512501
2022-12-13,6,110,-0.4623748191999981
2022-12-14,5,112,4.308592286289064
2022-12-15,3,88,4.292820404229689
2022-12-16,3,70,9.335606709259377
2022-12-17,0,79,5.862465240329688
2022-12-18,1,53,0.0008346741578129091
2022-12-19,2,53,0.6504803606656258
2022-12-20,10,91,6.916836218704689
2022-12-21,12,59,8.444958641037502
2022-12-22,9,74,8.127189101834375
2022-12-23,3,60,13.913311747940625
2022-12-24,3,42,13.1967483466125
2022-12-25,2,44,-1.158004299520313
2022-12-26,3,22,1.042396561181251
2022-12-27,16,67,1.4059284738968767
2022-12-28,14,110,17.58363070330313
2022-12-29,18,67,1.0959038870562505
2022-12-30,2,52,0.997516004484376
2022-12-31,3,54,4.427257551390626
2023-01-01,4,39,7.3609141711750015
2023-01-02,6,87,4.129346357143751
2023-01-03,6,66,5.368683529631251
2023-01-04,7,80,5.283844974595313
2023-01-05,10,56,7.240481672595314
2023-01-06,8,62,7.006369636004688
2023-01-07,3,53,5.006841360809375
2023-01-08,5,37,11.119623473048438
2023-01-09,7,172,9.53451605264375
2023-01-10,32,52,4.381697237832813
2023-01-11,6,133,6.786326457425
2023-01-12,9,131,4.717498712389063
2023-01-13,12,106,2.9011481113578137
2023-01-14,4,131,6.179994973785939
2023-01-15,1,49,1.0319901848171888
2023-01-16,9,65,5.499373270545314
2023-01-17,7,100,1.3007514245953136
2023-01-18,9,72,4.693874474709377
2023-01-19,11,76,3.5862057788578134
2023-01-20,4,84,14.648179804817188
2023-01-21,1,83,6.5943261096703125
2023-01-22,10,54,5.821218806945312
2023-01-23,2,100,4.925949329415625
2023-01-24,8,50,11.067888337532814
2023-01-25,3,64,4.493300353201564
2023-01-26,5,81,6.856482133048438
2023-01-27,3,151,2.746736567206251
2023-01-28,8,77,3.113843612820314
2023-01-29,1,57,-0.7370353652156234
2023-01-30,5,91,6.832822036801565
2023-01-31,3,95,10.393615599853126
2023-02-01,9,72,7.848309726795312
2023-02-02,8,73,2.788937147173437
2023-02-03,12,80,7.2603979213578125
2023-02-04,3,30,4.021054268348438
2023-02-05,17,61,7.246248375992188
2023-02-06,7,65,9.010763704304688
2023-02-07,14,72,14.707763913339063
2023-02-08,9,52,12.920716648525
2023-02-09,8,84,9.668441045662501
2023-02-10,23,89,6.8125163183125
2023-02-11,2,53,-0.8826761198203115
2023-02-12,5,56,1.9972902953328147
2023-02-13,20,90,4.216226696393752
2023-02-14,11,139,5.16683109775469
2023-02-15,6,86,5.1098534983390635
2023-02-16,13,95,9.127404822389064
2023-02-17,6,75,7.8010273027218755
2023-02-18,1,98,1.7844583443765627
2023-02-19,1,73,8.352573238609375
2023-02-20,3,93,7.981128027865625
2023-02-21,7,91,6.791295500512501
2023-02-22,2,83,4.781373182425001
2023-02-23,3,66,9.959487057389063
2023-02-24,5,42,6.533079076576564
2023-02-25,5,79,5.649304581948439
2023-02-26,3,82,1.7984928850781259
2023-02-27,3,64,6.264059134700002
2023-02-28,7,79,8.040987490734377
2023-03-01,12,126,3.809945883750001
2023-03-02,7,66,3.1162656685671886
2023-03-03,41,93,2.3364819098109386
2023-03-04,5,80,7.540142332428126
2023-03-05,7,84,8.190550438051563
2023-03-06,18,75,2.9551532326500003
2023-03-07,7,60,6.33021529823125
2023-03-08,22,98,11.14432430955625
2023-03-09,7,97,4.5963093152968755
2023-03-10,7,104,3.9614524222062504
2023-03-11,1,75,7.156885344007813
2023-03-12,0,78,1.9364962477156258
2023-03-13,1,76,11.337807365770313
2023-03-14,2,87,9.6350219270625
2023-03-15,6,87,10.463444094445313
2023-03-16,10,86,13.213592411759375
2023-03-17,6,88,1.7787369359234377
2023-03-18,1,47,2.6833390879046886
2023-03-19,1,59,4.004997620143752
2023-03-20,7,70,6.076357123864065
2023-03-21,12,92,14.964105503153126
2023-03-22,4,91,14.006288659595313
2023-03-23,9,79,11.633957747865626
2023-03-24,17,75,3.604942865032812
2023-03-25,3,63,5.343639738096876
2023-03-26,2,61,-2.4294413552578105
2023-03-27,2,84,5.444669826726566
2023-03-28,10,81,1.146324581909377
2023-03-29,7,99,6.491007584696877
2023-03-30,11,105,4.172584654373439
2023-03-31,10,50,10.34060533790469
2023-04-01,5,33,-0.15451529914843753
2023-04-02,3,34,5.647877190623438
2023-04-03,4,105,6.4307582684625
2023-04-04,7,115,9.277794120140626
2023-04-05,17,91,12.850555448201563
2023-04-06,3,112,10.273879610767187
2023-04-07,7,70,9.14933367161875
2023-04-08,3,48,5.151744148596875
2023-04-09,11,85,13.499403419787502
2023-04-10,15,64,4.87032864631875
2023-04-11,9,101,12.339732931873439
2023-04-12,6,108,6.815345130290625
2023-04-13,17,99,7.099391725620314
2023-04-14,5,104,9.210540687757813
2023-04-15,2,47,0.1027818908453142
2023-04-16,0,111,-0.03350422455624802
2023-04-17,14,90,4.4487439139625025
2023-04-18,7,60,6.306428786550002
2023-04-19,8,83,10.164338896978126
2023-04-20,14,104,-1.3112222806953122
2023-04-21,5,94,2.623509451984376
2023-04-22,9,101,10.692586104703127
2023-04-23,2,70,8.983965363021875
2023-04-24,9,90,37.81574503886094
2023-04-25,7,93,6.743331946834372
2023-04-26,10,101,15.100857013159374
2023-04-27,13,109,15.753559177275
2023-04-28,8,92,6.486542271553127
2023-04-29,3,95,2.2413014029015645
2023-04-30,0,56,4.9520851749187536
2023-05-01,3,64,18.08930207639688
2023-05-02,10,150,10.96105500897969
2023-05-03,10,68,18.100946413625003
2023-05-04,31,67,23.615259259771875
2023-05-05,19,120,15.667706307754688
2023-05-06,11,118,6.919523978609375
2023-05-07,2,64,13.845724661510939
2023-05-08,13,83,8.571044071909377
2023-05-09,7,70,13.938723387634377
2023-05-10,12,67,8.58309998401094
2023-05-11,10,72,13.03066256811719
2023-05-12,17,74,15.799686708521877
2023-05-13,6,63,1.4769142256656265
2023-05-14,2,57,2.7947976455578147
2023-05-15,16,79,10.345069609037504
2023-05-16,8,72,16.92540514015
2023-05-17,16,54,7.148303019001563
2023-05-18,4,102,12.681423998900001
2023-05-19,6,39,15.396994595767188
2023-05-20,5,62,9.964051244076563
2023-05-21,5,44,16.2763222311875
2023-05-22,5,64,18.805354455440625
2023-05-23,4,75,10.209107253081251
2023-05-24,4,75,25.666332547970313
2023-05-25,3,105,11.329809628609375
2023-05-26,8,119,18.08439871010469
2023-05-27,2,46,3.664645664628126
2023-05-28,0,51,-0.0992610429015599
2023-05-29,4,66,3.9431996029343788
2023-05-30,8,72,15.16496368117188
2023-05-31,13,80,16.321088846439064
2023-06-01,6,100,14.858447947742189
2023-06-02,6,105,9.68965547640625
2023-06-03,2,61,-1.8250852587203115
2023-06-04,2,53,1.509351202032815
2023-06-05,5,116,10.967642476364066
2023-06-06,8,67,26.304006366246877
2023-06-07,8,73,19.431066735467187
2023-06-08,4,76,9.072022490290625
2023-06-09,8,66,15.829009729484376
2023-06-10,2,72,-2.491100272901561
2023-06-11,1,62,12.185512740965628
2023-06-12,4,108,5.582935629115627
2023-06-13,11,84,12.933526529403128
2023-06-14,8,102,26.36665695457969
2023-06-15,8,78,7.789570766582813
