,facebook/react,vuejs/core,sveltejs/svelte
2019-04-14,-13.837879915328124,0.0,29
2019-04-15,1.936110914267191,0.0,24
2019-04-16,8.66532596724531,0.0,11
2019-04-17,1.1633999991718724,0.0,9
2019-04-18,11.781219539565623,0.0,12
2019-04-19,12.65221934195625,0.0,8
2019-04-20,2.5279918367531238,0.0,29
2019-04-21,-3.509206465789063,0.0,44
2019-04-22,11.765937265562503,0.0,46
2019-04-23,3.2620627616124995,0.0,21
2019-04-24,12.221192655157813,0.0,8
2019-04-25,16.085693261871874,0.0,24
2019-04-26,0.6497712316281259,0.0,14
2019-04-27,-10.484915274014062,0.0,4
2019-04-28,2.554534277178126,0.0,7
2019-04-29,-0.9192403796015629,0.0,5
2019-04-30,11.163194067573437,0.0,4
2019-05-01,12.291748294373438,0.0,8
2019-05-02,-3.646573890354688,0.0,11
2019-05-03,9.730100636939062,0.0,1
2019-05-04,-5.186474342004688,0.0,40
2019-05-05,-2.6740042877593737,0.0,8
2019-05-06,5.703326097125,0.0,15
2019-05-07,2.1335939803093744,0.0,2
2019-05-08,9.399213315585936,0.0,3
2019-05-09,2.3389078604624984,0.0,7
2019-05-10,8.25250946725,0.0,1
2019-05-11,-6.965581243896876,0.0,2
2019-05-12,-0.288223822021874,0.0,27
2019-05-13,11.083368825520314,0.0,2
2019-05-14,-1.9734475186062514,0.0,2
2019-05-15,1.0270991685453135,0.0,22
2019-05-16,4.312607033901562,0.0,11
2019-05-17,-1.412895818650001,0.0,8
2019-05-18,-2.028600841314063,0.0,2
2019-05-19,-1.9836651815093749,0.0,2
2019-05-20,8.840443317203125,0.0,3
2019-05-21,3.1269928180828117,0.0,18
2019-05-22,22.185968828928125,0.0,5
2019-05-23,13.485061735740626,0.0,0
2019-05-24,-2.7232084840390627,0.0,4
2019-05-25,-5.115594729909374,1.0,4
2019-05-26,-1.350202331464061,1.2,23
2019-05-27,-2.6485861882328123,2.32,30
2019-05-28,7.36436374109375,5.608,12
2019-05-29,5.1230928953124995,6.3984,3
2019-05-30,2.580429275214062,-5.094464,5
2019-05-31,3.9091236053374985,-3.108812800000001,0
2019-06-01,3.886465376520312,-1.4330828800000006,3
2019-06-02,2.95959907685625,-0.3395691520000006,5
2019-06-03,11.1744346244875,2.8440013823999992,7
2019-06-04,4.746267181035938,-5.473771315200001,5
2019-06-05,4.066885031610938,0.13356789759999987,5
2019-06-06,-3.756569502484375,3.7526327295999993,15
2019-06-07,3.7076469072968754,-3.3490924544,5
2019-06-08,4.064605879496875,-1.3843884032,0
2019-06-09,5.693776340014063,-0.3506248704000002,20
2019-06-10,1.9996385667796872,-0.19092039680000017,10
2019-06-11,-1.3472322966124999,1.8800643071999998,0
2019-06-12,8.020047688337499,0.32166563839999984,4
2019-06-13,-1.7860333144656257,-0.801710592,4
2019-06-14,2.095543601642188,-1.0561857536,1
2019-06-15,0.07311907492656244,-0.20189696000000001,1
2019-06-16,-3.315165668003125,-0.09335951360000007,24
2019-06-17,5.164030756482813,-0.05589760000000006,0
2019-06-18,8.670513275314061,-0.038748160000000045,3
2019-06-19,5.833243592075,4.971321856,5
2019-06-20,2.4442504758812493,-2.0221990912,0
2019-06-21,3.0164875816437506,-2.0118024192,4
2019-06-22,3.190085201475,-0.32363151360000003,3
2019-06-23,-4.822403883959375,-0.15200000000000014,9
2019-06-24,6.569372330818751,-0.09152000000000009,27
2019-06-25,-1.329775789859375,-0.061952000000000076,29
2019-06-26,0.9155565949328119,-0.045056000000000054,9
2019-06-27,0.036188066784374584,-0.03441152000000006,7
2019-06-28,-0.4742988696859376,-0.027236351999999978,9
2019-06-29,-1.9283089799875002,-0.007263027199999984,10
2019-06-30,-1.0835195524875,0.0,10
2019-07-01,4.2925061428875,0.0,15
2019-07-02,3.0376285278593746,0.0,12
2019-07-03,1.6000069481078123,0.0,10
2019-07-04,0.7698093469890628,0.0,4
2019-07-05,0.04180914927187507,0.0,1
2019-07-06,-0.5749174232296874,0.0,7
2019-07-07,-1.1413223889656248,0.0,7
2019-07-08,4.32544081875,0.0,1
2019-07-09,-0.9962791525781254,0.0,8
2019-07-10,0.7824246675078124,0.0,9
2019-07-11,2.7329222705234373,0.0,0
2019-07-12,1.1665282867718747,0.0,2
2019-07-13,0.2807753030203126,0.0,1
2019-07-14,-0.42249310573124976,0.0,4
2019-07-15,0.9597588555171876,0.0,1
2019-07-16,0.7917289174218749,0.0,0
2019-07-17,2.7461824695703125,0.0,0
2019-07-18,3.1803884707359376,0.0,1
2019-07-19,2.656847510221875,0.0,2
2019-07-20,0.4340752867718747,0.0,2
2019-07-21,-2.080613171979687,0.0,1
2019-07-22,3.9402866842687505,0.0,0
2019-07-23,5.795711405735937,0.0,13
2019-07-24,11.554757582503125,0.0,3
2019-07-25,4.971474875221874,0.0,0
2019-07-26,2.1498413069906253,0.0,10
2019-07-27,-2.1215737212421866,0.0,2
2019-07-28,-1.4666510289609374,0.0,2
2019-07-29,1.3996252415515626,0.0,1
2019-07-30,2.183022538671875,0.0,9
2019-07-31,6.867371105960937,0.0,2
2019-08-01,-1.6740807185968762,0.0,2
2019-08-02,4.932513639585937,0.0,8
2019-08-03,-3.009558325935938,0.0,35
2019-08-04,-0.15606170365937455,0.0,18
2019-08-05,4.1365729192703125,0.0,5
2019-08-06,4.101770562721875,0.0,4
2019-08-07,0.4799429382406246,0.0,1
2019-08-08,4.128151794929687,0.0,4
2019-08-09,5.404681164875,0.0,0
2019-08-10,-2.3657419725734368,0.0,1
2019-08-11,-2.6323354951281246,0.0,10
2019-08-12,11.532434973235938,0.0,5
2019-08-13,9.063244256690624,5.0,2
2019-08-14,19.65576012074375,-4.0,0
2019-08-15,6.396240061557812,-0.3999999999999998,8
2019-08-16,1.4322396409593772,3.84,11
2019-08-17,-3.8565271410203117,-3.2880000000000003,3
2019-08-18,-0.28346386512656174,-0.3763199999999999,8
2019-08-19,6.370467539784376,7.8325759999999995,16
2019-08-20,4.9128666745468745,2.5003135999999992,10
2019-08-21,2.472405063254687,-1.9077529599999998,5
2019-08-22,-0.010519062415625946,-1.8256967680000002,9
2019-08-23,-3.91461514031875,4.86777088,0
2019-08-24,-1.8320055668796877,-7.978669568000001,0
2019-08-25,-2.014185518873438,1.8674195456,0
2019-08-26,8.728706014490625,1.056194559999999,2
2019-08-27,10.061397275664062,2.2202045439999996,0
2019-08-28,3.045755181267186,-4.453965516800001,0
2019-08-29,6.775947248548438,2.3848877055999997,1
2019-08-30,-5.039374155939062,7.3311458304,10
2019-08-31,-3.0713119699124984,-6.3816909824,2
2019-09-01,-1.8588147549984373,-1.5749786624,2
2019-09-02,-0.33802047573281246,1.6419799039999994,0
2019-09-03,0.6694977373437496,4.233263411199999,2
2019-09-04,4.457185769203124,1.9601371135999992,17
2019-09-05,5.3466736163499995,-3.1734823936000005,7
2019-09-06,2.4791089059671867,1.8211984383999997,5
2019-09-07,-3.2859229255593747,-4.571656806400001,22
2019-09-08,-1.4432797757328117,-2.6653305856,30
2019-09-09,6.07785950125,-0.6798568448000004,7
2019-09-10,7.2277865607343745,-0.3867620352000004,5
2019-09-11,14.741351110735938,22.7429712896,3
2019-09-12,-2.580270492059375,-12.576914636800002,0
2019-09-13,2.306604643978126,-6.7521511424,0
2019-09-14,-3.56909435645625,2.722352128,0
2019-09-15,-2.6372565168968745,-3.8312993792000007,0
2019-09-16,2.3474932087500004,6.3080649728,2
2019-09-17,7.567715107640625,-0.9769344000000011,6
2019-09-18,-0.39864782403593857,-4.81242624,1
2019-09-19,2.7870355928749997,6.191394303999999,0
2019-09-20,-1.4691002140015632,3.974499635199999,2
2019-09-21,-2.1865173572734373,-5.7720662015999995,3
2019-09-22,-1.2289365593953123,0.44632883199999984,0
2019-09-23,11.198922866767187,10.0218489856,0
2019-09-24,0.7951504454374998,-3.9319101440000015,1
2019-09-25,6.7519444094125,5.0832488448,0
2019-09-26,3.401353633109375,-5.730198528000001,0
2019-09-27,0.5830414989749997,-3.5014589440000012,0
2019-09-28,2.3942905870718754,6.285578444799999,0
2019-09-29,-1.6577634264656247,-8.934661632000001,0
2019-09-30,3.5101059025000003,3.6778355712,0
2019-10-01,-0.32369009493750056,4.3321778176,1
2019-10-02,1.3432195698781246,8.979598233599999,0
2019-10-03,7.3746067636796875,-5.739502284800002,0
2019-10-04,-3.396234910203126,1.8931341312,6
2019-10-05,-2.2351652571906246,11.627299942399999,0
2019-10-06,-1.2905878392578125,-4.264288460800003,1
2019-10-07,5.123153857071875,-6.598452735999999,0
2019-10-08,-0.4097873983093754,6.191569919999999,0
2019-10-09,-0.6974885996937499,6.139346944,11
2019-10-10,-1.1841107067609373,1.782890393599999,0
2019-10-11,1.3029669056624995,3.2697540608000004,3
2019-10-12,-1.0698573490937502,-1.5238610944000008,10
2019-10-13,-0.4628715882328123,-16.4117108736,2
2019-10-14,2.6909743825,19.2856055808,0
2019-10-15,4.863219289406249,1.0831769599999959,1
2019-10-16,3.6933483133218745,1.4618074111999988,11
2019-10-17,1.3018947317687504,-14.813087744,13
2019-10-18,3.641014539267188,3.8489825279999987,6
